"Step","0.7CircleBlind - Episode_Reward/payload_2_target","0.7CircleBlind - Episode_Reward/payload_2_target__MIN","0.7CircleBlind - Episode_Reward/payload_2_target__MAX"
"5487","0.41377007961273193","0.41377007961273193","0.41377007961273193"
"5488","0.5236586332321167","0.5236586332321167","0.5236586332321167"
"5489","0.514607310295105","0.514607310295105","0.514607310295105"
"5490","0.46520501375198364","0.46520501375198364","0.46520501375198364"
"5491","0.4444465637207031","0.4444465637207031","0.4444465637207031"
"5492","0.49164777994155884","0.49164777994155884","0.49164777994155884"
"5493","0.36879977583885193","0.36879977583885193","0.36879977583885193"
"5494","0.47133171558380127","0.47133171558380127","0.47133171558380127"
"5495","0.44959163665771484","0.44959163665771484","0.44959163665771484"
"5496","0.5115954279899597","0.5115954279899597","0.5115954279899597"
"5497","0.40430182218551636","0.40430182218551636","0.40430182218551636"
"5498","0.45585712790489197","0.45585712790489197","0.45585712790489197"
"5499","0.4823591113090515","0.4823591113090515","0.4823591113090515"
"5500","0.4769376218318939","0.4769376218318939","0.4769376218318939"
"5501","0.40285319089889526","0.40285319089889526","0.40285319089889526"
"5502","0.32331404089927673","0.32331404089927673","0.32331404089927673"
"5503","0.43020105361938477","0.43020105361938477","0.43020105361938477"
"5504","0.3928512930870056","0.3928512930870056","0.3928512930870056"
"5505","0.3799200654029846","0.3799200654029846","0.3799200654029846"
"5506","0.35087549686431885","0.35087549686431885","0.35087549686431885"
"5507","0.32458463311195374","0.32458463311195374","0.32458463311195374"
"5508","0.4034404456615448","0.4034404456615448","0.4034404456615448"
"5509","0.43294042348861694","0.43294042348861694","0.43294042348861694"
"5510","0.32041653990745544","0.32041653990745544","0.32041653990745544"
"5511","0.23412799835205078","0.23412799835205078","0.23412799835205078"
"5512","0.3907412886619568","0.3907412886619568","0.3907412886619568"
"5513","0.25760239362716675","0.25760239362716675","0.25760239362716675"
"5514","0.4722070097923279","0.4722070097923279","0.4722070097923279"
"5515","0.47588109970092773","0.47588109970092773","0.47588109970092773"
"5516","0.5411244630813599","0.5411244630813599","0.5411244630813599"
"5517","0.46003687381744385","0.46003687381744385","0.46003687381744385"
"5518","0.546464741230011","0.546464741230011","0.546464741230011"
"5519","0.5765431523323059","0.5765431523323059","0.5765431523323059"
"5520","0.5075300335884094","0.5075300335884094","0.5075300335884094"
"5521","0.18442045152187347","0.18442045152187347","0.18442045152187347"
"5522","0.5018298029899597","0.5018298029899597","0.5018298029899597"
"5523","0.4054398238658905","0.4054398238658905","0.4054398238658905"
"5524","0.49606943130493164","0.49606943130493164","0.49606943130493164"
"5525","0.4595375955104828","0.4595375955104828","0.4595375955104828"
"5526","0.43270474672317505","0.43270474672317505","0.43270474672317505"
"5527","0.46774983406066895","0.46774983406066895","0.46774983406066895"
"5528","0.3101739287376404","0.3101739287376404","0.3101739287376404"
"5529","0.4475134313106537","0.4475134313106537","0.4475134313106537"
"5530","0.45207104086875916","0.45207104086875916","0.45207104086875916"
"5531","0.359287828207016","0.359287828207016","0.359287828207016"
"5532","0.5305486917495728","0.5305486917495728","0.5305486917495728"
"5533","0.4250241219997406","0.4250241219997406","0.4250241219997406"
"5534","0.3377825617790222","0.3377825617790222","0.3377825617790222"
"5535","0.5117554664611816","0.5117554664611816","0.5117554664611816"
"5536","0.3452644944190979","0.3452644944190979","0.3452644944190979"
"5537","0.16986876726150513","0.16986876726150513","0.16986876726150513"
"5538","0.4902936816215515","0.4902936816215515","0.4902936816215515"
"5539","0.32140567898750305","0.32140567898750305","0.32140567898750305"
"5540","0.4314905107021332","0.4314905107021332","0.4314905107021332"
"5541","0.39645227789878845","0.39645227789878845","0.39645227789878845"
"5542","0.4129452109336853","0.4129452109336853","0.4129452109336853"
"5543","0.3923835754394531","0.3923835754394531","0.3923835754394531"
"5544","0.29307785630226135","0.29307785630226135","0.29307785630226135"
"5545","0.3302798867225647","0.3302798867225647","0.3302798867225647"
"5546","0.2788606882095337","0.2788606882095337","0.2788606882095337"
"5547","0.32702383399009705","0.32702383399009705","0.32702383399009705"
"5548","0.3238012492656708","0.3238012492656708","0.3238012492656708"
"5549","0.2974209189414978","0.2974209189414978","0.2974209189414978"
"5550","0.3193357586860657","0.3193357586860657","0.3193357586860657"
"5551","0.2451152801513672","0.2451152801513672","0.2451152801513672"
"5552","0.28193968534469604","0.28193968534469604","0.28193968534469604"
"5553","0.32109448313713074","0.32109448313713074","0.32109448313713074"
"5554","0.384306401014328","0.384306401014328","0.384306401014328"
"5555","0.27375587821006775","0.27375587821006775","0.27375587821006775"
"5556","0.2768038511276245","0.2768038511276245","0.2768038511276245"
"5557","0.22977042198181152","0.22977042198181152","0.22977042198181152"
"5558","0.3979945182800293","0.3979945182800293","0.3979945182800293"
"5559","0.3013758063316345","0.3013758063316345","0.3013758063316345"
"5560","0.257305383682251","0.257305383682251","0.257305383682251"
"5561","0.3230678141117096","0.3230678141117096","0.3230678141117096"
"5562","0.3256939649581909","0.3256939649581909","0.3256939649581909"
"5563","0.2461419701576233","0.2461419701576233","0.2461419701576233"
"5564","0.3212903141975403","0.3212903141975403","0.3212903141975403"
"5565","0.2557005286216736","0.2557005286216736","0.2557005286216736"
"5566","0.3235498368740082","0.3235498368740082","0.3235498368740082"
"5567","0.29279837012290955","0.29279837012290955","0.29279837012290955"
"5568","0.2050565481185913","0.2050565481185913","0.2050565481185913"
"5569","0.3052504062652588","0.3052504062652588","0.3052504062652588"
"5570","0.35897648334503174","0.35897648334503174","0.35897648334503174"
"5571","0.4263666868209839","0.4263666868209839","0.4263666868209839"
"5572","0.36109647154808044","0.36109647154808044","0.36109647154808044"
"5573","0.4709559381008148","0.4709559381008148","0.4709559381008148"
"5574","0.2668224573135376","0.2668224573135376","0.2668224573135376"
"5575","0.4455723464488983","0.4455723464488983","0.4455723464488983"
"5576","0.5700545310974121","0.5700545310974121","0.5700545310974121"
"5577","0.44086122512817383","0.44086122512817383","0.44086122512817383"
"5578","0.4362803101539612","0.4362803101539612","0.4362803101539612"
"5579","0.7008375525474548","0.7008375525474548","0.7008375525474548"
"5580","0.38856661319732666","0.38856661319732666","0.38856661319732666"
"5581","0.4077986478805542","0.4077986478805542","0.4077986478805542"
"5582","0.4648309648036957","0.4648309648036957","0.4648309648036957"
"5583","0.42315027117729187","0.42315027117729187","0.42315027117729187"
"5584","0.39096808433532715","0.39096808433532715","0.39096808433532715"
"5585","0.36617931723594666","0.36617931723594666","0.36617931723594666"
"5586","0.3426985740661621","0.3426985740661621","0.3426985740661621"
"5587","0.4953135848045349","0.4953135848045349","0.4953135848045349"
"5588","0.5829883217811584","0.5829883217811584","0.5829883217811584"
"5589","0.5285789966583252","0.5285789966583252","0.5285789966583252"
"5590","0.36497068405151367","0.36497068405151367","0.36497068405151367"
"5591","0.3790118098258972","0.3790118098258972","0.3790118098258972"
"5592","0.25782594084739685","0.25782594084739685","0.25782594084739685"
"5593","0.36268579959869385","0.36268579959869385","0.36268579959869385"
"5594","0.35233139991760254","0.35233139991760254","0.35233139991760254"
"5595","0.4120316505432129","0.4120316505432129","0.4120316505432129"
"5596","0.50206458568573","0.50206458568573","0.50206458568573"
"5597","0.46888643503189087","0.46888643503189087","0.46888643503189087"
"5598","0.3989371657371521","0.3989371657371521","0.3989371657371521"
"5599","0.40196436643600464","0.40196436643600464","0.40196436643600464"
"5600","0.4015085697174072","0.4015085697174072","0.4015085697174072"
"5601","0.3551512658596039","0.3551512658596039","0.3551512658596039"
"5602","0.3348318338394165","0.3348318338394165","0.3348318338394165"
"5603","0.3644561171531677","0.3644561171531677","0.3644561171531677"
"5604","0.26271820068359375","0.26271820068359375","0.26271820068359375"
"5605","0.42927271127700806","0.42927271127700806","0.42927271127700806"
"5606","0.4478299617767334","0.4478299617767334","0.4478299617767334"
"5607","0.4281063973903656","0.4281063973903656","0.4281063973903656"
"5608","0.34840112924575806","0.34840112924575806","0.34840112924575806"
"5609","0.27032381296157837","0.27032381296157837","0.27032381296157837"
"5610","0.3723057210445404","0.3723057210445404","0.3723057210445404"
"5611","0.33654913306236267","0.33654913306236267","0.33654913306236267"
"5612","0.4098054766654968","0.4098054766654968","0.4098054766654968"
"5613","0.5515531897544861","0.5515531897544861","0.5515531897544861"
"5614","0.40185579657554626","0.40185579657554626","0.40185579657554626"
"5615","0.31215405464172363","0.31215405464172363","0.31215405464172363"
"5616","0.4001767635345459","0.4001767635345459","0.4001767635345459"
"5617","0.34617167711257935","0.34617167711257935","0.34617167711257935"
"5618","0.5201927423477173","0.5201927423477173","0.5201927423477173"
"5619","0.3457551598548889","0.3457551598548889","0.3457551598548889"
"5620","0.3623816668987274","0.3623816668987274","0.3623816668987274"
"5621","0.3476640582084656","0.3476640582084656","0.3476640582084656"
"5622","0.34629130363464355","0.34629130363464355","0.34629130363464355"
"5623","0.3362902104854584","0.3362902104854584","0.3362902104854584"
"5624","0.3355514407157898","0.3355514407157898","0.3355514407157898"
"5625","0.4172683656215668","0.4172683656215668","0.4172683656215668"
"5626","0.3445110321044922","0.3445110321044922","0.3445110321044922"
"5627","0.31416383385658264","0.31416383385658264","0.31416383385658264"
"5628","0.3222827911376953","0.3222827911376953","0.3222827911376953"
"5629","0.250626802444458","0.250626802444458","0.250626802444458"
"5630","0.2901931405067444","0.2901931405067444","0.2901931405067444"
"5631","0.19459295272827148","0.19459295272827148","0.19459295272827148"
"5632","0.3579026162624359","0.3579026162624359","0.3579026162624359"
"5633","0.3279486894607544","0.3279486894607544","0.3279486894607544"
"5634","0.41123396158218384","0.41123396158218384","0.41123396158218384"
"5635","0.3413248062133789","0.3413248062133789","0.3413248062133789"
"5636","0.36821144819259644","0.36821144819259644","0.36821144819259644"
"5637","0.29286694526672363","0.29286694526672363","0.29286694526672363"
"5638","0.3010954260826111","0.3010954260826111","0.3010954260826111"
"5639","0.29638609290122986","0.29638609290122986","0.29638609290122986"
"5640","0.3828045129776001","0.3828045129776001","0.3828045129776001"
"5641","0.3149876594543457","0.3149876594543457","0.3149876594543457"
"5642","0.40486034750938416","0.40486034750938416","0.40486034750938416"
"5643","0.5027799606323242","0.5027799606323242","0.5027799606323242"
"5644","0.487839937210083","0.487839937210083","0.487839937210083"
"5645","0.5329933166503906","0.5329933166503906","0.5329933166503906"
"5646","0.5043967962265015","0.5043967962265015","0.5043967962265015"
"5647","0.483303964138031","0.483303964138031","0.483303964138031"
"5648","0.48927760124206543","0.48927760124206543","0.48927760124206543"
"5649","0.5757874250411987","0.5757874250411987","0.5757874250411987"
"5650","0.6502451300621033","0.6502451300621033","0.6502451300621033"
"5651","0.6723281145095825","0.6723281145095825","0.6723281145095825"
"5652","0.5509726405143738","0.5509726405143738","0.5509726405143738"
"5653","0.6101899743080139","0.6101899743080139","0.6101899743080139"
"5654","0.5315569043159485","0.5315569043159485","0.5315569043159485"
"5655","0.6859849691390991","0.6859849691390991","0.6859849691390991"
"5656","0.7003649473190308","0.7003649473190308","0.7003649473190308"
"5657","0.6504733562469482","0.6504733562469482","0.6504733562469482"
"5658","0.6219536662101746","0.6219536662101746","0.6219536662101746"
"5659","0.573424220085144","0.573424220085144","0.573424220085144"
"5660","0.533581018447876","0.533581018447876","0.533581018447876"
"5661","0.48580437898635864","0.48580437898635864","0.48580437898635864"
"5662","0.4558609426021576","0.4558609426021576","0.4558609426021576"
"5663","0.559837818145752","0.559837818145752","0.559837818145752"
"5664","0.4776735305786133","0.4776735305786133","0.4776735305786133"
"5665","0.3475681245326996","0.3475681245326996","0.3475681245326996"
"5666","0.4226733148097992","0.4226733148097992","0.4226733148097992"
"5667","0.5140635371208191","0.5140635371208191","0.5140635371208191"
"5668","0.9239749908447266","0.9239749908447266","0.9239749908447266"
"5669","0.508419394493103","0.508419394493103","0.508419394493103"
"5670","0.775936484336853","0.775936484336853","0.775936484336853"
"5671","0.4457244873046875","0.4457244873046875","0.4457244873046875"
"5672","0.5167596340179443","0.5167596340179443","0.5167596340179443"
"5673","0.5945786237716675","0.5945786237716675","0.5945786237716675"
"5674","0.7278965711593628","0.7278965711593628","0.7278965711593628"
"5675","0.47792935371398926","0.47792935371398926","0.47792935371398926"
"5676","0.5434562563896179","0.5434562563896179","0.5434562563896179"
"5677","0.4032769203186035","0.4032769203186035","0.4032769203186035"
"5678","0.719469428062439","0.719469428062439","0.719469428062439"
"5679","0.4592706561088562","0.4592706561088562","0.4592706561088562"
"5680","0.594953715801239","0.594953715801239","0.594953715801239"
"5681","0.5112438201904297","0.5112438201904297","0.5112438201904297"
"5682","0.7014011144638062","0.7014011144638062","0.7014011144638062"
"5683","0.4792134165763855","0.4792134165763855","0.4792134165763855"
"5684","0.6571871042251587","0.6571871042251587","0.6571871042251587"
"5685","0.5254555940628052","0.5254555940628052","0.5254555940628052"
"5686","0.5317133665084839","0.5317133665084839","0.5317133665084839"
"5687","0.6875391006469727","0.6875391006469727","0.6875391006469727"
"5688","0.5138188004493713","0.5138188004493713","0.5138188004493713"
"5689","0.5646905899047852","0.5646905899047852","0.5646905899047852"
"5690","0.508493185043335","0.508493185043335","0.508493185043335"
"5691","0.6789390444755554","0.6789390444755554","0.6789390444755554"
"5692","0.49719858169555664","0.49719858169555664","0.49719858169555664"
"5693","0.39621567726135254","0.39621567726135254","0.39621567726135254"
"5694","0.5654360055923462","0.5654360055923462","0.5654360055923462"
"5695","0.5349677801132202","0.5349677801132202","0.5349677801132202"
"5696","0.5004926919937134","0.5004926919937134","0.5004926919937134"
"5697","0.4607272148132324","0.4607272148132324","0.4607272148132324"
"5698","0.42059963941574097","0.42059963941574097","0.42059963941574097"
"5699","0.4576636254787445","0.4576636254787445","0.4576636254787445"
"5700","0.5772436261177063","0.5772436261177063","0.5772436261177063"
"5701","0.7127487659454346","0.7127487659454346","0.7127487659454346"
"5702","0.5258023738861084","0.5258023738861084","0.5258023738861084"
"5703","0.4566080570220947","0.4566080570220947","0.4566080570220947"
"5704","0.5751163363456726","0.5751163363456726","0.5751163363456726"
"5705","0.5546938180923462","0.5546938180923462","0.5546938180923462"
"5706","0.5694997310638428","0.5694997310638428","0.5694997310638428"
"5707","0.7822176218032837","0.7822176218032837","0.7822176218032837"
"5708","0.6595074534416199","0.6595074534416199","0.6595074534416199"
"5709","0.5393576622009277","0.5393576622009277","0.5393576622009277"
"5710","0.41792917251586914","0.41792917251586914","0.41792917251586914"
"5711","0.5821559429168701","0.5821559429168701","0.5821559429168701"
"5712","0.386989951133728","0.386989951133728","0.386989951133728"
"5713","0.48239922523498535","0.48239922523498535","0.48239922523498535"
"5714","0.46026742458343506","0.46026742458343506","0.46026742458343506"
"5715","0.8693401217460632","0.8693401217460632","0.8693401217460632"
"5716","0.4213985800743103","0.4213985800743103","0.4213985800743103"
"5717","0.697945237159729","0.697945237159729","0.697945237159729"
"5718","0.8497866988182068","0.8497866988182068","0.8497866988182068"
"5719","0.841530978679657","0.841530978679657","0.841530978679657"
"5720","1.0996863842010498","1.0996863842010498","1.0996863842010498"
"5721","0.9706882238388062","0.9706882238388062","0.9706882238388062"
"5722","0.7050110101699829","0.7050110101699829","0.7050110101699829"
"5723","0.6303255558013916","0.6303255558013916","0.6303255558013916"
"5724","1.0902302265167236","1.0902302265167236","1.0902302265167236"
"5725","0.6951025724411011","0.6951025724411011","0.6951025724411011"
"5726","0.7419072389602661","0.7419072389602661","0.7419072389602661"
"5727","0.8581795692443848","0.8581795692443848","0.8581795692443848"
"5728","0.8848583102226257","0.8848583102226257","0.8848583102226257"
"5729","0.5415101051330566","0.5415101051330566","0.5415101051330566"
"5730","0.684638261795044","0.684638261795044","0.684638261795044"
"5731","0.6858405470848083","0.6858405470848083","0.6858405470848083"
"5732","0.7993115186691284","0.7993115186691284","0.7993115186691284"
"5733","0.8001116514205933","0.8001116514205933","0.8001116514205933"
"5734","0.7419661283493042","0.7419661283493042","0.7419661283493042"
"5735","0.5584883689880371","0.5584883689880371","0.5584883689880371"
"5736","0.8818756937980652","0.8818756937980652","0.8818756937980652"
"5737","0.7191692590713501","0.7191692590713501","0.7191692590713501"
"5738","0.6467534303665161","0.6467534303665161","0.6467534303665161"
"5739","0.5523587465286255","0.5523587465286255","0.5523587465286255"
"5740","0.5274330377578735","0.5274330377578735","0.5274330377578735"
"5741","0.6272623538970947","0.6272623538970947","0.6272623538970947"
"5742","0.6087090969085693","0.6087090969085693","0.6087090969085693"
"5743","0.6370394229888916","0.6370394229888916","0.6370394229888916"
"5744","0.7278761863708496","0.7278761863708496","0.7278761863708496"
"5745","0.7185046076774597","0.7185046076774597","0.7185046076774597"
"5746","0.19648896157741547","0.19648896157741547","0.19648896157741547"
"5747","0.6965770125389099","0.6965770125389099","0.6965770125389099"
"5748","0.604763925075531","0.604763925075531","0.604763925075531"
"5749","0.40151965618133545","0.40151965618133545","0.40151965618133545"
"5750","0.6850783228874207","0.6850783228874207","0.6850783228874207"
"5751","0.6379027366638184","0.6379027366638184","0.6379027366638184"
"5752","0.6316646933555603","0.6316646933555603","0.6316646933555603"
"5753","0.5039616823196411","0.5039616823196411","0.5039616823196411"
"5754","0.6163846850395203","0.6163846850395203","0.6163846850395203"
"5755","0.8381394147872925","0.8381394147872925","0.8381394147872925"
"5756","0.6766769886016846","0.6766769886016846","0.6766769886016846"
"5757","0.49891602993011475","0.49891602993011475","0.49891602993011475"
"5758","0.6092973947525024","0.6092973947525024","0.6092973947525024"
"5759","0.7076467275619507","0.7076467275619507","0.7076467275619507"
"5760","0.45421284437179565","0.45421284437179565","0.45421284437179565"
"5761","0.5823282599449158","0.5823282599449158","0.5823282599449158"
"5762","0.7383475303649902","0.7383475303649902","0.7383475303649902"
"5763","0.41842979192733765","0.41842979192733765","0.41842979192733765"
"5764","0.4772779941558838","0.4772779941558838","0.4772779941558838"
"5765","0.56783127784729","0.56783127784729","0.56783127784729"
"5766","0.3268204629421234","0.3268204629421234","0.3268204629421234"
"5767","0.6220959424972534","0.6220959424972534","0.6220959424972534"
"5768","0.5649179816246033","0.5649179816246033","0.5649179816246033"
"5769","0.50225430727005","0.50225430727005","0.50225430727005"
"5770","0.5851272344589233","0.5851272344589233","0.5851272344589233"
"5771","0.679889440536499","0.679889440536499","0.679889440536499"
"5772","0.6714859008789062","0.6714859008789062","0.6714859008789062"
"5773","0.7287186980247498","0.7287186980247498","0.7287186980247498"
"5774","0.5360749959945679","0.5360749959945679","0.5360749959945679"
"5775","0.7269433736801147","0.7269433736801147","0.7269433736801147"
"5776","0.5743096470832825","0.5743096470832825","0.5743096470832825"
"5777","0.5324774980545044","0.5324774980545044","0.5324774980545044"
"5778","0.6490663886070251","0.6490663886070251","0.6490663886070251"
"5779","0.6122249364852905","0.6122249364852905","0.6122249364852905"
"5780","0.5776374340057373","0.5776374340057373","0.5776374340057373"
"5781","0.7780184745788574","0.7780184745788574","0.7780184745788574"
"5782","0.48335689306259155","0.48335689306259155","0.48335689306259155"
"5783","0.6061580181121826","0.6061580181121826","0.6061580181121826"
"5784","0.6672167778015137","0.6672167778015137","0.6672167778015137"
"5785","0.7473970651626587","0.7473970651626587","0.7473970651626587"
"5786","0.6937216520309448","0.6937216520309448","0.6937216520309448"
"5787","0.6623079180717468","0.6623079180717468","0.6623079180717468"
"5788","0.39394235610961914","0.39394235610961914","0.39394235610961914"
"5789","0.6042473316192627","0.6042473316192627","0.6042473316192627"
"5790","0.5207899212837219","0.5207899212837219","0.5207899212837219"
"5791","0.6552925109863281","0.6552925109863281","0.6552925109863281"
"5792","0.6314408779144287","0.6314408779144287","0.6314408779144287"
"5793","0.7704922556877136","0.7704922556877136","0.7704922556877136"
"5794","0.7139522433280945","0.7139522433280945","0.7139522433280945"
"5795","0.6941203474998474","0.6941203474998474","0.6941203474998474"
"5796","0.7099194526672363","0.7099194526672363","0.7099194526672363"
"5797","0.8519362807273865","0.8519362807273865","0.8519362807273865"
"5798","0.7384149432182312","0.7384149432182312","0.7384149432182312"
"5799","0.8582415580749512","0.8582415580749512","0.8582415580749512"
"5800","0.8521608710289001","0.8521608710289001","0.8521608710289001"
"5801","0.8561201095581055","0.8561201095581055","0.8561201095581055"
"5802","1.169649600982666","1.169649600982666","1.169649600982666"
"5803","1.057042121887207","1.057042121887207","1.057042121887207"
"5804","0.9916412234306335","0.9916412234306335","0.9916412234306335"
"5805","0.7169585227966309","0.7169585227966309","0.7169585227966309"
"5806","0.8694028258323669","0.8694028258323669","0.8694028258323669"
"5807","0.7699150443077087","0.7699150443077087","0.7699150443077087"
"5808","1.0796284675598145","1.0796284675598145","1.0796284675598145"
"5809","0.8359951972961426","0.8359951972961426","0.8359951972961426"
"5810","1.0514345169067383","1.0514345169067383","1.0514345169067383"
"5811","0.946075439453125","0.946075439453125","0.946075439453125"
"5812","0.8355326056480408","0.8355326056480408","0.8355326056480408"
"5813","1.0543763637542725","1.0543763637542725","1.0543763637542725"
"5814","1.1384528875350952","1.1384528875350952","1.1384528875350952"
"5815","1.0076558589935303","1.0076558589935303","1.0076558589935303"
"5816","1.0038598775863647","1.0038598775863647","1.0038598775863647"
"5817","1.0004315376281738","1.0004315376281738","1.0004315376281738"
"5818","1.1289886236190796","1.1289886236190796","1.1289886236190796"
"5819","1.010390043258667","1.010390043258667","1.010390043258667"
"5820","1.3798110485076904","1.3798110485076904","1.3798110485076904"
"5821","1.532372236251831","1.532372236251831","1.532372236251831"
"5822","1.054427981376648","1.054427981376648","1.054427981376648"
"5823","1.3345749378204346","1.3345749378204346","1.3345749378204346"
"5824","1.266167163848877","1.266167163848877","1.266167163848877"
"5825","0.9482106566429138","0.9482106566429138","0.9482106566429138"
"5826","0.8677698373794556","0.8677698373794556","0.8677698373794556"
"5827","0.8655905723571777","0.8655905723571777","0.8655905723571777"
"5828","1.0109275579452515","1.0109275579452515","1.0109275579452515"
"5829","0.7925912737846375","0.7925912737846375","0.7925912737846375"
"5830","1.2724065780639648","1.2724065780639648","1.2724065780639648"
"5831","1.2057198286056519","1.2057198286056519","1.2057198286056519"
"5832","0.9847284555435181","0.9847284555435181","0.9847284555435181"
"5833","1.1689136028289795","1.1689136028289795","1.1689136028289795"
"5834","0.8461445569992065","0.8461445569992065","0.8461445569992065"
"5835","0.9480257034301758","0.9480257034301758","0.9480257034301758"
"5836","0.9563874006271362","0.9563874006271362","0.9563874006271362"
"5837","1.0534663200378418","1.0534663200378418","1.0534663200378418"
"5838","1.2322717905044556","1.2322717905044556","1.2322717905044556"
"5839","1.0735687017440796","1.0735687017440796","1.0735687017440796"
"5840","1.143861174583435","1.143861174583435","1.143861174583435"
"5841","1.1185460090637207","1.1185460090637207","1.1185460090637207"
"5842","1.026285171508789","1.026285171508789","1.026285171508789"
"5843","1.0718803405761719","1.0718803405761719","1.0718803405761719"
"5844","1.1445629596710205","1.1445629596710205","1.1445629596710205"
"5845","0.9190947413444519","0.9190947413444519","0.9190947413444519"
"5846","0.862675666809082","0.862675666809082","0.862675666809082"
"5847","0.8098711371421814","0.8098711371421814","0.8098711371421814"
"5848","1.0591284036636353","1.0591284036636353","1.0591284036636353"
"5849","0.6744186282157898","0.6744186282157898","0.6744186282157898"
"5850","1.1570851802825928","1.1570851802825928","1.1570851802825928"
"5851","0.9692947864532471","0.9692947864532471","0.9692947864532471"
"5852","1.1959624290466309","1.1959624290466309","1.1959624290466309"
"5853","1.0495269298553467","1.0495269298553467","1.0495269298553467"
"5854","1.0701351165771484","1.0701351165771484","1.0701351165771484"
"5855","1.2922251224517822","1.2922251224517822","1.2922251224517822"
"5856","1.2814877033233643","1.2814877033233643","1.2814877033233643"
"5857","1.0250563621520996","1.0250563621520996","1.0250563621520996"
"5858","0.7468520402908325","0.7468520402908325","0.7468520402908325"
"5859","1.1389973163604736","1.1389973163604736","1.1389973163604736"
"5860","1.31309974193573","1.31309974193573","1.31309974193573"
"5861","1.1568183898925781","1.1568183898925781","1.1568183898925781"
"5862","0.9710003733634949","0.9710003733634949","0.9710003733634949"
"5863","0.8256229162216187","0.8256229162216187","0.8256229162216187"
"5864","1.2543528079986572","1.2543528079986572","1.2543528079986572"
"5865","0.9243377447128296","0.9243377447128296","0.9243377447128296"
"5866","0.7792307734489441","0.7792307734489441","0.7792307734489441"
"5867","1.1151814460754395","1.1151814460754395","1.1151814460754395"
"5868","0.8558917045593262","0.8558917045593262","0.8558917045593262"
"5869","0.8968424797058105","0.8968424797058105","0.8968424797058105"
"5870","0.957929790019989","0.957929790019989","0.957929790019989"
"5871","0.9473686218261719","0.9473686218261719","0.9473686218261719"
"5872","1.0636335611343384","1.0636335611343384","1.0636335611343384"
"5873","1.134653091430664","1.134653091430664","1.134653091430664"
"5874","0.9471210837364197","0.9471210837364197","0.9471210837364197"
"5875","0.9380627870559692","0.9380627870559692","0.9380627870559692"
"5876","1.0274710655212402","1.0274710655212402","1.0274710655212402"
"5877","1.060718059539795","1.060718059539795","1.060718059539795"
"5878","1.1756739616394043","1.1756739616394043","1.1756739616394043"
"5879","1.0239343643188477","1.0239343643188477","1.0239343643188477"
"5880","1.0243234634399414","1.0243234634399414","1.0243234634399414"
"5881","1.0703623294830322","1.0703623294830322","1.0703623294830322"
"5882","0.847459077835083","0.847459077835083","0.847459077835083"
"5883","1.1958987712860107","1.1958987712860107","1.1958987712860107"
"5884","0.9443211555480957","0.9443211555480957","0.9443211555480957"
"5885","0.9575383067131042","0.9575383067131042","0.9575383067131042"
"5886","1.1178088188171387","1.1178088188171387","1.1178088188171387"
"5887","0.9146409034729004","0.9146409034729004","0.9146409034729004"
"5888","1.0939611196517944","1.0939611196517944","1.0939611196517944"
"5889","0.945052981376648","0.945052981376648","0.945052981376648"
"5890","1.015326738357544","1.015326738357544","1.015326738357544"
"5891","1.0527682304382324","1.0527682304382324","1.0527682304382324"
"5892","0.956545352935791","0.956545352935791","0.956545352935791"
"5893","1.3381402492523193","1.3381402492523193","1.3381402492523193"
"5894","1.0572168827056885","1.0572168827056885","1.0572168827056885"
"5895","1.091871976852417","1.091871976852417","1.091871976852417"
"5896","1.2325830459594727","1.2325830459594727","1.2325830459594727"
"5897","0.9407038688659668","0.9407038688659668","0.9407038688659668"
"5898","1.242854118347168","1.242854118347168","1.242854118347168"
"5899","0.9196432828903198","0.9196432828903198","0.9196432828903198"
"5900","1.1411691904067993","1.1411691904067993","1.1411691904067993"
"5901","1.1266992092132568","1.1266992092132568","1.1266992092132568"
"5902","1.329668641090393","1.329668641090393","1.329668641090393"
"5903","1.3106889724731445","1.3106889724731445","1.3106889724731445"
"5904","1.1444841623306274","1.1444841623306274","1.1444841623306274"
"5905","1.1384187936782837","1.1384187936782837","1.1384187936782837"
"5906","1.138087272644043","1.138087272644043","1.138087272644043"
"5907","0.997081995010376","0.997081995010376","0.997081995010376"
"5908","1.2700045108795166","1.2700045108795166","1.2700045108795166"
"5909","1.0930378437042236","1.0930378437042236","1.0930378437042236"
"5910","1.317792534828186","1.317792534828186","1.317792534828186"
"5911","1.3025331497192383","1.3025331497192383","1.3025331497192383"
"5912","1.085569143295288","1.085569143295288","1.085569143295288"
"5913","1.6468589305877686","1.6468589305877686","1.6468589305877686"
"5914","1.3955934047698975","1.3955934047698975","1.3955934047698975"
"5915","1.0872820615768433","1.0872820615768433","1.0872820615768433"
"5916","1.2971253395080566","1.2971253395080566","1.2971253395080566"
"5917","1.230247974395752","1.230247974395752","1.230247974395752"
"5918","1.015181303024292","1.015181303024292","1.015181303024292"
"5919","1.7637040615081787","1.7637040615081787","1.7637040615081787"
"5920","1.404856562614441","1.404856562614441","1.404856562614441"
"5921","1.1976635456085205","1.1976635456085205","1.1976635456085205"
"5922","1.416588306427002","1.416588306427002","1.416588306427002"
"5923","1.478874683380127","1.478874683380127","1.478874683380127"
"5924","1.2800652980804443","1.2800652980804443","1.2800652980804443"
"5925","1.517277479171753","1.517277479171753","1.517277479171753"
"5926","1.2439665794372559","1.2439665794372559","1.2439665794372559"
