"Step","4BlockID - Episode_Reward/payload_2_target","4BlockID - Episode_Reward/payload_2_target__MIN","4BlockID - Episode_Reward/payload_2_target__MAX"
"2768","0.8578075170516968","0.8578075170516968","0.8578075170516968"
"2769","1.024482011795044","1.024482011795044","1.024482011795044"
"2770","0.901942253112793","0.901942253112793","0.901942253112793"
"2771","0.7510199546813965","0.7510199546813965","0.7510199546813965"
"2772","0.9388217926025391","0.9388217926025391","0.9388217926025391"
"2773","0.8591810464859009","0.8591810464859009","0.8591810464859009"
"2774","0.780815601348877","0.780815601348877","0.780815601348877"
"2775","0.7890926599502563","0.7890926599502563","0.7890926599502563"
"2776","0.7199381589889526","0.7199381589889526","0.7199381589889526"
"2777","0.9211224317550659","0.9211224317550659","0.9211224317550659"
"2778","0.8887774348258972","0.8887774348258972","0.8887774348258972"
"2779","0.8351335525512695","0.8351335525512695","0.8351335525512695"
"2780","0.8324990272521973","0.8324990272521973","0.8324990272521973"
"2781","0.8868423700332642","0.8868423700332642","0.8868423700332642"
"2782","0.7028846740722656","0.7028846740722656","0.7028846740722656"
"2783","0.7963660955429077","0.7963660955429077","0.7963660955429077"
"2784","0.8909087181091309","0.8909087181091309","0.8909087181091309"
"2785","0.8811321258544922","0.8811321258544922","0.8811321258544922"
"2786","0.7069969177246094","0.7069969177246094","0.7069969177246094"
"2787","0.7234069108963013","0.7234069108963013","0.7234069108963013"
"2788","0.8247906565666199","0.8247906565666199","0.8247906565666199"
"2789","0.7715387344360352","0.7715387344360352","0.7715387344360352"
"2790","0.8688055872917175","0.8688055872917175","0.8688055872917175"
"2791","0.7537163496017456","0.7537163496017456","0.7537163496017456"
"2792","0.6980383396148682","0.6980383396148682","0.6980383396148682"
"2793","0.7296360731124878","0.7296360731124878","0.7296360731124878"
"2794","0.7212562561035156","0.7212562561035156","0.7212562561035156"
"2795","0.775920569896698","0.775920569896698","0.775920569896698"
"2796","0.7419729232788086","0.7419729232788086","0.7419729232788086"
"2797","0.8277057409286499","0.8277057409286499","0.8277057409286499"
"2798","0.8050653338432312","0.8050653338432312","0.8050653338432312"
"2799","0.8219765424728394","0.8219765424728394","0.8219765424728394"
"2800","0.7267648577690125","0.7267648577690125","0.7267648577690125"
"2801","0.7609018087387085","0.7609018087387085","0.7609018087387085"
"2802","0.7737545967102051","0.7737545967102051","0.7737545967102051"
"2803","0.8194848895072937","0.8194848895072937","0.8194848895072937"
"2804","0.7814967632293701","0.7814967632293701","0.7814967632293701"
"2805","0.7567167282104492","0.7567167282104492","0.7567167282104492"
"2806","0.6648648381233215","0.6648648381233215","0.6648648381233215"
"2807","0.7481966018676758","0.7481966018676758","0.7481966018676758"
"2808","0.7316131591796875","0.7316131591796875","0.7316131591796875"
"2809","0.6736596822738647","0.6736596822738647","0.6736596822738647"
"2810","0.7507531642913818","0.7507531642913818","0.7507531642913818"
"2811","0.7389887571334839","0.7389887571334839","0.7389887571334839"
"2812","0.6680957078933716","0.6680957078933716","0.6680957078933716"
"2813","0.7940928936004639","0.7940928936004639","0.7940928936004639"
"2814","0.781684398651123","0.781684398651123","0.781684398651123"
"2815","0.6733102798461914","0.6733102798461914","0.6733102798461914"
"2816","0.7952214479446411","0.7952214479446411","0.7952214479446411"
"2817","0.639695405960083","0.639695405960083","0.639695405960083"
"2818","0.8001430034637451","0.8001430034637451","0.8001430034637451"
"2819","0.6655377149581909","0.6655377149581909","0.6655377149581909"
"2820","0.768723726272583","0.768723726272583","0.768723726272583"
"2821","0.6977154612541199","0.6977154612541199","0.6977154612541199"
"2822","0.7847337126731873","0.7847337126731873","0.7847337126731873"
"2823","0.6169353723526001","0.6169353723526001","0.6169353723526001"
"2824","0.6663020849227905","0.6663020849227905","0.6663020849227905"
"2825","0.7532161474227905","0.7532161474227905","0.7532161474227905"
"2826","0.6980228424072266","0.6980228424072266","0.6980228424072266"
"2827","0.7796632051467896","0.7796632051467896","0.7796632051467896"
"2828","0.794272780418396","0.794272780418396","0.794272780418396"
"2829","0.7499152421951294","0.7499152421951294","0.7499152421951294"
"2830","0.7853193283081055","0.7853193283081055","0.7853193283081055"
"2831","0.8920059204101562","0.8920059204101562","0.8920059204101562"
"2832","0.6408222913742065","0.6408222913742065","0.6408222913742065"
"2833","0.834563136100769","0.834563136100769","0.834563136100769"
"2834","0.8458752036094666","0.8458752036094666","0.8458752036094666"
"2835","0.7577482461929321","0.7577482461929321","0.7577482461929321"
"2836","0.7344145774841309","0.7344145774841309","0.7344145774841309"
"2837","0.7752721309661865","0.7752721309661865","0.7752721309661865"
"2838","0.7548755407333374","0.7548755407333374","0.7548755407333374"
"2839","0.767693042755127","0.767693042755127","0.767693042755127"
"2840","0.7203874588012695","0.7203874588012695","0.7203874588012695"
"2841","0.7946608066558838","0.7946608066558838","0.7946608066558838"
"2842","0.7606707811355591","0.7606707811355591","0.7606707811355591"
"2843","0.7503570318222046","0.7503570318222046","0.7503570318222046"
"2844","0.6742656230926514","0.6742656230926514","0.6742656230926514"
"2845","0.8172636032104492","0.8172636032104492","0.8172636032104492"
"2846","0.7617160677909851","0.7617160677909851","0.7617160677909851"
"2847","0.7970370650291443","0.7970370650291443","0.7970370650291443"
"2848","0.7844168543815613","0.7844168543815613","0.7844168543815613"
"2849","0.795006275177002","0.795006275177002","0.795006275177002"
"2850","0.8602425456047058","0.8602425456047058","0.8602425456047058"
"2851","0.699087381362915","0.699087381362915","0.699087381362915"
"2852","0.7707070112228394","0.7707070112228394","0.7707070112228394"
"2853","0.6261395215988159","0.6261395215988159","0.6261395215988159"
"2854","0.7865939140319824","0.7865939140319824","0.7865939140319824"
"2855","0.8108021020889282","0.8108021020889282","0.8108021020889282"
"2856","0.7825669050216675","0.7825669050216675","0.7825669050216675"
"2857","0.7152602076530457","0.7152602076530457","0.7152602076530457"
"2858","0.7465778589248657","0.7465778589248657","0.7465778589248657"
"2859","0.8482248187065125","0.8482248187065125","0.8482248187065125"
"2860","0.8728379011154175","0.8728379011154175","0.8728379011154175"
"2861","0.7437975406646729","0.7437975406646729","0.7437975406646729"
"2862","0.8866543769836426","0.8866543769836426","0.8866543769836426"
"2863","0.7174591422080994","0.7174591422080994","0.7174591422080994"
"2864","0.6250185966491699","0.6250185966491699","0.6250185966491699"
"2865","0.8163205981254578","0.8163205981254578","0.8163205981254578"
"2866","0.7355706691741943","0.7355706691741943","0.7355706691741943"
"2867","0.6657505631446838","0.6657505631446838","0.6657505631446838"
"2868","0.7928878664970398","0.7928878664970398","0.7928878664970398"
"2869","0.719253659248352","0.719253659248352","0.719253659248352"
"2870","0.6943415403366089","0.6943415403366089","0.6943415403366089"
"2871","0.715566098690033","0.715566098690033","0.715566098690033"
"2872","0.7044035196304321","0.7044035196304321","0.7044035196304321"
"2873","0.8680804967880249","0.8680804967880249","0.8680804967880249"
"2874","0.7574893832206726","0.7574893832206726","0.7574893832206726"
"2875","0.704316258430481","0.704316258430481","0.704316258430481"
"2876","0.7425891757011414","0.7425891757011414","0.7425891757011414"
"2877","0.7125400304794312","0.7125400304794312","0.7125400304794312"
"2878","0.891406238079071","0.891406238079071","0.891406238079071"
"2879","0.6956120729446411","0.6956120729446411","0.6956120729446411"
"2880","0.8519658446311951","0.8519658446311951","0.8519658446311951"
"2881","0.7741003036499023","0.7741003036499023","0.7741003036499023"
"2882","0.7574736475944519","0.7574736475944519","0.7574736475944519"
"2883","0.6311821937561035","0.6311821937561035","0.6311821937561035"
"2884","0.7277480959892273","0.7277480959892273","0.7277480959892273"
"2885","0.7112728357315063","0.7112728357315063","0.7112728357315063"
"2886","0.5952534675598145","0.5952534675598145","0.5952534675598145"
"2887","0.6523482799530029","0.6523482799530029","0.6523482799530029"
"2888","0.5934251546859741","0.5934251546859741","0.5934251546859741"
"2889","0.6358059644699097","0.6358059644699097","0.6358059644699097"
"2890","0.6100689172744751","0.6100689172744751","0.6100689172744751"
"2891","0.5691851377487183","0.5691851377487183","0.5691851377487183"
"2892","0.535204291343689","0.535204291343689","0.535204291343689"
"2893","0.6111707091331482","0.6111707091331482","0.6111707091331482"
"2894","0.5398329496383667","0.5398329496383667","0.5398329496383667"
"2895","0.5717067122459412","0.5717067122459412","0.5717067122459412"
"2896","0.7014425992965698","0.7014425992965698","0.7014425992965698"
"2897","0.5975250005722046","0.5975250005722046","0.5975250005722046"
"2898","0.5843561291694641","0.5843561291694641","0.5843561291694641"
"2899","0.5377286672592163","0.5377286672592163","0.5377286672592163"
"2900","0.5304123163223267","0.5304123163223267","0.5304123163223267"
"2901","0.49535924196243286","0.49535924196243286","0.49535924196243286"
"2902","0.4938853681087494","0.4938853681087494","0.4938853681087494"
"2903","0.633317232131958","0.633317232131958","0.633317232131958"
"2904","0.6207915544509888","0.6207915544509888","0.6207915544509888"
"2905","0.4266596734523773","0.4266596734523773","0.4266596734523773"
"2906","0.5603785514831543","0.5603785514831543","0.5603785514831543"
"2907","0.5617191791534424","0.5617191791534424","0.5617191791534424"
"2908","0.5859591960906982","0.5859591960906982","0.5859591960906982"
"2909","0.5680884718894958","0.5680884718894958","0.5680884718894958"
"2910","0.6052511930465698","0.6052511930465698","0.6052511930465698"
"2911","0.5398901700973511","0.5398901700973511","0.5398901700973511"
"2912","0.5460652112960815","0.5460652112960815","0.5460652112960815"
"2913","0.5498040914535522","0.5498040914535522","0.5498040914535522"
"2914","0.5936914682388306","0.5936914682388306","0.5936914682388306"
"2915","0.6553427577018738","0.6553427577018738","0.6553427577018738"
"2916","0.5549031496047974","0.5549031496047974","0.5549031496047974"
"2917","0.6298412680625916","0.6298412680625916","0.6298412680625916"
"2918","0.6755053997039795","0.6755053997039795","0.6755053997039795"
"2919","0.6691460609436035","0.6691460609436035","0.6691460609436035"
"2920","0.593487024307251","0.593487024307251","0.593487024307251"
"2921","0.6288011074066162","0.6288011074066162","0.6288011074066162"
"2922","0.5722528696060181","0.5722528696060181","0.5722528696060181"
"2923","0.6649789214134216","0.6649789214134216","0.6649789214134216"
"2924","0.6074632406234741","0.6074632406234741","0.6074632406234741"
"2925","0.600463330745697","0.600463330745697","0.600463330745697"
"2926","0.6566343307495117","0.6566343307495117","0.6566343307495117"
"2927","0.6412755250930786","0.6412755250930786","0.6412755250930786"
"2928","0.6591848731040955","0.6591848731040955","0.6591848731040955"
"2929","0.6744232177734375","0.6744232177734375","0.6744232177734375"
"2930","0.6856918334960938","0.6856918334960938","0.6856918334960938"
"2931","0.6902070045471191","0.6902070045471191","0.6902070045471191"
"2932","0.6623857021331787","0.6623857021331787","0.6623857021331787"
"2933","0.7521723508834839","0.7521723508834839","0.7521723508834839"
"2934","0.6285932660102844","0.6285932660102844","0.6285932660102844"
"2935","0.6623167395591736","0.6623167395591736","0.6623167395591736"
"2936","0.6189724802970886","0.6189724802970886","0.6189724802970886"
"2937","0.6033159494400024","0.6033159494400024","0.6033159494400024"
"2938","0.6737911701202393","0.6737911701202393","0.6737911701202393"
"2939","0.613674521446228","0.613674521446228","0.613674521446228"
"2940","0.6957101225852966","0.6957101225852966","0.6957101225852966"
"2941","0.6862481832504272","0.6862481832504272","0.6862481832504272"
"2942","0.7396509051322937","0.7396509051322937","0.7396509051322937"
"2943","0.6644338369369507","0.6644338369369507","0.6644338369369507"
"2944","0.6759499907493591","0.6759499907493591","0.6759499907493591"
"2945","0.7112530469894409","0.7112530469894409","0.7112530469894409"
"2946","0.5615593194961548","0.5615593194961548","0.5615593194961548"
"2947","0.7688462138175964","0.7688462138175964","0.7688462138175964"
"2948","0.5577881336212158","0.5577881336212158","0.5577881336212158"
"2949","0.6649001836776733","0.6649001836776733","0.6649001836776733"
"2950","0.6324595808982849","0.6324595808982849","0.6324595808982849"
"2951","0.6495035886764526","0.6495035886764526","0.6495035886764526"
"2952","0.7263965010643005","0.7263965010643005","0.7263965010643005"
"2953","0.7091989517211914","0.7091989517211914","0.7091989517211914"
"2954","0.6096934080123901","0.6096934080123901","0.6096934080123901"
"2955","0.6138647794723511","0.6138647794723511","0.6138647794723511"
"2956","0.5830602645874023","0.5830602645874023","0.5830602645874023"
"2957","0.6530932784080505","0.6530932784080505","0.6530932784080505"
"2958","0.6060811877250671","0.6060811877250671","0.6060811877250671"
"2959","0.6762621402740479","0.6762621402740479","0.6762621402740479"
"2960","0.6469151377677917","0.6469151377677917","0.6469151377677917"
"2961","0.5949721336364746","0.5949721336364746","0.5949721336364746"
"2962","0.5495848059654236","0.5495848059654236","0.5495848059654236"
"2963","0.6620428562164307","0.6620428562164307","0.6620428562164307"
"2964","0.5015354156494141","0.5015354156494141","0.5015354156494141"
"2965","0.6731974482536316","0.6731974482536316","0.6731974482536316"
"2966","0.7036089897155762","0.7036089897155762","0.7036089897155762"
"2967","0.5533357858657837","0.5533357858657837","0.5533357858657837"
"2968","0.694948673248291","0.694948673248291","0.694948673248291"
"2969","0.6107536554336548","0.6107536554336548","0.6107536554336548"
"2970","0.6450040340423584","0.6450040340423584","0.6450040340423584"
"2971","0.6756600141525269","0.6756600141525269","0.6756600141525269"
"2972","0.6513971090316772","0.6513971090316772","0.6513971090316772"
"2973","0.6495478749275208","0.6495478749275208","0.6495478749275208"
"2974","0.5329028964042664","0.5329028964042664","0.5329028964042664"
"2975","0.614034116268158","0.614034116268158","0.614034116268158"
"2976","0.6022447347640991","0.6022447347640991","0.6022447347640991"
"2977","0.6589984893798828","0.6589984893798828","0.6589984893798828"
"2978","0.6803697347640991","0.6803697347640991","0.6803697347640991"
"2979","0.5712999701499939","0.5712999701499939","0.5712999701499939"
"2980","0.6030551195144653","0.6030551195144653","0.6030551195144653"
"2981","0.5336338877677917","0.5336338877677917","0.5336338877677917"
"2982","0.6414798498153687","0.6414798498153687","0.6414798498153687"
"2983","0.6791484355926514","0.6791484355926514","0.6791484355926514"
"2984","0.6380578279495239","0.6380578279495239","0.6380578279495239"
"2985","0.6261922717094421","0.6261922717094421","0.6261922717094421"
"2986","0.7217325568199158","0.7217325568199158","0.7217325568199158"
"2987","0.581571102142334","0.581571102142334","0.581571102142334"
"2988","0.6283463835716248","0.6283463835716248","0.6283463835716248"
"2989","0.5884646773338318","0.5884646773338318","0.5884646773338318"
"2990","0.44847750663757324","0.44847750663757324","0.44847750663757324"
"2991","0.5825429558753967","0.5825429558753967","0.5825429558753967"
"2992","0.6174333691596985","0.6174333691596985","0.6174333691596985"
"2993","0.5065783262252808","0.5065783262252808","0.5065783262252808"
"2994","0.6038339138031006","0.6038339138031006","0.6038339138031006"
"2995","0.6131643056869507","0.6131643056869507","0.6131643056869507"
"2996","0.5692294836044312","0.5692294836044312","0.5692294836044312"
"2997","0.6114224791526794","0.6114224791526794","0.6114224791526794"
"2998","0.5339148044586182","0.5339148044586182","0.5339148044586182"
"2999","0.49637532234191895","0.49637532234191895","0.49637532234191895"
"3000","0.6214240193367004","0.6214240193367004","0.6214240193367004"
"3001","0.5933977365493774","0.5933977365493774","0.5933977365493774"
"3002","0.5386478304862976","0.5386478304862976","0.5386478304862976"
"3003","0.5641800165176392","0.5641800165176392","0.5641800165176392"
"3004","0.5576763153076172","0.5576763153076172","0.5576763153076172"
"3005","0.5879069566726685","0.5879069566726685","0.5879069566726685"
"3006","0.5810034871101379","0.5810034871101379","0.5810034871101379"
"3007","0.4972754120826721","0.4972754120826721","0.4972754120826721"
"3008","0.6337727308273315","0.6337727308273315","0.6337727308273315"
"3009","0.5472491979598999","0.5472491979598999","0.5472491979598999"
"3010","0.5590945482254028","0.5590945482254028","0.5590945482254028"
"3011","0.5089417695999146","0.5089417695999146","0.5089417695999146"
"3012","0.4692603349685669","0.4692603349685669","0.4692603349685669"
"3013","0.5463026762008667","0.5463026762008667","0.5463026762008667"
"3014","0.5127029418945312","0.5127029418945312","0.5127029418945312"
"3015","0.46830981969833374","0.46830981969833374","0.46830981969833374"
"3016","0.5505257844924927","0.5505257844924927","0.5505257844924927"
"3017","0.485929936170578","0.485929936170578","0.485929936170578"
"3018","0.29964393377304077","0.29964393377304077","0.29964393377304077"
"3019","0.5696213245391846","0.5696213245391846","0.5696213245391846"
"3020","0.5919704437255859","0.5919704437255859","0.5919704437255859"
"3021","0.5598852038383484","0.5598852038383484","0.5598852038383484"
"3022","0.44619160890579224","0.44619160890579224","0.44619160890579224"
"3023","0.5736631751060486","0.5736631751060486","0.5736631751060486"
"3024","0.5139068365097046","0.5139068365097046","0.5139068365097046"
"3025","0.532118558883667","0.532118558883667","0.532118558883667"
"3026","0.48457738757133484","0.48457738757133484","0.48457738757133484"
"3027","0.5508818626403809","0.5508818626403809","0.5508818626403809"
"3028","0.615176796913147","0.615176796913147","0.615176796913147"
"3029","0.46572810411453247","0.46572810411453247","0.46572810411453247"
"3030","0.49546289443969727","0.49546289443969727","0.49546289443969727"
"3031","0.4131479263305664","0.4131479263305664","0.4131479263305664"
"3032","0.521134078502655","0.521134078502655","0.521134078502655"
"3033","0.5563077926635742","0.5563077926635742","0.5563077926635742"
"3034","0.4591329097747803","0.4591329097747803","0.4591329097747803"
"3035","0.5685969591140747","0.5685969591140747","0.5685969591140747"
"3036","0.5306198000907898","0.5306198000907898","0.5306198000907898"
"3037","0.543735146522522","0.543735146522522","0.543735146522522"
"3038","0.40643709897994995","0.40643709897994995","0.40643709897994995"
"3039","0.5841244459152222","0.5841244459152222","0.5841244459152222"
"3040","0.45020395517349243","0.45020395517349243","0.45020395517349243"
"3041","0.5257951021194458","0.5257951021194458","0.5257951021194458"
"3042","0.5692248344421387","0.5692248344421387","0.5692248344421387"
"3043","0.6688938140869141","0.6688938140869141","0.6688938140869141"
"3044","0.5982401371002197","0.5982401371002197","0.5982401371002197"
"3045","0.5520772933959961","0.5520772933959961","0.5520772933959961"
"3046","0.43645548820495605","0.43645548820495605","0.43645548820495605"
"3047","0.5470452308654785","0.5470452308654785","0.5470452308654785"
"3048","0.45657092332839966","0.45657092332839966","0.45657092332839966"
"3049","0.7361092567443848","0.7361092567443848","0.7361092567443848"
"3050","0.5177661180496216","0.5177661180496216","0.5177661180496216"
"3051","0.574567437171936","0.574567437171936","0.574567437171936"
"3052","0.5330676436424255","0.5330676436424255","0.5330676436424255"
"3053","0.6624544858932495","0.6624544858932495","0.6624544858932495"
"3054","0.527326226234436","0.527326226234436","0.527326226234436"
"3055","0.6073436141014099","0.6073436141014099","0.6073436141014099"
"3056","0.49577444791793823","0.49577444791793823","0.49577444791793823"
"3057","0.6263493299484253","0.6263493299484253","0.6263493299484253"
"3058","0.5497247576713562","0.5497247576713562","0.5497247576713562"
"3059","0.6016969084739685","0.6016969084739685","0.6016969084739685"
"3060","0.5998278856277466","0.5998278856277466","0.5998278856277466"
"3061","0.5782654285430908","0.5782654285430908","0.5782654285430908"
"3062","0.6126664876937866","0.6126664876937866","0.6126664876937866"
"3063","0.6819416880607605","0.6819416880607605","0.6819416880607605"
"3064","0.5341072678565979","0.5341072678565979","0.5341072678565979"
"3065","0.6554752588272095","0.6554752588272095","0.6554752588272095"
"3066","0.6371473073959351","0.6371473073959351","0.6371473073959351"
"3067","0.6610257029533386","0.6610257029533386","0.6610257029533386"
"3068","0.566563606262207","0.566563606262207","0.566563606262207"
"3069","0.5840303897857666","0.5840303897857666","0.5840303897857666"
"3070","0.5904549360275269","0.5904549360275269","0.5904549360275269"
"3071","0.5152140855789185","0.5152140855789185","0.5152140855789185"
"3072","0.45058655738830566","0.45058655738830566","0.45058655738830566"
"3073","0.6410635113716125","0.6410635113716125","0.6410635113716125"
"3074","0.6646761894226074","0.6646761894226074","0.6646761894226074"
"3075","0.5343336462974548","0.5343336462974548","0.5343336462974548"
"3076","0.6023856401443481","0.6023856401443481","0.6023856401443481"
"3077","0.5479650497436523","0.5479650497436523","0.5479650497436523"
"3078","0.5226608514785767","0.5226608514785767","0.5226608514785767"
"3079","0.6256245374679565","0.6256245374679565","0.6256245374679565"
"3080","0.5052255988121033","0.5052255988121033","0.5052255988121033"
"3081","0.5809017419815063","0.5809017419815063","0.5809017419815063"
"3082","0.48704516887664795","0.48704516887664795","0.48704516887664795"
"3083","0.5909140706062317","0.5909140706062317","0.5909140706062317"
"3084","0.5716196894645691","0.5716196894645691","0.5716196894645691"
"3085","0.5921869277954102","0.5921869277954102","0.5921869277954102"
"3086","0.560200035572052","0.560200035572052","0.560200035572052"
"3087","0.5224210023880005","0.5224210023880005","0.5224210023880005"
"3088","0.541096568107605","0.541096568107605","0.541096568107605"
"3089","0.49821385741233826","0.49821385741233826","0.49821385741233826"
"3090","0.3488403260707855","0.3488403260707855","0.3488403260707855"
"3091","0.4866076409816742","0.4866076409816742","0.4866076409816742"
"3092","0.4059596657752991","0.4059596657752991","0.4059596657752991"
"3093","0.4049111008644104","0.4049111008644104","0.4049111008644104"
"3094","0.4041758179664612","0.4041758179664612","0.4041758179664612"
"3095","0.3972581624984741","0.3972581624984741","0.3972581624984741"
"3096","0.31999528408050537","0.31999528408050537","0.31999528408050537"
"3097","0.5283774137496948","0.5283774137496948","0.5283774137496948"
"3098","0.3423609733581543","0.3423609733581543","0.3423609733581543"
"3099","0.5019218921661377","0.5019218921661377","0.5019218921661377"
"3100","0.3492325246334076","0.3492325246334076","0.3492325246334076"
"3101","0.4393545985221863","0.4393545985221863","0.4393545985221863"
"3102","0.5689300298690796","0.5689300298690796","0.5689300298690796"
"3103","0.3729923665523529","0.3729923665523529","0.3729923665523529"
"3104","0.4297069311141968","0.4297069311141968","0.4297069311141968"
"3105","0.47933483123779297","0.47933483123779297","0.47933483123779297"
"3106","0.4052807092666626","0.4052807092666626","0.4052807092666626"
"3107","0.47572821378707886","0.47572821378707886","0.47572821378707886"
"3108","0.5686439871788025","0.5686439871788025","0.5686439871788025"
"3109","0.4525700509548187","0.4525700509548187","0.4525700509548187"
"3110","0.384816974401474","0.384816974401474","0.384816974401474"
"3111","0.5302092432975769","0.5302092432975769","0.5302092432975769"
"3112","0.4252971410751343","0.4252971410751343","0.4252971410751343"
"3113","0.47355613112449646","0.47355613112449646","0.47355613112449646"
"3114","0.3103141784667969","0.3103141784667969","0.3103141784667969"
"3115","0.4602746367454529","0.4602746367454529","0.4602746367454529"
"3116","0.5645798444747925","0.5645798444747925","0.5645798444747925"
"3117","0.41865476965904236","0.41865476965904236","0.41865476965904236"
"3118","0.4493449330329895","0.4493449330329895","0.4493449330329895"
"3119","0.44319233298301697","0.44319233298301697","0.44319233298301697"
"3120","0.4364140033721924","0.4364140033721924","0.4364140033721924"
"3121","0.5492351055145264","0.5492351055145264","0.5492351055145264"
"3122","0.3768002986907959","0.3768002986907959","0.3768002986907959"
"3123","0.39603742957115173","0.39603742957115173","0.39603742957115173"
"3124","0.4960038661956787","0.4960038661956787","0.4960038661956787"
"3125","0.533781886100769","0.533781886100769","0.533781886100769"
"3126","0.4622843861579895","0.4622843861579895","0.4622843861579895"
"3127","0.4421141743659973","0.4421141743659973","0.4421141743659973"
"3128","0.463206946849823","0.463206946849823","0.463206946849823"
"3129","0.4396762549877167","0.4396762549877167","0.4396762549877167"
"3130","0.5848574638366699","0.5848574638366699","0.5848574638366699"
"3131","0.47614431381225586","0.47614431381225586","0.47614431381225586"
"3132","0.4779849648475647","0.4779849648475647","0.4779849648475647"
"3133","0.5733890533447266","0.5733890533447266","0.5733890533447266"
"3134","0.5954137444496155","0.5954137444496155","0.5954137444496155"
"3135","0.4273626208305359","0.4273626208305359","0.4273626208305359"
"3136","0.6069047451019287","0.6069047451019287","0.6069047451019287"
"3137","0.5019716620445251","0.5019716620445251","0.5019716620445251"
"3138","0.43314307928085327","0.43314307928085327","0.43314307928085327"
"3139","0.49255502223968506","0.49255502223968506","0.49255502223968506"
"3140","0.48190340399742126","0.48190340399742126","0.48190340399742126"
"3141","0.4698081910610199","0.4698081910610199","0.4698081910610199"
"3142","0.48551052808761597","0.48551052808761597","0.48551052808761597"
"3143","0.4543403089046478","0.4543403089046478","0.4543403089046478"
"3144","0.496147096157074","0.496147096157074","0.496147096157074"
"3145","0.45520496368408203","0.45520496368408203","0.45520496368408203"
"3146","0.45030319690704346","0.45030319690704346","0.45030319690704346"
"3147","0.435833215713501","0.435833215713501","0.435833215713501"
"3148","0.5248367786407471","0.5248367786407471","0.5248367786407471"
"3149","0.46222227811813354","0.46222227811813354","0.46222227811813354"
"3150","0.4754224717617035","0.4754224717617035","0.4754224717617035"
"3151","0.5407785177230835","0.5407785177230835","0.5407785177230835"
"3152","0.48628053069114685","0.48628053069114685","0.48628053069114685"
"3153","0.5471203327178955","0.5471203327178955","0.5471203327178955"
"3154","0.40450093150138855","0.40450093150138855","0.40450093150138855"
"3155","0.4203290641307831","0.4203290641307831","0.4203290641307831"
"3156","0.536643385887146","0.536643385887146","0.536643385887146"
"3157","0.4901866912841797","0.4901866912841797","0.4901866912841797"
"3158","0.5009346604347229","0.5009346604347229","0.5009346604347229"
"3159","0.5996686220169067","0.5996686220169067","0.5996686220169067"
"3160","0.46575677394866943","0.46575677394866943","0.46575677394866943"
"3161","0.392894446849823","0.392894446849823","0.392894446849823"
"3162","0.45220670104026794","0.45220670104026794","0.45220670104026794"
"3163","0.5566105246543884","0.5566105246543884","0.5566105246543884"
"3164","0.5987592935562134","0.5987592935562134","0.5987592935562134"
"3165","0.49717339873313904","0.49717339873313904","0.49717339873313904"
"3166","0.4498700797557831","0.4498700797557831","0.4498700797557831"
"3167","0.5143313407897949","0.5143313407897949","0.5143313407897949"
"3168","0.6168248653411865","0.6168248653411865","0.6168248653411865"
"3169","0.5053413510322571","0.5053413510322571","0.5053413510322571"
"3170","0.5443142652511597","0.5443142652511597","0.5443142652511597"
"3171","0.5123604536056519","0.5123604536056519","0.5123604536056519"
"3172","0.6185543537139893","0.6185543537139893","0.6185543537139893"
"3173","0.5718358755111694","0.5718358755111694","0.5718358755111694"
"3174","0.5804697275161743","0.5804697275161743","0.5804697275161743"
"3175","0.49643439054489136","0.49643439054489136","0.49643439054489136"
"3176","0.5469899773597717","0.5469899773597717","0.5469899773597717"
"3177","0.5131350159645081","0.5131350159645081","0.5131350159645081"
"3178","0.4957312047481537","0.4957312047481537","0.4957312047481537"
"3179","0.6055451035499573","0.6055451035499573","0.6055451035499573"
"3180","0.5184460878372192","0.5184460878372192","0.5184460878372192"
"3181","0.5291996002197266","0.5291996002197266","0.5291996002197266"
"3182","0.5126094818115234","0.5126094818115234","0.5126094818115234"
"3183","0.5244299173355103","0.5244299173355103","0.5244299173355103"
"3184","0.47978734970092773","0.47978734970092773","0.47978734970092773"
"3185","0.5466943979263306","0.5466943979263306","0.5466943979263306"
"3186","0.510656476020813","0.510656476020813","0.510656476020813"
"3187","0.48053500056266785","0.48053500056266785","0.48053500056266785"
"3188","0.6029368042945862","0.6029368042945862","0.6029368042945862"
"3189","0.5191723108291626","0.5191723108291626","0.5191723108291626"
"3190","0.5954149961471558","0.5954149961471558","0.5954149961471558"
"3191","0.4816513955593109","0.4816513955593109","0.4816513955593109"
"3192","0.4277454614639282","0.4277454614639282","0.4277454614639282"
"3193","0.5356222987174988","0.5356222987174988","0.5356222987174988"
"3194","0.5253973007202148","0.5253973007202148","0.5253973007202148"
"3195","0.48221731185913086","0.48221731185913086","0.48221731185913086"
"3196","0.4841710031032562","0.4841710031032562","0.4841710031032562"
"3197","0.4719257056713104","0.4719257056713104","0.4719257056713104"
"3198","0.4755954146385193","0.4755954146385193","0.4755954146385193"
"3199","0.36049002408981323","0.36049002408981323","0.36049002408981323"
"3200","0.3986472487449646","0.3986472487449646","0.3986472487449646"
"3201","0.472714364528656","0.472714364528656","0.472714364528656"
"3202","0.5484817028045654","0.5484817028045654","0.5484817028045654"
"3203","0.5324253439903259","0.5324253439903259","0.5324253439903259"
"3204","0.3978568911552429","0.3978568911552429","0.3978568911552429"
"3205","0.42928439378738403","0.42928439378738403","0.42928439378738403"
"3206","0.4899166226387024","0.4899166226387024","0.4899166226387024"
