"Step","4BlockID - Loss/value_function","4BlockID - Loss/value_function__MIN","4BlockID - Loss/value_function__MAX"
"2758","0.02970910966396332","0.02970910966396332","0.02970910966396332"
"2759","0.03584103435277939","0.03584103435277939","0.03584103435277939"
"2760","0.026633574068546294","0.026633574068546294","0.026633574068546294"
"2761","0.0390814445912838","0.0390814445912838","0.0390814445912838"
"2762","0.027643636520951986","0.027643636520951986","0.027643636520951986"
"2763","0.0366956090554595","0.0366956090554595","0.0366956090554595"
"2764","0.029446586221456527","0.029446586221456527","0.029446586221456527"
"2765","0.026705625467002392","0.026705625467002392","0.026705625467002392"
"2766","0.02547450866550207","0.02547450866550207","0.02547450866550207"
"2767","0.02798166386783123","0.02798166386783123","0.02798166386783123"
"2768","0.039828401431441306","0.039828401431441306","0.039828401431441306"
"2769","0.03704164158552885","0.03704164158552885","0.03704164158552885"
"2770","0.03073206413537264","0.03073206413537264","0.03073206413537264"
"2771","0.037238536030054094","0.037238536030054094","0.037238536030054094"
"2772","0.050659708119928835","0.050659708119928835","0.050659708119928835"
"2773","0.0389031957834959","0.0389031957834959","0.0389031957834959"
"2774","0.03357051219791174","0.03357051219791174","0.03357051219791174"
"2775","0.035016657505184415","0.035016657505184415","0.035016657505184415"
"2776","0.03835954405367374","0.03835954405367374","0.03835954405367374"
"2777","0.025504604913294315","0.025504604913294315","0.025504604913294315"
"2778","0.041584111843258144","0.041584111843258144","0.041584111843258144"
"2779","0.04489316940307617","0.04489316940307617","0.04489316940307617"
"2780","0.031608914397656916","0.031608914397656916","0.031608914397656916"
"2781","0.04585458151996136","0.04585458151996136","0.04585458151996136"
"2782","0.03306724866852164","0.03306724866852164","0.03306724866852164"
"2783","0.03484252337366343","0.03484252337366343","0.03484252337366343"
"2784","0.036146537587046626","0.036146537587046626","0.036146537587046626"
"2785","0.0347379588522017","0.0347379588522017","0.0347379588522017"
"2786","0.03642482385039329","0.03642482385039329","0.03642482385039329"
"2787","0.04297538474202156","0.04297538474202156","0.04297538474202156"
"2788","0.029567275755107404","0.029567275755107404","0.029567275755107404"
"2789","0.03742800392210484","0.03742800392210484","0.03742800392210484"
"2790","0.041175933182239534","0.041175933182239534","0.041175933182239534"
"2791","0.03456518203020096","0.03456518203020096","0.03456518203020096"
"2792","0.03483335180208087","0.03483335180208087","0.03483335180208087"
"2793","0.07627350091934204","0.07627350091934204","0.07627350091934204"
"2794","0.0345733443275094","0.0345733443275094","0.0345733443275094"
"2795","0.02847138149663806","0.02847138149663806","0.02847138149663806"
"2796","0.041011852025985715","0.041011852025985715","0.041011852025985715"
"2797","0.03421905031427741","0.03421905031427741","0.03421905031427741"
"2798","0.03572565373033285","0.03572565373033285","0.03572565373033285"
"2799","0.0368601911701262","0.0368601911701262","0.0368601911701262"
"2800","0.03326092073693872","0.03326092073693872","0.03326092073693872"
"2801","0.031094506569206714","0.031094506569206714","0.031094506569206714"
"2802","0.03150162305682898","0.03150162305682898","0.03150162305682898"
"2803","0.0424836253747344","0.0424836253747344","0.0424836253747344"
"2804","0.03465742161497474","0.03465742161497474","0.03465742161497474"
"2805","0.037420634739100934","0.037420634739100934","0.037420634739100934"
"2806","0.02687823064625263","0.02687823064625263","0.02687823064625263"
"2807","0.0413762217387557","0.0413762217387557","0.0413762217387557"
"2808","0.040444888174533844","0.040444888174533844","0.040444888174533844"
"2809","0.03102275189012289","0.03102275189012289","0.03102275189012289"
"2810","0.04087152685970068","0.04087152685970068","0.04087152685970068"
"2811","0.03672283412888646","0.03672283412888646","0.03672283412888646"
"2812","0.028409082721918822","0.028409082721918822","0.028409082721918822"
"2813","0.03208243111148477","0.03208243111148477","0.03208243111148477"
"2814","0.027262609172612428","0.027262609172612428","0.027262609172612428"
"2815","0.026309590227901934","0.026309590227901934","0.026309590227901934"
"2816","0.03422622075304389","0.03422622075304389","0.03422622075304389"
"2817","0.037135499715805056","0.037135499715805056","0.037135499715805056"
"2818","0.028365791961550712","0.028365791961550712","0.028365791961550712"
"2819","0.03449244294315577","0.03449244294315577","0.03449244294315577"
"2820","0.05234318096190691","0.05234318096190691","0.05234318096190691"
"2821","0.03625110406428576","0.03625110406428576","0.03625110406428576"
"2822","0.056196361780166626","0.056196361780166626","0.056196361780166626"
"2823","0.05992978513240814","0.05992978513240814","0.05992978513240814"
"2824","0.047315445728600025","0.047315445728600025","0.047315445728600025"
"2825","0.04238752666860819","0.04238752666860819","0.04238752666860819"
"2826","0.04569631479680538","0.04569631479680538","0.04569631479680538"
"2827","0.05165203213691712","0.05165203213691712","0.05165203213691712"
"2828","0.03525605630129576","0.03525605630129576","0.03525605630129576"
"2829","0.037467232905328274","0.037467232905328274","0.037467232905328274"
"2830","0.04199495147913694","0.04199495147913694","0.04199495147913694"
"2831","0.037769554648548365","0.037769554648548365","0.037769554648548365"
"2832","0.04657142069190741","0.04657142069190741","0.04657142069190741"
"2833","0.04978038463741541","0.04978038463741541","0.04978038463741541"
"2834","0.031958751007914545","0.031958751007914545","0.031958751007914545"
"2835","0.024990521371364594","0.024990521371364594","0.024990521371364594"
"2836","0.04215345270931721","0.04215345270931721","0.04215345270931721"
"2837","0.06613957714289427","0.06613957714289427","0.06613957714289427"
"2838","0.05491141453385353","0.05491141453385353","0.05491141453385353"
"2839","0.05288761332631111","0.05288761332631111","0.05288761332631111"
"2840","0.04251398853957653","0.04251398853957653","0.04251398853957653"
"2841","0.0478537367656827","0.0478537367656827","0.0478537367656827"
"2842","0.0538809509947896","0.0538809509947896","0.0538809509947896"
"2843","0.05375753380358219","0.05375753380358219","0.05375753380358219"
"2844","0.029784073308110236","0.029784073308110236","0.029784073308110236"
"2845","0.03222261732444167","0.03222261732444167","0.03222261732444167"
"2846","0.055260717123746875","0.055260717123746875","0.055260717123746875"
"2847","0.04571049232035875","0.04571049232035875","0.04571049232035875"
"2848","0.04794058185070753","0.04794058185070753","0.04794058185070753"
"2849","0.03298016032204032","0.03298016032204032","0.03298016032204032"
"2850","0.027626003976911305","0.027626003976911305","0.027626003976911305"
"2851","0.04337183311581612","0.04337183311581612","0.04337183311581612"
"2852","0.031037478987127543","0.031037478987127543","0.031037478987127543"
"2853","0.040169024281203745","0.040169024281203745","0.040169024281203745"
"2854","0.032948828488588336","0.032948828488588336","0.032948828488588336"
"2855","0.02769079841673374","0.02769079841673374","0.02769079841673374"
"2856","0.03644083458930254","0.03644083458930254","0.03644083458930254"
"2857","0.033561677858233455","0.033561677858233455","0.033561677858233455"
"2858","0.029935628082603215","0.029935628082603215","0.029935628082603215"
"2859","0.04177477080374956","0.04177477080374956","0.04177477080374956"
"2860","0.03364341789856553","0.03364341789856553","0.03364341789856553"
"2861","0.030457625165581703","0.030457625165581703","0.030457625165581703"
"2862","0.041128453053534034","0.041128453053534034","0.041128453053534034"
"2863","0.040795124135911465","0.040795124135911465","0.040795124135911465"
"2864","0.04193496592342853","0.04193496592342853","0.04193496592342853"
"2865","0.04078155774623156","0.04078155774623156","0.04078155774623156"
"2866","0.027558990102261306","0.027558990102261306","0.027558990102261306"
"2867","0.04017815850675106","0.04017815850675106","0.04017815850675106"
"2868","0.03796518333256245","0.03796518333256245","0.03796518333256245"
"2869","0.035965329967439175","0.035965329967439175","0.035965329967439175"
"2870","0.03648597626015544","0.03648597626015544","0.03648597626015544"
"2871","0.03484795084223151","0.03484795084223151","0.03484795084223151"
"2872","0.034850868955254556","0.034850868955254556","0.034850868955254556"
"2873","0.04772099182009697","0.04772099182009697","0.04772099182009697"
"2874","0.035375476628541944","0.035375476628541944","0.035375476628541944"
"2875","0.034853229857981206","0.034853229857981206","0.034853229857981206"
"2876","0.041077591478824615","0.041077591478824615","0.041077591478824615"
"2877","0.03485050033777952","0.03485050033777952","0.03485050033777952"
"2878","0.05211254376918077","0.05211254376918077","0.05211254376918077"
"2879","0.03805486429482698","0.03805486429482698","0.03805486429482698"
"2880","0.03453855756670236","0.03453855756670236","0.03453855756670236"
"2881","0.043251764588057996","0.043251764588057996","0.043251764588057996"
"2882","0.03835747949779034","0.03835747949779034","0.03835747949779034"
"2883","0.03841910175979137","0.03841910175979137","0.03841910175979137"
"2884","0.047525813616812226","0.047525813616812226","0.047525813616812226"
"2885","0.060787420719861984","0.060787420719861984","0.060787420719861984"
"2886","0.04430674128234387","0.04430674128234387","0.04430674128234387"
"2887","0.029488311521708964","0.029488311521708964","0.029488311521708964"
"2888","0.03538953941315413","0.03538953941315413","0.03538953941315413"
"2889","0.05840575657784939","0.05840575657784939","0.05840575657784939"
"2890","0.038514891732484104","0.038514891732484104","0.038514891732484104"
"2891","0.07392835468053818","0.07392835468053818","0.07392835468053818"
"2892","0.04396908078342676","0.04396908078342676","0.04396908078342676"
"2893","0.03046760195866227","0.03046760195866227","0.03046760195866227"
"2894","0.03519721971824765","0.03519721971824765","0.03519721971824765"
"2895","0.04658608958125114","0.04658608958125114","0.04658608958125114"
"2896","0.033270192053169015","0.033270192053169015","0.033270192053169015"
"2897","0.03274875180795789","0.03274875180795789","0.03274875180795789"
"2898","0.050955496914684775","0.050955496914684775","0.050955496914684775"
"2899","0.03203060245141387","0.03203060245141387","0.03203060245141387"
"2900","0.04477139879018068","0.04477139879018068","0.04477139879018068"
"2901","0.042409445904195306","0.042409445904195306","0.042409445904195306"
"2902","0.043125434406101705","0.043125434406101705","0.043125434406101705"
"2903","0.034718350414186715","0.034718350414186715","0.034718350414186715"
"2904","0.03207747023552656","0.03207747023552656","0.03207747023552656"
"2905","0.03145796041935682","0.03145796041935682","0.03145796041935682"
"2906","0.02809252180159092","0.02809252180159092","0.02809252180159092"
"2907","0.043328766524791715","0.043328766524791715","0.043328766524791715"
"2908","0.030502122174948455","0.030502122174948455","0.030502122174948455"
"2909","0.026402263902127743","0.026402263902127743","0.026402263902127743"
"2910","0.040800466760993005","0.040800466760993005","0.040800466760993005"
"2911","0.02450497364625335","0.02450497364625335","0.02450497364625335"
"2912","0.029066575318574907","0.029066575318574907","0.029066575318574907"
"2913","0.029002409428358078","0.029002409428358078","0.029002409428358078"
"2914","0.01987690832465887","0.01987690832465887","0.01987690832465887"
"2915","0.033332312013953924","0.033332312013953924","0.033332312013953924"
"2916","0.0378679639659822","0.0378679639659822","0.0378679639659822"
"2917","0.039797895774245265","0.039797895774245265","0.039797895774245265"
"2918","0.02462049452587962","0.02462049452587962","0.02462049452587962"
"2919","0.02762410305440426","0.02762410305440426","0.02762410305440426"
"2920","0.028774802573025227","0.028774802573025227","0.028774802573025227"
"2921","0.028558778669685127","0.028558778669685127","0.028558778669685127"
"2922","0.029104622639715673","0.029104622639715673","0.029104622639715673"
"2923","0.028407944086939096","0.028407944086939096","0.028407944086939096"
"2924","0.03231703909114003","0.03231703909114003","0.03231703909114003"
"2925","0.02247928101569414","0.02247928101569414","0.02247928101569414"
"2926","0.029508821666240692","0.029508821666240692","0.029508821666240692"
"2927","0.023543629609048367","0.023543629609048367","0.023543629609048367"
"2928","0.028710825741291045","0.028710825741291045","0.028710825741291045"
"2929","0.02792277941480279","0.02792277941480279","0.02792277941480279"
"2930","0.02077485090121627","0.02077485090121627","0.02077485090121627"
"2931","0.024943465366959572","0.024943465366959572","0.024943465366959572"
"2932","0.022685089707374574","0.022685089707374574","0.022685089707374574"
"2933","0.029544711392372847","0.029544711392372847","0.029544711392372847"
"2934","0.018481134437024593","0.018481134437024593","0.018481134437024593"
"2935","0.025521963369101286","0.025521963369101286","0.025521963369101286"
"2936","0.030777611397206785","0.030777611397206785","0.030777611397206785"
"2937","0.017592620011419056","0.017592620011419056","0.017592620011419056"
"2938","0.02295365585014224","0.02295365585014224","0.02295365585014224"
"2939","0.02542480658739805","0.02542480658739805","0.02542480658739805"
"2940","0.02707692850381136","0.02707692850381136","0.02707692850381136"
"2941","0.02906249715015292","0.02906249715015292","0.02906249715015292"
"2942","0.0174830861389637","0.0174830861389637","0.0174830861389637"
"2943","0.030729058478027583","0.030729058478027583","0.030729058478027583"
"2944","0.0252644918859005","0.0252644918859005","0.0252644918859005"
"2945","0.03516681110486388","0.03516681110486388","0.03516681110486388"
"2946","0.026185080874711275","0.026185080874711275","0.026185080874711275"
"2947","0.03133597234264016","0.03133597234264016","0.03133597234264016"
"2948","0.05870294664055109","0.05870294664055109","0.05870294664055109"
"2949","0.07923151031136513","0.07923151031136513","0.07923151031136513"
"2950","0.02973183076828718","0.02973183076828718","0.02973183076828718"
"2951","0.030483266338706017","0.030483266338706017","0.030483266338706017"
"2952","0.03238269109278917","0.03238269109278917","0.03238269109278917"
"2953","0.03817012030631304","0.03817012030631304","0.03817012030631304"
"2954","0.0259742789901793","0.0259742789901793","0.0259742789901793"
"2955","0.02313403207808733","0.02313403207808733","0.02313403207808733"
"2956","0.030573722906410694","0.030573722906410694","0.030573722906410694"
"2957","0.028098156675696373","0.028098156675696373","0.028098156675696373"
"2958","0.03106749039143324","0.03106749039143324","0.03106749039143324"
"2959","0.03047214848920703","0.03047214848920703","0.03047214848920703"
"2960","0.05124341044574976","0.05124341044574976","0.05124341044574976"
"2961","0.026505279541015624","0.026505279541015624","0.026505279541015624"
"2962","0.032708097435534","0.032708097435534","0.032708097435534"
"2963","0.026357959117740394","0.026357959117740394","0.026357959117740394"
"2964","0.03031618958339095","0.03031618958339095","0.03031618958339095"
"2965","0.029453921876847745","0.029453921876847745","0.029453921876847745"
"2966","0.02687637386843562","0.02687637386843562","0.02687637386843562"
"2967","0.028248333279043435","0.028248333279043435","0.028248333279043435"
"2968","0.050635835900902745","0.050635835900902745","0.050635835900902745"
"2969","0.041958882845938204","0.041958882845938204","0.041958882845938204"
"2970","0.03783340975642204","0.03783340975642204","0.03783340975642204"
"2971","0.0393340609036386","0.0393340609036386","0.0393340609036386"
"2972","0.0341055060736835","0.0341055060736835","0.0341055060736835"
"2973","0.04301966913044453","0.04301966913044453","0.04301966913044453"
"2974","0.04897657018154859","0.04897657018154859","0.04897657018154859"
"2975","0.039624878019094464","0.039624878019094464","0.039624878019094464"
"2976","0.04209775403141976","0.04209775403141976","0.04209775403141976"
"2977","0.04633399751037359","0.04633399751037359","0.04633399751037359"
"2978","0.03777289930731058","0.03777289930731058","0.03777289930731058"
"2979","0.06181230284273624","0.06181230284273624","0.06181230284273624"
"2980","0.04366772212088108","0.04366772212088108","0.04366772212088108"
"2981","0.054020410776138304","0.054020410776138304","0.054020410776138304"
"2982","0.04752045627683401","0.04752045627683401","0.04752045627683401"
"2983","0.031191907729953526","0.031191907729953526","0.031191907729953526"
"2984","0.03617709614336491","0.03617709614336491","0.03617709614336491"
"2985","0.0681097274646163","0.0681097274646163","0.0681097274646163"
"2986","0.05474920030683279","0.05474920030683279","0.05474920030683279"
"2987","0.043354292213916776","0.043354292213916776","0.043354292213916776"
"2988","0.06360728666186333","0.06360728666186333","0.06360728666186333"
"2989","0.052629032917320726","0.052629032917320726","0.052629032917320726"
"2990","0.04291305486112833","0.04291305486112833","0.04291305486112833"
"2991","0.11647885665297508","0.11647885665297508","0.11647885665297508"
"2992","0.048923259042203425","0.048923259042203425","0.048923259042203425"
"2993","0.06193752735853195","0.06193752735853195","0.06193752735853195"
"2994","0.02789180614054203","0.02789180614054203","0.02789180614054203"
"2995","0.06867969911545516","0.06867969911545516","0.06867969911545516"
"2996","0.04307145308703184","0.04307145308703184","0.04307145308703184"
"2997","0.04017668105661869","0.04017668105661869","0.04017668105661869"
"2998","0.03127042269334197","0.03127042269334197","0.03127042269334197"
"2999","0.029594046622514726","0.029594046622514726","0.029594046622514726"
"3000","0.04041766971349716","0.04041766971349716","0.04041766971349716"
"3001","0.029983089584857226","0.029983089584857226","0.029983089584857226"
"3002","0.03445094488561153","0.03445094488561153","0.03445094488561153"
"3003","0.03585057333111763","0.03585057333111763","0.03585057333111763"
"3004","0.03227588320150972","0.03227588320150972","0.03227588320150972"
"3005","0.02966563180088997","0.02966563180088997","0.02966563180088997"
"3006","0.026400576811283827","0.026400576811283827","0.026400576811283827"
"3007","0.03478794991970062","0.03478794991970062","0.03478794991970062"
"3008","0.029239976312965155","0.029239976312965155","0.029239976312965155"
"3009","0.02843519961461425","0.02843519961461425","0.02843519961461425"
"3010","0.04095482882112265","0.04095482882112265","0.04095482882112265"
"3011","0.04320321846753359","0.04320321846753359","0.04320321846753359"
"3012","0.03564337100833655","0.03564337100833655","0.03564337100833655"
"3013","0.04506400022655725","0.04506400022655725","0.04506400022655725"
"3014","0.04677830208092928","0.04677830208092928","0.04677830208092928"
"3015","0.034450569469481704","0.034450569469481704","0.034450569469481704"
"3016","0.03606366720050573","0.03606366720050573","0.03606366720050573"
"3017","0.04491777215152979","0.04491777215152979","0.04491777215152979"
"3018","0.038440593238919976","0.038440593238919976","0.038440593238919976"
"3019","0.033229897078126666","0.033229897078126666","0.033229897078126666"
"3020","0.03162348717451095","0.03162348717451095","0.03162348717451095"
"3021","0.032819166872650386","0.032819166872650386","0.032819166872650386"
"3022","0.025417542736977338","0.025417542736977338","0.025417542736977338"
"3023","0.02515180706977844","0.02515180706977844","0.02515180706977844"
"3024","0.03835359513759613","0.03835359513759613","0.03835359513759613"
"3025","0.0356538750231266","0.0356538750231266","0.0356538750231266"
"3026","0.02462368393316865","0.02462368393316865","0.02462368393316865"
"3027","0.02825455917045474","0.02825455917045474","0.02825455917045474"
"3028","0.037526267021894454","0.037526267021894454","0.037526267021894454"
"3029","0.03864158969372511","0.03864158969372511","0.03864158969372511"
"3030","0.03442380493506789","0.03442380493506789","0.03442380493506789"
"3031","0.03622371815145016","0.03622371815145016","0.03622371815145016"
"3032","0.03069936838001013","0.03069936838001013","0.03069936838001013"
"3033","0.02575096916407347","0.02575096916407347","0.02575096916407347"
"3034","0.03489567432552576","0.03489567432552576","0.03489567432552576"
"3035","0.03564059929922223","0.03564059929922223","0.03564059929922223"
"3036","0.02475550314411521","0.02475550314411521","0.02475550314411521"
"3037","0.035618788562715054","0.035618788562715054","0.035618788562715054"
"3038","0.023454663064330816","0.023454663064330816","0.023454663064330816"
"3039","0.025861908961087466","0.025861908961087466","0.025861908961087466"
"3040","0.02704653088003397","0.02704653088003397","0.02704653088003397"
"3041","0.029576944932341576","0.029576944932341576","0.029576944932341576"
"3042","0.027530434913933276","0.027530434913933276","0.027530434913933276"
"3043","0.021348205208778382","0.021348205208778382","0.021348205208778382"
"3044","0.02893488444387913","0.02893488444387913","0.02893488444387913"
"3045","0.029118854179978372","0.029118854179978372","0.029118854179978372"
"3046","0.029031213745474814","0.029031213745474814","0.029031213745474814"
"3047","0.02966940375044942","0.02966940375044942","0.02966940375044942"
"3048","0.0192435497418046","0.0192435497418046","0.0192435497418046"
"3049","0.024615443497896194","0.024615443497896194","0.024615443497896194"
"3050","0.024930501449853183","0.024930501449853183","0.024930501449853183"
"3051","0.023690605722367763","0.023690605722367763","0.023690605722367763"
"3052","0.02377170929685235","0.02377170929685235","0.02377170929685235"
"3053","0.021472413465380667","0.021472413465380667","0.021472413465380667"
"3054","0.021641261782497166","0.021641261782497166","0.021641261782497166"
"3055","0.025337869860231878","0.025337869860231878","0.025337869860231878"
"3056","0.031066762935370206","0.031066762935370206","0.031066762935370206"
"3057","0.019947704486548902","0.019947704486548902","0.019947704486548902"
"3058","0.019165199249982834","0.019165199249982834","0.019165199249982834"
"3059","0.024149867333471776","0.024149867333471776","0.024149867333471776"
"3060","0.028787777572870255","0.028787777572870255","0.028787777572870255"
"3061","0.022169174067676066","0.022169174067676066","0.022169174067676066"
"3062","0.021202639769762756","0.021202639769762756","0.021202639769762756"
"3063","0.02263067616149783","0.02263067616149783","0.02263067616149783"
"3064","0.03290757434442639","0.03290757434442639","0.03290757434442639"
"3065","0.027432387787848712","0.027432387787848712","0.027432387787848712"
"3066","0.024097975715994834","0.024097975715994834","0.024097975715994834"
"3067","0.020769636146724224","0.020769636146724224","0.020769636146724224"
"3068","0.027270666789263487","0.027270666789263487","0.027270666789263487"
"3069","0.01986164152622223","0.01986164152622223","0.01986164152622223"
"3070","0.023251248244196176","0.023251248244196176","0.023251248244196176"
"3071","0.025947642233222722","0.025947642233222722","0.025947642233222722"
"3072","0.021749092545360327","0.021749092545360327","0.021749092545360327"
"3073","0.032640240900218484","0.032640240900218484","0.032640240900218484"
"3074","0.023909972328692675","0.023909972328692675","0.023909972328692675"
"3075","0.030285664927214385","0.030285664927214385","0.030285664927214385"
"3076","0.03472400028258562","0.03472400028258562","0.03472400028258562"
"3077","0.029218356497585772","0.029218356497585772","0.029218356497585772"
"3078","0.02372802896425128","0.02372802896425128","0.02372802896425128"
"3079","0.02982521802186966","0.02982521802186966","0.02982521802186966"
"3080","0.023610253632068635","0.023610253632068635","0.023610253632068635"
"3081","0.0321530619636178","0.0321530619636178","0.0321530619636178"
"3082","0.04210692225024104","0.04210692225024104","0.04210692225024104"
"3083","0.020452394708991052","0.020452394708991052","0.020452394708991052"
"3084","0.02260535443201661","0.02260535443201661","0.02260535443201661"
"3085","0.028870236594229937","0.028870236594229937","0.028870236594229937"
"3086","0.032134254928678274","0.032134254928678274","0.032134254928678274"
"3087","0.034841045085340736","0.034841045085340736","0.034841045085340736"
"3088","0.030663901288062335","0.030663901288062335","0.030663901288062335"
"3089","0.0291093273088336","0.0291093273088336","0.0291093273088336"
"3090","0.028544721752405168","0.028544721752405168","0.028544721752405168"
"3091","0.031111412961035968","0.031111412961035968","0.031111412961035968"
"3092","0.03283782890066504","0.03283782890066504","0.03283782890066504"
"3093","0.0283253138884902","0.0283253138884902","0.0283253138884902"
"3094","0.03190710907801986","0.03190710907801986","0.03190710907801986"
"3095","0.02503654882311821","0.02503654882311821","0.02503654882311821"
"3096","0.028150921501219273","0.028150921501219273","0.028150921501219273"
"3097","0.021431518346071245","0.021431518346071245","0.021431518346071245"
"3098","0.021377930510789157","0.021377930510789157","0.021377930510789157"
"3099","0.027385349199175835","0.027385349199175835","0.027385349199175835"
"3100","0.031180356908589602","0.031180356908589602","0.031180356908589602"
"3101","0.02099952884018421","0.02099952884018421","0.02099952884018421"
"3102","0.025722867529839277","0.025722867529839277","0.025722867529839277"
"3103","0.02310642311349511","0.02310642311349511","0.02310642311349511"
"3104","0.025740054436028004","0.025740054436028004","0.025740054436028004"
"3105","0.031182749196887016","0.031182749196887016","0.031182749196887016"
"3106","0.01933545181527734","0.01933545181527734","0.01933545181527734"
"3107","0.04067831095308065","0.04067831095308065","0.04067831095308065"
"3108","0.03913326561450958","0.03913326561450958","0.03913326561450958"
"3109","0.020987446419894695","0.020987446419894695","0.020987446419894695"
"3110","0.02389786681160331","0.02389786681160331","0.02389786681160331"
"3111","0.023130970541387796","0.023130970541387796","0.023130970541387796"
"3112","0.032021545246243475","0.032021545246243475","0.032021545246243475"
"3113","0.029009760916233064","0.029009760916233064","0.029009760916233064"
"3114","0.025315195415169002","0.025315195415169002","0.025315195415169002"
"3115","0.02419290319085121","0.02419290319085121","0.02419290319085121"
"3116","0.04037425424903631","0.04037425424903631","0.04037425424903631"
"3117","0.021840413846075536","0.021840413846075536","0.021840413846075536"
"3118","0.02957350332289934","0.02957350332289934","0.02957350332289934"
"3119","0.049833791144192216","0.049833791144192216","0.049833791144192216"
"3120","0.0452593743801117","0.0452593743801117","0.0452593743801117"
"3121","0.024345412943512203","0.024345412943512203","0.024345412943512203"
"3122","0.02663600966334343","0.02663600966334343","0.02663600966334343"
"3123","0.020406599435955287","0.020406599435955287","0.020406599435955287"
"3124","0.02465572040528059","0.02465572040528059","0.02465572040528059"
"3125","0.03539913259446621","0.03539913259446621","0.03539913259446621"
"3126","0.02692060377448797","0.02692060377448797","0.02692060377448797"
"3127","0.03205492300912738","0.03205492300912738","0.03205492300912738"
"3128","0.03756164219230414","0.03756164219230414","0.03756164219230414"
"3129","0.02270244834944606","0.02270244834944606","0.02270244834944606"
"3130","0.02824968593195081","0.02824968593195081","0.02824968593195081"
"3131","0.030943792033940553","0.030943792033940553","0.030943792033940553"
"3132","0.04493881482630968","0.04493881482630968","0.04493881482630968"
"3133","0.03097950601950288","0.03097950601950288","0.03097950601950288"
"3134","0.03034358937293291","0.03034358937293291","0.03034358937293291"
"3135","0.031227537244558335","0.031227537244558335","0.031227537244558335"
"3136","0.036294834688305855","0.036294834688305855","0.036294834688305855"
"3137","0.028821172099560498","0.028821172099560498","0.028821172099560498"
"3138","0.05623388160020113","0.05623388160020113","0.05623388160020113"
"3139","0.03325948640704155","0.03325948640704155","0.03325948640704155"
"3140","0.027768464293330908","0.027768464293330908","0.027768464293330908"
"3141","0.026784422248601912","0.026784422248601912","0.026784422248601912"
"3142","0.027448192704468966","0.027448192704468966","0.027448192704468966"
"3143","0.02556390855461359","0.02556390855461359","0.02556390855461359"
"3144","0.03061996018514037","0.03061996018514037","0.03061996018514037"
"3145","0.02915126532316208","0.02915126532316208","0.02915126532316208"
"3146","0.039645780622959134","0.039645780622959134","0.039645780622959134"
"3147","0.028302300814539195","0.028302300814539195","0.028302300814539195"
"3148","0.02372796954587102","0.02372796954587102","0.02372796954587102"
"3149","0.029908906668424606","0.029908906668424606","0.029908906668424606"
"3150","0.038128421362489465","0.038128421362489465","0.038128421362489465"
"3151","0.03145655384287238","0.03145655384287238","0.03145655384287238"
"3152","0.03467943845316768","0.03467943845316768","0.03467943845316768"
"3153","0.03163573145866394","0.03163573145866394","0.03163573145866394"
"3154","0.024845808558166028","0.024845808558166028","0.024845808558166028"
"3155","0.049586616829037665","0.049586616829037665","0.049586616829037665"
"3156","0.04988021645694971","0.04988021645694971","0.04988021645694971"
"3157","0.033886839542537926","0.033886839542537926","0.033886839542537926"
"3158","0.039120408892631534","0.039120408892631534","0.039120408892631534"
"3159","0.03607505038380623","0.03607505038380623","0.03607505038380623"
"3160","0.042721277289092544","0.042721277289092544","0.042721277289092544"
"3161","0.029466017428785563","0.029466017428785563","0.029466017428785563"
"3162","0.03998229075223207","0.03998229075223207","0.03998229075223207"
"3163","0.04604828059673309","0.04604828059673309","0.04604828059673309"
"3164","0.04177922001108527","0.04177922001108527","0.04177922001108527"
"3165","0.04970500878989696","0.04970500878989696","0.04970500878989696"
"3166","0.060183918476104735","0.060183918476104735","0.060183918476104735"
"3167","0.03185819946229458","0.03185819946229458","0.03185819946229458"
"3168","0.029877784196287394","0.029877784196287394","0.029877784196287394"
"3169","0.022232499346137045","0.022232499346137045","0.022232499346137045"
"3170","0.039305202290415765","0.039305202290415765","0.039305202290415765"
"3171","0.03586685424670577","0.03586685424670577","0.03586685424670577"
"3172","0.02060596030205488","0.02060596030205488","0.02060596030205488"
"3173","0.019387362990528345","0.019387362990528345","0.019387362990528345"
"3174","0.029991787392646074","0.029991787392646074","0.029991787392646074"
"3175","0.02865921622142196","0.02865921622142196","0.02865921622142196"
"3176","0.02462599128484726","0.02462599128484726","0.02462599128484726"
"3177","0.024780118465423585","0.024780118465423585","0.024780118465423585"
"3178","0.046919879876077174","0.046919879876077174","0.046919879876077174"
"3179","0.02930719740688801","0.02930719740688801","0.02930719740688801"
"3180","0.03966372525319457","0.03966372525319457","0.03966372525319457"
"3181","0.039618654362857345","0.039618654362857345","0.039618654362857345"
"3182","0.02707244548946619","0.02707244548946619","0.02707244548946619"
"3183","0.03596059838309884","0.03596059838309884","0.03596059838309884"
"3184","0.02399039063602686","0.02399039063602686","0.02399039063602686"
"3185","0.018698065914213656","0.018698065914213656","0.018698065914213656"
"3186","0.04454560447484255","0.04454560447484255","0.04454560447484255"
"3187","0.04057801850140095","0.04057801850140095","0.04057801850140095"
"3188","0.040188093110919","0.040188093110919","0.040188093110919"
"3189","0.03797196773812175","0.03797196773812175","0.03797196773812175"
"3190","0.03499446790665388","0.03499446790665388","0.03499446790665388"
"3191","0.029124292079359293","0.029124292079359293","0.029124292079359293"
"3192","0.03406225480139256","0.03406225480139256","0.03406225480139256"
