"Step","1Ball1BlockID - Episode_Reward/payload_2_target","1Ball1BlockID - Episode_Reward/payload_2_target__MIN","1Ball1BlockID - Episode_Reward/payload_2_target__MAX"
"3323","5.089112281799316","5.089112281799316","5.089112281799316"
"3325","5.236987590789795","5.236987590789795","5.236987590789795"
"3326","5.176799297332764","5.176799297332764","5.176799297332764"
"3327","5.287173271179199","5.287173271179199","5.287173271179199"
"3329","4.883423805236816","4.883423805236816","4.883423805236816"
"3330","4.572169303894043","4.572169303894043","4.572169303894043"
"3331","4.738080024719238","4.738080024719238","4.738080024719238"
"3332","4.224759101867676","4.224759101867676","4.224759101867676"
"3333","5.311999797821045","5.311999797821045","5.311999797821045"
"3336","5.1449198722839355","5.1449198722839355","5.1449198722839355"
"3344","4.542107582092285","4.542107582092285","4.542107582092285"
"3345","5.049943923950195","5.049943923950195","5.049943923950195"
"3347","5.0436553955078125","5.0436553955078125","5.0436553955078125"
"3348","4.9449782371521","4.9449782371521","4.9449782371521"
"3349","4.308717727661133","4.308717727661133","4.308717727661133"
"3351","5.492280006408691","5.492280006408691","5.492280006408691"
"3352","5.24472713470459","5.24472713470459","5.24472713470459"
"3353","5.004331588745117","5.004331588745117","5.004331588745117"
"3357","5.056687355041504","5.056687355041504","5.056687355041504"
"3363","4.969599723815918","4.969599723815918","4.969599723815918"
"3368","5.594809532165527","5.594809532165527","5.594809532165527"
"3369","5.18560266494751","5.18560266494751","5.18560266494751"
"3370","4.817801475524902","4.817801475524902","4.817801475524902"
"3372","5.345184326171875","5.345184326171875","5.345184326171875"
"3375","5.14898157119751","5.14898157119751","5.14898157119751"
"3376","4.704645156860352","4.704645156860352","4.704645156860352"
"3379","5.115083694458008","5.115083694458008","5.115083694458008"
"3381","4.911441802978516","4.911441802978516","4.911441802978516"
"3382","4.697297096252441","4.697297096252441","4.697297096252441"
"3384","4.259944915771484","4.259944915771484","4.259944915771484"
"3393","5.102085113525391","5.102085113525391","5.102085113525391"
"3394","4.925142288208008","4.925142288208008","4.925142288208008"
"3396","4.726781845092773","4.726781845092773","4.726781845092773"
"3397","5.186222553253174","5.186222553253174","5.186222553253174"
"3398","4.614238262176514","4.614238262176514","4.614238262176514"
"3399","5.347881317138672","5.347881317138672","5.347881317138672"
"3400","5.1477508544921875","5.1477508544921875","5.1477508544921875"
"3402","5.105332374572754","5.105332374572754","5.105332374572754"
"3404","4.63633918762207","4.63633918762207","4.63633918762207"
"3406","4.914546012878418","4.914546012878418","4.914546012878418"
"3407","5.302135944366455","5.302135944366455","5.302135944366455"
"3409","4.784346580505371","4.784346580505371","4.784346580505371"
"3410","5.479281425476074","5.479281425476074","5.479281425476074"
"3411","5.2158098220825195","5.2158098220825195","5.2158098220825195"
"3414","4.40678071975708","4.40678071975708","4.40678071975708"
"3417","4.84737491607666","4.84737491607666","4.84737491607666"
"3418","5.232346534729004","5.232346534729004","5.232346534729004"
"3421","4.978560924530029","4.978560924530029","4.978560924530029"
"3422","4.734447002410889","4.734447002410889","4.734447002410889"
"3429","5.076456069946289","5.076456069946289","5.076456069946289"
"3430","5.179444313049316","5.179444313049316","5.179444313049316"
"3431","5.356797695159912","5.356797695159912","5.356797695159912"
"3432","4.92331600189209","4.92331600189209","4.92331600189209"
"3433","4.681731224060059","4.681731224060059","4.681731224060059"
"3434","5.234309196472168","5.234309196472168","5.234309196472168"
"3436","5.046876907348633","5.046876907348633","5.046876907348633"
"3438","4.592090606689453","4.592090606689453","4.592090606689453"
"3443","5.062321662902832","5.062321662902832","5.062321662902832"
"3444","5.010725021362305","5.010725021362305","5.010725021362305"
"3445","5.4015421867370605","5.4015421867370605","5.4015421867370605"
"3450","4.957732200622559","4.957732200622559","4.957732200622559"
"3451","5.145003318786621","5.145003318786621","5.145003318786621"
"3453","4.817983627319336","4.817983627319336","4.817983627319336"
"3454","4.709809303283691","4.709809303283691","4.709809303283691"
"3457","4.750586032867432","4.750586032867432","4.750586032867432"
"3458","4.704993724822998","4.704993724822998","4.704993724822998"
"3459","4.678379058837891","4.678379058837891","4.678379058837891"
"3460","4.425190448760986","4.425190448760986","4.425190448760986"
"3461","4.795971870422363","4.795971870422363","4.795971870422363"
"3463","5.232020854949951","5.232020854949951","5.232020854949951"
"3466","4.7929606437683105","4.7929606437683105","4.7929606437683105"
"3467","4.593945026397705","4.593945026397705","4.593945026397705"
"3468","4.812438011169434","4.812438011169434","4.812438011169434"
"3472","4.628725051879883","4.628725051879883","4.628725051879883"
"3473","5.000386714935303","5.000386714935303","5.000386714935303"
"3474","5.433599472045898","5.433599472045898","5.433599472045898"
"3480","5.186802864074707","5.186802864074707","5.186802864074707"
"3481","5.503664970397949","5.503664970397949","5.503664970397949"
"3482","5.352545738220215","5.352545738220215","5.352545738220215"
"3486","4.719387531280518","4.719387531280518","4.719387531280518"
"3487","5.128108978271484","5.128108978271484","5.128108978271484"
"3490","4.72627592086792","4.72627592086792","4.72627592086792"
"3494","5.268115997314453","5.268115997314453","5.268115997314453"
"3496","5.647441864013672","5.647441864013672","5.647441864013672"
"3500","5.2475905418396","5.2475905418396","5.2475905418396"
"3503","4.951098442077637","4.951098442077637","4.951098442077637"
"3505","5.432946681976318","5.432946681976318","5.432946681976318"
"3510","5.038228988647461","5.038228988647461","5.038228988647461"
"3511","5.737782955169678","5.737782955169678","5.737782955169678"
"3512","5.449590682983398","5.449590682983398","5.449590682983398"
"3516","5.637536525726318","5.637536525726318","5.637536525726318"
"3518","5.267446041107178","5.267446041107178","5.267446041107178"
"3520","5.418605327606201","5.418605327606201","5.418605327606201"
"3521","4.848207950592041","4.848207950592041","4.848207950592041"
"3522","5.697656631469727","5.697656631469727","5.697656631469727"
"3524","5.207463264465332","5.207463264465332","5.207463264465332"
"3531","4.413777828216553","4.413777828216553","4.413777828216553"
"3532","5.353375434875488","5.353375434875488","5.353375434875488"
"3533","5.247270584106445","5.247270584106445","5.247270584106445"
"3534","5.494378566741943","5.494378566741943","5.494378566741943"
"3536","5.226412773132324","5.226412773132324","5.226412773132324"
"3537","5.900053977966309","5.900053977966309","5.900053977966309"
"3538","5.790565013885498","5.790565013885498","5.790565013885498"
"3540","5.3470611572265625","5.3470611572265625","5.3470611572265625"
"3543","5.188637733459473","5.188637733459473","5.188637733459473"
"3545","5.027695178985596","5.027695178985596","5.027695178985596"
"3548","5.823824882507324","5.823824882507324","5.823824882507324"
"3549","4.802596569061279","4.802596569061279","4.802596569061279"
"3550","5.074312686920166","5.074312686920166","5.074312686920166"
"3551","5.207488536834717","5.207488536834717","5.207488536834717"
"3552","5.741344451904297","5.741344451904297","5.741344451904297"
"3553","5.535082817077637","5.535082817077637","5.535082817077637"
"3557","5.377628326416016","5.377628326416016","5.377628326416016"
"3559","5.399558067321777","5.399558067321777","5.399558067321777"
"3560","4.868781566619873","4.868781566619873","4.868781566619873"
"3564","4.974397659301758","4.974397659301758","4.974397659301758"
"3565","5.239173412322998","5.239173412322998","5.239173412322998"
"3566","5.024231910705566","5.024231910705566","5.024231910705566"
"3567","5.399107933044434","5.399107933044434","5.399107933044434"
"3569","5.329714775085449","5.329714775085449","5.329714775085449"
"3570","5.526142120361328","5.526142120361328","5.526142120361328"
"3571","5.23966121673584","5.23966121673584","5.23966121673584"
"3573","4.871063232421875","4.871063232421875","4.871063232421875"
"3575","5.614938259124756","5.614938259124756","5.614938259124756"
"3576","5.86910343170166","5.86910343170166","5.86910343170166"
"3577","5.052704811096191","5.052704811096191","5.052704811096191"
"3579","5.220724105834961","5.220724105834961","5.220724105834961"
"3580","5.341728210449219","5.341728210449219","5.341728210449219"
"3581","5.969048500061035","5.969048500061035","5.969048500061035"
"3582","5.602129936218262","5.602129936218262","5.602129936218262"
"3583","5.50771427154541","5.50771427154541","5.50771427154541"
"3586","5.287034511566162","5.287034511566162","5.287034511566162"
"3588","5.607118606567383","5.607118606567383","5.607118606567383"
"3592","5.297275543212891","5.297275543212891","5.297275543212891"
"3595","5.58890438079834","5.58890438079834","5.58890438079834"
"3596","5.6731061935424805","5.6731061935424805","5.6731061935424805"
"3597","5.469182968139648","5.469182968139648","5.469182968139648"
"3599","5.72087287902832","5.72087287902832","5.72087287902832"
"3602","5.232879638671875","5.232879638671875","5.232879638671875"
"3604","5.815865516662598","5.815865516662598","5.815865516662598"
"3605","5.492219924926758","5.492219924926758","5.492219924926758"
"3611","5.477307319641113","5.477307319641113","5.477307319641113"
"3612","5.3315229415893555","5.3315229415893555","5.3315229415893555"
"3619","5.32380485534668","5.32380485534668","5.32380485534668"
"3621","5.054858684539795","5.054858684539795","5.054858684539795"
"3622","5.236363410949707","5.236363410949707","5.236363410949707"
"3624","5.449038505554199","5.449038505554199","5.449038505554199"
"3625","5.149672985076904","5.149672985076904","5.149672985076904"
"3628","5.029942035675049","5.029942035675049","5.029942035675049"
"3629","5.5382795333862305","5.5382795333862305","5.5382795333862305"
"3636","5.566685676574707","5.566685676574707","5.566685676574707"
"3637","5.13245153427124","5.13245153427124","5.13245153427124"
"3638","5.430915832519531","5.430915832519531","5.430915832519531"
"3639","5.032916069030762","5.032916069030762","5.032916069030762"
"3640","5.4798688888549805","5.4798688888549805","5.4798688888549805"
"3641","5.46502685546875","5.46502685546875","5.46502685546875"
"3644","5.066802024841309","5.066802024841309","5.066802024841309"
"3645","4.920497894287109","4.920497894287109","4.920497894287109"
"3647","5.91766881942749","5.91766881942749","5.91766881942749"
"3648","5.605214595794678","5.605214595794678","5.605214595794678"
"3649","5.153567790985107","5.153567790985107","5.153567790985107"
"3658","5.095832824707031","5.095832824707031","5.095832824707031"
"3662","5.144650459289551","5.144650459289551","5.144650459289551"
"3663","4.99900484085083","4.99900484085083","4.99900484085083"
"3664","5.41566276550293","5.41566276550293","5.41566276550293"
"3666","5.176836967468262","5.176836967468262","5.176836967468262"
"3673","4.649170875549316","4.649170875549316","4.649170875549316"
"3674","4.834840297698975","4.834840297698975","4.834840297698975"
"3678","5.484190940856934","5.484190940856934","5.484190940856934"
"3679","5.015180587768555","5.015180587768555","5.015180587768555"
"3681","4.82406759262085","4.82406759262085","4.82406759262085"
"3685","5.209074020385742","5.209074020385742","5.209074020385742"
"3687","5.131514549255371","5.131514549255371","5.131514549255371"
"3689","5.510467529296875","5.510467529296875","5.510467529296875"
"3691","5.40241003036499","5.40241003036499","5.40241003036499"
"3692","5.882335186004639","5.882335186004639","5.882335186004639"
"3693","5.815505027770996","5.815505027770996","5.815505027770996"
"3694","5.294521331787109","5.294521331787109","5.294521331787109"
"3695","5.410200119018555","5.410200119018555","5.410200119018555"
"3696","5.7223968505859375","5.7223968505859375","5.7223968505859375"
"3698","5.561846733093262","5.561846733093262","5.561846733093262"
"3702","5.545710563659668","5.545710563659668","5.545710563659668"
"3703","5.117744445800781","5.117744445800781","5.117744445800781"
"3704","5.2797675132751465","5.2797675132751465","5.2797675132751465"
"3705","5.482302665710449","5.482302665710449","5.482302665710449"
"3708","5.358710765838623","5.358710765838623","5.358710765838623"
"3709","5.257349967956543","5.257349967956543","5.257349967956543"
"3711","4.961263179779053","4.961263179779053","4.961263179779053"
"3714","5.60446834564209","5.60446834564209","5.60446834564209"
"3715","5.433236598968506","5.433236598968506","5.433236598968506"
"3718","5.782316207885742","5.782316207885742","5.782316207885742"
"3721","5.177457332611084","5.177457332611084","5.177457332611084"
"3722","5.847987174987793","5.847987174987793","5.847987174987793"
"3723","5.121490001678467","5.121490001678467","5.121490001678467"
"3726","5.126640319824219","5.126640319824219","5.126640319824219"
"3730","5.383169174194336","5.383169174194336","5.383169174194336"
"3731","4.930734634399414","4.930734634399414","4.930734634399414"
"3732","5.131147384643555","5.131147384643555","5.131147384643555"
"3733","5.163144588470459","5.163144588470459","5.163144588470459"
"3734","5.403989315032959","5.403989315032959","5.403989315032959"
"3736","5.455103874206543","5.455103874206543","5.455103874206543"
"3738","5.806560516357422","5.806560516357422","5.806560516357422"
"3741","5.572060585021973","5.572060585021973","5.572060585021973"
"3742","5.3136725425720215","5.3136725425720215","5.3136725425720215"
"3743","5.855401039123535","5.855401039123535","5.855401039123535"
"3746","6.129271507263184","6.129271507263184","6.129271507263184"
"3747","5.534945487976074","5.534945487976074","5.534945487976074"
"3748","5.759552001953125","5.759552001953125","5.759552001953125"
"3749","5.0130157470703125","5.0130157470703125","5.0130157470703125"
"3751","5.574275016784668","5.574275016784668","5.574275016784668"
"3752","5.90616512298584","5.90616512298584","5.90616512298584"
"3753","5.538939952850342","5.538939952850342","5.538939952850342"
"3761","5.9875712394714355","5.9875712394714355","5.9875712394714355"
"3763","5.531414031982422","5.531414031982422","5.531414031982422"
"3768","5.568511009216309","5.568511009216309","5.568511009216309"
"3769","5.961456298828125","5.961456298828125","5.961456298828125"
"3771","6.004970550537109","6.004970550537109","6.004970550537109"
"3773","5.452653408050537","5.452653408050537","5.452653408050537"
"3780","5.806759834289551","5.806759834289551","5.806759834289551"
"3781","5.601726531982422","5.601726531982422","5.601726531982422"
"3782","5.806866645812988","5.806866645812988","5.806866645812988"
"3785","5.895617961883545","5.895617961883545","5.895617961883545"
"3788","6.021905422210693","6.021905422210693","6.021905422210693"
"3789","5.726159572601318","5.726159572601318","5.726159572601318"
"3790","5.7195281982421875","5.7195281982421875","5.7195281982421875"
"3792","5.396202087402344","5.396202087402344","5.396202087402344"
"3793","5.660638332366943","5.660638332366943","5.660638332366943"
"3794","5.465328216552734","5.465328216552734","5.465328216552734"
"3795","5.167555809020996","5.167555809020996","5.167555809020996"
"3796","5.356701850891113","5.356701850891113","5.356701850891113"
"3797","5.616087913513184","5.616087913513184","5.616087913513184"
"3798","5.286078453063965","5.286078453063965","5.286078453063965"
"3799","5.545738220214844","5.545738220214844","5.545738220214844"
"3800","5.582691192626953","5.582691192626953","5.582691192626953"
"3801","5.816799163818359","5.816799163818359","5.816799163818359"
"3803","6.194568634033203","6.194568634033203","6.194568634033203"
"3804","5.607321739196777","5.607321739196777","5.607321739196777"
"3805","5.195565223693848","5.195565223693848","5.195565223693848"
"3807","5.926492214202881","5.926492214202881","5.926492214202881"
"3808","5.964839935302734","5.964839935302734","5.964839935302734"
"3809","5.765990257263184","5.765990257263184","5.765990257263184"
"3811","5.323586940765381","5.323586940765381","5.323586940765381"
"3814","5.537554740905762","5.537554740905762","5.537554740905762"
"3815","5.642882823944092","5.642882823944092","5.642882823944092"
"3817","5.466454982757568","5.466454982757568","5.466454982757568"
"3819","5.697680473327637","5.697680473327637","5.697680473327637"
"3820","5.471604824066162","5.471604824066162","5.471604824066162"
"3821","6.004798889160156","6.004798889160156","6.004798889160156"
"3822","5.5684967041015625","5.5684967041015625","5.5684967041015625"
"3823","5.493846893310547","5.493846893310547","5.493846893310547"
"3824","5.4303083419799805","5.4303083419799805","5.4303083419799805"
"3825","5.965909481048584","5.965909481048584","5.965909481048584"
"3826","5.5677595138549805","5.5677595138549805","5.5677595138549805"
"3827","5.398588180541992","5.398588180541992","5.398588180541992"
"3828","5.341416835784912","5.341416835784912","5.341416835784912"
"3831","6.050222396850586","6.050222396850586","6.050222396850586"
"3832","5.253251552581787","5.253251552581787","5.253251552581787"
"3833","6.091933250427246","6.091933250427246","6.091933250427246"
"3835","6.042510986328125","6.042510986328125","6.042510986328125"
"3837","5.67399787902832","5.67399787902832","5.67399787902832"
"3839","6.233137130737305","6.233137130737305","6.233137130737305"
"3841","6.14282751083374","6.14282751083374","6.14282751083374"
"3843","6.048497676849365","6.048497676849365","6.048497676849365"
"3844","6.1986894607543945","6.1986894607543945","6.1986894607543945"
"3845","5.780617713928223","5.780617713928223","5.780617713928223"
"3848","5.486809730529785","5.486809730529785","5.486809730529785"
"3850","5.873080253601074","5.873080253601074","5.873080253601074"
"3851","5.936064720153809","5.936064720153809","5.936064720153809"
"3853","6.222898483276367","6.222898483276367","6.222898483276367"
"3854","5.661296844482422","5.661296844482422","5.661296844482422"
"3855","5.495863914489746","5.495863914489746","5.495863914489746"
"3856","6.0422515869140625","6.0422515869140625","6.0422515869140625"
"3858","5.517009258270264","5.517009258270264","5.517009258270264"
"3860","5.701026916503906","5.701026916503906","5.701026916503906"
"3861","5.224538803100586","5.224538803100586","5.224538803100586"
"3866","5.546325206756592","5.546325206756592","5.546325206756592"
"3869","5.696441650390625","5.696441650390625","5.696441650390625"
"3870","5.512347221374512","5.512347221374512","5.512347221374512"
"3872","6.000133037567139","6.000133037567139","6.000133037567139"
"3873","5.702212333679199","5.702212333679199","5.702212333679199"
"3874","4.632778167724609","4.632778167724609","4.632778167724609"
"3875","5.842398643493652","5.842398643493652","5.842398643493652"
"3876","5.268397808074951","5.268397808074951","5.268397808074951"
"3878","5.595046520233154","5.595046520233154","5.595046520233154"
"3879","5.506633281707764","5.506633281707764","5.506633281707764"
"3880","5.02277135848999","5.02277135848999","5.02277135848999"
"3883","5.572429656982422","5.572429656982422","5.572429656982422"
"3885","5.506434917449951","5.506434917449951","5.506434917449951"
"3886","5.73195743560791","5.73195743560791","5.73195743560791"
"3887","5.973283290863037","5.973283290863037","5.973283290863037"
"3894","5.61112117767334","5.61112117767334","5.61112117767334"
"3895","6.092486381530762","6.092486381530762","6.092486381530762"
"3896","5.447750091552734","5.447750091552734","5.447750091552734"
"3897","5.5150957107543945","5.5150957107543945","5.5150957107543945"
"3901","4.912166595458984","4.912166595458984","4.912166595458984"
"3902","5.942336082458496","5.942336082458496","5.942336082458496"
"3904","5.712573051452637","5.712573051452637","5.712573051452637"
"3906","5.389666557312012","5.389666557312012","5.389666557312012"
"3911","5.284871578216553","5.284871578216553","5.284871578216553"
"3913","5.8059306144714355","5.8059306144714355","5.8059306144714355"
"3914","5.735154151916504","5.735154151916504","5.735154151916504"
"3918","5.503068447113037","5.503068447113037","5.503068447113037"
"3920","5.241264343261719","5.241264343261719","5.241264343261719"
"3925","5.19296932220459","5.19296932220459","5.19296932220459"
"3931","5.500239849090576","5.500239849090576","5.500239849090576"
"3932","5.673102855682373","5.673102855682373","5.673102855682373"
"3935","5.942069053649902","5.942069053649902","5.942069053649902"
"3936","5.952884674072266","5.952884674072266","5.952884674072266"
"3937","5.254828929901123","5.254828929901123","5.254828929901123"
"3939","5.510166168212891","5.510166168212891","5.510166168212891"
"3940","5.296674728393555","5.296674728393555","5.296674728393555"
"3941","5.2505974769592285","5.2505974769592285","5.2505974769592285"
"3943","5.501571178436279","5.501571178436279","5.501571178436279"
"3945","5.835757255554199","5.835757255554199","5.835757255554199"
"3948","5.844491004943848","5.844491004943848","5.844491004943848"
"3951","5.8405256271362305","5.8405256271362305","5.8405256271362305"
"3952","5.582942962646484","5.582942962646484","5.582942962646484"
"3954","5.594625473022461","5.594625473022461","5.594625473022461"
"3957","5.648501396179199","5.648501396179199","5.648501396179199"
"3958","5.664829254150391","5.664829254150391","5.664829254150391"
"3960","5.8599162101745605","5.8599162101745605","5.8599162101745605"
"3961","5.34964656829834","5.34964656829834","5.34964656829834"
"3962","5.4884748458862305","5.4884748458862305","5.4884748458862305"
"3964","5.527604579925537","5.527604579925537","5.527604579925537"
"3965","5.698763847351074","5.698763847351074","5.698763847351074"
"3968","5.353578567504883","5.353578567504883","5.353578567504883"
"3969","5.891139984130859","5.891139984130859","5.891139984130859"
"3970","5.636584281921387","5.636584281921387","5.636584281921387"
"3971","6.05312442779541","6.05312442779541","6.05312442779541"
"3976","5.300042152404785","5.300042152404785","5.300042152404785"
"3977","5.743740081787109","5.743740081787109","5.743740081787109"
"3978","5.165114402770996","5.165114402770996","5.165114402770996"
"3979","5.541050910949707","5.541050910949707","5.541050910949707"
"3982","5.646243095397949","5.646243095397949","5.646243095397949"
"3983","6.016521453857422","6.016521453857422","6.016521453857422"
"3985","5.360434532165527","5.360434532165527","5.360434532165527"
"3986","6.093985557556152","6.093985557556152","6.093985557556152"
"3987","5.68861722946167","5.68861722946167","5.68861722946167"
"3988","5.672452449798584","5.672452449798584","5.672452449798584"
"3991","5.577315330505371","5.577315330505371","5.577315330505371"
"3993","5.734553337097168","5.734553337097168","5.734553337097168"
"3996","5.824551582336426","5.824551582336426","5.824551582336426"
"3998","5.442803859710693","5.442803859710693","5.442803859710693"
"3999","4.89119815826416","4.89119815826416","4.89119815826416"
"4002","5.11311674118042","5.11311674118042","5.11311674118042"
"4003","5.527867317199707","5.527867317199707","5.527867317199707"
"4006","5.316763877868652","5.316763877868652","5.316763877868652"
"4008","5.745408058166504","5.745408058166504","5.745408058166504"
"4010","5.749703884124756","5.749703884124756","5.749703884124756"
"4012","5.641299247741699","5.641299247741699","5.641299247741699"
"4013","5.238650321960449","5.238650321960449","5.238650321960449"
"4014","5.2892560958862305","5.2892560958862305","5.2892560958862305"
"4015","5.489236831665039","5.489236831665039","5.489236831665039"
"4019","5.852989196777344","5.852989196777344","5.852989196777344"
"4023","5.645383834838867","5.645383834838867","5.645383834838867"
"4025","5.6712164878845215","5.6712164878845215","5.6712164878845215"
"4029","6.449981212615967","6.449981212615967","6.449981212615967"
"4030","5.692079067230225","5.692079067230225","5.692079067230225"
"4031","6.209101676940918","6.209101676940918","6.209101676940918"
"4032","5.926360607147217","5.926360607147217","5.926360607147217"
"4034","5.811348915100098","5.811348915100098","5.811348915100098"
"4036","5.904820442199707","5.904820442199707","5.904820442199707"
"4038","5.796754360198975","5.796754360198975","5.796754360198975"
"4039","6.031697750091553","6.031697750091553","6.031697750091553"
"4040","5.786805629730225","5.786805629730225","5.786805629730225"
"4044","5.671229362487793","5.671229362487793","5.671229362487793"
"4048","5.110312461853027","5.110312461853027","5.110312461853027"
"4052","5.458592891693115","5.458592891693115","5.458592891693115"
"4055","5.735494136810303","5.735494136810303","5.735494136810303"
"4060","5.9478864669799805","5.9478864669799805","5.9478864669799805"
"4061","5.528970241546631","5.528970241546631","5.528970241546631"
"4063","5.465690612792969","5.465690612792969","5.465690612792969"
"4065","5.419734001159668","5.419734001159668","5.419734001159668"
"4067","6.032309532165527","6.032309532165527","6.032309532165527"
"4072","5.547743797302246","5.547743797302246","5.547743797302246"
"4074","5.753024578094482","5.753024578094482","5.753024578094482"
"4075","5.179750442504883","5.179750442504883","5.179750442504883"
"4076","5.745523452758789","5.745523452758789","5.745523452758789"
"4080","5.802270412445068","5.802270412445068","5.802270412445068"
"4081","5.8266730308532715","5.8266730308532715","5.8266730308532715"
"4082","5.710472106933594","5.710472106933594","5.710472106933594"
"4083","5.711833953857422","5.711833953857422","5.711833953857422"
"4085","5.558758735656738","5.558758735656738","5.558758735656738"
"4086","5.845367431640625","5.845367431640625","5.845367431640625"
"4087","5.883786678314209","5.883786678314209","5.883786678314209"
"4088","6.00446081161499","6.00446081161499","6.00446081161499"
"4089","6.140254020690918","6.140254020690918","6.140254020690918"
"4091","5.270106315612793","5.270106315612793","5.270106315612793"
"4094","5.476910591125488","5.476910591125488","5.476910591125488"
"4097","5.681968688964844","5.681968688964844","5.681968688964844"
"4098","5.700877666473389","5.700877666473389","5.700877666473389"
"4100","6.063715934753418","6.063715934753418","6.063715934753418"
"4101","5.890517711639404","5.890517711639404","5.890517711639404"
"4106","5.389308452606201","5.389308452606201","5.389308452606201"
"4107","5.106048107147217","5.106048107147217","5.106048107147217"
"4108","5.4082794189453125","5.4082794189453125","5.4082794189453125"
"4113","6.044318199157715","6.044318199157715","6.044318199157715"
"4114","5.792140007019043","5.792140007019043","5.792140007019043"
"4117","5.839944839477539","5.839944839477539","5.839944839477539"
"4118","5.9011945724487305","5.9011945724487305","5.9011945724487305"
"4123","5.438663482666016","5.438663482666016","5.438663482666016"
"4124","5.841264247894287","5.841264247894287","5.841264247894287"
"4126","6.016646862030029","6.016646862030029","6.016646862030029"
"4129","5.606080055236816","5.606080055236816","5.606080055236816"
"4130","5.639748573303223","5.639748573303223","5.639748573303223"
"4131","5.3833746910095215","5.3833746910095215","5.3833746910095215"
"4133","5.528445243835449","5.528445243835449","5.528445243835449"
"4135","5.601914882659912","5.601914882659912","5.601914882659912"
"4136","5.64380407333374","5.64380407333374","5.64380407333374"
"4138","5.754890441894531","5.754890441894531","5.754890441894531"
"4141","5.847355842590332","5.847355842590332","5.847355842590332"
"4142","5.359474182128906","5.359474182128906","5.359474182128906"
"4143","5.402149200439453","5.402149200439453","5.402149200439453"
"4148","5.9282026290893555","5.9282026290893555","5.9282026290893555"
"4149","5.286004066467285","5.286004066467285","5.286004066467285"
"4150","5.858852386474609","5.858852386474609","5.858852386474609"
"4152","5.877799987792969","5.877799987792969","5.877799987792969"
"4155","5.8368940353393555","5.8368940353393555","5.8368940353393555"
"4157","5.8199310302734375","5.8199310302734375","5.8199310302734375"
"4158","5.657505035400391","5.657505035400391","5.657505035400391"
"4159","5.6356611251831055","5.6356611251831055","5.6356611251831055"
"4160","5.9709906578063965","5.9709906578063965","5.9709906578063965"
"4161","6.069703578948975","6.069703578948975","6.069703578948975"
"4166","5.425036430358887","5.425036430358887","5.425036430358887"
"4168","5.553338050842285","5.553338050842285","5.553338050842285"
"4169","6.514010429382324","6.514010429382324","6.514010429382324"
"4170","5.7057905197143555","5.7057905197143555","5.7057905197143555"
"4172","6.175483226776123","6.175483226776123","6.175483226776123"
"4174","4.903006076812744","4.903006076812744","4.903006076812744"
"4175","5.742262840270996","5.742262840270996","5.742262840270996"
"4176","5.905101776123047","5.905101776123047","5.905101776123047"
"4178","5.043452262878418","5.043452262878418","5.043452262878418"
"4180","5.516340255737305","5.516340255737305","5.516340255737305"
"4181","5.85673713684082","5.85673713684082","5.85673713684082"
"4184","5.862666606903076","5.862666606903076","5.862666606903076"
"4186","5.328824996948242","5.328824996948242","5.328824996948242"
"4190","5.947354316711426","5.947354316711426","5.947354316711426"
"4193","5.286808490753174","5.286808490753174","5.286808490753174"
"4194","5.883232116699219","5.883232116699219","5.883232116699219"
"4195","5.819401741027832","5.819401741027832","5.819401741027832"
"4196","5.686886787414551","5.686886787414551","5.686886787414551"
"4197","5.872712135314941","5.872712135314941","5.872712135314941"
"4198","5.667239665985107","5.667239665985107","5.667239665985107"
"4200","5.6622633934021","5.6622633934021","5.6622633934021"
"4203","6.105986595153809","6.105986595153809","6.105986595153809"
"4204","5.783658504486084","5.783658504486084","5.783658504486084"
"4205","5.999971389770508","5.999971389770508","5.999971389770508"
"4207","5.798384666442871","5.798384666442871","5.798384666442871"
"4208","5.697230339050293","5.697230339050293","5.697230339050293"
"4212","6.028987884521484","6.028987884521484","6.028987884521484"
"4214","5.913394927978516","5.913394927978516","5.913394927978516"
"4216","6.060262203216553","6.060262203216553","6.060262203216553"
"4219","5.731555938720703","5.731555938720703","5.731555938720703"
"4221","5.894504547119141","5.894504547119141","5.894504547119141"
"4223","5.5311713218688965","5.5311713218688965","5.5311713218688965"
"4225","5.6269850730896","5.6269850730896","5.6269850730896"
"4231","5.557799339294434","5.557799339294434","5.557799339294434"
"4233","5.541302680969238","5.541302680969238","5.541302680969238"
"4239","6.298187255859375","6.298187255859375","6.298187255859375"
"4240","5.615657806396484","5.615657806396484","5.615657806396484"
"4242","5.621356964111328","5.621356964111328","5.621356964111328"
"4244","5.940445899963379","5.940445899963379","5.940445899963379"
"4245","6.2729010581970215","6.2729010581970215","6.2729010581970215"
"4246","5.984830379486084","5.984830379486084","5.984830379486084"
"4247","5.678614616394043","5.678614616394043","5.678614616394043"
"4248","5.726903438568115","5.726903438568115","5.726903438568115"
"4249","6.290507793426514","6.290507793426514","6.290507793426514"
"4251","6.085504055023193","6.085504055023193","6.085504055023193"
"4253","5.721102714538574","5.721102714538574","5.721102714538574"
"4254","5.727519512176514","5.727519512176514","5.727519512176514"
"4258","5.938802242279053","5.938802242279053","5.938802242279053"
"4260","6.136834621429443","6.136834621429443","6.136834621429443"
"4262","5.7010416984558105","5.7010416984558105","5.7010416984558105"
"4265","5.658977508544922","5.658977508544922","5.658977508544922"
"4268","6.1894755363464355","6.1894755363464355","6.1894755363464355"
