"Step","AnymalD-ArmLess-Variable4 - Episode_Reward/bot_2_payload","AnymalD-ArmLess-Variable4 - Episode_Reward/bot_2_payload__MIN","AnymalD-ArmLess-Variable4 - Episode_Reward/bot_2_payload__MAX"
"2289","2.998558759689331","2.998558759689331","2.998558759689331"
"2290","2.966367721557617","2.966367721557617","2.966367721557617"
"2291","3.03591251373291","3.03591251373291","3.03591251373291"
"2293","2.9989593029022217","2.9989593029022217","2.9989593029022217"
"2294","2.9725120067596436","2.9725120067596436","2.9725120067596436"
"2295","3.0475358963012695","3.0475358963012695","3.0475358963012695"
"2296","2.9934310913085938","2.9934310913085938","2.9934310913085938"
"2297","3.1061017513275146","3.1061017513275146","3.1061017513275146"
"2298","2.994948148727417","2.994948148727417","2.994948148727417"
"2299","2.892299175262451","2.892299175262451","2.892299175262451"
"2300","3.046802282333374","3.046802282333374","3.046802282333374"
"2301","2.9343478679656982","2.9343478679656982","2.9343478679656982"
"2302","3.0144801139831543","3.0144801139831543","3.0144801139831543"
"2303","2.9461467266082764","2.9461467266082764","2.9461467266082764"
"2304","2.7585933208465576","2.7585933208465576","2.7585933208465576"
"2305","2.977731704711914","2.977731704711914","2.977731704711914"
"2306","2.9597082138061523","2.9597082138061523","2.9597082138061523"
"2307","2.9960741996765137","2.9960741996765137","2.9960741996765137"
"2308","2.9816622734069824","2.9816622734069824","2.9816622734069824"
"2309","2.944729804992676","2.944729804992676","2.944729804992676"
"2310","2.9782333374023438","2.9782333374023438","2.9782333374023438"
"2311","2.9614102840423584","2.9614102840423584","2.9614102840423584"
"2312","2.9458396434783936","2.9458396434783936","2.9458396434783936"
"2313","2.8955516815185547","2.8955516815185547","2.8955516815185547"
"2314","3.001438856124878","3.001438856124878","3.001438856124878"
"2315","2.8912320137023926","2.8912320137023926","2.8912320137023926"
"2316","2.8801429271698","2.8801429271698","2.8801429271698"
"2317","2.831042766571045","2.831042766571045","2.831042766571045"
"2318","2.8896121978759766","2.8896121978759766","2.8896121978759766"
"2319","3.127056837081909","3.127056837081909","3.127056837081909"
"2320","3.028958320617676","3.028958320617676","3.028958320617676"
"2321","3.0358076095581055","3.0358076095581055","3.0358076095581055"
"2323","2.9630820751190186","2.9630820751190186","2.9630820751190186"
"2324","2.8584792613983154","2.8584792613983154","2.8584792613983154"
"2325","2.878903388977051","2.878903388977051","2.878903388977051"
"2326","2.9877116680145264","2.9877116680145264","2.9877116680145264"
"2327","2.9870212078094482","2.9870212078094482","2.9870212078094482"
"2328","2.8718466758728027","2.8718466758728027","2.8718466758728027"
"2329","2.947035551071167","2.947035551071167","2.947035551071167"
"2330","2.892650604248047","2.892650604248047","2.892650604248047"
"2331","2.979917526245117","2.979917526245117","2.979917526245117"
"2333","2.975193738937378","2.975193738937378","2.975193738937378"
"2334","2.957538366317749","2.957538366317749","2.957538366317749"
"2335","2.7691380977630615","2.7691380977630615","2.7691380977630615"
"2336","2.9461727142333984","2.9461727142333984","2.9461727142333984"
"2337","3.0345869064331055","3.0345869064331055","3.0345869064331055"
"2340","2.8824946880340576","2.8824946880340576","2.8824946880340576"
"2341","2.9362025260925293","2.9362025260925293","2.9362025260925293"
"2342","3.020253896713257","3.020253896713257","3.020253896713257"
"2343","2.9737601280212402","2.9737601280212402","2.9737601280212402"
"2344","2.759653091430664","2.759653091430664","2.759653091430664"
"2345","3.0490846633911133","3.0490846633911133","3.0490846633911133"
"2346","2.7894790172576904","2.7894790172576904","2.7894790172576904"
"2347","2.8428401947021484","2.8428401947021484","2.8428401947021484"
"2348","2.8831233978271484","2.8831233978271484","2.8831233978271484"
"2349","2.9594316482543945","2.9594316482543945","2.9594316482543945"
"2350","2.807420253753662","2.807420253753662","2.807420253753662"
"2351","2.9590537548065186","2.9590537548065186","2.9590537548065186"
"2352","2.955474615097046","2.955474615097046","2.955474615097046"
"2353","3.0703983306884766","3.0703983306884766","3.0703983306884766"
"2354","2.88822340965271","2.88822340965271","2.88822340965271"
"2355","2.9978561401367188","2.9978561401367188","2.9978561401367188"
"2356","2.942971706390381","2.942971706390381","2.942971706390381"
"2357","2.9446609020233154","2.9446609020233154","2.9446609020233154"
"2359","2.875631332397461","2.875631332397461","2.875631332397461"
"2360","3.0074925422668457","3.0074925422668457","3.0074925422668457"
"2361","2.9619383811950684","2.9619383811950684","2.9619383811950684"
"2362","2.8913803100585938","2.8913803100585938","2.8913803100585938"
"2363","2.903480291366577","2.903480291366577","2.903480291366577"
"2364","2.987940788269043","2.987940788269043","2.987940788269043"
"2365","2.9353442192077637","2.9353442192077637","2.9353442192077637"
"2366","3.0192761421203613","3.0192761421203613","3.0192761421203613"
"2367","2.961224317550659","2.961224317550659","2.961224317550659"
"2368","3.0631508827209473","3.0631508827209473","3.0631508827209473"
"2369","2.925928831100464","2.925928831100464","2.925928831100464"
"2371","2.986165761947632","2.986165761947632","2.986165761947632"
"2373","3.0263888835906982","3.0263888835906982","3.0263888835906982"
"2374","2.954068660736084","2.954068660736084","2.954068660736084"
"2375","2.979480743408203","2.979480743408203","2.979480743408203"
"2376","3.0099704265594482","3.0099704265594482","3.0099704265594482"
"2377","2.9781017303466797","2.9781017303466797","2.9781017303466797"
"2378","2.9098129272460938","2.9098129272460938","2.9098129272460938"
"2379","3.0670700073242188","3.0670700073242188","3.0670700073242188"
"2380","2.9445528984069824","2.9445528984069824","2.9445528984069824"
"2381","3.0864295959472656","3.0864295959472656","3.0864295959472656"
"2382","2.8609447479248047","2.8609447479248047","2.8609447479248047"
"2383","3.029308319091797","3.029308319091797","3.029308319091797"
"2384","2.9795684814453125","2.9795684814453125","2.9795684814453125"
"2385","3.0427069664001465","3.0427069664001465","3.0427069664001465"
"2386","2.9267566204071045","2.9267566204071045","2.9267566204071045"
"2387","2.876192092895508","2.876192092895508","2.876192092895508"
"2388","3.103330135345459","3.103330135345459","3.103330135345459"
"2389","3.0393941402435303","3.0393941402435303","3.0393941402435303"
"2390","3.0193278789520264","3.0193278789520264","3.0193278789520264"
"2391","2.9345192909240723","2.9345192909240723","2.9345192909240723"
"2392","2.9575042724609375","2.9575042724609375","2.9575042724609375"
"2393","3.0449397563934326","3.0449397563934326","3.0449397563934326"
"2394","3.026658773422241","3.026658773422241","3.026658773422241"
"2395","2.9129819869995117","2.9129819869995117","2.9129819869995117"
"2396","3.023606300354004","3.023606300354004","3.023606300354004"
"2397","3.004347801208496","3.004347801208496","3.004347801208496"
"2398","2.909932851791382","2.909932851791382","2.909932851791382"
"2399","2.9031379222869873","2.9031379222869873","2.9031379222869873"
"2400","2.9359583854675293","2.9359583854675293","2.9359583854675293"
"2402","2.9922568798065186","2.9922568798065186","2.9922568798065186"
"2403","2.911952495574951","2.911952495574951","2.911952495574951"
"2404","2.8477253913879395","2.8477253913879395","2.8477253913879395"
"2405","3.096393585205078","3.096393585205078","3.096393585205078"
"2406","2.965282917022705","2.965282917022705","2.965282917022705"
"2407","3.0302071571350098","3.0302071571350098","3.0302071571350098"
"2408","3.036853551864624","3.036853551864624","3.036853551864624"
"2409","3.0293853282928467","3.0293853282928467","3.0293853282928467"
"2410","2.9816622734069824","2.9816622734069824","2.9816622734069824"
"2411","2.9887804985046387","2.9887804985046387","2.9887804985046387"
"2412","3.000993251800537","3.000993251800537","3.000993251800537"
"2413","2.9974067211151123","2.9974067211151123","2.9974067211151123"
"2414","3.045876979827881","3.045876979827881","3.045876979827881"
"2415","3.0247695446014404","3.0247695446014404","3.0247695446014404"
"2416","2.9600989818573","2.9600989818573","2.9600989818573"
"2417","2.9484100341796875","2.9484100341796875","2.9484100341796875"
"2419","2.9248080253601074","2.9248080253601074","2.9248080253601074"
"2420","3.067777156829834","3.067777156829834","3.067777156829834"
"2421","3.0259368419647217","3.0259368419647217","3.0259368419647217"
"2422","3.0115833282470703","3.0115833282470703","3.0115833282470703"
"2423","2.9737839698791504","2.9737839698791504","2.9737839698791504"
"2424","2.9470438957214355","2.9470438957214355","2.9470438957214355"
"2425","3.0674710273742676","3.0674710273742676","3.0674710273742676"
"2426","2.9717774391174316","2.9717774391174316","2.9717774391174316"
"2427","2.8665053844451904","2.8665053844451904","2.8665053844451904"
"2428","3.0315816402435303","3.0315816402435303","3.0315816402435303"
"2429","2.9380030632019043","2.9380030632019043","2.9380030632019043"
"2430","2.9963107109069824","2.9963107109069824","2.9963107109069824"
"2431","3.1041054725646973","3.1041054725646973","3.1041054725646973"
"2432","2.9379420280456543","2.9379420280456543","2.9379420280456543"
"2433","2.908374547958374","2.908374547958374","2.908374547958374"
"2434","2.807443380355835","2.807443380355835","2.807443380355835"
"2435","2.9509596824645996","2.9509596824645996","2.9509596824645996"
"2436","2.926107168197632","2.926107168197632","2.926107168197632"
"2437","3.0129857063293457","3.0129857063293457","3.0129857063293457"
"2438","2.918776273727417","2.918776273727417","2.918776273727417"
"2439","2.9912033081054688","2.9912033081054688","2.9912033081054688"
"2440","2.912297010421753","2.912297010421753","2.912297010421753"
"2441","2.900557041168213","2.900557041168213","2.900557041168213"
"2443","2.954348087310791","2.954348087310791","2.954348087310791"
"2444","2.8147034645080566","2.8147034645080566","2.8147034645080566"
"2445","2.968297004699707","2.968297004699707","2.968297004699707"
"2446","2.778144359588623","2.778144359588623","2.778144359588623"
"2447","3.0303821563720703","3.0303821563720703","3.0303821563720703"
"2448","3.063131332397461","3.063131332397461","3.063131332397461"
"2449","3.038367986679077","3.038367986679077","3.038367986679077"
"2450","2.9604010581970215","2.9604010581970215","2.9604010581970215"
"2451","2.7875866889953613","2.7875866889953613","2.7875866889953613"
"2452","2.8960654735565186","2.8960654735565186","2.8960654735565186"
"2453","2.9686336517333984","2.9686336517333984","2.9686336517333984"
"2454","2.939084053039551","2.939084053039551","2.939084053039551"
"2455","3.0493831634521484","3.0493831634521484","3.0493831634521484"
"2456","2.9577643871307373","2.9577643871307373","2.9577643871307373"
"2457","2.922851085662842","2.922851085662842","2.922851085662842"
"2458","2.9430251121520996","2.9430251121520996","2.9430251121520996"
"2459","2.872173309326172","2.872173309326172","2.872173309326172"
"2460","3.0377464294433594","3.0377464294433594","3.0377464294433594"
"2461","2.9793448448181152","2.9793448448181152","2.9793448448181152"
"2462","2.957636594772339","2.957636594772339","2.957636594772339"
"2463","2.9549522399902344","2.9549522399902344","2.9549522399902344"
"2464","3.0314834117889404","3.0314834117889404","3.0314834117889404"
"2465","2.8041977882385254","2.8041977882385254","2.8041977882385254"
"2466","2.9027814865112305","2.9027814865112305","2.9027814865112305"
"2468","2.9605767726898193","2.9605767726898193","2.9605767726898193"
"2469","3.0298314094543457","3.0298314094543457","3.0298314094543457"
"2470","3.012737989425659","3.012737989425659","3.012737989425659"
"2471","2.9503753185272217","2.9503753185272217","2.9503753185272217"
"2473","2.874340772628784","2.874340772628784","2.874340772628784"
"2474","2.999621868133545","2.999621868133545","2.999621868133545"
"2475","3.088052272796631","3.088052272796631","3.088052272796631"
"2476","2.8695640563964844","2.8695640563964844","2.8695640563964844"
"2477","3.0087032318115234","3.0087032318115234","3.0087032318115234"
"2478","2.939347743988037","2.939347743988037","2.939347743988037"
"2479","3.1180801391601562","3.1180801391601562","3.1180801391601562"
"2480","3.083648443222046","3.083648443222046","3.083648443222046"
"2481","3.0271334648132324","3.0271334648132324","3.0271334648132324"
"2482","3.0453555583953857","3.0453555583953857","3.0453555583953857"
"2483","2.998899459838867","2.998899459838867","2.998899459838867"
"2484","3.009434461593628","3.009434461593628","3.009434461593628"
"2485","2.923384428024292","2.923384428024292","2.923384428024292"
"2487","2.9797465801239014","2.9797465801239014","2.9797465801239014"
"2488","2.979717969894409","2.979717969894409","2.979717969894409"
"2489","2.969453811645508","2.969453811645508","2.969453811645508"
"2490","3.0818240642547607","3.0818240642547607","3.0818240642547607"
"2491","2.9470460414886475","2.9470460414886475","2.9470460414886475"
"2493","3.091508626937866","3.091508626937866","3.091508626937866"
"2494","3.0088024139404297","3.0088024139404297","3.0088024139404297"
"2495","3.0191895961761475","3.0191895961761475","3.0191895961761475"
"2496","3.0623996257781982","3.0623996257781982","3.0623996257781982"
"2497","3.043248176574707","3.043248176574707","3.043248176574707"
"2498","2.981029987335205","2.981029987335205","2.981029987335205"
"2499","2.9062304496765137","2.9062304496765137","2.9062304496765137"
"2500","2.9689559936523438","2.9689559936523438","2.9689559936523438"
"2501","2.9859957695007324","2.9859957695007324","2.9859957695007324"
"2503","2.863248586654663","2.863248586654663","2.863248586654663"
"2504","2.994236707687378","2.994236707687378","2.994236707687378"
"2505","2.9443178176879883","2.9443178176879883","2.9443178176879883"
"2506","3.0816943645477295","3.0816943645477295","3.0816943645477295"
"2507","3.0065715312957764","3.0065715312957764","3.0065715312957764"
"2508","3.056838035583496","3.056838035583496","3.056838035583496"
"2509","3.039860248565674","3.039860248565674","3.039860248565674"
"2510","2.8431174755096436","2.8431174755096436","2.8431174755096436"
"2511","3.0219130516052246","3.0219130516052246","3.0219130516052246"
"2512","2.8874077796936035","2.8874077796936035","2.8874077796936035"
"2513","2.938190460205078","2.938190460205078","2.938190460205078"
"2514","2.9491934776306152","2.9491934776306152","2.9491934776306152"
"2515","3.031456470489502","3.031456470489502","3.031456470489502"
"2517","3.013928174972534","3.013928174972534","3.013928174972534"
"2519","3.044480323791504","3.044480323791504","3.044480323791504"
"2520","2.8060436248779297","2.8060436248779297","2.8060436248779297"
"2521","2.9750771522521973","2.9750771522521973","2.9750771522521973"
"2522","3.0886294841766357","3.0886294841766357","3.0886294841766357"
"2523","2.9815680980682373","2.9815680980682373","2.9815680980682373"
"2524","3.098496198654175","3.098496198654175","3.098496198654175"
"2525","3.073025703430176","3.073025703430176","3.073025703430176"
"2526","2.9424095153808594","2.9424095153808594","2.9424095153808594"
"2527","3.050818920135498","3.050818920135498","3.050818920135498"
"2528","2.9450268745422363","2.9450268745422363","2.9450268745422363"
"2529","2.9622533321380615","2.9622533321380615","2.9622533321380615"
"2530","2.9810352325439453","2.9810352325439453","2.9810352325439453"
"2531","3.0570712089538574","3.0570712089538574","3.0570712089538574"
"2532","3.0242671966552734","3.0242671966552734","3.0242671966552734"
"2533","2.9752004146575928","2.9752004146575928","2.9752004146575928"
"2534","3.088855743408203","3.088855743408203","3.088855743408203"
"2536","3.0563459396362305","3.0563459396362305","3.0563459396362305"
"2537","3.033003568649292","3.033003568649292","3.033003568649292"
"2538","3.0731303691864014","3.0731303691864014","3.0731303691864014"
"2539","3.0085043907165527","3.0085043907165527","3.0085043907165527"
"2540","2.972191572189331","2.972191572189331","2.972191572189331"
"2541","2.9976682662963867","2.9976682662963867","2.9976682662963867"
"2542","3.010331153869629","3.010331153869629","3.010331153869629"
"2543","3.0024852752685547","3.0024852752685547","3.0024852752685547"
"2544","3.052795171737671","3.052795171737671","3.052795171737671"
"2545","2.981896162033081","2.981896162033081","2.981896162033081"
"2546","2.9399163722991943","2.9399163722991943","2.9399163722991943"
"2547","3.0861129760742188","3.0861129760742188","3.0861129760742188"
"2549","3.018364667892456","3.018364667892456","3.018364667892456"
"2550","3.0116844177246094","3.0116844177246094","3.0116844177246094"
"2551","2.9316956996917725","2.9316956996917725","2.9316956996917725"
"2552","3.012018918991089","3.012018918991089","3.012018918991089"
"2554","2.954730987548828","2.954730987548828","2.954730987548828"
"2555","3.065514326095581","3.065514326095581","3.065514326095581"
"2556","3.060483932495117","3.060483932495117","3.060483932495117"
"2558","2.9525351524353027","2.9525351524353027","2.9525351524353027"
"2559","3.100055694580078","3.100055694580078","3.100055694580078"
"2560","3.1478099822998047","3.1478099822998047","3.1478099822998047"
"2561","3.059417486190796","3.059417486190796","3.059417486190796"
"2562","3.030834674835205","3.030834674835205","3.030834674835205"
"2564","2.9900054931640625","2.9900054931640625","2.9900054931640625"
"2565","3.0361266136169434","3.0361266136169434","3.0361266136169434"
"2566","3.056206464767456","3.056206464767456","3.056206464767456"
"2567","2.9841554164886475","2.9841554164886475","2.9841554164886475"
"2568","2.961613655090332","2.961613655090332","2.961613655090332"
"2569","3.024343490600586","3.024343490600586","3.024343490600586"
"2570","2.9753456115722656","2.9753456115722656","2.9753456115722656"
"2571","2.783140182495117","2.783140182495117","2.783140182495117"
"2572","3.1092309951782227","3.1092309951782227","3.1092309951782227"
"2573","3.014362335205078","3.014362335205078","3.014362335205078"
"2574","3.10067081451416","3.10067081451416","3.10067081451416"
"2576","3.043839931488037","3.043839931488037","3.043839931488037"
"2577","3.0291976928710938","3.0291976928710938","3.0291976928710938"
"2578","2.949671506881714","2.949671506881714","2.949671506881714"
"2579","3.0106637477874756","3.0106637477874756","3.0106637477874756"
"2580","3.023245334625244","3.023245334625244","3.023245334625244"
"2581","2.9066009521484375","2.9066009521484375","2.9066009521484375"
"2582","2.967416286468506","2.967416286468506","2.967416286468506"
"2583","3.0125157833099365","3.0125157833099365","3.0125157833099365"
"2584","3.0044469833374023","3.0044469833374023","3.0044469833374023"
"2585","2.9030873775482178","2.9030873775482178","2.9030873775482178"
"2586","2.889643430709839","2.889643430709839","2.889643430709839"
"2588","3.004385471343994","3.004385471343994","3.004385471343994"
"2590","3.057929515838623","3.057929515838623","3.057929515838623"
"2591","3.1364173889160156","3.1364173889160156","3.1364173889160156"
"2592","3.0520920753479004","3.0520920753479004","3.0520920753479004"
"2593","2.9849517345428467","2.9849517345428467","2.9849517345428467"
"2594","2.9645440578460693","2.9645440578460693","2.9645440578460693"
"2595","3.0298402309417725","3.0298402309417725","3.0298402309417725"
"2596","3.135483503341675","3.135483503341675","3.135483503341675"
"2597","2.8867812156677246","2.8867812156677246","2.8867812156677246"
"2598","2.7999484539031982","2.7999484539031982","2.7999484539031982"
"2599","2.9148974418640137","2.9148974418640137","2.9148974418640137"
"2600","2.883538007736206","2.883538007736206","2.883538007736206"
"2601","2.732853651046753","2.732853651046753","2.732853651046753"
"2602","3.0478515625","3.0478515625","3.0478515625"
"2604","2.9943532943725586","2.9943532943725586","2.9943532943725586"
"2605","3.126457929611206","3.126457929611206","3.126457929611206"
"2606","2.947634220123291","2.947634220123291","2.947634220123291"
"2607","2.949817657470703","2.949817657470703","2.949817657470703"
"2608","3.007948637008667","3.007948637008667","3.007948637008667"
"2609","2.944894313812256","2.944894313812256","2.944894313812256"
"2611","2.8934431076049805","2.8934431076049805","2.8934431076049805"
"2612","3.0383753776550293","3.0383753776550293","3.0383753776550293"
"2614","2.930366277694702","2.930366277694702","2.930366277694702"
"2615","3.0134894847869873","3.0134894847869873","3.0134894847869873"
"2616","3.0896787643432617","3.0896787643432617","3.0896787643432617"
"2617","2.957106113433838","2.957106113433838","2.957106113433838"
"2618","3.0485284328460693","3.0485284328460693","3.0485284328460693"
"2619","2.9699459075927734","2.9699459075927734","2.9699459075927734"
"2620","2.972230911254883","2.972230911254883","2.972230911254883"
"2621","3.0831048488616943","3.0831048488616943","3.0831048488616943"
"2622","3.010859251022339","3.010859251022339","3.010859251022339"
"2623","2.9686036109924316","2.9686036109924316","2.9686036109924316"
"2624","3.0147719383239746","3.0147719383239746","3.0147719383239746"
"2625","2.912813901901245","2.912813901901245","2.912813901901245"
"2626","2.9781482219696045","2.9781482219696045","2.9781482219696045"
"2627","2.972250461578369","2.972250461578369","2.972250461578369"
"2628","2.907435894012451","2.907435894012451","2.907435894012451"
"2629","2.9836316108703613","2.9836316108703613","2.9836316108703613"
"2630","2.9723336696624756","2.9723336696624756","2.9723336696624756"
"2631","2.839810371398926","2.839810371398926","2.839810371398926"
"2632","3.0066640377044678","3.0066640377044678","3.0066640377044678"
"2633","2.923365354537964","2.923365354537964","2.923365354537964"
"2635","2.9098739624023438","2.9098739624023438","2.9098739624023438"
"2637","2.97548246383667","2.97548246383667","2.97548246383667"
"2638","3.022698163986206","3.022698163986206","3.022698163986206"
"2639","2.7960000038146973","2.7960000038146973","2.7960000038146973"
"2640","3.0077455043792725","3.0077455043792725","3.0077455043792725"
"2641","2.8455662727355957","2.8455662727355957","2.8455662727355957"
"2642","2.8007044792175293","2.8007044792175293","2.8007044792175293"
"2643","2.9959895610809326","2.9959895610809326","2.9959895610809326"
"2644","3.000764846801758","3.000764846801758","3.000764846801758"
"2645","2.8566603660583496","2.8566603660583496","2.8566603660583496"
"2646","2.91274356842041","2.91274356842041","2.91274356842041"
"2647","2.890411138534546","2.890411138534546","2.890411138534546"
"2648","2.9931726455688477","2.9931726455688477","2.9931726455688477"
"2650","2.7527809143066406","2.7527809143066406","2.7527809143066406"
"2651","2.887415885925293","2.887415885925293","2.887415885925293"
"2652","2.9714903831481934","2.9714903831481934","2.9714903831481934"
"2653","3.0565805435180664","3.0565805435180664","3.0565805435180664"
"2655","2.8726253509521484","2.8726253509521484","2.8726253509521484"
"2656","3.013228416442871","3.013228416442871","3.013228416442871"
"2657","2.8497328758239746","2.8497328758239746","2.8497328758239746"
"2659","2.9398837089538574","2.9398837089538574","2.9398837089538574"
"2660","3.029991865158081","3.029991865158081","3.029991865158081"
"2661","3.029207229614258","3.029207229614258","3.029207229614258"
"2662","3.0009067058563232","3.0009067058563232","3.0009067058563232"
"2663","3.0342624187469482","3.0342624187469482","3.0342624187469482"
"2664","2.876424551010132","2.876424551010132","2.876424551010132"
"2666","2.8920867443084717","2.8920867443084717","2.8920867443084717"
"2667","2.9759764671325684","2.9759764671325684","2.9759764671325684"
"2668","2.9036662578582764","2.9036662578582764","2.9036662578582764"
"2669","2.9330222606658936","2.9330222606658936","2.9330222606658936"
"2671","2.896362781524658","2.896362781524658","2.896362781524658"
"2672","2.940030574798584","2.940030574798584","2.940030574798584"
"2673","2.9275150299072266","2.9275150299072266","2.9275150299072266"
"2674","2.8973147869110107","2.8973147869110107","2.8973147869110107"
"2675","2.9281110763549805","2.9281110763549805","2.9281110763549805"
"2676","2.8843772411346436","2.8843772411346436","2.8843772411346436"
"2677","3.026218891143799","3.026218891143799","3.026218891143799"
"2678","2.912134885787964","2.912134885787964","2.912134885787964"
"2679","2.8936729431152344","2.8936729431152344","2.8936729431152344"
"2680","3.063534736633301","3.063534736633301","3.063534736633301"
"2681","2.775567054748535","2.775567054748535","2.775567054748535"
"2682","3.0097427368164062","3.0097427368164062","3.0097427368164062"
"2683","2.9564576148986816","2.9564576148986816","2.9564576148986816"
"2684","2.9933786392211914","2.9933786392211914","2.9933786392211914"
"2685","3.0046164989471436","3.0046164989471436","3.0046164989471436"
"2686","3.0070252418518066","3.0070252418518066","3.0070252418518066"
"2687","3.095313549041748","3.095313549041748","3.095313549041748"
"2688","2.9777724742889404","2.9777724742889404","2.9777724742889404"
"2690","2.9305148124694824","2.9305148124694824","2.9305148124694824"
"2691","3.002877712249756","3.002877712249756","3.002877712249756"
"2692","2.9117026329040527","2.9117026329040527","2.9117026329040527"
"2693","3.059960126876831","3.059960126876831","3.059960126876831"
"2694","2.924542188644409","2.924542188644409","2.924542188644409"
"2695","3.0077967643737793","3.0077967643737793","3.0077967643737793"
"2696","2.7674617767333984","2.7674617767333984","2.7674617767333984"
"2697","2.961704969406128","2.961704969406128","2.961704969406128"
"2698","3.0678224563598633","3.0678224563598633","3.0678224563598633"
"2699","2.943519115447998","2.943519115447998","2.943519115447998"
"2700","2.985532522201538","2.985532522201538","2.985532522201538"
"2701","2.926481246948242","2.926481246948242","2.926481246948242"
"2702","2.937661647796631","2.937661647796631","2.937661647796631"
"2703","2.9915406703948975","2.9915406703948975","2.9915406703948975"
"2704","2.837254524230957","2.837254524230957","2.837254524230957"
"2705","2.9274749755859375","2.9274749755859375","2.9274749755859375"
"2706","2.9949405193328857","2.9949405193328857","2.9949405193328857"
"2707","2.91971492767334","2.91971492767334","2.91971492767334"
"2708","2.979705572128296","2.979705572128296","2.979705572128296"
"2709","3.049224615097046","3.049224615097046","3.049224615097046"
"2710","3.0228452682495117","3.0228452682495117","3.0228452682495117"
"2711","3.0015666484832764","3.0015666484832764","3.0015666484832764"
"2712","2.9863765239715576","2.9863765239715576","2.9863765239715576"
"2713","3.0064988136291504","3.0064988136291504","3.0064988136291504"
"2714","2.988987684249878","2.988987684249878","2.988987684249878"
"2715","2.93911075592041","2.93911075592041","2.93911075592041"
"2716","2.7822580337524414","2.7822580337524414","2.7822580337524414"
"2717","3.0488643646240234","3.0488643646240234","3.0488643646240234"
"2718","2.9509310722351074","2.9509310722351074","2.9509310722351074"
"2719","2.8896844387054443","2.8896844387054443","2.8896844387054443"
"2720","2.9478976726531982","2.9478976726531982","2.9478976726531982"
"2721","3.02852725982666","3.02852725982666","3.02852725982666"
"2722","2.9896819591522217","2.9896819591522217","2.9896819591522217"
"2723","3.0191667079925537","3.0191667079925537","3.0191667079925537"
"2724","2.944091796875","2.944091796875","2.944091796875"
"2725","2.818291425704956","2.818291425704956","2.818291425704956"
"2726","2.958878993988037","2.958878993988037","2.958878993988037"
"2727","2.923449993133545","2.923449993133545","2.923449993133545"
"2728","3.0918166637420654","3.0918166637420654","3.0918166637420654"
"2729","2.9554107189178467","2.9554107189178467","2.9554107189178467"
"2730","2.9759318828582764","2.9759318828582764","2.9759318828582764"
"2731","2.9671895503997803","2.9671895503997803","2.9671895503997803"
"2732","3.0210788249969482","3.0210788249969482","3.0210788249969482"
"2733","2.933053493499756","2.933053493499756","2.933053493499756"
"2734","2.936633825302124","2.936633825302124","2.936633825302124"
"2735","3.0118613243103027","3.0118613243103027","3.0118613243103027"
"2736","3.0024142265319824","3.0024142265319824","3.0024142265319824"
"2737","2.9083704948425293","2.9083704948425293","2.9083704948425293"
"2738","3.0038392543792725","3.0038392543792725","3.0038392543792725"
"2739","3.0274481773376465","3.0274481773376465","3.0274481773376465"
"2740","3.051151990890503","3.051151990890503","3.051151990890503"
"2741","3.030148983001709","3.030148983001709","3.030148983001709"
"2742","2.988046646118164","2.988046646118164","2.988046646118164"
"2743","2.7879741191864014","2.7879741191864014","2.7879741191864014"
"2744","3.066316604614258","3.066316604614258","3.066316604614258"
"2745","2.974547863006592","2.974547863006592","2.974547863006592"
"2746","3.0394532680511475","3.0394532680511475","3.0394532680511475"
"2747","3.0065054893493652","3.0065054893493652","3.0065054893493652"
"2748","3.031388282775879","3.031388282775879","3.031388282775879"
"2749","2.9501891136169434","2.9501891136169434","2.9501891136169434"
"2750","2.907346725463867","2.907346725463867","2.907346725463867"
"2751","2.9465463161468506","2.9465463161468506","2.9465463161468506"
"2752","2.9827048778533936","2.9827048778533936","2.9827048778533936"
"2753","2.9362735748291016","2.9362735748291016","2.9362735748291016"
"2754","3.040416717529297","3.040416717529297","3.040416717529297"
"2755","2.9912490844726562","2.9912490844726562","2.9912490844726562"
"2756","3.0668773651123047","3.0668773651123047","3.0668773651123047"
"2757","2.926725387573242","2.926725387573242","2.926725387573242"
"2758","2.927025556564331","2.927025556564331","2.927025556564331"
"2759","3.0715060234069824","3.0715060234069824","3.0715060234069824"
"2760","2.9685397148132324","2.9685397148132324","2.9685397148132324"
"2761","3.0206985473632812","3.0206985473632812","3.0206985473632812"
"2763","2.9767370223999023","2.9767370223999023","2.9767370223999023"
"2764","3.050170421600342","3.050170421600342","3.050170421600342"
"2765","3.0280861854553223","3.0280861854553223","3.0280861854553223"
"2766","2.8148140907287598","2.8148140907287598","2.8148140907287598"
"2767","2.783191204071045","2.783191204071045","2.783191204071045"
"2768","2.9870574474334717","2.9870574474334717","2.9870574474334717"
"2769","3.0236029624938965","3.0236029624938965","3.0236029624938965"
"2770","2.937255382537842","2.937255382537842","2.937255382537842"
"2771","2.693596601486206","2.693596601486206","2.693596601486206"
"2772","2.840489149093628","2.840489149093628","2.840489149093628"
"2773","2.942464828491211","2.942464828491211","2.942464828491211"
"2774","2.9150712490081787","2.9150712490081787","2.9150712490081787"
"2775","2.9298112392425537","2.9298112392425537","2.9298112392425537"
"2776","3.0651004314422607","3.0651004314422607","3.0651004314422607"
"2777","2.9741227626800537","2.9741227626800537","2.9741227626800537"
