"Step","AnymalD-ArmLess-Variable4 - Episode_Termination/base_contact","AnymalD-ArmLess-Variable4 - Episode_Termination/base_contact__MIN","AnymalD-ArmLess-Variable4 - Episode_Termination/base_contact__MAX"
"1619","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1620","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1621","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1622","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"1623","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1624","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1625","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1626","0.25","0.25","0.25"
"1627","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"1628","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1629","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1630","0.125","0.125","0.125"
"1631","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1632","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1633","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"1634","0.25","0.25","0.25"
"1635","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1636","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1637","0.25","0.25","0.25"
"1639","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1641","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1642","0.25","0.25","0.25"
"1643","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1644","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1645","0","0","0"
"1647","0.25","0.25","0.25"
"1648","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1649","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1650","0","0","0"
"1651","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1652","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1653","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1654","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1655","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1656","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1657","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1658","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1659","0","0","0"
"1660","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1661","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1662","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1663","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1664","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1665","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1666","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1667","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1668","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1670","0.125","0.125","0.125"
"1671","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1672","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1673","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1674","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1675","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1676","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1677","0.25","0.25","0.25"
"1678","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"1679","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1680","0.25","0.25","0.25"
"1681","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1682","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1683","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1684","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1685","0.125","0.125","0.125"
"1686","0.125","0.125","0.125"
"1688","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1690","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1691","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1692","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1693","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1694","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1695","0.125","0.125","0.125"
"1696","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1698","0.125","0.125","0.125"
"1699","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1700","0.125","0.125","0.125"
"1701","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1702","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1703","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1704","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1705","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1706","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1707","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1708","0.125","0.125","0.125"
"1709","0.125","0.125","0.125"
"1710","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1711","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1712","0.125","0.125","0.125"
"1713","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1714","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1715","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1716","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1717","0","0","0"
"1718","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1719","0.125","0.125","0.125"
"1720","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1721","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1722","0.25","0.25","0.25"
"1723","0.125","0.125","0.125"
"1724","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1725","0.125","0.125","0.125"
"1726","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1727","0","0","0"
"1728","0","0","0"
"1729","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1730","0.125","0.125","0.125"
"1731","0","0","0"
"1733","0","0","0"
"1734","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1735","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1736","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1737","0.125","0.125","0.125"
"1738","0.125","0.125","0.125"
"1739","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1740","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1741","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1742","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1743","0.125","0.125","0.125"
"1744","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1745","0","0","0"
"1746","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1747","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1748","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1749","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1750","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1751","0.125","0.125","0.125"
"1752","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1753","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1754","0.25","0.25","0.25"
"1755","0.125","0.125","0.125"
"1757","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1758","0.125","0.125","0.125"
"1759","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1760","0.125","0.125","0.125"
"1761","0.125","0.125","0.125"
"1762","0.125","0.125","0.125"
"1763","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1764","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1765","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1766","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1767","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1768","0.125","0.125","0.125"
"1769","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1771","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1772","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1773","0.125","0.125","0.125"
"1774","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1776","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1777","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1778","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1779","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1780","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1782","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1783","0.125","0.125","0.125"
"1784","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1785","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1786","0.125","0.125","0.125"
"1787","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1788","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1789","0.375","0.375","0.375"
"1790","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1793","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1795","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1796","0.375","0.375","0.375"
"1797","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1798","0.25","0.25","0.25"
"1799","0.125","0.125","0.125"
"1800","0.125","0.125","0.125"
"1801","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1802","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1803","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1804","0.125","0.125","0.125"
"1805","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1806","0.375","0.375","0.375"
"1807","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1808","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1809","0.25","0.25","0.25"
"1810","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1811","0.375","0.375","0.375"
"1812","0.125","0.125","0.125"
"1815","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1816","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1817","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1819","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1820","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1821","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"1823","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1824","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1825","0.375","0.375","0.375"
"1826","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1827","0.25","0.25","0.25"
"1828","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1829","0.375","0.375","0.375"
"1830","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1831","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1832","0.25","0.25","0.25"
"1833","0.125","0.125","0.125"
"1834","0.125","0.125","0.125"
"1835","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1836","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1837","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1838","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1839","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1840","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1841","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1842","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"1843","0.25","0.25","0.25"
"1844","0.125","0.125","0.125"
"1845","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1846","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1847","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1848","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1850","0.125","0.125","0.125"
"1851","0.25","0.25","0.25"
"1853","0.125","0.125","0.125"
"1855","0.125","0.125","0.125"
"1856","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1858","0.125","0.125","0.125"
"1860","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1861","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1862","0.125","0.125","0.125"
"1863","0.25","0.25","0.25"
"1864","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1865","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1866","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1867","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1868","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1869","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1870","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1871","0.125","0.125","0.125"
"1872","0.25","0.25","0.25"
"1873","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1874","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1875","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1876","0.25","0.25","0.25"
"1878","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1879","0.375","0.375","0.375"
"1880","0.25","0.25","0.25"
"1881","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1882","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1883","0.25","0.25","0.25"
"1884","0.5","0.5","0.5"
"1885","0.125","0.125","0.125"
"1886","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1887","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1888","0.125","0.125","0.125"
"1889","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1890","0.25","0.25","0.25"
"1891","0.25","0.25","0.25"
"1892","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1893","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1894","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1895","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1896","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1897","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1898","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1899","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1900","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1901","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1902","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1903","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1904","0.125","0.125","0.125"
"1905","0.25","0.25","0.25"
"1906","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1907","0.125","0.125","0.125"
"1908","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1909","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1910","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1911","0.125","0.125","0.125"
"1912","0.125","0.125","0.125"
"1913","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1915","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1916","0.125","0.125","0.125"
"1917","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1918","0.125","0.125","0.125"
"1919","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1920","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1921","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1922","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1924","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"1925","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1927","0.375","0.375","0.375"
"1928","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1929","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1930","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1931","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1932","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1933","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1934","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1935","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1936","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1937","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1939","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1940","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1941","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1942","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1943","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1944","0.125","0.125","0.125"
"1945","0.125","0.125","0.125"
"1946","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1947","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1948","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1949","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1950","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"1951","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1952","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1953","0.375","0.375","0.375"
"1954","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1955","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1956","0.125","0.125","0.125"
"1957","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1958","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"1959","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1960","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1961","0.25","0.25","0.25"
"1962","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1963","0.125","0.125","0.125"
"1964","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1965","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1966","0.125","0.125","0.125"
"1967","0.125","0.125","0.125"
"1968","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1969","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1970","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1971","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1973","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1974","0.125","0.125","0.125"
"1975","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1976","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1977","0","0","0"
"1978","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1980","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"1981","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1982","0.125","0.125","0.125"
"1983","0","0","0"
"1984","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1985","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1986","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"1987","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1988","0.125","0.125","0.125"
"1989","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"1990","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1991","0.25","0.25","0.25"
"1992","0.125","0.125","0.125"
"1993","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"1994","0.125","0.125","0.125"
"1995","0","0","0"
"1996","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"1997","0.25","0.25","0.25"
"1998","0.125","0.125","0.125"
"1999","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2001","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2002","0.125","0.125","0.125"
"2004","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2005","0.25","0.25","0.25"
"2006","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2007","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2008","0.25","0.25","0.25"
"2009","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"2010","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"2011","0.375","0.375","0.375"
"2012","0.25","0.25","0.25"
"2013","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2014","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2015","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2016","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2017","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2018","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2019","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2020","0.125","0.125","0.125"
"2021","0.125","0.125","0.125"
"2022","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2023","0.25","0.25","0.25"
"2024","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2026","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2027","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2028","0.125","0.125","0.125"
"2029","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2030","0.125","0.125","0.125"
"2031","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2032","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2033","0.125","0.125","0.125"
"2034","0.25","0.25","0.25"
"2035","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2036","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2037","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2038","0.125","0.125","0.125"
"2039","0.125","0.125","0.125"
"2040","0.25","0.25","0.25"
"2041","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2042","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2043","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2044","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2045","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"2046","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2047","0.125","0.125","0.125"
"2048","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2049","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2050","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2051","0.125","0.125","0.125"
"2052","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2053","0.25","0.25","0.25"
"2054","0.125","0.125","0.125"
"2055","0.125","0.125","0.125"
"2056","0.25","0.25","0.25"
"2057","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2058","0.25","0.25","0.25"
"2059","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2060","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2061","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2062","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2063","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2064","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2065","0.125","0.125","0.125"
"2066","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2067","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2068","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2069","0.125","0.125","0.125"
"2070","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2071","0","0","0"
"2073","0.25","0.25","0.25"
"2075","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2076","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2077","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2078","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2079","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2080","0.125","0.125","0.125"
"2082","0.125","0.125","0.125"
"2083","0.125","0.125","0.125"
"2084","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2085","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2086","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2087","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2088","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2089","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2090","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2091","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2092","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2093","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2094","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2095","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"2096","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2098","0.25","0.25","0.25"
"2099","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2100","0.25","0.25","0.25"
"2102","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"2103","0.125","0.125","0.125"
"2104","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2105","0.125","0.125","0.125"
"2106","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2107","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2108","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2109","0.125","0.125","0.125"
"2110","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2111","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2112","0.125","0.125","0.125"
"2113","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2114","0.125","0.125","0.125"
"2115","0.125","0.125","0.125"
"2116","0.125","0.125","0.125"
"2117","0.125","0.125","0.125"
"2118","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2119","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2120","0","0","0"
"2121","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2122","0.125","0.125","0.125"
"2123","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2125","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2126","0.25","0.25","0.25"
"2127","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2128","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2129","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2130","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2131","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2132","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2133","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2134","0.125","0.125","0.125"
"2135","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2136","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2137","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2138","0.125","0.125","0.125"
"2139","0.25","0.25","0.25"
"2140","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2141","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2142","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2143","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2144","0.25","0.25","0.25"
"2145","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2146","0.125","0.125","0.125"
"2147","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2148","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2149","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2150","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2152","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2153","0.125","0.125","0.125"
"2154","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2155","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2156","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"2157","0.125","0.125","0.125"
"2158","0.25","0.25","0.25"
"2159","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2160","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2161","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2162","0.25","0.25","0.25"
"2163","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"2164","0.375","0.375","0.375"
"2165","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2166","0.25","0.25","0.25"
"2167","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2168","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2169","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2170","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2171","0.125","0.125","0.125"
