"Step","AnymalD-ArmLess-Variable4 - Metrics/targetPosition/error_pos_2d","AnymalD-ArmLess-Variable4 - Metrics/targetPosition/error_pos_2d__MIN","AnymalD-ArmLess-Variable4 - Metrics/targetPosition/error_pos_2d__MAX"
"2947","0.8443657755851746","0.8443657755851746","0.8443657755851746"
"2948","0.8415443301200867","0.8415443301200867","0.8415443301200867"
"2949","0.670861005783081","0.670861005783081","0.670861005783081"
"2950","0.9115105867385864","0.9115105867385864","0.9115105867385864"
"2951","0.6445395946502686","0.6445395946502686","0.6445395946502686"
"2952","0.7065327167510986","0.7065327167510986","0.7065327167510986"
"2953","0.6726651191711426","0.6726651191711426","0.6726651191711426"
"2954","0.6317248344421387","0.6317248344421387","0.6317248344421387"
"2955","0.843287467956543","0.843287467956543","0.843287467956543"
"2957","0.7465275526046753","0.7465275526046753","0.7465275526046753"
"2958","0.813456654548645","0.813456654548645","0.813456654548645"
"2959","0.7309582233428955","0.7309582233428955","0.7309582233428955"
"2960","0.8860695362091064","0.8860695362091064","0.8860695362091064"
"2961","0.962650716304779","0.962650716304779","0.962650716304779"
"2963","0.8832539916038513","0.8832539916038513","0.8832539916038513"
"2964","0.8371416926383972","0.8371416926383972","0.8371416926383972"
"2965","0.889175295829773","0.889175295829773","0.889175295829773"
"2966","0.8759934902191162","0.8759934902191162","0.8759934902191162"
"2967","0.8319951891899109","0.8319951891899109","0.8319951891899109"
"2969","0.6822146773338318","0.6822146773338318","0.6822146773338318"
"2970","0.7741620540618896","0.7741620540618896","0.7741620540618896"
"2971","0.7874444723129272","0.7874444723129272","0.7874444723129272"
"2972","0.8142625093460083","0.8142625093460083","0.8142625093460083"
"2973","1.033524990081787","1.033524990081787","1.033524990081787"
"2974","0.7889560461044312","0.7889560461044312","0.7889560461044312"
"2975","0.8305672407150269","0.8305672407150269","0.8305672407150269"
"2976","0.8159012794494629","0.8159012794494629","0.8159012794494629"
"2977","0.9320096969604492","0.9320096969604492","0.9320096969604492"
"2978","0.7757582664489746","0.7757582664489746","0.7757582664489746"
"2979","0.8334990739822388","0.8334990739822388","0.8334990739822388"
"2980","0.6851271986961365","0.6851271986961365","0.6851271986961365"
"2981","0.7540364265441895","0.7540364265441895","0.7540364265441895"
"2982","0.8179752230644226","0.8179752230644226","0.8179752230644226"
"2983","0.8364824056625366","0.8364824056625366","0.8364824056625366"
"2984","0.729944109916687","0.729944109916687","0.729944109916687"
"2985","0.8643397688865662","0.8643397688865662","0.8643397688865662"
"2986","0.8091287612915039","0.8091287612915039","0.8091287612915039"
"2988","0.5858186483383179","0.5858186483383179","0.5858186483383179"
"2989","0.7797486782073975","0.7797486782073975","0.7797486782073975"
"2990","0.6115857362747192","0.6115857362747192","0.6115857362747192"
"2991","0.8851920962333679","0.8851920962333679","0.8851920962333679"
"2992","0.8227364420890808","0.8227364420890808","0.8227364420890808"
"2993","0.8557171821594238","0.8557171821594238","0.8557171821594238"
"2994","0.9105224013328552","0.9105224013328552","0.9105224013328552"
"2995","0.8822972774505615","0.8822972774505615","0.8822972774505615"
"2996","0.6785547137260437","0.6785547137260437","0.6785547137260437"
"2997","0.5650271773338318","0.5650271773338318","0.5650271773338318"
"2998","0.722640872001648","0.722640872001648","0.722640872001648"
"2999","0.6891888380050659","0.6891888380050659","0.6891888380050659"
"3000","0.8166227340698242","0.8166227340698242","0.8166227340698242"
"3001","0.8165345191955566","0.8165345191955566","0.8165345191955566"
"3002","0.68402099609375","0.68402099609375","0.68402099609375"
"3003","0.8909010887145996","0.8909010887145996","0.8909010887145996"
"3004","0.7575666308403015","0.7575666308403015","0.7575666308403015"
"3005","0.8955665826797485","0.8955665826797485","0.8955665826797485"
"3006","0.6676387190818787","0.6676387190818787","0.6676387190818787"
"3007","0.8369607925415039","0.8369607925415039","0.8369607925415039"
"3008","0.7774986028671265","0.7774986028671265","0.7774986028671265"
"3009","0.7739333510398865","0.7739333510398865","0.7739333510398865"
"3010","0.8079158663749695","0.8079158663749695","0.8079158663749695"
"3011","0.7040104866027832","0.7040104866027832","0.7040104866027832"
"3012","0.6933528184890747","0.6933528184890747","0.6933528184890747"
"3013","0.8046817183494568","0.8046817183494568","0.8046817183494568"
"3014","0.7019199728965759","0.7019199728965759","0.7019199728965759"
"3015","0.8655030131340027","0.8655030131340027","0.8655030131340027"
"3016","0.7522869110107422","0.7522869110107422","0.7522869110107422"
"3017","0.7707014083862305","0.7707014083862305","0.7707014083862305"
"3018","0.8380355834960938","0.8380355834960938","0.8380355834960938"
"3019","0.8116717338562012","0.8116717338562012","0.8116717338562012"
"3020","0.6749624013900757","0.6749624013900757","0.6749624013900757"
"3021","0.7583391070365906","0.7583391070365906","0.7583391070365906"
"3022","0.726875901222229","0.726875901222229","0.726875901222229"
"3023","0.6851031184196472","0.6851031184196472","0.6851031184196472"
"3024","0.6685616374015808","0.6685616374015808","0.6685616374015808"
"3025","0.9248919486999512","0.9248919486999512","0.9248919486999512"
"3026","0.8308925628662109","0.8308925628662109","0.8308925628662109"
"3027","0.8200887441635132","0.8200887441635132","0.8200887441635132"
"3028","0.8981680870056152","0.8981680870056152","0.8981680870056152"
"3029","0.6707004904747009","0.6707004904747009","0.6707004904747009"
"3030","0.8721851110458374","0.8721851110458374","0.8721851110458374"
"3031","0.8714668154716492","0.8714668154716492","0.8714668154716492"
"3032","0.9142493009567261","0.9142493009567261","0.9142493009567261"
"3033","0.8592903017997742","0.8592903017997742","0.8592903017997742"
"3034","0.5518625378608704","0.5518625378608704","0.5518625378608704"
"3035","0.7984613180160522","0.7984613180160522","0.7984613180160522"
"3037","0.8733425140380859","0.8733425140380859","0.8733425140380859"
"3038","0.6637467741966248","0.6637467741966248","0.6637467741966248"
"3039","0.7349708080291748","0.7349708080291748","0.7349708080291748"
"3040","0.8316508531570435","0.8316508531570435","0.8316508531570435"
"3041","0.6681029200553894","0.6681029200553894","0.6681029200553894"
"3042","0.6661714315414429","0.6661714315414429","0.6661714315414429"
"3044","0.7379698157310486","0.7379698157310486","0.7379698157310486"
"3045","0.809466540813446","0.809466540813446","0.809466540813446"
"3046","0.7264732718467712","0.7264732718467712","0.7264732718467712"
"3047","0.6735908389091492","0.6735908389091492","0.6735908389091492"
"3048","0.9704626798629761","0.9704626798629761","0.9704626798629761"
"3049","0.7989329695701599","0.7989329695701599","0.7989329695701599"
"3050","0.8492564558982849","0.8492564558982849","0.8492564558982849"
"3051","0.6550358533859253","0.6550358533859253","0.6550358533859253"
"3053","0.6347230672836304","0.6347230672836304","0.6347230672836304"
"3054","0.62163245677948","0.62163245677948","0.62163245677948"
"3055","0.8863438963890076","0.8863438963890076","0.8863438963890076"
"3056","0.7276291847229004","0.7276291847229004","0.7276291847229004"
"3057","0.6332000494003296","0.6332000494003296","0.6332000494003296"
"3058","0.8601222038269043","0.8601222038269043","0.8601222038269043"
"3059","1.0016183853149414","1.0016183853149414","1.0016183853149414"
"3060","0.6386662721633911","0.6386662721633911","0.6386662721633911"
"3061","0.7591225504875183","0.7591225504875183","0.7591225504875183"
"3062","0.81810462474823","0.81810462474823","0.81810462474823"
"3063","0.6824995875358582","0.6824995875358582","0.6824995875358582"
"3064","0.8047811985015869","0.8047811985015869","0.8047811985015869"
"3065","0.7429274320602417","0.7429274320602417","0.7429274320602417"
"3066","0.8969189524650574","0.8969189524650574","0.8969189524650574"
"3067","0.721663236618042","0.721663236618042","0.721663236618042"
"3069","0.9266175031661987","0.9266175031661987","0.9266175031661987"
"3070","0.8651324510574341","0.8651324510574341","0.8651324510574341"
"3071","0.9380717277526855","0.9380717277526855","0.9380717277526855"
"3072","0.8416833281517029","0.8416833281517029","0.8416833281517029"
"3073","0.7852110862731934","0.7852110862731934","0.7852110862731934"
"3074","0.6510664224624634","0.6510664224624634","0.6510664224624634"
"3075","0.7306206226348877","0.7306206226348877","0.7306206226348877"
"3076","0.7334012389183044","0.7334012389183044","0.7334012389183044"
"3077","0.6731271743774414","0.6731271743774414","0.6731271743774414"
"3078","0.7308139801025391","0.7308139801025391","0.7308139801025391"
"3079","0.7132941484451294","0.7132941484451294","0.7132941484451294"
"3081","0.7537541389465332","0.7537541389465332","0.7537541389465332"
"3082","0.7616979479789734","0.7616979479789734","0.7616979479789734"
"3083","0.7540642619132996","0.7540642619132996","0.7540642619132996"
"3084","0.6011003255844116","0.6011003255844116","0.6011003255844116"
"3085","0.8102116584777832","0.8102116584777832","0.8102116584777832"
"3087","0.6690014600753784","0.6690014600753784","0.6690014600753784"
"3088","0.685344398021698","0.685344398021698","0.685344398021698"
"3089","0.706770122051239","0.706770122051239","0.706770122051239"
"3090","0.8586984872817993","0.8586984872817993","0.8586984872817993"
"3091","0.7296494245529175","0.7296494245529175","0.7296494245529175"
"3092","0.8770260214805603","0.8770260214805603","0.8770260214805603"
"3093","0.7249869704246521","0.7249869704246521","0.7249869704246521"
"3094","0.9279893636703491","0.9279893636703491","0.9279893636703491"
"3095","0.6568387746810913","0.6568387746810913","0.6568387746810913"
"3096","0.8213906288146973","0.8213906288146973","0.8213906288146973"
"3097","0.5754216313362122","0.5754216313362122","0.5754216313362122"
"3098","0.6351140737533569","0.6351140737533569","0.6351140737533569"
"3099","0.7228462100028992","0.7228462100028992","0.7228462100028992"
"3100","0.7127370834350586","0.7127370834350586","0.7127370834350586"
"3101","0.7070245146751404","0.7070245146751404","0.7070245146751404"
"3102","0.8448904752731323","0.8448904752731323","0.8448904752731323"
"3103","0.9419301748275757","0.9419301748275757","0.9419301748275757"
"3104","0.6189896464347839","0.6189896464347839","0.6189896464347839"
"3105","0.676921010017395","0.676921010017395","0.676921010017395"
"3106","0.7849940061569214","0.7849940061569214","0.7849940061569214"
"3108","0.8184876441955566","0.8184876441955566","0.8184876441955566"
"3109","0.685259997844696","0.685259997844696","0.685259997844696"
"3110","0.7947585582733154","0.7947585582733154","0.7947585582733154"
"3111","0.9693004488945007","0.9693004488945007","0.9693004488945007"
"3112","0.7131015658378601","0.7131015658378601","0.7131015658378601"
"3113","0.8539460897445679","0.8539460897445679","0.8539460897445679"
"3114","1.0382790565490723","1.0382790565490723","1.0382790565490723"
"3115","0.897786021232605","0.897786021232605","0.897786021232605"
"3116","0.7886532545089722","0.7886532545089722","0.7886532545089722"
"3118","0.8974032402038574","0.8974032402038574","0.8974032402038574"
"3119","0.6918702125549316","0.6918702125549316","0.6918702125549316"
"3120","0.7247270941734314","0.7247270941734314","0.7247270941734314"
"3121","0.8166221380233765","0.8166221380233765","0.8166221380233765"
"3122","0.7024680376052856","0.7024680376052856","0.7024680376052856"
"3123","0.7904614806175232","0.7904614806175232","0.7904614806175232"
"3124","0.5230354070663452","0.5230354070663452","0.5230354070663452"
"3125","0.821479320526123","0.821479320526123","0.821479320526123"
"3126","0.8043691515922546","0.8043691515922546","0.8043691515922546"
"3127","0.6087957620620728","0.6087957620620728","0.6087957620620728"
"3128","0.7180666327476501","0.7180666327476501","0.7180666327476501"
"3129","0.9280180931091309","0.9280180931091309","0.9280180931091309"
"3130","0.7284042835235596","0.7284042835235596","0.7284042835235596"
"3131","0.7456628680229187","0.7456628680229187","0.7456628680229187"
"3132","0.7672149538993835","0.7672149538993835","0.7672149538993835"
"3133","0.735825777053833","0.735825777053833","0.735825777053833"
"3134","0.7211360931396484","0.7211360931396484","0.7211360931396484"
"3135","0.9104409217834473","0.9104409217834473","0.9104409217834473"
"3136","0.6524085998535156","0.6524085998535156","0.6524085998535156"
"3137","0.599166989326477","0.599166989326477","0.599166989326477"
"3138","0.8144030570983887","0.8144030570983887","0.8144030570983887"
"3139","1.0297125577926636","1.0297125577926636","1.0297125577926636"
"3140","0.8303585052490234","0.8303585052490234","0.8303585052490234"
"3142","0.7792927622795105","0.7792927622795105","0.7792927622795105"
"3143","0.6744321584701538","0.6744321584701538","0.6744321584701538"
"3144","0.7689544558525085","0.7689544558525085","0.7689544558525085"
"3145","0.8737627863883972","0.8737627863883972","0.8737627863883972"
"3146","0.6553981304168701","0.6553981304168701","0.6553981304168701"
"3147","0.9423575401306152","0.9423575401306152","0.9423575401306152"
"3148","0.7183130979537964","0.7183130979537964","0.7183130979537964"
"3149","0.7323248386383057","0.7323248386383057","0.7323248386383057"
"3150","0.9203890562057495","0.9203890562057495","0.9203890562057495"
"3151","0.703001856803894","0.703001856803894","0.703001856803894"
"3152","0.8766965866088867","0.8766965866088867","0.8766965866088867"
"3153","0.8861784338951111","0.8861784338951111","0.8861784338951111"
"3154","0.9371891021728516","0.9371891021728516","0.9371891021728516"
"3155","0.644869327545166","0.644869327545166","0.644869327545166"
"3156","0.7847611308097839","0.7847611308097839","0.7847611308097839"
"3157","0.8143765330314636","0.8143765330314636","0.8143765330314636"
"3158","0.875083863735199","0.875083863735199","0.875083863735199"
"3159","0.8819169998168945","0.8819169998168945","0.8819169998168945"
"3160","0.7418562769889832","0.7418562769889832","0.7418562769889832"
"3161","0.6782132983207703","0.6782132983207703","0.6782132983207703"
"3162","0.7323054075241089","0.7323054075241089","0.7323054075241089"
"3163","0.8259749412536621","0.8259749412536621","0.8259749412536621"
"3164","0.8351635932922363","0.8351635932922363","0.8351635932922363"
"3165","0.7603093981742859","0.7603093981742859","0.7603093981742859"
"3166","0.6700814962387085","0.6700814962387085","0.6700814962387085"
"3167","0.7895005941390991","0.7895005941390991","0.7895005941390991"
"3168","0.653285562992096","0.653285562992096","0.653285562992096"
"3169","0.65586256980896","0.65586256980896","0.65586256980896"
"3170","0.7896580696105957","0.7896580696105957","0.7896580696105957"
"3171","0.8054453134536743","0.8054453134536743","0.8054453134536743"
"3172","0.8432089686393738","0.8432089686393738","0.8432089686393738"
"3173","0.7249671816825867","0.7249671816825867","0.7249671816825867"
"3174","0.8025719523429871","0.8025719523429871","0.8025719523429871"
"3175","0.8629369735717773","0.8629369735717773","0.8629369735717773"
"3176","0.6868957877159119","0.6868957877159119","0.6868957877159119"
"3177","0.7196260690689087","0.7196260690689087","0.7196260690689087"
"3178","0.8464230895042419","0.8464230895042419","0.8464230895042419"
"3179","0.7243444919586182","0.7243444919586182","0.7243444919586182"
"3181","0.8747442960739136","0.8747442960739136","0.8747442960739136"
"3182","0.6786310076713562","0.6786310076713562","0.6786310076713562"
"3183","0.7531511187553406","0.7531511187553406","0.7531511187553406"
"3184","0.7713998556137085","0.7713998556137085","0.7713998556137085"
"3185","0.9470595121383667","0.9470595121383667","0.9470595121383667"
"3186","0.719298779964447","0.719298779964447","0.719298779964447"
"3187","0.6447181701660156","0.6447181701660156","0.6447181701660156"
"3188","0.7561132311820984","0.7561132311820984","0.7561132311820984"
"3189","0.6158900260925293","0.6158900260925293","0.6158900260925293"
"3191","0.8586355447769165","0.8586355447769165","0.8586355447769165"
"3192","0.715413510799408","0.715413510799408","0.715413510799408"
"3193","0.6668232679367065","0.6668232679367065","0.6668232679367065"
"3196","0.7689412832260132","0.7689412832260132","0.7689412832260132"
"3197","0.8435045480728149","0.8435045480728149","0.8435045480728149"
"3198","0.8003022074699402","0.8003022074699402","0.8003022074699402"
"3199","0.7975643873214722","0.7975643873214722","0.7975643873214722"
"3200","0.5425083637237549","0.5425083637237549","0.5425083637237549"
"3201","0.6319501399993896","0.6319501399993896","0.6319501399993896"
"3202","0.6763858199119568","0.6763858199119568","0.6763858199119568"
"3203","0.7001508474349976","0.7001508474349976","0.7001508474349976"
"3204","0.7051348686218262","0.7051348686218262","0.7051348686218262"
"3205","0.6582120656967163","0.6582120656967163","0.6582120656967163"
"3206","0.8141254186630249","0.8141254186630249","0.8141254186630249"
"3207","0.8119015693664551","0.8119015693664551","0.8119015693664551"
"3208","0.8181683421134949","0.8181683421134949","0.8181683421134949"
"3209","0.7121581435203552","0.7121581435203552","0.7121581435203552"
"3210","0.687901496887207","0.687901496887207","0.687901496887207"
"3211","0.7521421313285828","0.7521421313285828","0.7521421313285828"
"3212","0.635637104511261","0.635637104511261","0.635637104511261"
"3213","0.5936995148658752","0.5936995148658752","0.5936995148658752"
"3214","0.6065802574157715","0.6065802574157715","0.6065802574157715"
"3215","0.6017746925354004","0.6017746925354004","0.6017746925354004"
"3216","0.638903796672821","0.638903796672821","0.638903796672821"
"3217","0.7897329330444336","0.7897329330444336","0.7897329330444336"
"3218","0.7364007234573364","0.7364007234573364","0.7364007234573364"
"3219","0.7169172763824463","0.7169172763824463","0.7169172763824463"
"3220","0.6299725770950317","0.6299725770950317","0.6299725770950317"
"3221","0.6127235293388367","0.6127235293388367","0.6127235293388367"
"3222","0.7838637232780457","0.7838637232780457","0.7838637232780457"
"3223","0.5828686356544495","0.5828686356544495","0.5828686356544495"
"3224","0.7930666208267212","0.7930666208267212","0.7930666208267212"
"3225","0.6255184412002563","0.6255184412002563","0.6255184412002563"
"3226","0.5749062895774841","0.5749062895774841","0.5749062895774841"
"3227","0.7067953944206238","0.7067953944206238","0.7067953944206238"
"3228","0.6319278478622437","0.6319278478622437","0.6319278478622437"
"3229","0.8414708375930786","0.8414708375930786","0.8414708375930786"
"3230","0.6773862838745117","0.6773862838745117","0.6773862838745117"
"3231","0.8825443983078003","0.8825443983078003","0.8825443983078003"
"3232","0.600026547908783","0.600026547908783","0.600026547908783"
"3233","0.8984279632568359","0.8984279632568359","0.8984279632568359"
"3234","0.7620272636413574","0.7620272636413574","0.7620272636413574"
"3235","0.8629269599914551","0.8629269599914551","0.8629269599914551"
"3237","0.6691503524780273","0.6691503524780273","0.6691503524780273"
"3238","0.6049202680587769","0.6049202680587769","0.6049202680587769"
"3239","1.018984317779541","1.018984317779541","1.018984317779541"
"3240","0.8457547426223755","0.8457547426223755","0.8457547426223755"
"3241","0.7631831169128418","0.7631831169128418","0.7631831169128418"
"3242","0.7322080135345459","0.7322080135345459","0.7322080135345459"
"3243","0.8402376174926758","0.8402376174926758","0.8402376174926758"
"3244","0.806541919708252","0.806541919708252","0.806541919708252"
"3247","0.6649410128593445","0.6649410128593445","0.6649410128593445"
"3248","0.7120558023452759","0.7120558023452759","0.7120558023452759"
"3249","0.7987749576568604","0.7987749576568604","0.7987749576568604"
"3250","0.6236241459846497","0.6236241459846497","0.6236241459846497"
"3251","0.8044096231460571","0.8044096231460571","0.8044096231460571"
"3252","0.808454155921936","0.808454155921936","0.808454155921936"
"3253","0.7591629028320312","0.7591629028320312","0.7591629028320312"
"3254","0.6445960402488708","0.6445960402488708","0.6445960402488708"
"3255","0.7112078070640564","0.7112078070640564","0.7112078070640564"
"3256","0.792791485786438","0.792791485786438","0.792791485786438"
"3257","1.0945799350738525","1.0945799350738525","1.0945799350738525"
"3258","0.788349986076355","0.788349986076355","0.788349986076355"
"3259","0.7304757833480835","0.7304757833480835","0.7304757833480835"
"3260","0.7129778265953064","0.7129778265953064","0.7129778265953064"
"3261","0.7898586988449097","0.7898586988449097","0.7898586988449097"
"3262","0.7900654077529907","0.7900654077529907","0.7900654077529907"
"3263","0.6758151054382324","0.6758151054382324","0.6758151054382324"
"3264","0.7585349082946777","0.7585349082946777","0.7585349082946777"
"3265","0.7107986807823181","0.7107986807823181","0.7107986807823181"
"3266","0.971785306930542","0.971785306930542","0.971785306930542"
"3268","0.6729429960250854","0.6729429960250854","0.6729429960250854"
"3269","0.795868992805481","0.795868992805481","0.795868992805481"
"3270","0.6982998251914978","0.6982998251914978","0.6982998251914978"
"3271","0.7289159297943115","0.7289159297943115","0.7289159297943115"
"3272","0.7835038900375366","0.7835038900375366","0.7835038900375366"
"3273","0.8366683721542358","0.8366683721542358","0.8366683721542358"
"3274","0.8460366129875183","0.8460366129875183","0.8460366129875183"
"3275","0.9309515953063965","0.9309515953063965","0.9309515953063965"
"3276","0.8447099924087524","0.8447099924087524","0.8447099924087524"
"3277","0.656391978263855","0.656391978263855","0.656391978263855"
"3278","0.8635837435722351","0.8635837435722351","0.8635837435722351"
"3280","0.6391965746879578","0.6391965746879578","0.6391965746879578"
"3281","0.6981114149093628","0.6981114149093628","0.6981114149093628"
"3283","0.8967877626419067","0.8967877626419067","0.8967877626419067"
"3284","0.9198657274246216","0.9198657274246216","0.9198657274246216"
"3285","0.5960460901260376","0.5960460901260376","0.5960460901260376"
"3286","0.5841397047042847","0.5841397047042847","0.5841397047042847"
"3287","0.7641753554344177","0.7641753554344177","0.7641753554344177"
"3288","0.6323959827423096","0.6323959827423096","0.6323959827423096"
"3289","0.9251408576965332","0.9251408576965332","0.9251408576965332"
"3290","0.8392353057861328","0.8392353057861328","0.8392353057861328"
"3291","0.994104266166687","0.994104266166687","0.994104266166687"
"3292","0.7381606101989746","0.7381606101989746","0.7381606101989746"
"3293","1.041710615158081","1.041710615158081","1.041710615158081"
"3294","0.7893602848052979","0.7893602848052979","0.7893602848052979"
"3295","0.6282724738121033","0.6282724738121033","0.6282724738121033"
"3296","0.6088656783103943","0.6088656783103943","0.6088656783103943"
"3298","0.8775213956832886","0.8775213956832886","0.8775213956832886"
"3299","0.6482241153717041","0.6482241153717041","0.6482241153717041"
"3301","0.7488893270492554","0.7488893270492554","0.7488893270492554"
"3302","0.6694251894950867","0.6694251894950867","0.6694251894950867"
"3304","0.9321500658988953","0.9321500658988953","0.9321500658988953"
"3305","0.8715841174125671","0.8715841174125671","0.8715841174125671"
"3306","0.6770768165588379","0.6770768165588379","0.6770768165588379"
"3307","0.7866050601005554","0.7866050601005554","0.7866050601005554"
"3309","0.7074966430664062","0.7074966430664062","0.7074966430664062"
"3310","0.8201369047164917","0.8201369047164917","0.8201369047164917"
"3311","0.8325622081756592","0.8325622081756592","0.8325622081756592"
"3312","0.6418022513389587","0.6418022513389587","0.6418022513389587"
"3313","0.9996680021286011","0.9996680021286011","0.9996680021286011"
"3314","0.7707289457321167","0.7707289457321167","0.7707289457321167"
"3315","0.7655811309814453","0.7655811309814453","0.7655811309814453"
"3316","0.5681814551353455","0.5681814551353455","0.5681814551353455"
"3317","0.8984582424163818","0.8984582424163818","0.8984582424163818"
"3318","0.747562050819397","0.747562050819397","0.747562050819397"
"3319","0.9292668104171753","0.9292668104171753","0.9292668104171753"
"3320","0.7824291586875916","0.7824291586875916","0.7824291586875916"
"3321","0.9621496200561523","0.9621496200561523","0.9621496200561523"
"3322","0.8587107062339783","0.8587107062339783","0.8587107062339783"
"3323","0.7924579977989197","0.7924579977989197","0.7924579977989197"
"3324","0.7639349699020386","0.7639349699020386","0.7639349699020386"
"3325","0.6095497608184814","0.6095497608184814","0.6095497608184814"
"3326","0.6833623647689819","0.6833623647689819","0.6833623647689819"
"3327","0.7972099184989929","0.7972099184989929","0.7972099184989929"
"3328","0.6588841676712036","0.6588841676712036","0.6588841676712036"
"3330","0.6924866437911987","0.6924866437911987","0.6924866437911987"
"3331","0.8286484479904175","0.8286484479904175","0.8286484479904175"
"3332","0.7349460124969482","0.7349460124969482","0.7349460124969482"
"3333","0.6986188888549805","0.6986188888549805","0.6986188888549805"
"3334","0.731788158416748","0.731788158416748","0.731788158416748"
"3335","0.6517142057418823","0.6517142057418823","0.6517142057418823"
"3336","0.739048421382904","0.739048421382904","0.739048421382904"
"3337","0.7008509635925293","0.7008509635925293","0.7008509635925293"
"3338","0.6319263577461243","0.6319263577461243","0.6319263577461243"
"3339","0.7931984663009644","0.7931984663009644","0.7931984663009644"
"3340","0.9732952117919922","0.9732952117919922","0.9732952117919922"
"3341","0.8204728960990906","0.8204728960990906","0.8204728960990906"
"3342","0.6371381282806396","0.6371381282806396","0.6371381282806396"
"3343","0.6956838965415955","0.6956838965415955","0.6956838965415955"
"3344","0.7463436126708984","0.7463436126708984","0.7463436126708984"
"3345","0.6888613104820251","0.6888613104820251","0.6888613104820251"
"3347","0.7967008948326111","0.7967008948326111","0.7967008948326111"
"3348","0.873054027557373","0.873054027557373","0.873054027557373"
"3349","0.6357795596122742","0.6357795596122742","0.6357795596122742"
"3350","0.6785535216331482","0.6785535216331482","0.6785535216331482"
"3351","0.6646608114242554","0.6646608114242554","0.6646608114242554"
"3352","0.794684886932373","0.794684886932373","0.794684886932373"
"3353","0.7459996938705444","0.7459996938705444","0.7459996938705444"
"3354","0.7698045969009399","0.7698045969009399","0.7698045969009399"
"3355","0.8135080337524414","0.8135080337524414","0.8135080337524414"
"3356","0.7766287326812744","0.7766287326812744","0.7766287326812744"
"3357","0.8038718104362488","0.8038718104362488","0.8038718104362488"
"3358","0.9295445680618286","0.9295445680618286","0.9295445680618286"
"3359","0.6955530047416687","0.6955530047416687","0.6955530047416687"
"3360","0.7248432040214539","0.7248432040214539","0.7248432040214539"
"3361","0.8103599548339844","0.8103599548339844","0.8103599548339844"
"3362","0.8174661993980408","0.8174661993980408","0.8174661993980408"
"3363","0.8128583431243896","0.8128583431243896","0.8128583431243896"
"3364","0.6973140239715576","0.6973140239715576","0.6973140239715576"
"3365","0.5949036478996277","0.5949036478996277","0.5949036478996277"
"3366","0.6142288446426392","0.6142288446426392","0.6142288446426392"
"3367","0.8216542601585388","0.8216542601585388","0.8216542601585388"
"3368","0.6866140365600586","0.6866140365600586","0.6866140365600586"
"3369","0.6531753540039062","0.6531753540039062","0.6531753540039062"
"3370","0.6981279850006104","0.6981279850006104","0.6981279850006104"
"3371","0.8044046759605408","0.8044046759605408","0.8044046759605408"
"3372","0.7931208610534668","0.7931208610534668","0.7931208610534668"
"3373","0.926427960395813","0.926427960395813","0.926427960395813"
"3374","0.6819089651107788","0.6819089651107788","0.6819089651107788"
"3375","0.7819502353668213","0.7819502353668213","0.7819502353668213"
"3376","0.6484871506690979","0.6484871506690979","0.6484871506690979"
"3377","0.755995512008667","0.755995512008667","0.755995512008667"
"3378","0.7346026301383972","0.7346026301383972","0.7346026301383972"
"3379","0.6670801639556885","0.6670801639556885","0.6670801639556885"
"3380","0.7607812285423279","0.7607812285423279","0.7607812285423279"
"3381","0.7554084658622742","0.7554084658622742","0.7554084658622742"
"3382","0.6732151508331299","0.6732151508331299","0.6732151508331299"
"3383","0.8680412173271179","0.8680412173271179","0.8680412173271179"
"3384","0.7438191175460815","0.7438191175460815","0.7438191175460815"
"3385","0.8206479549407959","0.8206479549407959","0.8206479549407959"
"3386","0.7231893539428711","0.7231893539428711","0.7231893539428711"
"3387","0.8892049789428711","0.8892049789428711","0.8892049789428711"
"3388","0.9079069495201111","0.9079069495201111","0.9079069495201111"
"3389","0.8014382719993591","0.8014382719993591","0.8014382719993591"
"3390","0.7249084711074829","0.7249084711074829","0.7249084711074829"
"3391","0.7238086462020874","0.7238086462020874","0.7238086462020874"
"3392","0.7335669994354248","0.7335669994354248","0.7335669994354248"
"3393","0.7325670123100281","0.7325670123100281","0.7325670123100281"
"3394","0.8261594772338867","0.8261594772338867","0.8261594772338867"
"3395","0.804409921169281","0.804409921169281","0.804409921169281"
"3396","0.9595434069633484","0.9595434069633484","0.9595434069633484"
"3397","0.631877064704895","0.631877064704895","0.631877064704895"
"3398","0.6691545844078064","0.6691545844078064","0.6691545844078064"
"3399","0.8125089406967163","0.8125089406967163","0.8125089406967163"
"3400","0.7641853094100952","0.7641853094100952","0.7641853094100952"
"3401","0.7870839834213257","0.7870839834213257","0.7870839834213257"
"3402","0.7655107975006104","0.7655107975006104","0.7655107975006104"
"3403","0.9516304731369019","0.9516304731369019","0.9516304731369019"
"3404","0.861134946346283","0.861134946346283","0.861134946346283"
"3405","0.7020376920700073","0.7020376920700073","0.7020376920700073"
"3406","0.6207535266876221","0.6207535266876221","0.6207535266876221"
"3407","0.8296584486961365","0.8296584486961365","0.8296584486961365"
"3408","0.6176410913467407","0.6176410913467407","0.6176410913467407"
"3409","0.788629949092865","0.788629949092865","0.788629949092865"
"3410","0.8016293048858643","0.8016293048858643","0.8016293048858643"
"3411","0.7693933248519897","0.7693933248519897","0.7693933248519897"
"3412","0.6716107130050659","0.6716107130050659","0.6716107130050659"
"3413","0.641270101070404","0.641270101070404","0.641270101070404"
