"Step","AnymalD-ArmLess-Variable4 - Episode_Reward/payload_2_target","AnymalD-ArmLess-Variable4 - Episode_Reward/payload_2_target__MIN","AnymalD-ArmLess-Variable4 - Episode_Reward/payload_2_target__MAX"
"4907","6.166059494018555","6.166059494018555","6.166059494018555"
"4908","5.986436367034912","5.986436367034912","5.986436367034912"
"4909","6.045882701873779","6.045882701873779","6.045882701873779"
"4910","5.782811641693115","5.782811641693115","5.782811641693115"
"4911","5.845558166503906","5.845558166503906","5.845558166503906"
"4912","6.161833763122559","6.161833763122559","6.161833763122559"
"4913","6.056385040283203","6.056385040283203","6.056385040283203"
"4914","6.070502281188965","6.070502281188965","6.070502281188965"
"4915","6.237748622894287","6.237748622894287","6.237748622894287"
"4916","6.096936225891113","6.096936225891113","6.096936225891113"
"4917","6.076962947845459","6.076962947845459","6.076962947845459"
"4918","5.949215888977051","5.949215888977051","5.949215888977051"
"4920","6.034753322601318","6.034753322601318","6.034753322601318"
"4921","6.049921989440918","6.049921989440918","6.049921989440918"
"4922","6.000634670257568","6.000634670257568","6.000634670257568"
"4923","5.914821624755859","5.914821624755859","5.914821624755859"
"4924","6.109340190887451","6.109340190887451","6.109340190887451"
"4926","6.082671165466309","6.082671165466309","6.082671165466309"
"4927","6.142261505126953","6.142261505126953","6.142261505126953"
"4928","6.063628673553467","6.063628673553467","6.063628673553467"
"4929","6.022995948791504","6.022995948791504","6.022995948791504"
"4930","6.013254165649414","6.013254165649414","6.013254165649414"
"4931","5.864549160003662","5.864549160003662","5.864549160003662"
"4932","5.987990379333496","5.987990379333496","5.987990379333496"
"4933","5.940219879150391","5.940219879150391","5.940219879150391"
"4934","5.9832072257995605","5.9832072257995605","5.9832072257995605"
"4935","6.148587226867676","6.148587226867676","6.148587226867676"
"4936","6.105756759643555","6.105756759643555","6.105756759643555"
"4937","6.081878185272217","6.081878185272217","6.081878185272217"
"4938","6.1293182373046875","6.1293182373046875","6.1293182373046875"
"4939","5.778493404388428","5.778493404388428","5.778493404388428"
"4940","6.2188310623168945","6.2188310623168945","6.2188310623168945"
"4941","6.02169942855835","6.02169942855835","6.02169942855835"
"4942","6.205230236053467","6.205230236053467","6.205230236053467"
"4943","5.967820644378662","5.967820644378662","5.967820644378662"
"4944","6.1192731857299805","6.1192731857299805","6.1192731857299805"
"4945","6.118470668792725","6.118470668792725","6.118470668792725"
"4946","6.0014495849609375","6.0014495849609375","6.0014495849609375"
"4947","6.0149993896484375","6.0149993896484375","6.0149993896484375"
"4948","5.980626106262207","5.980626106262207","5.980626106262207"
"4949","6.1728973388671875","6.1728973388671875","6.1728973388671875"
"4950","6.224664211273193","6.224664211273193","6.224664211273193"
"4951","6.0669684410095215","6.0669684410095215","6.0669684410095215"
"4952","6.071933746337891","6.071933746337891","6.071933746337891"
"4953","5.872524261474609","5.872524261474609","5.872524261474609"
"4954","5.990470886230469","5.990470886230469","5.990470886230469"
"4955","6.125392913818359","6.125392913818359","6.125392913818359"
"4956","5.907174110412598","5.907174110412598","5.907174110412598"
"4957","6.132220268249512","6.132220268249512","6.132220268249512"
"4958","5.9422760009765625","5.9422760009765625","5.9422760009765625"
"4959","6.09979248046875","6.09979248046875","6.09979248046875"
"4960","6.1231513023376465","6.1231513023376465","6.1231513023376465"
"4961","6.205803871154785","6.205803871154785","6.205803871154785"
"4962","5.856158256530762","5.856158256530762","5.856158256530762"
"4963","6.013937950134277","6.013937950134277","6.013937950134277"
"4965","6.069192409515381","6.069192409515381","6.069192409515381"
"4966","6.092982292175293","6.092982292175293","6.092982292175293"
"4967","6.206897735595703","6.206897735595703","6.206897735595703"
"4968","5.997902870178223","5.997902870178223","5.997902870178223"
"4969","6.120553016662598","6.120553016662598","6.120553016662598"
"4970","6.007926940917969","6.007926940917969","6.007926940917969"
"4971","6.097254753112793","6.097254753112793","6.097254753112793"
"4972","6.03939151763916","6.03939151763916","6.03939151763916"
"4974","5.909651756286621","5.909651756286621","5.909651756286621"
"4975","5.950366020202637","5.950366020202637","5.950366020202637"
"4976","6.1774115562438965","6.1774115562438965","6.1774115562438965"
"4977","5.93253231048584","5.93253231048584","5.93253231048584"
"4978","5.870948314666748","5.870948314666748","5.870948314666748"
"4980","6.144895076751709","6.144895076751709","6.144895076751709"
"4981","6.129633903503418","6.129633903503418","6.129633903503418"
"4982","6.093165397644043","6.093165397644043","6.093165397644043"
"4983","6.068218231201172","6.068218231201172","6.068218231201172"
"4984","6.086672782897949","6.086672782897949","6.086672782897949"
"4985","5.805495262145996","5.805495262145996","5.805495262145996"
"4986","5.992228984832764","5.992228984832764","5.992228984832764"
"4987","5.973344802856445","5.973344802856445","5.973344802856445"
"4988","5.741764068603516","5.741764068603516","5.741764068603516"
"4989","6.08294677734375","6.08294677734375","6.08294677734375"
"4990","6.032341003417969","6.032341003417969","6.032341003417969"
"4991","6.115318298339844","6.115318298339844","6.115318298339844"
"4992","6.181632995605469","6.181632995605469","6.181632995605469"
"4993","6.073412895202637","6.073412895202637","6.073412895202637"
"4994","5.985204219818115","5.985204219818115","5.985204219818115"
"4995","6.161225318908691","6.161225318908691","6.161225318908691"
"4996","6.195535659790039","6.195535659790039","6.195535659790039"
"4997","5.819613456726074","5.819613456726074","5.819613456726074"
"4998","6.098763942718506","6.098763942718506","6.098763942718506"
"4999","6.1411871910095215","6.1411871910095215","6.1411871910095215"
"5000","5.982687950134277","5.982687950134277","5.982687950134277"
"5001","6.189786911010742","6.189786911010742","6.189786911010742"
"5002","6.120765686035156","6.120765686035156","6.120765686035156"
"5003","5.945479869842529","5.945479869842529","5.945479869842529"
"5004","5.971383571624756","5.971383571624756","5.971383571624756"
"5005","5.9670867919921875","5.9670867919921875","5.9670867919921875"
"5006","6.201403617858887","6.201403617858887","6.201403617858887"
"5007","6.028140068054199","6.028140068054199","6.028140068054199"
"5008","5.854866027832031","5.854866027832031","5.854866027832031"
"5009","5.868399620056152","5.868399620056152","5.868399620056152"
"5010","6.196688652038574","6.196688652038574","6.196688652038574"
"5011","5.873556137084961","5.873556137084961","5.873556137084961"
"5012","6.0459818840026855","6.0459818840026855","6.0459818840026855"
"5013","5.867225646972656","5.867225646972656","5.867225646972656"
"5015","5.997013092041016","5.997013092041016","5.997013092041016"
"5016","6.037911415100098","6.037911415100098","6.037911415100098"
"5018","6.158210754394531","6.158210754394531","6.158210754394531"
"5019","5.986537456512451","5.986537456512451","5.986537456512451"
"5020","6.164586544036865","6.164586544036865","6.164586544036865"
"5021","6.086824417114258","6.086824417114258","6.086824417114258"
"5022","6.053161144256592","6.053161144256592","6.053161144256592"
"5023","5.625466823577881","5.625466823577881","5.625466823577881"
"5024","6.067741394042969","6.067741394042969","6.067741394042969"
"5025","6.048108100891113","6.048108100891113","6.048108100891113"
"5026","5.859647274017334","5.859647274017334","5.859647274017334"
"5027","5.943451881408691","5.943451881408691","5.943451881408691"
"5028","5.8393754959106445","5.8393754959106445","5.8393754959106445"
"5029","5.920779228210449","5.920779228210449","5.920779228210449"
"5030","6.1319169998168945","6.1319169998168945","6.1319169998168945"
"5031","6.049868583679199","6.049868583679199","6.049868583679199"
"5032","6.144107818603516","6.144107818603516","6.144107818603516"
"5033","5.925327301025391","5.925327301025391","5.925327301025391"
"5034","5.886945724487305","5.886945724487305","5.886945724487305"
"5035","6.175345420837402","6.175345420837402","6.175345420837402"
"5036","5.6211371421813965","5.6211371421813965","5.6211371421813965"
"5037","5.8458251953125","5.8458251953125","5.8458251953125"
"5038","6.162447929382324","6.162447929382324","6.162447929382324"
"5039","6.221199035644531","6.221199035644531","6.221199035644531"
"5040","5.934640884399414","5.934640884399414","5.934640884399414"
"5042","6.196916580200195","6.196916580200195","6.196916580200195"
"5043","6.26887845993042","6.26887845993042","6.26887845993042"
"5044","6.103316307067871","6.103316307067871","6.103316307067871"
"5045","6.161344051361084","6.161344051361084","6.161344051361084"
"5046","5.842918395996094","5.842918395996094","5.842918395996094"
"5047","6.081474304199219","6.081474304199219","6.081474304199219"
"5048","6.185824394226074","6.185824394226074","6.185824394226074"
"5049","6.052345275878906","6.052345275878906","6.052345275878906"
"5050","6.175246715545654","6.175246715545654","6.175246715545654"
"5052","6.157167434692383","6.157167434692383","6.157167434692383"
"5054","5.868767738342285","5.868767738342285","5.868767738342285"
"5055","6.107945442199707","6.107945442199707","6.107945442199707"
"5056","6.268247127532959","6.268247127532959","6.268247127532959"
"5057","6.327401638031006","6.327401638031006","6.327401638031006"
"5058","5.900886535644531","5.900886535644531","5.900886535644531"
"5059","6.232511043548584","6.232511043548584","6.232511043548584"
"5060","6.110461711883545","6.110461711883545","6.110461711883545"
"5061","6.08036994934082","6.08036994934082","6.08036994934082"
"5062","6.12701940536499","6.12701940536499","6.12701940536499"
"5063","6.241261959075928","6.241261959075928","6.241261959075928"
"5064","5.998356819152832","5.998356819152832","5.998356819152832"
"5065","5.7003936767578125","5.7003936767578125","5.7003936767578125"
"5066","5.962131500244141","5.962131500244141","5.962131500244141"
"5067","6.016077995300293","6.016077995300293","6.016077995300293"
"5068","6.117420196533203","6.117420196533203","6.117420196533203"
"5069","6.233937740325928","6.233937740325928","6.233937740325928"
"5071","6.166167736053467","6.166167736053467","6.166167736053467"
"5072","6.101195335388184","6.101195335388184","6.101195335388184"
"5073","5.8450469970703125","5.8450469970703125","5.8450469970703125"
"5074","6.080663681030273","6.080663681030273","6.080663681030273"
"5075","6.062270164489746","6.062270164489746","6.062270164489746"
"5076","6.209710597991943","6.209710597991943","6.209710597991943"
"5077","6.063629150390625","6.063629150390625","6.063629150390625"
"5078","5.695609092712402","5.695609092712402","5.695609092712402"
"5079","5.881041526794434","5.881041526794434","5.881041526794434"
"5080","6.0589704513549805","6.0589704513549805","6.0589704513549805"
"5081","6.030234336853027","6.030234336853027","6.030234336853027"
"5082","6.056710720062256","6.056710720062256","6.056710720062256"
"5083","5.9518232345581055","5.9518232345581055","5.9518232345581055"
"5084","6.143148422241211","6.143148422241211","6.143148422241211"
"5085","5.900798797607422","5.900798797607422","5.900798797607422"
"5086","6.316184997558594","6.316184997558594","6.316184997558594"
"5087","6.079676628112793","6.079676628112793","6.079676628112793"
"5088","6.128724098205566","6.128724098205566","6.128724098205566"
"5089","6.1577558517456055","6.1577558517456055","6.1577558517456055"
"5090","5.925618648529053","5.925618648529053","5.925618648529053"
"5092","6.1428632736206055","6.1428632736206055","6.1428632736206055"
"5093","6.187449932098389","6.187449932098389","6.187449932098389"
"5094","5.87690544128418","5.87690544128418","5.87690544128418"
"5095","5.995322227478027","5.995322227478027","5.995322227478027"
"5096","5.9724836349487305","5.9724836349487305","5.9724836349487305"
"5097","6.161333084106445","6.161333084106445","6.161333084106445"
"5099","6.010351181030273","6.010351181030273","6.010351181030273"
"5100","6.297811031341553","6.297811031341553","6.297811031341553"
"5101","5.596414089202881","5.596414089202881","5.596414089202881"
"5102","5.888312339782715","5.888312339782715","5.888312339782715"
"5103","6.019742488861084","6.019742488861084","6.019742488861084"
"5104","6.1604461669921875","6.1604461669921875","6.1604461669921875"
"5105","5.891969203948975","5.891969203948975","5.891969203948975"
"5106","5.905805587768555","5.905805587768555","5.905805587768555"
"5107","5.7402472496032715","5.7402472496032715","5.7402472496032715"
"5108","6.161421775817871","6.161421775817871","6.161421775817871"
"5109","6.07318115234375","6.07318115234375","6.07318115234375"
"5110","6.1486310958862305","6.1486310958862305","6.1486310958862305"
"5111","6.023040771484375","6.023040771484375","6.023040771484375"
"5112","5.984981536865234","5.984981536865234","5.984981536865234"
"5113","6.131040096282959","6.131040096282959","6.131040096282959"
"5114","6.15824031829834","6.15824031829834","6.15824031829834"
"5115","5.932220458984375","5.932220458984375","5.932220458984375"
"5116","5.804200172424316","5.804200172424316","5.804200172424316"
"5117","5.986207008361816","5.986207008361816","5.986207008361816"
"5118","6.140148162841797","6.140148162841797","6.140148162841797"
"5120","6.046088218688965","6.046088218688965","6.046088218688965"
"5121","5.984334468841553","5.984334468841553","5.984334468841553"
"5122","6.082149505615234","6.082149505615234","6.082149505615234"
"5124","6.139632701873779","6.139632701873779","6.139632701873779"
"5125","6.106842994689941","6.106842994689941","6.106842994689941"
"5126","6.001666069030762","6.001666069030762","6.001666069030762"
"5127","5.815974712371826","5.815974712371826","5.815974712371826"
"5128","6.184106826782227","6.184106826782227","6.184106826782227"
"5129","6.19259786605835","6.19259786605835","6.19259786605835"
"5130","6.159175872802734","6.159175872802734","6.159175872802734"
"5131","6.314144134521484","6.314144134521484","6.314144134521484"
"5132","6.035033702850342","6.035033702850342","6.035033702850342"
"5133","6.088259696960449","6.088259696960449","6.088259696960449"
"5134","6.1024980545043945","6.1024980545043945","6.1024980545043945"
"5135","6.034445762634277","6.034445762634277","6.034445762634277"
"5136","6.18812370300293","6.18812370300293","6.18812370300293"
"5137","6.0660200119018555","6.0660200119018555","6.0660200119018555"
"5138","6.106731414794922","6.106731414794922","6.106731414794922"
"5139","5.981657981872559","5.981657981872559","5.981657981872559"
"5140","5.993188381195068","5.993188381195068","5.993188381195068"
"5141","5.815032005310059","5.815032005310059","5.815032005310059"
"5142","6.009200096130371","6.009200096130371","6.009200096130371"
"5143","5.606034755706787","5.606034755706787","5.606034755706787"
"5144","5.906576156616211","5.906576156616211","5.906576156616211"
"5145","5.749584197998047","5.749584197998047","5.749584197998047"
"5146","5.9821295738220215","5.9821295738220215","5.9821295738220215"
"5147","6.153446197509766","6.153446197509766","6.153446197509766"
"5148","5.968486309051514","5.968486309051514","5.968486309051514"
"5149","6.029174327850342","6.029174327850342","6.029174327850342"
"5150","6.148761749267578","6.148761749267578","6.148761749267578"
"5151","5.614187240600586","5.614187240600586","5.614187240600586"
"5152","6.130670070648193","6.130670070648193","6.130670070648193"
"5153","5.918560028076172","5.918560028076172","5.918560028076172"
"5154","5.872243881225586","5.872243881225586","5.872243881225586"
"5155","6.032553672790527","6.032553672790527","6.032553672790527"
"5156","5.980033874511719","5.980033874511719","5.980033874511719"
"5157","6.160697937011719","6.160697937011719","6.160697937011719"
"5158","5.638423442840576","5.638423442840576","5.638423442840576"
"5159","5.823525428771973","5.823525428771973","5.823525428771973"
"5160","5.9323272705078125","5.9323272705078125","5.9323272705078125"
"5161","5.996859550476074","5.996859550476074","5.996859550476074"
"5162","6.1028571128845215","6.1028571128845215","6.1028571128845215"
"5163","5.885485649108887","5.885485649108887","5.885485649108887"
"5164","5.911128997802734","5.911128997802734","5.911128997802734"
"5165","5.866601467132568","5.866601467132568","5.866601467132568"
"5166","6.158336639404297","6.158336639404297","6.158336639404297"
"5167","6.1097731590271","6.1097731590271","6.1097731590271"
"5168","6.056692123413086","6.056692123413086","6.056692123413086"
"5169","5.583086967468262","5.583086967468262","5.583086967468262"
"5170","5.842988014221191","5.842988014221191","5.842988014221191"
"5171","5.958127498626709","5.958127498626709","5.958127498626709"
"5172","6.050811767578125","6.050811767578125","6.050811767578125"
"5173","5.934688568115234","5.934688568115234","5.934688568115234"
"5174","5.898299694061279","5.898299694061279","5.898299694061279"
"5175","6.065555572509766","6.065555572509766","6.065555572509766"
"5176","5.893801689147949","5.893801689147949","5.893801689147949"
"5177","6.164504528045654","6.164504528045654","6.164504528045654"
"5178","5.961326599121094","5.961326599121094","5.961326599121094"
"5179","5.895993709564209","5.895993709564209","5.895993709564209"
"5180","6.224936485290527","6.224936485290527","6.224936485290527"
"5181","6.20637845993042","6.20637845993042","6.20637845993042"
"5182","5.964200496673584","5.964200496673584","5.964200496673584"
"5183","5.8827033042907715","5.8827033042907715","5.8827033042907715"
"5184","6.083383560180664","6.083383560180664","6.083383560180664"
"5185","5.947110652923584","5.947110652923584","5.947110652923584"
"5186","5.883403778076172","5.883403778076172","5.883403778076172"
"5187","5.9129838943481445","5.9129838943481445","5.9129838943481445"
"5188","6.014543056488037","6.014543056488037","6.014543056488037"
"5189","6.135451793670654","6.135451793670654","6.135451793670654"
"5190","6.054926872253418","6.054926872253418","6.054926872253418"
"5191","5.9087443351745605","5.9087443351745605","5.9087443351745605"
"5192","5.77053165435791","5.77053165435791","5.77053165435791"
"5193","6.025827407836914","6.025827407836914","6.025827407836914"
"5194","5.9811506271362305","5.9811506271362305","5.9811506271362305"
"5195","5.9651899337768555","5.9651899337768555","5.9651899337768555"
"5197","6.152389049530029","6.152389049530029","6.152389049530029"
"5199","6.188668251037598","6.188668251037598","6.188668251037598"
"5200","6.116260051727295","6.116260051727295","6.116260051727295"
"5201","6.115148067474365","6.115148067474365","6.115148067474365"
"5203","5.992580413818359","5.992580413818359","5.992580413818359"
"5204","5.96441650390625","5.96441650390625","5.96441650390625"
"5205","6.093145370483398","6.093145370483398","6.093145370483398"
"5206","6.058204650878906","6.058204650878906","6.058204650878906"
"5208","5.928743362426758","5.928743362426758","5.928743362426758"
"5209","6.22601318359375","6.22601318359375","6.22601318359375"
"5210","6.0306196212768555","6.0306196212768555","6.0306196212768555"
"5211","5.660933494567871","5.660933494567871","5.660933494567871"
"5212","6.194966793060303","6.194966793060303","6.194966793060303"
"5213","6.060830116271973","6.060830116271973","6.060830116271973"
"5214","5.832027435302734","5.832027435302734","5.832027435302734"
"5215","5.755692958831787","5.755692958831787","5.755692958831787"
"5216","6.126675605773926","6.126675605773926","6.126675605773926"
"5217","6.1275177001953125","6.1275177001953125","6.1275177001953125"
"5219","5.836012840270996","5.836012840270996","5.836012840270996"
"5220","5.92392635345459","5.92392635345459","5.92392635345459"
"5221","5.971331596374512","5.971331596374512","5.971331596374512"
"5222","5.844072341918945","5.844072341918945","5.844072341918945"
"5223","5.724266052246094","5.724266052246094","5.724266052246094"
"5224","6.024319648742676","6.024319648742676","6.024319648742676"
"5225","5.73933744430542","5.73933744430542","5.73933744430542"
"5226","6.023549556732178","6.023549556732178","6.023549556732178"
"5228","5.866619110107422","5.866619110107422","5.866619110107422"
"5229","5.889154434204102","5.889154434204102","5.889154434204102"
"5230","5.83693265914917","5.83693265914917","5.83693265914917"
"5231","6.036292552947998","6.036292552947998","6.036292552947998"
"5233","6.030867576599121","6.030867576599121","6.030867576599121"
"5234","6.126889705657959","6.126889705657959","6.126889705657959"
"5235","6.0419206619262695","6.0419206619262695","6.0419206619262695"
"5236","5.935649394989014","5.935649394989014","5.935649394989014"
"5237","6.118771553039551","6.118771553039551","6.118771553039551"
"5238","5.905501842498779","5.905501842498779","5.905501842498779"
"5239","5.994235038757324","5.994235038757324","5.994235038757324"
"5240","6.18780517578125","6.18780517578125","6.18780517578125"
"5241","6.037105083465576","6.037105083465576","6.037105083465576"
"5242","6.2114577293396","6.2114577293396","6.2114577293396"
"5243","6.135859489440918","6.135859489440918","6.135859489440918"
"5245","5.775295257568359","5.775295257568359","5.775295257568359"
"5246","6.0924177169799805","6.0924177169799805","6.0924177169799805"
"5247","6.125185966491699","6.125185966491699","6.125185966491699"
"5248","6.100290298461914","6.100290298461914","6.100290298461914"
"5249","5.976794242858887","5.976794242858887","5.976794242858887"
"5250","6.109338760375977","6.109338760375977","6.109338760375977"
"5251","6.118344306945801","6.118344306945801","6.118344306945801"
"5252","6.225459098815918","6.225459098815918","6.225459098815918"
"5253","5.9933600425720215","5.9933600425720215","5.9933600425720215"
"5255","6.11023473739624","6.11023473739624","6.11023473739624"
"5256","5.997738838195801","5.997738838195801","5.997738838195801"
"5257","6.199672698974609","6.199672698974609","6.199672698974609"
"5258","6.304190635681152","6.304190635681152","6.304190635681152"
"5259","6.16459846496582","6.16459846496582","6.16459846496582"
"5260","6.036618232727051","6.036618232727051","6.036618232727051"
"5261","6.142425060272217","6.142425060272217","6.142425060272217"
"5262","6.028121471405029","6.028121471405029","6.028121471405029"
"5263","6.236944198608398","6.236944198608398","6.236944198608398"
"5264","5.998988151550293","5.998988151550293","5.998988151550293"
"5265","6.096740245819092","6.096740245819092","6.096740245819092"
"5266","5.782890319824219","5.782890319824219","5.782890319824219"
"5267","6.058455467224121","6.058455467224121","6.058455467224121"
"5268","5.872802257537842","5.872802257537842","5.872802257537842"
"5269","6.012648582458496","6.012648582458496","6.012648582458496"
"5271","6.1125688552856445","6.1125688552856445","6.1125688552856445"
"5272","6.292774200439453","6.292774200439453","6.292774200439453"
"5274","6.063017845153809","6.063017845153809","6.063017845153809"
"5275","5.963533401489258","5.963533401489258","5.963533401489258"
"5276","5.8265299797058105","5.8265299797058105","5.8265299797058105"
"5277","6.209901809692383","6.209901809692383","6.209901809692383"
"5278","6.132547378540039","6.132547378540039","6.132547378540039"
"5279","5.732897758483887","5.732897758483887","5.732897758483887"
"5280","6.246738433837891","6.246738433837891","6.246738433837891"
"5281","6.164549827575684","6.164549827575684","6.164549827575684"
"5282","6.109783172607422","6.109783172607422","6.109783172607422"
"5283","6.0507121086120605","6.0507121086120605","6.0507121086120605"
"5284","5.947296142578125","5.947296142578125","5.947296142578125"
"5285","6.233212947845459","6.233212947845459","6.233212947845459"
"5286","6.089149475097656","6.089149475097656","6.089149475097656"
"5287","6.147790431976318","6.147790431976318","6.147790431976318"
"5288","5.999186992645264","5.999186992645264","5.999186992645264"
"5289","6.193482875823975","6.193482875823975","6.193482875823975"
"5290","6.110330104827881","6.110330104827881","6.110330104827881"
"5291","6.026000022888184","6.026000022888184","6.026000022888184"
"5292","6.131891250610352","6.131891250610352","6.131891250610352"
"5293","6.195831298828125","6.195831298828125","6.195831298828125"
"5294","6.26239538192749","6.26239538192749","6.26239538192749"
"5295","6.303273677825928","6.303273677825928","6.303273677825928"
"5296","6.226882457733154","6.226882457733154","6.226882457733154"
"5297","6.12479305267334","6.12479305267334","6.12479305267334"
"5298","6.0769171714782715","6.0769171714782715","6.0769171714782715"
"5299","6.230835914611816","6.230835914611816","6.230835914611816"
"5300","6.0124831199646","6.0124831199646","6.0124831199646"
"5301","6.2479095458984375","6.2479095458984375","6.2479095458984375"
"5302","6.192221641540527","6.192221641540527","6.192221641540527"
"5303","6.1793742179870605","6.1793742179870605","6.1793742179870605"
"5304","6.1428632736206055","6.1428632736206055","6.1428632736206055"
"5305","5.997804164886475","5.997804164886475","5.997804164886475"
"5306","5.9569501876831055","5.9569501876831055","5.9569501876831055"
"5307","6.0449018478393555","6.0449018478393555","6.0449018478393555"
"5308","5.959224700927734","5.959224700927734","5.959224700927734"
"5309","6.11277961730957","6.11277961730957","6.11277961730957"
"5310","6.118081092834473","6.118081092834473","6.118081092834473"
"5311","6.1945295333862305","6.1945295333862305","6.1945295333862305"
"5312","5.960963726043701","5.960963726043701","5.960963726043701"
"5313","5.898377895355225","5.898377895355225","5.898377895355225"
"5314","5.852663993835449","5.852663993835449","5.852663993835449"
"5315","6.283618927001953","6.283618927001953","6.283618927001953"
"5317","6.2735395431518555","6.2735395431518555","6.2735395431518555"
"5318","5.949094295501709","5.949094295501709","5.949094295501709"
"5319","6.117847442626953","6.117847442626953","6.117847442626953"
"5320","6.199484825134277","6.199484825134277","6.199484825134277"
"5321","5.809124946594238","5.809124946594238","5.809124946594238"
"5322","6.193105220794678","6.193105220794678","6.193105220794678"
"5323","6.117321014404297","6.117321014404297","6.117321014404297"
"5324","6.135045528411865","6.135045528411865","6.135045528411865"
"5325","6.177929878234863","6.177929878234863","6.177929878234863"
"5327","6.26021671295166","6.26021671295166","6.26021671295166"
"5328","6.246642589569092","6.246642589569092","6.246642589569092"
"5330","6.169363975524902","6.169363975524902","6.169363975524902"
"5331","6.026880264282227","6.026880264282227","6.026880264282227"
"5332","6.2613677978515625","6.2613677978515625","6.2613677978515625"
"5333","6.161359786987305","6.161359786987305","6.161359786987305"
"5334","6.109841823577881","6.109841823577881","6.109841823577881"
"5335","5.867430686950684","5.867430686950684","5.867430686950684"
"5336","6.272058010101318","6.272058010101318","6.272058010101318"
"5337","6.1210551261901855","6.1210551261901855","6.1210551261901855"
"5338","6.184319972991943","6.184319972991943","6.184319972991943"
"5339","6.100157737731934","6.100157737731934","6.100157737731934"
"5340","6.135512351989746","6.135512351989746","6.135512351989746"
"5341","6.0807929039001465","6.0807929039001465","6.0807929039001465"
"5342","5.940824031829834","5.940824031829834","5.940824031829834"
"5343","6.074315547943115","6.074315547943115","6.074315547943115"
"5345","6.083615303039551","6.083615303039551","6.083615303039551"
"5346","6.047938346862793","6.047938346862793","6.047938346862793"
"5347","5.974186897277832","5.974186897277832","5.974186897277832"
"5348","6.063838481903076","6.063838481903076","6.063838481903076"
"5349","6.263099670410156","6.263099670410156","6.263099670410156"
"5350","6.0371246337890625","6.0371246337890625","6.0371246337890625"
"5351","5.989373683929443","5.989373683929443","5.989373683929443"
"5353","5.969951629638672","5.969951629638672","5.969951629638672"
"5354","6.117348670959473","6.117348670959473","6.117348670959473"
"5355","5.85334587097168","5.85334587097168","5.85334587097168"
"5356","6.1024603843688965","6.1024603843688965","6.1024603843688965"
"5358","6.200395107269287","6.200395107269287","6.200395107269287"
"5360","5.500636577606201","5.500636577606201","5.500636577606201"
"5361","5.9504241943359375","5.9504241943359375","5.9504241943359375"
"5362","5.92331075668335","5.92331075668335","5.92331075668335"
"5363","6.182176113128662","6.182176113128662","6.182176113128662"
"5364","5.945018291473389","5.945018291473389","5.945018291473389"
"5365","6.132801055908203","6.132801055908203","6.132801055908203"
"5366","6.068667411804199","6.068667411804199","6.068667411804199"
"5367","6.248096466064453","6.248096466064453","6.248096466064453"
"5368","5.950285911560059","5.950285911560059","5.950285911560059"
"5369","6.124337196350098","6.124337196350098","6.124337196350098"
"5370","5.7992377281188965","5.7992377281188965","5.7992377281188965"
"5371","6.331854820251465","6.331854820251465","6.331854820251465"
"5372","6.127589225769043","6.127589225769043","6.127589225769043"
"5373","6.167719841003418","6.167719841003418","6.167719841003418"
"5374","6.178014755249023","6.178014755249023","6.178014755249023"
"5375","6.02344274520874","6.02344274520874","6.02344274520874"
"5376","6.126979827880859","6.126979827880859","6.126979827880859"
"5377","5.990474700927734","5.990474700927734","5.990474700927734"
"5378","5.791263580322266","5.791263580322266","5.791263580322266"
"5379","6.133724212646484","6.133724212646484","6.133724212646484"
"5380","6.114438056945801","6.114438056945801","6.114438056945801"
"5381","6.129707336425781","6.129707336425781","6.129707336425781"
"5382","6.070359230041504","6.070359230041504","6.070359230041504"
"5383","6.217536926269531","6.217536926269531","6.217536926269531"
"5384","6.131487846374512","6.131487846374512","6.131487846374512"
"5385","5.9187750816345215","5.9187750816345215","5.9187750816345215"
"5388","6.096683025360107","6.096683025360107","6.096683025360107"
"5389","6.148566722869873","6.148566722869873","6.148566722869873"
"5390","6.125916481018066","6.125916481018066","6.125916481018066"
"5391","6.2564520835876465","6.2564520835876465","6.2564520835876465"
"5392","5.863463878631592","5.863463878631592","5.863463878631592"
"5393","6.016502380371094","6.016502380371094","6.016502380371094"
"5394","6.019794464111328","6.019794464111328","6.019794464111328"
"5395","6.266702175140381","6.266702175140381","6.266702175140381"
"5396","6.090315818786621","6.090315818786621","6.090315818786621"
"5397","5.901853561401367","5.901853561401367","5.901853561401367"
"5398","6.313901424407959","6.313901424407959","6.313901424407959"
"5399","6.189327239990234","6.189327239990234","6.189327239990234"
"5400","6.092811584472656","6.092811584472656","6.092811584472656"
"5401","6.103496551513672","6.103496551513672","6.103496551513672"
"5402","6.205747604370117","6.205747604370117","6.205747604370117"
"5403","6.158964157104492","6.158964157104492","6.158964157104492"
"5404","6.167148113250732","6.167148113250732","6.167148113250732"
"5405","6.276683807373047","6.276683807373047","6.276683807373047"
"5406","6.099842071533203","6.099842071533203","6.099842071533203"
"5407","5.866909980773926","5.866909980773926","5.866909980773926"
"5408","6.138248443603516","6.138248443603516","6.138248443603516"
"5409","6.003293037414551","6.003293037414551","6.003293037414551"
"5410","6.030409812927246","6.030409812927246","6.030409812927246"
"5411","6.16925048828125","6.16925048828125","6.16925048828125"
"5412","5.711972713470459","5.711972713470459","5.711972713470459"
"5413","5.967397689819336","5.967397689819336","5.967397689819336"
