"Step","exponentialOriP1 - Metrics/targetPosition/error_pos_2d","exponentialOriP1 - Metrics/targetPosition/error_pos_2d__MIN","exponentialOriP1 - Metrics/targetPosition/error_pos_2d__MAX"
"6021","0.6723996996879578","0.6723996996879578","0.6723996996879578"
"6022","0.472583144903183","0.472583144903183","0.472583144903183"
"6023","0.5886646509170532","0.5886646509170532","0.5886646509170532"
"6024","0.7999855875968933","0.7999855875968933","0.7999855875968933"
"6025","0.5270591974258423","0.5270591974258423","0.5270591974258423"
"6026","0.6847140789031982","0.6847140789031982","0.6847140789031982"
"6027","0.8439915180206299","0.8439915180206299","0.8439915180206299"
"6028","0.6651113033294678","0.6651113033294678","0.6651113033294678"
"6029","0.6812918186187744","0.6812918186187744","0.6812918186187744"
"6030","0.5729676485061646","0.5729676485061646","0.5729676485061646"
"6031","0.6275972723960876","0.6275972723960876","0.6275972723960876"
"6032","0.5464889407157898","0.5464889407157898","0.5464889407157898"
"6033","0.6368323564529419","0.6368323564529419","0.6368323564529419"
"6034","0.54205322265625","0.54205322265625","0.54205322265625"
"6035","0.7982568740844727","0.7982568740844727","0.7982568740844727"
"6036","0.7337419390678406","0.7337419390678406","0.7337419390678406"
"6037","0.5377187728881836","0.5377187728881836","0.5377187728881836"
"6038","0.6277965307235718","0.6277965307235718","0.6277965307235718"
"6039","0.5551175475120544","0.5551175475120544","0.5551175475120544"
"6040","0.611875593662262","0.611875593662262","0.611875593662262"
"6041","0.5490366220474243","0.5490366220474243","0.5490366220474243"
"6042","0.6438653469085693","0.6438653469085693","0.6438653469085693"
"6043","0.5694411396980286","0.5694411396980286","0.5694411396980286"
"6044","0.6005412936210632","0.6005412936210632","0.6005412936210632"
"6045","0.6777132749557495","0.6777132749557495","0.6777132749557495"
"6046","0.6949501037597656","0.6949501037597656","0.6949501037597656"
"6047","0.715188205242157","0.715188205242157","0.715188205242157"
"6048","0.7596918940544128","0.7596918940544128","0.7596918940544128"
"6049","0.6625375747680664","0.6625375747680664","0.6625375747680664"
"6050","0.6610990762710571","0.6610990762710571","0.6610990762710571"
"6051","0.689247727394104","0.689247727394104","0.689247727394104"
"6052","0.5661018490791321","0.5661018490791321","0.5661018490791321"
"6053","0.7985986471176147","0.7985986471176147","0.7985986471176147"
"6054","0.5880893468856812","0.5880893468856812","0.5880893468856812"
"6055","0.5436738729476929","0.5436738729476929","0.5436738729476929"
"6056","0.760936975479126","0.760936975479126","0.760936975479126"
"6057","0.77734375","0.77734375","0.77734375"
"6058","0.699546217918396","0.699546217918396","0.699546217918396"
"6059","0.7587512731552124","0.7587512731552124","0.7587512731552124"
"6060","0.6927780508995056","0.6927780508995056","0.6927780508995056"
"6061","0.6644984483718872","0.6644984483718872","0.6644984483718872"
"6062","0.8025915026664734","0.8025915026664734","0.8025915026664734"
"6063","0.692014217376709","0.692014217376709","0.692014217376709"
"6064","0.8161930441856384","0.8161930441856384","0.8161930441856384"
"6065","0.8567870855331421","0.8567870855331421","0.8567870855331421"
"6066","0.6163986921310425","0.6163986921310425","0.6163986921310425"
"6067","0.5106986165046692","0.5106986165046692","0.5106986165046692"
"6068","0.7667502164840698","0.7667502164840698","0.7667502164840698"
"6069","0.5872795581817627","0.5872795581817627","0.5872795581817627"
"6070","0.798308253288269","0.798308253288269","0.798308253288269"
"6071","1.0327447652816772","1.0327447652816772","1.0327447652816772"
"6072","0.6753811836242676","0.6753811836242676","0.6753811836242676"
"6073","0.7175552845001221","0.7175552845001221","0.7175552845001221"
"6074","0.6198937892913818","0.6198937892913818","0.6198937892913818"
"6075","0.5961484313011169","0.5961484313011169","0.5961484313011169"
"6076","0.579443097114563","0.579443097114563","0.579443097114563"
"6077","0.7079291343688965","0.7079291343688965","0.7079291343688965"
"6078","0.8696647882461548","0.8696647882461548","0.8696647882461548"
"6079","0.5447777509689331","0.5447777509689331","0.5447777509689331"
"6080","0.7502778768539429","0.7502778768539429","0.7502778768539429"
"6081","0.667965829372406","0.667965829372406","0.667965829372406"
"6082","0.7879985570907593","0.7879985570907593","0.7879985570907593"
"6083","0.7006570100784302","0.7006570100784302","0.7006570100784302"
"6084","0.7470473051071167","0.7470473051071167","0.7470473051071167"
"6085","0.9064087867736816","0.9064087867736816","0.9064087867736816"
"6086","0.6186395883560181","0.6186395883560181","0.6186395883560181"
"6087","0.7536484003067017","0.7536484003067017","0.7536484003067017"
"6088","0.7004429697990417","0.7004429697990417","0.7004429697990417"
"6089","0.7424178123474121","0.7424178123474121","0.7424178123474121"
"6090","0.7467066645622253","0.7467066645622253","0.7467066645622253"
"6091","0.6780300140380859","0.6780300140380859","0.6780300140380859"
"6092","0.7930852174758911","0.7930852174758911","0.7930852174758911"
"6093","0.6609986424446106","0.6609986424446106","0.6609986424446106"
"6094","0.8291155099868774","0.8291155099868774","0.8291155099868774"
"6095","0.6475049257278442","0.6475049257278442","0.6475049257278442"
"6096","0.6710025668144226","0.6710025668144226","0.6710025668144226"
"6097","0.6781988143920898","0.6781988143920898","0.6781988143920898"
"6098","0.6401076316833496","0.6401076316833496","0.6401076316833496"
"6099","0.6589016318321228","0.6589016318321228","0.6589016318321228"
"6100","0.5477409362792969","0.5477409362792969","0.5477409362792969"
"6101","0.5428651571273804","0.5428651571273804","0.5428651571273804"
"6102","0.7005014419555664","0.7005014419555664","0.7005014419555664"
"6103","0.6578640341758728","0.6578640341758728","0.6578640341758728"
"6104","0.6774915456771851","0.6774915456771851","0.6774915456771851"
"6105","0.6716709136962891","0.6716709136962891","0.6716709136962891"
"6106","0.7548758387565613","0.7548758387565613","0.7548758387565613"
"6107","0.8446807861328125","0.8446807861328125","0.8446807861328125"
"6108","0.6964156031608582","0.6964156031608582","0.6964156031608582"
"6109","0.5721692442893982","0.5721692442893982","0.5721692442893982"
"6110","0.7893460988998413","0.7893460988998413","0.7893460988998413"
"6111","0.5936871767044067","0.5936871767044067","0.5936871767044067"
"6112","0.6663416624069214","0.6663416624069214","0.6663416624069214"
"6113","0.6018416285514832","0.6018416285514832","0.6018416285514832"
"6114","0.6010551452636719","0.6010551452636719","0.6010551452636719"
"6115","0.7954134941101074","0.7954134941101074","0.7954134941101074"
"6116","0.5644670724868774","0.5644670724868774","0.5644670724868774"
"6117","0.7265715599060059","0.7265715599060059","0.7265715599060059"
"6118","0.6615538597106934","0.6615538597106934","0.6615538597106934"
"6119","0.6801462173461914","0.6801462173461914","0.6801462173461914"
"6120","0.6140857934951782","0.6140857934951782","0.6140857934951782"
"6121","0.6205015182495117","0.6205015182495117","0.6205015182495117"
"6122","0.6173864603042603","0.6173864603042603","0.6173864603042603"
"6123","0.6781796216964722","0.6781796216964722","0.6781796216964722"
"6124","0.764126181602478","0.764126181602478","0.764126181602478"
"6125","0.6146707534790039","0.6146707534790039","0.6146707534790039"
"6126","0.5700948238372803","0.5700948238372803","0.5700948238372803"
"6127","0.7664798498153687","0.7664798498153687","0.7664798498153687"
"6128","0.7270444631576538","0.7270444631576538","0.7270444631576538"
"6129","0.7185677289962769","0.7185677289962769","0.7185677289962769"
"6130","0.7188377380371094","0.7188377380371094","0.7188377380371094"
"6131","0.6430408954620361","0.6430408954620361","0.6430408954620361"
"6132","0.7542247176170349","0.7542247176170349","0.7542247176170349"
"6133","0.7400943636894226","0.7400943636894226","0.7400943636894226"
"6134","0.5387294292449951","0.5387294292449951","0.5387294292449951"
"6135","0.6620333194732666","0.6620333194732666","0.6620333194732666"
"6136","0.7964760661125183","0.7964760661125183","0.7964760661125183"
"6137","0.6897262334823608","0.6897262334823608","0.6897262334823608"
"6138","0.6699259281158447","0.6699259281158447","0.6699259281158447"
"6139","0.5724930763244629","0.5724930763244629","0.5724930763244629"
"6140","0.6069164276123047","0.6069164276123047","0.6069164276123047"
"6141","0.7644216418266296","0.7644216418266296","0.7644216418266296"
"6142","0.552031934261322","0.552031934261322","0.552031934261322"
"6143","0.6160237193107605","0.6160237193107605","0.6160237193107605"
"6144","0.49714183807373047","0.49714183807373047","0.49714183807373047"
"6145","0.6592669486999512","0.6592669486999512","0.6592669486999512"
"6146","0.7523339986801147","0.7523339986801147","0.7523339986801147"
"6147","0.6239343881607056","0.6239343881607056","0.6239343881607056"
"6148","0.4970511198043823","0.4970511198043823","0.4970511198043823"
"6149","0.5645828247070312","0.5645828247070312","0.5645828247070312"
"6150","0.595947265625","0.595947265625","0.595947265625"
"6151","0.49169832468032837","0.49169832468032837","0.49169832468032837"
"6152","0.5843698382377625","0.5843698382377625","0.5843698382377625"
"6153","0.7251026034355164","0.7251026034355164","0.7251026034355164"
"6154","0.6242045760154724","0.6242045760154724","0.6242045760154724"
"6155","0.656429648399353","0.656429648399353","0.656429648399353"
"6156","0.7348270416259766","0.7348270416259766","0.7348270416259766"
"6157","0.6503650546073914","0.6503650546073914","0.6503650546073914"
"6158","0.5171071290969849","0.5171071290969849","0.5171071290969849"
"6159","0.6297354102134705","0.6297354102134705","0.6297354102134705"
"6160","0.6115745306015015","0.6115745306015015","0.6115745306015015"
"6161","0.6251315474510193","0.6251315474510193","0.6251315474510193"
"6162","0.7164944410324097","0.7164944410324097","0.7164944410324097"
"6163","0.5490781664848328","0.5490781664848328","0.5490781664848328"
"6164","0.543584942817688","0.543584942817688","0.543584942817688"
"6165","0.6855265498161316","0.6855265498161316","0.6855265498161316"
"6166","0.7731173038482666","0.7731173038482666","0.7731173038482666"
"6167","0.5351254343986511","0.5351254343986511","0.5351254343986511"
"6168","0.5986878275871277","0.5986878275871277","0.5986878275871277"
"6169","0.7005969882011414","0.7005969882011414","0.7005969882011414"
"6170","0.6459189057350159","0.6459189057350159","0.6459189057350159"
"6171","0.6186305284500122","0.6186305284500122","0.6186305284500122"
"6172","0.6348332762718201","0.6348332762718201","0.6348332762718201"
"6173","0.682077169418335","0.682077169418335","0.682077169418335"
"6174","0.6830548048019409","0.6830548048019409","0.6830548048019409"
"6175","0.6533788442611694","0.6533788442611694","0.6533788442611694"
"6176","0.6070566177368164","0.6070566177368164","0.6070566177368164"
"6177","0.5904677510261536","0.5904677510261536","0.5904677510261536"
"6178","0.7002971172332764","0.7002971172332764","0.7002971172332764"
"6179","0.6245864629745483","0.6245864629745483","0.6245864629745483"
"6180","0.7187404632568359","0.7187404632568359","0.7187404632568359"
"6181","0.6420495510101318","0.6420495510101318","0.6420495510101318"
"6182","0.6714204549789429","0.6714204549789429","0.6714204549789429"
"6183","0.5906277894973755","0.5906277894973755","0.5906277894973755"
"6184","0.7429844737052917","0.7429844737052917","0.7429844737052917"
"6185","0.6542114019393921","0.6542114019393921","0.6542114019393921"
"6186","0.7430310249328613","0.7430310249328613","0.7430310249328613"
"6187","0.6780542135238647","0.6780542135238647","0.6780542135238647"
"6188","0.6452795267105103","0.6452795267105103","0.6452795267105103"
"6189","0.6302028298377991","0.6302028298377991","0.6302028298377991"
"6190","0.687553882598877","0.687553882598877","0.687553882598877"
"6191","0.6111041307449341","0.6111041307449341","0.6111041307449341"
"6192","0.6120381355285645","0.6120381355285645","0.6120381355285645"
"6193","0.590922474861145","0.590922474861145","0.590922474861145"
"6194","0.5408217310905457","0.5408217310905457","0.5408217310905457"
"6195","0.5236893892288208","0.5236893892288208","0.5236893892288208"
"6196","0.7587984800338745","0.7587984800338745","0.7587984800338745"
"6197","0.91520756483078","0.91520756483078","0.91520756483078"
"6198","0.6550353765487671","0.6550353765487671","0.6550353765487671"
"6199","0.5407093167304993","0.5407093167304993","0.5407093167304993"
"6200","0.5396533012390137","0.5396533012390137","0.5396533012390137"
"6201","0.5828123092651367","0.5828123092651367","0.5828123092651367"
"6202","0.6138795614242554","0.6138795614242554","0.6138795614242554"
"6203","0.6019923686981201","0.6019923686981201","0.6019923686981201"
"6204","0.7166363596916199","0.7166363596916199","0.7166363596916199"
"6205","0.6208462715148926","0.6208462715148926","0.6208462715148926"
"6206","0.6772054433822632","0.6772054433822632","0.6772054433822632"
"6207","0.6358524560928345","0.6358524560928345","0.6358524560928345"
"6208","0.6251718997955322","0.6251718997955322","0.6251718997955322"
"6209","0.6199629902839661","0.6199629902839661","0.6199629902839661"
"6210","0.6082906723022461","0.6082906723022461","0.6082906723022461"
"6211","0.6971404552459717","0.6971404552459717","0.6971404552459717"
"6212","0.7425853610038757","0.7425853610038757","0.7425853610038757"
"6213","0.690166711807251","0.690166711807251","0.690166711807251"
"6214","0.7464531660079956","0.7464531660079956","0.7464531660079956"
"6215","0.665644109249115","0.665644109249115","0.665644109249115"
"6216","0.7242671847343445","0.7242671847343445","0.7242671847343445"
"6217","0.7189146280288696","0.7189146280288696","0.7189146280288696"
"6218","0.614071249961853","0.614071249961853","0.614071249961853"
"6219","0.5952239036560059","0.5952239036560059","0.5952239036560059"
"6220","0.557542085647583","0.557542085647583","0.557542085647583"
"6221","0.6720517873764038","0.6720517873764038","0.6720517873764038"
"6222","0.6362475156784058","0.6362475156784058","0.6362475156784058"
"6223","0.6002526879310608","0.6002526879310608","0.6002526879310608"
"6224","0.6260480880737305","0.6260480880737305","0.6260480880737305"
"6225","0.6176198124885559","0.6176198124885559","0.6176198124885559"
"6226","0.7139902114868164","0.7139902114868164","0.7139902114868164"
"6227","0.6929821968078613","0.6929821968078613","0.6929821968078613"
"6228","0.8150655627250671","0.8150655627250671","0.8150655627250671"
"6229","0.748562216758728","0.748562216758728","0.748562216758728"
"6230","0.7547957301139832","0.7547957301139832","0.7547957301139832"
"6231","0.5670069456100464","0.5670069456100464","0.5670069456100464"
"6232","0.8059988021850586","0.8059988021850586","0.8059988021850586"
"6233","0.6775466799736023","0.6775466799736023","0.6775466799736023"
"6234","0.7782936096191406","0.7782936096191406","0.7782936096191406"
"6235","0.612109363079071","0.612109363079071","0.612109363079071"
"6236","0.6262937784194946","0.6262937784194946","0.6262937784194946"
"6237","0.7679025530815125","0.7679025530815125","0.7679025530815125"
"6238","0.9297361373901367","0.9297361373901367","0.9297361373901367"
"6239","0.7054524421691895","0.7054524421691895","0.7054524421691895"
"6240","0.6970258951187134","0.6970258951187134","0.6970258951187134"
"6241","0.6364051103591919","0.6364051103591919","0.6364051103591919"
"6242","0.6960992813110352","0.6960992813110352","0.6960992813110352"
"6243","0.7595874071121216","0.7595874071121216","0.7595874071121216"
"6244","0.8133969306945801","0.8133969306945801","0.8133969306945801"
"6245","0.6604629755020142","0.6604629755020142","0.6604629755020142"
"6246","0.5675487518310547","0.5675487518310547","0.5675487518310547"
"6247","0.6045556664466858","0.6045556664466858","0.6045556664466858"
"6248","0.7537135481834412","0.7537135481834412","0.7537135481834412"
"6249","0.696684718132019","0.696684718132019","0.696684718132019"
"6250","0.6650501489639282","0.6650501489639282","0.6650501489639282"
"6251","0.66456139087677","0.66456139087677","0.66456139087677"
"6252","0.6447381973266602","0.6447381973266602","0.6447381973266602"
"6253","0.6646828651428223","0.6646828651428223","0.6646828651428223"
"6254","0.516508936882019","0.516508936882019","0.516508936882019"
"6255","0.6105404496192932","0.6105404496192932","0.6105404496192932"
"6256","0.5427485704421997","0.5427485704421997","0.5427485704421997"
"6257","0.6570066809654236","0.6570066809654236","0.6570066809654236"
"6258","0.7044166326522827","0.7044166326522827","0.7044166326522827"
"6259","0.6605213284492493","0.6605213284492493","0.6605213284492493"
"6260","0.6354989409446716","0.6354989409446716","0.6354989409446716"
"6261","0.5968892574310303","0.5968892574310303","0.5968892574310303"
"6262","0.763948380947113","0.763948380947113","0.763948380947113"
"6263","0.7009223699569702","0.7009223699569702","0.7009223699569702"
"6264","0.6093531847000122","0.6093531847000122","0.6093531847000122"
"6265","0.7016592025756836","0.7016592025756836","0.7016592025756836"
"6266","0.5743275880813599","0.5743275880813599","0.5743275880813599"
"6267","0.6026192903518677","0.6026192903518677","0.6026192903518677"
"6268","0.8392478227615356","0.8392478227615356","0.8392478227615356"
"6269","0.7361602187156677","0.7361602187156677","0.7361602187156677"
"6270","0.6507216691970825","0.6507216691970825","0.6507216691970825"
"6271","0.6782623529434204","0.6782623529434204","0.6782623529434204"
"6272","0.64447420835495","0.64447420835495","0.64447420835495"
"6273","0.6668421626091003","0.6668421626091003","0.6668421626091003"
"6274","0.8117324709892273","0.8117324709892273","0.8117324709892273"
"6275","0.6984832286834717","0.6984832286834717","0.6984832286834717"
"6276","0.7414393424987793","0.7414393424987793","0.7414393424987793"
"6277","0.7094612121582031","0.7094612121582031","0.7094612121582031"
"6278","0.8850549459457397","0.8850549459457397","0.8850549459457397"
"6279","0.5236935615539551","0.5236935615539551","0.5236935615539551"
"6280","0.7925480604171753","0.7925480604171753","0.7925480604171753"
"6281","0.848338782787323","0.848338782787323","0.848338782787323"
"6282","0.5892915725708008","0.5892915725708008","0.5892915725708008"
"6283","0.6255537271499634","0.6255537271499634","0.6255537271499634"
"6284","0.6861936450004578","0.6861936450004578","0.6861936450004578"
"6285","0.8343127965927124","0.8343127965927124","0.8343127965927124"
"6286","0.6923234462738037","0.6923234462738037","0.6923234462738037"
"6287","0.5966113805770874","0.5966113805770874","0.5966113805770874"
"6288","0.6149292588233948","0.6149292588233948","0.6149292588233948"
"6289","0.8638509511947632","0.8638509511947632","0.8638509511947632"
"6290","0.6368300914764404","0.6368300914764404","0.6368300914764404"
"6291","0.8607003092765808","0.8607003092765808","0.8607003092765808"
"6292","0.7391706705093384","0.7391706705093384","0.7391706705093384"
"6293","0.6332482099533081","0.6332482099533081","0.6332482099533081"
"6294","0.7534825205802917","0.7534825205802917","0.7534825205802917"
"6295","0.6763784289360046","0.6763784289360046","0.6763784289360046"
"6296","0.7124501466751099","0.7124501466751099","0.7124501466751099"
"6297","0.725017786026001","0.725017786026001","0.725017786026001"
"6298","0.5982767343521118","0.5982767343521118","0.5982767343521118"
"6299","0.7061091661453247","0.7061091661453247","0.7061091661453247"
"6300","0.6205744743347168","0.6205744743347168","0.6205744743347168"
"6301","0.6166330575942993","0.6166330575942993","0.6166330575942993"
"6302","0.8513352274894714","0.8513352274894714","0.8513352274894714"
"6303","0.6600595712661743","0.6600595712661743","0.6600595712661743"
"6304","0.7338568568229675","0.7338568568229675","0.7338568568229675"
"6305","0.6216897964477539","0.6216897964477539","0.6216897964477539"
"6306","0.5535564422607422","0.5535564422607422","0.5535564422607422"
"6307","0.6987175941467285","0.6987175941467285","0.6987175941467285"
"6308","0.6506486535072327","0.6506486535072327","0.6506486535072327"
"6309","0.6253313422203064","0.6253313422203064","0.6253313422203064"
"6310","0.6222445964813232","0.6222445964813232","0.6222445964813232"
"6311","0.6957955360412598","0.6957955360412598","0.6957955360412598"
"6312","0.7798606753349304","0.7798606753349304","0.7798606753349304"
"6313","0.6615769863128662","0.6615769863128662","0.6615769863128662"
"6314","0.7255922555923462","0.7255922555923462","0.7255922555923462"
"6315","0.6981973052024841","0.6981973052024841","0.6981973052024841"
"6316","0.6903476715087891","0.6903476715087891","0.6903476715087891"
"6317","0.6976107358932495","0.6976107358932495","0.6976107358932495"
"6318","0.6174563765525818","0.6174563765525818","0.6174563765525818"
"6319","0.7821125388145447","0.7821125388145447","0.7821125388145447"
"6320","0.7511574029922485","0.7511574029922485","0.7511574029922485"
"6321","1.0669820308685303","1.0669820308685303","1.0669820308685303"
"6322","0.7056207656860352","0.7056207656860352","0.7056207656860352"
"6323","0.819839596748352","0.819839596748352","0.819839596748352"
"6324","0.7254798412322998","0.7254798412322998","0.7254798412322998"
"6325","0.657665491104126","0.657665491104126","0.657665491104126"
"6326","0.6260784268379211","0.6260784268379211","0.6260784268379211"
"6327","0.618533730506897","0.618533730506897","0.618533730506897"
"6328","0.6625691652297974","0.6625691652297974","0.6625691652297974"
"6329","0.6543115377426147","0.6543115377426147","0.6543115377426147"
"6330","0.7738286852836609","0.7738286852836609","0.7738286852836609"
"6331","0.7589575052261353","0.7589575052261353","0.7589575052261353"
"6332","0.5904244184494019","0.5904244184494019","0.5904244184494019"
"6333","0.7188677191734314","0.7188677191734314","0.7188677191734314"
"6334","0.5768957138061523","0.5768957138061523","0.5768957138061523"
"6335","0.6347025632858276","0.6347025632858276","0.6347025632858276"
"6336","0.7227843999862671","0.7227843999862671","0.7227843999862671"
"6337","0.6707338094711304","0.6707338094711304","0.6707338094711304"
"6338","0.7219452261924744","0.7219452261924744","0.7219452261924744"
"6339","0.6370236873626709","0.6370236873626709","0.6370236873626709"
"6340","0.8059715032577515","0.8059715032577515","0.8059715032577515"
"6341","0.7294518351554871","0.7294518351554871","0.7294518351554871"
"6342","0.587604284286499","0.587604284286499","0.587604284286499"
"6343","0.6867471933364868","0.6867471933364868","0.6867471933364868"
"6344","0.8163599967956543","0.8163599967956543","0.8163599967956543"
"6345","0.6956629157066345","0.6956629157066345","0.6956629157066345"
"6346","0.655082106590271","0.655082106590271","0.655082106590271"
"6347","0.6301151514053345","0.6301151514053345","0.6301151514053345"
"6348","0.827807605266571","0.827807605266571","0.827807605266571"
"6349","0.6955729722976685","0.6955729722976685","0.6955729722976685"
"6350","0.6146979928016663","0.6146979928016663","0.6146979928016663"
"6351","0.7910174131393433","0.7910174131393433","0.7910174131393433"
"6352","0.7013295888900757","0.7013295888900757","0.7013295888900757"
"6353","0.6845166683197021","0.6845166683197021","0.6845166683197021"
"6354","0.5555825233459473","0.5555825233459473","0.5555825233459473"
"6355","0.7363454699516296","0.7363454699516296","0.7363454699516296"
"6356","0.6558027267456055","0.6558027267456055","0.6558027267456055"
"6357","0.6556714773178101","0.6556714773178101","0.6556714773178101"
"6358","0.5624918937683105","0.5624918937683105","0.5624918937683105"
"6359","0.6699113249778748","0.6699113249778748","0.6699113249778748"
"6360","0.6503162980079651","0.6503162980079651","0.6503162980079651"
"6361","0.6355466842651367","0.6355466842651367","0.6355466842651367"
"6362","0.6902295351028442","0.6902295351028442","0.6902295351028442"
"6363","0.5868100523948669","0.5868100523948669","0.5868100523948669"
"6364","0.6740373969078064","0.6740373969078064","0.6740373969078064"
"6365","0.8220660090446472","0.8220660090446472","0.8220660090446472"
"6366","0.6329749822616577","0.6329749822616577","0.6329749822616577"
"6367","0.7620464563369751","0.7620464563369751","0.7620464563369751"
"6368","0.6219356060028076","0.6219356060028076","0.6219356060028076"
"6369","0.6331460475921631","0.6331460475921631","0.6331460475921631"
"6370","0.5479901432991028","0.5479901432991028","0.5479901432991028"
"6371","0.7698286771774292","0.7698286771774292","0.7698286771774292"
"6372","0.7275067567825317","0.7275067567825317","0.7275067567825317"
"6373","0.6821129322052002","0.6821129322052002","0.6821129322052002"
"6374","0.7079980373382568","0.7079980373382568","0.7079980373382568"
"6375","0.5876125693321228","0.5876125693321228","0.5876125693321228"
"6376","0.5980367660522461","0.5980367660522461","0.5980367660522461"
"6377","0.7376389503479004","0.7376389503479004","0.7376389503479004"
"6378","0.6450175046920776","0.6450175046920776","0.6450175046920776"
"6379","0.6849508285522461","0.6849508285522461","0.6849508285522461"
"6380","0.7576193809509277","0.7576193809509277","0.7576193809509277"
"6381","0.7201077342033386","0.7201077342033386","0.7201077342033386"
"6382","0.7891998291015625","0.7891998291015625","0.7891998291015625"
"6383","0.6283978819847107","0.6283978819847107","0.6283978819847107"
"6384","0.680647611618042","0.680647611618042","0.680647611618042"
"6385","0.6285517811775208","0.6285517811775208","0.6285517811775208"
"6386","0.6515053510665894","0.6515053510665894","0.6515053510665894"
"6387","0.6822409629821777","0.6822409629821777","0.6822409629821777"
"6388","0.6365399956703186","0.6365399956703186","0.6365399956703186"
"6389","0.7966141700744629","0.7966141700744629","0.7966141700744629"
"6390","0.6391516923904419","0.6391516923904419","0.6391516923904419"
"6391","0.5672751665115356","0.5672751665115356","0.5672751665115356"
"6392","0.6474342346191406","0.6474342346191406","0.6474342346191406"
"6393","0.5632858276367188","0.5632858276367188","0.5632858276367188"
"6394","0.8446804881095886","0.8446804881095886","0.8446804881095886"
"6395","0.6287540793418884","0.6287540793418884","0.6287540793418884"
"6396","0.6642369031906128","0.6642369031906128","0.6642369031906128"
"6397","0.5160374641418457","0.5160374641418457","0.5160374641418457"
"6398","0.8164153099060059","0.8164153099060059","0.8164153099060059"
"6399","0.777082085609436","0.777082085609436","0.777082085609436"
"6400","0.703331470489502","0.703331470489502","0.703331470489502"
"6401","0.6641552448272705","0.6641552448272705","0.6641552448272705"
"6402","0.6324570178985596","0.6324570178985596","0.6324570178985596"
"6403","0.6595098972320557","0.6595098972320557","0.6595098972320557"
"6404","0.667596697807312","0.667596697807312","0.667596697807312"
"6405","0.6816344261169434","0.6816344261169434","0.6816344261169434"
"6406","0.7275761365890503","0.7275761365890503","0.7275761365890503"
"6407","0.6186802387237549","0.6186802387237549","0.6186802387237549"
"6408","0.7336469888687134","0.7336469888687134","0.7336469888687134"
"6409","0.6718198657035828","0.6718198657035828","0.6718198657035828"
"6410","0.7692017555236816","0.7692017555236816","0.7692017555236816"
"6411","0.7116910219192505","0.7116910219192505","0.7116910219192505"
"6412","0.7028630971908569","0.7028630971908569","0.7028630971908569"
"6413","0.5348731279373169","0.5348731279373169","0.5348731279373169"
"6414","0.6338642835617065","0.6338642835617065","0.6338642835617065"
"6415","0.6468955874443054","0.6468955874443054","0.6468955874443054"
"6416","0.7951633930206299","0.7951633930206299","0.7951633930206299"
"6417","0.7126030325889587","0.7126030325889587","0.7126030325889587"
"6418","0.640528678894043","0.640528678894043","0.640528678894043"
"6419","0.6665884852409363","0.6665884852409363","0.6665884852409363"
"6420","0.8601204752922058","0.8601204752922058","0.8601204752922058"
"6421","0.6280327439308167","0.6280327439308167","0.6280327439308167"
"6422","0.6247550845146179","0.6247550845146179","0.6247550845146179"
"6423","0.7477257251739502","0.7477257251739502","0.7477257251739502"
"6424","0.5786566734313965","0.5786566734313965","0.5786566734313965"
"6425","0.6402192115783691","0.6402192115783691","0.6402192115783691"
"6426","0.7311679124832153","0.7311679124832153","0.7311679124832153"
"6427","0.8009570837020874","0.8009570837020874","0.8009570837020874"
"6428","0.6713885068893433","0.6713885068893433","0.6713885068893433"
"6429","0.6835064888000488","0.6835064888000488","0.6835064888000488"
"6430","0.5920970439910889","0.5920970439910889","0.5920970439910889"
"6431","0.7663965225219727","0.7663965225219727","0.7663965225219727"
"6432","0.7691831588745117","0.7691831588745117","0.7691831588745117"
"6433","0.6893231272697449","0.6893231272697449","0.6893231272697449"
"6434","0.8009008169174194","0.8009008169174194","0.8009008169174194"
"6435","0.5508370995521545","0.5508370995521545","0.5508370995521545"
"6436","0.5586490631103516","0.5586490631103516","0.5586490631103516"
"6437","0.7145214080810547","0.7145214080810547","0.7145214080810547"
"6438","0.5815925598144531","0.5815925598144531","0.5815925598144531"
"6439","0.6383047103881836","0.6383047103881836","0.6383047103881836"
"6440","0.607308030128479","0.607308030128479","0.607308030128479"
"6441","0.6744867563247681","0.6744867563247681","0.6744867563247681"
"6442","0.5908784866333008","0.5908784866333008","0.5908784866333008"
"6443","0.6774758696556091","0.6774758696556091","0.6774758696556091"
"6444","0.7205581665039062","0.7205581665039062","0.7205581665039062"
"6445","0.5636632442474365","0.5636632442474365","0.5636632442474365"
"6446","0.5678018927574158","0.5678018927574158","0.5678018927574158"
"6447","0.6097902655601501","0.6097902655601501","0.6097902655601501"
"6448","0.8879544734954834","0.8879544734954834","0.8879544734954834"
"6449","0.5945003032684326","0.5945003032684326","0.5945003032684326"
"6450","0.7237210273742676","0.7237210273742676","0.7237210273742676"
"6451","0.5804980993270874","0.5804980993270874","0.5804980993270874"
"6452","0.6774083971977234","0.6774083971977234","0.6774083971977234"
"6453","0.7414018511772156","0.7414018511772156","0.7414018511772156"
"6454","0.672597348690033","0.672597348690033","0.672597348690033"
"6455","0.6542564630508423","0.6542564630508423","0.6542564630508423"
"6456","0.7017514705657959","0.7017514705657959","0.7017514705657959"
"6457","0.5625614523887634","0.5625614523887634","0.5625614523887634"
"6458","0.9540441036224365","0.9540441036224365","0.9540441036224365"
"6459","0.5361328721046448","0.5361328721046448","0.5361328721046448"
