"Step","exponentialOriP1 - Metrics/targetPosition/error_heading","exponentialOriP1 - Metrics/targetPosition/error_heading__MIN","exponentialOriP1 - Metrics/targetPosition/error_heading__MAX"
"1171","1.5893669128417969","1.5893669128417969","1.5893669128417969"
"1172","1.6657578945159912","1.6657578945159912","1.6657578945159912"
"1173","1.500842809677124","1.500842809677124","1.500842809677124"
"1174","1.4784395694732666","1.4784395694732666","1.4784395694732666"
"1175","1.5930050611495972","1.5930050611495972","1.5930050611495972"
"1176","1.5976850986480713","1.5976850986480713","1.5976850986480713"
"1177","1.4734222888946533","1.4734222888946533","1.4734222888946533"
"1178","1.6049331426620483","1.6049331426620483","1.6049331426620483"
"1179","1.829742193222046","1.829742193222046","1.829742193222046"
"1180","1.4715770483016968","1.4715770483016968","1.4715770483016968"
"1181","1.7276313304901123","1.7276313304901123","1.7276313304901123"
"1182","1.3462499380111694","1.3462499380111694","1.3462499380111694"
"1183","1.65935218334198","1.65935218334198","1.65935218334198"
"1184","1.556761622428894","1.556761622428894","1.556761622428894"
"1185","1.4819371700286865","1.4819371700286865","1.4819371700286865"
"1186","1.4420274496078491","1.4420274496078491","1.4420274496078491"
"1187","1.682120680809021","1.682120680809021","1.682120680809021"
"1188","1.674128532409668","1.674128532409668","1.674128532409668"
"1189","1.7315397262573242","1.7315397262573242","1.7315397262573242"
"1190","1.516588568687439","1.516588568687439","1.516588568687439"
"1191","1.4156841039657593","1.4156841039657593","1.4156841039657593"
"1192","1.6322129964828491","1.6322129964828491","1.6322129964828491"
"1193","1.591491937637329","1.591491937637329","1.591491937637329"
"1194","1.575538992881775","1.575538992881775","1.575538992881775"
"1195","1.5306074619293213","1.5306074619293213","1.5306074619293213"
"1196","1.560983657836914","1.560983657836914","1.560983657836914"
"1197","1.5147417783737183","1.5147417783737183","1.5147417783737183"
"1198","1.6415727138519287","1.6415727138519287","1.6415727138519287"
"1199","1.5364402532577515","1.5364402532577515","1.5364402532577515"
"1200","1.5603816509246826","1.5603816509246826","1.5603816509246826"
"1201","1.6078903675079346","1.6078903675079346","1.6078903675079346"
"1202","1.4921907186508179","1.4921907186508179","1.4921907186508179"
"1203","1.7303466796875","1.7303466796875","1.7303466796875"
"1204","1.644305944442749","1.644305944442749","1.644305944442749"
"1205","1.5063810348510742","1.5063810348510742","1.5063810348510742"
"1206","1.6814912557601929","1.6814912557601929","1.6814912557601929"
"1207","1.6745727062225342","1.6745727062225342","1.6745727062225342"
"1208","1.4680341482162476","1.4680341482162476","1.4680341482162476"
"1209","1.5717805624008179","1.5717805624008179","1.5717805624008179"
"1210","1.726633071899414","1.726633071899414","1.726633071899414"
"1211","1.548445224761963","1.548445224761963","1.548445224761963"
"1212","1.5217578411102295","1.5217578411102295","1.5217578411102295"
"1213","1.5503404140472412","1.5503404140472412","1.5503404140472412"
"1214","1.6462219953536987","1.6462219953536987","1.6462219953536987"
"1215","1.611610770225525","1.611610770225525","1.611610770225525"
"1216","1.5780527591705322","1.5780527591705322","1.5780527591705322"
"1217","1.6139779090881348","1.6139779090881348","1.6139779090881348"
"1218","1.4812438488006592","1.4812438488006592","1.4812438488006592"
"1219","1.5670735836029053","1.5670735836029053","1.5670735836029053"
"1220","1.7220910787582397","1.7220910787582397","1.7220910787582397"
"1221","1.7474496364593506","1.7474496364593506","1.7474496364593506"
"1222","1.6178855895996094","1.6178855895996094","1.6178855895996094"
"1223","1.6100343465805054","1.6100343465805054","1.6100343465805054"
"1224","1.5527241230010986","1.5527241230010986","1.5527241230010986"
"1225","1.488905429840088","1.488905429840088","1.488905429840088"
"1226","1.588621973991394","1.588621973991394","1.588621973991394"
"1227","1.3824456930160522","1.3824456930160522","1.3824456930160522"
"1228","1.609421730041504","1.609421730041504","1.609421730041504"
"1229","1.6036155223846436","1.6036155223846436","1.6036155223846436"
"1230","1.5628160238265991","1.5628160238265991","1.5628160238265991"
"1231","1.5722025632858276","1.5722025632858276","1.5722025632858276"
"1232","1.58158278465271","1.58158278465271","1.58158278465271"
"1233","1.5555520057678223","1.5555520057678223","1.5555520057678223"
"1234","1.6070997714996338","1.6070997714996338","1.6070997714996338"
"1235","1.5446714162826538","1.5446714162826538","1.5446714162826538"
"1236","1.5598571300506592","1.5598571300506592","1.5598571300506592"
"1237","1.4376661777496338","1.4376661777496338","1.4376661777496338"
"1238","1.5106687545776367","1.5106687545776367","1.5106687545776367"
"1239","1.5756490230560303","1.5756490230560303","1.5756490230560303"
"1240","1.6294630765914917","1.6294630765914917","1.6294630765914917"
"1241","1.5248727798461914","1.5248727798461914","1.5248727798461914"
"1242","1.6660668849945068","1.6660668849945068","1.6660668849945068"
"1243","1.6138489246368408","1.6138489246368408","1.6138489246368408"
"1244","1.6469072103500366","1.6469072103500366","1.6469072103500366"
"1245","1.6139602661132812","1.6139602661132812","1.6139602661132812"
"1246","1.5089528560638428","1.5089528560638428","1.5089528560638428"
"1247","1.5773699283599854","1.5773699283599854","1.5773699283599854"
"1248","1.617956519126892","1.617956519126892","1.617956519126892"
"1249","1.5814837217330933","1.5814837217330933","1.5814837217330933"
"1250","1.572894811630249","1.572894811630249","1.572894811630249"
"1251","1.5437469482421875","1.5437469482421875","1.5437469482421875"
"1252","1.377428412437439","1.377428412437439","1.377428412437439"
"1253","1.7857416868209839","1.7857416868209839","1.7857416868209839"
"1254","1.5105438232421875","1.5105438232421875","1.5105438232421875"
"1255","1.6975762844085693","1.6975762844085693","1.6975762844085693"
"1256","1.583688735961914","1.583688735961914","1.583688735961914"
"1257","1.5370830297470093","1.5370830297470093","1.5370830297470093"
"1258","1.4664192199707031","1.4664192199707031","1.4664192199707031"
"1259","1.512986183166504","1.512986183166504","1.512986183166504"
"1260","1.6576719284057617","1.6576719284057617","1.6576719284057617"
"1261","1.7463325262069702","1.7463325262069702","1.7463325262069702"
"1262","1.3582870960235596","1.3582870960235596","1.3582870960235596"
"1263","1.4348173141479492","1.4348173141479492","1.4348173141479492"
"1264","1.6763957738876343","1.6763957738876343","1.6763957738876343"
"1265","1.591780424118042","1.591780424118042","1.591780424118042"
"1266","1.6173229217529297","1.6173229217529297","1.6173229217529297"
"1267","1.4801872968673706","1.4801872968673706","1.4801872968673706"
"1268","1.3488134145736694","1.3488134145736694","1.3488134145736694"
"1269","1.5180587768554688","1.5180587768554688","1.5180587768554688"
"1270","1.8162920475006104","1.8162920475006104","1.8162920475006104"
"1271","1.4615901708602905","1.4615901708602905","1.4615901708602905"
"1272","1.4535969495773315","1.4535969495773315","1.4535969495773315"
"1273","1.4190170764923096","1.4190170764923096","1.4190170764923096"
"1274","1.5413758754730225","1.5413758754730225","1.5413758754730225"
"1275","1.5437819957733154","1.5437819957733154","1.5437819957733154"
"1276","1.414393663406372","1.414393663406372","1.414393663406372"
"1277","1.7368335723876953","1.7368335723876953","1.7368335723876953"
"1278","1.774940013885498","1.774940013885498","1.774940013885498"
"1279","1.6648029088974","1.6648029088974","1.6648029088974"
"1280","1.4792068004608154","1.4792068004608154","1.4792068004608154"
"1281","1.4500339031219482","1.4500339031219482","1.4500339031219482"
"1282","1.629948616027832","1.629948616027832","1.629948616027832"
"1283","1.5114930868148804","1.5114930868148804","1.5114930868148804"
"1284","1.3364360332489014","1.3364360332489014","1.3364360332489014"
"1285","1.728912353515625","1.728912353515625","1.728912353515625"
"1286","1.4151380062103271","1.4151380062103271","1.4151380062103271"
"1287","1.589642882347107","1.589642882347107","1.589642882347107"
"1288","1.7566956281661987","1.7566956281661987","1.7566956281661987"
"1289","1.667287826538086","1.667287826538086","1.667287826538086"
"1290","1.5797414779663086","1.5797414779663086","1.5797414779663086"
"1291","1.7975562810897827","1.7975562810897827","1.7975562810897827"
"1292","1.542525053024292","1.542525053024292","1.542525053024292"
"1293","1.5781320333480835","1.5781320333480835","1.5781320333480835"
"1294","1.576919436454773","1.576919436454773","1.576919436454773"
"1295","1.7024043798446655","1.7024043798446655","1.7024043798446655"
"1296","1.6813743114471436","1.6813743114471436","1.6813743114471436"
"1297","1.4742774963378906","1.4742774963378906","1.4742774963378906"
"1298","1.5349793434143066","1.5349793434143066","1.5349793434143066"
"1299","1.3750345706939697","1.3750345706939697","1.3750345706939697"
"1300","1.460660696029663","1.460660696029663","1.460660696029663"
"1301","1.557814359664917","1.557814359664917","1.557814359664917"
"1302","1.5100793838500977","1.5100793838500977","1.5100793838500977"
"1303","1.6498416662216187","1.6498416662216187","1.6498416662216187"
"1304","1.310007929801941","1.310007929801941","1.310007929801941"
"1305","1.470916986465454","1.470916986465454","1.470916986465454"
"1306","1.569348692893982","1.569348692893982","1.569348692893982"
"1307","1.3585752248764038","1.3585752248764038","1.3585752248764038"
"1308","1.5474274158477783","1.5474274158477783","1.5474274158477783"
"1309","1.6746329069137573","1.6746329069137573","1.6746329069137573"
"1310","1.8079469203948975","1.8079469203948975","1.8079469203948975"
"1311","1.577695369720459","1.577695369720459","1.577695369720459"
"1312","1.483290672302246","1.483290672302246","1.483290672302246"
"1313","1.4433948993682861","1.4433948993682861","1.4433948993682861"
"1314","1.5954797267913818","1.5954797267913818","1.5954797267913818"
"1315","1.5772556066513062","1.5772556066513062","1.5772556066513062"
"1316","1.5162029266357422","1.5162029266357422","1.5162029266357422"
"1317","1.5506668090820312","1.5506668090820312","1.5506668090820312"
"1318","1.5851266384124756","1.5851266384124756","1.5851266384124756"
"1319","1.3446123600006104","1.3446123600006104","1.3446123600006104"
"1320","1.6210849285125732","1.6210849285125732","1.6210849285125732"
"1321","1.609102725982666","1.609102725982666","1.609102725982666"
"1322","1.722029447555542","1.722029447555542","1.722029447555542"
"1323","1.6675113439559937","1.6675113439559937","1.6675113439559937"
"1324","1.5404103994369507","1.5404103994369507","1.5404103994369507"
"1325","1.5204676389694214","1.5204676389694214","1.5204676389694214"
"1326","1.603724718093872","1.603724718093872","1.603724718093872"
"1327","1.479588508605957","1.479588508605957","1.479588508605957"
"1328","1.6101055145263672","1.6101055145263672","1.6101055145263672"
"1329","1.4426040649414062","1.4426040649414062","1.4426040649414062"
"1330","1.5610511302947998","1.5610511302947998","1.5610511302947998"
"1331","1.722436785697937","1.722436785697937","1.722436785697937"
"1332","1.6007869243621826","1.6007869243621826","1.6007869243621826"
"1333","1.4518365859985352","1.4518365859985352","1.4518365859985352"
"1334","1.638075590133667","1.638075590133667","1.638075590133667"
"1335","1.537834882736206","1.537834882736206","1.537834882736206"
"1336","1.6490342617034912","1.6490342617034912","1.6490342617034912"
"1337","1.54473876953125","1.54473876953125","1.54473876953125"
"1338","1.620086431503296","1.620086431503296","1.620086431503296"
"1339","1.6601181030273438","1.6601181030273438","1.6601181030273438"
"1340","1.5207602977752686","1.5207602977752686","1.5207602977752686"
"1341","1.54111647605896","1.54111647605896","1.54111647605896"
"1342","1.564009189605713","1.564009189605713","1.564009189605713"
"1343","1.8084533214569092","1.8084533214569092","1.8084533214569092"
"1344","1.4591997861862183","1.4591997861862183","1.4591997861862183"
"1345","1.5367212295532227","1.5367212295532227","1.5367212295532227"
"1346","1.51021146774292","1.51021146774292","1.51021146774292"
"1347","1.5348789691925049","1.5348789691925049","1.5348789691925049"
"1348","1.723083734512329","1.723083734512329","1.723083734512329"
"1349","1.5620877742767334","1.5620877742767334","1.5620877742767334"
"1350","1.586519718170166","1.586519718170166","1.586519718170166"
"1351","1.6858028173446655","1.6858028173446655","1.6858028173446655"
"1352","1.5956487655639648","1.5956487655639648","1.5956487655639648"
"1353","1.6119084358215332","1.6119084358215332","1.6119084358215332"
"1354","1.6784323453903198","1.6784323453903198","1.6784323453903198"
"1355","1.5367262363433838","1.5367262363433838","1.5367262363433838"
"1356","1.6183961629867554","1.6183961629867554","1.6183961629867554"
"1357","1.7520359754562378","1.7520359754562378","1.7520359754562378"
"1358","1.6447103023529053","1.6447103023529053","1.6447103023529053"
"1359","1.420665979385376","1.420665979385376","1.420665979385376"
"1360","1.714493751525879","1.714493751525879","1.714493751525879"
"1361","1.67844557762146","1.67844557762146","1.67844557762146"
"1362","1.4120779037475586","1.4120779037475586","1.4120779037475586"
"1363","1.6920989751815796","1.6920989751815796","1.6920989751815796"
"1364","1.7172569036483765","1.7172569036483765","1.7172569036483765"
"1365","1.5423462390899658","1.5423462390899658","1.5423462390899658"
"1366","1.7172937393188477","1.7172937393188477","1.7172937393188477"
"1367","1.4472583532333374","1.4472583532333374","1.4472583532333374"
"1368","1.521196722984314","1.521196722984314","1.521196722984314"
"1369","1.556964635848999","1.556964635848999","1.556964635848999"
"1370","1.5193408727645874","1.5193408727645874","1.5193408727645874"
"1371","1.630935549736023","1.630935549736023","1.630935549736023"
"1372","1.6068309545516968","1.6068309545516968","1.6068309545516968"
"1373","1.4941389560699463","1.4941389560699463","1.4941389560699463"
"1374","1.5858591794967651","1.5858591794967651","1.5858591794967651"
"1375","1.6027476787567139","1.6027476787567139","1.6027476787567139"
"1376","1.597029447555542","1.597029447555542","1.597029447555542"
"1377","1.4953564405441284","1.4953564405441284","1.4953564405441284"
"1378","1.586289405822754","1.586289405822754","1.586289405822754"
"1379","1.6635067462921143","1.6635067462921143","1.6635067462921143"
"1380","1.6060900688171387","1.6060900688171387","1.6060900688171387"
"1381","1.4766912460327148","1.4766912460327148","1.4766912460327148"
"1382","1.5190329551696777","1.5190329551696777","1.5190329551696777"
"1383","1.4347585439682007","1.4347585439682007","1.4347585439682007"
"1384","1.6591813564300537","1.6591813564300537","1.6591813564300537"
"1385","1.5081980228424072","1.5081980228424072","1.5081980228424072"
"1386","1.4812946319580078","1.4812946319580078","1.4812946319580078"
"1387","1.574324369430542","1.574324369430542","1.574324369430542"
"1388","1.3982499837875366","1.3982499837875366","1.3982499837875366"
"1389","1.3507561683654785","1.3507561683654785","1.3507561683654785"
"1390","1.6240289211273193","1.6240289211273193","1.6240289211273193"
"1391","1.4352902173995972","1.4352902173995972","1.4352902173995972"
"1392","1.6245635747909546","1.6245635747909546","1.6245635747909546"
"1393","1.5622234344482422","1.5622234344482422","1.5622234344482422"
"1394","1.7115764617919922","1.7115764617919922","1.7115764617919922"
"1395","1.5827491283416748","1.5827491283416748","1.5827491283416748"
"1396","1.5607694387435913","1.5607694387435913","1.5607694387435913"
"1397","1.5770137310028076","1.5770137310028076","1.5770137310028076"
"1398","1.5514612197875977","1.5514612197875977","1.5514612197875977"
"1399","1.4245294332504272","1.4245294332504272","1.4245294332504272"
"1400","1.4812390804290771","1.4812390804290771","1.4812390804290771"
"1401","1.627793550491333","1.627793550491333","1.627793550491333"
"1402","1.411494493484497","1.411494493484497","1.411494493484497"
"1403","1.3860596418380737","1.3860596418380737","1.3860596418380737"
"1404","1.5060677528381348","1.5060677528381348","1.5060677528381348"
"1405","1.5823673009872437","1.5823673009872437","1.5823673009872437"
"1406","1.5682587623596191","1.5682587623596191","1.5682587623596191"
"1407","1.638676404953003","1.638676404953003","1.638676404953003"
"1408","1.5507152080535889","1.5507152080535889","1.5507152080535889"
"1409","1.4381351470947266","1.4381351470947266","1.4381351470947266"
"1410","1.5135605335235596","1.5135605335235596","1.5135605335235596"
"1411","1.7572755813598633","1.7572755813598633","1.7572755813598633"
"1412","1.5223734378814697","1.5223734378814697","1.5223734378814697"
"1413","1.4677103757858276","1.4677103757858276","1.4677103757858276"
"1414","1.583409309387207","1.583409309387207","1.583409309387207"
"1415","1.366027593612671","1.366027593612671","1.366027593612671"
"1416","1.3854851722717285","1.3854851722717285","1.3854851722717285"
"1417","1.662542700767517","1.662542700767517","1.662542700767517"
"1418","1.7323837280273438","1.7323837280273438","1.7323837280273438"
"1419","1.4555859565734863","1.4555859565734863","1.4555859565734863"
"1420","1.4808562994003296","1.4808562994003296","1.4808562994003296"
"1421","1.513167142868042","1.513167142868042","1.513167142868042"
"1422","1.3900525569915771","1.3900525569915771","1.3900525569915771"
"1423","1.5395724773406982","1.5395724773406982","1.5395724773406982"
"1424","1.6810277700424194","1.6810277700424194","1.6810277700424194"
"1425","1.3683165311813354","1.3683165311813354","1.3683165311813354"
"1426","1.6999915838241577","1.6999915838241577","1.6999915838241577"
"1427","1.4575262069702148","1.4575262069702148","1.4575262069702148"
"1428","1.5225075483322144","1.5225075483322144","1.5225075483322144"
"1429","1.5501707792282104","1.5501707792282104","1.5501707792282104"
"1430","1.4727952480316162","1.4727952480316162","1.4727952480316162"
"1431","1.686521053314209","1.686521053314209","1.686521053314209"
"1432","1.4986159801483154","1.4986159801483154","1.4986159801483154"
"1433","1.5573620796203613","1.5573620796203613","1.5573620796203613"
"1434","1.5892715454101562","1.5892715454101562","1.5892715454101562"
"1435","1.605441927909851","1.605441927909851","1.605441927909851"
"1436","1.7077264785766602","1.7077264785766602","1.7077264785766602"
"1437","1.4645543098449707","1.4645543098449707","1.4645543098449707"
"1438","1.651556372642517","1.651556372642517","1.651556372642517"
"1439","1.7300796508789062","1.7300796508789062","1.7300796508789062"
"1440","1.4487814903259277","1.4487814903259277","1.4487814903259277"
"1441","1.6565526723861694","1.6565526723861694","1.6565526723861694"
"1442","1.5291337966918945","1.5291337966918945","1.5291337966918945"
"1443","1.6379011869430542","1.6379011869430542","1.6379011869430542"
"1444","1.603302001953125","1.603302001953125","1.603302001953125"
"1445","1.4341051578521729","1.4341051578521729","1.4341051578521729"
"1446","1.5317046642303467","1.5317046642303467","1.5317046642303467"
"1447","1.5936206579208374","1.5936206579208374","1.5936206579208374"
"1448","1.6128015518188477","1.6128015518188477","1.6128015518188477"
"1449","1.5302337408065796","1.5302337408065796","1.5302337408065796"
"1450","1.6590144634246826","1.6590144634246826","1.6590144634246826"
"1451","1.659266471862793","1.659266471862793","1.659266471862793"
"1452","1.5867160558700562","1.5867160558700562","1.5867160558700562"
"1453","1.5906213521957397","1.5906213521957397","1.5906213521957397"
"1454","1.380023717880249","1.380023717880249","1.380023717880249"
"1455","1.4386934041976929","1.4386934041976929","1.4386934041976929"
"1456","1.549902319908142","1.549902319908142","1.549902319908142"
"1457","1.7783411741256714","1.7783411741256714","1.7783411741256714"
"1458","1.5181443691253662","1.5181443691253662","1.5181443691253662"
"1459","1.6587156057357788","1.6587156057357788","1.6587156057357788"
"1460","1.6272609233856201","1.6272609233856201","1.6272609233856201"
"1461","1.4469070434570312","1.4469070434570312","1.4469070434570312"
"1462","1.517283320426941","1.517283320426941","1.517283320426941"
"1463","1.6138371229171753","1.6138371229171753","1.6138371229171753"
"1464","1.4984104633331299","1.4984104633331299","1.4984104633331299"
"1465","1.5820116996765137","1.5820116996765137","1.5820116996765137"
"1466","1.6343297958374023","1.6343297958374023","1.6343297958374023"
"1467","1.4266173839569092","1.4266173839569092","1.4266173839569092"
"1468","1.6054662466049194","1.6054662466049194","1.6054662466049194"
"1469","1.350165605545044","1.350165605545044","1.350165605545044"
"1470","1.539509654045105","1.539509654045105","1.539509654045105"
"1471","1.7421882152557373","1.7421882152557373","1.7421882152557373"
"1472","1.412018060684204","1.412018060684204","1.412018060684204"
"1473","1.463912010192871","1.463912010192871","1.463912010192871"
"1474","1.5880100727081299","1.5880100727081299","1.5880100727081299"
"1475","1.6695703268051147","1.6695703268051147","1.6695703268051147"
"1476","1.6380366086959839","1.6380366086959839","1.6380366086959839"
"1477","1.6428356170654297","1.6428356170654297","1.6428356170654297"
"1478","1.6780281066894531","1.6780281066894531","1.6780281066894531"
"1479","1.4159343242645264","1.4159343242645264","1.4159343242645264"
"1480","1.5503344535827637","1.5503344535827637","1.5503344535827637"
"1481","1.5047197341918945","1.5047197341918945","1.5047197341918945"
"1482","1.5279788970947266","1.5279788970947266","1.5279788970947266"
"1483","1.4821442365646362","1.4821442365646362","1.4821442365646362"
"1484","1.6014034748077393","1.6014034748077393","1.6014034748077393"
"1485","1.5087474584579468","1.5087474584579468","1.5087474584579468"
"1486","1.655754566192627","1.655754566192627","1.655754566192627"
"1487","1.2364141941070557","1.2364141941070557","1.2364141941070557"
"1488","1.5580289363861084","1.5580289363861084","1.5580289363861084"
"1489","1.4915235042572021","1.4915235042572021","1.4915235042572021"
"1490","1.6210206747055054","1.6210206747055054","1.6210206747055054"
"1491","1.4830659627914429","1.4830659627914429","1.4830659627914429"
"1492","1.6170971393585205","1.6170971393585205","1.6170971393585205"
"1493","1.594633936882019","1.594633936882019","1.594633936882019"
"1494","1.5733239650726318","1.5733239650726318","1.5733239650726318"
"1495","1.4024609327316284","1.4024609327316284","1.4024609327316284"
"1496","1.6071205139160156","1.6071205139160156","1.6071205139160156"
"1497","1.4642585515975952","1.4642585515975952","1.4642585515975952"
"1498","1.5326042175292969","1.5326042175292969","1.5326042175292969"
"1499","1.5109152793884277","1.5109152793884277","1.5109152793884277"
"1500","1.4409427642822266","1.4409427642822266","1.4409427642822266"
"1501","1.401914119720459","1.401914119720459","1.401914119720459"
"1502","1.533034324645996","1.533034324645996","1.533034324645996"
"1503","1.7397956848144531","1.7397956848144531","1.7397956848144531"
"1504","1.5871782302856445","1.5871782302856445","1.5871782302856445"
"1505","1.5129979848861694","1.5129979848861694","1.5129979848861694"
"1506","1.4790403842926025","1.4790403842926025","1.4790403842926025"
"1507","1.3887146711349487","1.3887146711349487","1.3887146711349487"
"1508","1.5218647718429565","1.5218647718429565","1.5218647718429565"
"1509","1.5650615692138672","1.5650615692138672","1.5650615692138672"
"1510","1.5674781799316406","1.5674781799316406","1.5674781799316406"
"1511","1.4523485898971558","1.4523485898971558","1.4523485898971558"
"1512","1.4418482780456543","1.4418482780456543","1.4418482780456543"
"1513","1.6555150747299194","1.6555150747299194","1.6555150747299194"
"1514","1.5134551525115967","1.5134551525115967","1.5134551525115967"
"1515","1.3920701742172241","1.3920701742172241","1.3920701742172241"
"1516","1.6741632223129272","1.6741632223129272","1.6741632223129272"
"1517","1.6132892370224","1.6132892370224","1.6132892370224"
"1518","1.5738751888275146","1.5738751888275146","1.5738751888275146"
"1519","1.67207670211792","1.67207670211792","1.67207670211792"
"1520","1.7264726161956787","1.7264726161956787","1.7264726161956787"
"1521","1.6435394287109375","1.6435394287109375","1.6435394287109375"
"1522","1.6189675331115723","1.6189675331115723","1.6189675331115723"
"1523","1.5450018644332886","1.5450018644332886","1.5450018644332886"
"1524","1.5767486095428467","1.5767486095428467","1.5767486095428467"
"1525","1.557305097579956","1.557305097579956","1.557305097579956"
"1526","1.4582855701446533","1.4582855701446533","1.4582855701446533"
"1527","1.4684062004089355","1.4684062004089355","1.4684062004089355"
"1528","1.631368637084961","1.631368637084961","1.631368637084961"
"1529","1.432114601135254","1.432114601135254","1.432114601135254"
"1530","1.6406221389770508","1.6406221389770508","1.6406221389770508"
"1531","1.7162091732025146","1.7162091732025146","1.7162091732025146"
"1532","1.4373891353607178","1.4373891353607178","1.4373891353607178"
"1533","1.586178183555603","1.586178183555603","1.586178183555603"
"1534","1.5890593528747559","1.5890593528747559","1.5890593528747559"
"1535","1.5829131603240967","1.5829131603240967","1.5829131603240967"
"1536","1.669795274734497","1.669795274734497","1.669795274734497"
"1537","1.643705129623413","1.643705129623413","1.643705129623413"
"1538","1.4953842163085938","1.4953842163085938","1.4953842163085938"
"1539","1.5859193801879883","1.5859193801879883","1.5859193801879883"
"1540","1.5031503438949585","1.5031503438949585","1.5031503438949585"
"1541","1.3921011686325073","1.3921011686325073","1.3921011686325073"
"1542","1.5643136501312256","1.5643136501312256","1.5643136501312256"
"1543","1.4088904857635498","1.4088904857635498","1.4088904857635498"
"1544","1.5606491565704346","1.5606491565704346","1.5606491565704346"
"1545","1.7338536977767944","1.7338536977767944","1.7338536977767944"
"1546","1.4454067945480347","1.4454067945480347","1.4454067945480347"
"1547","1.3768200874328613","1.3768200874328613","1.3768200874328613"
"1548","1.3778023719787598","1.3778023719787598","1.3778023719787598"
"1549","1.5836477279663086","1.5836477279663086","1.5836477279663086"
"1550","1.3821454048156738","1.3821454048156738","1.3821454048156738"
"1551","1.4977396726608276","1.4977396726608276","1.4977396726608276"
"1552","1.4693729877471924","1.4693729877471924","1.4693729877471924"
"1553","1.5410321950912476","1.5410321950912476","1.5410321950912476"
"1554","1.547407627105713","1.547407627105713","1.547407627105713"
"1555","1.654531478881836","1.654531478881836","1.654531478881836"
"1556","1.4548959732055664","1.4548959732055664","1.4548959732055664"
"1557","1.6529929637908936","1.6529929637908936","1.6529929637908936"
"1558","1.6245758533477783","1.6245758533477783","1.6245758533477783"
"1559","1.4926848411560059","1.4926848411560059","1.4926848411560059"
"1560","1.7683542966842651","1.7683542966842651","1.7683542966842651"
"1561","1.526370882987976","1.526370882987976","1.526370882987976"
"1562","1.6100490093231201","1.6100490093231201","1.6100490093231201"
"1563","1.4348424673080444","1.4348424673080444","1.4348424673080444"
"1564","1.720625877380371","1.720625877380371","1.720625877380371"
"1565","1.5207513570785522","1.5207513570785522","1.5207513570785522"
"1566","1.600473403930664","1.600473403930664","1.600473403930664"
"1567","1.4409728050231934","1.4409728050231934","1.4409728050231934"
"1568","1.4990622997283936","1.4990622997283936","1.4990622997283936"
"1569","1.4871344566345215","1.4871344566345215","1.4871344566345215"
"1570","1.7400262355804443","1.7400262355804443","1.7400262355804443"
"1571","1.7161989212036133","1.7161989212036133","1.7161989212036133"
"1572","1.4330934286117554","1.4330934286117554","1.4330934286117554"
"1573","1.5819711685180664","1.5819711685180664","1.5819711685180664"
"1574","1.4772043228149414","1.4772043228149414","1.4772043228149414"
"1575","1.501753330230713","1.501753330230713","1.501753330230713"
"1576","1.5485970973968506","1.5485970973968506","1.5485970973968506"
"1577","1.4442906379699707","1.4442906379699707","1.4442906379699707"
"1578","1.7038530111312866","1.7038530111312866","1.7038530111312866"
"1579","1.5159282684326172","1.5159282684326172","1.5159282684326172"
"1580","1.6481871604919434","1.6481871604919434","1.6481871604919434"
"1581","1.3333619832992554","1.3333619832992554","1.3333619832992554"
"1582","1.61929452419281","1.61929452419281","1.61929452419281"
"1583","1.684798002243042","1.684798002243042","1.684798002243042"
"1584","1.5885404348373413","1.5885404348373413","1.5885404348373413"
"1585","1.5819790363311768","1.5819790363311768","1.5819790363311768"
"1586","1.6615833044052124","1.6615833044052124","1.6615833044052124"
"1587","1.5311305522918701","1.5311305522918701","1.5311305522918701"
"1588","1.6020832061767578","1.6020832061767578","1.6020832061767578"
"1589","1.528400182723999","1.528400182723999","1.528400182723999"
"1590","1.4621574878692627","1.4621574878692627","1.4621574878692627"
"1591","1.5963008403778076","1.5963008403778076","1.5963008403778076"
"1592","1.5005996227264404","1.5005996227264404","1.5005996227264404"
"1593","1.5450332164764404","1.5450332164764404","1.5450332164764404"
"1594","1.6260883808135986","1.6260883808135986","1.6260883808135986"
"1595","1.5679974555969238","1.5679974555969238","1.5679974555969238"
"1596","1.7358794212341309","1.7358794212341309","1.7358794212341309"
"1597","1.389087438583374","1.389087438583374","1.389087438583374"
"1598","1.6506850719451904","1.6506850719451904","1.6506850719451904"
"1599","1.638784646987915","1.638784646987915","1.638784646987915"
"1600","1.5316623449325562","1.5316623449325562","1.5316623449325562"
"1601","1.5426461696624756","1.5426461696624756","1.5426461696624756"
"1602","1.5450019836425781","1.5450019836425781","1.5450019836425781"
"1603","1.690882682800293","1.690882682800293","1.690882682800293"
"1604","1.6188029050827026","1.6188029050827026","1.6188029050827026"
"1605","1.597845435142517","1.597845435142517","1.597845435142517"
"1606","1.63248872756958","1.63248872756958","1.63248872756958"
"1607","1.6057547330856323","1.6057547330856323","1.6057547330856323"
"1608","1.5441516637802124","1.5441516637802124","1.5441516637802124"
"1609","1.655332326889038","1.655332326889038","1.655332326889038"
"1610","1.6538028717041016","1.6538028717041016","1.6538028717041016"
"1611","1.5134562253952026","1.5134562253952026","1.5134562253952026"
"1612","1.562435507774353","1.562435507774353","1.562435507774353"
"1613","1.5204079151153564","1.5204079151153564","1.5204079151153564"
"1614","1.5460084676742554","1.5460084676742554","1.5460084676742554"
"1615","1.5409654378890991","1.5409654378890991","1.5409654378890991"
