"Step","0.7CircleBlindp2 - Loss/value_function","0.7CircleBlindp2 - Loss/value_function__MIN","0.7CircleBlindp2 - Loss/value_function__MAX"
"12755","0.2437990576028824","0.2437990576028824","0.2437990576028824"
"12756","0.23937587514519693","0.23937587514519693","0.23937587514519693"
"12757","0.1896995484828949","0.1896995484828949","0.1896995484828949"
"12758","0.2051361843943596","0.2051361843943596","0.2051361843943596"
"12759","0.2515770509839058","0.2515770509839058","0.2515770509839058"
"12760","0.20436670258641243","0.20436670258641243","0.20436670258641243"
"12761","0.18770093321800232","0.18770093321800232","0.18770093321800232"
"12762","0.20961906984448433","0.20961906984448433","0.20961906984448433"
"12763","0.1984436571598053","0.1984436571598053","0.1984436571598053"
"12764","0.1577144220471382","0.1577144220471382","0.1577144220471382"
"12765","0.2292175143957138","0.2292175143957138","0.2292175143957138"
"12766","0.19645061269402503","0.19645061269402503","0.19645061269402503"
"12767","0.16546637192368507","0.16546637192368507","0.16546637192368507"
"12768","0.2022908441722393","0.2022908441722393","0.2022908441722393"
"12769","0.20212374925613402","0.20212374925613402","0.20212374925613402"
"12770","0.17888907268643378","0.17888907268643378","0.17888907268643378"
"12771","0.21924244314432145","0.21924244314432145","0.21924244314432145"
"12772","0.2583201631903648","0.2583201631903648","0.2583201631903648"
"12773","0.18682210966944696","0.18682210966944696","0.18682210966944696"
"12774","0.2148073896765709","0.2148073896765709","0.2148073896765709"
"12775","0.21971823573112487","0.21971823573112487","0.21971823573112487"
"12776","0.15511666014790534","0.15511666014790534","0.15511666014790534"
"12777","0.1684634044766426","0.1684634044766426","0.1684634044766426"
"12778","0.27272100895643236","0.27272100895643236","0.27272100895643236"
"12779","0.22842677533626557","0.22842677533626557","0.22842677533626557"
"12780","0.21619606539607047","0.21619606539607047","0.21619606539607047"
"12781","0.17958019971847533","0.17958019971847533","0.17958019971847533"
"12782","0.18826369792222977","0.18826369792222977","0.18826369792222977"
"12783","0.21967315152287484","0.21967315152287484","0.21967315152287484"
"12784","0.20979566425085067","0.20979566425085067","0.20979566425085067"
"12785","0.16819716095924378","0.16819716095924378","0.16819716095924378"
"12786","0.2381526306271553","0.2381526306271553","0.2381526306271553"
"12787","0.22041075378656388","0.22041075378656388","0.22041075378656388"
"12788","0.22428669556975364","0.22428669556975364","0.22428669556975364"
"12789","0.15246905088424684","0.15246905088424684","0.15246905088424684"
"12790","0.18064777478575705","0.18064777478575705","0.18064777478575705"
"12791","0.22596595883369447","0.22596595883369447","0.22596595883369447"
"12792","0.19371834620833397","0.19371834620833397","0.19371834620833397"
"12793","0.1492518365383148","0.1492518365383148","0.1492518365383148"
"12794","0.16124891564249993","0.16124891564249993","0.16124891564249993"
"12795","0.17891452983021736","0.17891452983021736","0.17891452983021736"
"12796","0.2326660104095936","0.2326660104095936","0.2326660104095936"
"12797","0.2607706539332867","0.2607706539332867","0.2607706539332867"
"12798","0.15002817139029503","0.15002817139029503","0.15002817139029503"
"12799","0.16508623585104942","0.16508623585104942","0.16508623585104942"
"12800","0.1769055001437664","0.1769055001437664","0.1769055001437664"
"12801","0.18965951800346376","0.18965951800346376","0.18965951800346376"
"12802","0.1737677812576294","0.1737677812576294","0.1737677812576294"
"12803","0.2611445292830467","0.2611445292830467","0.2611445292830467"
"12804","0.19951885640621186","0.19951885640621186","0.19951885640621186"
"12805","0.2733895778656006","0.2733895778656006","0.2733895778656006"
"12806","0.1681305557489395","0.1681305557489395","0.1681305557489395"
"12807","0.16551775708794594","0.16551775708794594","0.16551775708794594"
"12808","0.19687369987368583","0.19687369987368583","0.19687369987368583"
"12809","0.21452701836824417","0.21452701836824417","0.21452701836824417"
"12810","0.24384814351797104","0.24384814351797104","0.24384814351797104"
"12811","0.2048261620104313","0.2048261620104313","0.2048261620104313"
"12812","0.20451374873518943","0.20451374873518943","0.20451374873518943"
"12813","0.20985613912343978","0.20985613912343978","0.20985613912343978"
"12814","0.26119809299707414","0.26119809299707414","0.26119809299707414"
"12815","0.21977008879184723","0.21977008879184723","0.21977008879184723"
"12816","0.147040656208992","0.147040656208992","0.147040656208992"
"12817","0.17568535432219506","0.17568535432219506","0.17568535432219506"
"12818","0.19637872874736786","0.19637872874736786","0.19637872874736786"
"12819","0.13961580097675325","0.13961580097675325","0.13961580097675325"
"12820","0.24733866825699807","0.24733866825699807","0.24733866825699807"
"12821","0.18132997527718545","0.18132997527718545","0.18132997527718545"
"12822","0.18364029601216317","0.18364029601216317","0.18364029601216317"
"12823","0.18259514421224593","0.18259514421224593","0.18259514421224593"
"12824","0.18834283202886581","0.18834283202886581","0.18834283202886581"
"12825","0.2119423344731331","0.2119423344731331","0.2119423344731331"
"12826","0.16386049166321753","0.16386049166321753","0.16386049166321753"
"12827","0.2158841572701931","0.2158841572701931","0.2158841572701931"
"12828","0.18279312774538994","0.18279312774538994","0.18279312774538994"
"12829","0.15895894095301627","0.15895894095301627","0.15895894095301627"
"12830","0.18837886527180672","0.18837886527180672","0.18837886527180672"
"12831","0.19453540071845055","0.19453540071845055","0.19453540071845055"
"12832","0.18496184721589087","0.18496184721589087","0.18496184721589087"
"12833","0.20308386161923409","0.20308386161923409","0.20308386161923409"
"12834","0.2243509903550148","0.2243509903550148","0.2243509903550148"
"12835","0.19287640154361724","0.19287640154361724","0.19287640154361724"
"12836","0.18854191899299622","0.18854191899299622","0.18854191899299622"
"12837","0.20438032671809198","0.20438032671809198","0.20438032671809198"
"12838","0.19829584360122682","0.19829584360122682","0.19829584360122682"
"12839","0.2361687868833542","0.2361687868833542","0.2361687868833542"
"12840","0.1713890515267849","0.1713890515267849","0.1713890515267849"
"12841","0.13784108199179174","0.13784108199179174","0.13784108199179174"
"12842","0.17564009204506875","0.17564009204506875","0.17564009204506875"
"12843","0.17424583211541175","0.17424583211541175","0.17424583211541175"
"12844","0.10971040725708008","0.10971040725708008","0.10971040725708008"
"12845","0.18438360393047332","0.18438360393047332","0.18438360393047332"
"12846","0.2616362802684307","0.2616362802684307","0.2616362802684307"
"12847","0.1375756561756134","0.1375756561756134","0.1375756561756134"
"12848","0.14207477644085884","0.14207477644085884","0.14207477644085884"
"12849","0.1841437429189682","0.1841437429189682","0.1841437429189682"
"12850","0.194431359320879","0.194431359320879","0.194431359320879"
"12851","0.2096645012497902","0.2096645012497902","0.2096645012497902"
"12852","0.22990212440490723","0.22990212440490723","0.22990212440490723"
"12853","0.22568390890955925","0.22568390890955925","0.22568390890955925"
"12854","0.16809093356132507","0.16809093356132507","0.16809093356132507"
"12855","0.26955353692173956","0.26955353692173956","0.26955353692173956"
"12856","0.2282715044915676","0.2282715044915676","0.2282715044915676"
"12857","0.17334352880716325","0.17334352880716325","0.17334352880716325"
"12858","0.17687121406197548","0.17687121406197548","0.17687121406197548"
"12859","0.16374831423163413","0.16374831423163413","0.16374831423163413"
"12860","0.22740546464920045","0.22740546464920045","0.22740546464920045"
"12861","0.2170435257256031","0.2170435257256031","0.2170435257256031"
"12862","0.20153042823076248","0.20153042823076248","0.20153042823076248"
"12863","0.18422944098711014","0.18422944098711014","0.18422944098711014"
"12864","0.21529060527682303","0.21529060527682303","0.21529060527682303"
"12865","0.18842820450663567","0.18842820450663567","0.18842820450663567"
"12866","0.15928825065493585","0.15928825065493585","0.15928825065493585"
"12867","0.2143234580755234","0.2143234580755234","0.2143234580755234"
"12868","0.19151573479175568","0.19151573479175568","0.19151573479175568"
"12869","0.21425483748316765","0.21425483748316765","0.21425483748316765"
"12870","0.20746827870607376","0.20746827870607376","0.20746827870607376"
"12871","0.2082526743412018","0.2082526743412018","0.2082526743412018"
"12872","0.20780526995658874","0.20780526995658874","0.20780526995658874"
"12873","0.21058858260512353","0.21058858260512353","0.21058858260512353"
"12874","0.20323861464858056","0.20323861464858056","0.20323861464858056"
"12875","0.20978153720498086","0.20978153720498086","0.20978153720498086"
"12876","0.2712822787463665","0.2712822787463665","0.2712822787463665"
"12877","0.21484119594097137","0.21484119594097137","0.21484119594097137"
"12878","0.2020536966621876","0.2020536966621876","0.2020536966621876"
"12879","0.18193710446357728","0.18193710446357728","0.18193710446357728"
"12880","0.18872177004814147","0.18872177004814147","0.18872177004814147"
"12881","0.20739812180399894","0.20739812180399894","0.20739812180399894"
"12882","0.18888603746891022","0.18888603746891022","0.18888603746891022"
"12883","0.19003620594739914","0.19003620594739914","0.19003620594739914"
"12884","0.17547620162367822","0.17547620162367822","0.17547620162367822"
"12885","0.20806741788983346","0.20806741788983346","0.20806741788983346"
"12886","0.17235206440091133","0.17235206440091133","0.17235206440091133"
"12887","0.1815490633249283","0.1815490633249283","0.1815490633249283"
"12888","0.1881948545575142","0.1881948545575142","0.1881948545575142"
"12889","0.16895875260233878","0.16895875260233878","0.16895875260233878"
"12890","0.17623596414923667","0.17623596414923667","0.17623596414923667"
"12891","0.12676591351628302","0.12676591351628302","0.12676591351628302"
"12892","0.1660900369286537","0.1660900369286537","0.1660900369286537"
"12893","0.20330099985003472","0.20330099985003472","0.20330099985003472"
"12894","0.1970146916806698","0.1970146916806698","0.1970146916806698"
"12895","0.19323146790266038","0.19323146790266038","0.19323146790266038"
"12896","0.20434200167655944","0.20434200167655944","0.20434200167655944"
"12897","0.20425349101424217","0.20425349101424217","0.20425349101424217"
"12898","0.19351558461785318","0.19351558461785318","0.19351558461785318"
"12899","0.16183575764298438","0.16183575764298438","0.16183575764298438"
"12900","0.15188068002462388","0.15188068002462388","0.15188068002462388"
"12901","0.15576194524765014","0.15576194524765014","0.15576194524765014"
"12902","0.15591938868165017","0.15591938868165017","0.15591938868165017"
"12903","0.2087783358991146","0.2087783358991146","0.2087783358991146"
"12904","0.1448489360511303","0.1448489360511303","0.1448489360511303"
"12905","0.19391256496310233","0.19391256496310233","0.19391256496310233"
"12906","0.18299295306205748","0.18299295306205748","0.18299295306205748"
"12907","0.16134692803025247","0.16134692803025247","0.16134692803025247"
"12908","0.21287837252020836","0.21287837252020836","0.21287837252020836"
"12909","0.19851723536849022","0.19851723536849022","0.19851723536849022"
"12910","0.14426342211663723","0.14426342211663723","0.14426342211663723"
"12911","0.21699947267770767","0.21699947267770767","0.21699947267770767"
"12912","0.22334076687693596","0.22334076687693596","0.22334076687693596"
"12913","0.20745748057961463","0.20745748057961463","0.20745748057961463"
"12914","0.22704532071948053","0.22704532071948053","0.22704532071948053"
"12915","0.19013474732637406","0.19013474732637406","0.19013474732637406"
"12916","0.24573716893792152","0.24573716893792152","0.24573716893792152"
"12917","0.23115885704755784","0.23115885704755784","0.23115885704755784"
"12918","0.19892366379499435","0.19892366379499435","0.19892366379499435"
"12919","0.18794339150190353","0.18794339150190353","0.18794339150190353"
"12920","0.20793296098709108","0.20793296098709108","0.20793296098709108"
"12921","0.1725023590028286","0.1725023590028286","0.1725023590028286"
"12922","0.20775234401226045","0.20775234401226045","0.20775234401226045"
"12923","0.17820425629615783","0.17820425629615783","0.17820425629615783"
"12924","0.18613755479454994","0.18613755479454994","0.18613755479454994"
"12925","0.18898520469665528","0.18898520469665528","0.18898520469665528"
"12926","0.2136649399995804","0.2136649399995804","0.2136649399995804"
"12927","0.12702657617628574","0.12702657617628574","0.12702657617628574"
"12928","0.22643038779497146","0.22643038779497146","0.22643038779497146"
"12929","0.2178516060113907","0.2178516060113907","0.2178516060113907"
"12930","0.219242575019598","0.219242575019598","0.219242575019598"
"12931","0.19105530977249147","0.19105530977249147","0.19105530977249147"
"12932","0.19799895957112312","0.19799895957112312","0.19799895957112312"
"12933","0.17529151141643523","0.17529151141643523","0.17529151141643523"
"12934","0.18820218220353127","0.18820218220353127","0.18820218220353127"
"12935","0.20640978440642357","0.20640978440642357","0.20640978440642357"
"12936","0.20117214024066926","0.20117214024066926","0.20117214024066926"
"12937","0.19420699924230575","0.19420699924230575","0.19420699924230575"
"12938","0.22184545770287514","0.22184545770287514","0.22184545770287514"
"12939","0.2052370697259903","0.2052370697259903","0.2052370697259903"
"12940","0.21473538875579834","0.21473538875579834","0.21473538875579834"
"12941","0.18092165216803552","0.18092165216803552","0.18092165216803552"
"12942","0.2064451277256012","0.2064451277256012","0.2064451277256012"
"12943","0.24058366939425468","0.24058366939425468","0.24058366939425468"
"12944","0.20065038949251174","0.20065038949251174","0.20065038949251174"
"12945","0.22437194511294364","0.22437194511294364","0.22437194511294364"
"12946","0.17842984274029733","0.17842984274029733","0.17842984274029733"
"12947","0.24411020651459694","0.24411020651459694","0.24411020651459694"
"12948","0.1977858491241932","0.1977858491241932","0.1977858491241932"
"12949","0.15262065678834916","0.15262065678834916","0.15262065678834916"
"12950","0.26108690947294233","0.26108690947294233","0.26108690947294233"
"12951","0.23287744224071502","0.23287744224071502","0.23287744224071502"
"12952","0.21696313768625258","0.21696313768625258","0.21696313768625258"
"12953","0.258371389657259","0.258371389657259","0.258371389657259"
"12954","0.23622508049011232","0.23622508049011232","0.23622508049011232"
"12955","0.2956430122256279","0.2956430122256279","0.2956430122256279"
"12956","0.22692573815584183","0.22692573815584183","0.22692573815584183"
"12957","0.19951227083802223","0.19951227083802223","0.19951227083802223"
"12958","0.2782976806163788","0.2782976806163788","0.2782976806163788"
"12959","0.25565070733428","0.25565070733428","0.25565070733428"
"12960","0.22959690988063813","0.22959690988063813","0.22959690988063813"
"12961","0.2026898056268692","0.2026898056268692","0.2026898056268692"
"12962","0.1867545485496521","0.1867545485496521","0.1867545485496521"
"12963","0.2065676413476467","0.2065676413476467","0.2065676413476467"
"12964","0.26863760128617287","0.26863760128617287","0.26863760128617287"
"12965","0.23118720799684525","0.23118720799684525","0.23118720799684525"
"12966","0.17427610382437705","0.17427610382437705","0.17427610382437705"
"12967","0.23649074211716653","0.23649074211716653","0.23649074211716653"
"12968","0.18522468209266663","0.18522468209266663","0.18522468209266663"
"12969","0.2017292469739914","0.2017292469739914","0.2017292469739914"
"12970","0.21180917993187903","0.21180917993187903","0.21180917993187903"
"12971","0.22660269290208818","0.22660269290208818","0.22660269290208818"
"12972","0.24944898262619972","0.24944898262619972","0.24944898262619972"
"12973","0.18965823650360109","0.18965823650360109","0.18965823650360109"
"12974","0.23086187690496446","0.23086187690496446","0.23086187690496446"
"12975","0.19277711883187293","0.19277711883187293","0.19277711883187293"
"12976","0.21008303314447402","0.21008303314447402","0.21008303314447402"
"12977","0.24620665460824967","0.24620665460824967","0.24620665460824967"
"12978","0.2266096852719784","0.2266096852719784","0.2266096852719784"
"12979","0.2122241847217083","0.2122241847217083","0.2122241847217083"
"12980","0.2801856607198715","0.2801856607198715","0.2801856607198715"
"12981","0.2327582821249962","0.2327582821249962","0.2327582821249962"
"12982","0.18952739909291266","0.18952739909291266","0.18952739909291266"
"12983","0.18059462755918504","0.18059462755918504","0.18059462755918504"
"12984","0.18607722446322442","0.18607722446322442","0.18607722446322442"
"12985","0.17802842408418657","0.17802842408418657","0.17802842408418657"
"12986","0.2525176972150803","0.2525176972150803","0.2525176972150803"
"12987","0.1489903599023819","0.1489903599023819","0.1489903599023819"
"12988","0.18040254786610604","0.18040254786610604","0.18040254786610604"
"12989","0.22022162154316902","0.22022162154316902","0.22022162154316902"
"12990","0.22822818532586098","0.22822818532586098","0.22822818532586098"
"12991","0.15879669785499573","0.15879669785499573","0.15879669785499573"
"12992","0.2033873125910759","0.2033873125910759","0.2033873125910759"
"12993","0.18655009791254998","0.18655009791254998","0.18655009791254998"
"12994","0.22953242808580399","0.22953242808580399","0.22953242808580399"
"12995","0.23928421661257743","0.23928421661257743","0.23928421661257743"
"12996","0.26344492807984354","0.26344492807984354","0.26344492807984354"
"12997","0.2315326452255249","0.2315326452255249","0.2315326452255249"
"12998","0.20834394693374633","0.20834394693374633","0.20834394693374633"
"12999","0.20573256984353067","0.20573256984353067","0.20573256984353067"
"13000","0.2836014986038208","0.2836014986038208","0.2836014986038208"
"13001","0.19007375836372375","0.19007375836372375","0.19007375836372375"
"13002","0.21614709571003915","0.21614709571003915","0.21614709571003915"
"13003","0.16898502707481383","0.16898502707481383","0.16898502707481383"
"13004","0.18255026191473006","0.18255026191473006","0.18255026191473006"
"13005","0.23620732873678207","0.23620732873678207","0.23620732873678207"
"13006","0.24804675430059434","0.24804675430059434","0.24804675430059434"
"13007","0.1748641848564148","0.1748641848564148","0.1748641848564148"
"13008","0.21619348153471946","0.21619348153471946","0.21619348153471946"
"13009","0.19401874542236328","0.19401874542236328","0.19401874542236328"
"13010","0.21651546731591226","0.21651546731591226","0.21651546731591226"
"13011","0.21073565408587455","0.21073565408587455","0.21073565408587455"
"13012","0.2131678842008114","0.2131678842008114","0.2131678842008114"
"13013","0.2028315208852291","0.2028315208852291","0.2028315208852291"
"13014","0.17731067687273025","0.17731067687273025","0.17731067687273025"
"13015","0.24362790063023568","0.24362790063023568","0.24362790063023568"
"13016","0.221752068400383","0.221752068400383","0.221752068400383"
"13017","0.23238248899579048","0.23238248899579048","0.23238248899579048"
"13018","0.21862855851650237","0.21862855851650237","0.21862855851650237"
"13019","0.2513748787343502","0.2513748787343502","0.2513748787343502"
"13020","0.23306256234645845","0.23306256234645845","0.23306256234645845"
"13021","0.2249585434794426","0.2249585434794426","0.2249585434794426"
"13022","0.21455022990703582","0.21455022990703582","0.21455022990703582"
"13023","0.21366890296339988","0.21366890296339988","0.21366890296339988"
"13024","0.18019565492868422","0.18019565492868422","0.18019565492868422"
"13025","0.18110895305871963","0.18110895305871963","0.18110895305871963"
"13026","0.20014063715934755","0.20014063715934755","0.20014063715934755"
"13027","0.22240108102560044","0.22240108102560044","0.22240108102560044"
"13028","0.22074732705950736","0.22074732705950736","0.22074732705950736"
"13029","0.20454651564359666","0.20454651564359666","0.20454651564359666"
"13030","0.20824286565184594","0.20824286565184594","0.20824286565184594"
"13031","0.2447273313999176","0.2447273313999176","0.2447273313999176"
"13032","0.18506238833069802","0.18506238833069802","0.18506238833069802"
"13033","0.2493745654821396","0.2493745654821396","0.2493745654821396"
"13034","0.24998413696885108","0.24998413696885108","0.24998413696885108"
"13035","0.211337923258543","0.211337923258543","0.211337923258543"
"13036","0.27794588804244996","0.27794588804244996","0.27794588804244996"
"13037","0.19207601845264435","0.19207601845264435","0.19207601845264435"
"13038","0.18473460674285888","0.18473460674285888","0.18473460674285888"
"13039","0.2101060278713703","0.2101060278713703","0.2101060278713703"
"13040","0.2025278203189373","0.2025278203189373","0.2025278203189373"
"13041","0.17725824043154717","0.17725824043154717","0.17725824043154717"
"13042","0.1991690069437027","0.1991690069437027","0.1991690069437027"
"13043","0.23666262477636338","0.23666262477636338","0.23666262477636338"
"13044","0.15610063821077347","0.15610063821077347","0.15610063821077347"
"13045","0.19959435760974883","0.19959435760974883","0.19959435760974883"
"13046","0.23081122040748597","0.23081122040748597","0.23081122040748597"
"13047","0.22985928878188133","0.22985928878188133","0.22985928878188133"
"13048","0.19866590276360513","0.19866590276360513","0.19866590276360513"
"13049","0.22793110311031342","0.22793110311031342","0.22793110311031342"
"13050","0.15650632381439208","0.15650632381439208","0.15650632381439208"
"13051","0.22479413226246833","0.22479413226246833","0.22479413226246833"
"13052","0.22044968381524085","0.22044968381524085","0.22044968381524085"
"13053","0.24825940951704978","0.24825940951704978","0.24825940951704978"
"13054","0.20700981169939042","0.20700981169939042","0.20700981169939042"
"13055","0.2259983964264393","0.2259983964264393","0.2259983964264393"
"13056","0.21937116533517836","0.21937116533517836","0.21937116533517836"
"13057","0.2423296846449375","0.2423296846449375","0.2423296846449375"
"13058","0.22649166882038116","0.22649166882038116","0.22649166882038116"
"13059","0.2065524034202099","0.2065524034202099","0.2065524034202099"
"13060","0.2318774275481701","0.2318774275481701","0.2318774275481701"
"13061","0.24379024356603624","0.24379024356603624","0.24379024356603624"
"13062","0.19104473665356636","0.19104473665356636","0.19104473665356636"
"13063","0.20933376997709274","0.20933376997709274","0.20933376997709274"
"13064","0.2646856963634491","0.2646856963634491","0.2646856963634491"
"13065","0.18191164433956147","0.18191164433956147","0.18191164433956147"
"13066","0.20182937756180763","0.20182937756180763","0.20182937756180763"
"13067","0.23156686425209044","0.23156686425209044","0.23156686425209044"
"13068","0.25901858881115913","0.25901858881115913","0.25901858881115913"
"13069","0.19725157022476197","0.19725157022476197","0.19725157022476197"
"13070","0.21794279143214226","0.21794279143214226","0.21794279143214226"
"13071","0.20137306228280066","0.20137306228280066","0.20137306228280066"
"13072","0.18216363489627838","0.18216363489627838","0.18216363489627838"
"13073","0.2100975416600704","0.2100975416600704","0.2100975416600704"
"13074","0.16579945981502534","0.16579945981502534","0.16579945981502534"
"13075","0.24037492498755456","0.24037492498755456","0.24037492498755456"
"13076","0.23538547158241271","0.23538547158241271","0.23538547158241271"
"13077","0.2180107019841671","0.2180107019841671","0.2180107019841671"
"13078","0.23453730940818787","0.23453730940818787","0.23453730940818787"
"13079","0.18162923455238342","0.18162923455238342","0.18162923455238342"
"13080","0.232620969414711","0.232620969414711","0.232620969414711"
"13081","0.23638858050107955","0.23638858050107955","0.23638858050107955"
"13082","0.22081829309463502","0.22081829309463502","0.22081829309463502"
"13083","0.2744817852973938","0.2744817852973938","0.2744817852973938"
"13084","0.23911615014076232","0.23911615014076232","0.23911615014076232"
"13085","0.27248929291963575","0.27248929291963575","0.27248929291963575"
"13086","0.19929509311914445","0.19929509311914445","0.19929509311914445"
"13087","0.18536055758595466","0.18536055758595466","0.18536055758595466"
"13088","0.21225617527961732","0.21225617527961732","0.21225617527961732"
"13089","0.2489386834204197","0.2489386834204197","0.2489386834204197"
"13090","0.2541075311601162","0.2541075311601162","0.2541075311601162"
"13091","0.2187541387975216","0.2187541387975216","0.2187541387975216"
"13092","0.19310196712613106","0.19310196712613106","0.19310196712613106"
"13093","0.168223537504673","0.168223537504673","0.168223537504673"
"13094","0.16887490674853325","0.16887490674853325","0.16887490674853325"
"13095","0.19987015873193742","0.19987015873193742","0.19987015873193742"
"13096","0.25973404869437217","0.25973404869437217","0.25973404869437217"
"13097","0.2221340775489807","0.2221340775489807","0.2221340775489807"
"13098","0.21617546752095224","0.21617546752095224","0.21617546752095224"
"13099","0.20631296038627625","0.20631296038627625","0.20631296038627625"
"13100","0.18040569201111795","0.18040569201111795","0.18040569201111795"
"13101","0.1901210941374302","0.1901210941374302","0.1901210941374302"
"13102","0.2529073156416416","0.2529073156416416","0.2529073156416416"
"13103","0.20152842104434968","0.20152842104434968","0.20152842104434968"
"13104","0.20898751690983772","0.20898751690983772","0.20898751690983772"
"13105","0.23124004229903222","0.23124004229903222","0.23124004229903222"
"13106","0.26631821841001513","0.26631821841001513","0.26631821841001513"
"13107","0.21815275102853776","0.21815275102853776","0.21815275102853776"
"13108","0.19783705323934556","0.19783705323934556","0.19783705323934556"
"13109","0.2285659708082676","0.2285659708082676","0.2285659708082676"
"13110","0.27449935898184774","0.27449935898184774","0.27449935898184774"
"13111","0.22388938963413238","0.22388938963413238","0.22388938963413238"
"13112","0.21339884027838707","0.21339884027838707","0.21339884027838707"
"13113","0.21073491796851157","0.21073491796851157","0.21073491796851157"
"13114","0.27031994313001634","0.27031994313001634","0.27031994313001634"
"13115","0.2638463005423546","0.2638463005423546","0.2638463005423546"
"13116","0.22097775116562843","0.22097775116562843","0.22097775116562843"
"13117","0.23164379894733428","0.23164379894733428","0.23164379894733428"
"13118","0.23824084624648095","0.23824084624648095","0.23824084624648095"
"13119","0.29900187999010086","0.29900187999010086","0.29900187999010086"
"13120","0.22529661506414414","0.22529661506414414","0.22529661506414414"
"13121","0.22090693265199662","0.22090693265199662","0.22090693265199662"
"13122","0.23260575905442238","0.23260575905442238","0.23260575905442238"
"13123","0.2299224093556404","0.2299224093556404","0.2299224093556404"
"13124","0.2723295271396637","0.2723295271396637","0.2723295271396637"
"13125","0.2268223948776722","0.2268223948776722","0.2268223948776722"
"13126","0.21288319677114487","0.21288319677114487","0.21288319677114487"
"13127","0.18764293119311332","0.18764293119311332","0.18764293119311332"
"13128","0.2712275266647339","0.2712275266647339","0.2712275266647339"
"13129","0.2602816253900528","0.2602816253900528","0.2602816253900528"
"13130","0.2099645219743252","0.2099645219743252","0.2099645219743252"
"13131","0.2613216213881969","0.2613216213881969","0.2613216213881969"
"13132","0.2291983924806118","0.2291983924806118","0.2291983924806118"
"13133","0.24841048046946526","0.24841048046946526","0.24841048046946526"
"13134","0.24360723719000815","0.24360723719000815","0.24360723719000815"
"13135","0.23867900893092156","0.23867900893092156","0.23867900893092156"
"13136","0.18301983922719955","0.18301983922719955","0.18301983922719955"
"13137","0.21135300844907762","0.21135300844907762","0.21135300844907762"
"13138","0.22422219291329384","0.22422219291329384","0.22422219291329384"
"13139","0.21353806778788567","0.21353806778788567","0.21353806778788567"
"13140","0.2518960669636726","0.2518960669636726","0.2518960669636726"
"13141","0.21531514599919319","0.21531514599919319","0.21531514599919319"
"13142","0.19563300907611847","0.19563300907611847","0.19563300907611847"
"13143","0.25765300914645195","0.25765300914645195","0.25765300914645195"
"13144","0.23352227434515954","0.23352227434515954","0.23352227434515954"
"13145","0.22228444144129753","0.22228444144129753","0.22228444144129753"
"13146","0.2439971759915352","0.2439971759915352","0.2439971759915352"
"13147","0.20393851920962333","0.20393851920962333","0.20393851920962333"
"13148","0.25298487171530726","0.25298487171530726","0.25298487171530726"
"13149","0.18526882976293563","0.18526882976293563","0.18526882976293563"
"13150","0.19029450342059134","0.19029450342059134","0.19029450342059134"
"13151","0.19019496589899063","0.19019496589899063","0.19019496589899063"
"13152","0.26903645023703576","0.26903645023703576","0.26903645023703576"
"13153","0.27522235438227655","0.27522235438227655","0.27522235438227655"
"13154","0.21633845940232277","0.21633845940232277","0.21633845940232277"
"13155","0.22107394337654113","0.22107394337654113","0.22107394337654113"
"13156","0.2783324047923088","0.2783324047923088","0.2783324047923088"
"13157","0.22110121920704842","0.22110121920704842","0.22110121920704842"
"13158","0.25097171887755393","0.25097171887755393","0.25097171887755393"
"13159","0.25909675359725953","0.25909675359725953","0.25909675359725953"
"13160","0.19753527343273164","0.19753527343273164","0.19753527343273164"
"13161","0.28861489295959475","0.28861489295959475","0.28861489295959475"
"13162","0.2265404351055622","0.2265404351055622","0.2265404351055622"
"13163","0.3061161771416664","0.3061161771416664","0.3061161771416664"
"13164","0.25657742843031883","0.25657742843031883","0.25657742843031883"
"13165","0.30731439888477324","0.30731439888477324","0.30731439888477324"
"13166","0.23808936178684234","0.23808936178684234","0.23808936178684234"
"13167","0.25963753536343576","0.25963753536343576","0.25963753536343576"
"13168","0.25022960007190703","0.25022960007190703","0.25022960007190703"
"13169","0.24413831159472466","0.24413831159472466","0.24413831159472466"
"13170","0.2226562336087227","0.2226562336087227","0.2226562336087227"
"13171","0.22372219935059548","0.22372219935059548","0.22372219935059548"
"13172","0.31324220895767213","0.31324220895767213","0.31324220895767213"
"13173","0.2509516358375549","0.2509516358375549","0.2509516358375549"
"13174","0.2909182459115982","0.2909182459115982","0.2909182459115982"
"13175","0.2668712466955185","0.2668712466955185","0.2668712466955185"
"13176","0.2343999609351158","0.2343999609351158","0.2343999609351158"
"13177","0.23178138732910156","0.23178138732910156","0.23178138732910156"
"13178","0.21740643456578254","0.21740643456578254","0.21740643456578254"
"13179","0.28363434225320816","0.28363434225320816","0.28363434225320816"
"13180","0.19575762301683425","0.19575762301683425","0.19575762301683425"
"13181","0.25421911776065825","0.25421911776065825","0.25421911776065825"
"13182","0.2734644427895546","0.2734644427895546","0.2734644427895546"
"13183","0.24692098870873452","0.24692098870873452","0.24692098870873452"
"13184","0.20281103625893593","0.20281103625893593","0.20281103625893593"
"13185","0.2791339188814163","0.2791339188814163","0.2791339188814163"
"13186","0.2980879098176956","0.2980879098176956","0.2980879098176956"
"13187","0.2835999637842178","0.2835999637842178","0.2835999637842178"
"13188","0.2680640794336796","0.2680640794336796","0.2680640794336796"
"13189","0.2363458603620529","0.2363458603620529","0.2363458603620529"
