"Step","OriExp10Lin2D10 - Metrics/targetPosition/error_pos_2d","OriExp10Lin2D10 - Metrics/targetPosition/error_pos_2d__MIN","OriExp10Lin2D10 - Metrics/targetPosition/error_pos_2d__MAX"
"3262","4.424661636352539","4.424661636352539","4.424661636352539"
"3263","4.577216625213623","4.577216625213623","4.577216625213623"
"3265","4.747888565063477","4.747888565063477","4.747888565063477"
"3268","4.7773542404174805","4.7773542404174805","4.7773542404174805"
"3273","4.704618453979492","4.704618453979492","4.704618453979492"
"3274","4.692844867706299","4.692844867706299","4.692844867706299"
"3275","4.621075630187988","4.621075630187988","4.621075630187988"
"3277","4.747482776641846","4.747482776641846","4.747482776641846"
"3281","4.634781837463379","4.634781837463379","4.634781837463379"
"3285","4.810676097869873","4.810676097869873","4.810676097869873"
"3286","4.764410018920898","4.764410018920898","4.764410018920898"
"3287","4.666773796081543","4.666773796081543","4.666773796081543"
"3290","4.813334941864014","4.813334941864014","4.813334941864014"
"3292","4.834075927734375","4.834075927734375","4.834075927734375"
"3293","4.675349712371826","4.675349712371826","4.675349712371826"
"3295","4.420221328735352","4.420221328735352","4.420221328735352"
"3296","4.707212448120117","4.707212448120117","4.707212448120117"
"3297","4.930915832519531","4.930915832519531","4.930915832519531"
"3299","4.868514060974121","4.868514060974121","4.868514060974121"
"3301","4.735837936401367","4.735837936401367","4.735837936401367"
"3302","4.67931604385376","4.67931604385376","4.67931604385376"
"3308","4.515049934387207","4.515049934387207","4.515049934387207"
"3310","4.76369571685791","4.76369571685791","4.76369571685791"
"3311","4.564604759216309","4.564604759216309","4.564604759216309"
"3312","4.812585830688477","4.812585830688477","4.812585830688477"
"3313","4.824968338012695","4.824968338012695","4.824968338012695"
"3314","4.679185390472412","4.679185390472412","4.679185390472412"
"3315","4.632246017456055","4.632246017456055","4.632246017456055"
"3316","4.873958110809326","4.873958110809326","4.873958110809326"
"3318","4.622718334197998","4.622718334197998","4.622718334197998"
"3319","4.583883285522461","4.583883285522461","4.583883285522461"
"3322","4.6264190673828125","4.6264190673828125","4.6264190673828125"
"3323","4.60579776763916","4.60579776763916","4.60579776763916"
"3324","4.645293712615967","4.645293712615967","4.645293712615967"
"3331","4.704901695251465","4.704901695251465","4.704901695251465"
"3335","5.00307559967041","5.00307559967041","5.00307559967041"
"3336","4.8245463371276855","4.8245463371276855","4.8245463371276855"
"3337","4.511348247528076","4.511348247528076","4.511348247528076"
"3339","4.730207443237305","4.730207443237305","4.730207443237305"
"3343","4.687889099121094","4.687889099121094","4.687889099121094"
"3346","4.6894636154174805","4.6894636154174805","4.6894636154174805"
"3348","4.712746620178223","4.712746620178223","4.712746620178223"
"3350","4.636588096618652","4.636588096618652","4.636588096618652"
"3352","4.59846305847168","4.59846305847168","4.59846305847168"
"3353","4.889810562133789","4.889810562133789","4.889810562133789"
"3355","4.727569580078125","4.727569580078125","4.727569580078125"
"3358","4.635673999786377","4.635673999786377","4.635673999786377"
"3360","4.817187309265137","4.817187309265137","4.817187309265137"
"3363","4.827398300170898","4.827398300170898","4.827398300170898"
"3365","4.825403690338135","4.825403690338135","4.825403690338135"
"3366","4.653291702270508","4.653291702270508","4.653291702270508"
"3367","4.552693843841553","4.552693843841553","4.552693843841553"
"3373","4.747674942016602","4.747674942016602","4.747674942016602"
"3375","4.619495868682861","4.619495868682861","4.619495868682861"
"3377","4.666593074798584","4.666593074798584","4.666593074798584"
"3381","4.799440860748291","4.799440860748291","4.799440860748291"
"3382","4.711059093475342","4.711059093475342","4.711059093475342"
"3383","4.515188217163086","4.515188217163086","4.515188217163086"
"3385","4.675245761871338","4.675245761871338","4.675245761871338"
"3387","4.5930962562561035","4.5930962562561035","4.5930962562561035"
"3388","4.581691265106201","4.581691265106201","4.581691265106201"
"3389","4.52681827545166","4.52681827545166","4.52681827545166"
"3390","4.80311393737793","4.80311393737793","4.80311393737793"
"3391","4.665807247161865","4.665807247161865","4.665807247161865"
"3395","4.674654006958008","4.674654006958008","4.674654006958008"
"3396","4.541776180267334","4.541776180267334","4.541776180267334"
"3398","4.809460639953613","4.809460639953613","4.809460639953613"
"3400","4.527644634246826","4.527644634246826","4.527644634246826"
"3401","4.717340469360352","4.717340469360352","4.717340469360352"
"3402","4.430301189422607","4.430301189422607","4.430301189422607"
"3403","4.575600624084473","4.575600624084473","4.575600624084473"
"3405","4.8112592697143555","4.8112592697143555","4.8112592697143555"
"3408","4.738616943359375","4.738616943359375","4.738616943359375"
"3410","4.640202522277832","4.640202522277832","4.640202522277832"
"3416","4.859931945800781","4.859931945800781","4.859931945800781"
"3417","4.933350086212158","4.933350086212158","4.933350086212158"
"3418","5.112632751464844","5.112632751464844","5.112632751464844"
"3420","4.519834041595459","4.519834041595459","4.519834041595459"
"3422","4.515603542327881","4.515603542327881","4.515603542327881"
"3423","4.791919231414795","4.791919231414795","4.791919231414795"
"3425","4.648956298828125","4.648956298828125","4.648956298828125"
"3426","4.639001369476318","4.639001369476318","4.639001369476318"
"3427","4.806983470916748","4.806983470916748","4.806983470916748"
"3429","4.720320701599121","4.720320701599121","4.720320701599121"
"3433","4.627425193786621","4.627425193786621","4.627425193786621"
"3436","4.705743789672852","4.705743789672852","4.705743789672852"
"3437","4.686997890472412","4.686997890472412","4.686997890472412"
"3439","4.813323974609375","4.813323974609375","4.813323974609375"
"3440","4.668520927429199","4.668520927429199","4.668520927429199"
"3441","4.638422966003418","4.638422966003418","4.638422966003418"
"3443","4.707935333251953","4.707935333251953","4.707935333251953"
"3445","4.651198387145996","4.651198387145996","4.651198387145996"
"3446","4.480066299438477","4.480066299438477","4.480066299438477"
"3447","4.757289409637451","4.757289409637451","4.757289409637451"
"3448","4.5741190910339355","4.5741190910339355","4.5741190910339355"
"3452","4.685710906982422","4.685710906982422","4.685710906982422"
"3458","4.572175979614258","4.572175979614258","4.572175979614258"
"3459","4.831460952758789","4.831460952758789","4.831460952758789"
"3461","4.778892993927002","4.778892993927002","4.778892993927002"
"3463","4.29657506942749","4.29657506942749","4.29657506942749"
"3464","4.736062049865723","4.736062049865723","4.736062049865723"
"3465","4.801823616027832","4.801823616027832","4.801823616027832"
"3467","4.980068683624268","4.980068683624268","4.980068683624268"
"3468","4.878146648406982","4.878146648406982","4.878146648406982"
"3469","4.8467278480529785","4.8467278480529785","4.8467278480529785"
"3473","4.362466812133789","4.362466812133789","4.362466812133789"
"3474","4.778467178344727","4.778467178344727","4.778467178344727"
"3475","4.5008134841918945","4.5008134841918945","4.5008134841918945"
"3476","4.751709938049316","4.751709938049316","4.751709938049316"
"3477","4.576806545257568","4.576806545257568","4.576806545257568"
"3481","4.8169355392456055","4.8169355392456055","4.8169355392456055"
"3482","4.601133346557617","4.601133346557617","4.601133346557617"
"3483","4.589940071105957","4.589940071105957","4.589940071105957"
"3486","4.706086158752441","4.706086158752441","4.706086158752441"
"3487","4.816760063171387","4.816760063171387","4.816760063171387"
"3488","5.044292449951172","5.044292449951172","5.044292449951172"
"3489","4.714126110076904","4.714126110076904","4.714126110076904"
"3492","4.7976155281066895","4.7976155281066895","4.7976155281066895"
"3494","4.707080841064453","4.707080841064453","4.707080841064453"
"3495","4.4618682861328125","4.4618682861328125","4.4618682861328125"
"3497","4.821114540100098","4.821114540100098","4.821114540100098"
"3499","4.681846618652344","4.681846618652344","4.681846618652344"
"3500","4.510935306549072","4.510935306549072","4.510935306549072"
"3501","4.5609941482543945","4.5609941482543945","4.5609941482543945"
"3502","4.548116683959961","4.548116683959961","4.548116683959961"
"3505","4.926326751708984","4.926326751708984","4.926326751708984"
"3506","4.747535228729248","4.747535228729248","4.747535228729248"
"3510","4.812398433685303","4.812398433685303","4.812398433685303"
"3511","4.886439323425293","4.886439323425293","4.886439323425293"
"3512","4.420055866241455","4.420055866241455","4.420055866241455"
"3515","4.584355354309082","4.584355354309082","4.584355354309082"
"3516","4.57143497467041","4.57143497467041","4.57143497467041"
"3518","4.572559356689453","4.572559356689453","4.572559356689453"
"3519","4.783899307250977","4.783899307250977","4.783899307250977"
"3525","4.842471122741699","4.842471122741699","4.842471122741699"
"3526","4.877473831176758","4.877473831176758","4.877473831176758"
"3528","4.7331647872924805","4.7331647872924805","4.7331647872924805"
"3529","4.551515579223633","4.551515579223633","4.551515579223633"
"3530","4.3437395095825195","4.3437395095825195","4.3437395095825195"
"3531","4.468762397766113","4.468762397766113","4.468762397766113"
"3534","4.8099365234375","4.8099365234375","4.8099365234375"
"3535","4.471494674682617","4.471494674682617","4.471494674682617"
"3536","4.5510101318359375","4.5510101318359375","4.5510101318359375"
"3537","4.743607521057129","4.743607521057129","4.743607521057129"
"3540","4.536832332611084","4.536832332611084","4.536832332611084"
"3541","4.825881004333496","4.825881004333496","4.825881004333496"
"3542","4.962676048278809","4.962676048278809","4.962676048278809"
"3544","4.772889137268066","4.772889137268066","4.772889137268066"
"3546","4.955381393432617","4.955381393432617","4.955381393432617"
"3550","4.989492893218994","4.989492893218994","4.989492893218994"
"3554","5.011930465698242","5.011930465698242","5.011930465698242"
"3559","4.575301647186279","4.575301647186279","4.575301647186279"
"3560","4.9389543533325195","4.9389543533325195","4.9389543533325195"
"3561","5.037029266357422","5.037029266357422","5.037029266357422"
"3562","4.8414154052734375","4.8414154052734375","4.8414154052734375"
"3566","4.6687140464782715","4.6687140464782715","4.6687140464782715"
"3568","5.008579254150391","5.008579254150391","5.008579254150391"
"3569","4.60597562789917","4.60597562789917","4.60597562789917"
"3573","4.641705513000488","4.641705513000488","4.641705513000488"
"3580","4.878325939178467","4.878325939178467","4.878325939178467"
"3581","4.42305850982666","4.42305850982666","4.42305850982666"
"3582","4.807502746582031","4.807502746582031","4.807502746582031"
"3585","4.672643661499023","4.672643661499023","4.672643661499023"
"3587","4.361461639404297","4.361461639404297","4.361461639404297"
"3589","4.702327728271484","4.702327728271484","4.702327728271484"
"3590","4.5653581619262695","4.5653581619262695","4.5653581619262695"
"3600","4.895339488983154","4.895339488983154","4.895339488983154"
"3603","4.419929504394531","4.419929504394531","4.419929504394531"
"3604","4.554623126983643","4.554623126983643","4.554623126983643"
"3606","4.272904396057129","4.272904396057129","4.272904396057129"
"3609","4.502896308898926","4.502896308898926","4.502896308898926"
"3610","4.737227439880371","4.737227439880371","4.737227439880371"
"3612","4.442378044128418","4.442378044128418","4.442378044128418"
"3613","4.738890647888184","4.738890647888184","4.738890647888184"
"3614","4.354814052581787","4.354814052581787","4.354814052581787"
"3621","4.5366973876953125","4.5366973876953125","4.5366973876953125"
"3623","4.596377849578857","4.596377849578857","4.596377849578857"
"3624","4.537328720092773","4.537328720092773","4.537328720092773"
"3625","4.529648780822754","4.529648780822754","4.529648780822754"
"3629","4.506648063659668","4.506648063659668","4.506648063659668"
"3631","4.906542778015137","4.906542778015137","4.906542778015137"
"3632","4.470372676849365","4.470372676849365","4.470372676849365"
"3633","4.864944934844971","4.864944934844971","4.864944934844971"
"3635","4.222803592681885","4.222803592681885","4.222803592681885"
"3636","4.292484760284424","4.292484760284424","4.292484760284424"
"3637","4.239289283752441","4.239289283752441","4.239289283752441"
"3638","4.722692012786865","4.722692012786865","4.722692012786865"
"3640","4.46706485748291","4.46706485748291","4.46706485748291"
"3643","4.639182090759277","4.639182090759277","4.639182090759277"
"3645","4.531944274902344","4.531944274902344","4.531944274902344"
"3646","4.362620830535889","4.362620830535889","4.362620830535889"
"3647","4.405519485473633","4.405519485473633","4.405519485473633"
"3650","4.606658935546875","4.606658935546875","4.606658935546875"
"3651","4.684686183929443","4.684686183929443","4.684686183929443"
"3653","4.606128215789795","4.606128215789795","4.606128215789795"
"3654","4.590306282043457","4.590306282043457","4.590306282043457"
"3655","4.580039978027344","4.580039978027344","4.580039978027344"
"3656","4.512338638305664","4.512338638305664","4.512338638305664"
"3657","4.734602928161621","4.734602928161621","4.734602928161621"
"3658","4.281312942504883","4.281312942504883","4.281312942504883"
"3660","4.772257328033447","4.772257328033447","4.772257328033447"
"3663","4.647319316864014","4.647319316864014","4.647319316864014"
"3668","4.845696926116943","4.845696926116943","4.845696926116943"
"3670","4.363588333129883","4.363588333129883","4.363588333129883"
"3671","4.586052894592285","4.586052894592285","4.586052894592285"
"3673","4.699252128601074","4.699252128601074","4.699252128601074"
"3674","4.548565864562988","4.548565864562988","4.548565864562988"
"3676","4.640876770019531","4.640876770019531","4.640876770019531"
"3677","4.858495712280273","4.858495712280273","4.858495712280273"
"3678","4.4552154541015625","4.4552154541015625","4.4552154541015625"
"3679","4.4775896072387695","4.4775896072387695","4.4775896072387695"
"3680","4.42587947845459","4.42587947845459","4.42587947845459"
"3682","4.440351486206055","4.440351486206055","4.440351486206055"
"3685","4.44140100479126","4.44140100479126","4.44140100479126"
"3687","4.171929359436035","4.171929359436035","4.171929359436035"
"3699","4.539426326751709","4.539426326751709","4.539426326751709"
"3705","4.511211395263672","4.511211395263672","4.511211395263672"
"3707","4.576849937438965","4.576849937438965","4.576849937438965"
"3708","4.412345886230469","4.412345886230469","4.412345886230469"
"3709","4.398793697357178","4.398793697357178","4.398793697357178"
"3712","4.552221298217773","4.552221298217773","4.552221298217773"
"3713","4.469324588775635","4.469324588775635","4.469324588775635"
"3717","4.682149410247803","4.682149410247803","4.682149410247803"
"3721","4.618386268615723","4.618386268615723","4.618386268615723"
"3722","4.603428840637207","4.603428840637207","4.603428840637207"
"3723","4.451410293579102","4.451410293579102","4.451410293579102"
"3726","4.60391902923584","4.60391902923584","4.60391902923584"
"3729","4.338397026062012","4.338397026062012","4.338397026062012"
"3731","4.515055179595947","4.515055179595947","4.515055179595947"
"3732","4.367557048797607","4.367557048797607","4.367557048797607"
"3733","4.657411575317383","4.657411575317383","4.657411575317383"
"3739","4.640699863433838","4.640699863433838","4.640699863433838"
"3741","4.605934143066406","4.605934143066406","4.605934143066406"
"3743","4.564397811889648","4.564397811889648","4.564397811889648"
"3744","4.631237983703613","4.631237983703613","4.631237983703613"
"3746","4.600790023803711","4.600790023803711","4.600790023803711"
"3748","4.3807172775268555","4.3807172775268555","4.3807172775268555"
"3750","4.640670299530029","4.640670299530029","4.640670299530029"
"3756","4.528803825378418","4.528803825378418","4.528803825378418"
"3758","4.589158535003662","4.589158535003662","4.589158535003662"
"3760","4.371432304382324","4.371432304382324","4.371432304382324"
"3764","4.638896465301514","4.638896465301514","4.638896465301514"
"3765","4.463629722595215","4.463629722595215","4.463629722595215"
"3766","4.581941604614258","4.581941604614258","4.581941604614258"
"3767","4.679518222808838","4.679518222808838","4.679518222808838"
"3769","4.460178375244141","4.460178375244141","4.460178375244141"
"3770","4.297369956970215","4.297369956970215","4.297369956970215"
"3772","4.743345260620117","4.743345260620117","4.743345260620117"
"3773","4.289172172546387","4.289172172546387","4.289172172546387"
"3774","4.661521911621094","4.661521911621094","4.661521911621094"
"3775","4.444515705108643","4.444515705108643","4.444515705108643"
"3777","4.517762184143066","4.517762184143066","4.517762184143066"
"3779","4.4559526443481445","4.4559526443481445","4.4559526443481445"
"3780","4.485105514526367","4.485105514526367","4.485105514526367"
"3781","4.449109077453613","4.449109077453613","4.449109077453613"
"3783","4.457391738891602","4.457391738891602","4.457391738891602"
"3784","4.445102691650391","4.445102691650391","4.445102691650391"
"3788","4.480307579040527","4.480307579040527","4.480307579040527"
"3790","4.532161235809326","4.532161235809326","4.532161235809326"
"3791","4.448771953582764","4.448771953582764","4.448771953582764"
"3792","4.57051420211792","4.57051420211792","4.57051420211792"
"3794","4.850886344909668","4.850886344909668","4.850886344909668"
"3796","4.714285373687744","4.714285373687744","4.714285373687744"
"3798","4.486142158508301","4.486142158508301","4.486142158508301"
"3799","4.799152374267578","4.799152374267578","4.799152374267578"
"3801","4.691878318786621","4.691878318786621","4.691878318786621"
"3802","4.544106483459473","4.544106483459473","4.544106483459473"
"3804","4.727522373199463","4.727522373199463","4.727522373199463"
"3805","4.344554901123047","4.344554901123047","4.344554901123047"
"3809","4.339357376098633","4.339357376098633","4.339357376098633"
"3810","4.576903343200684","4.576903343200684","4.576903343200684"
"3814","4.366339683532715","4.366339683532715","4.366339683532715"
"3816","4.53414249420166","4.53414249420166","4.53414249420166"
"3817","4.75787353515625","4.75787353515625","4.75787353515625"
"3818","4.650240421295166","4.650240421295166","4.650240421295166"
"3819","4.574828624725342","4.574828624725342","4.574828624725342"
"3820","4.407012462615967","4.407012462615967","4.407012462615967"
"3821","4.580165386199951","4.580165386199951","4.580165386199951"
"3824","4.547056198120117","4.547056198120117","4.547056198120117"
"3825","4.589293003082275","4.589293003082275","4.589293003082275"
"3828","4.841302871704102","4.841302871704102","4.841302871704102"
"3830","4.351762294769287","4.351762294769287","4.351762294769287"
"3833","4.494224548339844","4.494224548339844","4.494224548339844"
"3834","4.5065460205078125","4.5065460205078125","4.5065460205078125"
"3836","4.675644874572754","4.675644874572754","4.675644874572754"
"3837","4.636094093322754","4.636094093322754","4.636094093322754"
"3840","4.518054485321045","4.518054485321045","4.518054485321045"
"3842","4.780575752258301","4.780575752258301","4.780575752258301"
"3843","4.63255500793457","4.63255500793457","4.63255500793457"
"3845","4.469179630279541","4.469179630279541","4.469179630279541"
"3847","4.557279586791992","4.557279586791992","4.557279586791992"
"3849","4.377051830291748","4.377051830291748","4.377051830291748"
"3853","4.377664566040039","4.377664566040039","4.377664566040039"
"3855","4.650677680969238","4.650677680969238","4.650677680969238"
"3862","4.779353141784668","4.779353141784668","4.779353141784668"
"3864","4.471689224243164","4.471689224243164","4.471689224243164"
"3866","4.525544166564941","4.525544166564941","4.525544166564941"
"3868","4.3503007888793945","4.3503007888793945","4.3503007888793945"
"3869","4.557099342346191","4.557099342346191","4.557099342346191"
"3870","4.4170050621032715","4.4170050621032715","4.4170050621032715"
"3871","4.59307861328125","4.59307861328125","4.59307861328125"
"3872","4.982424736022949","4.982424736022949","4.982424736022949"
"3874","4.630152702331543","4.630152702331543","4.630152702331543"
"3875","4.696657657623291","4.696657657623291","4.696657657623291"
"3877","4.81030797958374","4.81030797958374","4.81030797958374"
"3879","4.338773727416992","4.338773727416992","4.338773727416992"
"3882","4.704822063446045","4.704822063446045","4.704822063446045"
"3885","4.7759013175964355","4.7759013175964355","4.7759013175964355"
"3888","4.526771068572998","4.526771068572998","4.526771068572998"
"3889","4.4836955070495605","4.4836955070495605","4.4836955070495605"
"3890","4.486424922943115","4.486424922943115","4.486424922943115"
"3893","4.498364448547363","4.498364448547363","4.498364448547363"
"3894","4.5944414138793945","4.5944414138793945","4.5944414138793945"
"3897","4.509724140167236","4.509724140167236","4.509724140167236"
"3899","4.470792770385742","4.470792770385742","4.470792770385742"
"3900","4.418625354766846","4.418625354766846","4.418625354766846"
"3901","4.539461135864258","4.539461135864258","4.539461135864258"
"3904","4.70297908782959","4.70297908782959","4.70297908782959"
"3906","4.727092742919922","4.727092742919922","4.727092742919922"
"3909","4.190746784210205","4.190746784210205","4.190746784210205"
"3911","4.5431671142578125","4.5431671142578125","4.5431671142578125"
"3913","4.430477142333984","4.430477142333984","4.430477142333984"
"3915","4.58891487121582","4.58891487121582","4.58891487121582"
"3919","4.432427883148193","4.432427883148193","4.432427883148193"
"3920","4.77799129486084","4.77799129486084","4.77799129486084"
"3922","4.376611709594727","4.376611709594727","4.376611709594727"
"3923","4.357555866241455","4.357555866241455","4.357555866241455"
"3924","4.597675800323486","4.597675800323486","4.597675800323486"
"3927","4.676848411560059","4.676848411560059","4.676848411560059"
"3930","4.594172954559326","4.594172954559326","4.594172954559326"
"3931","4.375643730163574","4.375643730163574","4.375643730163574"
"3933","4.3937530517578125","4.3937530517578125","4.3937530517578125"
"3934","4.672018051147461","4.672018051147461","4.672018051147461"
"3936","4.58123779296875","4.58123779296875","4.58123779296875"
"3939","4.495319843292236","4.495319843292236","4.495319843292236"
"3941","4.506133079528809","4.506133079528809","4.506133079528809"
"3942","4.708983898162842","4.708983898162842","4.708983898162842"
"3943","4.540536880493164","4.540536880493164","4.540536880493164"
"3946","4.234189987182617","4.234189987182617","4.234189987182617"
"3947","4.713342666625977","4.713342666625977","4.713342666625977"
"3948","4.486771583557129","4.486771583557129","4.486771583557129"
"3950","4.855895519256592","4.855895519256592","4.855895519256592"
"3951","4.606435298919678","4.606435298919678","4.606435298919678"
"3952","4.732370376586914","4.732370376586914","4.732370376586914"
"3953","4.554317474365234","4.554317474365234","4.554317474365234"
"3954","4.670408248901367","4.670408248901367","4.670408248901367"
"3955","4.676914691925049","4.676914691925049","4.676914691925049"
"3959","4.733752250671387","4.733752250671387","4.733752250671387"
"3962","4.672938346862793","4.672938346862793","4.672938346862793"
"3963","4.604454040527344","4.604454040527344","4.604454040527344"
"3965","4.482426643371582","4.482426643371582","4.482426643371582"
"3970","4.485846996307373","4.485846996307373","4.485846996307373"
"3971","4.565624713897705","4.565624713897705","4.565624713897705"
"3973","4.5891547203063965","4.5891547203063965","4.5891547203063965"
"3974","4.533902168273926","4.533902168273926","4.533902168273926"
"3977","4.547441005706787","4.547441005706787","4.547441005706787"
"3978","4.2539825439453125","4.2539825439453125","4.2539825439453125"
"3979","4.362865447998047","4.362865447998047","4.362865447998047"
"3980","4.727395057678223","4.727395057678223","4.727395057678223"
"3982","4.264921188354492","4.264921188354492","4.264921188354492"
"3983","4.573613166809082","4.573613166809082","4.573613166809082"
"3984","4.383995532989502","4.383995532989502","4.383995532989502"
"3988","4.68840217590332","4.68840217590332","4.68840217590332"
"3992","4.290336608886719","4.290336608886719","4.290336608886719"
"3993","4.479626655578613","4.479626655578613","4.479626655578613"
"3995","4.397383689880371","4.397383689880371","4.397383689880371"
"3996","4.693364143371582","4.693364143371582","4.693364143371582"
"3998","4.531748294830322","4.531748294830322","4.531748294830322"
"3999","4.400887489318848","4.400887489318848","4.400887489318848"
"4000","4.408390045166016","4.408390045166016","4.408390045166016"
"4001","4.463573455810547","4.463573455810547","4.463573455810547"
"4005","4.553150177001953","4.553150177001953","4.553150177001953"
"4006","4.579810619354248","4.579810619354248","4.579810619354248"
"4007","4.389945030212402","4.389945030212402","4.389945030212402"
"4009","4.301352500915527","4.301352500915527","4.301352500915527"
"4010","4.399796962738037","4.399796962738037","4.399796962738037"
"4013","4.444328308105469","4.444328308105469","4.444328308105469"
"4014","4.554792404174805","4.554792404174805","4.554792404174805"
"4017","4.397264003753662","4.397264003753662","4.397264003753662"
"4019","4.460972309112549","4.460972309112549","4.460972309112549"
"4020","4.478251934051514","4.478251934051514","4.478251934051514"
"4021","4.628899097442627","4.628899097442627","4.628899097442627"
"4022","4.461684703826904","4.461684703826904","4.461684703826904"
"4026","4.617218971252441","4.617218971252441","4.617218971252441"
"4027","4.229471206665039","4.229471206665039","4.229471206665039"
"4029","4.649558067321777","4.649558067321777","4.649558067321777"
"4032","4.683910369873047","4.683910369873047","4.683910369873047"
"4036","4.473782539367676","4.473782539367676","4.473782539367676"
"4037","4.468807220458984","4.468807220458984","4.468807220458984"
"4039","4.305581092834473","4.305581092834473","4.305581092834473"
"4041","4.46580696105957","4.46580696105957","4.46580696105957"
"4046","4.288634300231934","4.288634300231934","4.288634300231934"
"4048","4.291611671447754","4.291611671447754","4.291611671447754"
"4049","4.2172770500183105","4.2172770500183105","4.2172770500183105"
"4050","4.235826015472412","4.235826015472412","4.235826015472412"
"4051","4.441000461578369","4.441000461578369","4.441000461578369"
"4052","4.400094509124756","4.400094509124756","4.400094509124756"
"4053","4.559284210205078","4.559284210205078","4.559284210205078"
"4054","4.457045555114746","4.457045555114746","4.457045555114746"
"4055","4.729916572570801","4.729916572570801","4.729916572570801"
"4056","4.440262317657471","4.440262317657471","4.440262317657471"
"4059","4.460508346557617","4.460508346557617","4.460508346557617"
"4063","4.626734256744385","4.626734256744385","4.626734256744385"
"4067","4.243991851806641","4.243991851806641","4.243991851806641"
"4068","4.029238700866699","4.029238700866699","4.029238700866699"
"4069","4.65407657623291","4.65407657623291","4.65407657623291"
"4071","4.468137264251709","4.468137264251709","4.468137264251709"
"4073","4.589238166809082","4.589238166809082","4.589238166809082"
"4074","4.180295944213867","4.180295944213867","4.180295944213867"
"4075","4.2850542068481445","4.2850542068481445","4.2850542068481445"
"4076","4.493162155151367","4.493162155151367","4.493162155151367"
"4079","4.674391746520996","4.674391746520996","4.674391746520996"
"4080","4.603891372680664","4.603891372680664","4.603891372680664"
"4081","4.580069541931152","4.580069541931152","4.580069541931152"
"4083","4.6903886795043945","4.6903886795043945","4.6903886795043945"
"4084","4.378291606903076","4.378291606903076","4.378291606903076"
"4086","4.527871131896973","4.527871131896973","4.527871131896973"
"4087","4.802538871765137","4.802538871765137","4.802538871765137"
"4088","4.5230536460876465","4.5230536460876465","4.5230536460876465"
"4089","4.340277194976807","4.340277194976807","4.340277194976807"
"4090","4.551272392272949","4.551272392272949","4.551272392272949"
"4093","4.113707542419434","4.113707542419434","4.113707542419434"
"4094","4.762124538421631","4.762124538421631","4.762124538421631"
"4096","4.311397075653076","4.311397075653076","4.311397075653076"
"4098","4.550206184387207","4.550206184387207","4.550206184387207"
"4103","4.7665205001831055","4.7665205001831055","4.7665205001831055"
"4105","4.758758068084717","4.758758068084717","4.758758068084717"
"4106","4.383124828338623","4.383124828338623","4.383124828338623"
"4108","4.317425727844238","4.317425727844238","4.317425727844238"
"4110","4.122502326965332","4.122502326965332","4.122502326965332"
"4111","4.399991989135742","4.399991989135742","4.399991989135742"
"4114","4.530052185058594","4.530052185058594","4.530052185058594"
"4115","4.662625312805176","4.662625312805176","4.662625312805176"
"4116","4.51424503326416","4.51424503326416","4.51424503326416"
"4118","4.688161849975586","4.688161849975586","4.688161849975586"
"4119","4.59825325012207","4.59825325012207","4.59825325012207"
"4120","4.7362213134765625","4.7362213134765625","4.7362213134765625"
"4121","4.328797817230225","4.328797817230225","4.328797817230225"
"4122","4.4752092361450195","4.4752092361450195","4.4752092361450195"
"4123","4.6742448806762695","4.6742448806762695","4.6742448806762695"
"4125","4.581035614013672","4.581035614013672","4.581035614013672"
"4128","4.661096572875977","4.661096572875977","4.661096572875977"
"4129","4.736325263977051","4.736325263977051","4.736325263977051"
"4132","4.482866287231445","4.482866287231445","4.482866287231445"
"4135","4.430473327636719","4.430473327636719","4.430473327636719"
"4136","4.42813777923584","4.42813777923584","4.42813777923584"
"4139","4.253513336181641","4.253513336181641","4.253513336181641"
"4140","4.506396293640137","4.506396293640137","4.506396293640137"
"4141","4.53867244720459","4.53867244720459","4.53867244720459"
"4142","4.3693108558654785","4.3693108558654785","4.3693108558654785"
"4143","4.430414199829102","4.430414199829102","4.430414199829102"
"4149","4.445029258728027","4.445029258728027","4.445029258728027"
"4150","4.725977897644043","4.725977897644043","4.725977897644043"
"4152","4.277981281280518","4.277981281280518","4.277981281280518"
"4153","4.694464683532715","4.694464683532715","4.694464683532715"
"4154","4.4097113609313965","4.4097113609313965","4.4097113609313965"
"4159","4.619006633758545","4.619006633758545","4.619006633758545"
"4161","4.725564002990723","4.725564002990723","4.725564002990723"
"4162","4.5584330558776855","4.5584330558776855","4.5584330558776855"
"4167","4.527666091918945","4.527666091918945","4.527666091918945"
"4168","4.34765100479126","4.34765100479126","4.34765100479126"
"4169","4.342613220214844","4.342613220214844","4.342613220214844"
"4172","4.8492841720581055","4.8492841720581055","4.8492841720581055"
"4177","4.4296770095825195","4.4296770095825195","4.4296770095825195"
"4179","4.5843024253845215","4.5843024253845215","4.5843024253845215"
"4181","4.565219402313232","4.565219402313232","4.565219402313232"
"4183","4.621860027313232","4.621860027313232","4.621860027313232"
"4184","4.553861618041992","4.553861618041992","4.553861618041992"
"4185","4.518838405609131","4.518838405609131","4.518838405609131"
"4187","4.392242908477783","4.392242908477783","4.392242908477783"
"4188","4.414470672607422","4.414470672607422","4.414470672607422"
"4189","4.386984825134277","4.386984825134277","4.386984825134277"
"4195","4.644516468048096","4.644516468048096","4.644516468048096"
