"Step","0.7CircleBlindp2 - Episode_Reward/bot_2_payload","0.7CircleBlindp2 - Episode_Reward/bot_2_payload__MIN","0.7CircleBlindp2 - Episode_Reward/bot_2_payload__MAX"
"10854","3.5989489555358887","3.5989489555358887","3.5989489555358887"
"10855","3.576059341430664","3.576059341430664","3.576059341430664"
"10856","3.514219284057617","3.514219284057617","3.514219284057617"
"10857","3.51192045211792","3.51192045211792","3.51192045211792"
"10858","3.569267749786377","3.569267749786377","3.569267749786377"
"10859","3.5566766262054443","3.5566766262054443","3.5566766262054443"
"10860","3.506371021270752","3.506371021270752","3.506371021270752"
"10861","3.477639675140381","3.477639675140381","3.477639675140381"
"10862","3.4578676223754883","3.4578676223754883","3.4578676223754883"
"10863","3.6809654235839844","3.6809654235839844","3.6809654235839844"
"10864","3.650749683380127","3.650749683380127","3.650749683380127"
"10865","3.3646163940429688","3.3646163940429688","3.3646163940429688"
"10866","3.5756919384002686","3.5756919384002686","3.5756919384002686"
"10867","3.456432342529297","3.456432342529297","3.456432342529297"
"10868","3.5692672729492188","3.5692672729492188","3.5692672729492188"
"10869","3.6322848796844482","3.6322848796844482","3.6322848796844482"
"10870","3.5847034454345703","3.5847034454345703","3.5847034454345703"
"10871","3.595701217651367","3.595701217651367","3.595701217651367"
"10872","3.566204786300659","3.566204786300659","3.566204786300659"
"10873","3.4982805252075195","3.4982805252075195","3.4982805252075195"
"10874","3.4763858318328857","3.4763858318328857","3.4763858318328857"
"10875","3.5418872833251953","3.5418872833251953","3.5418872833251953"
"10876","3.58017897605896","3.58017897605896","3.58017897605896"
"10877","3.607102870941162","3.607102870941162","3.607102870941162"
"10878","3.563015937805176","3.563015937805176","3.563015937805176"
"10879","3.6278178691864014","3.6278178691864014","3.6278178691864014"
"10880","3.64984393119812","3.64984393119812","3.64984393119812"
"10881","3.587388753890991","3.587388753890991","3.587388753890991"
"10882","3.548954725265503","3.548954725265503","3.548954725265503"
"10883","3.67374587059021","3.67374587059021","3.67374587059021"
"10884","3.421640157699585","3.421640157699585","3.421640157699585"
"10885","3.655224323272705","3.655224323272705","3.655224323272705"
"10886","3.4647510051727295","3.4647510051727295","3.4647510051727295"
"10887","3.597449779510498","3.597449779510498","3.597449779510498"
"10888","3.554168224334717","3.554168224334717","3.554168224334717"
"10889","3.593484878540039","3.593484878540039","3.593484878540039"
"10890","3.392538547515869","3.392538547515869","3.392538547515869"
"10891","3.538511276245117","3.538511276245117","3.538511276245117"
"10892","3.5561957359313965","3.5561957359313965","3.5561957359313965"
"10893","3.6359431743621826","3.6359431743621826","3.6359431743621826"
"10894","3.719799041748047","3.719799041748047","3.719799041748047"
"10895","3.6539955139160156","3.6539955139160156","3.6539955139160156"
"10896","3.538303852081299","3.538303852081299","3.538303852081299"
"10897","3.583557605743408","3.583557605743408","3.583557605743408"
"10898","3.5869863033294678","3.5869863033294678","3.5869863033294678"
"10899","3.6137189865112305","3.6137189865112305","3.6137189865112305"
"10900","3.5243616104125977","3.5243616104125977","3.5243616104125977"
"10901","3.5501370429992676","3.5501370429992676","3.5501370429992676"
"10902","3.616926908493042","3.616926908493042","3.616926908493042"
"10903","3.6093623638153076","3.6093623638153076","3.6093623638153076"
"10904","3.5609169006347656","3.5609169006347656","3.5609169006347656"
"10905","3.296961784362793","3.296961784362793","3.296961784362793"
"10906","3.5617170333862305","3.5617170333862305","3.5617170333862305"
"10907","3.527571201324463","3.527571201324463","3.527571201324463"
"10908","3.55781626701355","3.55781626701355","3.55781626701355"
"10909","3.49630069732666","3.49630069732666","3.49630069732666"
"10910","3.3244407176971436","3.3244407176971436","3.3244407176971436"
"10911","3.5749175548553467","3.5749175548553467","3.5749175548553467"
"10912","3.6578586101531982","3.6578586101531982","3.6578586101531982"
"10913","3.5665090084075928","3.5665090084075928","3.5665090084075928"
"10914","3.6204936504364014","3.6204936504364014","3.6204936504364014"
"10915","3.623861312866211","3.623861312866211","3.623861312866211"
"10916","3.619926929473877","3.619926929473877","3.619926929473877"
"10917","3.6889171600341797","3.6889171600341797","3.6889171600341797"
"10918","3.6226062774658203","3.6226062774658203","3.6226062774658203"
"10919","3.604673385620117","3.604673385620117","3.604673385620117"
"10920","3.6032581329345703","3.6032581329345703","3.6032581329345703"
"10921","3.5861804485321045","3.5861804485321045","3.5861804485321045"
"10922","3.528885841369629","3.528885841369629","3.528885841369629"
"10923","3.608151912689209","3.608151912689209","3.608151912689209"
"10924","3.7395341396331787","3.7395341396331787","3.7395341396331787"
"10925","3.6086318492889404","3.6086318492889404","3.6086318492889404"
"10926","3.629424571990967","3.629424571990967","3.629424571990967"
"10927","3.593709945678711","3.593709945678711","3.593709945678711"
"10928","3.5809192657470703","3.5809192657470703","3.5809192657470703"
"10929","3.7248029708862305","3.7248029708862305","3.7248029708862305"
"10930","3.653237819671631","3.653237819671631","3.653237819671631"
"10931","3.3988566398620605","3.3988566398620605","3.3988566398620605"
"10932","3.433530569076538","3.433530569076538","3.433530569076538"
"10933","3.604470729827881","3.604470729827881","3.604470729827881"
"10934","3.650914192199707","3.650914192199707","3.650914192199707"
"10935","3.5202436447143555","3.5202436447143555","3.5202436447143555"
"10936","3.5788111686706543","3.5788111686706543","3.5788111686706543"
"10937","3.516339063644409","3.516339063644409","3.516339063644409"
"10938","3.539982557296753","3.539982557296753","3.539982557296753"
"10939","3.6011791229248047","3.6011791229248047","3.6011791229248047"
"10940","3.6521518230438232","3.6521518230438232","3.6521518230438232"
"10941","3.6157519817352295","3.6157519817352295","3.6157519817352295"
"10942","3.640512466430664","3.640512466430664","3.640512466430664"
"10943","3.523139476776123","3.523139476776123","3.523139476776123"
"10944","3.4855639934539795","3.4855639934539795","3.4855639934539795"
"10945","3.7256388664245605","3.7256388664245605","3.7256388664245605"
"10946","3.5984983444213867","3.5984983444213867","3.5984983444213867"
"10947","3.499673843383789","3.499673843383789","3.499673843383789"
"10948","3.5627410411834717","3.5627410411834717","3.5627410411834717"
"10949","3.4882774353027344","3.4882774353027344","3.4882774353027344"
"10950","3.563619613647461","3.563619613647461","3.563619613647461"
"10951","3.5097293853759766","3.5097293853759766","3.5097293853759766"
"10952","3.4409596920013428","3.4409596920013428","3.4409596920013428"
"10953","3.502606153488159","3.502606153488159","3.502606153488159"
"10954","3.604938507080078","3.604938507080078","3.604938507080078"
"10955","3.517148733139038","3.517148733139038","3.517148733139038"
"10956","3.667436361312866","3.667436361312866","3.667436361312866"
"10957","3.6636133193969727","3.6636133193969727","3.6636133193969727"
"10958","3.594758987426758","3.594758987426758","3.594758987426758"
"10959","3.570366382598877","3.570366382598877","3.570366382598877"
"10960","3.6183993816375732","3.6183993816375732","3.6183993816375732"
"10961","3.54474139213562","3.54474139213562","3.54474139213562"
"10962","3.540001630783081","3.540001630783081","3.540001630783081"
"10963","3.4593093395233154","3.4593093395233154","3.4593093395233154"
"10964","3.5603702068328857","3.5603702068328857","3.5603702068328857"
"10965","3.5826449394226074","3.5826449394226074","3.5826449394226074"
"10966","3.4686810970306396","3.4686810970306396","3.4686810970306396"
"10967","3.5704517364501953","3.5704517364501953","3.5704517364501953"
"10968","3.5472629070281982","3.5472629070281982","3.5472629070281982"
"10969","3.6355552673339844","3.6355552673339844","3.6355552673339844"
"10970","3.4316890239715576","3.4316890239715576","3.4316890239715576"
"10971","3.5917022228240967","3.5917022228240967","3.5917022228240967"
"10972","3.5204591751098633","3.5204591751098633","3.5204591751098633"
"10973","3.6399574279785156","3.6399574279785156","3.6399574279785156"
"10974","3.6096103191375732","3.6096103191375732","3.6096103191375732"
"10975","3.541083335876465","3.541083335876465","3.541083335876465"
"10976","3.599717617034912","3.599717617034912","3.599717617034912"
"10977","3.5385255813598633","3.5385255813598633","3.5385255813598633"
"10978","3.466869831085205","3.466869831085205","3.466869831085205"
"10979","3.6446800231933594","3.6446800231933594","3.6446800231933594"
"10980","3.470365285873413","3.470365285873413","3.470365285873413"
"10981","3.4560866355895996","3.4560866355895996","3.4560866355895996"
"10982","3.6308295726776123","3.6308295726776123","3.6308295726776123"
"10983","3.560819149017334","3.560819149017334","3.560819149017334"
"10984","3.3552913665771484","3.3552913665771484","3.3552913665771484"
"10985","3.660780668258667","3.660780668258667","3.660780668258667"
"10986","3.566923141479492","3.566923141479492","3.566923141479492"
"10987","3.587001323699951","3.587001323699951","3.587001323699951"
"10988","3.5364127159118652","3.5364127159118652","3.5364127159118652"
"10989","3.438666820526123","3.438666820526123","3.438666820526123"
"10990","3.4336585998535156","3.4336585998535156","3.4336585998535156"
"10991","3.47188663482666","3.47188663482666","3.47188663482666"
"10992","3.5659637451171875","3.5659637451171875","3.5659637451171875"
"10993","3.663625717163086","3.663625717163086","3.663625717163086"
"10994","3.596048355102539","3.596048355102539","3.596048355102539"
"10995","3.628107786178589","3.628107786178589","3.628107786178589"
"10996","3.60945463180542","3.60945463180542","3.60945463180542"
"10997","3.587939739227295","3.587939739227295","3.587939739227295"
"10998","3.6501758098602295","3.6501758098602295","3.6501758098602295"
"10999","3.507521390914917","3.507521390914917","3.507521390914917"
"11000","3.432558059692383","3.432558059692383","3.432558059692383"
"11001","3.5639801025390625","3.5639801025390625","3.5639801025390625"
"11002","3.6007232666015625","3.6007232666015625","3.6007232666015625"
"11003","3.4530324935913086","3.4530324935913086","3.4530324935913086"
"11004","3.61936616897583","3.61936616897583","3.61936616897583"
"11005","3.5437724590301514","3.5437724590301514","3.5437724590301514"
"11006","3.5757617950439453","3.5757617950439453","3.5757617950439453"
"11007","3.535961866378784","3.535961866378784","3.535961866378784"
"11008","3.3808236122131348","3.3808236122131348","3.3808236122131348"
"11009","3.541489362716675","3.541489362716675","3.541489362716675"
"11010","3.650174856185913","3.650174856185913","3.650174856185913"
"11011","3.4209887981414795","3.4209887981414795","3.4209887981414795"
"11012","3.550288200378418","3.550288200378418","3.550288200378418"
"11013","3.489224910736084","3.489224910736084","3.489224910736084"
"11014","3.6309046745300293","3.6309046745300293","3.6309046745300293"
"11015","3.617549419403076","3.617549419403076","3.617549419403076"
"11016","3.48583984375","3.48583984375","3.48583984375"
"11017","3.5783004760742188","3.5783004760742188","3.5783004760742188"
"11018","3.3501899242401123","3.3501899242401123","3.3501899242401123"
"11019","3.4282655715942383","3.4282655715942383","3.4282655715942383"
"11020","3.5745763778686523","3.5745763778686523","3.5745763778686523"
"11021","3.515204429626465","3.515204429626465","3.515204429626465"
"11022","3.504852294921875","3.504852294921875","3.504852294921875"
"11023","3.4479827880859375","3.4479827880859375","3.4479827880859375"
"11024","3.5076186656951904","3.5076186656951904","3.5076186656951904"
"11025","3.555837631225586","3.555837631225586","3.555837631225586"
"11026","3.563276767730713","3.563276767730713","3.563276767730713"
"11027","3.5467257499694824","3.5467257499694824","3.5467257499694824"
"11028","3.5339887142181396","3.5339887142181396","3.5339887142181396"
"11029","3.356332540512085","3.356332540512085","3.356332540512085"
"11030","3.5284230709075928","3.5284230709075928","3.5284230709075928"
"11031","3.5076074600219727","3.5076074600219727","3.5076074600219727"
"11032","3.4952189922332764","3.4952189922332764","3.4952189922332764"
"11033","3.6149377822875977","3.6149377822875977","3.6149377822875977"
"11034","3.6303763389587402","3.6303763389587402","3.6303763389587402"
"11035","3.4890222549438477","3.4890222549438477","3.4890222549438477"
"11036","3.5930681228637695","3.5930681228637695","3.5930681228637695"
"11037","3.5604310035705566","3.5604310035705566","3.5604310035705566"
"11038","3.6648826599121094","3.6648826599121094","3.6648826599121094"
"11039","3.6045727729797363","3.6045727729797363","3.6045727729797363"
"11040","3.4943645000457764","3.4943645000457764","3.4943645000457764"
"11041","3.506315231323242","3.506315231323242","3.506315231323242"
"11042","3.4995951652526855","3.4995951652526855","3.4995951652526855"
"11043","3.494626998901367","3.494626998901367","3.494626998901367"
"11044","3.532116413116455","3.532116413116455","3.532116413116455"
"11045","3.395254611968994","3.395254611968994","3.395254611968994"
"11046","3.4200267791748047","3.4200267791748047","3.4200267791748047"
"11047","3.3619136810302734","3.3619136810302734","3.3619136810302734"
"11048","3.4382617473602295","3.4382617473602295","3.4382617473602295"
"11049","3.419973134994507","3.419973134994507","3.419973134994507"
"11050","3.5395240783691406","3.5395240783691406","3.5395240783691406"
"11051","3.5033986568450928","3.5033986568450928","3.5033986568450928"
"11052","3.666665554046631","3.666665554046631","3.666665554046631"
"11053","3.5696182250976562","3.5696182250976562","3.5696182250976562"
"11054","3.4188413619995117","3.4188413619995117","3.4188413619995117"
"11055","3.468613386154175","3.468613386154175","3.468613386154175"
"11056","3.5088915824890137","3.5088915824890137","3.5088915824890137"
"11057","3.4461045265197754","3.4461045265197754","3.4461045265197754"
"11058","3.4181020259857178","3.4181020259857178","3.4181020259857178"
"11059","3.4912564754486084","3.4912564754486084","3.4912564754486084"
"11060","3.244075298309326","3.244075298309326","3.244075298309326"
"11061","3.612567663192749","3.612567663192749","3.612567663192749"
"11062","3.5449607372283936","3.5449607372283936","3.5449607372283936"
"11063","3.4377706050872803","3.4377706050872803","3.4377706050872803"
"11064","3.569000244140625","3.569000244140625","3.569000244140625"
"11065","3.272061824798584","3.272061824798584","3.272061824798584"
"11066","3.55299711227417","3.55299711227417","3.55299711227417"
"11067","3.4353504180908203","3.4353504180908203","3.4353504180908203"
"11068","3.3268046379089355","3.3268046379089355","3.3268046379089355"
"11069","3.646951675415039","3.646951675415039","3.646951675415039"
"11070","3.5747742652893066","3.5747742652893066","3.5747742652893066"
"11071","3.5366034507751465","3.5366034507751465","3.5366034507751465"
"11072","3.537911891937256","3.537911891937256","3.537911891937256"
"11073","3.419867992401123","3.419867992401123","3.419867992401123"
"11074","3.5115456581115723","3.5115456581115723","3.5115456581115723"
"11075","3.4772584438323975","3.4772584438323975","3.4772584438323975"
"11076","3.4479684829711914","3.4479684829711914","3.4479684829711914"
"11077","3.5574052333831787","3.5574052333831787","3.5574052333831787"
"11078","3.4968602657318115","3.4968602657318115","3.4968602657318115"
"11079","3.5714597702026367","3.5714597702026367","3.5714597702026367"
"11080","3.664224624633789","3.664224624633789","3.664224624633789"
"11081","3.5029754638671875","3.5029754638671875","3.5029754638671875"
"11082","3.4079034328460693","3.4079034328460693","3.4079034328460693"
"11083","3.5081143379211426","3.5081143379211426","3.5081143379211426"
"11084","3.5255794525146484","3.5255794525146484","3.5255794525146484"
"11085","3.526411771774292","3.526411771774292","3.526411771774292"
"11086","3.521106243133545","3.521106243133545","3.521106243133545"
"11087","3.519094944000244","3.519094944000244","3.519094944000244"
"11088","3.457787275314331","3.457787275314331","3.457787275314331"
"11089","3.524757146835327","3.524757146835327","3.524757146835327"
"11090","3.588146209716797","3.588146209716797","3.588146209716797"
"11091","3.6373729705810547","3.6373729705810547","3.6373729705810547"
"11092","3.5314226150512695","3.5314226150512695","3.5314226150512695"
"11093","3.4743080139160156","3.4743080139160156","3.4743080139160156"
"11094","3.5854034423828125","3.5854034423828125","3.5854034423828125"
"11095","3.420870304107666","3.420870304107666","3.420870304107666"
"11096","3.603607177734375","3.603607177734375","3.603607177734375"
"11097","3.557033061981201","3.557033061981201","3.557033061981201"
"11098","3.4947032928466797","3.4947032928466797","3.4947032928466797"
"11099","3.5407378673553467","3.5407378673553467","3.5407378673553467"
"11100","3.6637628078460693","3.6637628078460693","3.6637628078460693"
"11101","3.4580512046813965","3.4580512046813965","3.4580512046813965"
"11102","3.4879584312438965","3.4879584312438965","3.4879584312438965"
"11103","3.5420711040496826","3.5420711040496826","3.5420711040496826"
"11104","3.4776618480682373","3.4776618480682373","3.4776618480682373"
"11105","3.4739904403686523","3.4739904403686523","3.4739904403686523"
"11106","3.245792865753174","3.245792865753174","3.245792865753174"
"11107","3.3755366802215576","3.3755366802215576","3.3755366802215576"
"11108","3.6032779216766357","3.6032779216766357","3.6032779216766357"
"11109","3.5484890937805176","3.5484890937805176","3.5484890937805176"
"11110","3.171398878097534","3.171398878097534","3.171398878097534"
"11111","3.429537534713745","3.429537534713745","3.429537534713745"
"11112","3.45938777923584","3.45938777923584","3.45938777923584"
"11113","3.311893939971924","3.311893939971924","3.311893939971924"
"11114","3.438946485519409","3.438946485519409","3.438946485519409"
"11115","3.4723010063171387","3.4723010063171387","3.4723010063171387"
"11116","3.4678072929382324","3.4678072929382324","3.4678072929382324"
"11117","3.5266361236572266","3.5266361236572266","3.5266361236572266"
"11118","3.439910411834717","3.439910411834717","3.439910411834717"
"11119","3.321054220199585","3.321054220199585","3.321054220199585"
"11120","3.5263705253601074","3.5263705253601074","3.5263705253601074"
"11121","3.509403944015503","3.509403944015503","3.509403944015503"
"11122","3.6690878868103027","3.6690878868103027","3.6690878868103027"
"11123","3.5847158432006836","3.5847158432006836","3.5847158432006836"
"11124","3.6122395992279053","3.6122395992279053","3.6122395992279053"
"11125","3.529195785522461","3.529195785522461","3.529195785522461"
"11126","3.5382328033447266","3.5382328033447266","3.5382328033447266"
"11127","3.541813373565674","3.541813373565674","3.541813373565674"
"11128","3.4653220176696777","3.4653220176696777","3.4653220176696777"
"11129","3.4719512462615967","3.4719512462615967","3.4719512462615967"
"11130","3.498988628387451","3.498988628387451","3.498988628387451"
"11131","3.5592446327209473","3.5592446327209473","3.5592446327209473"
"11132","3.4748106002807617","3.4748106002807617","3.4748106002807617"
"11133","3.6275882720947266","3.6275882720947266","3.6275882720947266"
"11134","3.558379650115967","3.558379650115967","3.558379650115967"
"11135","3.635857343673706","3.635857343673706","3.635857343673706"
"11136","3.5316972732543945","3.5316972732543945","3.5316972732543945"
"11137","3.620187282562256","3.620187282562256","3.620187282562256"
"11138","3.4855589866638184","3.4855589866638184","3.4855589866638184"
"11139","3.551097869873047","3.551097869873047","3.551097869873047"
"11140","3.6450443267822266","3.6450443267822266","3.6450443267822266"
"11141","3.5803918838500977","3.5803918838500977","3.5803918838500977"
"11142","3.4148919582366943","3.4148919582366943","3.4148919582366943"
"11143","3.523460865020752","3.523460865020752","3.523460865020752"
"11144","3.4803035259246826","3.4803035259246826","3.4803035259246826"
"11145","3.5113253593444824","3.5113253593444824","3.5113253593444824"
"11146","3.630267858505249","3.630267858505249","3.630267858505249"
"11147","3.3982925415039062","3.3982925415039062","3.3982925415039062"
"11148","3.470460891723633","3.470460891723633","3.470460891723633"
"11149","3.385314464569092","3.385314464569092","3.385314464569092"
"11150","3.4747753143310547","3.4747753143310547","3.4747753143310547"
"11151","3.6307532787323","3.6307532787323","3.6307532787323"
"11152","3.4590625762939453","3.4590625762939453","3.4590625762939453"
"11153","3.520930290222168","3.520930290222168","3.520930290222168"
"11154","3.544029951095581","3.544029951095581","3.544029951095581"
"11155","3.5993900299072266","3.5993900299072266","3.5993900299072266"
"11156","3.5336062908172607","3.5336062908172607","3.5336062908172607"
"11157","3.453171730041504","3.453171730041504","3.453171730041504"
"11158","3.522867202758789","3.522867202758789","3.522867202758789"
"11159","3.3333544731140137","3.3333544731140137","3.3333544731140137"
"11160","3.1538290977478027","3.1538290977478027","3.1538290977478027"
"11161","3.4464824199676514","3.4464824199676514","3.4464824199676514"
"11162","3.6278083324432373","3.6278083324432373","3.6278083324432373"
"11163","3.5588138103485107","3.5588138103485107","3.5588138103485107"
"11164","3.5608601570129395","3.5608601570129395","3.5608601570129395"
"11165","3.4937491416931152","3.4937491416931152","3.4937491416931152"
"11166","3.2454211711883545","3.2454211711883545","3.2454211711883545"
"11167","3.5869898796081543","3.5869898796081543","3.5869898796081543"
"11168","3.488487958908081","3.488487958908081","3.488487958908081"
"11169","3.559093475341797","3.559093475341797","3.559093475341797"
"11170","3.5765435695648193","3.5765435695648193","3.5765435695648193"
"11171","3.557746410369873","3.557746410369873","3.557746410369873"
"11172","3.5629308223724365","3.5629308223724365","3.5629308223724365"
"11173","3.6059443950653076","3.6059443950653076","3.6059443950653076"
"11174","3.6840262413024902","3.6840262413024902","3.6840262413024902"
"11175","3.5898914337158203","3.5898914337158203","3.5898914337158203"
"11176","3.573826313018799","3.573826313018799","3.573826313018799"
"11177","3.478321075439453","3.478321075439453","3.478321075439453"
"11178","3.7033329010009766","3.7033329010009766","3.7033329010009766"
"11179","3.364187717437744","3.364187717437744","3.364187717437744"
"11180","3.5910727977752686","3.5910727977752686","3.5910727977752686"
"11181","3.5618114471435547","3.5618114471435547","3.5618114471435547"
"11182","3.5506064891815186","3.5506064891815186","3.5506064891815186"
"11183","3.395603656768799","3.395603656768799","3.395603656768799"
"11184","3.578939437866211","3.578939437866211","3.578939437866211"
"11185","3.543574333190918","3.543574333190918","3.543574333190918"
"11186","3.6429648399353027","3.6429648399353027","3.6429648399353027"
"11187","3.4765167236328125","3.4765167236328125","3.4765167236328125"
"11188","3.617659091949463","3.617659091949463","3.617659091949463"
"11189","3.5152957439422607","3.5152957439422607","3.5152957439422607"
"11190","3.6876139640808105","3.6876139640808105","3.6876139640808105"
"11191","3.58496356010437","3.58496356010437","3.58496356010437"
"11192","3.6103179454803467","3.6103179454803467","3.6103179454803467"
"11193","3.4524550437927246","3.4524550437927246","3.4524550437927246"
"11194","3.515892744064331","3.515892744064331","3.515892744064331"
"11195","3.486246109008789","3.486246109008789","3.486246109008789"
"11196","3.5333709716796875","3.5333709716796875","3.5333709716796875"
"11197","3.72599458694458","3.72599458694458","3.72599458694458"
"11198","3.6179206371307373","3.6179206371307373","3.6179206371307373"
"11199","3.529052257537842","3.529052257537842","3.529052257537842"
"11200","3.5870237350463867","3.5870237350463867","3.5870237350463867"
"11201","3.6167068481445312","3.6167068481445312","3.6167068481445312"
"11202","3.5140485763549805","3.5140485763549805","3.5140485763549805"
"11203","3.680267810821533","3.680267810821533","3.680267810821533"
"11204","3.5802102088928223","3.5802102088928223","3.5802102088928223"
"11205","3.4065542221069336","3.4065542221069336","3.4065542221069336"
"11206","3.643772840499878","3.643772840499878","3.643772840499878"
"11207","3.5652313232421875","3.5652313232421875","3.5652313232421875"
"11208","3.6661391258239746","3.6661391258239746","3.6661391258239746"
"11209","3.727074384689331","3.727074384689331","3.727074384689331"
"11210","3.5775279998779297","3.5775279998779297","3.5775279998779297"
"11211","3.4968113899230957","3.4968113899230957","3.4968113899230957"
"11212","3.535128593444824","3.535128593444824","3.535128593444824"
"11213","3.6724257469177246","3.6724257469177246","3.6724257469177246"
"11214","3.52994966506958","3.52994966506958","3.52994966506958"
"11215","3.6450304985046387","3.6450304985046387","3.6450304985046387"
"11216","3.5924644470214844","3.5924644470214844","3.5924644470214844"
"11217","3.6188228130340576","3.6188228130340576","3.6188228130340576"
"11218","3.561476469039917","3.561476469039917","3.561476469039917"
"11219","3.638979434967041","3.638979434967041","3.638979434967041"
"11220","3.596787214279175","3.596787214279175","3.596787214279175"
"11221","3.6482295989990234","3.6482295989990234","3.6482295989990234"
"11222","3.6156413555145264","3.6156413555145264","3.6156413555145264"
"11223","3.6712100505828857","3.6712100505828857","3.6712100505828857"
"11224","3.5768051147460938","3.5768051147460938","3.5768051147460938"
"11225","3.3973894119262695","3.3973894119262695","3.3973894119262695"
"11226","3.7034385204315186","3.7034385204315186","3.7034385204315186"
"11227","3.424931526184082","3.424931526184082","3.424931526184082"
"11228","3.630966901779175","3.630966901779175","3.630966901779175"
"11229","3.631065845489502","3.631065845489502","3.631065845489502"
"11230","3.353787899017334","3.353787899017334","3.353787899017334"
"11231","3.6539268493652344","3.6539268493652344","3.6539268493652344"
"11232","3.527190923690796","3.527190923690796","3.527190923690796"
"11233","3.627775192260742","3.627775192260742","3.627775192260742"
"11234","3.6335418224334717","3.6335418224334717","3.6335418224334717"
"11235","3.5944995880126953","3.5944995880126953","3.5944995880126953"
"11236","3.6638412475585938","3.6638412475585938","3.6638412475585938"
"11237","3.5588996410369873","3.5588996410369873","3.5588996410369873"
"11238","3.638359546661377","3.638359546661377","3.638359546661377"
"11239","3.5544660091400146","3.5544660091400146","3.5544660091400146"
"11240","3.6659533977508545","3.6659533977508545","3.6659533977508545"
"11241","3.6035194396972656","3.6035194396972656","3.6035194396972656"
"11242","3.622497081756592","3.622497081756592","3.622497081756592"
"11243","3.5361170768737793","3.5361170768737793","3.5361170768737793"
"11244","3.64497709274292","3.64497709274292","3.64497709274292"
"11245","3.731518268585205","3.731518268585205","3.731518268585205"
"11246","3.7169737815856934","3.7169737815856934","3.7169737815856934"
"11247","3.3951966762542725","3.3951966762542725","3.3951966762542725"
"11248","3.561049461364746","3.561049461364746","3.561049461364746"
"11249","3.634904384613037","3.634904384613037","3.634904384613037"
"11250","3.6351678371429443","3.6351678371429443","3.6351678371429443"
"11251","3.746318817138672","3.746318817138672","3.746318817138672"
"11252","3.6442465782165527","3.6442465782165527","3.6442465782165527"
"11253","3.536951780319214","3.536951780319214","3.536951780319214"
"11254","3.628666877746582","3.628666877746582","3.628666877746582"
"11255","3.6229140758514404","3.6229140758514404","3.6229140758514404"
"11256","3.644373655319214","3.644373655319214","3.644373655319214"
"11257","3.5124404430389404","3.5124404430389404","3.5124404430389404"
"11258","3.4818663597106934","3.4818663597106934","3.4818663597106934"
"11259","3.6443748474121094","3.6443748474121094","3.6443748474121094"
"11260","3.4870047569274902","3.4870047569274902","3.4870047569274902"
"11261","3.591752529144287","3.591752529144287","3.591752529144287"
"11262","3.5138964653015137","3.5138964653015137","3.5138964653015137"
"11263","3.5497708320617676","3.5497708320617676","3.5497708320617676"
"11264","3.5059707164764404","3.5059707164764404","3.5059707164764404"
"11265","3.649096965789795","3.649096965789795","3.649096965789795"
"11266","3.483804225921631","3.483804225921631","3.483804225921631"
"11267","3.6301441192626953","3.6301441192626953","3.6301441192626953"
"11268","3.53181791305542","3.53181791305542","3.53181791305542"
"11269","3.5888233184814453","3.5888233184814453","3.5888233184814453"
"11270","3.5749053955078125","3.5749053955078125","3.5749053955078125"
"11271","3.5388851165771484","3.5388851165771484","3.5388851165771484"
"11272","3.5659713745117188","3.5659713745117188","3.5659713745117188"
"11273","3.658907651901245","3.658907651901245","3.658907651901245"
"11274","3.3782613277435303","3.3782613277435303","3.3782613277435303"
"11275","3.490544080734253","3.490544080734253","3.490544080734253"
"11276","3.582873821258545","3.582873821258545","3.582873821258545"
"11277","3.6016573905944824","3.6016573905944824","3.6016573905944824"
"11278","3.5688161849975586","3.5688161849975586","3.5688161849975586"
"11279","3.4148807525634766","3.4148807525634766","3.4148807525634766"
"11280","3.4142050743103027","3.4142050743103027","3.4142050743103027"
"11281","3.5116305351257324","3.5116305351257324","3.5116305351257324"
"11282","3.60105562210083","3.60105562210083","3.60105562210083"
"11283","3.5688066482543945","3.5688066482543945","3.5688066482543945"
"11284","3.4707045555114746","3.4707045555114746","3.4707045555114746"
"11285","3.6862151622772217","3.6862151622772217","3.6862151622772217"
"11286","3.575892925262451","3.575892925262451","3.575892925262451"
"11287","3.5396628379821777","3.5396628379821777","3.5396628379821777"
"11288","3.460839033126831","3.460839033126831","3.460839033126831"
"11289","3.489898204803467","3.489898204803467","3.489898204803467"
"11290","3.6424193382263184","3.6424193382263184","3.6424193382263184"
"11291","3.621532917022705","3.621532917022705","3.621532917022705"
"11292","3.433850049972534","3.433850049972534","3.433850049972534"
"11293","3.630068778991699","3.630068778991699","3.630068778991699"
"11294","3.6065375804901123","3.6065375804901123","3.6065375804901123"
"11295","3.5429141521453857","3.5429141521453857","3.5429141521453857"
"11296","3.317108154296875","3.317108154296875","3.317108154296875"
"11297","3.5726332664489746","3.5726332664489746","3.5726332664489746"
"11298","3.4725074768066406","3.4725074768066406","3.4725074768066406"
"11299","3.3186559677124023","3.3186559677124023","3.3186559677124023"
"11300","3.635647773742676","3.635647773742676","3.635647773742676"
"11301","3.581061840057373","3.581061840057373","3.581061840057373"
"11302","3.720768690109253","3.720768690109253","3.720768690109253"
"11303","3.641111135482788","3.641111135482788","3.641111135482788"
"11304","3.476475477218628","3.476475477218628","3.476475477218628"
"11305","3.6108717918395996","3.6108717918395996","3.6108717918395996"
