"Step","Attempt23 - Episode_Reward/bot_2_payload","Attempt23 - Episode_Reward/bot_2_payload__MIN","Attempt23 - Episode_Reward/bot_2_payload__MAX"
"3206","3.698775053024292","3.698775053024292","3.698775053024292"
"3208","3.890305280685425","3.890305280685425","3.890305280685425"
"3209","3.7533769607543945","3.7533769607543945","3.7533769607543945"
"3211","3.7639691829681396","3.7639691829681396","3.7639691829681396"
"3212","3.8554306030273438","3.8554306030273438","3.8554306030273438"
"3214","3.775834560394287","3.775834560394287","3.775834560394287"
"3216","3.7129173278808594","3.7129173278808594","3.7129173278808594"
"3218","3.853762149810791","3.853762149810791","3.853762149810791"
"3222","3.742259979248047","3.742259979248047","3.742259979248047"
"3223","3.779104232788086","3.779104232788086","3.779104232788086"
"3224","3.8430545330047607","3.8430545330047607","3.8430545330047607"
"3225","3.913355588912964","3.913355588912964","3.913355588912964"
"3226","3.7444300651550293","3.7444300651550293","3.7444300651550293"
"3228","3.7320563793182373","3.7320563793182373","3.7320563793182373"
"3229","3.8103408813476562","3.8103408813476562","3.8103408813476562"
"3232","3.9233460426330566","3.9233460426330566","3.9233460426330566"
"3233","3.86686372756958","3.86686372756958","3.86686372756958"
"3235","3.8412513732910156","3.8412513732910156","3.8412513732910156"
"3238","3.9085566997528076","3.9085566997528076","3.9085566997528076"
"3239","3.747220516204834","3.747220516204834","3.747220516204834"
"3242","3.853071928024292","3.853071928024292","3.853071928024292"
"3243","3.7819013595581055","3.7819013595581055","3.7819013595581055"
"3244","3.8730201721191406","3.8730201721191406","3.8730201721191406"
"3246","3.8545684814453125","3.8545684814453125","3.8545684814453125"
"3247","3.8849434852600098","3.8849434852600098","3.8849434852600098"
"3251","3.8087024688720703","3.8087024688720703","3.8087024688720703"
"3253","3.765129566192627","3.765129566192627","3.765129566192627"
"3254","3.861783504486084","3.861783504486084","3.861783504486084"
"3257","3.777080535888672","3.777080535888672","3.777080535888672"
"3258","3.7703683376312256","3.7703683376312256","3.7703683376312256"
"3259","3.7713305950164795","3.7713305950164795","3.7713305950164795"
"3261","3.7893948554992676","3.7893948554992676","3.7893948554992676"
"3264","3.781230926513672","3.781230926513672","3.781230926513672"
"3265","3.872166633605957","3.872166633605957","3.872166633605957"
"3269","3.808183193206787","3.808183193206787","3.808183193206787"
"3271","3.906585693359375","3.906585693359375","3.906585693359375"
"3272","3.9189231395721436","3.9189231395721436","3.9189231395721436"
"3273","3.917203903198242","3.917203903198242","3.917203903198242"
"3275","3.83127498626709","3.83127498626709","3.83127498626709"
"3276","3.843045711517334","3.843045711517334","3.843045711517334"
"3277","3.8752875328063965","3.8752875328063965","3.8752875328063965"
"3280","3.8046717643737793","3.8046717643737793","3.8046717643737793"
"3282","3.7933387756347656","3.7933387756347656","3.7933387756347656"
"3283","3.699915885925293","3.699915885925293","3.699915885925293"
"3284","3.809006452560425","3.809006452560425","3.809006452560425"
"3285","3.675039052963257","3.675039052963257","3.675039052963257"
"3287","3.802550792694092","3.802550792694092","3.802550792694092"
"3289","3.9039950370788574","3.9039950370788574","3.9039950370788574"
"3290","3.8129632472991943","3.8129632472991943","3.8129632472991943"
"3291","3.8933522701263428","3.8933522701263428","3.8933522701263428"
"3292","3.8047289848327637","3.8047289848327637","3.8047289848327637"
"3295","3.777191162109375","3.777191162109375","3.777191162109375"
"3299","3.8473784923553467","3.8473784923553467","3.8473784923553467"
"3302","3.8313443660736084","3.8313443660736084","3.8313443660736084"
"3307","3.7758889198303223","3.7758889198303223","3.7758889198303223"
"3309","3.763331174850464","3.763331174850464","3.763331174850464"
"3312","3.793321132659912","3.793321132659912","3.793321132659912"
"3313","3.844672918319702","3.844672918319702","3.844672918319702"
"3315","3.789815902709961","3.789815902709961","3.789815902709961"
"3316","3.917734146118164","3.917734146118164","3.917734146118164"
"3322","3.831322431564331","3.831322431564331","3.831322431564331"
"3325","3.73226261138916","3.73226261138916","3.73226261138916"
"3328","3.9468207359313965","3.9468207359313965","3.9468207359313965"
"3330","3.7354297637939453","3.7354297637939453","3.7354297637939453"
"3332","3.897075653076172","3.897075653076172","3.897075653076172"
"3333","3.8555266857147217","3.8555266857147217","3.8555266857147217"
"3336","3.834925413131714","3.834925413131714","3.834925413131714"
"3339","3.8026492595672607","3.8026492595672607","3.8026492595672607"
"3340","3.852146863937378","3.852146863937378","3.852146863937378"
"3341","3.684159755706787","3.684159755706787","3.684159755706787"
"3345","3.7798728942871094","3.7798728942871094","3.7798728942871094"
"3347","3.6553122997283936","3.6553122997283936","3.6553122997283936"
"3348","3.915654182434082","3.915654182434082","3.915654182434082"
"3349","3.7299232482910156","3.7299232482910156","3.7299232482910156"
"3352","3.7468135356903076","3.7468135356903076","3.7468135356903076"
"3353","3.8464584350585938","3.8464584350585938","3.8464584350585938"
"3354","3.815373420715332","3.815373420715332","3.815373420715332"
"3355","3.802967071533203","3.802967071533203","3.802967071533203"
"3356","3.8308122158050537","3.8308122158050537","3.8308122158050537"
"3359","3.795515537261963","3.795515537261963","3.795515537261963"
"3362","3.898648738861084","3.898648738861084","3.898648738861084"
"3363","3.754408597946167","3.754408597946167","3.754408597946167"
"3364","3.794398784637451","3.794398784637451","3.794398784637451"
"3365","3.8332555294036865","3.8332555294036865","3.8332555294036865"
"3366","3.7628836631774902","3.7628836631774902","3.7628836631774902"
"3367","3.7935996055603027","3.7935996055603027","3.7935996055603027"
"3368","3.8255724906921387","3.8255724906921387","3.8255724906921387"
"3369","3.8537185192108154","3.8537185192108154","3.8537185192108154"
"3370","3.8265328407287598","3.8265328407287598","3.8265328407287598"
"3371","3.783303737640381","3.783303737640381","3.783303737640381"
"3374","3.9322729110717773","3.9322729110717773","3.9322729110717773"
"3375","3.894249439239502","3.894249439239502","3.894249439239502"
"3378","3.7272872924804688","3.7272872924804688","3.7272872924804688"
"3379","3.848888397216797","3.848888397216797","3.848888397216797"
"3382","3.811168670654297","3.811168670654297","3.811168670654297"
"3384","3.772355079650879","3.772355079650879","3.772355079650879"
"3385","3.888376235961914","3.888376235961914","3.888376235961914"
"3386","3.789423942565918","3.789423942565918","3.789423942565918"
"3387","3.7195050716400146","3.7195050716400146","3.7195050716400146"
"3392","3.9097390174865723","3.9097390174865723","3.9097390174865723"
"3393","3.8379733562469482","3.8379733562469482","3.8379733562469482"
"3399","3.8677449226379395","3.8677449226379395","3.8677449226379395"
"3400","3.753539562225342","3.753539562225342","3.753539562225342"
"3402","3.848466396331787","3.848466396331787","3.848466396331787"
"3407","3.8262720108032227","3.8262720108032227","3.8262720108032227"
"3410","3.637754201889038","3.637754201889038","3.637754201889038"
"3412","3.833185911178589","3.833185911178589","3.833185911178589"
"3414","3.732329845428467","3.732329845428467","3.732329845428467"
"3415","3.7869174480438232","3.7869174480438232","3.7869174480438232"
"3417","3.887307643890381","3.887307643890381","3.887307643890381"
"3418","3.8796634674072266","3.8796634674072266","3.8796634674072266"
"3419","3.80330753326416","3.80330753326416","3.80330753326416"
"3420","3.8225314617156982","3.8225314617156982","3.8225314617156982"
"3421","3.831354856491089","3.831354856491089","3.831354856491089"
"3423","3.865243911743164","3.865243911743164","3.865243911743164"
"3426","3.7663753032684326","3.7663753032684326","3.7663753032684326"
"3428","3.908670425415039","3.908670425415039","3.908670425415039"
"3429","3.8339736461639404","3.8339736461639404","3.8339736461639404"
"3434","3.708242893218994","3.708242893218994","3.708242893218994"
"3435","3.711879253387451","3.711879253387451","3.711879253387451"
"3436","3.932992935180664","3.932992935180664","3.932992935180664"
"3437","3.8617472648620605","3.8617472648620605","3.8617472648620605"
"3438","3.890876293182373","3.890876293182373","3.890876293182373"
"3439","3.9125497341156006","3.9125497341156006","3.9125497341156006"
"3440","3.827918529510498","3.827918529510498","3.827918529510498"
"3444","3.870116710662842","3.870116710662842","3.870116710662842"
"3445","3.533649206161499","3.533649206161499","3.533649206161499"
"3446","3.8691577911376953","3.8691577911376953","3.8691577911376953"
"3447","3.8915066719055176","3.8915066719055176","3.8915066719055176"
"3451","3.8703207969665527","3.8703207969665527","3.8703207969665527"
"3452","3.8579344749450684","3.8579344749450684","3.8579344749450684"
"3455","3.7842140197753906","3.7842140197753906","3.7842140197753906"
"3456","3.8740615844726562","3.8740615844726562","3.8740615844726562"
"3457","3.840900421142578","3.840900421142578","3.840900421142578"
"3458","3.869959592819214","3.869959592819214","3.869959592819214"
"3460","3.903660535812378","3.903660535812378","3.903660535812378"
"3461","3.8565526008605957","3.8565526008605957","3.8565526008605957"
"3464","3.8891913890838623","3.8891913890838623","3.8891913890838623"
"3465","3.8303780555725098","3.8303780555725098","3.8303780555725098"
"3466","3.8374385833740234","3.8374385833740234","3.8374385833740234"
"3467","3.889029026031494","3.889029026031494","3.889029026031494"
"3469","3.882007598876953","3.882007598876953","3.882007598876953"
"3470","3.8649826049804688","3.8649826049804688","3.8649826049804688"
"3472","3.970005989074707","3.970005989074707","3.970005989074707"
"3473","3.8393759727478027","3.8393759727478027","3.8393759727478027"
"3474","3.9127309322357178","3.9127309322357178","3.9127309322357178"
"3479","3.8927695751190186","3.8927695751190186","3.8927695751190186"
"3480","3.8099944591522217","3.8099944591522217","3.8099944591522217"
"3482","3.8580682277679443","3.8580682277679443","3.8580682277679443"
"3484","3.8200716972351074","3.8200716972351074","3.8200716972351074"
"3485","3.8305792808532715","3.8305792808532715","3.8305792808532715"
"3489","3.8850886821746826","3.8850886821746826","3.8850886821746826"
"3491","3.8862013816833496","3.8862013816833496","3.8862013816833496"
"3492","3.912499189376831","3.912499189376831","3.912499189376831"
"3494","3.786592483520508","3.786592483520508","3.786592483520508"
"3495","3.871976852416992","3.871976852416992","3.871976852416992"
"3498","3.786485195159912","3.786485195159912","3.786485195159912"
"3499","3.813297748565674","3.813297748565674","3.813297748565674"
"3500","3.7017502784729004","3.7017502784729004","3.7017502784729004"
"3502","3.8951034545898438","3.8951034545898438","3.8951034545898438"
"3503","3.829314708709717","3.829314708709717","3.829314708709717"
"3505","3.8696389198303223","3.8696389198303223","3.8696389198303223"
"3506","3.850938558578491","3.850938558578491","3.850938558578491"
"3510","3.8380141258239746","3.8380141258239746","3.8380141258239746"
"3512","3.8232429027557373","3.8232429027557373","3.8232429027557373"
"3513","3.7245192527770996","3.7245192527770996","3.7245192527770996"
"3517","3.790255546569824","3.790255546569824","3.790255546569824"
"3519","3.929302215576172","3.929302215576172","3.929302215576172"
"3523","3.848524570465088","3.848524570465088","3.848524570465088"
"3525","3.717844009399414","3.717844009399414","3.717844009399414"
"3526","3.749288320541382","3.749288320541382","3.749288320541382"
"3527","3.7422914505004883","3.7422914505004883","3.7422914505004883"
"3528","3.865813732147217","3.865813732147217","3.865813732147217"
"3529","3.882050037384033","3.882050037384033","3.882050037384033"
"3530","3.84152889251709","3.84152889251709","3.84152889251709"
"3531","3.8009066581726074","3.8009066581726074","3.8009066581726074"
"3537","3.866445541381836","3.866445541381836","3.866445541381836"
"3538","3.882112503051758","3.882112503051758","3.882112503051758"
"3539","3.9094367027282715","3.9094367027282715","3.9094367027282715"
"3541","3.855316638946533","3.855316638946533","3.855316638946533"
"3543","3.9075236320495605","3.9075236320495605","3.9075236320495605"
"3544","3.824139356613159","3.824139356613159","3.824139356613159"
"3555","3.845691680908203","3.845691680908203","3.845691680908203"
"3556","3.8688111305236816","3.8688111305236816","3.8688111305236816"
"3557","3.833498001098633","3.833498001098633","3.833498001098633"
"3558","3.854989528656006","3.854989528656006","3.854989528656006"
"3560","3.8815226554870605","3.8815226554870605","3.8815226554870605"
"3561","3.7070908546447754","3.7070908546447754","3.7070908546447754"
"3565","3.870142698287964","3.870142698287964","3.870142698287964"
"3568","3.5639758110046387","3.5639758110046387","3.5639758110046387"
"3569","3.902336835861206","3.902336835861206","3.902336835861206"
"3572","3.8023746013641357","3.8023746013641357","3.8023746013641357"
"3573","3.7271318435668945","3.7271318435668945","3.7271318435668945"
"3574","3.841564655303955","3.841564655303955","3.841564655303955"
"3575","3.8095850944519043","3.8095850944519043","3.8095850944519043"
"3580","3.951303482055664","3.951303482055664","3.951303482055664"
"3582","3.8054633140563965","3.8054633140563965","3.8054633140563965"
"3583","3.8681247234344482","3.8681247234344482","3.8681247234344482"
"3585","3.891702175140381","3.891702175140381","3.891702175140381"
"3588","3.844344139099121","3.844344139099121","3.844344139099121"
"3589","3.867365598678589","3.867365598678589","3.867365598678589"
"3591","3.778125762939453","3.778125762939453","3.778125762939453"
"3596","3.942453384399414","3.942453384399414","3.942453384399414"
"3598","3.9164061546325684","3.9164061546325684","3.9164061546325684"
"3601","3.9003238677978516","3.9003238677978516","3.9003238677978516"
"3602","3.720268726348877","3.720268726348877","3.720268726348877"
"3605","3.803191900253296","3.803191900253296","3.803191900253296"
"3608","3.8284592628479004","3.8284592628479004","3.8284592628479004"
"3610","3.872380018234253","3.872380018234253","3.872380018234253"
"3611","3.8390958309173584","3.8390958309173584","3.8390958309173584"
"3613","3.9437499046325684","3.9437499046325684","3.9437499046325684"
"3615","3.9108972549438477","3.9108972549438477","3.9108972549438477"
"3618","3.8815178871154785","3.8815178871154785","3.8815178871154785"
"3619","3.7926089763641357","3.7926089763641357","3.7926089763641357"
"3621","3.8721463680267334","3.8721463680267334","3.8721463680267334"
"3622","3.8191943168640137","3.8191943168640137","3.8191943168640137"
"3623","3.8419456481933594","3.8419456481933594","3.8419456481933594"
"3624","3.9080607891082764","3.9080607891082764","3.9080607891082764"
"3626","3.7013423442840576","3.7013423442840576","3.7013423442840576"
"3627","3.843095302581787","3.843095302581787","3.843095302581787"
"3628","3.936455488204956","3.936455488204956","3.936455488204956"
"3630","3.7696452140808105","3.7696452140808105","3.7696452140808105"
"3636","3.8702151775360107","3.8702151775360107","3.8702151775360107"
"3637","3.880394697189331","3.880394697189331","3.880394697189331"
"3639","3.809142589569092","3.809142589569092","3.809142589569092"
"3640","3.8567862510681152","3.8567862510681152","3.8567862510681152"
"3641","3.8096187114715576","3.8096187114715576","3.8096187114715576"
"3642","3.7842516899108887","3.7842516899108887","3.7842516899108887"
"3643","3.699647903442383","3.699647903442383","3.699647903442383"
"3645","3.815511703491211","3.815511703491211","3.815511703491211"
"3647","3.8576812744140625","3.8576812744140625","3.8576812744140625"
"3649","3.773369550704956","3.773369550704956","3.773369550704956"
"3650","3.9150195121765137","3.9150195121765137","3.9150195121765137"
"3651","3.867684841156006","3.867684841156006","3.867684841156006"
"3652","3.8603720664978027","3.8603720664978027","3.8603720664978027"
"3655","3.9353291988372803","3.9353291988372803","3.9353291988372803"
"3656","3.8476788997650146","3.8476788997650146","3.8476788997650146"
"3660","3.8660850524902344","3.8660850524902344","3.8660850524902344"
"3662","3.8198461532592773","3.8198461532592773","3.8198461532592773"
"3664","3.8866097927093506","3.8866097927093506","3.8866097927093506"
"3665","3.9370992183685303","3.9370992183685303","3.9370992183685303"
"3667","3.8660330772399902","3.8660330772399902","3.8660330772399902"
"3668","3.842625379562378","3.842625379562378","3.842625379562378"
"3669","3.8651204109191895","3.8651204109191895","3.8651204109191895"
"3673","3.7562644481658936","3.7562644481658936","3.7562644481658936"
"3675","3.8228747844696045","3.8228747844696045","3.8228747844696045"
"3677","3.733797073364258","3.733797073364258","3.733797073364258"
"3680","3.869633436203003","3.869633436203003","3.869633436203003"
"3683","3.8723037242889404","3.8723037242889404","3.8723037242889404"
"3686","3.868262767791748","3.868262767791748","3.868262767791748"
"3688","3.850132942199707","3.850132942199707","3.850132942199707"
"3692","3.8453001976013184","3.8453001976013184","3.8453001976013184"
"3697","3.8313586711883545","3.8313586711883545","3.8313586711883545"
"3698","3.7024450302124023","3.7024450302124023","3.7024450302124023"
"3699","3.7974796295166016","3.7974796295166016","3.7974796295166016"
"3700","3.8793132305145264","3.8793132305145264","3.8793132305145264"
"3701","3.8642470836639404","3.8642470836639404","3.8642470836639404"
"3702","3.759270429611206","3.759270429611206","3.759270429611206"
"3705","3.850311279296875","3.850311279296875","3.850311279296875"
"3707","3.7030067443847656","3.7030067443847656","3.7030067443847656"
"3708","3.852240562438965","3.852240562438965","3.852240562438965"
"3709","3.830442190170288","3.830442190170288","3.830442190170288"
"3710","3.6655995845794678","3.6655995845794678","3.6655995845794678"
"3716","3.681326389312744","3.681326389312744","3.681326389312744"
"3717","3.9230823516845703","3.9230823516845703","3.9230823516845703"
"3718","3.7741451263427734","3.7741451263427734","3.7741451263427734"
"3719","3.776456356048584","3.776456356048584","3.776456356048584"
"3720","3.7408595085144043","3.7408595085144043","3.7408595085144043"
"3722","3.8252665996551514","3.8252665996551514","3.8252665996551514"
"3725","3.8565258979797363","3.8565258979797363","3.8565258979797363"
"3727","3.8918826580047607","3.8918826580047607","3.8918826580047607"
"3728","3.7968945503234863","3.7968945503234863","3.7968945503234863"
"3730","3.789031982421875","3.789031982421875","3.789031982421875"
"3731","3.8864684104919434","3.8864684104919434","3.8864684104919434"
"3732","3.8718955516815186","3.8718955516815186","3.8718955516815186"
"3738","3.8519515991210938","3.8519515991210938","3.8519515991210938"
"3740","3.8483636379241943","3.8483636379241943","3.8483636379241943"
"3741","3.836831569671631","3.836831569671631","3.836831569671631"
"3743","3.8399457931518555","3.8399457931518555","3.8399457931518555"
"3744","3.9182212352752686","3.9182212352752686","3.9182212352752686"
"3745","3.7821826934814453","3.7821826934814453","3.7821826934814453"
"3747","3.8010292053222656","3.8010292053222656","3.8010292053222656"
"3749","3.6686322689056396","3.6686322689056396","3.6686322689056396"
"3752","3.891794204711914","3.891794204711914","3.891794204711914"
"3753","3.8190112113952637","3.8190112113952637","3.8190112113952637"
"3755","3.747668981552124","3.747668981552124","3.747668981552124"
"3757","3.8880279064178467","3.8880279064178467","3.8880279064178467"
"3758","3.697190761566162","3.697190761566162","3.697190761566162"
"3760","3.8750274181365967","3.8750274181365967","3.8750274181365967"
"3762","3.8207082748413086","3.8207082748413086","3.8207082748413086"
"3768","3.841493606567383","3.841493606567383","3.841493606567383"
"3769","3.7274341583251953","3.7274341583251953","3.7274341583251953"
"3772","3.879699468612671","3.879699468612671","3.879699468612671"
"3774","3.8623712062835693","3.8623712062835693","3.8623712062835693"
"3778","3.9055023193359375","3.9055023193359375","3.9055023193359375"
"3779","3.8206787109375","3.8206787109375","3.8206787109375"
"3780","3.756204128265381","3.756204128265381","3.756204128265381"
"3781","3.8894431591033936","3.8894431591033936","3.8894431591033936"
"3784","3.8178467750549316","3.8178467750549316","3.8178467750549316"
"3791","3.721184492111206","3.721184492111206","3.721184492111206"
"3794","3.755357503890991","3.755357503890991","3.755357503890991"
"3795","3.85526180267334","3.85526180267334","3.85526180267334"
"3796","3.873800754547119","3.873800754547119","3.873800754547119"
"3798","3.8440730571746826","3.8440730571746826","3.8440730571746826"
"3800","3.8591628074645996","3.8591628074645996","3.8591628074645996"
"3801","3.845047950744629","3.845047950744629","3.845047950744629"
"3803","3.9037387371063232","3.9037387371063232","3.9037387371063232"
"3804","3.859884262084961","3.859884262084961","3.859884262084961"
"3805","3.871962308883667","3.871962308883667","3.871962308883667"
"3809","3.841554641723633","3.841554641723633","3.841554641723633"
"3811","3.8860220909118652","3.8860220909118652","3.8860220909118652"
"3812","3.665994644165039","3.665994644165039","3.665994644165039"
"3813","3.790027379989624","3.790027379989624","3.790027379989624"
"3817","3.787850856781006","3.787850856781006","3.787850856781006"
"3821","3.891756772994995","3.891756772994995","3.891756772994995"
"3822","3.8362531661987305","3.8362531661987305","3.8362531661987305"
"3824","3.910841703414917","3.910841703414917","3.910841703414917"
"3825","3.8838424682617188","3.8838424682617188","3.8838424682617188"
"3826","3.7986178398132324","3.7986178398132324","3.7986178398132324"
"3828","3.90606689453125","3.90606689453125","3.90606689453125"
"3831","3.8709352016448975","3.8709352016448975","3.8709352016448975"
"3832","3.885437488555908","3.885437488555908","3.885437488555908"
"3834","3.8934571743011475","3.8934571743011475","3.8934571743011475"
"3837","3.88187837600708","3.88187837600708","3.88187837600708"
"3838","3.74324893951416","3.74324893951416","3.74324893951416"
"3842","3.755126953125","3.755126953125","3.755126953125"
"3843","3.8224616050720215","3.8224616050720215","3.8224616050720215"
"3844","3.8195695877075195","3.8195695877075195","3.8195695877075195"
"3845","3.8754420280456543","3.8754420280456543","3.8754420280456543"
"3847","3.8401248455047607","3.8401248455047607","3.8401248455047607"
"3848","3.7923171520233154","3.7923171520233154","3.7923171520233154"
"3850","3.9714515209198","3.9714515209198","3.9714515209198"
"3851","3.8364083766937256","3.8364083766937256","3.8364083766937256"
"3855","3.82452392578125","3.82452392578125","3.82452392578125"
"3856","3.804299831390381","3.804299831390381","3.804299831390381"
"3857","3.8084542751312256","3.8084542751312256","3.8084542751312256"
"3860","3.8890151977539062","3.8890151977539062","3.8890151977539062"
"3861","3.82620906829834","3.82620906829834","3.82620906829834"
"3862","3.637253522872925","3.637253522872925","3.637253522872925"
"3866","3.746746778488159","3.746746778488159","3.746746778488159"
"3868","3.8118295669555664","3.8118295669555664","3.8118295669555664"
"3869","3.8312976360321045","3.8312976360321045","3.8312976360321045"
"3870","3.845615863800049","3.845615863800049","3.845615863800049"
"3874","3.6916310787200928","3.6916310787200928","3.6916310787200928"
"3876","3.9017233848571777","3.9017233848571777","3.9017233848571777"
"3880","3.845822811126709","3.845822811126709","3.845822811126709"
"3881","3.887993574142456","3.887993574142456","3.887993574142456"
"3882","3.830420970916748","3.830420970916748","3.830420970916748"
"3884","3.815237045288086","3.815237045288086","3.815237045288086"
"3886","3.8121109008789062","3.8121109008789062","3.8121109008789062"
"3888","3.875241756439209","3.875241756439209","3.875241756439209"
"3889","3.9376401901245117","3.9376401901245117","3.9376401901245117"
"3891","3.9664599895477295","3.9664599895477295","3.9664599895477295"
"3899","3.8730247020721436","3.8730247020721436","3.8730247020721436"
"3902","3.864985942840576","3.864985942840576","3.864985942840576"
"3905","3.8288626670837402","3.8288626670837402","3.8288626670837402"
"3908","3.822805404663086","3.822805404663086","3.822805404663086"
"3909","3.9095587730407715","3.9095587730407715","3.9095587730407715"
"3910","3.8365180492401123","3.8365180492401123","3.8365180492401123"
"3911","3.706510066986084","3.706510066986084","3.706510066986084"
"3912","3.7310986518859863","3.7310986518859863","3.7310986518859863"
"3913","3.896691083908081","3.896691083908081","3.896691083908081"
"3915","3.566603422164917","3.566603422164917","3.566603422164917"
"3918","3.7731356620788574","3.7731356620788574","3.7731356620788574"
"3920","3.687572956085205","3.687572956085205","3.687572956085205"
"3922","3.7975385189056396","3.7975385189056396","3.7975385189056396"
"3924","3.8450536727905273","3.8450536727905273","3.8450536727905273"
"3925","3.909735679626465","3.909735679626465","3.909735679626465"
"3929","3.7970852851867676","3.7970852851867676","3.7970852851867676"
"3930","3.787017345428467","3.787017345428467","3.787017345428467"
"3931","3.89017391204834","3.89017391204834","3.89017391204834"
"3936","3.8886499404907227","3.8886499404907227","3.8886499404907227"
"3937","3.925297260284424","3.925297260284424","3.925297260284424"
"3945","3.83807635307312","3.83807635307312","3.83807635307312"
"3946","3.8921518325805664","3.8921518325805664","3.8921518325805664"
"3949","3.911503791809082","3.911503791809082","3.911503791809082"
"3950","3.88086199760437","3.88086199760437","3.88086199760437"
"3954","3.8822169303894043","3.8822169303894043","3.8822169303894043"
"3955","3.8342814445495605","3.8342814445495605","3.8342814445495605"
"3956","3.8064069747924805","3.8064069747924805","3.8064069747924805"
"3957","3.8352317810058594","3.8352317810058594","3.8352317810058594"
"3958","3.7708582878112793","3.7708582878112793","3.7708582878112793"
"3961","3.8449454307556152","3.8449454307556152","3.8449454307556152"
"3964","3.8383073806762695","3.8383073806762695","3.8383073806762695"
"3969","3.73541259765625","3.73541259765625","3.73541259765625"
"3972","3.825411319732666","3.825411319732666","3.825411319732666"
"3973","3.883810043334961","3.883810043334961","3.883810043334961"
"3974","3.8486404418945312","3.8486404418945312","3.8486404418945312"
"3975","3.856349468231201","3.856349468231201","3.856349468231201"
"3978","3.839973211288452","3.839973211288452","3.839973211288452"
"3981","3.7162787914276123","3.7162787914276123","3.7162787914276123"
"3982","3.824751377105713","3.824751377105713","3.824751377105713"
"3984","3.8122639656066895","3.8122639656066895","3.8122639656066895"
"3986","3.8301424980163574","3.8301424980163574","3.8301424980163574"
"3988","3.943983793258667","3.943983793258667","3.943983793258667"
"3990","3.6566715240478516","3.6566715240478516","3.6566715240478516"
"3992","3.799567937850952","3.799567937850952","3.799567937850952"
"3993","3.853264570236206","3.853264570236206","3.853264570236206"
"3994","3.8564577102661133","3.8564577102661133","3.8564577102661133"
"3996","3.913055181503296","3.913055181503296","3.913055181503296"
"3999","3.8286235332489014","3.8286235332489014","3.8286235332489014"
"4003","3.768705368041992","3.768705368041992","3.768705368041992"
"4004","3.8556180000305176","3.8556180000305176","3.8556180000305176"
"4006","3.8917651176452637","3.8917651176452637","3.8917651176452637"
"4007","3.8643221855163574","3.8643221855163574","3.8643221855163574"
"4010","3.8410873413085938","3.8410873413085938","3.8410873413085938"
"4014","3.9353485107421875","3.9353485107421875","3.9353485107421875"
"4016","3.800764560699463","3.800764560699463","3.800764560699463"
"4019","3.6227290630340576","3.6227290630340576","3.6227290630340576"
"4020","3.696286916732788","3.696286916732788","3.696286916732788"
"4021","3.7957417964935303","3.7957417964935303","3.7957417964935303"
"4023","3.7954978942871094","3.7954978942871094","3.7954978942871094"
"4025","3.7843825817108154","3.7843825817108154","3.7843825817108154"
"4028","3.6942520141601562","3.6942520141601562","3.6942520141601562"
"4032","3.9101028442382812","3.9101028442382812","3.9101028442382812"
"4034","3.8843142986297607","3.8843142986297607","3.8843142986297607"
"4036","3.7977023124694824","3.7977023124694824","3.7977023124694824"
"4037","3.8889846801757812","3.8889846801757812","3.8889846801757812"
"4038","3.8898448944091797","3.8898448944091797","3.8898448944091797"
"4040","3.7485790252685547","3.7485790252685547","3.7485790252685547"
"4043","3.87565016746521","3.87565016746521","3.87565016746521"
"4047","3.8884685039520264","3.8884685039520264","3.8884685039520264"
"4048","3.8345813751220703","3.8345813751220703","3.8345813751220703"
"4051","3.849355697631836","3.849355697631836","3.849355697631836"
"4055","3.8766448497772217","3.8766448497772217","3.8766448497772217"
"4056","3.6872777938842773","3.6872777938842773","3.6872777938842773"
"4057","3.732978343963623","3.732978343963623","3.732978343963623"
"4058","3.755044937133789","3.755044937133789","3.755044937133789"
"4059","3.8402457237243652","3.8402457237243652","3.8402457237243652"
"4060","3.768698215484619","3.768698215484619","3.768698215484619"
"4063","3.8869032859802246","3.8869032859802246","3.8869032859802246"
"4065","3.909249782562256","3.909249782562256","3.909249782562256"
"4068","3.833470106124878","3.833470106124878","3.833470106124878"
"4069","3.7851366996765137","3.7851366996765137","3.7851366996765137"
"4072","3.8943347930908203","3.8943347930908203","3.8943347930908203"
"4073","3.7829644680023193","3.7829644680023193","3.7829644680023193"
"4074","3.903212070465088","3.903212070465088","3.903212070465088"
"4075","3.8356523513793945","3.8356523513793945","3.8356523513793945"
"4077","3.8446784019470215","3.8446784019470215","3.8446784019470215"
"4078","3.796346664428711","3.796346664428711","3.796346664428711"
"4079","3.726379871368408","3.726379871368408","3.726379871368408"
"4081","3.8433451652526855","3.8433451652526855","3.8433451652526855"
"4082","3.8212294578552246","3.8212294578552246","3.8212294578552246"
"4083","3.8631064891815186","3.8631064891815186","3.8631064891815186"
"4084","3.7281577587127686","3.7281577587127686","3.7281577587127686"
"4087","3.9134716987609863","3.9134716987609863","3.9134716987609863"
"4090","3.8106679916381836","3.8106679916381836","3.8106679916381836"
"4091","3.7921159267425537","3.7921159267425537","3.7921159267425537"
"4094","3.7893924713134766","3.7893924713134766","3.7893924713134766"
"4096","3.8997714519500732","3.8997714519500732","3.8997714519500732"
"4097","3.825117826461792","3.825117826461792","3.825117826461792"
"4098","3.8226230144500732","3.8226230144500732","3.8226230144500732"
"4100","3.8626480102539062","3.8626480102539062","3.8626480102539062"
"4101","3.830483913421631","3.830483913421631","3.830483913421631"
