"Step","Attempt23 - Episode_Termination/base_contact","Attempt23 - Episode_Termination/base_contact__MIN","Attempt23 - Episode_Termination/base_contact__MAX"
"10115","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10122","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10123","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10125","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10126","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10130","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10132","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"10133","0.125","0.125","0.125"
"10135","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10138","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10139","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10140","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10141","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10142","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10143","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10146","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10147","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10148","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10149","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10152","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10156","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10159","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10160","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10163","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10164","0.125","0.125","0.125"
"10165","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10166","0.125","0.125","0.125"
"10167","0","0","0"
"10168","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10169","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10171","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"10172","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10177","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10179","0.125","0.125","0.125"
"10180","0.125","0.125","0.125"
"10181","0.125","0.125","0.125"
"10184","0.125","0.125","0.125"
"10185","0.125","0.125","0.125"
"10186","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10190","0.125","0.125","0.125"
"10197","0.125","0.125","0.125"
"10198","0","0","0"
"10201","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10202","0.125","0.125","0.125"
"10204","0.125","0.125","0.125"
"10205","0","0","0"
"10206","0.125","0.125","0.125"
"10210","0","0","0"
"10213","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10216","0.125","0.125","0.125"
"10217","0.125","0.125","0.125"
"10218","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10219","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10220","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10221","0","0","0"
"10224","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10226","0","0","0"
"10228","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10232","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10233","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10235","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10237","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10238","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10240","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10242","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10247","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10251","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10253","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10254","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10257","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10258","0","0","0"
"10259","0","0","0"
"10260","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10261","0","0","0"
"10262","0","0","0"
"10267","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10273","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10275","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10276","0.125","0.125","0.125"
"10278","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10281","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10282","0","0","0"
"10284","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10285","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10286","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10288","0","0","0"
"10293","0.125","0.125","0.125"
"10299","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10300","0.125","0.125","0.125"
"10302","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10305","0","0","0"
"10306","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10308","0","0","0"
"10309","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10310","0","0","0"
"10312","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10314","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10315","0","0","0"
"10316","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10317","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10320","0","0","0"
"10321","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10324","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10326","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10327","0","0","0"
"10328","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10330","0","0","0"
"10331","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10332","0","0","0"
"10334","0.125","0.125","0.125"
"10339","0","0","0"
"10340","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10343","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10345","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10346","0","0","0"
"10348","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10349","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10351","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10352","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10354","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10357","0.125","0.125","0.125"
"10359","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10362","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10363","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10364","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10366","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10367","0","0","0"
"10370","0","0","0"
"10371","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10374","0","0","0"
"10375","0","0","0"
"10376","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10377","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10379","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10381","0.125","0.125","0.125"
"10383","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10384","0.125","0.125","0.125"
"10386","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10387","0.125","0.125","0.125"
"10390","0","0","0"
"10391","0","0","0"
"10392","0.125","0.125","0.125"
"10397","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10399","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10402","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10404","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10405","0.125","0.125","0.125"
"10406","0","0","0"
"10407","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10408","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10410","0.125","0.125","0.125"
"10412","0.125","0.125","0.125"
"10414","0","0","0"
"10415","0","0","0"
"10416","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10417","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10422","0","0","0"
"10425","0.125","0.125","0.125"
"10426","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"10430","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10435","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10437","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10438","0","0","0"
"10440","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10448","0","0","0"
"10449","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10451","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10452","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10456","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10458","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10463","0","0","0"
"10464","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10466","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10468","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10470","0","0","0"
"10471","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10472","0.125","0.125","0.125"
"10474","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10482","0","0","0"
"10483","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10488","0","0","0"
"10489","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10491","0","0","0"
"10492","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10493","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10494","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10497","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10503","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10506","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10508","0","0","0"
"10509","0.125","0.125","0.125"
"10510","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10511","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10516","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10517","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10518","0.125","0.125","0.125"
"10519","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10520","0","0","0"
"10521","0","0","0"
"10526","0","0","0"
"10527","0","0","0"
"10531","0","0","0"
"10532","0.125","0.125","0.125"
"10535","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10536","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10537","0","0","0"
"10538","0.125","0.125","0.125"
"10539","0.125","0.125","0.125"
"10540","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10542","0.125","0.125","0.125"
"10546","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10549","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10552","0","0","0"
"10553","0","0","0"
"10556","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10557","0","0","0"
"10558","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10560","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10561","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10564","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10566","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10572","0","0","0"
"10573","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10575","0","0","0"
"10577","0","0","0"
"10579","0","0","0"
"10582","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10584","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10585","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10586","0","0","0"
"10590","0","0","0"
"10592","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10594","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10595","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10596","0","0","0"
"10597","0","0","0"
"10598","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10600","0","0","0"
"10602","0.125","0.125","0.125"
"10604","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10606","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10607","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10609","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10610","0","0","0"
"10611","0.125","0.125","0.125"
"10612","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10614","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10615","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10616","0.125","0.125","0.125"
"10618","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10622","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10624","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10626","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10627","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10628","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10629","0","0","0"
"10632","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10633","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10634","0.125","0.125","0.125"
"10635","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10637","0","0","0"
"10639","0","0","0"
"10641","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10642","0","0","0"
"10644","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10645","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10648","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10649","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10651","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10652","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10657","0.25","0.25","0.25"
"10659","0","0","0"
"10660","0.125","0.125","0.125"
"10663","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10664","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10665","0.125","0.125","0.125"
"10668","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10669","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10671","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10676","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10679","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10682","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10688","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10691","0","0","0"
"10693","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10694","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10695","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10698","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10702","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10705","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10706","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10710","0.125","0.125","0.125"
"10711","0.125","0.125","0.125"
"10713","0","0","0"
"10714","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10717","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10719","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10721","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10722","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10724","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10726","0.125","0.125","0.125"
"10728","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10729","0.125","0.125","0.125"
"10730","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10731","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10732","0","0","0"
"10733","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10735","0.125","0.125","0.125"
"10736","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10737","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10738","0.125","0.125","0.125"
"10745","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10746","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10748","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10751","0.125","0.125","0.125"
"10755","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10757","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10759","0","0","0"
"10760","0.125","0.125","0.125"
"10761","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10762","0","0","0"
"10765","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10771","0.125","0.125","0.125"
"10777","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10778","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10781","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10782","0","0","0"
"10786","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10787","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10788","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10794","0","0","0"
"10795","0","0","0"
"10796","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10797","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10798","0","0","0"
"10802","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10803","0","0","0"
"10805","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10806","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10810","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10816","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10818","0","0","0"
"10822","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10827","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10828","0","0","0"
"10829","0","0","0"
"10830","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10831","0","0","0"
"10832","0.125","0.125","0.125"
"10833","0","0","0"
"10835","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10836","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10838","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10839","0.125","0.125","0.125"
"10842","0","0","0"
"10847","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10848","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10849","0.125","0.125","0.125"
"10854","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10857","0.125","0.125","0.125"
"10859","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10862","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10865","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10867","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10868","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10869","0.125","0.125","0.125"
"10870","0.125","0.125","0.125"
"10871","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10873","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10875","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10877","0.125","0.125","0.125"
"10878","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10882","0","0","0"
"10883","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10884","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10885","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10886","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10887","0","0","0"
"10888","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10893","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10894","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10896","0","0","0"
"10897","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10900","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10902","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10905","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10908","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10909","0","0","0"
"10910","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10911","0","0","0"
"10912","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10915","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10920","0","0","0"
"10921","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10922","0","0","0"
"10924","0.125","0.125","0.125"
"10926","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10930","0","0","0"
"10932","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10934","0.125","0.125","0.125"
"10935","0","0","0"
"10936","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10938","0.125","0.125","0.125"
"10942","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10944","0","0","0"
"10945","0.125","0.125","0.125"
"10946","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10947","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10949","0.125","0.125","0.125"
"10950","0","0","0"
"10952","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10953","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10959","0","0","0"
"10961","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10966","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10968","0","0","0"
"10970","0.125","0.125","0.125"
"10972","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10975","0.125","0.125","0.125"
"10976","0.125","0.125","0.125"
"10980","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10981","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10989","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10990","0","0","0"
"10991","0.125","0.125","0.125"
"10996","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10997","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10999","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11000","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11002","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11004","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11006","0.125","0.125","0.125"
"11011","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11015","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"11016","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11017","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11019","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11020","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11021","0.125","0.125","0.125"
"11024","0","0","0"
"11025","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11028","0.125","0.125","0.125"
"11029","0","0","0"
"11034","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11036","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11039","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11041","0","0","0"
"11044","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11047","0","0","0"
"11048","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11049","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11050","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11051","0","0","0"
"11053","0","0","0"
"11054","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11055","0","0","0"
"11056","0","0","0"
"11057","0","0","0"
"11060","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11061","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11062","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11073","0","0","0"
"11079","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11091","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11092","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11093","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11097","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11098","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11102","0","0","0"
"11103","0.125","0.125","0.125"
"11105","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11106","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11108","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11109","0","0","0"
"11110","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11112","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"11113","0.125","0.125","0.125"
"11115","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11116","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11117","0.125","0.125","0.125"
"11119","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11120","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11122","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11124","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11125","0.125","0.125","0.125"
"11128","0.125","0.125","0.125"
"11131","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11136","0.125","0.125","0.125"
"11138","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11140","0.125","0.125","0.125"
"11143","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11145","0.125","0.125","0.125"
"11146","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11149","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11150","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11156","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11157","0","0","0"
"11158","0.125","0.125","0.125"
"11159","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11164","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11165","0","0","0"
"11166","0","0","0"
"11167","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11169","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11171","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11172","0","0","0"
"11173","0.25","0.25","0.25"
"11177","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11178","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11180","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11181","0.125","0.125","0.125"
"11182","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11183","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11184","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11185","0","0","0"
"11186","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11187","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11188","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11190","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11192","0","0","0"
"11193","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11195","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11196","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"11198","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11202","0","0","0"
"11205","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11206","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11207","0","0","0"
"11208","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11211","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11218","0","0","0"
"11220","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11222","0.125","0.125","0.125"
"11224","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11225","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11227","0.125","0.125","0.125"
"11228","0","0","0"
"11236","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11238","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11239","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11241","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11242","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11248","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11249","0","0","0"
"11251","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11253","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11255","0.125","0.125","0.125"
"11259","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11261","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11263","0.125","0.125","0.125"
"11265","0.0416666679084301","0.0416666679084301","0.0416666679084301"
