"Step","Attempt23 - Episode_Reward/payload_2_target","Attempt23 - Episode_Reward/payload_2_target__MIN","Attempt23 - Episode_Reward/payload_2_target__MAX"
"9109","8.298612594604492","8.298612594604492","8.298612594604492"
"9110","8.14979362487793","8.14979362487793","8.14979362487793"
"9111","8.106925964355469","8.106925964355469","8.106925964355469"
"9112","8.13652229309082","8.13652229309082","8.13652229309082"
"9113","8.35612678527832","8.35612678527832","8.35612678527832"
"9114","8.268953323364258","8.268953323364258","8.268953323364258"
"9116","8.264772415161133","8.264772415161133","8.264772415161133"
"9117","8.23157024383545","8.23157024383545","8.23157024383545"
"9119","8.163839340209961","8.163839340209961","8.163839340209961"
"9123","8.292802810668945","8.292802810668945","8.292802810668945"
"9124","7.944443702697754","7.944443702697754","7.944443702697754"
"9126","8.339598655700684","8.339598655700684","8.339598655700684"
"9128","8.31216049194336","8.31216049194336","8.31216049194336"
"9130","8.30600643157959","8.30600643157959","8.30600643157959"
"9131","7.954499244689941","7.954499244689941","7.954499244689941"
"9134","8.062593460083008","8.062593460083008","8.062593460083008"
"9135","8.159215927124023","8.159215927124023","8.159215927124023"
"9138","8.133702278137207","8.133702278137207","8.133702278137207"
"9140","8.282693862915039","8.282693862915039","8.282693862915039"
"9141","8.330582618713379","8.330582618713379","8.330582618713379"
"9142","8.108688354492188","8.108688354492188","8.108688354492188"
"9143","8.30136489868164","8.30136489868164","8.30136489868164"
"9144","8.323909759521484","8.323909759521484","8.323909759521484"
"9145","8.259239196777344","8.259239196777344","8.259239196777344"
"9146","8.199016571044922","8.199016571044922","8.199016571044922"
"9147","7.694493770599365","7.694493770599365","7.694493770599365"
"9149","7.871985912322998","7.871985912322998","7.871985912322998"
"9151","8.133429527282715","8.133429527282715","8.133429527282715"
"9152","8.264303207397461","8.264303207397461","8.264303207397461"
"9153","8.317464828491211","8.317464828491211","8.317464828491211"
"9154","8.230937957763672","8.230937957763672","8.230937957763672"
"9155","8.341001510620117","8.341001510620117","8.341001510620117"
"9157","7.920238018035889","7.920238018035889","7.920238018035889"
"9160","8.167619705200195","8.167619705200195","8.167619705200195"
"9161","8.16800308227539","8.16800308227539","8.16800308227539"
"9167","7.908398628234863","7.908398628234863","7.908398628234863"
"9168","8.144499778747559","8.144499778747559","8.144499778747559"
"9169","8.149748802185059","8.149748802185059","8.149748802185059"
"9170","8.225534439086914","8.225534439086914","8.225534439086914"
"9171","8.347589492797852","8.347589492797852","8.347589492797852"
"9173","8.129565238952637","8.129565238952637","8.129565238952637"
"9175","8.167549133300781","8.167549133300781","8.167549133300781"
"9178","8.219991683959961","8.219991683959961","8.219991683959961"
"9180","8.28050422668457","8.28050422668457","8.28050422668457"
"9181","8.325782775878906","8.325782775878906","8.325782775878906"
"9183","8.150489807128906","8.150489807128906","8.150489807128906"
"9189","8.209315299987793","8.209315299987793","8.209315299987793"
"9192","8.309837341308594","8.309837341308594","8.309837341308594"
"9194","7.962566375732422","7.962566375732422","7.962566375732422"
"9197","8.095688819885254","8.095688819885254","8.095688819885254"
"9198","8.335698127746582","8.335698127746582","8.335698127746582"
"9201","8.007959365844727","8.007959365844727","8.007959365844727"
"9202","8.044726371765137","8.044726371765137","8.044726371765137"
"9203","8.169554710388184","8.169554710388184","8.169554710388184"
"9204","8.260921478271484","8.260921478271484","8.260921478271484"
"9206","8.176116943359375","8.176116943359375","8.176116943359375"
"9207","7.980563163757324","7.980563163757324","7.980563163757324"
"9209","8.328038215637207","8.328038215637207","8.328038215637207"
"9211","8.075620651245117","8.075620651245117","8.075620651245117"
"9214","8.236822128295898","8.236822128295898","8.236822128295898"
"9217","8.09296703338623","8.09296703338623","8.09296703338623"
"9218","8.212138175964355","8.212138175964355","8.212138175964355"
"9219","8.194452285766602","8.194452285766602","8.194452285766602"
"9221","8.173980712890625","8.173980712890625","8.173980712890625"
"9222","8.36212158203125","8.36212158203125","8.36212158203125"
"9226","8.05806827545166","8.05806827545166","8.05806827545166"
"9229","8.177854537963867","8.177854537963867","8.177854537963867"
"9232","8.274892807006836","8.274892807006836","8.274892807006836"
"9234","8.058051109313965","8.058051109313965","8.058051109313965"
"9235","8.233165740966797","8.233165740966797","8.233165740966797"
"9236","8.156076431274414","8.156076431274414","8.156076431274414"
"9237","7.955985069274902","7.955985069274902","7.955985069274902"
"9238","8.123477935791016","8.123477935791016","8.123477935791016"
"9243","8.17967414855957","8.17967414855957","8.17967414855957"
"9248","8.17328929901123","8.17328929901123","8.17328929901123"
"9249","8.115232467651367","8.115232467651367","8.115232467651367"
"9250","8.206708908081055","8.206708908081055","8.206708908081055"
"9251","8.35098648071289","8.35098648071289","8.35098648071289"
"9253","7.887692451477051","7.887692451477051","7.887692451477051"
"9256","8.31025505065918","8.31025505065918","8.31025505065918"
"9258","8.228141784667969","8.228141784667969","8.228141784667969"
"9261","8.23672103881836","8.23672103881836","8.23672103881836"
"9262","8.157125473022461","8.157125473022461","8.157125473022461"
"9263","8.326761245727539","8.326761245727539","8.326761245727539"
"9264","8.159576416015625","8.159576416015625","8.159576416015625"
"9265","8.318613052368164","8.318613052368164","8.318613052368164"
"9267","8.222650527954102","8.222650527954102","8.222650527954102"
"9271","8.267776489257812","8.267776489257812","8.267776489257812"
"9272","8.272077560424805","8.272077560424805","8.272077560424805"
"9273","8.322670936584473","8.322670936584473","8.322670936584473"
"9274","8.319648742675781","8.319648742675781","8.319648742675781"
"9275","8.212821960449219","8.212821960449219","8.212821960449219"
"9279","8.255359649658203","8.255359649658203","8.255359649658203"
"9280","8.210664749145508","8.210664749145508","8.210664749145508"
"9281","8.250194549560547","8.250194549560547","8.250194549560547"
"9282","8.208427429199219","8.208427429199219","8.208427429199219"
"9284","8.15506362915039","8.15506362915039","8.15506362915039"
"9285","8.192615509033203","8.192615509033203","8.192615509033203"
"9287","8.187860488891602","8.187860488891602","8.187860488891602"
"9289","7.841750144958496","7.841750144958496","7.841750144958496"
"9292","8.039852142333984","8.039852142333984","8.039852142333984"
"9296","8.170673370361328","8.170673370361328","8.170673370361328"
"9297","8.329486846923828","8.329486846923828","8.329486846923828"
"9298","7.985475540161133","7.985475540161133","7.985475540161133"
"9299","8.23005199432373","8.23005199432373","8.23005199432373"
"9301","8.138057708740234","8.138057708740234","8.138057708740234"
"9303","8.332386016845703","8.332386016845703","8.332386016845703"
"9306","8.275440216064453","8.275440216064453","8.275440216064453"
"9307","8.312564849853516","8.312564849853516","8.312564849853516"
"9309","8.024881362915039","8.024881362915039","8.024881362915039"
"9311","8.256157875061035","8.256157875061035","8.256157875061035"
"9313","8.224573135375977","8.224573135375977","8.224573135375977"
"9316","8.135669708251953","8.135669708251953","8.135669708251953"
"9320","8.317134857177734","8.317134857177734","8.317134857177734"
"9321","8.006891250610352","8.006891250610352","8.006891250610352"
"9323","8.251667022705078","8.251667022705078","8.251667022705078"
"9326","8.12867546081543","8.12867546081543","8.12867546081543"
"9327","8.140664100646973","8.140664100646973","8.140664100646973"
"9328","8.248172760009766","8.248172760009766","8.248172760009766"
"9331","8.060989379882812","8.060989379882812","8.060989379882812"
"9334","8.298891067504883","8.298891067504883","8.298891067504883"
"9336","8.24515438079834","8.24515438079834","8.24515438079834"
"9337","8.251952171325684","8.251952171325684","8.251952171325684"
"9339","7.925053596496582","7.925053596496582","7.925053596496582"
"9340","8.274621963500977","8.274621963500977","8.274621963500977"
"9342","8.346420288085938","8.346420288085938","8.346420288085938"
"9343","8.146524429321289","8.146524429321289","8.146524429321289"
"9347","8.340728759765625","8.340728759765625","8.340728759765625"
"9348","8.34029769897461","8.34029769897461","8.34029769897461"
"9349","8.25830078125","8.25830078125","8.25830078125"
"9351","8.108132362365723","8.108132362365723","8.108132362365723"
"9355","8.268047332763672","8.268047332763672","8.268047332763672"
"9360","8.339282035827637","8.339282035827637","8.339282035827637"
"9369","8.34338665008545","8.34338665008545","8.34338665008545"
"9370","8.374942779541016","8.374942779541016","8.374942779541016"
"9371","8.105475425720215","8.105475425720215","8.105475425720215"
"9373","8.18112564086914","8.18112564086914","8.18112564086914"
"9374","8.342890739440918","8.342890739440918","8.342890739440918"
"9375","8.27665901184082","8.27665901184082","8.27665901184082"
"9379","8.356538772583008","8.356538772583008","8.356538772583008"
"9381","8.394680976867676","8.394680976867676","8.394680976867676"
"9382","8.136627197265625","8.136627197265625","8.136627197265625"
"9383","8.313985824584961","8.313985824584961","8.313985824584961"
"9384","8.144918441772461","8.144918441772461","8.144918441772461"
"9385","8.340309143066406","8.340309143066406","8.340309143066406"
"9394","8.313387870788574","8.313387870788574","8.313387870788574"
"9396","8.279810905456543","8.279810905456543","8.279810905456543"
"9399","8.229928970336914","8.229928970336914","8.229928970336914"
"9402","8.242801666259766","8.242801666259766","8.242801666259766"
"9409","8.333534240722656","8.333534240722656","8.333534240722656"
"9413","8.232089042663574","8.232089042663574","8.232089042663574"
"9414","8.272510528564453","8.272510528564453","8.272510528564453"
"9420","8.150994300842285","8.150994300842285","8.150994300842285"
"9421","8.248001098632812","8.248001098632812","8.248001098632812"
"9422","8.252305030822754","8.252305030822754","8.252305030822754"
"9423","8.37576675415039","8.37576675415039","8.37576675415039"
"9425","8.407438278198242","8.407438278198242","8.407438278198242"
"9426","7.999539852142334","7.999539852142334","7.999539852142334"
"9432","8.067584991455078","8.067584991455078","8.067584991455078"
"9433","8.297067642211914","8.297067642211914","8.297067642211914"
"9435","8.237143516540527","8.237143516540527","8.237143516540527"
"9436","8.243097305297852","8.243097305297852","8.243097305297852"
"9439","8.377601623535156","8.377601623535156","8.377601623535156"
"9440","8.310386657714844","8.310386657714844","8.310386657714844"
"9441","8.31882095336914","8.31882095336914","8.31882095336914"
"9442","8.234996795654297","8.234996795654297","8.234996795654297"
"9444","8.279060363769531","8.279060363769531","8.279060363769531"
"9445","8.372408866882324","8.372408866882324","8.372408866882324"
"9447","8.358478546142578","8.358478546142578","8.358478546142578"
"9449","8.246626853942871","8.246626853942871","8.246626853942871"
"9450","8.254444122314453","8.254444122314453","8.254444122314453"
"9452","8.377982139587402","8.377982139587402","8.377982139587402"
"9456","8.33352279663086","8.33352279663086","8.33352279663086"
"9457","8.095104217529297","8.095104217529297","8.095104217529297"
"9458","8.304709434509277","8.304709434509277","8.304709434509277"
"9459","8.262182235717773","8.262182235717773","8.262182235717773"
"9462","8.132204055786133","8.132204055786133","8.132204055786133"
"9463","8.259431838989258","8.259431838989258","8.259431838989258"
"9465","8.177001953125","8.177001953125","8.177001953125"
"9467","8.336912155151367","8.336912155151367","8.336912155151367"
"9469","8.236852645874023","8.236852645874023","8.236852645874023"
"9470","8.279913902282715","8.279913902282715","8.279913902282715"
"9471","8.195287704467773","8.195287704467773","8.195287704467773"
"9472","8.273212432861328","8.273212432861328","8.273212432861328"
"9473","8.331092834472656","8.331092834472656","8.331092834472656"
"9474","8.301240921020508","8.301240921020508","8.301240921020508"
"9476","8.289960861206055","8.289960861206055","8.289960861206055"
"9477","8.159616470336914","8.159616470336914","8.159616470336914"
"9481","8.035440444946289","8.035440444946289","8.035440444946289"
"9482","8.206243515014648","8.206243515014648","8.206243515014648"
"9483","8.301154136657715","8.301154136657715","8.301154136657715"
"9484","8.273455619812012","8.273455619812012","8.273455619812012"
"9486","8.318876266479492","8.318876266479492","8.318876266479492"
"9489","8.325477600097656","8.325477600097656","8.325477600097656"
"9492","8.230167388916016","8.230167388916016","8.230167388916016"
"9494","8.309720993041992","8.309720993041992","8.309720993041992"
"9496","8.196903228759766","8.196903228759766","8.196903228759766"
"9497","8.342988967895508","8.342988967895508","8.342988967895508"
"9500","8.168741226196289","8.168741226196289","8.168741226196289"
"9501","8.151373863220215","8.151373863220215","8.151373863220215"
"9502","7.937202453613281","7.937202453613281","7.937202453613281"
"9504","8.044509887695312","8.044509887695312","8.044509887695312"
"9507","8.285802841186523","8.285802841186523","8.285802841186523"
"9508","8.241076469421387","8.241076469421387","8.241076469421387"
"9510","8.326004981994629","8.326004981994629","8.326004981994629"
"9511","8.340548515319824","8.340548515319824","8.340548515319824"
"9512","8.362363815307617","8.362363815307617","8.362363815307617"
"9517","8.374991416931152","8.374991416931152","8.374991416931152"
"9518","8.358743667602539","8.358743667602539","8.358743667602539"
"9521","8.31081485748291","8.31081485748291","8.31081485748291"
"9522","8.325267791748047","8.325267791748047","8.325267791748047"
"9524","8.377431869506836","8.377431869506836","8.377431869506836"
"9525","8.32950496673584","8.32950496673584","8.32950496673584"
"9527","8.297987937927246","8.297987937927246","8.297987937927246"
"9528","8.349468231201172","8.349468231201172","8.349468231201172"
"9531","8.168603897094727","8.168603897094727","8.168603897094727"
"9535","8.268342971801758","8.268342971801758","8.268342971801758"
"9536","8.192272186279297","8.192272186279297","8.192272186279297"
"9537","8.31204891204834","8.31204891204834","8.31204891204834"
"9538","8.304309844970703","8.304309844970703","8.304309844970703"
"9539","8.199710845947266","8.199710845947266","8.199710845947266"
"9545","8.13026237487793","8.13026237487793","8.13026237487793"
"9546","8.243932723999023","8.243932723999023","8.243932723999023"
"9547","8.04371166229248","8.04371166229248","8.04371166229248"
"9548","8.347654342651367","8.347654342651367","8.347654342651367"
"9552","8.340436935424805","8.340436935424805","8.340436935424805"
"9558","8.26683235168457","8.26683235168457","8.26683235168457"
"9560","8.315389633178711","8.315389633178711","8.315389633178711"
"9561","8.1019926071167","8.1019926071167","8.1019926071167"
"9562","8.200532913208008","8.200532913208008","8.200532913208008"
"9564","8.339278221130371","8.339278221130371","8.339278221130371"
"9565","8.348828315734863","8.348828315734863","8.348828315734863"
"9566","8.310531616210938","8.310531616210938","8.310531616210938"
"9568","8.298595428466797","8.298595428466797","8.298595428466797"
"9569","8.144782066345215","8.144782066345215","8.144782066345215"
"9571","8.257904052734375","8.257904052734375","8.257904052734375"
"9576","8.080041885375977","8.080041885375977","8.080041885375977"
"9578","8.261285781860352","8.261285781860352","8.261285781860352"
"9579","8.34073543548584","8.34073543548584","8.34073543548584"
"9580","8.33970832824707","8.33970832824707","8.33970832824707"
"9581","7.7279052734375","7.7279052734375","7.7279052734375"
"9583","8.227226257324219","8.227226257324219","8.227226257324219"
"9587","8.282840728759766","8.282840728759766","8.282840728759766"
"9590","8.287826538085938","8.287826538085938","8.287826538085938"
"9592","8.25301742553711","8.25301742553711","8.25301742553711"
"9593","8.214380264282227","8.214380264282227","8.214380264282227"
"9594","8.26913833618164","8.26913833618164","8.26913833618164"
"9596","8.279153823852539","8.279153823852539","8.279153823852539"
"9598","8.252190589904785","8.252190589904785","8.252190589904785"
"9599","8.169428825378418","8.169428825378418","8.169428825378418"
"9600","8.363780975341797","8.363780975341797","8.363780975341797"
"9604","8.30908489227295","8.30908489227295","8.30908489227295"
"9607","8.360261917114258","8.360261917114258","8.360261917114258"
"9609","8.303635597229004","8.303635597229004","8.303635597229004"
"9610","8.279509544372559","8.279509544372559","8.279509544372559"
"9620","8.371726036071777","8.371726036071777","8.371726036071777"
"9621","8.22576904296875","8.22576904296875","8.22576904296875"
"9623","8.250378608703613","8.250378608703613","8.250378608703613"
"9624","8.297816276550293","8.297816276550293","8.297816276550293"
"9628","8.205087661743164","8.205087661743164","8.205087661743164"
"9630","8.292540550231934","8.292540550231934","8.292540550231934"
"9631","7.99332332611084","7.99332332611084","7.99332332611084"
"9632","8.192212104797363","8.192212104797363","8.192212104797363"
"9634","8.313032150268555","8.313032150268555","8.313032150268555"
"9635","8.243560791015625","8.243560791015625","8.243560791015625"
"9636","8.315932273864746","8.315932273864746","8.315932273864746"
"9637","8.289085388183594","8.289085388183594","8.289085388183594"
"9638","8.304346084594727","8.304346084594727","8.304346084594727"
"9639","8.103828430175781","8.103828430175781","8.103828430175781"
"9644","8.305259704589844","8.305259704589844","8.305259704589844"
"9645","8.337148666381836","8.337148666381836","8.337148666381836"
"9646","8.35151481628418","8.35151481628418","8.35151481628418"
"9648","8.264184951782227","8.264184951782227","8.264184951782227"
"9653","8.128558158874512","8.128558158874512","8.128558158874512"
"9655","7.9543914794921875","7.9543914794921875","7.9543914794921875"
"9656","8.195817947387695","8.195817947387695","8.195817947387695"
"9657","8.12683391571045","8.12683391571045","8.12683391571045"
"9658","8.22262954711914","8.22262954711914","8.22262954711914"
"9661","8.33008098602295","8.33008098602295","8.33008098602295"
"9664","8.329240798950195","8.329240798950195","8.329240798950195"
"9666","8.214105606079102","8.214105606079102","8.214105606079102"
"9668","8.25915813446045","8.25915813446045","8.25915813446045"
"9669","8.158777236938477","8.158777236938477","8.158777236938477"
"9671","7.906558990478516","7.906558990478516","7.906558990478516"
"9673","8.242551803588867","8.242551803588867","8.242551803588867"
"9674","8.195690155029297","8.195690155029297","8.195690155029297"
"9675","8.25831127166748","8.25831127166748","8.25831127166748"
"9678","8.154239654541016","8.154239654541016","8.154239654541016"
"9679","8.299701690673828","8.299701690673828","8.299701690673828"
"9681","8.136855125427246","8.136855125427246","8.136855125427246"
"9683","8.346955299377441","8.346955299377441","8.346955299377441"
"9685","8.343387603759766","8.343387603759766","8.343387603759766"
"9687","8.235082626342773","8.235082626342773","8.235082626342773"
"9689","8.333599090576172","8.333599090576172","8.333599090576172"
"9690","8.114815711975098","8.114815711975098","8.114815711975098"
"9691","8.00131607055664","8.00131607055664","8.00131607055664"
"9692","8.164337158203125","8.164337158203125","8.164337158203125"
"9694","8.069133758544922","8.069133758544922","8.069133758544922"
"9697","8.37830924987793","8.37830924987793","8.37830924987793"
"9700","8.281149864196777","8.281149864196777","8.281149864196777"
"9701","8.295687675476074","8.295687675476074","8.295687675476074"
"9703","8.348976135253906","8.348976135253906","8.348976135253906"
"9705","8.157797813415527","8.157797813415527","8.157797813415527"
"9707","8.27275276184082","8.27275276184082","8.27275276184082"
"9709","8.351301193237305","8.351301193237305","8.351301193237305"
"9710","8.134176254272461","8.134176254272461","8.134176254272461"
"9714","8.344083786010742","8.344083786010742","8.344083786010742"
"9715","7.935256481170654","7.935256481170654","7.935256481170654"
"9716","8.213241577148438","8.213241577148438","8.213241577148438"
"9717","8.196585655212402","8.196585655212402","8.196585655212402"
"9718","8.234416007995605","8.234416007995605","8.234416007995605"
"9719","8.332427978515625","8.332427978515625","8.332427978515625"
"9720","8.109620094299316","8.109620094299316","8.109620094299316"
"9721","8.255396842956543","8.255396842956543","8.255396842956543"
"9724","8.34831714630127","8.34831714630127","8.34831714630127"
"9725","7.966123580932617","7.966123580932617","7.966123580932617"
"9727","8.29389476776123","8.29389476776123","8.29389476776123"
"9728","8.143037796020508","8.143037796020508","8.143037796020508"
"9730","8.183652877807617","8.183652877807617","8.183652877807617"
"9740","8.274791717529297","8.274791717529297","8.274791717529297"
"9743","8.228357315063477","8.228357315063477","8.228357315063477"
"9746","8.21548080444336","8.21548080444336","8.21548080444336"
"9748","8.09565258026123","8.09565258026123","8.09565258026123"
"9749","8.30048942565918","8.30048942565918","8.30048942565918"
"9753","8.233304977416992","8.233304977416992","8.233304977416992"
"9754","8.228132247924805","8.228132247924805","8.228132247924805"
"9757","8.273755073547363","8.273755073547363","8.273755073547363"
"9758","8.171788215637207","8.171788215637207","8.171788215637207"
"9760","8.33676528930664","8.33676528930664","8.33676528930664"
"9761","8.1593599319458","8.1593599319458","8.1593599319458"
"9768","8.210533142089844","8.210533142089844","8.210533142089844"
"9771","8.257049560546875","8.257049560546875","8.257049560546875"
"9772","8.164670944213867","8.164670944213867","8.164670944213867"
"9773","8.034568786621094","8.034568786621094","8.034568786621094"
"9778","8.226640701293945","8.226640701293945","8.226640701293945"
"9779","8.08345890045166","8.08345890045166","8.08345890045166"
"9781","8.320197105407715","8.320197105407715","8.320197105407715"
"9784","8.2261381149292","8.2261381149292","8.2261381149292"
"9785","8.143912315368652","8.143912315368652","8.143912315368652"
"9786","8.3057861328125","8.3057861328125","8.3057861328125"
"9790","8.123064041137695","8.123064041137695","8.123064041137695"
"9791","8.156596183776855","8.156596183776855","8.156596183776855"
"9795","8.044788360595703","8.044788360595703","8.044788360595703"
"9797","8.277124404907227","8.277124404907227","8.277124404907227"
"9799","8.140335083007812","8.140335083007812","8.140335083007812"
"9800","8.350862503051758","8.350862503051758","8.350862503051758"
"9801","8.200494766235352","8.200494766235352","8.200494766235352"
"9802","8.286800384521484","8.286800384521484","8.286800384521484"
"9804","8.195804595947266","8.195804595947266","8.195804595947266"
"9806","8.366756439208984","8.366756439208984","8.366756439208984"
"9808","8.282419204711914","8.282419204711914","8.282419204711914"
"9809","8.015777587890625","8.015777587890625","8.015777587890625"
"9810","7.927521705627441","7.927521705627441","7.927521705627441"
"9811","8.276334762573242","8.276334762573242","8.276334762573242"
"9812","8.224611282348633","8.224611282348633","8.224611282348633"
"9816","7.973079681396484","7.973079681396484","7.973079681396484"
"9817","8.239669799804688","8.239669799804688","8.239669799804688"
"9818","8.224946975708008","8.224946975708008","8.224946975708008"
"9819","8.159734725952148","8.159734725952148","8.159734725952148"
"9820","8.366832733154297","8.366832733154297","8.366832733154297"
"9821","8.321098327636719","8.321098327636719","8.321098327636719"
"9822","8.06186294555664","8.06186294555664","8.06186294555664"
"9824","8.233979225158691","8.233979225158691","8.233979225158691"
"9825","8.253095626831055","8.253095626831055","8.253095626831055"
"9827","8.276182174682617","8.276182174682617","8.276182174682617"
"9828","8.308076858520508","8.308076858520508","8.308076858520508"
"9833","8.037515640258789","8.037515640258789","8.037515640258789"
"9835","8.221868515014648","8.221868515014648","8.221868515014648"
"9836","8.372346878051758","8.372346878051758","8.372346878051758"
"9837","8.082525253295898","8.082525253295898","8.082525253295898"
"9840","8.233269691467285","8.233269691467285","8.233269691467285"
"9843","8.309804916381836","8.309804916381836","8.309804916381836"
"9847","7.986575126647949","7.986575126647949","7.986575126647949"
"9850","8.308707237243652","8.308707237243652","8.308707237243652"
"9851","8.234121322631836","8.234121322631836","8.234121322631836"
"9858","8.387697219848633","8.387697219848633","8.387697219848633"
"9860","8.253961563110352","8.253961563110352","8.253961563110352"
"9862","8.316488265991211","8.316488265991211","8.316488265991211"
"9863","8.362051010131836","8.362051010131836","8.362051010131836"
"9864","8.303321838378906","8.303321838378906","8.303321838378906"
"9867","8.236048698425293","8.236048698425293","8.236048698425293"
"9868","8.351490020751953","8.351490020751953","8.351490020751953"
"9869","8.331550598144531","8.331550598144531","8.331550598144531"
"9870","8.40102767944336","8.40102767944336","8.40102767944336"
"9873","8.21150016784668","8.21150016784668","8.21150016784668"
"9878","8.35811996459961","8.35811996459961","8.35811996459961"
"9880","8.289072036743164","8.289072036743164","8.289072036743164"
"9881","8.37751579284668","8.37751579284668","8.37751579284668"
"9882","8.334267616271973","8.334267616271973","8.334267616271973"
"9883","8.174311637878418","8.174311637878418","8.174311637878418"
"9885","8.263790130615234","8.263790130615234","8.263790130615234"
"9886","8.064498901367188","8.064498901367188","8.064498901367188"
"9887","8.339750289916992","8.339750289916992","8.339750289916992"
"9889","8.006933212280273","8.006933212280273","8.006933212280273"
"9890","8.201004981994629","8.201004981994629","8.201004981994629"
"9891","8.208878517150879","8.208878517150879","8.208878517150879"
"9897","8.18307113647461","8.18307113647461","8.18307113647461"
"9898","8.267767906188965","8.267767906188965","8.267767906188965"
"9899","8.148216247558594","8.148216247558594","8.148216247558594"
"9905","8.235145568847656","8.235145568847656","8.235145568847656"
"9906","8.231395721435547","8.231395721435547","8.231395721435547"
"9908","8.329870223999023","8.329870223999023","8.329870223999023"
"9912","8.308389663696289","8.308389663696289","8.308389663696289"
"9915","8.095853805541992","8.095853805541992","8.095853805541992"
"9920","8.352690696716309","8.352690696716309","8.352690696716309"
"9925","8.34199047088623","8.34199047088623","8.34199047088623"
"9928","8.327003479003906","8.327003479003906","8.327003479003906"
"9929","8.104887008666992","8.104887008666992","8.104887008666992"
"9930","8.215532302856445","8.215532302856445","8.215532302856445"
"9931","8.32253646850586","8.32253646850586","8.32253646850586"
"9933","8.30429744720459","8.30429744720459","8.30429744720459"
"9934","8.130960464477539","8.130960464477539","8.130960464477539"
"9937","8.226877212524414","8.226877212524414","8.226877212524414"
"9941","8.173023223876953","8.173023223876953","8.173023223876953"
"9943","8.230021476745605","8.230021476745605","8.230021476745605"
"9947","8.279781341552734","8.279781341552734","8.279781341552734"
"9952","8.226166725158691","8.226166725158691","8.226166725158691"
"9953","8.179923057556152","8.179923057556152","8.179923057556152"
"9955","8.317778587341309","8.317778587341309","8.317778587341309"
"9956","8.131731986999512","8.131731986999512","8.131731986999512"
"9957","8.337376594543457","8.337376594543457","8.337376594543457"
"9958","8.357381820678711","8.357381820678711","8.357381820678711"
"9960","7.918999671936035","7.918999671936035","7.918999671936035"
"9962","8.303564071655273","8.303564071655273","8.303564071655273"
"9965","7.856334686279297","7.856334686279297","7.856334686279297"
"9968","8.318307876586914","8.318307876586914","8.318307876586914"
"9972","8.295040130615234","8.295040130615234","8.295040130615234"
"9973","8.24567985534668","8.24567985534668","8.24567985534668"
"9974","7.958087921142578","7.958087921142578","7.958087921142578"
"9978","7.930572032928467","7.930572032928467","7.930572032928467"
"9981","7.788150787353516","7.788150787353516","7.788150787353516"
"9986","8.211614608764648","8.211614608764648","8.211614608764648"
"9987","8.298904418945312","8.298904418945312","8.298904418945312"
"9988","8.067937850952148","8.067937850952148","8.067937850952148"
"9990","8.299201965332031","8.299201965332031","8.299201965332031"
"9991","8.232909202575684","8.232909202575684","8.232909202575684"
"9992","7.918225288391113","7.918225288391113","7.918225288391113"
"9995","8.124502182006836","8.124502182006836","8.124502182006836"
"10001","7.645732879638672","7.645732879638672","7.645732879638672"
"10002","8.27625846862793","8.27625846862793","8.27625846862793"
"10003","8.392171859741211","8.392171859741211","8.392171859741211"
"10005","8.303483963012695","8.303483963012695","8.303483963012695"
"10007","8.318401336669922","8.318401336669922","8.318401336669922"
"10008","8.362842559814453","8.362842559814453","8.362842559814453"
"10014","8.301504135131836","8.301504135131836","8.301504135131836"
"10015","8.18734359741211","8.18734359741211","8.18734359741211"
"10016","8.141716003417969","8.141716003417969","8.141716003417969"
"10017","8.075835227966309","8.075835227966309","8.075835227966309"
"10022","8.141724586486816","8.141724586486816","8.141724586486816"
"10026","7.93854284286499","7.93854284286499","7.93854284286499"
"10027","8.300482749938965","8.300482749938965","8.300482749938965"
"10033","8.247411727905273","8.247411727905273","8.247411727905273"
"10034","8.286476135253906","8.286476135253906","8.286476135253906"
"10037","8.341273307800293","8.341273307800293","8.341273307800293"
"10038","8.12297248840332","8.12297248840332","8.12297248840332"
"10039","8.249014854431152","8.249014854431152","8.249014854431152"
"10040","8.236848831176758","8.236848831176758","8.236848831176758"
"10041","8.235377311706543","8.235377311706543","8.235377311706543"
"10042","8.379846572875977","8.379846572875977","8.379846572875977"
"10043","7.873157501220703","7.873157501220703","7.873157501220703"
"10044","8.17918872833252","8.17918872833252","8.17918872833252"
"10047","8.11810302734375","8.11810302734375","8.11810302734375"
"10052","8.165044784545898","8.165044784545898","8.165044784545898"
"10056","8.0204496383667","8.0204496383667","8.0204496383667"
"10058","8.256494522094727","8.256494522094727","8.256494522094727"
"10059","8.203227996826172","8.203227996826172","8.203227996826172"
"10060","8.284833908081055","8.284833908081055","8.284833908081055"
"10062","8.341203689575195","8.341203689575195","8.341203689575195"
"10064","8.304338455200195","8.304338455200195","8.304338455200195"
"10070","8.093011856079102","8.093011856079102","8.093011856079102"
"10071","8.214640617370605","8.214640617370605","8.214640617370605"
"10072","8.321062088012695","8.321062088012695","8.321062088012695"
"10074","8.183784484863281","8.183784484863281","8.183784484863281"
"10075","8.317190170288086","8.317190170288086","8.317190170288086"
"10076","8.006513595581055","8.006513595581055","8.006513595581055"
"10077","8.251306533813477","8.251306533813477","8.251306533813477"
"10079","8.136053085327148","8.136053085327148","8.136053085327148"
"10081","8.255929946899414","8.255929946899414","8.255929946899414"
"10084","8.269740104675293","8.269740104675293","8.269740104675293"
"10087","8.32607650756836","8.32607650756836","8.32607650756836"
