"Step","Attempt23 - Metrics/targetPosition/error_pos_2d","Attempt23 - Metrics/targetPosition/error_pos_2d__MIN","Attempt23 - Metrics/targetPosition/error_pos_2d__MAX"
"2956","0.44698506593704224","0.44698506593704224","0.44698506593704224"
"2959","0.3835403621196747","0.3835403621196747","0.3835403621196747"
"2960","0.3478228449821472","0.3478228449821472","0.3478228449821472"
"2962","0.39431148767471313","0.39431148767471313","0.39431148767471313"
"2963","0.2956032156944275","0.2956032156944275","0.2956032156944275"
"2966","0.4014742374420166","0.4014742374420166","0.4014742374420166"
"2967","0.386270135641098","0.386270135641098","0.386270135641098"
"2968","0.30541476607322693","0.30541476607322693","0.30541476607322693"
"2969","0.3291223645210266","0.3291223645210266","0.3291223645210266"
"2971","0.42318496108055115","0.42318496108055115","0.42318496108055115"
"2975","0.4277521073818207","0.4277521073818207","0.4277521073818207"
"2976","0.24512943625450134","0.24512943625450134","0.24512943625450134"
"2977","0.3165629804134369","0.3165629804134369","0.3165629804134369"
"2978","0.27251115441322327","0.27251115441322327","0.27251115441322327"
"2980","0.47993120551109314","0.47993120551109314","0.47993120551109314"
"2982","0.3754642605781555","0.3754642605781555","0.3754642605781555"
"2985","0.47730541229248047","0.47730541229248047","0.47730541229248047"
"2986","0.4218895435333252","0.4218895435333252","0.4218895435333252"
"2988","0.3325105905532837","0.3325105905532837","0.3325105905532837"
"2989","0.28727787733078003","0.28727787733078003","0.28727787733078003"
"2990","0.4884288012981415","0.4884288012981415","0.4884288012981415"
"2991","0.31063151359558105","0.31063151359558105","0.31063151359558105"
"2994","0.3288600444793701","0.3288600444793701","0.3288600444793701"
"2997","0.33187243342399597","0.33187243342399597","0.33187243342399597"
"2999","0.4469009339809418","0.4469009339809418","0.4469009339809418"
"3001","0.3881445527076721","0.3881445527076721","0.3881445527076721"
"3004","0.44680115580558777","0.44680115580558777","0.44680115580558777"
"3007","0.43452030420303345","0.43452030420303345","0.43452030420303345"
"3009","0.4219398498535156","0.4219398498535156","0.4219398498535156"
"3011","0.34710249304771423","0.34710249304771423","0.34710249304771423"
"3014","0.5139196515083313","0.5139196515083313","0.5139196515083313"
"3017","0.28485146164894104","0.28485146164894104","0.28485146164894104"
"3021","0.3317553400993347","0.3317553400993347","0.3317553400993347"
"3022","0.3392658829689026","0.3392658829689026","0.3392658829689026"
"3023","0.44157689809799194","0.44157689809799194","0.44157689809799194"
"3024","0.36013171076774597","0.36013171076774597","0.36013171076774597"
"3025","0.327161967754364","0.327161967754364","0.327161967754364"
"3026","0.4142882227897644","0.4142882227897644","0.4142882227897644"
"3027","0.3285799026489258","0.3285799026489258","0.3285799026489258"
"3031","0.38737139105796814","0.38737139105796814","0.38737139105796814"
"3032","0.3258458375930786","0.3258458375930786","0.3258458375930786"
"3038","0.3256518542766571","0.3256518542766571","0.3256518542766571"
"3041","0.44851502776145935","0.44851502776145935","0.44851502776145935"
"3043","0.34455379843711853","0.34455379843711853","0.34455379843711853"
"3045","0.41822147369384766","0.41822147369384766","0.41822147369384766"
"3046","0.33846792578697205","0.33846792578697205","0.33846792578697205"
"3047","0.33148622512817383","0.33148622512817383","0.33148622512817383"
"3051","0.34434831142425537","0.34434831142425537","0.34434831142425537"
"3052","0.42286890745162964","0.42286890745162964","0.42286890745162964"
"3055","0.37021225690841675","0.37021225690841675","0.37021225690841675"
"3057","0.4807888865470886","0.4807888865470886","0.4807888865470886"
"3060","0.35228973627090454","0.35228973627090454","0.35228973627090454"
"3062","0.2701888978481293","0.2701888978481293","0.2701888978481293"
"3063","0.27588075399398804","0.27588075399398804","0.27588075399398804"
"3064","0.3924325704574585","0.3924325704574585","0.3924325704574585"
"3067","0.3408125042915344","0.3408125042915344","0.3408125042915344"
"3069","0.40378105640411377","0.40378105640411377","0.40378105640411377"
"3071","0.3639602065086365","0.3639602065086365","0.3639602065086365"
"3072","0.4356018304824829","0.4356018304824829","0.4356018304824829"
"3074","0.3431391417980194","0.3431391417980194","0.3431391417980194"
"3076","0.48442500829696655","0.48442500829696655","0.48442500829696655"
"3080","0.4867163300514221","0.4867163300514221","0.4867163300514221"
"3082","0.4390171468257904","0.4390171468257904","0.4390171468257904"
"3085","0.34049519896507263","0.34049519896507263","0.34049519896507263"
"3088","0.4807468056678772","0.4807468056678772","0.4807468056678772"
"3089","0.4451979100704193","0.4451979100704193","0.4451979100704193"
"3093","0.3183445930480957","0.3183445930480957","0.3183445930480957"
"3098","0.6313343048095703","0.6313343048095703","0.6313343048095703"
"3102","0.36642926931381226","0.36642926931381226","0.36642926931381226"
"3103","0.4470102787017822","0.4470102787017822","0.4470102787017822"
"3104","0.34697264432907104","0.34697264432907104","0.34697264432907104"
"3110","0.3131502866744995","0.3131502866744995","0.3131502866744995"
"3113","0.33365511894226074","0.33365511894226074","0.33365511894226074"
"3114","0.3463984429836273","0.3463984429836273","0.3463984429836273"
"3117","0.36897405982017517","0.36897405982017517","0.36897405982017517"
"3120","0.41947925090789795","0.41947925090789795","0.41947925090789795"
"3123","0.7150850296020508","0.7150850296020508","0.7150850296020508"
"3124","0.5343666076660156","0.5343666076660156","0.5343666076660156"
"3127","0.4001352787017822","0.4001352787017822","0.4001352787017822"
"3132","0.38977310061454773","0.38977310061454773","0.38977310061454773"
"3136","0.30272194743156433","0.30272194743156433","0.30272194743156433"
"3139","0.5302097201347351","0.5302097201347351","0.5302097201347351"
"3143","0.5060434937477112","0.5060434937477112","0.5060434937477112"
"3145","0.2547649145126343","0.2547649145126343","0.2547649145126343"
"3150","0.39745032787323","0.39745032787323","0.39745032787323"
"3151","0.5350531935691833","0.5350531935691833","0.5350531935691833"
"3153","0.344395250082016","0.344395250082016","0.344395250082016"
"3154","0.33056700229644775","0.33056700229644775","0.33056700229644775"
"3156","0.2693469226360321","0.2693469226360321","0.2693469226360321"
"3157","0.4197786748409271","0.4197786748409271","0.4197786748409271"
"3160","0.3363150954246521","0.3363150954246521","0.3363150954246521"
"3162","0.36131805181503296","0.36131805181503296","0.36131805181503296"
"3163","0.4689170718193054","0.4689170718193054","0.4689170718193054"
"3164","0.49434179067611694","0.49434179067611694","0.49434179067611694"
"3165","0.570287823677063","0.570287823677063","0.570287823677063"
"3167","0.34223800897598267","0.34223800897598267","0.34223800897598267"
"3169","0.33233582973480225","0.33233582973480225","0.33233582973480225"
"3170","0.6364232301712036","0.6364232301712036","0.6364232301712036"
"3174","0.4150497317314148","0.4150497317314148","0.4150497317314148"
"3176","0.4530754089355469","0.4530754089355469","0.4530754089355469"
"3178","0.3907676637172699","0.3907676637172699","0.3907676637172699"
"3182","0.36273786425590515","0.36273786425590515","0.36273786425590515"
"3185","0.4692021310329437","0.4692021310329437","0.4692021310329437"
"3187","0.3690561056137085","0.3690561056137085","0.3690561056137085"
"3189","0.33050310611724854","0.33050310611724854","0.33050310611724854"
"3196","0.3063596785068512","0.3063596785068512","0.3063596785068512"
"3199","0.37592071294784546","0.37592071294784546","0.37592071294784546"
"3203","0.44215530157089233","0.44215530157089233","0.44215530157089233"
"3209","0.48494255542755127","0.48494255542755127","0.48494255542755127"
"3211","0.43781575560569763","0.43781575560569763","0.43781575560569763"
"3212","0.36051878333091736","0.36051878333091736","0.36051878333091736"
"3213","0.4496346414089203","0.4496346414089203","0.4496346414089203"
"3214","0.4381507635116577","0.4381507635116577","0.4381507635116577"
"3216","0.5229184627532959","0.5229184627532959","0.5229184627532959"
"3217","0.45612308382987976","0.45612308382987976","0.45612308382987976"
"3220","0.28712403774261475","0.28712403774261475","0.28712403774261475"
"3225","0.31481003761291504","0.31481003761291504","0.31481003761291504"
"3226","0.42195314168930054","0.42195314168930054","0.42195314168930054"
"3234","0.4274681508541107","0.4274681508541107","0.4274681508541107"
"3235","0.3042321503162384","0.3042321503162384","0.3042321503162384"
"3236","0.306104451417923","0.306104451417923","0.306104451417923"
"3240","0.6245041489601135","0.6245041489601135","0.6245041489601135"
"3243","0.38709911704063416","0.38709911704063416","0.38709911704063416"
"3244","0.4285925030708313","0.4285925030708313","0.4285925030708313"
"3245","0.3858386278152466","0.3858386278152466","0.3858386278152466"
"3246","0.36620980501174927","0.36620980501174927","0.36620980501174927"
"3247","0.36441659927368164","0.36441659927368164","0.36441659927368164"
"3248","0.34590816497802734","0.34590816497802734","0.34590816497802734"
"3250","0.38627082109451294","0.38627082109451294","0.38627082109451294"
"3252","0.581786036491394","0.581786036491394","0.581786036491394"
"3254","0.32036662101745605","0.32036662101745605","0.32036662101745605"
"3257","0.40061235427856445","0.40061235427856445","0.40061235427856445"
"3258","0.3356482982635498","0.3356482982635498","0.3356482982635498"
"3261","0.27863606810569763","0.27863606810569763","0.27863606810569763"
"3264","0.47604578733444214","0.47604578733444214","0.47604578733444214"
"3265","0.3994600176811218","0.3994600176811218","0.3994600176811218"
"3266","0.33609747886657715","0.33609747886657715","0.33609747886657715"
"3273","0.30440598726272583","0.30440598726272583","0.30440598726272583"
"3279","0.3569459915161133","0.3569459915161133","0.3569459915161133"
"3281","0.3524441123008728","0.3524441123008728","0.3524441123008728"
"3284","0.2650854289531708","0.2650854289531708","0.2650854289531708"
"3292","0.3965124785900116","0.3965124785900116","0.3965124785900116"
"3294","0.27711954712867737","0.27711954712867737","0.27711954712867737"
"3295","0.5034555792808533","0.5034555792808533","0.5034555792808533"
"3297","0.2768225073814392","0.2768225073814392","0.2768225073814392"
"3302","0.348010778427124","0.348010778427124","0.348010778427124"
"3303","0.46706148982048035","0.46706148982048035","0.46706148982048035"
"3304","0.3757283687591553","0.3757283687591553","0.3757283687591553"
"3306","0.3424018323421478","0.3424018323421478","0.3424018323421478"
"3309","0.429823100566864","0.429823100566864","0.429823100566864"
"3313","0.4215119779109955","0.4215119779109955","0.4215119779109955"
"3315","0.3563050627708435","0.3563050627708435","0.3563050627708435"
"3318","0.31808289885520935","0.31808289885520935","0.31808289885520935"
"3320","0.33195269107818604","0.33195269107818604","0.33195269107818604"
"3321","0.38610631227493286","0.38610631227493286","0.38610631227493286"
"3324","0.36248621344566345","0.36248621344566345","0.36248621344566345"
"3326","0.36872991919517517","0.36872991919517517","0.36872991919517517"
"3327","0.30235555768013","0.30235555768013","0.30235555768013"
"3328","0.3105795979499817","0.3105795979499817","0.3105795979499817"
"3329","0.28348982334136963","0.28348982334136963","0.28348982334136963"
"3332","0.22780239582061768","0.22780239582061768","0.22780239582061768"
"3333","0.24969248473644257","0.24969248473644257","0.24969248473644257"
"3335","0.4026041030883789","0.4026041030883789","0.4026041030883789"
"3337","0.34257709980010986","0.34257709980010986","0.34257709980010986"
"3340","0.3346565365791321","0.3346565365791321","0.3346565365791321"
"3341","0.5304662585258484","0.5304662585258484","0.5304662585258484"
"3343","0.6570734977722168","0.6570734977722168","0.6570734977722168"
"3345","0.44341349601745605","0.44341349601745605","0.44341349601745605"
"3346","0.445903480052948","0.445903480052948","0.445903480052948"
"3347","0.4241860806941986","0.4241860806941986","0.4241860806941986"
"3348","0.29467612504959106","0.29467612504959106","0.29467612504959106"
"3349","0.4054083228111267","0.4054083228111267","0.4054083228111267"
"3350","0.33832091093063354","0.33832091093063354","0.33832091093063354"
"3353","0.3347313106060028","0.3347313106060028","0.3347313106060028"
"3354","0.2694891095161438","0.2694891095161438","0.2694891095161438"
"3356","0.3122485876083374","0.3122485876083374","0.3122485876083374"
"3357","0.49568599462509155","0.49568599462509155","0.49568599462509155"
"3362","0.3012326955795288","0.3012326955795288","0.3012326955795288"
"3363","0.34245428442955017","0.34245428442955017","0.34245428442955017"
"3364","0.40838879346847534","0.40838879346847534","0.40838879346847534"
"3365","0.34779080748558044","0.34779080748558044","0.34779080748558044"
"3366","0.40673720836639404","0.40673720836639404","0.40673720836639404"
"3367","0.45276153087615967","0.45276153087615967","0.45276153087615967"
"3368","0.3491763472557068","0.3491763472557068","0.3491763472557068"
"3370","0.3939298391342163","0.3939298391342163","0.3939298391342163"
"3371","0.3733804225921631","0.3733804225921631","0.3733804225921631"
"3376","0.47827062010765076","0.47827062010765076","0.47827062010765076"
"3379","0.39087969064712524","0.39087969064712524","0.39087969064712524"
"3380","0.370574414730072","0.370574414730072","0.370574414730072"
"3382","0.4269881248474121","0.4269881248474121","0.4269881248474121"
"3384","0.4902121424674988","0.4902121424674988","0.4902121424674988"
"3385","0.3378872275352478","0.3378872275352478","0.3378872275352478"
"3387","0.44705283641815186","0.44705283641815186","0.44705283641815186"
"3388","0.5207217931747437","0.5207217931747437","0.5207217931747437"
"3391","0.2788863778114319","0.2788863778114319","0.2788863778114319"
"3392","0.28278064727783203","0.28278064727783203","0.28278064727783203"
"3394","0.28180834650993347","0.28180834650993347","0.28180834650993347"
"3397","0.4437081813812256","0.4437081813812256","0.4437081813812256"
"3399","0.3858291804790497","0.3858291804790497","0.3858291804790497"
"3401","0.43334823846817017","0.43334823846817017","0.43334823846817017"
"3402","0.3256421983242035","0.3256421983242035","0.3256421983242035"
"3403","0.293796181678772","0.293796181678772","0.293796181678772"
"3404","0.25411662459373474","0.25411662459373474","0.25411662459373474"
"3405","0.44535183906555176","0.44535183906555176","0.44535183906555176"
"3408","0.342817485332489","0.342817485332489","0.342817485332489"
"3409","0.4677407145500183","0.4677407145500183","0.4677407145500183"
"3410","0.4638565182685852","0.4638565182685852","0.4638565182685852"
"3413","0.3208717703819275","0.3208717703819275","0.3208717703819275"
"3415","0.37745869159698486","0.37745869159698486","0.37745869159698486"
"3416","0.37185102701187134","0.37185102701187134","0.37185102701187134"
"3417","0.2816673219203949","0.2816673219203949","0.2816673219203949"
"3418","0.31241944432258606","0.31241944432258606","0.31241944432258606"
"3419","0.3618859052658081","0.3618859052658081","0.3618859052658081"
"3424","0.508228063583374","0.508228063583374","0.508228063583374"
"3425","0.31406402587890625","0.31406402587890625","0.31406402587890625"
"3427","0.2269442081451416","0.2269442081451416","0.2269442081451416"
"3428","0.274239718914032","0.274239718914032","0.274239718914032"
"3430","0.38638514280319214","0.38638514280319214","0.38638514280319214"
"3432","0.30146515369415283","0.30146515369415283","0.30146515369415283"
"3433","0.28162452578544617","0.28162452578544617","0.28162452578544617"
"3434","0.4598953127861023","0.4598953127861023","0.4598953127861023"
"3436","0.25706276297569275","0.25706276297569275","0.25706276297569275"
"3438","0.24690191447734833","0.24690191447734833","0.24690191447734833"
"3443","0.32518455386161804","0.32518455386161804","0.32518455386161804"
"3444","0.28010430932044983","0.28010430932044983","0.28010430932044983"
"3445","0.6497732996940613","0.6497732996940613","0.6497732996940613"
"3447","0.22927407920360565","0.22927407920360565","0.22927407920360565"
"3450","0.31115972995758057","0.31115972995758057","0.31115972995758057"
"3452","0.30309152603149414","0.30309152603149414","0.30309152603149414"
"3455","0.31426870822906494","0.31426870822906494","0.31426870822906494"
"3456","0.3468841016292572","0.3468841016292572","0.3468841016292572"
"3458","0.3861207664012909","0.3861207664012909","0.3861207664012909"
"3459","0.3954763114452362","0.3954763114452362","0.3954763114452362"
"3460","0.32279902696609497","0.32279902696609497","0.32279902696609497"
"3464","0.29439577460289","0.29439577460289","0.29439577460289"
"3471","0.42142683267593384","0.42142683267593384","0.42142683267593384"
"3474","0.3104664981365204","0.3104664981365204","0.3104664981365204"
"3475","0.34436362981796265","0.34436362981796265","0.34436362981796265"
"3479","0.3188207149505615","0.3188207149505615","0.3188207149505615"
"3483","0.39238592982292175","0.39238592982292175","0.39238592982292175"
"3487","0.4406992793083191","0.4406992793083191","0.4406992793083191"
"3488","0.30028003454208374","0.30028003454208374","0.30028003454208374"
"3489","0.3197804391384125","0.3197804391384125","0.3197804391384125"
"3492","0.2633322477340698","0.2633322477340698","0.2633322477340698"
"3497","0.3076871335506439","0.3076871335506439","0.3076871335506439"
"3499","0.4233800768852234","0.4233800768852234","0.4233800768852234"
"3504","0.24029771983623505","0.24029771983623505","0.24029771983623505"
"3505","0.3040214478969574","0.3040214478969574","0.3040214478969574"
"3509","0.3096082806587219","0.3096082806587219","0.3096082806587219"
"3510","0.25726476311683655","0.25726476311683655","0.25726476311683655"
"3511","0.29314181208610535","0.29314181208610535","0.29314181208610535"
"3512","0.3324066996574402","0.3324066996574402","0.3324066996574402"
"3513","0.3622066378593445","0.3622066378593445","0.3622066378593445"
"3516","0.3845249116420746","0.3845249116420746","0.3845249116420746"
"3518","0.5891028642654419","0.5891028642654419","0.5891028642654419"
"3522","0.3134116530418396","0.3134116530418396","0.3134116530418396"
"3525","0.4623330235481262","0.4623330235481262","0.4623330235481262"
"3526","0.4253339171409607","0.4253339171409607","0.4253339171409607"
"3527","0.3594566583633423","0.3594566583633423","0.3594566583633423"
"3529","0.3185056149959564","0.3185056149959564","0.3185056149959564"
"3534","0.2800236940383911","0.2800236940383911","0.2800236940383911"
"3539","0.21012550592422485","0.21012550592422485","0.21012550592422485"
"3544","0.33564266562461853","0.33564266562461853","0.33564266562461853"
"3545","0.3532208800315857","0.3532208800315857","0.3532208800315857"
"3553","0.2543780207633972","0.2543780207633972","0.2543780207633972"
"3555","0.27126404643058777","0.27126404643058777","0.27126404643058777"
"3557","0.2676222324371338","0.2676222324371338","0.2676222324371338"
"3559","0.3229747414588928","0.3229747414588928","0.3229747414588928"
"3562","0.2572352886199951","0.2572352886199951","0.2572352886199951"
"3563","0.32882368564605713","0.32882368564605713","0.32882368564605713"
"3564","0.29778605699539185","0.29778605699539185","0.29778605699539185"
"3565","0.24693405628204346","0.24693405628204346","0.24693405628204346"
"3568","0.5548188090324402","0.5548188090324402","0.5548188090324402"
"3571","0.3417953848838806","0.3417953848838806","0.3417953848838806"
"3572","0.3957828879356384","0.3957828879356384","0.3957828879356384"
"3574","0.37622055411338806","0.37622055411338806","0.37622055411338806"
"3575","0.3600494861602783","0.3600494861602783","0.3600494861602783"
"3579","0.3258395791053772","0.3258395791053772","0.3258395791053772"
"3582","0.43892478942871094","0.43892478942871094","0.43892478942871094"
"3583","0.32614096999168396","0.32614096999168396","0.32614096999168396"
"3586","0.37206071615219116","0.37206071615219116","0.37206071615219116"
"3589","0.3570198714733124","0.3570198714733124","0.3570198714733124"
"3590","0.24755141139030457","0.24755141139030457","0.24755141139030457"
"3591","0.36387157440185547","0.36387157440185547","0.36387157440185547"
"3593","0.31963393092155457","0.31963393092155457","0.31963393092155457"
"3594","0.31448617577552795","0.31448617577552795","0.31448617577552795"
"3595","0.403357595205307","0.403357595205307","0.403357595205307"
"3596","0.31207939982414246","0.31207939982414246","0.31207939982414246"
"3599","0.2838602364063263","0.2838602364063263","0.2838602364063263"
"3601","0.2873181402683258","0.2873181402683258","0.2873181402683258"
"3602","0.37842878699302673","0.37842878699302673","0.37842878699302673"
"3604","0.300627201795578","0.300627201795578","0.300627201795578"
"3605","0.3056108355522156","0.3056108355522156","0.3056108355522156"
"3607","0.309272825717926","0.309272825717926","0.309272825717926"
"3608","0.3690067529678345","0.3690067529678345","0.3690067529678345"
"3609","0.3635878264904022","0.3635878264904022","0.3635878264904022"
"3610","0.25891152024269104","0.25891152024269104","0.25891152024269104"
"3612","0.27764302492141724","0.27764302492141724","0.27764302492141724"
"3614","0.28319796919822693","0.28319796919822693","0.28319796919822693"
"3615","0.2589292526245117","0.2589292526245117","0.2589292526245117"
"3616","0.27095723152160645","0.27095723152160645","0.27095723152160645"
"3617","0.3022150993347168","0.3022150993347168","0.3022150993347168"
"3620","0.3659777045249939","0.3659777045249939","0.3659777045249939"
"3622","0.4311487078666687","0.4311487078666687","0.4311487078666687"
"3623","0.4316334128379822","0.4316334128379822","0.4316334128379822"
"3625","0.42947572469711304","0.42947572469711304","0.42947572469711304"
"3626","0.38596639037132263","0.38596639037132263","0.38596639037132263"
"3627","0.3765036463737488","0.3765036463737488","0.3765036463737488"
"3630","0.4128282964229584","0.4128282964229584","0.4128282964229584"
"3631","0.36592555046081543","0.36592555046081543","0.36592555046081543"
"3632","0.25026142597198486","0.25026142597198486","0.25026142597198486"
"3633","0.3011329770088196","0.3011329770088196","0.3011329770088196"
"3634","0.37194356322288513","0.37194356322288513","0.37194356322288513"
"3635","0.33343490958213806","0.33343490958213806","0.33343490958213806"
"3637","0.3033338189125061","0.3033338189125061","0.3033338189125061"
"3638","0.37667304277420044","0.37667304277420044","0.37667304277420044"
"3639","0.3386206328868866","0.3386206328868866","0.3386206328868866"
"3643","0.5174875855445862","0.5174875855445862","0.5174875855445862"
"3645","0.3658997714519501","0.3658997714519501","0.3658997714519501"
"3649","0.38902872800827026","0.38902872800827026","0.38902872800827026"
"3650","0.2774754464626312","0.2774754464626312","0.2774754464626312"
"3651","0.29064932465553284","0.29064932465553284","0.29064932465553284"
"3654","0.3503422141075134","0.3503422141075134","0.3503422141075134"
"3655","0.3207821249961853","0.3207821249961853","0.3207821249961853"
"3661","0.341730535030365","0.341730535030365","0.341730535030365"
"3662","0.3895873427391052","0.3895873427391052","0.3895873427391052"
"3663","0.3847506046295166","0.3847506046295166","0.3847506046295166"
"3665","0.23227080702781677","0.23227080702781677","0.23227080702781677"
"3666","0.2688279151916504","0.2688279151916504","0.2688279151916504"
"3667","0.27250003814697266","0.27250003814697266","0.27250003814697266"
"3668","0.297227680683136","0.297227680683136","0.297227680683136"
"3669","0.3797958791255951","0.3797958791255951","0.3797958791255951"
"3671","0.3557467460632324","0.3557467460632324","0.3557467460632324"
"3674","0.32940536737442017","0.32940536737442017","0.32940536737442017"
"3677","0.3590165376663208","0.3590165376663208","0.3590165376663208"
"3678","0.3178095519542694","0.3178095519542694","0.3178095519542694"
"3680","0.27705490589141846","0.27705490589141846","0.27705490589141846"
"3682","0.36157938838005066","0.36157938838005066","0.36157938838005066"
"3683","0.26863834261894226","0.26863834261894226","0.26863834261894226"
"3685","0.3395572304725647","0.3395572304725647","0.3395572304725647"
"3687","0.3087629973888397","0.3087629973888397","0.3087629973888397"
"3689","0.36004766821861267","0.36004766821861267","0.36004766821861267"
"3692","0.39614972472190857","0.39614972472190857","0.39614972472190857"
"3698","0.4517281949520111","0.4517281949520111","0.4517281949520111"
"3700","0.33197104930877686","0.33197104930877686","0.33197104930877686"
"3701","0.293981671333313","0.293981671333313","0.293981671333313"
"3702","0.3925676941871643","0.3925676941871643","0.3925676941871643"
"3703","0.3025052845478058","0.3025052845478058","0.3025052845478058"
"3705","0.24365858733654022","0.24365858733654022","0.24365858733654022"
"3707","0.47709259390830994","0.47709259390830994","0.47709259390830994"
"3708","0.40641534328460693","0.40641534328460693","0.40641534328460693"
"3710","0.5869364738464355","0.5869364738464355","0.5869364738464355"
"3711","0.3053656220436096","0.3053656220436096","0.3053656220436096"
"3713","0.4356468915939331","0.4356468915939331","0.4356468915939331"
"3715","0.3828863501548767","0.3828863501548767","0.3828863501548767"
"3718","0.34538400173187256","0.34538400173187256","0.34538400173187256"
"3721","0.563250720500946","0.563250720500946","0.563250720500946"
"3723","0.3969881236553192","0.3969881236553192","0.3969881236553192"
"3724","0.3100382685661316","0.3100382685661316","0.3100382685661316"
"3725","0.31080079078674316","0.31080079078674316","0.31080079078674316"
"3727","0.31181320548057556","0.31181320548057556","0.31181320548057556"
"3728","0.3569411635398865","0.3569411635398865","0.3569411635398865"
"3731","0.3754536509513855","0.3754536509513855","0.3754536509513855"
"3732","0.44425782561302185","0.44425782561302185","0.44425782561302185"
"3734","0.413928747177124","0.413928747177124","0.413928747177124"
"3735","0.4223209619522095","0.4223209619522095","0.4223209619522095"
"3736","0.3845547139644623","0.3845547139644623","0.3845547139644623"
"3739","0.35551556944847107","0.35551556944847107","0.35551556944847107"
"3741","0.3186560571193695","0.3186560571193695","0.3186560571193695"
"3742","0.32848262786865234","0.32848262786865234","0.32848262786865234"
"3747","0.37503597140312195","0.37503597140312195","0.37503597140312195"
"3748","0.5799591541290283","0.5799591541290283","0.5799591541290283"
"3749","0.4594652056694031","0.4594652056694031","0.4594652056694031"
"3753","0.39383989572525024","0.39383989572525024","0.39383989572525024"
"3756","0.3899248242378235","0.3899248242378235","0.3899248242378235"
"3757","0.3018927276134491","0.3018927276134491","0.3018927276134491"
"3758","0.5013073682785034","0.5013073682785034","0.5013073682785034"
"3766","0.24431374669075012","0.24431374669075012","0.24431374669075012"
"3767","0.29116755723953247","0.29116755723953247","0.29116755723953247"
"3768","0.3187651038169861","0.3187651038169861","0.3187651038169861"
"3770","0.4252689480781555","0.4252689480781555","0.4252689480781555"
"3774","0.2577740550041199","0.2577740550041199","0.2577740550041199"
"3775","0.3005831837654114","0.3005831837654114","0.3005831837654114"
"3777","0.2682914435863495","0.2682914435863495","0.2682914435863495"
"3779","0.29612189531326294","0.29612189531326294","0.29612189531326294"
"3780","0.4233257472515106","0.4233257472515106","0.4233257472515106"
"3783","0.28199195861816406","0.28199195861816406","0.28199195861816406"
"3784","0.34228432178497314","0.34228432178497314","0.34228432178497314"
"3788","0.32407528162002563","0.32407528162002563","0.32407528162002563"
"3789","0.3015815019607544","0.3015815019607544","0.3015815019607544"
"3792","0.29818642139434814","0.29818642139434814","0.29818642139434814"
"3795","0.29665693640708923","0.29665693640708923","0.29665693640708923"
"3797","0.2673989534378052","0.2673989534378052","0.2673989534378052"
"3799","0.40357884764671326","0.40357884764671326","0.40357884764671326"
"3805","0.26163947582244873","0.26163947582244873","0.26163947582244873"
"3806","0.3996657729148865","0.3996657729148865","0.3996657729148865"
"3808","0.2509617507457733","0.2509617507457733","0.2509617507457733"
"3811","0.30962884426116943","0.30962884426116943","0.30962884426116943"
"3815","0.3849618136882782","0.3849618136882782","0.3849618136882782"
"3818","0.32015925645828247","0.32015925645828247","0.32015925645828247"
"3819","0.34745094180107117","0.34745094180107117","0.34745094180107117"
"3820","0.4052075743675232","0.4052075743675232","0.4052075743675232"
"3822","0.33695265650749207","0.33695265650749207","0.33695265650749207"
"3823","0.270779550075531","0.270779550075531","0.270779550075531"
"3827","0.3554280996322632","0.3554280996322632","0.3554280996322632"
"3830","0.48388537764549255","0.48388537764549255","0.48388537764549255"
"3831","0.2152373045682907","0.2152373045682907","0.2152373045682907"
"3832","0.28385496139526367","0.28385496139526367","0.28385496139526367"
"3833","0.26545092463493347","0.26545092463493347","0.26545092463493347"
"3836","0.2672133147716522","0.2672133147716522","0.2672133147716522"
"3838","0.35466837882995605","0.35466837882995605","0.35466837882995605"
"3840","0.37525475025177","0.37525475025177","0.37525475025177"
"3841","0.30750733613967896","0.30750733613967896","0.30750733613967896"
"3842","0.3828582167625427","0.3828582167625427","0.3828582167625427"
"3844","0.2704567313194275","0.2704567313194275","0.2704567313194275"
"3845","0.2888655662536621","0.2888655662536621","0.2888655662536621"
"3847","0.24643997848033905","0.24643997848033905","0.24643997848033905"
"3848","0.3540324568748474","0.3540324568748474","0.3540324568748474"
"3849","0.30384933948516846","0.30384933948516846","0.30384933948516846"
"3850","0.25119465589523315","0.25119465589523315","0.25119465589523315"
"3851","0.38210535049438477","0.38210535049438477","0.38210535049438477"
"3853","0.3070531487464905","0.3070531487464905","0.3070531487464905"
"3858","0.3279317617416382","0.3279317617416382","0.3279317617416382"
"3859","0.492961049079895","0.492961049079895","0.492961049079895"
"3860","0.3214606046676636","0.3214606046676636","0.3214606046676636"
"3865","0.29786306619644165","0.29786306619644165","0.29786306619644165"
"3868","0.3444659411907196","0.3444659411907196","0.3444659411907196"
"3872","0.4775489270687103","0.4775489270687103","0.4775489270687103"
"3874","0.42031729221343994","0.42031729221343994","0.42031729221343994"
"3875","0.23436179757118225","0.23436179757118225","0.23436179757118225"
"3876","0.3065497577190399","0.3065497577190399","0.3065497577190399"
"3878","0.38586899638175964","0.38586899638175964","0.38586899638175964"
"3880","0.3411327302455902","0.3411327302455902","0.3411327302455902"
"3884","0.38422560691833496","0.38422560691833496","0.38422560691833496"
"3886","0.23595379292964935","0.23595379292964935","0.23595379292964935"
"3890","0.425095796585083","0.425095796585083","0.425095796585083"
"3891","0.3032883107662201","0.3032883107662201","0.3032883107662201"
