"Step","2Corner+exp - Metrics/targetPosition/error_heading","2Corner+exp - Metrics/targetPosition/error_heading__MIN","2Corner+exp - Metrics/targetPosition/error_heading__MAX"
"16767","0.060653649270534515","0.060653649270534515","0.060653649270534515"
"16769","0.13034328818321228","0.13034328818321228","0.13034328818321228"
"16771","0.0825580358505249","0.0825580358505249","0.0825580358505249"
"16772","0.1269727349281311","0.1269727349281311","0.1269727349281311"
"16774","0.09737446159124374","0.09737446159124374","0.09737446159124374"
"16775","0.2648826837539673","0.2648826837539673","0.2648826837539673"
"16776","0.16036343574523926","0.16036343574523926","0.16036343574523926"
"16777","0.1377311646938324","0.1377311646938324","0.1377311646938324"
"16779","0.11450009793043137","0.11450009793043137","0.11450009793043137"
"16782","0.12504810094833374","0.12504810094833374","0.12504810094833374"
"16783","0.13733689486980438","0.13733689486980438","0.13733689486980438"
"16784","0.3364034593105316","0.3364034593105316","0.3364034593105316"
"16785","0.11481356620788574","0.11481356620788574","0.11481356620788574"
"16788","0.21844856441020966","0.21844856441020966","0.21844856441020966"
"16790","0.179432675242424","0.179432675242424","0.179432675242424"
"16796","0.1492415964603424","0.1492415964603424","0.1492415964603424"
"16798","0.0856655165553093","0.0856655165553093","0.0856655165553093"
"16799","0.16953496634960175","0.16953496634960175","0.16953496634960175"
"16800","0.17934083938598633","0.17934083938598633","0.17934083938598633"
"16804","0.1743926703929901","0.1743926703929901","0.1743926703929901"
"16807","0.15503667294979095","0.15503667294979095","0.15503667294979095"
"16808","0.11933248490095139","0.11933248490095139","0.11933248490095139"
"16809","0.13444286584854126","0.13444286584854126","0.13444286584854126"
"16812","0.13727137446403503","0.13727137446403503","0.13727137446403503"
"16815","0.14623309671878815","0.14623309671878815","0.14623309671878815"
"16816","0.11105184257030487","0.11105184257030487","0.11105184257030487"
"16818","0.12578564882278442","0.12578564882278442","0.12578564882278442"
"16819","0.12641869485378265","0.12641869485378265","0.12641869485378265"
"16820","0.07801724970340729","0.07801724970340729","0.07801724970340729"
"16821","0.17861315608024597","0.17861315608024597","0.17861315608024597"
"16822","0.15221375226974487","0.15221375226974487","0.15221375226974487"
"16824","0.1852395236492157","0.1852395236492157","0.1852395236492157"
"16825","0.07492168247699738","0.07492168247699738","0.07492168247699738"
"16827","0.16603195667266846","0.16603195667266846","0.16603195667266846"
"16832","0.19479815661907196","0.19479815661907196","0.19479815661907196"
"16834","0.13833604753017426","0.13833604753017426","0.13833604753017426"
"16836","0.0988282784819603","0.0988282784819603","0.0988282784819603"
"16838","0.14485996961593628","0.14485996961593628","0.14485996961593628"
"16839","0.20382827520370483","0.20382827520370483","0.20382827520370483"
"16840","0.2103182077407837","0.2103182077407837","0.2103182077407837"
"16842","0.1250225305557251","0.1250225305557251","0.1250225305557251"
"16846","0.11239131540060043","0.11239131540060043","0.11239131540060043"
"16851","0.08095850050449371","0.08095850050449371","0.08095850050449371"
"16852","0.1379348784685135","0.1379348784685135","0.1379348784685135"
"16855","0.06501854211091995","0.06501854211091995","0.06501854211091995"
"16857","0.18588261306285858","0.18588261306285858","0.18588261306285858"
"16858","0.1684185117483139","0.1684185117483139","0.1684185117483139"
"16863","0.08822387456893921","0.08822387456893921","0.08822387456893921"
"16864","0.20305562019348145","0.20305562019348145","0.20305562019348145"
"16865","0.1270691156387329","0.1270691156387329","0.1270691156387329"
"16868","0.16441744565963745","0.16441744565963745","0.16441744565963745"
"16870","0.1469259262084961","0.1469259262084961","0.1469259262084961"
"16873","0.12076908349990845","0.12076908349990845","0.12076908349990845"
"16874","0.12066494673490524","0.12066494673490524","0.12066494673490524"
"16875","0.14410042762756348","0.14410042762756348","0.14410042762756348"
"16876","0.11555840820074081","0.11555840820074081","0.11555840820074081"
"16877","0.08634138107299805","0.08634138107299805","0.08634138107299805"
"16880","0.11924733966588974","0.11924733966588974","0.11924733966588974"
"16882","0.13115158677101135","0.13115158677101135","0.13115158677101135"
"16883","0.08024192601442337","0.08024192601442337","0.08024192601442337"
"16884","0.1388099491596222","0.1388099491596222","0.1388099491596222"
"16887","0.16768905520439148","0.16768905520439148","0.16768905520439148"
"16888","0.06260449439287186","0.06260449439287186","0.06260449439287186"
"16889","0.15360680222511292","0.15360680222511292","0.15360680222511292"
"16890","0.09544043242931366","0.09544043242931366","0.09544043242931366"
"16897","0.1497812718153","0.1497812718153","0.1497812718153"
"16898","0.14361660182476044","0.14361660182476044","0.14361660182476044"
"16899","0.10347779840230942","0.10347779840230942","0.10347779840230942"
"16901","0.059279464185237885","0.059279464185237885","0.059279464185237885"
"16902","0.08129604905843735","0.08129604905843735","0.08129604905843735"
"16903","0.1059677004814148","0.1059677004814148","0.1059677004814148"
"16905","0.10378193110227585","0.10378193110227585","0.10378193110227585"
"16906","0.09602268785238266","0.09602268785238266","0.09602268785238266"
"16908","0.1215563416481018","0.1215563416481018","0.1215563416481018"
"16914","0.1985323131084442","0.1985323131084442","0.1985323131084442"
"16919","0.0941091999411583","0.0941091999411583","0.0941091999411583"
"16920","0.09866058081388474","0.09866058081388474","0.09866058081388474"
"16922","0.07888099551200867","0.07888099551200867","0.07888099551200867"
"16927","0.1909421980381012","0.1909421980381012","0.1909421980381012"
"16929","0.08594925701618195","0.08594925701618195","0.08594925701618195"
"16931","0.14997237920761108","0.14997237920761108","0.14997237920761108"
"16932","0.19406388700008392","0.19406388700008392","0.19406388700008392"
"16935","0.06819170713424683","0.06819170713424683","0.06819170713424683"
"16936","0.1465502679347992","0.1465502679347992","0.1465502679347992"
"16937","0.1030336320400238","0.1030336320400238","0.1030336320400238"
"16939","0.15200915932655334","0.15200915932655334","0.15200915932655334"
"16940","0.20185860991477966","0.20185860991477966","0.20185860991477966"
"16941","0.09254537522792816","0.09254537522792816","0.09254537522792816"
"16942","0.12408876419067383","0.12408876419067383","0.12408876419067383"
"16945","0.11930681765079498","0.11930681765079498","0.11930681765079498"
"16946","0.12792876362800598","0.12792876362800598","0.12792876362800598"
"16948","0.12291739881038666","0.12291739881038666","0.12291739881038666"
"16950","0.07857108116149902","0.07857108116149902","0.07857108116149902"
"16951","0.06851904094219208","0.06851904094219208","0.06851904094219208"
"16952","0.12860064208507538","0.12860064208507538","0.12860064208507538"
"16953","0.08425189554691315","0.08425189554691315","0.08425189554691315"
"16955","0.12895113229751587","0.12895113229751587","0.12895113229751587"
"16957","0.11425305902957916","0.11425305902957916","0.11425305902957916"
"16960","0.1651056408882141","0.1651056408882141","0.1651056408882141"
"16963","0.21098938584327698","0.21098938584327698","0.21098938584327698"
"16970","0.14039769768714905","0.14039769768714905","0.14039769768714905"
"16971","0.0899021327495575","0.0899021327495575","0.0899021327495575"
"16972","0.11200916022062302","0.11200916022062302","0.11200916022062302"
"16976","0.06981057673692703","0.06981057673692703","0.06981057673692703"
"16978","0.12121929973363876","0.12121929973363876","0.12121929973363876"
"16980","0.22669164836406708","0.22669164836406708","0.22669164836406708"
"16983","0.13483920693397522","0.13483920693397522","0.13483920693397522"
"16984","0.12204456329345703","0.12204456329345703","0.12204456329345703"
"16985","0.12804937362670898","0.12804937362670898","0.12804937362670898"
"16986","0.1249232292175293","0.1249232292175293","0.1249232292175293"
"16987","0.18931561708450317","0.18931561708450317","0.18931561708450317"
"16988","0.07320056110620499","0.07320056110620499","0.07320056110620499"
"16989","0.16368381679058075","0.16368381679058075","0.16368381679058075"
"16990","0.10610592365264893","0.10610592365264893","0.10610592365264893"
"16991","0.1689375936985016","0.1689375936985016","0.1689375936985016"
"16992","0.11052317917346954","0.11052317917346954","0.11052317917346954"
"16995","0.11867856979370117","0.11867856979370117","0.11867856979370117"
"17000","0.11858632415533066","0.11858632415533066","0.11858632415533066"
"17001","0.0919497162103653","0.0919497162103653","0.0919497162103653"
"17002","0.1497965157032013","0.1497965157032013","0.1497965157032013"
"17004","0.11886139959096909","0.11886139959096909","0.11886139959096909"
"17007","0.16154375672340393","0.16154375672340393","0.16154375672340393"
"17008","0.21219688653945923","0.21219688653945923","0.21219688653945923"
"17009","0.1799336075782776","0.1799336075782776","0.1799336075782776"
"17010","0.12841033935546875","0.12841033935546875","0.12841033935546875"
"17011","0.12311570346355438","0.12311570346355438","0.12311570346355438"
"17012","0.21204327046871185","0.21204327046871185","0.21204327046871185"
"17016","0.10641463845968246","0.10641463845968246","0.10641463845968246"
"17020","0.13333694636821747","0.13333694636821747","0.13333694636821747"
"17027","0.11027026176452637","0.11027026176452637","0.11027026176452637"
"17029","0.09895461052656174","0.09895461052656174","0.09895461052656174"
"17030","0.08128326386213303","0.08128326386213303","0.08128326386213303"
"17035","0.15554803609848022","0.15554803609848022","0.15554803609848022"
"17036","0.13327555358409882","0.13327555358409882","0.13327555358409882"
"17037","0.16408735513687134","0.16408735513687134","0.16408735513687134"
"17040","0.20314322412014008","0.20314322412014008","0.20314322412014008"
"17042","0.08676408231258392","0.08676408231258392","0.08676408231258392"
"17044","0.14055392146110535","0.14055392146110535","0.14055392146110535"
"17047","0.099135622382164","0.099135622382164","0.099135622382164"
"17048","0.08633115887641907","0.08633115887641907","0.08633115887641907"
"17052","0.21313951909542084","0.21313951909542084","0.21313951909542084"
"17053","0.13150525093078613","0.13150525093078613","0.13150525093078613"
"17056","0.1464085429906845","0.1464085429906845","0.1464085429906845"
"17057","0.1387428343296051","0.1387428343296051","0.1387428343296051"
"17058","0.09458675235509872","0.09458675235509872","0.09458675235509872"
"17059","0.07603737711906433","0.07603737711906433","0.07603737711906433"
"17060","0.1503671109676361","0.1503671109676361","0.1503671109676361"
"17062","0.06762730330228806","0.06762730330228806","0.06762730330228806"
"17063","0.13189907371997833","0.13189907371997833","0.13189907371997833"
"17064","0.13985881209373474","0.13985881209373474","0.13985881209373474"
"17065","0.09927169978618622","0.09927169978618622","0.09927169978618622"
"17066","0.18472908437252045","0.18472908437252045","0.18472908437252045"
"17068","0.15800440311431885","0.15800440311431885","0.15800440311431885"
"17069","0.2405964732170105","0.2405964732170105","0.2405964732170105"
"17070","0.103702113032341","0.103702113032341","0.103702113032341"
"17076","0.24568217992782593","0.24568217992782593","0.24568217992782593"
"17081","0.1044657975435257","0.1044657975435257","0.1044657975435257"
"17082","0.1458406299352646","0.1458406299352646","0.1458406299352646"
"17083","0.14898747205734253","0.14898747205734253","0.14898747205734253"
"17084","0.17675113677978516","0.17675113677978516","0.17675113677978516"
"17085","0.17522577941417694","0.17522577941417694","0.17522577941417694"
"17086","0.16146214306354523","0.16146214306354523","0.16146214306354523"
"17087","0.1293209046125412","0.1293209046125412","0.1293209046125412"
"17088","0.09321533143520355","0.09321533143520355","0.09321533143520355"
"17090","0.12307044118642807","0.12307044118642807","0.12307044118642807"
"17091","0.1640697717666626","0.1640697717666626","0.1640697717666626"
"17094","0.20985367894172668","0.20985367894172668","0.20985367894172668"
"17095","0.17899224162101746","0.17899224162101746","0.17899224162101746"
"17098","0.13068416714668274","0.13068416714668274","0.13068416714668274"
"17101","0.1104421317577362","0.1104421317577362","0.1104421317577362"
"17103","0.05689087510108948","0.05689087510108948","0.05689087510108948"
"17104","0.21903817355632782","0.21903817355632782","0.21903817355632782"
"17105","0.12427978217601776","0.12427978217601776","0.12427978217601776"
"17106","0.1555386781692505","0.1555386781692505","0.1555386781692505"
"17108","0.1723741739988327","0.1723741739988327","0.1723741739988327"
"17109","0.13905999064445496","0.13905999064445496","0.13905999064445496"
"17114","0.16727057099342346","0.16727057099342346","0.16727057099342346"
"17115","0.23322594165802002","0.23322594165802002","0.23322594165802002"
"17120","0.18899989128112793","0.18899989128112793","0.18899989128112793"
"17122","0.2507741451263428","0.2507741451263428","0.2507741451263428"
"17125","0.10487046837806702","0.10487046837806702","0.10487046837806702"
"17129","0.13284894824028015","0.13284894824028015","0.13284894824028015"
"17131","0.21423161029815674","0.21423161029815674","0.21423161029815674"
"17132","0.17891085147857666","0.17891085147857666","0.17891085147857666"
"17138","0.1656855195760727","0.1656855195760727","0.1656855195760727"
"17142","0.15183372795581818","0.15183372795581818","0.15183372795581818"
"17144","0.14485512673854828","0.14485512673854828","0.14485512673854828"
"17145","0.11595603823661804","0.11595603823661804","0.11595603823661804"
"17147","0.13140186667442322","0.13140186667442322","0.13140186667442322"
"17148","0.0951656922698021","0.0951656922698021","0.0951656922698021"
"17149","0.14725743234157562","0.14725743234157562","0.14725743234157562"
"17150","0.09998108446598053","0.09998108446598053","0.09998108446598053"
"17157","0.2208682745695114","0.2208682745695114","0.2208682745695114"
"17158","0.27227482199668884","0.27227482199668884","0.27227482199668884"
"17159","0.08057354390621185","0.08057354390621185","0.08057354390621185"
"17161","0.19084033370018005","0.19084033370018005","0.19084033370018005"
"17162","0.14692950248718262","0.14692950248718262","0.14692950248718262"
"17163","0.1576801836490631","0.1576801836490631","0.1576801836490631"
"17165","0.14881184697151184","0.14881184697151184","0.14881184697151184"
"17167","0.1500568836927414","0.1500568836927414","0.1500568836927414"
"17168","0.19945786893367767","0.19945786893367767","0.19945786893367767"
"17169","0.11339002847671509","0.11339002847671509","0.11339002847671509"
"17170","0.12255048751831055","0.12255048751831055","0.12255048751831055"
"17172","0.18251952528953552","0.18251952528953552","0.18251952528953552"
"17175","0.22477173805236816","0.22477173805236816","0.22477173805236816"
"17176","0.15536531805992126","0.15536531805992126","0.15536531805992126"
"17178","0.18847200274467468","0.18847200274467468","0.18847200274467468"
"17181","0.15212029218673706","0.15212029218673706","0.15212029218673706"
"17183","0.09171837568283081","0.09171837568283081","0.09171837568283081"
"17184","0.1814291924238205","0.1814291924238205","0.1814291924238205"
"17185","0.11394842714071274","0.11394842714071274","0.11394842714071274"
"17191","0.08775287866592407","0.08775287866592407","0.08775287866592407"
"17195","0.08612959831953049","0.08612959831953049","0.08612959831953049"
"17197","0.08481834828853607","0.08481834828853607","0.08481834828853607"
"17200","0.19869258999824524","0.19869258999824524","0.19869258999824524"
"17202","0.17462003231048584","0.17462003231048584","0.17462003231048584"
"17203","0.1046256572008133","0.1046256572008133","0.1046256572008133"
"17205","0.11349382251501083","0.11349382251501083","0.11349382251501083"
"17210","0.09679979085922241","0.09679979085922241","0.09679979085922241"
"17215","0.12631306052207947","0.12631306052207947","0.12631306052207947"
"17216","0.12960992753505707","0.12960992753505707","0.12960992753505707"
"17218","0.11394056677818298","0.11394056677818298","0.11394056677818298"
"17219","0.1057792529463768","0.1057792529463768","0.1057792529463768"
"17220","0.15557831525802612","0.15557831525802612","0.15557831525802612"
"17222","0.20132772624492645","0.20132772624492645","0.20132772624492645"
"17223","0.10820691287517548","0.10820691287517548","0.10820691287517548"
"17225","0.07274341583251953","0.07274341583251953","0.07274341583251953"
"17228","0.07964839041233063","0.07964839041233063","0.07964839041233063"
"17232","0.1881519854068756","0.1881519854068756","0.1881519854068756"
"17233","0.13408228754997253","0.13408228754997253","0.13408228754997253"
"17235","0.07531599700450897","0.07531599700450897","0.07531599700450897"
"17236","0.07239003479480743","0.07239003479480743","0.07239003479480743"
"17238","0.2090906947851181","0.2090906947851181","0.2090906947851181"
"17239","0.11078004539012909","0.11078004539012909","0.11078004539012909"
"17240","0.20552435517311096","0.20552435517311096","0.20552435517311096"
"17242","0.13235428929328918","0.13235428929328918","0.13235428929328918"
"17243","0.0966913104057312","0.0966913104057312","0.0966913104057312"
"17245","0.10211875289678574","0.10211875289678574","0.10211875289678574"
"17247","0.09498210996389389","0.09498210996389389","0.09498210996389389"
"17248","0.06756080687046051","0.06756080687046051","0.06756080687046051"
"17250","0.10553538054227829","0.10553538054227829","0.10553538054227829"
"17252","0.14557354152202606","0.14557354152202606","0.14557354152202606"
"17254","0.1152971014380455","0.1152971014380455","0.1152971014380455"
"17255","0.09389449656009674","0.09389449656009674","0.09389449656009674"
"17256","0.27066466212272644","0.27066466212272644","0.27066466212272644"
"17257","0.11595313251018524","0.11595313251018524","0.11595313251018524"
"17258","0.09870319813489914","0.09870319813489914","0.09870319813489914"
"17259","0.18963365256786346","0.18963365256786346","0.18963365256786346"
"17261","0.23902341723442078","0.23902341723442078","0.23902341723442078"
"17263","0.2047610729932785","0.2047610729932785","0.2047610729932785"
"17264","0.14546345174312592","0.14546345174312592","0.14546345174312592"
"17265","0.15358147025108337","0.15358147025108337","0.15358147025108337"
"17266","0.23182711005210876","0.23182711005210876","0.23182711005210876"
"17268","0.182245135307312","0.182245135307312","0.182245135307312"
"17269","0.10533158481121063","0.10533158481121063","0.10533158481121063"
"17270","0.20639657974243164","0.20639657974243164","0.20639657974243164"
"17271","0.20923452079296112","0.20923452079296112","0.20923452079296112"
"17272","0.16060806810855865","0.16060806810855865","0.16060806810855865"
"17275","0.15518087148666382","0.15518087148666382","0.15518087148666382"
"17279","0.16715678572654724","0.16715678572654724","0.16715678572654724"
"17281","0.10162799060344696","0.10162799060344696","0.10162799060344696"
"17282","0.1940709799528122","0.1940709799528122","0.1940709799528122"
"17286","0.11856292188167572","0.11856292188167572","0.11856292188167572"
"17290","0.12990036606788635","0.12990036606788635","0.12990036606788635"
"17293","0.1599889099597931","0.1599889099597931","0.1599889099597931"
"17296","0.10010604560375214","0.10010604560375214","0.10010604560375214"
"17300","0.1549413651227951","0.1549413651227951","0.1549413651227951"
"17304","0.13263465464115143","0.13263465464115143","0.13263465464115143"
"17305","0.13539908826351166","0.13539908826351166","0.13539908826351166"
"17306","0.28362125158309937","0.28362125158309937","0.28362125158309937"
"17307","0.07853107154369354","0.07853107154369354","0.07853107154369354"
"17309","0.143103688955307","0.143103688955307","0.143103688955307"
"17311","0.11942293494939804","0.11942293494939804","0.11942293494939804"
"17313","0.15056508779525757","0.15056508779525757","0.15056508779525757"
"17314","0.14718690514564514","0.14718690514564514","0.14718690514564514"
"17317","0.17524349689483643","0.17524349689483643","0.17524349689483643"
"17319","0.14427542686462402","0.14427542686462402","0.14427542686462402"
"17320","0.13519787788391113","0.13519787788391113","0.13519787788391113"
"17327","0.19332930445671082","0.19332930445671082","0.19332930445671082"
"17329","0.07232514023780823","0.07232514023780823","0.07232514023780823"
"17330","0.11654563248157501","0.11654563248157501","0.11654563248157501"
"17331","0.08027001470327377","0.08027001470327377","0.08027001470327377"
"17333","0.13110092282295227","0.13110092282295227","0.13110092282295227"
"17334","0.0814267098903656","0.0814267098903656","0.0814267098903656"
"17335","0.16536648571491241","0.16536648571491241","0.16536648571491241"
"17339","0.20010976493358612","0.20010976493358612","0.20010976493358612"
"17342","0.12155340611934662","0.12155340611934662","0.12155340611934662"
"17343","0.18785086274147034","0.18785086274147034","0.18785086274147034"
"17344","0.11059550940990448","0.11059550940990448","0.11059550940990448"
"17348","0.12405505031347275","0.12405505031347275","0.12405505031347275"
"17350","0.11071120202541351","0.11071120202541351","0.11071120202541351"
"17351","0.09931393712759018","0.09931393712759018","0.09931393712759018"
"17352","0.13444975018501282","0.13444975018501282","0.13444975018501282"
"17357","0.14535538852214813","0.14535538852214813","0.14535538852214813"
"17358","0.11045634746551514","0.11045634746551514","0.11045634746551514"
"17359","0.15914472937583923","0.15914472937583923","0.15914472937583923"
"17360","0.15817639231681824","0.15817639231681824","0.15817639231681824"
"17369","0.13738714158535004","0.13738714158535004","0.13738714158535004"
"17370","0.15955625474452972","0.15955625474452972","0.15955625474452972"
"17371","0.11758656799793243","0.11758656799793243","0.11758656799793243"
"17372","0.06673840433359146","0.06673840433359146","0.06673840433359146"
"17376","0.1260438710451126","0.1260438710451126","0.1260438710451126"
"17377","0.09788082540035248","0.09788082540035248","0.09788082540035248"
"17378","0.19435279071331024","0.19435279071331024","0.19435279071331024"
"17379","0.09436967223882675","0.09436967223882675","0.09436967223882675"
"17380","0.10701626539230347","0.10701626539230347","0.10701626539230347"
"17381","0.06648096442222595","0.06648096442222595","0.06648096442222595"
"17382","0.06345009058713913","0.06345009058713913","0.06345009058713913"
"17384","0.10914634168148041","0.10914634168148041","0.10914634168148041"
"17385","0.09860043227672577","0.09860043227672577","0.09860043227672577"
"17389","0.15449641644954681","0.15449641644954681","0.15449641644954681"
"17392","0.20599645376205444","0.20599645376205444","0.20599645376205444"
"17393","0.172647163271904","0.172647163271904","0.172647163271904"
"17396","0.18662595748901367","0.18662595748901367","0.18662595748901367"
"17400","0.11995913833379745","0.11995913833379745","0.11995913833379745"
"17401","0.10116633027791977","0.10116633027791977","0.10116633027791977"
"17402","0.10220964252948761","0.10220964252948761","0.10220964252948761"
"17406","0.11518552154302597","0.11518552154302597","0.11518552154302597"
"17409","0.1224125474691391","0.1224125474691391","0.1224125474691391"
"17411","0.12379350513219833","0.12379350513219833","0.12379350513219833"
"17414","0.05948896333575249","0.05948896333575249","0.05948896333575249"
"17416","0.11799024790525436","0.11799024790525436","0.11799024790525436"
"17417","0.08957171440124512","0.08957171440124512","0.08957171440124512"
"17421","0.09370341897010803","0.09370341897010803","0.09370341897010803"
"17425","0.0649433583021164","0.0649433583021164","0.0649433583021164"
"17427","0.11429374665021896","0.11429374665021896","0.11429374665021896"
"17429","0.11057630181312561","0.11057630181312561","0.11057630181312561"
"17431","0.15164154767990112","0.15164154767990112","0.15164154767990112"
"17433","0.12934058904647827","0.12934058904647827","0.12934058904647827"
"17434","0.21665208041667938","0.21665208041667938","0.21665208041667938"
"17440","0.11012347787618637","0.11012347787618637","0.11012347787618637"
"17441","0.14688050746917725","0.14688050746917725","0.14688050746917725"
"17442","0.11141814291477203","0.11141814291477203","0.11141814291477203"
"17444","0.15410295128822327","0.15410295128822327","0.15410295128822327"
"17446","0.18948976695537567","0.18948976695537567","0.18948976695537567"
"17449","0.16846820712089539","0.16846820712089539","0.16846820712089539"
"17450","0.09355387091636658","0.09355387091636658","0.09355387091636658"
"17452","0.1290915459394455","0.1290915459394455","0.1290915459394455"
"17453","0.14964154362678528","0.14964154362678528","0.14964154362678528"
"17455","0.10609827935695648","0.10609827935695648","0.10609827935695648"
"17456","0.06219514459371567","0.06219514459371567","0.06219514459371567"
"17457","0.1256740540266037","0.1256740540266037","0.1256740540266037"
"17458","0.10832041501998901","0.10832041501998901","0.10832041501998901"
"17463","0.09977495670318604","0.09977495670318604","0.09977495670318604"
"17464","0.2214767187833786","0.2214767187833786","0.2214767187833786"
"17465","0.1331464946269989","0.1331464946269989","0.1331464946269989"
"17467","0.07452392578125","0.07452392578125","0.07452392578125"
"17469","0.09693412482738495","0.09693412482738495","0.09693412482738495"
"17470","0.13734090328216553","0.13734090328216553","0.13734090328216553"
"17471","0.11905981600284576","0.11905981600284576","0.11905981600284576"
"17473","0.18181906640529633","0.18181906640529633","0.18181906640529633"
"17479","0.07139541208744049","0.07139541208744049","0.07139541208744049"
"17484","0.1983828842639923","0.1983828842639923","0.1983828842639923"
"17486","0.13777408003807068","0.13777408003807068","0.13777408003807068"
"17487","0.23562213778495789","0.23562213778495789","0.23562213778495789"
"17488","0.21433202922344208","0.21433202922344208","0.21433202922344208"
"17489","0.16541169583797455","0.16541169583797455","0.16541169583797455"
"17492","0.1657848209142685","0.1657848209142685","0.1657848209142685"
"17494","0.16134175658226013","0.16134175658226013","0.16134175658226013"
"17496","0.125347301363945","0.125347301363945","0.125347301363945"
"17497","0.19591699540615082","0.19591699540615082","0.19591699540615082"
"17499","0.1301501840353012","0.1301501840353012","0.1301501840353012"
"17505","0.21598690748214722","0.21598690748214722","0.21598690748214722"
"17507","0.14625103771686554","0.14625103771686554","0.14625103771686554"
"17508","0.10797882080078125","0.10797882080078125","0.10797882080078125"
"17510","0.1851176917552948","0.1851176917552948","0.1851176917552948"
"17513","0.11078403890132904","0.11078403890132904","0.11078403890132904"
"17515","0.08985400199890137","0.08985400199890137","0.08985400199890137"
"17519","0.13089144229888916","0.13089144229888916","0.13089144229888916"
"17521","0.14693409204483032","0.14693409204483032","0.14693409204483032"
"17525","0.14238883554935455","0.14238883554935455","0.14238883554935455"
"17526","0.10342572629451752","0.10342572629451752","0.10342572629451752"
"17529","0.14723370969295502","0.14723370969295502","0.14723370969295502"
"17530","0.18351608514785767","0.18351608514785767","0.18351608514785767"
"17531","0.1479852795600891","0.1479852795600891","0.1479852795600891"
"17532","0.20155048370361328","0.20155048370361328","0.20155048370361328"
"17533","0.07232795655727386","0.07232795655727386","0.07232795655727386"
"17535","0.12282725423574448","0.12282725423574448","0.12282725423574448"
"17536","0.1348283737897873","0.1348283737897873","0.1348283737897873"
"17537","0.14563873410224915","0.14563873410224915","0.14563873410224915"
"17539","0.09342017769813538","0.09342017769813538","0.09342017769813538"
"17540","0.14988726377487183","0.14988726377487183","0.14988726377487183"
"17544","0.1641273945569992","0.1641273945569992","0.1641273945569992"
"17545","0.12655127048492432","0.12655127048492432","0.12655127048492432"
"17546","0.17464914917945862","0.17464914917945862","0.17464914917945862"
"17554","0.12906181812286377","0.12906181812286377","0.12906181812286377"
"17555","0.07230334728956223","0.07230334728956223","0.07230334728956223"
"17558","0.09225743263959885","0.09225743263959885","0.09225743263959885"
"17559","0.19274185597896576","0.19274185597896576","0.19274185597896576"
"17560","0.20444361865520477","0.20444361865520477","0.20444361865520477"
"17561","0.11129876971244812","0.11129876971244812","0.11129876971244812"
"17562","0.1418733298778534","0.1418733298778534","0.1418733298778534"
"17563","0.09049823135137558","0.09049823135137558","0.09049823135137558"
"17565","0.15445655584335327","0.15445655584335327","0.15445655584335327"
"17567","0.14276960492134094","0.14276960492134094","0.14276960492134094"
"17569","0.20637226104736328","0.20637226104736328","0.20637226104736328"
"17570","0.1791248619556427","0.1791248619556427","0.1791248619556427"
"17574","0.2016673982143402","0.2016673982143402","0.2016673982143402"
"17575","0.1484706699848175","0.1484706699848175","0.1484706699848175"
"17577","0.11052503436803818","0.11052503436803818","0.11052503436803818"
"17579","0.15212243795394897","0.15212243795394897","0.15212243795394897"
"17583","0.13530820608139038","0.13530820608139038","0.13530820608139038"
"17584","0.2380845546722412","0.2380845546722412","0.2380845546722412"
"17587","0.1038200706243515","0.1038200706243515","0.1038200706243515"
"17592","0.15462444722652435","0.15462444722652435","0.15462444722652435"
"17596","0.1616750806570053","0.1616750806570053","0.1616750806570053"
"17599","0.24517512321472168","0.24517512321472168","0.24517512321472168"
"17600","0.18423226475715637","0.18423226475715637","0.18423226475715637"
"17605","0.19566212594509125","0.19566212594509125","0.19566212594509125"
"17607","0.1492309868335724","0.1492309868335724","0.1492309868335724"
"17609","0.12589336931705475","0.12589336931705475","0.12589336931705475"
"17612","0.13744983077049255","0.13744983077049255","0.13744983077049255"
"17613","0.11566972732543945","0.11566972732543945","0.11566972732543945"
"17615","0.16840717196464539","0.16840717196464539","0.16840717196464539"
"17616","0.09973421692848206","0.09973421692848206","0.09973421692848206"
"17617","0.09307517856359482","0.09307517856359482","0.09307517856359482"
"17618","0.18532103300094604","0.18532103300094604","0.18532103300094604"
"17619","0.17548982799053192","0.17548982799053192","0.17548982799053192"
"17620","0.14252395927906036","0.14252395927906036","0.14252395927906036"
"17625","0.09384991973638535","0.09384991973638535","0.09384991973638535"
"17626","0.15433059632778168","0.15433059632778168","0.15433059632778168"
"17629","0.15831440687179565","0.15831440687179565","0.15831440687179565"
"17630","0.08436720818281174","0.08436720818281174","0.08436720818281174"
"17631","0.24250106513500214","0.24250106513500214","0.24250106513500214"
"17632","0.2437988519668579","0.2437988519668579","0.2437988519668579"
"17634","0.13745178282260895","0.13745178282260895","0.13745178282260895"
"17636","0.09056238830089569","0.09056238830089569","0.09056238830089569"
"17638","0.05745133012533188","0.05745133012533188","0.05745133012533188"
"17640","0.09501638263463974","0.09501638263463974","0.09501638263463974"
"17641","0.08823192119598389","0.08823192119598389","0.08823192119598389"
"17642","0.07319249957799911","0.07319249957799911","0.07319249957799911"
"17643","0.10089346021413803","0.10089346021413803","0.10089346021413803"
"17644","0.23834793269634247","0.23834793269634247","0.23834793269634247"
"17646","0.15986129641532898","0.15986129641532898","0.15986129641532898"
"17647","0.2609133720397949","0.2609133720397949","0.2609133720397949"
