"Step","Historylen4 - Episode_Termination/base_contact","Historylen4 - Episode_Termination/base_contact__MIN","Historylen4 - Episode_Termination/base_contact__MAX"
"3081","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3082","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3083","0","0","0"
"3085","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"3086","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3088","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"3089","0.125","0.125","0.125"
"3090","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3093","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3095","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3096","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3097","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3100","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3101","0.25","0.25","0.25"
"3102","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3104","0.25","0.25","0.25"
"3105","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3106","0.125","0.125","0.125"
"3109","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3113","0.125","0.125","0.125"
"3118","0.125","0.125","0.125"
"3122","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3125","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3129","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3133","0.125","0.125","0.125"
"3135","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3137","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3138","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3139","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3140","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3141","0.125","0.125","0.125"
"3142","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3143","0.25","0.25","0.25"
"3144","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3151","0.25","0.25","0.25"
"3157","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3158","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3159","0.125","0.125","0.125"
"3162","0.125","0.125","0.125"
"3164","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3165","0.25","0.25","0.25"
"3167","0.25","0.25","0.25"
"3170","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3171","0.25","0.25","0.25"
"3174","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3177","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3179","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3180","0.125","0.125","0.125"
"3181","0.125","0.125","0.125"
"3185","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3187","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3188","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3192","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3193","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3195","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3196","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3200","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3203","0.125","0.125","0.125"
"3205","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3206","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3207","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3208","0.125","0.125","0.125"
"3209","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3213","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3214","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3215","0.25","0.25","0.25"
"3217","0.125","0.125","0.125"
"3218","0.125","0.125","0.125"
"3220","0.375","0.375","0.375"
"3221","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3222","0.25","0.25","0.25"
"3223","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3224","0","0","0"
"3225","0","0","0"
"3226","0.125","0.125","0.125"
"3229","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"3230","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3232","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3233","0.125","0.125","0.125"
"3234","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3237","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3238","0.125","0.125","0.125"
"3240","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3244","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3245","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3249","0.125","0.125","0.125"
"3250","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3251","0.25","0.25","0.25"
"3252","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3254","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3255","0.125","0.125","0.125"
"3258","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3259","0.25","0.25","0.25"
"3260","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3261","0.25","0.25","0.25"
"3263","0.125","0.125","0.125"
"3264","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"3270","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3271","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3273","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3275","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3276","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3277","0.125","0.125","0.125"
"3280","0.125","0.125","0.125"
"3281","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3282","0.125","0.125","0.125"
"3284","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3285","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3287","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3288","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3291","0.125","0.125","0.125"
"3293","0.25","0.25","0.25"
"3296","0.125","0.125","0.125"
"3298","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3300","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3301","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3304","0.25","0.25","0.25"
"3305","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3306","0.25","0.25","0.25"
"3308","0.25","0.25","0.25"
"3309","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3312","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3315","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3317","0.125","0.125","0.125"
"3319","0.125","0.125","0.125"
"3320","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3326","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3327","0","0","0"
"3329","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3331","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3333","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3334","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3335","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3336","0.125","0.125","0.125"
"3337","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3338","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3346","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3347","0.125","0.125","0.125"
"3348","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3349","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3350","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3351","0.125","0.125","0.125"
"3353","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3355","0","0","0"
"3358","0.25","0.25","0.25"
"3360","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3361","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3362","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3363","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3364","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3365","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3366","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3369","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3371","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3372","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3374","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3376","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3378","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3381","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3383","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3384","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3385","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3386","0.25","0.25","0.25"
"3387","0.125","0.125","0.125"
"3388","0.25","0.25","0.25"
"3389","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3390","0.25","0.25","0.25"
"3392","0.125","0.125","0.125"
"3398","0.125","0.125","0.125"
"3401","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3403","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3408","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3410","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3411","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3414","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3415","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3417","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3418","0.25","0.25","0.25"
"3421","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3422","0.125","0.125","0.125"
"3427","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3429","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3431","0.125","0.125","0.125"
"3433","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3435","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3437","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3441","0.125","0.125","0.125"
"3442","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3444","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3446","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3449","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3450","0.125","0.125","0.125"
"3455","0.125","0.125","0.125"
"3458","0.125","0.125","0.125"
"3464","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3465","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3467","0.125","0.125","0.125"
"3470","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3474","0.125","0.125","0.125"
"3476","0","0","0"
"3477","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3479","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3480","0.125","0.125","0.125"
"3481","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3482","0.125","0.125","0.125"
"3485","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3488","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3489","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3490","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3492","0.125","0.125","0.125"
"3494","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3495","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3496","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3499","0.125","0.125","0.125"
"3500","0.125","0.125","0.125"
"3504","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3506","0.125","0.125","0.125"
"3507","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3510","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3511","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3514","0","0","0"
"3515","0.125","0.125","0.125"
"3516","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3518","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3520","0","0","0"
"3523","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3525","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3526","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3537","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3538","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3540","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3542","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3543","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3544","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3545","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3547","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3548","0.125","0.125","0.125"
"3554","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3556","0.125","0.125","0.125"
"3558","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3559","0.25","0.25","0.25"
"3562","0.25","0.25","0.25"
"3565","0.125","0.125","0.125"
"3567","0.125","0.125","0.125"
"3568","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3569","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3570","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3575","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3580","0.125","0.125","0.125"
"3581","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3582","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3583","0","0","0"
"3586","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"3587","0.25","0.25","0.25"
"3589","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3591","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3596","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3597","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3598","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3599","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3602","0.125","0.125","0.125"
"3603","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3604","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3605","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3606","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3608","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3609","0.25","0.25","0.25"
"3610","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"3612","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3613","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3614","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3616","0.125","0.125","0.125"
"3617","0.25","0.25","0.25"
"3620","0.125","0.125","0.125"
"3621","0.125","0.125","0.125"
"3622","0.125","0.125","0.125"
"3624","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3625","0.125","0.125","0.125"
"3629","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3630","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3631","0.25","0.25","0.25"
"3632","0.125","0.125","0.125"
"3635","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3637","0.25","0.25","0.25"
"3639","0.25","0.25","0.25"
"3640","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3643","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3646","0.125","0.125","0.125"
"3648","0.125","0.125","0.125"
"3650","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3653","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3657","0.125","0.125","0.125"
"3658","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3660","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3662","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3664","0.125","0.125","0.125"
"3666","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3667","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3668","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3671","0.125","0.125","0.125"
"3673","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3674","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3681","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3686","0.125","0.125","0.125"
"3687","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3689","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3692","0.125","0.125","0.125"
"3693","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3694","0.25","0.25","0.25"
"3696","0","0","0"
"3697","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3698","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3699","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3701","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3705","0.125","0.125","0.125"
"3706","0.125","0.125","0.125"
"3708","0.125","0.125","0.125"
"3710","0","0","0"
"3711","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3712","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3713","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3714","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3715","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3717","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3719","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3721","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"3722","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3723","0.125","0.125","0.125"
"3724","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3726","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3727","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3728","0.125","0.125","0.125"
"3729","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3730","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3731","0.125","0.125","0.125"
"3733","0","0","0"
"3734","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3735","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3739","0.125","0.125","0.125"
"3740","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3745","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3747","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3749","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3750","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3751","0.125","0.125","0.125"
"3754","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3756","0","0","0"
"3761","0.25","0.25","0.25"
"3764","0.125","0.125","0.125"
"3766","0.125","0.125","0.125"
"3769","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3770","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3771","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3772","0.25","0.25","0.25"
"3777","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3779","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3780","0.125","0.125","0.125"
"3784","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3785","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3787","0.125","0.125","0.125"
"3789","0.125","0.125","0.125"
"3791","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3793","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3794","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3795","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3796","0","0","0"
"3798","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3800","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3801","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3804","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3805","0.125","0.125","0.125"
"3809","0","0","0"
"3811","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3813","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3815","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3816","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3817","0.25","0.25","0.25"
"3818","0.125","0.125","0.125"
"3820","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3821","0.125","0.125","0.125"
"3824","0","0","0"
"3826","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3831","0.125","0.125","0.125"
"3832","0.125","0.125","0.125"
"3833","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3836","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3839","0.125","0.125","0.125"
"3842","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3843","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3845","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3846","0","0","0"
"3848","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3852","0","0","0"
"3853","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3855","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3856","0.125","0.125","0.125"
"3865","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3866","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3867","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3869","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3870","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3875","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3878","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3881","0.125","0.125","0.125"
"3884","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3890","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3891","0.125","0.125","0.125"
"3895","0","0","0"
"3896","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3897","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3898","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3900","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3902","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3903","0.125","0.125","0.125"
"3904","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3905","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3907","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3910","0","0","0"
"3914","0.25","0.25","0.25"
"3915","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3916","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3919","0.125","0.125","0.125"
"3921","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3923","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3925","0.125","0.125","0.125"
"3926","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3928","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3929","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3930","0.125","0.125","0.125"
"3932","0","0","0"
"3934","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3935","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3936","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3938","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3941","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3942","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3943","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3946","0.125","0.125","0.125"
"3949","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3950","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3951","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3954","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3956","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3958","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3959","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3960","0.125","0.125","0.125"
"3961","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3962","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3963","0.25","0.25","0.25"
"3965","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3966","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3967","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3968","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3969","0.125","0.125","0.125"
"3970","0.25","0.25","0.25"
"3972","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3976","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3977","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3978","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3979","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3982","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3985","0.25","0.25","0.25"
"3986","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3987","0.125","0.125","0.125"
"3988","0.125","0.125","0.125"
"3990","0.125","0.125","0.125"
"3991","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3992","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3994","0.125","0.125","0.125"
"3995","0.125","0.125","0.125"
"3996","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3999","0.25","0.25","0.25"
"4001","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"4003","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4004","0","0","0"
"4007","0.125","0.125","0.125"
"4011","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4012","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4013","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4014","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4017","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4018","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4020","0","0","0"
"4021","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4023","0","0","0"
"4024","0.25","0.25","0.25"
"4029","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"4030","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"4031","0.125","0.125","0.125"
"4034","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4035","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4036","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4037","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4038","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4039","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"4041","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4043","0.125","0.125","0.125"
"4044","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4047","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4048","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"4049","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4050","0","0","0"
"4051","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4053","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4056","0","0","0"
"4057","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4058","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"4059","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4061","0.125","0.125","0.125"
"4064","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4066","0.125","0.125","0.125"
"4067","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4069","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"4071","0.125","0.125","0.125"
"4073","0.125","0.125","0.125"
"4074","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"4076","0.25","0.25","0.25"
"4077","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"4078","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4080","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"4081","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"4083","0.2916666865348816","0.2916666865348816","0.2916666865348816"
