"Step","Historylen4 - Metrics/targetPosition/error_pos_2d","Historylen4 - Metrics/targetPosition/error_pos_2d__MIN","Historylen4 - Metrics/targetPosition/error_pos_2d__MAX"
"2499","0.5428959131240845","0.5428959131240845","0.5428959131240845"
"2504","0.48901236057281494","0.48901236057281494","0.48901236057281494"
"2505","0.5279017686843872","0.5279017686843872","0.5279017686843872"
"2506","0.44655221700668335","0.44655221700668335","0.44655221700668335"
"2507","0.5367611646652222","0.5367611646652222","0.5367611646652222"
"2509","0.6633044481277466","0.6633044481277466","0.6633044481277466"
"2510","0.6126248836517334","0.6126248836517334","0.6126248836517334"
"2511","0.5717734098434448","0.5717734098434448","0.5717734098434448"
"2513","0.5551067590713501","0.5551067590713501","0.5551067590713501"
"2516","0.7553762793540955","0.7553762793540955","0.7553762793540955"
"2519","0.4485589265823364","0.4485589265823364","0.4485589265823364"
"2520","0.5068214535713196","0.5068214535713196","0.5068214535713196"
"2522","0.48434948921203613","0.48434948921203613","0.48434948921203613"
"2524","0.5770242214202881","0.5770242214202881","0.5770242214202881"
"2525","0.5608505606651306","0.5608505606651306","0.5608505606651306"
"2526","0.5514627695083618","0.5514627695083618","0.5514627695083618"
"2528","0.5248827934265137","0.5248827934265137","0.5248827934265137"
"2530","0.5543926954269409","0.5543926954269409","0.5543926954269409"
"2533","0.6645944714546204","0.6645944714546204","0.6645944714546204"
"2537","0.6122042536735535","0.6122042536735535","0.6122042536735535"
"2539","0.6557628512382507","0.6557628512382507","0.6557628512382507"
"2541","0.7869627475738525","0.7869627475738525","0.7869627475738525"
"2544","0.8263028860092163","0.8263028860092163","0.8263028860092163"
"2545","0.5438054800033569","0.5438054800033569","0.5438054800033569"
"2546","0.5537181496620178","0.5537181496620178","0.5537181496620178"
"2547","0.561852216720581","0.561852216720581","0.561852216720581"
"2561","0.47684818506240845","0.47684818506240845","0.47684818506240845"
"2562","0.5352110862731934","0.5352110862731934","0.5352110862731934"
"2565","0.45308828353881836","0.45308828353881836","0.45308828353881836"
"2571","0.6453030109405518","0.6453030109405518","0.6453030109405518"
"2575","0.49349451065063477","0.49349451065063477","0.49349451065063477"
"2576","0.5270602107048035","0.5270602107048035","0.5270602107048035"
"2577","0.46280786395072937","0.46280786395072937","0.46280786395072937"
"2578","0.5378245711326599","0.5378245711326599","0.5378245711326599"
"2580","0.5125345587730408","0.5125345587730408","0.5125345587730408"
"2586","0.6033798456192017","0.6033798456192017","0.6033798456192017"
"2587","0.6371994018554688","0.6371994018554688","0.6371994018554688"
"2588","0.5473827123641968","0.5473827123641968","0.5473827123641968"
"2592","0.739837646484375","0.739837646484375","0.739837646484375"
"2593","0.5442875623703003","0.5442875623703003","0.5442875623703003"
"2594","0.5805909037590027","0.5805909037590027","0.5805909037590027"
"2601","0.7074003219604492","0.7074003219604492","0.7074003219604492"
"2603","0.5504686832427979","0.5504686832427979","0.5504686832427979"
"2609","0.688262403011322","0.688262403011322","0.688262403011322"
"2610","0.5424442291259766","0.5424442291259766","0.5424442291259766"
"2611","0.7783211469650269","0.7783211469650269","0.7783211469650269"
"2614","0.49419403076171875","0.49419403076171875","0.49419403076171875"
"2615","0.5179612040519714","0.5179612040519714","0.5179612040519714"
"2616","0.5428828001022339","0.5428828001022339","0.5428828001022339"
"2619","0.5868934392929077","0.5868934392929077","0.5868934392929077"
"2620","0.7429758906364441","0.7429758906364441","0.7429758906364441"
"2621","0.5105295181274414","0.5105295181274414","0.5105295181274414"
"2622","0.549201250076294","0.549201250076294","0.549201250076294"
"2623","0.6814655661582947","0.6814655661582947","0.6814655661582947"
"2625","0.5623316764831543","0.5623316764831543","0.5623316764831543"
"2626","0.6071349382400513","0.6071349382400513","0.6071349382400513"
"2628","0.6733891367912292","0.6733891367912292","0.6733891367912292"
"2629","0.6030771732330322","0.6030771732330322","0.6030771732330322"
"2630","0.6074663400650024","0.6074663400650024","0.6074663400650024"
"2634","0.4997657537460327","0.4997657537460327","0.4997657537460327"
"2635","0.7150741815567017","0.7150741815567017","0.7150741815567017"
"2636","0.6405380964279175","0.6405380964279175","0.6405380964279175"
"2638","0.5830646753311157","0.5830646753311157","0.5830646753311157"
"2640","0.570946455001831","0.570946455001831","0.570946455001831"
"2641","0.7779995799064636","0.7779995799064636","0.7779995799064636"
"2642","0.668073832988739","0.668073832988739","0.668073832988739"
"2646","0.845007061958313","0.845007061958313","0.845007061958313"
"2647","0.5746422410011292","0.5746422410011292","0.5746422410011292"
"2650","0.5061414241790771","0.5061414241790771","0.5061414241790771"
"2651","0.6177739500999451","0.6177739500999451","0.6177739500999451"
"2653","0.5967776775360107","0.5967776775360107","0.5967776775360107"
"2654","0.6782433390617371","0.6782433390617371","0.6782433390617371"
"2657","0.7905017137527466","0.7905017137527466","0.7905017137527466"
"2658","0.5275121927261353","0.5275121927261353","0.5275121927261353"
"2664","0.42674338817596436","0.42674338817596436","0.42674338817596436"
"2665","0.5107547044754028","0.5107547044754028","0.5107547044754028"
"2666","0.5338734984397888","0.5338734984397888","0.5338734984397888"
"2669","0.7835829257965088","0.7835829257965088","0.7835829257965088"
"2670","0.46784505248069763","0.46784505248069763","0.46784505248069763"
"2674","0.5314317941665649","0.5314317941665649","0.5314317941665649"
"2675","0.4642602205276489","0.4642602205276489","0.4642602205276489"
"2678","0.4943932890892029","0.4943932890892029","0.4943932890892029"
"2680","0.4964824616909027","0.4964824616909027","0.4964824616909027"
"2682","0.6316298246383667","0.6316298246383667","0.6316298246383667"
"2684","0.5947014093399048","0.5947014093399048","0.5947014093399048"
"2686","0.5933150053024292","0.5933150053024292","0.5933150053024292"
"2688","0.7005192637443542","0.7005192637443542","0.7005192637443542"
"2690","0.5200269222259521","0.5200269222259521","0.5200269222259521"
"2694","0.5370990037918091","0.5370990037918091","0.5370990037918091"
"2695","0.5295474529266357","0.5295474529266357","0.5295474529266357"
"2696","0.6050229072570801","0.6050229072570801","0.6050229072570801"
"2697","0.6485024690628052","0.6485024690628052","0.6485024690628052"
"2701","0.5420973896980286","0.5420973896980286","0.5420973896980286"
"2704","0.7186752557754517","0.7186752557754517","0.7186752557754517"
"2707","0.486860454082489","0.486860454082489","0.486860454082489"
"2708","0.6728631854057312","0.6728631854057312","0.6728631854057312"
"2712","0.6595876216888428","0.6595876216888428","0.6595876216888428"
"2715","0.5409183502197266","0.5409183502197266","0.5409183502197266"
"2716","0.5831013917922974","0.5831013917922974","0.5831013917922974"
"2717","0.5089400410652161","0.5089400410652161","0.5089400410652161"
"2719","0.5819894671440125","0.5819894671440125","0.5819894671440125"
"2721","0.6381646990776062","0.6381646990776062","0.6381646990776062"
"2723","0.57438725233078","0.57438725233078","0.57438725233078"
"2728","0.5121985673904419","0.5121985673904419","0.5121985673904419"
"2729","0.7043873071670532","0.7043873071670532","0.7043873071670532"
"2731","0.646445631980896","0.646445631980896","0.646445631980896"
"2734","0.5203114748001099","0.5203114748001099","0.5203114748001099"
"2735","0.6176549196243286","0.6176549196243286","0.6176549196243286"
"2737","0.5735153555870056","0.5735153555870056","0.5735153555870056"
"2739","0.5556949377059937","0.5556949377059937","0.5556949377059937"
"2741","0.4983519911766052","0.4983519911766052","0.4983519911766052"
"2742","0.6295290589332581","0.6295290589332581","0.6295290589332581"
"2744","0.5451329350471497","0.5451329350471497","0.5451329350471497"
"2746","0.588199257850647","0.588199257850647","0.588199257850647"
"2749","0.5351598262786865","0.5351598262786865","0.5351598262786865"
"2750","0.560753345489502","0.560753345489502","0.560753345489502"
"2755","0.6497289538383484","0.6497289538383484","0.6497289538383484"
"2757","0.6303529739379883","0.6303529739379883","0.6303529739379883"
"2758","0.6344486474990845","0.6344486474990845","0.6344486474990845"
"2761","0.6202622056007385","0.6202622056007385","0.6202622056007385"
"2762","0.6474435925483704","0.6474435925483704","0.6474435925483704"
"2766","0.6097590923309326","0.6097590923309326","0.6097590923309326"
"2767","0.5653071403503418","0.5653071403503418","0.5653071403503418"
"2768","0.5381101369857788","0.5381101369857788","0.5381101369857788"
"2769","0.5922361612319946","0.5922361612319946","0.5922361612319946"
"2771","0.7955480813980103","0.7955480813980103","0.7955480813980103"
"2773","0.5248337984085083","0.5248337984085083","0.5248337984085083"
"2775","0.5528963208198547","0.5528963208198547","0.5528963208198547"
"2776","0.8723656535148621","0.8723656535148621","0.8723656535148621"
"2777","0.42525428533554077","0.42525428533554077","0.42525428533554077"
"2779","0.6213556528091431","0.6213556528091431","0.6213556528091431"
"2780","0.6724533438682556","0.6724533438682556","0.6724533438682556"
"2783","0.5619331002235413","0.5619331002235413","0.5619331002235413"
"2784","0.5172406435012817","0.5172406435012817","0.5172406435012817"
"2785","0.6691137552261353","0.6691137552261353","0.6691137552261353"
"2789","0.44967931509017944","0.44967931509017944","0.44967931509017944"
"2792","0.5273818373680115","0.5273818373680115","0.5273818373680115"
"2793","0.6161754131317139","0.6161754131317139","0.6161754131317139"
"2795","0.6792375445365906","0.6792375445365906","0.6792375445365906"
"2796","0.4920075535774231","0.4920075535774231","0.4920075535774231"
"2799","0.6295031309127808","0.6295031309127808","0.6295031309127808"
"2800","0.6579943895339966","0.6579943895339966","0.6579943895339966"
"2801","0.5895986557006836","0.5895986557006836","0.5895986557006836"
"2806","0.7022678256034851","0.7022678256034851","0.7022678256034851"
"2812","0.6410114765167236","0.6410114765167236","0.6410114765167236"
"2813","0.6511960029602051","0.6511960029602051","0.6511960029602051"
"2815","0.7521352767944336","0.7521352767944336","0.7521352767944336"
"2816","0.5482332110404968","0.5482332110404968","0.5482332110404968"
"2817","0.5674062371253967","0.5674062371253967","0.5674062371253967"
"2822","0.5881984233856201","0.5881984233856201","0.5881984233856201"
"2823","0.5722841024398804","0.5722841024398804","0.5722841024398804"
"2825","0.6338390111923218","0.6338390111923218","0.6338390111923218"
"2827","0.5433946251869202","0.5433946251869202","0.5433946251869202"
"2829","0.6107534766197205","0.6107534766197205","0.6107534766197205"
"2830","0.6847690343856812","0.6847690343856812","0.6847690343856812"
"2834","0.6242226362228394","0.6242226362228394","0.6242226362228394"
"2835","0.626463770866394","0.626463770866394","0.626463770866394"
"2836","0.5505954623222351","0.5505954623222351","0.5505954623222351"
"2840","0.5999376773834229","0.5999376773834229","0.5999376773834229"
"2842","0.7010032534599304","0.7010032534599304","0.7010032534599304"
"2846","0.5443141460418701","0.5443141460418701","0.5443141460418701"
"2847","0.8007621169090271","0.8007621169090271","0.8007621169090271"
"2848","0.6844611167907715","0.6844611167907715","0.6844611167907715"
"2849","0.62162846326828","0.62162846326828","0.62162846326828"
"2850","0.7012736201286316","0.7012736201286316","0.7012736201286316"
"2852","0.560501217842102","0.560501217842102","0.560501217842102"
"2853","0.7907088994979858","0.7907088994979858","0.7907088994979858"
"2855","0.7055461406707764","0.7055461406707764","0.7055461406707764"
"2857","0.5001494288444519","0.5001494288444519","0.5001494288444519"
"2859","0.6295664310455322","0.6295664310455322","0.6295664310455322"
"2862","0.7053715586662292","0.7053715586662292","0.7053715586662292"
"2864","0.49155348539352417","0.49155348539352417","0.49155348539352417"
"2866","0.6597230434417725","0.6597230434417725","0.6597230434417725"
"2867","0.5516442060470581","0.5516442060470581","0.5516442060470581"
"2870","0.5405498743057251","0.5405498743057251","0.5405498743057251"
"2871","0.558975338935852","0.558975338935852","0.558975338935852"
"2873","0.6384945511817932","0.6384945511817932","0.6384945511817932"
"2876","0.61077481508255","0.61077481508255","0.61077481508255"
"2877","0.8602291941642761","0.8602291941642761","0.8602291941642761"
"2880","0.6841342449188232","0.6841342449188232","0.6841342449188232"
"2881","0.7442253828048706","0.7442253828048706","0.7442253828048706"
"2884","0.606297492980957","0.606297492980957","0.606297492980957"
"2885","0.7304176688194275","0.7304176688194275","0.7304176688194275"
"2887","0.6664623022079468","0.6664623022079468","0.6664623022079468"
"2889","0.532616138458252","0.532616138458252","0.532616138458252"
"2890","0.5848802924156189","0.5848802924156189","0.5848802924156189"
"2892","0.6340810060501099","0.6340810060501099","0.6340810060501099"
"2893","0.49220144748687744","0.49220144748687744","0.49220144748687744"
"2896","0.7569062113761902","0.7569062113761902","0.7569062113761902"
"2899","0.8560810089111328","0.8560810089111328","0.8560810089111328"
"2901","0.44527268409729004","0.44527268409729004","0.44527268409729004"
"2902","0.7258226275444031","0.7258226275444031","0.7258226275444031"
"2903","0.6600980758666992","0.6600980758666992","0.6600980758666992"
"2906","0.6167032718658447","0.6167032718658447","0.6167032718658447"
"2908","0.46520647406578064","0.46520647406578064","0.46520647406578064"
"2910","0.47189316153526306","0.47189316153526306","0.47189316153526306"
"2912","0.7665092349052429","0.7665092349052429","0.7665092349052429"
"2915","0.5657191276550293","0.5657191276550293","0.5657191276550293"
"2918","0.5664047598838806","0.5664047598838806","0.5664047598838806"
"2919","0.5803263187408447","0.5803263187408447","0.5803263187408447"
"2922","0.5563662052154541","0.5563662052154541","0.5563662052154541"
"2925","0.5044795870780945","0.5044795870780945","0.5044795870780945"
"2926","0.5973593592643738","0.5973593592643738","0.5973593592643738"
"2927","0.5208041071891785","0.5208041071891785","0.5208041071891785"
"2928","0.6200284361839294","0.6200284361839294","0.6200284361839294"
"2930","0.5903940200805664","0.5903940200805664","0.5903940200805664"
"2934","0.6205832362174988","0.6205832362174988","0.6205832362174988"
"2936","0.6217007637023926","0.6217007637023926","0.6217007637023926"
"2939","0.5646358728408813","0.5646358728408813","0.5646358728408813"
"2940","0.7193946242332458","0.7193946242332458","0.7193946242332458"
"2941","0.6533454656600952","0.6533454656600952","0.6533454656600952"
"2945","0.5670229196548462","0.5670229196548462","0.5670229196548462"
"2946","0.7029168009757996","0.7029168009757996","0.7029168009757996"
"2948","0.6362614631652832","0.6362614631652832","0.6362614631652832"
"2951","0.44572901725769043","0.44572901725769043","0.44572901725769043"
"2954","0.5922431945800781","0.5922431945800781","0.5922431945800781"
"2955","0.6245301365852356","0.6245301365852356","0.6245301365852356"
"2956","0.5691756010055542","0.5691756010055542","0.5691756010055542"
"2957","0.6827839612960815","0.6827839612960815","0.6827839612960815"
"2959","0.6286355257034302","0.6286355257034302","0.6286355257034302"
"2960","0.6540524959564209","0.6540524959564209","0.6540524959564209"
"2961","0.6020539402961731","0.6020539402961731","0.6020539402961731"
"2963","0.5331076979637146","0.5331076979637146","0.5331076979637146"
"2964","0.691261887550354","0.691261887550354","0.691261887550354"
"2966","0.6147383451461792","0.6147383451461792","0.6147383451461792"
"2967","0.5802502036094666","0.5802502036094666","0.5802502036094666"
"2970","0.6124098300933838","0.6124098300933838","0.6124098300933838"
"2971","0.5203275680541992","0.5203275680541992","0.5203275680541992"
"2974","0.5417912602424622","0.5417912602424622","0.5417912602424622"
"2975","0.5056182146072388","0.5056182146072388","0.5056182146072388"
"2976","0.4505314826965332","0.4505314826965332","0.4505314826965332"
"2977","0.602529764175415","0.602529764175415","0.602529764175415"
"2978","0.6982662677764893","0.6982662677764893","0.6982662677764893"
"2982","0.5206182599067688","0.5206182599067688","0.5206182599067688"
"2984","0.6129223108291626","0.6129223108291626","0.6129223108291626"
"2986","0.6326985955238342","0.6326985955238342","0.6326985955238342"
"2988","0.6682798266410828","0.6682798266410828","0.6682798266410828"
"2990","0.5778837203979492","0.5778837203979492","0.5778837203979492"
"2992","0.7413535118103027","0.7413535118103027","0.7413535118103027"
"2993","0.6722298860549927","0.6722298860549927","0.6722298860549927"
"2996","0.534095287322998","0.534095287322998","0.534095287322998"
"2997","0.7951207160949707","0.7951207160949707","0.7951207160949707"
"2998","0.4317893981933594","0.4317893981933594","0.4317893981933594"
"2999","0.42238515615463257","0.42238515615463257","0.42238515615463257"
"3003","0.5592719316482544","0.5592719316482544","0.5592719316482544"
"3005","0.5190320611000061","0.5190320611000061","0.5190320611000061"
"3010","0.4306522607803345","0.4306522607803345","0.4306522607803345"
"3011","0.6586345434188843","0.6586345434188843","0.6586345434188843"
"3015","0.48858460783958435","0.48858460783958435","0.48858460783958435"
"3016","0.48171138763427734","0.48171138763427734","0.48171138763427734"
"3017","0.7757703065872192","0.7757703065872192","0.7757703065872192"
"3023","0.4970642030239105","0.4970642030239105","0.4970642030239105"
"3024","0.5953710079193115","0.5953710079193115","0.5953710079193115"
"3025","0.5326456427574158","0.5326456427574158","0.5326456427574158"
"3026","0.5993256568908691","0.5993256568908691","0.5993256568908691"
"3027","0.5476769208908081","0.5476769208908081","0.5476769208908081"
"3028","0.5473896265029907","0.5473896265029907","0.5473896265029907"
"3031","0.7362792491912842","0.7362792491912842","0.7362792491912842"
"3034","0.5597692728042603","0.5597692728042603","0.5597692728042603"
"3035","0.51593416929245","0.51593416929245","0.51593416929245"
"3036","0.6686365604400635","0.6686365604400635","0.6686365604400635"
"3038","0.6037111878395081","0.6037111878395081","0.6037111878395081"
"3043","0.5335825085639954","0.5335825085639954","0.5335825085639954"
"3045","0.534513533115387","0.534513533115387","0.534513533115387"
"3047","0.5739317536354065","0.5739317536354065","0.5739317536354065"
"3048","0.5573552846908569","0.5573552846908569","0.5573552846908569"
"3049","0.6223734617233276","0.6223734617233276","0.6223734617233276"
"3050","0.5277222394943237","0.5277222394943237","0.5277222394943237"
"3052","0.4959407448768616","0.4959407448768616","0.4959407448768616"
"3054","0.47267693281173706","0.47267693281173706","0.47267693281173706"
"3056","0.4328518807888031","0.4328518807888031","0.4328518807888031"
"3058","0.42217037081718445","0.42217037081718445","0.42217037081718445"
"3059","0.4053409695625305","0.4053409695625305","0.4053409695625305"
"3060","0.4327429533004761","0.4327429533004761","0.4327429533004761"
"3069","0.4721989631652832","0.4721989631652832","0.4721989631652832"
"3070","0.5130760073661804","0.5130760073661804","0.5130760073661804"
"3072","0.5409361124038696","0.5409361124038696","0.5409361124038696"
"3073","0.4020846486091614","0.4020846486091614","0.4020846486091614"
"3074","0.506359338760376","0.506359338760376","0.506359338760376"
"3075","0.47033554315567017","0.47033554315567017","0.47033554315567017"
"3076","0.5295655131340027","0.5295655131340027","0.5295655131340027"
"3081","0.5989575386047363","0.5989575386047363","0.5989575386047363"
"3083","0.4532172679901123","0.4532172679901123","0.4532172679901123"
"3084","0.5050338506698608","0.5050338506698608","0.5050338506698608"
"3087","0.6751508712768555","0.6751508712768555","0.6751508712768555"
"3092","0.6497437953948975","0.6497437953948975","0.6497437953948975"
"3093","0.5232086181640625","0.5232086181640625","0.5232086181640625"
"3095","0.5068507194519043","0.5068507194519043","0.5068507194519043"
"3096","0.6360141038894653","0.6360141038894653","0.6360141038894653"
"3103","0.5736161470413208","0.5736161470413208","0.5736161470413208"
"3104","0.636962354183197","0.636962354183197","0.636962354183197"
"3105","0.6427666544914246","0.6427666544914246","0.6427666544914246"
"3106","0.5177668333053589","0.5177668333053589","0.5177668333053589"
"3107","0.9857258796691895","0.9857258796691895","0.9857258796691895"
"3111","0.6691759824752808","0.6691759824752808","0.6691759824752808"
"3114","0.6563870310783386","0.6563870310783386","0.6563870310783386"
"3115","0.743925929069519","0.743925929069519","0.743925929069519"
"3117","0.5004493594169617","0.5004493594169617","0.5004493594169617"
"3118","0.5887553095817566","0.5887553095817566","0.5887553095817566"
"3119","0.4987308979034424","0.4987308979034424","0.4987308979034424"
"3120","0.6171520948410034","0.6171520948410034","0.6171520948410034"
"3121","0.5703529119491577","0.5703529119491577","0.5703529119491577"
"3125","0.4984404444694519","0.4984404444694519","0.4984404444694519"
"3126","0.45639199018478394","0.45639199018478394","0.45639199018478394"
"3128","0.5291599631309509","0.5291599631309509","0.5291599631309509"
"3132","0.613387942314148","0.613387942314148","0.613387942314148"
"3134","0.45908817648887634","0.45908817648887634","0.45908817648887634"
"3135","0.48397713899612427","0.48397713899612427","0.48397713899612427"
"3138","0.5236157178878784","0.5236157178878784","0.5236157178878784"
"3141","0.4119081497192383","0.4119081497192383","0.4119081497192383"
"3143","0.5988789796829224","0.5988789796829224","0.5988789796829224"
"3144","0.5666864514350891","0.5666864514350891","0.5666864514350891"
"3145","0.5807566046714783","0.5807566046714783","0.5807566046714783"
"3146","0.6888082027435303","0.6888082027435303","0.6888082027435303"
"3148","0.6900265216827393","0.6900265216827393","0.6900265216827393"
"3149","0.5391554236412048","0.5391554236412048","0.5391554236412048"
"3153","0.6708372831344604","0.6708372831344604","0.6708372831344604"
"3155","0.6396306753158569","0.6396306753158569","0.6396306753158569"
"3156","0.6042749881744385","0.6042749881744385","0.6042749881744385"
"3158","0.5232605934143066","0.5232605934143066","0.5232605934143066"
"3160","0.49739426374435425","0.49739426374435425","0.49739426374435425"
"3161","0.5220963954925537","0.5220963954925537","0.5220963954925537"
"3162","0.6175752282142639","0.6175752282142639","0.6175752282142639"
"3166","0.6604326367378235","0.6604326367378235","0.6604326367378235"
"3167","0.4931734800338745","0.4931734800338745","0.4931734800338745"
"3169","0.43861955404281616","0.43861955404281616","0.43861955404281616"
"3171","0.5842214822769165","0.5842214822769165","0.5842214822769165"
"3172","0.5701810121536255","0.5701810121536255","0.5701810121536255"
"3176","0.5373333692550659","0.5373333692550659","0.5373333692550659"
"3180","0.5880700945854187","0.5880700945854187","0.5880700945854187"
"3182","0.5769646763801575","0.5769646763801575","0.5769646763801575"
"3184","0.47127240896224976","0.47127240896224976","0.47127240896224976"
"3187","0.5441290140151978","0.5441290140151978","0.5441290140151978"
"3188","0.6948835253715515","0.6948835253715515","0.6948835253715515"
"3194","0.5063597559928894","0.5063597559928894","0.5063597559928894"
"3195","0.5453495383262634","0.5453495383262634","0.5453495383262634"
"3196","0.5940391421318054","0.5940391421318054","0.5940391421318054"
"3197","0.4393715560436249","0.4393715560436249","0.4393715560436249"
"3199","0.4598589539527893","0.4598589539527893","0.4598589539527893"
"3201","0.5851554274559021","0.5851554274559021","0.5851554274559021"
"3203","0.6152617931365967","0.6152617931365967","0.6152617931365967"
"3205","0.4780699908733368","0.4780699908733368","0.4780699908733368"
"3209","0.496928870677948","0.496928870677948","0.496928870677948"
"3210","0.476762056350708","0.476762056350708","0.476762056350708"
"3214","0.5280619859695435","0.5280619859695435","0.5280619859695435"
"3215","0.6355194449424744","0.6355194449424744","0.6355194449424744"
"3216","0.46730121970176697","0.46730121970176697","0.46730121970176697"
"3219","0.4830009639263153","0.4830009639263153","0.4830009639263153"
"3222","0.5938938856124878","0.5938938856124878","0.5938938856124878"
"3224","0.37060031294822693","0.37060031294822693","0.37060031294822693"
"3229","0.805689811706543","0.805689811706543","0.805689811706543"
"3231","0.5119728446006775","0.5119728446006775","0.5119728446006775"
"3232","0.5125654935836792","0.5125654935836792","0.5125654935836792"
"3235","0.6540042161941528","0.6540042161941528","0.6540042161941528"
"3243","0.5919154286384583","0.5919154286384583","0.5919154286384583"
"3246","0.5226114988327026","0.5226114988327026","0.5226114988327026"
"3249","0.4334588944911957","0.4334588944911957","0.4334588944911957"
"3253","0.49517568945884705","0.49517568945884705","0.49517568945884705"
"3256","0.5288812518119812","0.5288812518119812","0.5288812518119812"
"3258","0.6268942356109619","0.6268942356109619","0.6268942356109619"
"3259","0.6041707396507263","0.6041707396507263","0.6041707396507263"
"3260","0.5402470827102661","0.5402470827102661","0.5402470827102661"
"3261","0.603376030921936","0.603376030921936","0.603376030921936"
"3265","0.6580877304077148","0.6580877304077148","0.6580877304077148"
"3266","0.6070342063903809","0.6070342063903809","0.6070342063903809"
"3267","0.898777961730957","0.898777961730957","0.898777961730957"
"3268","0.619296669960022","0.619296669960022","0.619296669960022"
"3269","0.5985887050628662","0.5985887050628662","0.5985887050628662"
"3271","0.4746103286743164","0.4746103286743164","0.4746103286743164"
"3273","0.5555019378662109","0.5555019378662109","0.5555019378662109"
"3274","0.6434026956558228","0.6434026956558228","0.6434026956558228"
"3277","0.4408816993236542","0.4408816993236542","0.4408816993236542"
"3278","0.48296666145324707","0.48296666145324707","0.48296666145324707"
"3280","0.6072940826416016","0.6072940826416016","0.6072940826416016"
"3284","0.46350812911987305","0.46350812911987305","0.46350812911987305"
"3287","0.6206307411193848","0.6206307411193848","0.6206307411193848"
"3288","0.46799609065055847","0.46799609065055847","0.46799609065055847"
"3289","0.43608805537223816","0.43608805537223816","0.43608805537223816"
"3295","0.6825504302978516","0.6825504302978516","0.6825504302978516"
"3301","0.47418245673179626","0.47418245673179626","0.47418245673179626"
"3304","0.5311495065689087","0.5311495065689087","0.5311495065689087"
"3305","0.5764946341514587","0.5764946341514587","0.5764946341514587"
"3306","0.5025357604026794","0.5025357604026794","0.5025357604026794"
"3307","0.4270084500312805","0.4270084500312805","0.4270084500312805"
"3309","0.6045419573783875","0.6045419573783875","0.6045419573783875"
"3310","0.4021313190460205","0.4021313190460205","0.4021313190460205"
"3311","0.5286173820495605","0.5286173820495605","0.5286173820495605"
"3312","0.5297589302062988","0.5297589302062988","0.5297589302062988"
"3313","0.47943171858787537","0.47943171858787537","0.47943171858787537"
"3314","0.5536455512046814","0.5536455512046814","0.5536455512046814"
"3315","0.7311536073684692","0.7311536073684692","0.7311536073684692"
"3316","0.48156246542930603","0.48156246542930603","0.48156246542930603"
"3320","0.48728808760643005","0.48728808760643005","0.48728808760643005"
"3322","0.5065772533416748","0.5065772533416748","0.5065772533416748"
"3323","0.5576632618904114","0.5576632618904114","0.5576632618904114"
"3324","0.5389999151229858","0.5389999151229858","0.5389999151229858"
"3330","0.6198151707649231","0.6198151707649231","0.6198151707649231"
"3331","0.5276376605033875","0.5276376605033875","0.5276376605033875"
"3333","0.4489610195159912","0.4489610195159912","0.4489610195159912"
"3335","0.5629220008850098","0.5629220008850098","0.5629220008850098"
"3337","0.603053867816925","0.603053867816925","0.603053867816925"
"3340","0.5772182941436768","0.5772182941436768","0.5772182941436768"
"3341","0.6105769276618958","0.6105769276618958","0.6105769276618958"
"3342","0.5470730066299438","0.5470730066299438","0.5470730066299438"
"3343","0.5422877669334412","0.5422877669334412","0.5422877669334412"
"3345","0.391301691532135","0.391301691532135","0.391301691532135"
"3347","0.5229101777076721","0.5229101777076721","0.5229101777076721"
"3350","0.5381132960319519","0.5381132960319519","0.5381132960319519"
"3358","0.6606557369232178","0.6606557369232178","0.6606557369232178"
"3360","0.6901324987411499","0.6901324987411499","0.6901324987411499"
"3366","0.587914228439331","0.587914228439331","0.587914228439331"
"3367","0.808555543422699","0.808555543422699","0.808555543422699"
"3368","0.5664188861846924","0.5664188861846924","0.5664188861846924"
"3369","0.5604032278060913","0.5604032278060913","0.5604032278060913"
"3370","0.6943858861923218","0.6943858861923218","0.6943858861923218"
"3371","0.6648172736167908","0.6648172736167908","0.6648172736167908"
"3372","0.5937445163726807","0.5937445163726807","0.5937445163726807"
"3376","0.5201250910758972","0.5201250910758972","0.5201250910758972"
"3378","0.618893563747406","0.618893563747406","0.618893563747406"
"3379","0.6427998542785645","0.6427998542785645","0.6427998542785645"
"3380","0.5981345176696777","0.5981345176696777","0.5981345176696777"
"3381","0.4776779115200043","0.4776779115200043","0.4776779115200043"
"3382","0.6065290570259094","0.6065290570259094","0.6065290570259094"
"3383","0.5321584939956665","0.5321584939956665","0.5321584939956665"
"3385","0.608405590057373","0.608405590057373","0.608405590057373"
"3392","0.4336339235305786","0.4336339235305786","0.4336339235305786"
"3393","0.44258245825767517","0.44258245825767517","0.44258245825767517"
"3396","0.4926593005657196","0.4926593005657196","0.4926593005657196"
"3397","0.5358343124389648","0.5358343124389648","0.5358343124389648"
"3398","0.6004661321640015","0.6004661321640015","0.6004661321640015"
"3399","0.6347575187683105","0.6347575187683105","0.6347575187683105"
"3401","0.6802489757537842","0.6802489757537842","0.6802489757537842"
"3402","0.571016788482666","0.571016788482666","0.571016788482666"
"3403","0.5791686773300171","0.5791686773300171","0.5791686773300171"
"3404","0.49512729048728943","0.49512729048728943","0.49512729048728943"
"3411","0.5035308003425598","0.5035308003425598","0.5035308003425598"
"3413","0.749873161315918","0.749873161315918","0.749873161315918"
"3414","0.5537915229797363","0.5537915229797363","0.5537915229797363"
