"Step","Historylen4 - Episode_Reward/bot_2_payload","Historylen4 - Episode_Reward/bot_2_payload__MIN","Historylen4 - Episode_Reward/bot_2_payload__MAX"
"5714","3.948014259338379","3.948014259338379","3.948014259338379"
"5715","3.916719436645508","3.916719436645508","3.916719436645508"
"5716","3.8597517013549805","3.8597517013549805","3.8597517013549805"
"5718","3.8210740089416504","3.8210740089416504","3.8210740089416504"
"5719","3.9039549827575684","3.9039549827575684","3.9039549827575684"
"5723","3.7394702434539795","3.7394702434539795","3.7394702434539795"
"5724","3.9644699096679688","3.9644699096679688","3.9644699096679688"
"5726","3.9038748741149902","3.9038748741149902","3.9038748741149902"
"5727","3.914013385772705","3.914013385772705","3.914013385772705"
"5728","3.8638951778411865","3.8638951778411865","3.8638951778411865"
"5734","3.794520139694214","3.794520139694214","3.794520139694214"
"5736","3.821260452270508","3.821260452270508","3.821260452270508"
"5737","3.9399118423461914","3.9399118423461914","3.9399118423461914"
"5740","3.8235626220703125","3.8235626220703125","3.8235626220703125"
"5747","3.9027888774871826","3.9027888774871826","3.9027888774871826"
"5748","3.9197051525115967","3.9197051525115967","3.9197051525115967"
"5749","3.9382195472717285","3.9382195472717285","3.9382195472717285"
"5750","3.9237565994262695","3.9237565994262695","3.9237565994262695"
"5752","3.952000379562378","3.952000379562378","3.952000379562378"
"5755","3.9895215034484863","3.9895215034484863","3.9895215034484863"
"5759","3.9266257286071777","3.9266257286071777","3.9266257286071777"
"5760","3.914092540740967","3.914092540740967","3.914092540740967"
"5761","3.8559539318084717","3.8559539318084717","3.8559539318084717"
"5762","3.9329752922058105","3.9329752922058105","3.9329752922058105"
"5763","3.8367600440979004","3.8367600440979004","3.8367600440979004"
"5764","3.877821683883667","3.877821683883667","3.877821683883667"
"5766","3.9394640922546387","3.9394640922546387","3.9394640922546387"
"5767","3.8460893630981445","3.8460893630981445","3.8460893630981445"
"5769","3.9118518829345703","3.9118518829345703","3.9118518829345703"
"5771","3.961071729660034","3.961071729660034","3.961071729660034"
"5773","3.958174467086792","3.958174467086792","3.958174467086792"
"5775","3.9883525371551514","3.9883525371551514","3.9883525371551514"
"5776","3.915208339691162","3.915208339691162","3.915208339691162"
"5781","3.8520381450653076","3.8520381450653076","3.8520381450653076"
"5783","3.9031901359558105","3.9031901359558105","3.9031901359558105"
"5784","3.8708646297454834","3.8708646297454834","3.8708646297454834"
"5785","3.979264259338379","3.979264259338379","3.979264259338379"
"5786","3.9024007320404053","3.9024007320404053","3.9024007320404053"
"5791","3.9263877868652344","3.9263877868652344","3.9263877868652344"
"5792","4.005947113037109","4.005947113037109","4.005947113037109"
"5796","3.94895601272583","3.94895601272583","3.94895601272583"
"5797","3.6823482513427734","3.6823482513427734","3.6823482513427734"
"5798","3.8748526573181152","3.8748526573181152","3.8748526573181152"
"5799","3.9277243614196777","3.9277243614196777","3.9277243614196777"
"5800","3.855599880218506","3.855599880218506","3.855599880218506"
"5803","3.944580078125","3.944580078125","3.944580078125"
"5805","3.924234390258789","3.924234390258789","3.924234390258789"
"5806","3.9462509155273438","3.9462509155273438","3.9462509155273438"
"5811","3.8615787029266357","3.8615787029266357","3.8615787029266357"
"5812","3.9596633911132812","3.9596633911132812","3.9596633911132812"
"5813","3.870901107788086","3.870901107788086","3.870901107788086"
"5815","3.7932448387145996","3.7932448387145996","3.7932448387145996"
"5817","4.002119064331055","4.002119064331055","4.002119064331055"
"5818","3.8674654960632324","3.8674654960632324","3.8674654960632324"
"5819","3.976203680038452","3.976203680038452","3.976203680038452"
"5820","3.852571487426758","3.852571487426758","3.852571487426758"
"5822","3.919092893600464","3.919092893600464","3.919092893600464"
"5825","3.8784215450286865","3.8784215450286865","3.8784215450286865"
"5826","3.814293622970581","3.814293622970581","3.814293622970581"
"5829","3.850314140319824","3.850314140319824","3.850314140319824"
"5831","3.9367270469665527","3.9367270469665527","3.9367270469665527"
"5833","3.8638453483581543","3.8638453483581543","3.8638453483581543"
"5834","3.919811725616455","3.919811725616455","3.919811725616455"
"5835","3.945789337158203","3.945789337158203","3.945789337158203"
"5837","3.95656681060791","3.95656681060791","3.95656681060791"
"5840","3.929361343383789","3.929361343383789","3.929361343383789"
"5845","3.9914002418518066","3.9914002418518066","3.9914002418518066"
"5847","3.8381385803222656","3.8381385803222656","3.8381385803222656"
"5849","3.9925074577331543","3.9925074577331543","3.9925074577331543"
"5850","3.8207530975341797","3.8207530975341797","3.8207530975341797"
"5853","3.9170138835906982","3.9170138835906982","3.9170138835906982"
"5854","3.867358922958374","3.867358922958374","3.867358922958374"
"5855","3.8959288597106934","3.8959288597106934","3.8959288597106934"
"5857","3.893419027328491","3.893419027328491","3.893419027328491"
"5858","3.8416476249694824","3.8416476249694824","3.8416476249694824"
"5859","3.8771331310272217","3.8771331310272217","3.8771331310272217"
"5860","3.8150362968444824","3.8150362968444824","3.8150362968444824"
"5862","3.943775177001953","3.943775177001953","3.943775177001953"
"5864","3.9637179374694824","3.9637179374694824","3.9637179374694824"
"5866","3.900275707244873","3.900275707244873","3.900275707244873"
"5867","3.9152209758758545","3.9152209758758545","3.9152209758758545"
"5869","3.646900177001953","3.646900177001953","3.646900177001953"
"5870","3.8519904613494873","3.8519904613494873","3.8519904613494873"
"5875","3.843540906906128","3.843540906906128","3.843540906906128"
"5876","3.8260810375213623","3.8260810375213623","3.8260810375213623"
"5878","3.9834609031677246","3.9834609031677246","3.9834609031677246"
"5882","3.8314056396484375","3.8314056396484375","3.8314056396484375"
"5884","3.7677342891693115","3.7677342891693115","3.7677342891693115"
"5885","3.837313652038574","3.837313652038574","3.837313652038574"
"5886","3.8057000637054443","3.8057000637054443","3.8057000637054443"
"5890","3.8901805877685547","3.8901805877685547","3.8901805877685547"
"5891","3.914186477661133","3.914186477661133","3.914186477661133"
"5894","3.9341893196105957","3.9341893196105957","3.9341893196105957"
"5897","3.9021921157836914","3.9021921157836914","3.9021921157836914"
"5898","3.9312853813171387","3.9312853813171387","3.9312853813171387"
"5899","3.9237308502197266","3.9237308502197266","3.9237308502197266"
"5900","3.887989044189453","3.887989044189453","3.887989044189453"
"5901","3.8821427822113037","3.8821427822113037","3.8821427822113037"
"5902","3.9136922359466553","3.9136922359466553","3.9136922359466553"
"5905","3.9627444744110107","3.9627444744110107","3.9627444744110107"
"5908","3.9388949871063232","3.9388949871063232","3.9388949871063232"
"5909","3.894963026046753","3.894963026046753","3.894963026046753"
"5910","3.9161508083343506","3.9161508083343506","3.9161508083343506"
"5912","3.9568991661071777","3.9568991661071777","3.9568991661071777"
"5914","3.940176010131836","3.940176010131836","3.940176010131836"
"5916","3.964522361755371","3.964522361755371","3.964522361755371"
"5920","3.975745916366577","3.975745916366577","3.975745916366577"
"5922","3.9589767456054688","3.9589767456054688","3.9589767456054688"
"5925","3.967538356781006","3.967538356781006","3.967538356781006"
"5926","3.9695334434509277","3.9695334434509277","3.9695334434509277"
"5928","3.9451446533203125","3.9451446533203125","3.9451446533203125"
"5930","3.814072370529175","3.814072370529175","3.814072370529175"
"5931","3.825397491455078","3.825397491455078","3.825397491455078"
"5932","3.998804807662964","3.998804807662964","3.998804807662964"
"5935","3.904017210006714","3.904017210006714","3.904017210006714"
"5940","3.9221324920654297","3.9221324920654297","3.9221324920654297"
"5942","3.9341464042663574","3.9341464042663574","3.9341464042663574"
"5943","3.895535945892334","3.895535945892334","3.895535945892334"
"5946","3.90706205368042","3.90706205368042","3.90706205368042"
"5947","3.948781967163086","3.948781967163086","3.948781967163086"
"5949","3.9260659217834473","3.9260659217834473","3.9260659217834473"
"5954","3.877230644226074","3.877230644226074","3.877230644226074"
"5956","3.8376195430755615","3.8376195430755615","3.8376195430755615"
"5959","3.8610141277313232","3.8610141277313232","3.8610141277313232"
"5960","3.9315052032470703","3.9315052032470703","3.9315052032470703"
"5962","3.8046107292175293","3.8046107292175293","3.8046107292175293"
"5965","3.9598262310028076","3.9598262310028076","3.9598262310028076"
"5966","3.838242292404175","3.838242292404175","3.838242292404175"
"5967","3.8662238121032715","3.8662238121032715","3.8662238121032715"
"5969","3.9421544075012207","3.9421544075012207","3.9421544075012207"
"5970","3.8879382610321045","3.8879382610321045","3.8879382610321045"
"5971","3.9719951152801514","3.9719951152801514","3.9719951152801514"
"5974","3.850672721862793","3.850672721862793","3.850672721862793"
"5976","3.8872029781341553","3.8872029781341553","3.8872029781341553"
"5977","3.959562301635742","3.959562301635742","3.959562301635742"
"5979","3.8895108699798584","3.8895108699798584","3.8895108699798584"
"5980","3.8415660858154297","3.8415660858154297","3.8415660858154297"
"5981","3.992858648300171","3.992858648300171","3.992858648300171"
"5985","3.9291505813598633","3.9291505813598633","3.9291505813598633"
"5987","3.936586380004883","3.936586380004883","3.936586380004883"
"5989","3.9811134338378906","3.9811134338378906","3.9811134338378906"
"5991","3.9300849437713623","3.9300849437713623","3.9300849437713623"
"5992","4.0122809410095215","4.0122809410095215","4.0122809410095215"
"5993","3.9378433227539062","3.9378433227539062","3.9378433227539062"
"5995","3.9770474433898926","3.9770474433898926","3.9770474433898926"
"5998","3.9901795387268066","3.9901795387268066","3.9901795387268066"
"6000","3.837808132171631","3.837808132171631","3.837808132171631"
"6001","3.9788599014282227","3.9788599014282227","3.9788599014282227"
"6004","3.8419570922851562","3.8419570922851562","3.8419570922851562"
"6007","3.9258270263671875","3.9258270263671875","3.9258270263671875"
"6010","4.005385398864746","4.005385398864746","4.005385398864746"
"6013","3.8743083477020264","3.8743083477020264","3.8743083477020264"
"6015","3.8841423988342285","3.8841423988342285","3.8841423988342285"
"6016","3.883946180343628","3.883946180343628","3.883946180343628"
"6017","3.920959949493408","3.920959949493408","3.920959949493408"
"6019","3.9710655212402344","3.9710655212402344","3.9710655212402344"
"6020","3.9220855236053467","3.9220855236053467","3.9220855236053467"
"6022","3.971155881881714","3.971155881881714","3.971155881881714"
"6024","3.967723846435547","3.967723846435547","3.967723846435547"
"6025","3.8016438484191895","3.8016438484191895","3.8016438484191895"
"6026","3.8479113578796387","3.8479113578796387","3.8479113578796387"
"6027","3.993523597717285","3.993523597717285","3.993523597717285"
"6031","3.9575018882751465","3.9575018882751465","3.9575018882751465"
"6033","3.8954131603240967","3.8954131603240967","3.8954131603240967"
"6035","3.9835147857666016","3.9835147857666016","3.9835147857666016"
"6036","3.9452037811279297","3.9452037811279297","3.9452037811279297"
"6039","3.944714307785034","3.944714307785034","3.944714307785034"
"6040","3.914051055908203","3.914051055908203","3.914051055908203"
"6041","3.965301036834717","3.965301036834717","3.965301036834717"
"6045","3.884213924407959","3.884213924407959","3.884213924407959"
"6046","3.9305217266082764","3.9305217266082764","3.9305217266082764"
"6048","3.94787859916687","3.94787859916687","3.94787859916687"
"6050","3.9012317657470703","3.9012317657470703","3.9012317657470703"
"6051","3.96191668510437","3.96191668510437","3.96191668510437"
"6054","3.9440383911132812","3.9440383911132812","3.9440383911132812"
"6056","3.912471294403076","3.912471294403076","3.912471294403076"
"6063","3.8783063888549805","3.8783063888549805","3.8783063888549805"
"6064","3.8987948894500732","3.8987948894500732","3.8987948894500732"
"6065","3.748399257659912","3.748399257659912","3.748399257659912"
"6067","3.8615081310272217","3.8615081310272217","3.8615081310272217"
"6068","3.9048869609832764","3.9048869609832764","3.9048869609832764"
"6069","3.93554949760437","3.93554949760437","3.93554949760437"
"6070","3.9743194580078125","3.9743194580078125","3.9743194580078125"
"6071","3.912909507751465","3.912909507751465","3.912909507751465"
"6073","3.9371438026428223","3.9371438026428223","3.9371438026428223"
"6075","3.7870302200317383","3.7870302200317383","3.7870302200317383"
"6076","3.9194724559783936","3.9194724559783936","3.9194724559783936"
"6084","3.832347869873047","3.832347869873047","3.832347869873047"
"6085","3.7292661666870117","3.7292661666870117","3.7292661666870117"
"6086","3.9586234092712402","3.9586234092712402","3.9586234092712402"
"6088","3.9284534454345703","3.9284534454345703","3.9284534454345703"
"6092","3.965207576751709","3.965207576751709","3.965207576751709"
"6093","3.8798751831054688","3.8798751831054688","3.8798751831054688"
"6095","3.760338544845581","3.760338544845581","3.760338544845581"
"6099","3.970374584197998","3.970374584197998","3.970374584197998"
"6101","3.7830944061279297","3.7830944061279297","3.7830944061279297"
"6102","3.891258716583252","3.891258716583252","3.891258716583252"
"6103","3.803178548812866","3.803178548812866","3.803178548812866"
"6106","3.8481497764587402","3.8481497764587402","3.8481497764587402"
"6108","3.9480903148651123","3.9480903148651123","3.9480903148651123"
"6110","3.8530969619750977","3.8530969619750977","3.8530969619750977"
"6124","3.9036214351654053","3.9036214351654053","3.9036214351654053"
"6128","3.983814001083374","3.983814001083374","3.983814001083374"
"6129","3.8863139152526855","3.8863139152526855","3.8863139152526855"
"6131","3.940164566040039","3.940164566040039","3.940164566040039"
"6133","3.9483423233032227","3.9483423233032227","3.9483423233032227"
"6135","3.9118106365203857","3.9118106365203857","3.9118106365203857"
"6137","3.906106472015381","3.906106472015381","3.906106472015381"
"6142","3.9008994102478027","3.9008994102478027","3.9008994102478027"
"6144","3.922022581100464","3.922022581100464","3.922022581100464"
"6145","3.838568687438965","3.838568687438965","3.838568687438965"
"6146","3.949540615081787","3.949540615081787","3.949540615081787"
"6147","3.922245740890503","3.922245740890503","3.922245740890503"
"6148","3.938056707382202","3.938056707382202","3.938056707382202"
"6149","3.8100955486297607","3.8100955486297607","3.8100955486297607"
"6150","3.8976731300354004","3.8976731300354004","3.8976731300354004"
"6151","3.8861021995544434","3.8861021995544434","3.8861021995544434"
"6152","3.9359986782073975","3.9359986782073975","3.9359986782073975"
"6155","3.914834499359131","3.914834499359131","3.914834499359131"
"6156","3.9112937450408936","3.9112937450408936","3.9112937450408936"
"6157","3.924955129623413","3.924955129623413","3.924955129623413"
"6160","3.972968101501465","3.972968101501465","3.972968101501465"
"6162","3.957770347595215","3.957770347595215","3.957770347595215"
"6163","3.9008595943450928","3.9008595943450928","3.9008595943450928"
"6164","3.9873206615448","3.9873206615448","3.9873206615448"
"6166","3.9134669303894043","3.9134669303894043","3.9134669303894043"
"6171","3.8701534271240234","3.8701534271240234","3.8701534271240234"
"6172","3.8863751888275146","3.8863751888275146","3.8863751888275146"
"6173","3.8537960052490234","3.8537960052490234","3.8537960052490234"
"6174","3.882443428039551","3.882443428039551","3.882443428039551"
"6176","3.884915828704834","3.884915828704834","3.884915828704834"
"6177","3.9558138847351074","3.9558138847351074","3.9558138847351074"
"6178","3.9233081340789795","3.9233081340789795","3.9233081340789795"
"6179","3.9454569816589355","3.9454569816589355","3.9454569816589355"
"6180","3.904902935028076","3.904902935028076","3.904902935028076"
"6182","3.8219220638275146","3.8219220638275146","3.8219220638275146"
"6185","3.8868141174316406","3.8868141174316406","3.8868141174316406"
"6187","3.9109580516815186","3.9109580516815186","3.9109580516815186"
"6189","3.8968305587768555","3.8968305587768555","3.8968305587768555"
"6190","3.8523635864257812","3.8523635864257812","3.8523635864257812"
"6191","3.90462064743042","3.90462064743042","3.90462064743042"
"6192","3.8812313079833984","3.8812313079833984","3.8812313079833984"
"6193","3.9502739906311035","3.9502739906311035","3.9502739906311035"
"6198","3.907133102416992","3.907133102416992","3.907133102416992"
"6199","3.8764801025390625","3.8764801025390625","3.8764801025390625"
"6201","3.871225357055664","3.871225357055664","3.871225357055664"
"6202","3.9863603115081787","3.9863603115081787","3.9863603115081787"
"6206","3.949270248413086","3.949270248413086","3.949270248413086"
"6210","3.929112195968628","3.929112195968628","3.929112195968628"
"6211","3.8719699382781982","3.8719699382781982","3.8719699382781982"
"6212","3.8757715225219727","3.8757715225219727","3.8757715225219727"
"6214","3.853257894515991","3.853257894515991","3.853257894515991"
"6215","3.939922332763672","3.939922332763672","3.939922332763672"
"6217","3.8499884605407715","3.8499884605407715","3.8499884605407715"
"6219","3.8770222663879395","3.8770222663879395","3.8770222663879395"
"6221","3.9602580070495605","3.9602580070495605","3.9602580070495605"
"6222","3.898803234100342","3.898803234100342","3.898803234100342"
"6224","3.814535617828369","3.814535617828369","3.814535617828369"
"6226","3.974956512451172","3.974956512451172","3.974956512451172"
"6227","3.894491195678711","3.894491195678711","3.894491195678711"
"6229","3.959810972213745","3.959810972213745","3.959810972213745"
"6233","3.79590106010437","3.79590106010437","3.79590106010437"
"6235","3.9739632606506348","3.9739632606506348","3.9739632606506348"
"6236","3.9458065032958984","3.9458065032958984","3.9458065032958984"
"6237","3.9482016563415527","3.9482016563415527","3.9482016563415527"
"6239","3.9327914714813232","3.9327914714813232","3.9327914714813232"
"6243","3.905224561691284","3.905224561691284","3.905224561691284"
"6245","3.900186061859131","3.900186061859131","3.900186061859131"
"6247","3.8244986534118652","3.8244986534118652","3.8244986534118652"
"6251","3.895158290863037","3.895158290863037","3.895158290863037"
"6252","3.926347255706787","3.926347255706787","3.926347255706787"
"6254","3.976043701171875","3.976043701171875","3.976043701171875"
"6255","3.8505916595458984","3.8505916595458984","3.8505916595458984"
"6259","3.92584490776062","3.92584490776062","3.92584490776062"
"6265","3.712998151779175","3.712998151779175","3.712998151779175"
"6266","3.960723638534546","3.960723638534546","3.960723638534546"
"6273","3.8651561737060547","3.8651561737060547","3.8651561737060547"
"6275","3.9634933471679688","3.9634933471679688","3.9634933471679688"
"6277","3.8913304805755615","3.8913304805755615","3.8913304805755615"
"6279","3.8441874980926514","3.8441874980926514","3.8441874980926514"
"6280","3.978848934173584","3.978848934173584","3.978848934173584"
"6284","3.8781638145446777","3.8781638145446777","3.8781638145446777"
"6286","3.906484603881836","3.906484603881836","3.906484603881836"
"6287","3.9031131267547607","3.9031131267547607","3.9031131267547607"
"6288","3.9593780040740967","3.9593780040740967","3.9593780040740967"
"6289","3.9182591438293457","3.9182591438293457","3.9182591438293457"
"6290","3.9475696086883545","3.9475696086883545","3.9475696086883545"
"6291","3.7732505798339844","3.7732505798339844","3.7732505798339844"
"6299","3.85931658744812","3.85931658744812","3.85931658744812"
"6300","3.9001052379608154","3.9001052379608154","3.9001052379608154"
"6302","3.956451892852783","3.956451892852783","3.956451892852783"
"6306","3.8356833457946777","3.8356833457946777","3.8356833457946777"
"6308","3.8904643058776855","3.8904643058776855","3.8904643058776855"
"6309","3.8683230876922607","3.8683230876922607","3.8683230876922607"
"6312","3.899336576461792","3.899336576461792","3.899336576461792"
"6316","3.935335159301758","3.935335159301758","3.935335159301758"
"6317","3.9348208904266357","3.9348208904266357","3.9348208904266357"
"6321","3.877840042114258","3.877840042114258","3.877840042114258"
"6322","3.9442787170410156","3.9442787170410156","3.9442787170410156"
"6324","3.9194984436035156","3.9194984436035156","3.9194984436035156"
"6328","3.9158637523651123","3.9158637523651123","3.9158637523651123"
"6330","3.9304358959198","3.9304358959198","3.9304358959198"
"6332","3.909996747970581","3.909996747970581","3.909996747970581"
"6333","3.885939359664917","3.885939359664917","3.885939359664917"
"6334","3.9054760932922363","3.9054760932922363","3.9054760932922363"
"6335","3.9521822929382324","3.9521822929382324","3.9521822929382324"
"6336","3.8827598094940186","3.8827598094940186","3.8827598094940186"
"6339","3.9180850982666016","3.9180850982666016","3.9180850982666016"
"6341","3.8833231925964355","3.8833231925964355","3.8833231925964355"
"6342","3.861766815185547","3.861766815185547","3.861766815185547"
"6344","3.814375400543213","3.814375400543213","3.814375400543213"
"6346","3.9082438945770264","3.9082438945770264","3.9082438945770264"
"6347","3.7942938804626465","3.7942938804626465","3.7942938804626465"
"6349","3.861815929412842","3.861815929412842","3.861815929412842"
"6350","3.867860794067383","3.867860794067383","3.867860794067383"
"6352","3.8722620010375977","3.8722620010375977","3.8722620010375977"
"6354","3.8533077239990234","3.8533077239990234","3.8533077239990234"
"6355","3.9284725189208984","3.9284725189208984","3.9284725189208984"
"6356","3.917823314666748","3.917823314666748","3.917823314666748"
"6357","3.853457450866699","3.853457450866699","3.853457450866699"
"6360","3.9122684001922607","3.9122684001922607","3.9122684001922607"
"6361","3.905198574066162","3.905198574066162","3.905198574066162"
"6362","3.892693281173706","3.892693281173706","3.892693281173706"
"6364","3.924919605255127","3.924919605255127","3.924919605255127"
"6367","3.9459547996520996","3.9459547996520996","3.9459547996520996"
"6368","3.792170286178589","3.792170286178589","3.792170286178589"
"6369","3.9417624473571777","3.9417624473571777","3.9417624473571777"
"6375","3.8976173400878906","3.8976173400878906","3.8976173400878906"
"6376","3.8686819076538086","3.8686819076538086","3.8686819076538086"
"6377","3.9278597831726074","3.9278597831726074","3.9278597831726074"
"6378","3.915581703186035","3.915581703186035","3.915581703186035"
"6379","3.9512529373168945","3.9512529373168945","3.9512529373168945"
"6381","3.985520362854004","3.985520362854004","3.985520362854004"
"6382","3.803741216659546","3.803741216659546","3.803741216659546"
"6384","3.930501937866211","3.930501937866211","3.930501937866211"
"6386","3.9447848796844482","3.9447848796844482","3.9447848796844482"
"6387","3.811443328857422","3.811443328857422","3.811443328857422"
"6388","3.7770133018493652","3.7770133018493652","3.7770133018493652"
"6390","3.748673915863037","3.748673915863037","3.748673915863037"
"6392","3.7601566314697266","3.7601566314697266","3.7601566314697266"
"6395","3.7980527877807617","3.7980527877807617","3.7980527877807617"
"6399","3.77656888961792","3.77656888961792","3.77656888961792"
"6400","3.8808202743530273","3.8808202743530273","3.8808202743530273"
"6402","3.888249158859253","3.888249158859253","3.888249158859253"
"6404","3.9016056060791016","3.9016056060791016","3.9016056060791016"
"6406","3.82892107963562","3.82892107963562","3.82892107963562"
"6407","3.9745516777038574","3.9745516777038574","3.9745516777038574"
"6408","3.889841079711914","3.889841079711914","3.889841079711914"
"6409","3.8878695964813232","3.8878695964813232","3.8878695964813232"
"6412","3.8239197731018066","3.8239197731018066","3.8239197731018066"
"6413","3.839794874191284","3.839794874191284","3.839794874191284"
"6417","3.8993148803710938","3.8993148803710938","3.8993148803710938"
"6418","3.991939067840576","3.991939067840576","3.991939067840576"
"6420","3.956515073776245","3.956515073776245","3.956515073776245"
"6426","3.906129837036133","3.906129837036133","3.906129837036133"
"6427","3.9212865829467773","3.9212865829467773","3.9212865829467773"
"6428","3.828014373779297","3.828014373779297","3.828014373779297"
"6429","3.883878231048584","3.883878231048584","3.883878231048584"
"6431","3.942209243774414","3.942209243774414","3.942209243774414"
"6433","3.924435615539551","3.924435615539551","3.924435615539551"
"6434","3.9617629051208496","3.9617629051208496","3.9617629051208496"
"6435","3.941049098968506","3.941049098968506","3.941049098968506"
"6437","3.931997776031494","3.931997776031494","3.931997776031494"
"6439","3.964529037475586","3.964529037475586","3.964529037475586"
"6440","3.8445756435394287","3.8445756435394287","3.8445756435394287"
"6444","3.8150649070739746","3.8150649070739746","3.8150649070739746"
"6447","3.9286012649536133","3.9286012649536133","3.9286012649536133"
"6448","3.926894187927246","3.926894187927246","3.926894187927246"
"6449","3.856257438659668","3.856257438659668","3.856257438659668"
"6452","3.9504287242889404","3.9504287242889404","3.9504287242889404"
"6455","3.795773983001709","3.795773983001709","3.795773983001709"
"6457","3.963423490524292","3.963423490524292","3.963423490524292"
"6458","3.902933120727539","3.902933120727539","3.902933120727539"
"6459","3.9362151622772217","3.9362151622772217","3.9362151622772217"
"6462","3.9277701377868652","3.9277701377868652","3.9277701377868652"
"6463","3.9530792236328125","3.9530792236328125","3.9530792236328125"
"6464","3.9298958778381348","3.9298958778381348","3.9298958778381348"
"6465","3.9510021209716797","3.9510021209716797","3.9510021209716797"
"6467","3.883178472518921","3.883178472518921","3.883178472518921"
"6468","3.908750295639038","3.908750295639038","3.908750295639038"
"6469","3.9210734367370605","3.9210734367370605","3.9210734367370605"
"6470","3.8361668586730957","3.8361668586730957","3.8361668586730957"
"6471","3.9398550987243652","3.9398550987243652","3.9398550987243652"
"6473","3.885601758956909","3.885601758956909","3.885601758956909"
"6474","3.8985838890075684","3.8985838890075684","3.8985838890075684"
"6475","3.965362310409546","3.965362310409546","3.965362310409546"
"6477","3.9518983364105225","3.9518983364105225","3.9518983364105225"
"6479","3.9595065116882324","3.9595065116882324","3.9595065116882324"
"6484","3.99281644821167","3.99281644821167","3.99281644821167"
"6485","3.930797576904297","3.930797576904297","3.930797576904297"
"6487","3.9253149032592773","3.9253149032592773","3.9253149032592773"
"6491","3.886697292327881","3.886697292327881","3.886697292327881"
"6492","3.9353771209716797","3.9353771209716797","3.9353771209716797"
"6494","3.8343119621276855","3.8343119621276855","3.8343119621276855"
"6495","3.804067611694336","3.804067611694336","3.804067611694336"
"6496","3.852323532104492","3.852323532104492","3.852323532104492"
"6497","3.854672908782959","3.854672908782959","3.854672908782959"
"6499","3.8086299896240234","3.8086299896240234","3.8086299896240234"
"6501","3.925801992416382","3.925801992416382","3.925801992416382"
"6504","3.8945465087890625","3.8945465087890625","3.8945465087890625"
"6505","3.905839443206787","3.905839443206787","3.905839443206787"
"6506","3.714046001434326","3.714046001434326","3.714046001434326"
"6507","3.8650100231170654","3.8650100231170654","3.8650100231170654"
"6508","3.8548641204833984","3.8548641204833984","3.8548641204833984"
"6512","3.7982842922210693","3.7982842922210693","3.7982842922210693"
"6514","3.963202476501465","3.963202476501465","3.963202476501465"
"6515","3.8404269218444824","3.8404269218444824","3.8404269218444824"
"6518","3.8806300163269043","3.8806300163269043","3.8806300163269043"
"6520","3.65649676322937","3.65649676322937","3.65649676322937"
"6521","3.8638033866882324","3.8638033866882324","3.8638033866882324"
"6524","3.923015594482422","3.923015594482422","3.923015594482422"
"6525","3.8601479530334473","3.8601479530334473","3.8601479530334473"
"6528","3.8247430324554443","3.8247430324554443","3.8247430324554443"
"6530","3.902092695236206","3.902092695236206","3.902092695236206"
"6534","3.813906192779541","3.813906192779541","3.813906192779541"
"6536","3.960970640182495","3.960970640182495","3.960970640182495"
"6538","3.9716365337371826","3.9716365337371826","3.9716365337371826"
"6539","3.8147835731506348","3.8147835731506348","3.8147835731506348"
"6540","3.792896032333374","3.792896032333374","3.792896032333374"
"6542","3.800755023956299","3.800755023956299","3.800755023956299"
"6544","3.8757076263427734","3.8757076263427734","3.8757076263427734"
"6547","3.781064987182617","3.781064987182617","3.781064987182617"
"6550","3.8979673385620117","3.8979673385620117","3.8979673385620117"
"6553","3.9544265270233154","3.9544265270233154","3.9544265270233154"
"6556","3.882556438446045","3.882556438446045","3.882556438446045"
"6558","3.950101375579834","3.950101375579834","3.950101375579834"
"6559","3.969883918762207","3.969883918762207","3.969883918762207"
"6563","3.9779281616210938","3.9779281616210938","3.9779281616210938"
"6565","3.7996299266815186","3.7996299266815186","3.7996299266815186"
"6567","3.897451877593994","3.897451877593994","3.897451877593994"
"6568","3.9053733348846436","3.9053733348846436","3.9053733348846436"
"6569","3.891474485397339","3.891474485397339","3.891474485397339"
"6570","3.975594997406006","3.975594997406006","3.975594997406006"
"6573","3.8139777183532715","3.8139777183532715","3.8139777183532715"
"6574","3.8714003562927246","3.8714003562927246","3.8714003562927246"
"6576","3.9443557262420654","3.9443557262420654","3.9443557262420654"
"6577","3.9382805824279785","3.9382805824279785","3.9382805824279785"
"6579","3.7966277599334717","3.7966277599334717","3.7966277599334717"
"6587","3.757688045501709","3.757688045501709","3.757688045501709"
"6588","3.855351209640503","3.855351209640503","3.855351209640503"
"6590","3.9351916313171387","3.9351916313171387","3.9351916313171387"
"6592","3.9815337657928467","3.9815337657928467","3.9815337657928467"
"6595","3.8883166313171387","3.8883166313171387","3.8883166313171387"
"6596","3.9553580284118652","3.9553580284118652","3.9553580284118652"
"6600","3.8933112621307373","3.8933112621307373","3.8933112621307373"
"6601","3.8762824535369873","3.8762824535369873","3.8762824535369873"
"6602","3.948871612548828","3.948871612548828","3.948871612548828"
"6603","3.831237316131592","3.831237316131592","3.831237316131592"
"6605","3.9365956783294678","3.9365956783294678","3.9365956783294678"
"6607","3.902991771697998","3.902991771697998","3.902991771697998"
"6609","3.856297492980957","3.856297492980957","3.856297492980957"
"6610","3.9303863048553467","3.9303863048553467","3.9303863048553467"
"6612","3.8167572021484375","3.8167572021484375","3.8167572021484375"
