"Step","1Ball1BlockID - Metrics/targetPosition/error_pos_2d","1Ball1BlockID - Metrics/targetPosition/error_pos_2d__MIN","1Ball1BlockID - Metrics/targetPosition/error_pos_2d__MAX"
"2363","1.5292332172393799","1.5292332172393799","1.5292332172393799"
"2366","1.4710721969604492","1.4710721969604492","1.4710721969604492"
"2367","1.9121206998825073","1.9121206998825073","1.9121206998825073"
"2370","2.245551109313965","2.245551109313965","2.245551109313965"
"2371","2.0240042209625244","2.0240042209625244","2.0240042209625244"
"2372","1.9076550006866455","1.9076550006866455","1.9076550006866455"
"2375","1.852574348449707","1.852574348449707","1.852574348449707"
"2377","1.65766179561615","1.65766179561615","1.65766179561615"
"2379","2.254056453704834","2.254056453704834","2.254056453704834"
"2380","2.010129451751709","2.010129451751709","2.010129451751709"
"2382","1.8681753873825073","1.8681753873825073","1.8681753873825073"
"2390","1.8517911434173584","1.8517911434173584","1.8517911434173584"
"2391","2.0536081790924072","2.0536081790924072","2.0536081790924072"
"2393","1.9963445663452148","1.9963445663452148","1.9963445663452148"
"2395","1.352370262145996","1.352370262145996","1.352370262145996"
"2398","1.9186174869537354","1.9186174869537354","1.9186174869537354"
"2399","1.7531369924545288","1.7531369924545288","1.7531369924545288"
"2400","1.8114306926727295","1.8114306926727295","1.8114306926727295"
"2402","1.9291414022445679","1.9291414022445679","1.9291414022445679"
"2403","1.814849853515625","1.814849853515625","1.814849853515625"
"2405","2.010390043258667","2.010390043258667","2.010390043258667"
"2407","1.9237474203109741","1.9237474203109741","1.9237474203109741"
"2410","1.5884017944335938","1.5884017944335938","1.5884017944335938"
"2411","1.6381434202194214","1.6381434202194214","1.6381434202194214"
"2415","1.9516042470932007","1.9516042470932007","1.9516042470932007"
"2416","2.0465567111968994","2.0465567111968994","2.0465567111968994"
"2417","1.6629981994628906","1.6629981994628906","1.6629981994628906"
"2419","1.9310860633850098","1.9310860633850098","1.9310860633850098"
"2422","1.9593017101287842","1.9593017101287842","1.9593017101287842"
"2423","1.8219398260116577","1.8219398260116577","1.8219398260116577"
"2424","1.8104431629180908","1.8104431629180908","1.8104431629180908"
"2425","1.9780268669128418","1.9780268669128418","1.9780268669128418"
"2427","1.66824471950531","1.66824471950531","1.66824471950531"
"2428","1.938062071800232","1.938062071800232","1.938062071800232"
"2429","1.5873095989227295","1.5873095989227295","1.5873095989227295"
"2432","1.4549815654754639","1.4549815654754639","1.4549815654754639"
"2433","1.8871831893920898","1.8871831893920898","1.8871831893920898"
"2434","1.599297046661377","1.599297046661377","1.599297046661377"
"2437","1.879549503326416","1.879549503326416","1.879549503326416"
"2439","1.5518430471420288","1.5518430471420288","1.5518430471420288"
"2440","2.060145139694214","2.060145139694214","2.060145139694214"
"2444","1.8155317306518555","1.8155317306518555","1.8155317306518555"
"2447","1.9230823516845703","1.9230823516845703","1.9230823516845703"
"2448","1.6589025259017944","1.6589025259017944","1.6589025259017944"
"2454","1.8633288145065308","1.8633288145065308","1.8633288145065308"
"2456","1.6933177709579468","1.6933177709579468","1.6933177709579468"
"2457","1.7607848644256592","1.7607848644256592","1.7607848644256592"
"2460","1.6297881603240967","1.6297881603240967","1.6297881603240967"
"2462","1.824764609336853","1.824764609336853","1.824764609336853"
"2464","1.836888313293457","1.836888313293457","1.836888313293457"
"2465","1.5384858846664429","1.5384858846664429","1.5384858846664429"
"2467","1.7754733562469482","1.7754733562469482","1.7754733562469482"
"2468","1.8421289920806885","1.8421289920806885","1.8421289920806885"
"2470","1.951735258102417","1.951735258102417","1.951735258102417"
"2471","1.8365633487701416","1.8365633487701416","1.8365633487701416"
"2472","1.933750867843628","1.933750867843628","1.933750867843628"
"2475","1.9072341918945312","1.9072341918945312","1.9072341918945312"
"2476","1.621021032333374","1.621021032333374","1.621021032333374"
"2477","1.8394432067871094","1.8394432067871094","1.8394432067871094"
"2480","2.4565322399139404","2.4565322399139404","2.4565322399139404"
"2481","1.563981533050537","1.563981533050537","1.563981533050537"
"2486","1.814494013786316","1.814494013786316","1.814494013786316"
"2492","1.9245275259017944","1.9245275259017944","1.9245275259017944"
"2496","1.8161413669586182","1.8161413669586182","1.8161413669586182"
"2497","2.2805278301239014","2.2805278301239014","2.2805278301239014"
"2499","1.8683141469955444","1.8683141469955444","1.8683141469955444"
"2501","1.7333816289901733","1.7333816289901733","1.7333816289901733"
"2503","1.6790399551391602","1.6790399551391602","1.6790399551391602"
"2504","1.8103413581848145","1.8103413581848145","1.8103413581848145"
"2505","1.9005300998687744","1.9005300998687744","1.9005300998687744"
"2506","1.8757715225219727","1.8757715225219727","1.8757715225219727"
"2508","1.9791902303695679","1.9791902303695679","1.9791902303695679"
"2509","1.5657848119735718","1.5657848119735718","1.5657848119735718"
"2511","1.5408580303192139","1.5408580303192139","1.5408580303192139"
"2514","1.6208863258361816","1.6208863258361816","1.6208863258361816"
"2516","1.5380830764770508","1.5380830764770508","1.5380830764770508"
"2517","1.8082187175750732","1.8082187175750732","1.8082187175750732"
"2520","1.4498534202575684","1.4498534202575684","1.4498534202575684"
"2522","1.9795459508895874","1.9795459508895874","1.9795459508895874"
"2523","1.6187041997909546","1.6187041997909546","1.6187041997909546"
"2527","1.9766416549682617","1.9766416549682617","1.9766416549682617"
"2530","1.8695056438446045","1.8695056438446045","1.8695056438446045"
"2531","1.646263837814331","1.646263837814331","1.646263837814331"
"2532","1.8954992294311523","1.8954992294311523","1.8954992294311523"
"2533","1.821783423423767","1.821783423423767","1.821783423423767"
"2534","1.8974255323410034","1.8974255323410034","1.8974255323410034"
"2535","2.1205577850341797","2.1205577850341797","2.1205577850341797"
"2536","1.665057897567749","1.665057897567749","1.665057897567749"
"2537","2.1835665702819824","2.1835665702819824","2.1835665702819824"
"2540","1.6593589782714844","1.6593589782714844","1.6593589782714844"
"2542","1.8151004314422607","1.8151004314422607","1.8151004314422607"
"2543","1.8901584148406982","1.8901584148406982","1.8901584148406982"
"2544","2.152723789215088","2.152723789215088","2.152723789215088"
"2545","2.026689052581787","2.026689052581787","2.026689052581787"
"2546","1.7684218883514404","1.7684218883514404","1.7684218883514404"
"2548","1.8287603855133057","1.8287603855133057","1.8287603855133057"
"2549","1.900037169456482","1.900037169456482","1.900037169456482"
"2551","2.238842487335205","2.238842487335205","2.238842487335205"
"2552","1.6194723844528198","1.6194723844528198","1.6194723844528198"
"2554","2.2094554901123047","2.2094554901123047","2.2094554901123047"
"2559","1.7437942028045654","1.7437942028045654","1.7437942028045654"
"2560","1.9464153051376343","1.9464153051376343","1.9464153051376343"
"2561","1.8467200994491577","1.8467200994491577","1.8467200994491577"
"2562","1.9682000875473022","1.9682000875473022","1.9682000875473022"
"2563","1.4753960371017456","1.4753960371017456","1.4753960371017456"
"2564","2.003458023071289","2.003458023071289","2.003458023071289"
"2568","1.9501993656158447","1.9501993656158447","1.9501993656158447"
"2570","1.8036493062973022","1.8036493062973022","1.8036493062973022"
"2571","1.7480137348175049","1.7480137348175049","1.7480137348175049"
"2575","1.8254969120025635","1.8254969120025635","1.8254969120025635"
"2576","1.8209260702133179","1.8209260702133179","1.8209260702133179"
"2577","1.652942180633545","1.652942180633545","1.652942180633545"
"2578","1.8169045448303223","1.8169045448303223","1.8169045448303223"
"2580","1.8993558883666992","1.8993558883666992","1.8993558883666992"
"2582","2.1262717247009277","2.1262717247009277","2.1262717247009277"
"2584","1.8490464687347412","1.8490464687347412","1.8490464687347412"
"2585","1.7279471158981323","1.7279471158981323","1.7279471158981323"
"2586","1.839212417602539","1.839212417602539","1.839212417602539"
"2591","1.7833821773529053","1.7833821773529053","1.7833821773529053"
"2592","1.5889934301376343","1.5889934301376343","1.5889934301376343"
"2593","1.7860840559005737","1.7860840559005737","1.7860840559005737"
"2594","1.4262855052947998","1.4262855052947998","1.4262855052947998"
"2595","1.899245023727417","1.899245023727417","1.899245023727417"
"2597","1.8261029720306396","1.8261029720306396","1.8261029720306396"
"2598","1.8583776950836182","1.8583776950836182","1.8583776950836182"
"2599","1.6544272899627686","1.6544272899627686","1.6544272899627686"
"2601","2.0319676399230957","2.0319676399230957","2.0319676399230957"
"2602","1.6753413677215576","1.6753413677215576","1.6753413677215576"
"2604","2.0638341903686523","2.0638341903686523","2.0638341903686523"
"2605","1.8600256443023682","1.8600256443023682","1.8600256443023682"
"2610","1.6945397853851318","1.6945397853851318","1.6945397853851318"
"2615","1.8921574354171753","1.8921574354171753","1.8921574354171753"
"2616","1.8170280456542969","1.8170280456542969","1.8170280456542969"
"2617","1.9304879903793335","1.9304879903793335","1.9304879903793335"
"2618","1.7991056442260742","1.7991056442260742","1.7991056442260742"
"2620","1.941536784172058","1.941536784172058","1.941536784172058"
"2623","1.850193738937378","1.850193738937378","1.850193738937378"
"2625","1.4541972875595093","1.4541972875595093","1.4541972875595093"
"2628","1.6475814580917358","1.6475814580917358","1.6475814580917358"
"2629","1.7139816284179688","1.7139816284179688","1.7139816284179688"
"2632","1.4216837882995605","1.4216837882995605","1.4216837882995605"
"2633","1.7407252788543701","1.7407252788543701","1.7407252788543701"
"2634","1.5631449222564697","1.5631449222564697","1.5631449222564697"
"2638","1.6510013341903687","1.6510013341903687","1.6510013341903687"
"2641","1.7057069540023804","1.7057069540023804","1.7057069540023804"
"2642","1.5541728734970093","1.5541728734970093","1.5541728734970093"
"2643","1.4574226140975952","1.4574226140975952","1.4574226140975952"
"2644","1.7126872539520264","1.7126872539520264","1.7126872539520264"
"2647","1.8242788314819336","1.8242788314819336","1.8242788314819336"
"2648","1.6028178930282593","1.6028178930282593","1.6028178930282593"
"2651","1.8083691596984863","1.8083691596984863","1.8083691596984863"
"2653","1.4884223937988281","1.4884223937988281","1.4884223937988281"
"2654","1.7037633657455444","1.7037633657455444","1.7037633657455444"
"2655","1.6895921230316162","1.6895921230316162","1.6895921230316162"
"2656","1.5993064641952515","1.5993064641952515","1.5993064641952515"
"2657","1.7354955673217773","1.7354955673217773","1.7354955673217773"
"2658","1.5775320529937744","1.5775320529937744","1.5775320529937744"
"2660","1.5049877166748047","1.5049877166748047","1.5049877166748047"
"2663","1.9681766033172607","1.9681766033172607","1.9681766033172607"
"2665","1.5323436260223389","1.5323436260223389","1.5323436260223389"
"2666","1.7618966102600098","1.7618966102600098","1.7618966102600098"
"2667","1.5674914121627808","1.5674914121627808","1.5674914121627808"
"2669","1.6455820798873901","1.6455820798873901","1.6455820798873901"
"2671","1.8070366382598877","1.8070366382598877","1.8070366382598877"
"2672","1.8096574544906616","1.8096574544906616","1.8096574544906616"
"2674","2.1102256774902344","2.1102256774902344","2.1102256774902344"
"2676","1.8557093143463135","1.8557093143463135","1.8557093143463135"
"2678","1.704967737197876","1.704967737197876","1.704967737197876"
"2679","1.6493953466415405","1.6493953466415405","1.6493953466415405"
"2680","1.6536834239959717","1.6536834239959717","1.6536834239959717"
"2681","1.6890615224838257","1.6890615224838257","1.6890615224838257"
"2682","1.665074348449707","1.665074348449707","1.665074348449707"
"2684","1.714005470275879","1.714005470275879","1.714005470275879"
"2685","1.651015281677246","1.651015281677246","1.651015281677246"
"2686","1.4044040441513062","1.4044040441513062","1.4044040441513062"
"2687","1.5468661785125732","1.5468661785125732","1.5468661785125732"
"2688","1.8065598011016846","1.8065598011016846","1.8065598011016846"
"2689","1.627272367477417","1.627272367477417","1.627272367477417"
"2692","1.7969481945037842","1.7969481945037842","1.7969481945037842"
"2695","1.7070930004119873","1.7070930004119873","1.7070930004119873"
"2697","1.672687292098999","1.672687292098999","1.672687292098999"
"2700","1.8396180868148804","1.8396180868148804","1.8396180868148804"
"2701","1.6752567291259766","1.6752567291259766","1.6752567291259766"
"2702","1.8495562076568604","1.8495562076568604","1.8495562076568604"
"2704","1.7089260816574097","1.7089260816574097","1.7089260816574097"
"2706","1.8619403839111328","1.8619403839111328","1.8619403839111328"
"2711","1.6611541509628296","1.6611541509628296","1.6611541509628296"
"2712","1.8288196325302124","1.8288196325302124","1.8288196325302124"
"2713","1.6880176067352295","1.6880176067352295","1.6880176067352295"
"2717","1.59002685546875","1.59002685546875","1.59002685546875"
"2718","1.8989694118499756","1.8989694118499756","1.8989694118499756"
"2720","1.6652259826660156","1.6652259826660156","1.6652259826660156"
"2723","1.6367616653442383","1.6367616653442383","1.6367616653442383"
"2724","1.6232337951660156","1.6232337951660156","1.6232337951660156"
"2725","1.7842259407043457","1.7842259407043457","1.7842259407043457"
"2729","1.37216317653656","1.37216317653656","1.37216317653656"
"2730","2.1974334716796875","2.1974334716796875","2.1974334716796875"
"2731","1.9416087865829468","1.9416087865829468","1.9416087865829468"
"2732","1.8464374542236328","1.8464374542236328","1.8464374542236328"
"2733","1.6754497289657593","1.6754497289657593","1.6754497289657593"
"2735","1.7424733638763428","1.7424733638763428","1.7424733638763428"
"2736","1.8239986896514893","1.8239986896514893","1.8239986896514893"
"2739","1.7367799282073975","1.7367799282073975","1.7367799282073975"
"2743","1.9129600524902344","1.9129600524902344","1.9129600524902344"
"2747","1.685393214225769","1.685393214225769","1.685393214225769"
"2748","1.6443771123886108","1.6443771123886108","1.6443771123886108"
"2749","1.984032154083252","1.984032154083252","1.984032154083252"
"2751","1.3034837245941162","1.3034837245941162","1.3034837245941162"
"2752","1.7312722206115723","1.7312722206115723","1.7312722206115723"
"2755","1.6430814266204834","1.6430814266204834","1.6430814266204834"
"2758","1.8531978130340576","1.8531978130340576","1.8531978130340576"
"2761","1.2949355840682983","1.2949355840682983","1.2949355840682983"
"2762","1.396012783050537","1.396012783050537","1.396012783050537"
"2763","1.688068151473999","1.688068151473999","1.688068151473999"
"2764","1.581823706626892","1.581823706626892","1.581823706626892"
"2765","1.5152184963226318","1.5152184963226318","1.5152184963226318"
"2768","1.6666826009750366","1.6666826009750366","1.6666826009750366"
"2769","1.5014007091522217","1.5014007091522217","1.5014007091522217"
"2770","1.7216880321502686","1.7216880321502686","1.7216880321502686"
"2771","1.6445426940917969","1.6445426940917969","1.6445426940917969"
"2773","1.4811958074569702","1.4811958074569702","1.4811958074569702"
"2775","1.4396779537200928","1.4396779537200928","1.4396779537200928"
"2779","1.4323806762695312","1.4323806762695312","1.4323806762695312"
"2780","1.609083890914917","1.609083890914917","1.609083890914917"
"2783","2.003066301345825","2.003066301345825","2.003066301345825"
"2786","1.935131549835205","1.935131549835205","1.935131549835205"
"2787","1.7661962509155273","1.7661962509155273","1.7661962509155273"
"2788","1.7143057584762573","1.7143057584762573","1.7143057584762573"
"2789","1.7195765972137451","1.7195765972137451","1.7195765972137451"
"2790","1.7534698247909546","1.7534698247909546","1.7534698247909546"
"2791","1.5317268371582031","1.5317268371582031","1.5317268371582031"
"2792","1.8698413372039795","1.8698413372039795","1.8698413372039795"
"2795","1.6810083389282227","1.6810083389282227","1.6810083389282227"
"2796","1.7123793363571167","1.7123793363571167","1.7123793363571167"
"2799","1.7393029928207397","1.7393029928207397","1.7393029928207397"
"2800","1.5834147930145264","1.5834147930145264","1.5834147930145264"
"2801","1.7190442085266113","1.7190442085266113","1.7190442085266113"
"2802","1.5915470123291016","1.5915470123291016","1.5915470123291016"
"2805","1.7714011669158936","1.7714011669158936","1.7714011669158936"
"2806","1.5046277046203613","1.5046277046203613","1.5046277046203613"
"2807","1.3976335525512695","1.3976335525512695","1.3976335525512695"
"2816","1.544804573059082","1.544804573059082","1.544804573059082"
"2817","1.596604347229004","1.596604347229004","1.596604347229004"
"2818","1.5888338088989258","1.5888338088989258","1.5888338088989258"
"2821","1.6449203491210938","1.6449203491210938","1.6449203491210938"
"2824","1.6478551626205444","1.6478551626205444","1.6478551626205444"
"2825","1.6463088989257812","1.6463088989257812","1.6463088989257812"
"2826","1.9005588293075562","1.9005588293075562","1.9005588293075562"
"2828","1.40868079662323","1.40868079662323","1.40868079662323"
"2829","1.6249597072601318","1.6249597072601318","1.6249597072601318"
"2830","1.7024481296539307","1.7024481296539307","1.7024481296539307"
"2831","1.6520845890045166","1.6520845890045166","1.6520845890045166"
"2833","1.6455167531967163","1.6455167531967163","1.6455167531967163"
"2837","1.2875217199325562","1.2875217199325562","1.2875217199325562"
"2839","1.736673355102539","1.736673355102539","1.736673355102539"
"2843","1.5178282260894775","1.5178282260894775","1.5178282260894775"
"2844","1.3131619691848755","1.3131619691848755","1.3131619691848755"
"2847","1.6176645755767822","1.6176645755767822","1.6176645755767822"
"2848","1.5031741857528687","1.5031741857528687","1.5031741857528687"
"2849","1.3164972066879272","1.3164972066879272","1.3164972066879272"
"2850","1.4909005165100098","1.4909005165100098","1.4909005165100098"
"2851","1.5780795812606812","1.5780795812606812","1.5780795812606812"
"2852","1.62467622756958","1.62467622756958","1.62467622756958"
"2853","1.7539395093917847","1.7539395093917847","1.7539395093917847"
"2855","1.8664085865020752","1.8664085865020752","1.8664085865020752"
"2858","1.6060394048690796","1.6060394048690796","1.6060394048690796"
"2860","1.6596245765686035","1.6596245765686035","1.6596245765686035"
"2861","1.38004732131958","1.38004732131958","1.38004732131958"
"2863","1.4259765148162842","1.4259765148162842","1.4259765148162842"
"2864","1.6691945791244507","1.6691945791244507","1.6691945791244507"
"2865","1.6288127899169922","1.6288127899169922","1.6288127899169922"
"2866","1.6890538930892944","1.6890538930892944","1.6890538930892944"
"2868","1.510391116142273","1.510391116142273","1.510391116142273"
"2870","1.3072686195373535","1.3072686195373535","1.3072686195373535"
"2872","1.453640341758728","1.453640341758728","1.453640341758728"
"2873","1.5392649173736572","1.5392649173736572","1.5392649173736572"
"2876","1.6044200658798218","1.6044200658798218","1.6044200658798218"
"2877","1.4163970947265625","1.4163970947265625","1.4163970947265625"
"2879","1.3078480958938599","1.3078480958938599","1.3078480958938599"
"2883","1.6019667387008667","1.6019667387008667","1.6019667387008667"
"2885","1.523515224456787","1.523515224456787","1.523515224456787"
"2886","1.6327526569366455","1.6327526569366455","1.6327526569366455"
"2887","1.606379508972168","1.606379508972168","1.606379508972168"
"2889","1.3517911434173584","1.3517911434173584","1.3517911434173584"
"2891","1.5242513418197632","1.5242513418197632","1.5242513418197632"
"2894","1.8161324262619019","1.8161324262619019","1.8161324262619019"
"2895","1.4652961492538452","1.4652961492538452","1.4652961492538452"
"2900","1.427933931350708","1.427933931350708","1.427933931350708"
"2902","1.5903940200805664","1.5903940200805664","1.5903940200805664"
"2904","1.4932868480682373","1.4932868480682373","1.4932868480682373"
"2905","1.7660884857177734","1.7660884857177734","1.7660884857177734"
"2909","1.6547679901123047","1.6547679901123047","1.6547679901123047"
"2912","1.6678255796432495","1.6678255796432495","1.6678255796432495"
"2914","1.5594940185546875","1.5594940185546875","1.5594940185546875"
"2916","1.368112325668335","1.368112325668335","1.368112325668335"
"2920","1.4477370977401733","1.4477370977401733","1.4477370977401733"
"2922","1.4242088794708252","1.4242088794708252","1.4242088794708252"
"2923","1.3312773704528809","1.3312773704528809","1.3312773704528809"
"2926","1.226941704750061","1.226941704750061","1.226941704750061"
"2929","1.6191985607147217","1.6191985607147217","1.6191985607147217"
"2931","1.370222806930542","1.370222806930542","1.370222806930542"
"2932","1.1596448421478271","1.1596448421478271","1.1596448421478271"
"2933","1.5625404119491577","1.5625404119491577","1.5625404119491577"
"2934","1.529296636581421","1.529296636581421","1.529296636581421"
"2935","1.5924386978149414","1.5924386978149414","1.5924386978149414"
"2937","1.547894835472107","1.547894835472107","1.547894835472107"
"2938","1.4567348957061768","1.4567348957061768","1.4567348957061768"
"2939","1.605750560760498","1.605750560760498","1.605750560760498"
"2941","1.3748195171356201","1.3748195171356201","1.3748195171356201"
"2942","1.4506900310516357","1.4506900310516357","1.4506900310516357"
"2943","1.2762761116027832","1.2762761116027832","1.2762761116027832"
"2948","1.4033912420272827","1.4033912420272827","1.4033912420272827"
"2950","1.2905752658843994","1.2905752658843994","1.2905752658843994"
"2951","1.3332691192626953","1.3332691192626953","1.3332691192626953"
"2952","1.8150438070297241","1.8150438070297241","1.8150438070297241"
"2953","1.2284958362579346","1.2284958362579346","1.2284958362579346"
"2955","1.6217050552368164","1.6217050552368164","1.6217050552368164"
"2958","1.561192274093628","1.561192274093628","1.561192274093628"
"2959","1.400959849357605","1.400959849357605","1.400959849357605"
"2960","1.5800368785858154","1.5800368785858154","1.5800368785858154"
"2961","1.721653699874878","1.721653699874878","1.721653699874878"
"2964","1.512833595275879","1.512833595275879","1.512833595275879"
"2965","1.7334402799606323","1.7334402799606323","1.7334402799606323"
"2966","1.5062189102172852","1.5062189102172852","1.5062189102172852"
"2968","1.7453505992889404","1.7453505992889404","1.7453505992889404"
"2969","1.621265172958374","1.621265172958374","1.621265172958374"
"2971","1.7907063961029053","1.7907063961029053","1.7907063961029053"
"2972","1.478494644165039","1.478494644165039","1.478494644165039"
"2973","1.5230344533920288","1.5230344533920288","1.5230344533920288"
"2974","1.4933874607086182","1.4933874607086182","1.4933874607086182"
"2975","1.6366885900497437","1.6366885900497437","1.6366885900497437"
"2976","1.8141601085662842","1.8141601085662842","1.8141601085662842"
"2977","1.596990942955017","1.596990942955017","1.596990942955017"
"2980","1.5847504138946533","1.5847504138946533","1.5847504138946533"
"2983","1.5543630123138428","1.5543630123138428","1.5543630123138428"
"2984","1.3758835792541504","1.3758835792541504","1.3758835792541504"
"2987","1.6924710273742676","1.6924710273742676","1.6924710273742676"
"2990","1.3910877704620361","1.3910877704620361","1.3910877704620361"
"2991","1.4154937267303467","1.4154937267303467","1.4154937267303467"
"2995","2.1658291816711426","2.1658291816711426","2.1658291816711426"
"2996","1.299180269241333","1.299180269241333","1.299180269241333"
"2998","1.5962073802947998","1.5962073802947998","1.5962073802947998"
"3000","1.5637102127075195","1.5637102127075195","1.5637102127075195"
"3002","1.37906014919281","1.37906014919281","1.37906014919281"
"3003","1.6844233274459839","1.6844233274459839","1.6844233274459839"
"3004","1.7857561111450195","1.7857561111450195","1.7857561111450195"
"3005","1.480718970298767","1.480718970298767","1.480718970298767"
"3006","1.33085298538208","1.33085298538208","1.33085298538208"
"3010","1.4729198217391968","1.4729198217391968","1.4729198217391968"
"3011","1.5073926448822021","1.5073926448822021","1.5073926448822021"
"3013","1.3246734142303467","1.3246734142303467","1.3246734142303467"
"3015","1.356020450592041","1.356020450592041","1.356020450592041"
"3016","1.4914687871932983","1.4914687871932983","1.4914687871932983"
"3017","1.341183066368103","1.341183066368103","1.341183066368103"
"3018","1.1660137176513672","1.1660137176513672","1.1660137176513672"
"3020","1.802748441696167","1.802748441696167","1.802748441696167"
"3021","1.421872615814209","1.421872615814209","1.421872615814209"
"3022","1.5334309339523315","1.5334309339523315","1.5334309339523315"
"3024","1.627403974533081","1.627403974533081","1.627403974533081"
"3026","1.3200578689575195","1.3200578689575195","1.3200578689575195"
"3027","1.515702486038208","1.515702486038208","1.515702486038208"
"3028","1.6027162075042725","1.6027162075042725","1.6027162075042725"
"3032","1.4626357555389404","1.4626357555389404","1.4626357555389404"
"3035","1.956986427307129","1.956986427307129","1.956986427307129"
"3036","1.7605421543121338","1.7605421543121338","1.7605421543121338"
"3038","1.7966865301132202","1.7966865301132202","1.7966865301132202"
"3040","1.5370545387268066","1.5370545387268066","1.5370545387268066"
"3043","1.28806471824646","1.28806471824646","1.28806471824646"
"3045","1.5765416622161865","1.5765416622161865","1.5765416622161865"
"3046","1.3235876560211182","1.3235876560211182","1.3235876560211182"
"3048","1.5446146726608276","1.5446146726608276","1.5446146726608276"
"3054","1.4393692016601562","1.4393692016601562","1.4393692016601562"
"3055","1.5742480754852295","1.5742480754852295","1.5742480754852295"
"3059","1.3726457357406616","1.3726457357406616","1.3726457357406616"
"3062","1.562442660331726","1.562442660331726","1.562442660331726"
"3063","1.398729681968689","1.398729681968689","1.398729681968689"
"3065","1.4646897315979004","1.4646897315979004","1.4646897315979004"
"3068","1.6735608577728271","1.6735608577728271","1.6735608577728271"
"3069","1.4101241827011108","1.4101241827011108","1.4101241827011108"
"3072","1.4498956203460693","1.4498956203460693","1.4498956203460693"
"3073","1.4841716289520264","1.4841716289520264","1.4841716289520264"
"3075","1.6817903518676758","1.6817903518676758","1.6817903518676758"
"3079","1.3002328872680664","1.3002328872680664","1.3002328872680664"
"3081","1.4402165412902832","1.4402165412902832","1.4402165412902832"
"3082","1.4443514347076416","1.4443514347076416","1.4443514347076416"
"3083","1.5493133068084717","1.5493133068084717","1.5493133068084717"
"3084","1.3683490753173828","1.3683490753173828","1.3683490753173828"
"3087","1.4510447978973389","1.4510447978973389","1.4510447978973389"
"3090","1.5346978902816772","1.5346978902816772","1.5346978902816772"
"3092","1.5237946510314941","1.5237946510314941","1.5237946510314941"
"3094","1.2332932949066162","1.2332932949066162","1.2332932949066162"
"3095","1.462472915649414","1.462472915649414","1.462472915649414"
"3096","1.3538308143615723","1.3538308143615723","1.3538308143615723"
"3101","1.1568548679351807","1.1568548679351807","1.1568548679351807"
"3102","1.277477741241455","1.277477741241455","1.277477741241455"
"3104","1.4894895553588867","1.4894895553588867","1.4894895553588867"
"3105","1.2153887748718262","1.2153887748718262","1.2153887748718262"
"3107","1.496625304222107","1.496625304222107","1.496625304222107"
"3110","1.6227178573608398","1.6227178573608398","1.6227178573608398"
"3113","1.9289169311523438","1.9289169311523438","1.9289169311523438"
"3117","1.3491969108581543","1.3491969108581543","1.3491969108581543"
"3121","1.7213990688323975","1.7213990688323975","1.7213990688323975"
"3122","1.636377215385437","1.636377215385437","1.636377215385437"
"3129","1.8081717491149902","1.8081717491149902","1.8081717491149902"
"3130","1.493178367614746","1.493178367614746","1.493178367614746"
"3131","1.5892471075057983","1.5892471075057983","1.5892471075057983"
"3132","2.008714199066162","2.008714199066162","2.008714199066162"
"3137","1.8492454290390015","1.8492454290390015","1.8492454290390015"
"3138","1.7552642822265625","1.7552642822265625","1.7552642822265625"
"3140","2.146505832672119","2.146505832672119","2.146505832672119"
"3141","1.6512454748153687","1.6512454748153687","1.6512454748153687"
"3142","1.662266492843628","1.662266492843628","1.662266492843628"
"3145","1.3966422080993652","1.3966422080993652","1.3966422080993652"
"3147","1.285902738571167","1.285902738571167","1.285902738571167"
"3148","1.583918809890747","1.583918809890747","1.583918809890747"
"3149","1.9539765119552612","1.9539765119552612","1.9539765119552612"
"3150","1.6066535711288452","1.6066535711288452","1.6066535711288452"
"3151","1.7218984365463257","1.7218984365463257","1.7218984365463257"
"3153","1.4500535726547241","1.4500535726547241","1.4500535726547241"
"3154","1.8378360271453857","1.8378360271453857","1.8378360271453857"
"3155","1.3167273998260498","1.3167273998260498","1.3167273998260498"
"3156","1.1762189865112305","1.1762189865112305","1.1762189865112305"
"3157","1.5944783687591553","1.5944783687591553","1.5944783687591553"
"3161","1.6100858449935913","1.6100858449935913","1.6100858449935913"
"3165","1.2743678092956543","1.2743678092956543","1.2743678092956543"
"3166","1.8514264822006226","1.8514264822006226","1.8514264822006226"
"3167","1.5435389280319214","1.5435389280319214","1.5435389280319214"
"3171","1.5682357549667358","1.5682357549667358","1.5682357549667358"
"3174","1.47036874294281","1.47036874294281","1.47036874294281"
"3177","1.6033287048339844","1.6033287048339844","1.6033287048339844"
"3178","1.5441932678222656","1.5441932678222656","1.5441932678222656"
"3185","1.5234034061431885","1.5234034061431885","1.5234034061431885"
"3186","1.5834596157073975","1.5834596157073975","1.5834596157073975"
"3187","1.6855216026306152","1.6855216026306152","1.6855216026306152"
"3188","1.8509329557418823","1.8509329557418823","1.8509329557418823"
"3190","1.551360845565796","1.551360845565796","1.551360845565796"
"3191","1.640154242515564","1.640154242515564","1.640154242515564"
"3194","1.618958830833435","1.618958830833435","1.618958830833435"
"3195","1.740031123161316","1.740031123161316","1.740031123161316"
"3196","1.7072439193725586","1.7072439193725586","1.7072439193725586"
"3198","1.8483384847640991","1.8483384847640991","1.8483384847640991"
"3199","1.427764654159546","1.427764654159546","1.427764654159546"
"3202","1.626381278038025","1.626381278038025","1.626381278038025"
"3205","1.657794713973999","1.657794713973999","1.657794713973999"
