"Step","1Ball1BlockID - Episode_Termination/base_contact","1Ball1BlockID - Episode_Termination/base_contact__MIN","1Ball1BlockID - Episode_Termination/base_contact__MAX"
"4376","1","1","1"
"4380","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4383","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4384","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4387","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4388","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4389","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4392","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4393","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4398","0.75","0.75","0.75"
"4400","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4401","1.2083333730697632","1.2083333730697632","1.2083333730697632"
"4402","1","1","1"
"4403","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4404","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4405","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4406","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4410","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4411","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4412","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4414","0.875","0.875","0.875"
"4415","0.875","0.875","0.875"
"4416","0.875","0.875","0.875"
"4421","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4422","0.875","0.875","0.875"
"4423","1","1","1"
"4424","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4425","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4427","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4431","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"4434","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4441","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4442","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4445","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4449","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4454","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4458","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4462","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4467","0.75","0.75","0.75"
"4469","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4470","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4474","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4477","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"4479","0.875","0.875","0.875"
"4482","0.5","0.5","0.5"
"4483","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4485","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4489","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4491","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4492","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4494","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4496","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"4497","0.75","0.75","0.75"
"4500","0.75","0.75","0.75"
"4501","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4503","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4504","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4505","0.75","0.75","0.75"
"4507","1.2083333730697632","1.2083333730697632","1.2083333730697632"
"4508","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"4509","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4510","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4511","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4512","0.75","0.75","0.75"
"4515","1.2083333730697632","1.2083333730697632","1.2083333730697632"
"4517","0.75","0.75","0.75"
"4518","1.2916667461395264","1.2916667461395264","1.2916667461395264"
"4526","0.625","0.625","0.625"
"4528","0.75","0.75","0.75"
"4533","1.4166667461395264","1.4166667461395264","1.4166667461395264"
"4534","1","1","1"
"4535","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4536","1.25","1.25","1.25"
"4537","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4541","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4542","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4544","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4545","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4547","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4551","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4552","0.875","0.875","0.875"
"4557","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4559","0.625","0.625","0.625"
"4564","0.625","0.625","0.625"
"4567","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4568","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"4570","1.2916667461395264","1.2916667461395264","1.2916667461395264"
"4573","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4574","1","1","1"
"4575","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4578","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4581","0.875","0.875","0.875"
"4582","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"4583","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"4584","1.25","1.25","1.25"
"4586","1","1","1"
"4587","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4588","1","1","1"
"4589","1","1","1"
"4593","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4594","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4596","0.875","0.875","0.875"
"4597","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4599","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4600","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4603","0.875","0.875","0.875"
"4604","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4605","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"4606","1.5","1.5","1.5"
"4607","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4608","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4609","0.75","0.75","0.75"
"4610","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4612","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4615","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4623","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4624","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4626","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4627","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4628","0.625","0.625","0.625"
"4629","0.875","0.875","0.875"
"4631","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4632","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4633","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4634","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4636","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"4637","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4638","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4640","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4641","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4642","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4643","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4644","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4645","0.625","0.625","0.625"
"4647","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4649","1","1","1"
"4650","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4654","0.875","0.875","0.875"
"4655","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4657","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4658","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4663","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4664","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4665","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4667","0.75","0.75","0.75"
"4668","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4670","1","1","1"
"4679","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4683","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4686","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4689","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4690","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"4692","1","1","1"
"4695","0.875","0.875","0.875"
"4697","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4699","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4702","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4704","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4705","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4710","0.875","0.875","0.875"
"4714","0.625","0.625","0.625"
"4716","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4719","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4720","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4721","1.125","1.125","1.125"
"4722","1.2916667461395264","1.2916667461395264","1.2916667461395264"
"4723","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4727","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4730","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4731","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"4732","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4734","0.875","0.875","0.875"
"4735","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4737","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4738","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4739","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4740","1.2083333730697632","1.2083333730697632","1.2083333730697632"
"4743","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4744","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4747","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"4749","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4751","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4755","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4756","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4758","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4760","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4761","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4762","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4763","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4764","0.875","0.875","0.875"
"4765","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4769","0.875","0.875","0.875"
"4770","0.75","0.75","0.75"
"4775","0.75","0.75","0.75"
"4777","0.625","0.625","0.625"
"4780","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4783","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4784","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4785","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4786","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4790","0.625","0.625","0.625"
"4791","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4794","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4797","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4798","1","1","1"
"4799","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4804","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4807","1.125","1.125","1.125"
"4808","0.75","0.75","0.75"
"4811","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4812","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4813","0.875","0.875","0.875"
"4814","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4816","1.125","1.125","1.125"
"4817","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"4820","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4821","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4824","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4826","1","1","1"
"4827","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"4828","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4829","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4832","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4833","1.25","1.25","1.25"
"4836","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4837","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4841","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4843","0.875","0.875","0.875"
"4844","1","1","1"
"4845","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4846","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4847","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4848","0.75","0.75","0.75"
"4849","1.25","1.25","1.25"
"4850","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4851","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4853","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4855","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4856","0.875","0.875","0.875"
"4857","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4858","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4859","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4861","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4863","0.625","0.625","0.625"
"4864","0.75","0.75","0.75"
"4866","0.75","0.75","0.75"
"4868","0.75","0.75","0.75"
"4869","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4871","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4872","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4874","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4880","1.25","1.25","1.25"
"4881","1.125","1.125","1.125"
"4882","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4885","1","1","1"
"4886","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4887","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4889","1","1","1"
"4892","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4893","0.875","0.875","0.875"
"4894","0.625","0.625","0.625"
"4895","0.875","0.875","0.875"
"4896","0.875","0.875","0.875"
"4897","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4898","0.875","0.875","0.875"
"4899","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4900","1","1","1"
"4901","1","1","1"
"4902","1.125","1.125","1.125"
"4903","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4906","1","1","1"
"4907","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4908","0.625","0.625","0.625"
"4909","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4910","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"4911","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"4914","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4915","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4921","1.2916667461395264","1.2916667461395264","1.2916667461395264"
"4928","0.875","0.875","0.875"
"4929","0.625","0.625","0.625"
"4930","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"4932","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4933","0.75","0.75","0.75"
"4934","1.2916667461395264","1.2916667461395264","1.2916667461395264"
"4936","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4938","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4942","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"4946","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4947","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"4950","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4951","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4953","0.625","0.625","0.625"
"4954","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4956","1","1","1"
"4959","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4960","0.875","0.875","0.875"
"4963","0.625","0.625","0.625"
"4964","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4966","1.25","1.25","1.25"
"4967","1.25","1.25","1.25"
"4973","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4976","1","1","1"
"4977","0.875","0.875","0.875"
"4981","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4982","0.75","0.75","0.75"
"4983","0.75","0.75","0.75"
"4984","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"4985","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4987","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"4991","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"4992","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"4993","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"4996","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5001","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5003","1.125","1.125","1.125"
"5005","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5008","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5011","1.125","1.125","1.125"
"5012","1","1","1"
"5013","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5014","1.2916667461395264","1.2916667461395264","1.2916667461395264"
"5015","1","1","1"
"5018","0.875","0.875","0.875"
"5020","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"5022","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"5024","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5025","1.25","1.25","1.25"
"5026","0.875","0.875","0.875"
"5027","0.875","0.875","0.875"
"5028","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"5029","0.625","0.625","0.625"
"5030","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5031","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5033","0.5","0.5","0.5"
"5034","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5035","1.125","1.125","1.125"
"5036","1.125","1.125","1.125"
"5039","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"5046","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5047","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"5048","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"5050","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"5051","1.375","1.375","1.375"
"5052","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5057","0.625","0.625","0.625"
"5059","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"5060","0.625","0.625","0.625"
"5061","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5066","0.875","0.875","0.875"
"5068","1","1","1"
"5069","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5070","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5073","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"5076","1","1","1"
"5078","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5079","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5080","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5082","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5084","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5086","1.0833333730697632","1.0833333730697632","1.0833333730697632"
"5088","1.25","1.25","1.25"
"5091","1.4583333730697632","1.4583333730697632","1.4583333730697632"
"5095","0.875","0.875","0.875"
"5096","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5097","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5098","0.75","0.75","0.75"
"5099","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5102","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5103","1","1","1"
"5104","0.375","0.375","0.375"
"5106","0.625","0.625","0.625"
"5107","1.25","1.25","1.25"
"5112","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"5115","0.875","0.875","0.875"
"5116","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5119","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5120","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5122","0.75","0.75","0.75"
"5124","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5125","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"5128","1","1","1"
"5129","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5135","0.875","0.875","0.875"
"5136","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5137","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5139","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5141","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5142","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5144","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5145","0.625","0.625","0.625"
"5146","0.625","0.625","0.625"
"5149","0.75","0.75","0.75"
"5152","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5153","0.875","0.875","0.875"
"5154","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"5162","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5163","0.875","0.875","0.875"
"5164","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"5165","0.75","0.75","0.75"
"5168","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"5172","0.875","0.875","0.875"
"5175","1.125","1.125","1.125"
"5176","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"5177","0.625","0.625","0.625"
"5178","0.625","0.625","0.625"
"5179","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5180","1","1","1"
"5181","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5183","0.75","0.75","0.75"
"5186","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5187","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5188","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5189","0.625","0.625","0.625"
"5194","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5197","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"5198","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5200","0.5","0.5","0.5"
"5201","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5202","0.375","0.375","0.375"
"5204","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5206","0.75","0.75","0.75"
"5207","0.5","0.5","0.5"
"5208","0.75","0.75","0.75"
"5209","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5210","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"5213","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5217","0.625","0.625","0.625"
"5220","1","1","1"
"5221","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5222","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5224","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"5226","1.2083333730697632","1.2083333730697632","1.2083333730697632"
"5227","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"5228","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"5229","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5230","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5231","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5234","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"5237","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5238","1","1","1"
"5240","0.75","0.75","0.75"
"5244","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5245","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5249","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5252","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5254","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"5258","1.125","1.125","1.125"
"5260","0.875","0.875","0.875"
"5264","0.625","0.625","0.625"
"5266","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5267","0.875","0.875","0.875"
"5268","0.75","0.75","0.75"
"5269","0.875","0.875","0.875"
"5271","0.75","0.75","0.75"
"5272","0.5","0.5","0.5"
"5273","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"5275","0.875","0.875","0.875"
"5276","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5279","1","1","1"
"5282","1.125","1.125","1.125"
"5284","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5287","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5288","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5290","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5292","1","1","1"
"5298","0.625","0.625","0.625"
"5304","0.875","0.875","0.875"
"5306","0.875","0.875","0.875"
"5307","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"5308","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5310","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5312","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5314","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"5322","0.875","0.875","0.875"
"5323","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5324","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5325","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5327","0.875","0.875","0.875"
"5328","1.2083333730697632","1.2083333730697632","1.2083333730697632"
"5330","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5331","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5335","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5336","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5337","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5340","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5343","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5350","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5352","0.875","0.875","0.875"
"5356","1","1","1"
"5359","0.75","0.75","0.75"
"5360","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5365","0.625","0.625","0.625"
"5367","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5369","1","1","1"
"5371","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5374","1","1","1"
"5377","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"5379","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5382","1","1","1"
"5384","1.125","1.125","1.125"
"5385","1.125","1.125","1.125"
"5386","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5387","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5389","1","1","1"
"5390","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5392","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5395","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"5397","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"5399","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5400","1","1","1"
"5402","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5404","1.375","1.375","1.375"
"5405","0.5","0.5","0.5"
"5406","0.75","0.75","0.75"
"5407","0.7916666865348816","0.7916666865348816","0.7916666865348816"
"5408","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"5413","0.8333333730697632","0.8333333730697632","0.8333333730697632"
"5416","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5417","0.875","0.875","0.875"
"5418","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"5419","1.0416667461395264","1.0416667461395264","1.0416667461395264"
"5420","1.2916667461395264","1.2916667461395264","1.2916667461395264"
"5421","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"5427","1","1","1"
"5428","0.875","0.875","0.875"
