"Step","03Blind - Metrics/targetPosition/error_pos_2d","03Blind - Metrics/targetPosition/error_pos_2d__MIN","03Blind - Metrics/targetPosition/error_pos_2d__MAX"
"6279","1.6360406875610352","1.6360406875610352","1.6360406875610352"
"6280","1.7594250440597534","1.7594250440597534","1.7594250440597534"
"6281","1.8084906339645386","1.8084906339645386","1.8084906339645386"
"6282","1.5117748975753784","1.5117748975753784","1.5117748975753784"
"6283","1.7408502101898193","1.7408502101898193","1.7408502101898193"
"6284","1.3429877758026123","1.3429877758026123","1.3429877758026123"
"6285","1.5345306396484375","1.5345306396484375","1.5345306396484375"
"6286","1.2881139516830444","1.2881139516830444","1.2881139516830444"
"6287","1.3898371458053589","1.3898371458053589","1.3898371458053589"
"6288","1.470594882965088","1.470594882965088","1.470594882965088"
"6289","1.272704005241394","1.272704005241394","1.272704005241394"
"6290","1.443885087966919","1.443885087966919","1.443885087966919"
"6291","1.486395239830017","1.486395239830017","1.486395239830017"
"6292","1.4189651012420654","1.4189651012420654","1.4189651012420654"
"6293","1.2615079879760742","1.2615079879760742","1.2615079879760742"
"6294","1.4010732173919678","1.4010732173919678","1.4010732173919678"
"6295","1.5254888534545898","1.5254888534545898","1.5254888534545898"
"6296","1.4692013263702393","1.4692013263702393","1.4692013263702393"
"6297","1.7195947170257568","1.7195947170257568","1.7195947170257568"
"6298","1.4337880611419678","1.4337880611419678","1.4337880611419678"
"6299","1.4139525890350342","1.4139525890350342","1.4139525890350342"
"6300","1.3868801593780518","1.3868801593780518","1.3868801593780518"
"6301","1.3674615621566772","1.3674615621566772","1.3674615621566772"
"6302","1.207646369934082","1.207646369934082","1.207646369934082"
"6303","1.3260023593902588","1.3260023593902588","1.3260023593902588"
"6304","1.3867526054382324","1.3867526054382324","1.3867526054382324"
"6305","1.368037462234497","1.368037462234497","1.368037462234497"
"6306","1.2923235893249512","1.2923235893249512","1.2923235893249512"
"6307","1.7190513610839844","1.7190513610839844","1.7190513610839844"
"6308","1.2716691493988037","1.2716691493988037","1.2716691493988037"
"6309","1.478092908859253","1.478092908859253","1.478092908859253"
"6310","1.5194743871688843","1.5194743871688843","1.5194743871688843"
"6311","1.7691688537597656","1.7691688537597656","1.7691688537597656"
"6312","1.771131992340088","1.771131992340088","1.771131992340088"
"6313","1.207108497619629","1.207108497619629","1.207108497619629"
"6314","1.299119472503662","1.299119472503662","1.299119472503662"
"6315","1.5254405736923218","1.5254405736923218","1.5254405736923218"
"6316","1.5538239479064941","1.5538239479064941","1.5538239479064941"
"6317","1.150497555732727","1.150497555732727","1.150497555732727"
"6318","1.354973554611206","1.354973554611206","1.354973554611206"
"6319","1.2089489698410034","1.2089489698410034","1.2089489698410034"
"6320","1.2453835010528564","1.2453835010528564","1.2453835010528564"
"6321","1.5094664096832275","1.5094664096832275","1.5094664096832275"
"6322","1.4253160953521729","1.4253160953521729","1.4253160953521729"
"6323","1.5376962423324585","1.5376962423324585","1.5376962423324585"
"6324","1.3405249118804932","1.3405249118804932","1.3405249118804932"
"6325","1.5924938917160034","1.5924938917160034","1.5924938917160034"
"6326","1.43882155418396","1.43882155418396","1.43882155418396"
"6327","1.5564124584197998","1.5564124584197998","1.5564124584197998"
"6328","1.4071186780929565","1.4071186780929565","1.4071186780929565"
"6329","1.4664268493652344","1.4664268493652344","1.4664268493652344"
"6330","1.2019004821777344","1.2019004821777344","1.2019004821777344"
"6331","1.422808051109314","1.422808051109314","1.422808051109314"
"6332","1.2973995208740234","1.2973995208740234","1.2973995208740234"
"6333","1.5315654277801514","1.5315654277801514","1.5315654277801514"
"6334","1.3989962339401245","1.3989962339401245","1.3989962339401245"
"6335","1.092644214630127","1.092644214630127","1.092644214630127"
"6336","1.6829460859298706","1.6829460859298706","1.6829460859298706"
"6337","1.31675124168396","1.31675124168396","1.31675124168396"
"6338","1.5536158084869385","1.5536158084869385","1.5536158084869385"
"6339","1.5964806079864502","1.5964806079864502","1.5964806079864502"
"6340","1.6594352722167969","1.6594352722167969","1.6594352722167969"
"6341","1.5557572841644287","1.5557572841644287","1.5557572841644287"
"6342","1.5027793645858765","1.5027793645858765","1.5027793645858765"
"6343","1.343843936920166","1.343843936920166","1.343843936920166"
"6344","1.543432593345642","1.543432593345642","1.543432593345642"
"6345","1.6985576152801514","1.6985576152801514","1.6985576152801514"
"6346","1.2581671476364136","1.2581671476364136","1.2581671476364136"
"6347","1.283660650253296","1.283660650253296","1.283660650253296"
"6348","1.2568167448043823","1.2568167448043823","1.2568167448043823"
"6349","1.2698349952697754","1.2698349952697754","1.2698349952697754"
"6350","1.0383787155151367","1.0383787155151367","1.0383787155151367"
"6351","1.4510507583618164","1.4510507583618164","1.4510507583618164"
"6352","1.3503726720809937","1.3503726720809937","1.3503726720809937"
"6353","1.0631160736083984","1.0631160736083984","1.0631160736083984"
"6354","1.4163483381271362","1.4163483381271362","1.4163483381271362"
"6355","1.7044199705123901","1.7044199705123901","1.7044199705123901"
"6356","1.2051093578338623","1.2051093578338623","1.2051093578338623"
"6357","1.5601813793182373","1.5601813793182373","1.5601813793182373"
"6358","1.3485805988311768","1.3485805988311768","1.3485805988311768"
"6359","1.2160017490386963","1.2160017490386963","1.2160017490386963"
"6360","0.9796384572982788","0.9796384572982788","0.9796384572982788"
"6361","1.1968286037445068","1.1968286037445068","1.1968286037445068"
"6362","1.292345643043518","1.292345643043518","1.292345643043518"
"6363","1.4999048709869385","1.4999048709869385","1.4999048709869385"
"6364","1.3238825798034668","1.3238825798034668","1.3238825798034668"
"6365","1.1878235340118408","1.1878235340118408","1.1878235340118408"
"6366","1.328620433807373","1.328620433807373","1.328620433807373"
"6367","1.5145835876464844","1.5145835876464844","1.5145835876464844"
"6368","1.3006672859191895","1.3006672859191895","1.3006672859191895"
"6369","1.5058339834213257","1.5058339834213257","1.5058339834213257"
"6370","1.4227765798568726","1.4227765798568726","1.4227765798568726"
"6371","1.4715890884399414","1.4715890884399414","1.4715890884399414"
"6372","1.261829137802124","1.261829137802124","1.261829137802124"
"6373","1.4303697347640991","1.4303697347640991","1.4303697347640991"
"6374","1.328481912612915","1.328481912612915","1.328481912612915"
"6375","1.3446376323699951","1.3446376323699951","1.3446376323699951"
"6376","1.4855155944824219","1.4855155944824219","1.4855155944824219"
"6377","1.8474897146224976","1.8474897146224976","1.8474897146224976"
"6378","1.7151188850402832","1.7151188850402832","1.7151188850402832"
"6379","1.5588072538375854","1.5588072538375854","1.5588072538375854"
"6380","1.6545108556747437","1.6545108556747437","1.6545108556747437"
"6381","1.530731439590454","1.530731439590454","1.530731439590454"
"6382","1.1773390769958496","1.1773390769958496","1.1773390769958496"
"6383","1.3977117538452148","1.3977117538452148","1.3977117538452148"
"6384","1.6724143028259277","1.6724143028259277","1.6724143028259277"
"6385","1.3865255117416382","1.3865255117416382","1.3865255117416382"
"6386","1.1894161701202393","1.1894161701202393","1.1894161701202393"
"6387","1.3802039623260498","1.3802039623260498","1.3802039623260498"
"6388","1.3449838161468506","1.3449838161468506","1.3449838161468506"
"6389","1.705779790878296","1.705779790878296","1.705779790878296"
"6390","1.245901107788086","1.245901107788086","1.245901107788086"
"6391","1.5602153539657593","1.5602153539657593","1.5602153539657593"
"6392","1.4997587203979492","1.4997587203979492","1.4997587203979492"
"6393","1.1981861591339111","1.1981861591339111","1.1981861591339111"
"6394","1.42769193649292","1.42769193649292","1.42769193649292"
"6395","1.340227484703064","1.340227484703064","1.340227484703064"
"6396","1.5579020977020264","1.5579020977020264","1.5579020977020264"
"6397","1.6133625507354736","1.6133625507354736","1.6133625507354736"
"6398","1.4312522411346436","1.4312522411346436","1.4312522411346436"
"6399","1.4918335676193237","1.4918335676193237","1.4918335676193237"
"6400","1.5354576110839844","1.5354576110839844","1.5354576110839844"
"6401","1.6050018072128296","1.6050018072128296","1.6050018072128296"
"6402","1.1269912719726562","1.1269912719726562","1.1269912719726562"
"6403","1.865736722946167","1.865736722946167","1.865736722946167"
"6404","1.4974311590194702","1.4974311590194702","1.4974311590194702"
"6405","1.4696149826049805","1.4696149826049805","1.4696149826049805"
"6406","1.3312227725982666","1.3312227725982666","1.3312227725982666"
"6407","1.2697741985321045","1.2697741985321045","1.2697741985321045"
"6408","1.597468376159668","1.597468376159668","1.597468376159668"
"6409","1.1610225439071655","1.1610225439071655","1.1610225439071655"
"6410","1.7333858013153076","1.7333858013153076","1.7333858013153076"
"6411","1.366978645324707","1.366978645324707","1.366978645324707"
"6412","1.3078687191009521","1.3078687191009521","1.3078687191009521"
"6413","1.3568509817123413","1.3568509817123413","1.3568509817123413"
"6414","1.5964584350585938","1.5964584350585938","1.5964584350585938"
"6415","1.1687580347061157","1.1687580347061157","1.1687580347061157"
"6416","1.499877691268921","1.499877691268921","1.499877691268921"
"6417","1.5034427642822266","1.5034427642822266","1.5034427642822266"
"6418","1.3514759540557861","1.3514759540557861","1.3514759540557861"
"6419","1.5277732610702515","1.5277732610702515","1.5277732610702515"
"6420","1.3472180366516113","1.3472180366516113","1.3472180366516113"
"6421","1.3324670791625977","1.3324670791625977","1.3324670791625977"
"6422","1.3611301183700562","1.3611301183700562","1.3611301183700562"
"6423","1.156001091003418","1.156001091003418","1.156001091003418"
"6424","1.3862041234970093","1.3862041234970093","1.3862041234970093"
"6425","1.0321530103683472","1.0321530103683472","1.0321530103683472"
"6426","1.60006844997406","1.60006844997406","1.60006844997406"
"6427","1.245308518409729","1.245308518409729","1.245308518409729"
"6428","1.6088542938232422","1.6088542938232422","1.6088542938232422"
"6429","1.522719383239746","1.522719383239746","1.522719383239746"
"6430","1.4456838369369507","1.4456838369369507","1.4456838369369507"
"6431","1.5022270679473877","1.5022270679473877","1.5022270679473877"
"6432","1.7225054502487183","1.7225054502487183","1.7225054502487183"
"6433","1.2330354452133179","1.2330354452133179","1.2330354452133179"
"6434","1.3930027484893799","1.3930027484893799","1.3930027484893799"
"6435","1.5391249656677246","1.5391249656677246","1.5391249656677246"
"6436","1.3541934490203857","1.3541934490203857","1.3541934490203857"
"6437","1.365843653678894","1.365843653678894","1.365843653678894"
"6438","1.5618877410888672","1.5618877410888672","1.5618877410888672"
"6439","1.6008658409118652","1.6008658409118652","1.6008658409118652"
"6440","1.2621121406555176","1.2621121406555176","1.2621121406555176"
"6441","1.304542899131775","1.304542899131775","1.304542899131775"
"6442","1.357503890991211","1.357503890991211","1.357503890991211"
"6443","1.4101872444152832","1.4101872444152832","1.4101872444152832"
"6444","1.3016479015350342","1.3016479015350342","1.3016479015350342"
"6445","1.16486394405365","1.16486394405365","1.16486394405365"
"6446","1.3718522787094116","1.3718522787094116","1.3718522787094116"
"6447","1.4933652877807617","1.4933652877807617","1.4933652877807617"
"6448","1.3276668787002563","1.3276668787002563","1.3276668787002563"
"6449","1.1229801177978516","1.1229801177978516","1.1229801177978516"
"6450","1.3193386793136597","1.3193386793136597","1.3193386793136597"
"6451","1.1139936447143555","1.1139936447143555","1.1139936447143555"
"6452","1.5308663845062256","1.5308663845062256","1.5308663845062256"
"6453","1.2578233480453491","1.2578233480453491","1.2578233480453491"
"6454","1.5431056022644043","1.5431056022644043","1.5431056022644043"
"6455","1.6210918426513672","1.6210918426513672","1.6210918426513672"
"6456","1.4804925918579102","1.4804925918579102","1.4804925918579102"
"6457","1.3188655376434326","1.3188655376434326","1.3188655376434326"
"6458","1.342402458190918","1.342402458190918","1.342402458190918"
"6459","1.4411191940307617","1.4411191940307617","1.4411191940307617"
"6460","1.1540250778198242","1.1540250778198242","1.1540250778198242"
"6461","1.0035860538482666","1.0035860538482666","1.0035860538482666"
"6462","1.488285779953003","1.488285779953003","1.488285779953003"
"6463","1.3872363567352295","1.3872363567352295","1.3872363567352295"
"6464","1.337525725364685","1.337525725364685","1.337525725364685"
"6465","1.379967451095581","1.379967451095581","1.379967451095581"
"6466","1.4605367183685303","1.4605367183685303","1.4605367183685303"
"6467","1.4980396032333374","1.4980396032333374","1.4980396032333374"
"6468","1.4087285995483398","1.4087285995483398","1.4087285995483398"
"6469","1.087295651435852","1.087295651435852","1.087295651435852"
"6470","1.5377137660980225","1.5377137660980225","1.5377137660980225"
"6471","1.174919843673706","1.174919843673706","1.174919843673706"
"6472","1.3506457805633545","1.3506457805633545","1.3506457805633545"
"6473","1.3618664741516113","1.3618664741516113","1.3618664741516113"
"6474","1.4663680791854858","1.4663680791854858","1.4663680791854858"
"6475","1.36165189743042","1.36165189743042","1.36165189743042"
"6476","1.33672034740448","1.33672034740448","1.33672034740448"
"6477","1.199636697769165","1.199636697769165","1.199636697769165"
"6478","1.070291519165039","1.070291519165039","1.070291519165039"
"6479","1.2753055095672607","1.2753055095672607","1.2753055095672607"
"6480","1.7540614604949951","1.7540614604949951","1.7540614604949951"
"6481","1.567490577697754","1.567490577697754","1.567490577697754"
"6482","1.2566778659820557","1.2566778659820557","1.2566778659820557"
"6483","1.2487740516662598","1.2487740516662598","1.2487740516662598"
"6484","1.3348379135131836","1.3348379135131836","1.3348379135131836"
"6485","1.238257884979248","1.238257884979248","1.238257884979248"
"6486","1.5920461416244507","1.5920461416244507","1.5920461416244507"
"6487","1.0392085313796997","1.0392085313796997","1.0392085313796997"
"6488","1.3295800685882568","1.3295800685882568","1.3295800685882568"
"6489","1.1571035385131836","1.1571035385131836","1.1571035385131836"
"6490","1.412834644317627","1.412834644317627","1.412834644317627"
"6491","1.5005617141723633","1.5005617141723633","1.5005617141723633"
"6492","1.2404191493988037","1.2404191493988037","1.2404191493988037"
"6493","1.4440559148788452","1.4440559148788452","1.4440559148788452"
"6494","1.4828637838363647","1.4828637838363647","1.4828637838363647"
"6495","1.0872447490692139","1.0872447490692139","1.0872447490692139"
"6496","1.5398285388946533","1.5398285388946533","1.5398285388946533"
"6497","1.4585657119750977","1.4585657119750977","1.4585657119750977"
"6498","1.0492186546325684","1.0492186546325684","1.0492186546325684"
"6499","1.2356902360916138","1.2356902360916138","1.2356902360916138"
"6500","1.5039026737213135","1.5039026737213135","1.5039026737213135"
"6501","1.3623299598693848","1.3623299598693848","1.3623299598693848"
"6502","1.2153477668762207","1.2153477668762207","1.2153477668762207"
"6503","1.058534860610962","1.058534860610962","1.058534860610962"
"6504","1.1466407775878906","1.1466407775878906","1.1466407775878906"
"6505","1.4548344612121582","1.4548344612121582","1.4548344612121582"
"6506","1.3845739364624023","1.3845739364624023","1.3845739364624023"
"6507","1.3070508241653442","1.3070508241653442","1.3070508241653442"
"6508","1.253147006034851","1.253147006034851","1.253147006034851"
"6509","1.3943500518798828","1.3943500518798828","1.3943500518798828"
"6510","1.0320206880569458","1.0320206880569458","1.0320206880569458"
"6511","1.8738025426864624","1.8738025426864624","1.8738025426864624"
"6512","1.5824205875396729","1.5824205875396729","1.5824205875396729"
"6513","1.3364776372909546","1.3364776372909546","1.3364776372909546"
"6514","1.1713433265686035","1.1713433265686035","1.1713433265686035"
"6515","1.3854817152023315","1.3854817152023315","1.3854817152023315"
"6516","1.1197431087493896","1.1197431087493896","1.1197431087493896"
"6517","1.5707132816314697","1.5707132816314697","1.5707132816314697"
"6518","1.1939587593078613","1.1939587593078613","1.1939587593078613"
"6519","1.0273945331573486","1.0273945331573486","1.0273945331573486"
"6520","1.4651715755462646","1.4651715755462646","1.4651715755462646"
"6521","1.2436280250549316","1.2436280250549316","1.2436280250549316"
"6522","1.3362339735031128","1.3362339735031128","1.3362339735031128"
"6523","1.482871413230896","1.482871413230896","1.482871413230896"
"6524","1.4634603261947632","1.4634603261947632","1.4634603261947632"
"6525","1.434662103652954","1.434662103652954","1.434662103652954"
"6526","1.931898832321167","1.931898832321167","1.931898832321167"
"6527","1.2841252088546753","1.2841252088546753","1.2841252088546753"
"6528","1.4051802158355713","1.4051802158355713","1.4051802158355713"
"6529","1.1707000732421875","1.1707000732421875","1.1707000732421875"
"6530","1.429297924041748","1.429297924041748","1.429297924041748"
"6531","1.4790911674499512","1.4790911674499512","1.4790911674499512"
"6532","1.3515299558639526","1.3515299558639526","1.3515299558639526"
"6533","1.318056344985962","1.318056344985962","1.318056344985962"
"6534","1.1595473289489746","1.1595473289489746","1.1595473289489746"
"6535","1.3025386333465576","1.3025386333465576","1.3025386333465576"
"6536","1.1981260776519775","1.1981260776519775","1.1981260776519775"
"6537","1.2057609558105469","1.2057609558105469","1.2057609558105469"
"6538","1.0115288496017456","1.0115288496017456","1.0115288496017456"
"6539","1.3038549423217773","1.3038549423217773","1.3038549423217773"
"6540","1.498394250869751","1.498394250869751","1.498394250869751"
"6541","1.4844884872436523","1.4844884872436523","1.4844884872436523"
"6542","1.441080093383789","1.441080093383789","1.441080093383789"
"6543","1.346204161643982","1.346204161643982","1.346204161643982"
"6544","1.2871756553649902","1.2871756553649902","1.2871756553649902"
"6545","1.0573533773422241","1.0573533773422241","1.0573533773422241"
"6546","0.9974021315574646","0.9974021315574646","0.9974021315574646"
"6547","1.3501596450805664","1.3501596450805664","1.3501596450805664"
"6548","1.2766622304916382","1.2766622304916382","1.2766622304916382"
"6549","1.1452984809875488","1.1452984809875488","1.1452984809875488"
"6550","1.2493308782577515","1.2493308782577515","1.2493308782577515"
"6551","1.4012532234191895","1.4012532234191895","1.4012532234191895"
"6552","1.597971796989441","1.597971796989441","1.597971796989441"
"6553","1.122880220413208","1.122880220413208","1.122880220413208"
"6554","1.2151684761047363","1.2151684761047363","1.2151684761047363"
"6555","0.9531316757202148","0.9531316757202148","0.9531316757202148"
"6556","1.2219183444976807","1.2219183444976807","1.2219183444976807"
"6557","1.429795503616333","1.429795503616333","1.429795503616333"
"6558","1.5133769512176514","1.5133769512176514","1.5133769512176514"
"6559","1.2595176696777344","1.2595176696777344","1.2595176696777344"
"6560","1.315962791442871","1.315962791442871","1.315962791442871"
"6561","1.2720063924789429","1.2720063924789429","1.2720063924789429"
"6562","1.3950833082199097","1.3950833082199097","1.3950833082199097"
"6563","1.2503803968429565","1.2503803968429565","1.2503803968429565"
"6564","1.205832600593567","1.205832600593567","1.205832600593567"
"6565","1.4748704433441162","1.4748704433441162","1.4748704433441162"
"6566","1.5238111019134521","1.5238111019134521","1.5238111019134521"
"6567","1.1586275100708008","1.1586275100708008","1.1586275100708008"
"6568","1.630188226699829","1.630188226699829","1.630188226699829"
"6569","1.544181227684021","1.544181227684021","1.544181227684021"
"6570","1.2732880115509033","1.2732880115509033","1.2732880115509033"
"6571","0.9435982704162598","0.9435982704162598","0.9435982704162598"
"6572","1.3308324813842773","1.3308324813842773","1.3308324813842773"
"6573","0.9819702506065369","0.9819702506065369","0.9819702506065369"
"6574","1.385318636894226","1.385318636894226","1.385318636894226"
"6575","1.1647083759307861","1.1647083759307861","1.1647083759307861"
"6576","1.3069390058517456","1.3069390058517456","1.3069390058517456"
"6577","1.3651864528656006","1.3651864528656006","1.3651864528656006"
"6578","1.2644017934799194","1.2644017934799194","1.2644017934799194"
"6579","1.1844114065170288","1.1844114065170288","1.1844114065170288"
"6580","1.3058290481567383","1.3058290481567383","1.3058290481567383"
"6581","1.207157850265503","1.207157850265503","1.207157850265503"
"6582","1.5450658798217773","1.5450658798217773","1.5450658798217773"
"6583","1.1602452993392944","1.1602452993392944","1.1602452993392944"
"6584","1.3924903869628906","1.3924903869628906","1.3924903869628906"
"6585","1.288121223449707","1.288121223449707","1.288121223449707"
"6586","1.5297107696533203","1.5297107696533203","1.5297107696533203"
"6587","1.2661882638931274","1.2661882638931274","1.2661882638931274"
"6588","1.4322141408920288","1.4322141408920288","1.4322141408920288"
"6589","1.3257421255111694","1.3257421255111694","1.3257421255111694"
"6590","1.4592952728271484","1.4592952728271484","1.4592952728271484"
"6591","1.5324852466583252","1.5324852466583252","1.5324852466583252"
"6592","1.348900556564331","1.348900556564331","1.348900556564331"
"6593","1.2597994804382324","1.2597994804382324","1.2597994804382324"
"6594","1.111293911933899","1.111293911933899","1.111293911933899"
"6595","1.4092605113983154","1.4092605113983154","1.4092605113983154"
"6596","1.3699034452438354","1.3699034452438354","1.3699034452438354"
"6597","1.6327846050262451","1.6327846050262451","1.6327846050262451"
"6598","1.0540343523025513","1.0540343523025513","1.0540343523025513"
"6599","1.678079605102539","1.678079605102539","1.678079605102539"
"6600","1.4297451972961426","1.4297451972961426","1.4297451972961426"
"6601","1.3523035049438477","1.3523035049438477","1.3523035049438477"
"6602","1.5576823949813843","1.5576823949813843","1.5576823949813843"
"6603","1.4643926620483398","1.4643926620483398","1.4643926620483398"
"6604","1.367179274559021","1.367179274559021","1.367179274559021"
"6605","1.3813867568969727","1.3813867568969727","1.3813867568969727"
"6606","1.1796941757202148","1.1796941757202148","1.1796941757202148"
"6607","1.470511794090271","1.470511794090271","1.470511794090271"
"6608","1.3228065967559814","1.3228065967559814","1.3228065967559814"
"6609","1.4078395366668701","1.4078395366668701","1.4078395366668701"
"6610","1.2020081281661987","1.2020081281661987","1.2020081281661987"
"6611","1.4671132564544678","1.4671132564544678","1.4671132564544678"
"6612","1.4804816246032715","1.4804816246032715","1.4804816246032715"
"6613","1.4791860580444336","1.4791860580444336","1.4791860580444336"
"6614","1.26905357837677","1.26905357837677","1.26905357837677"
"6615","1.2668960094451904","1.2668960094451904","1.2668960094451904"
"6616","1.4441840648651123","1.4441840648651123","1.4441840648651123"
"6617","1.0891942977905273","1.0891942977905273","1.0891942977905273"
"6618","1.1914443969726562","1.1914443969726562","1.1914443969726562"
"6619","1.2833681106567383","1.2833681106567383","1.2833681106567383"
"6620","1.2190430164337158","1.2190430164337158","1.2190430164337158"
"6621","1.3035235404968262","1.3035235404968262","1.3035235404968262"
"6622","1.1592838764190674","1.1592838764190674","1.1592838764190674"
"6623","1.0993876457214355","1.0993876457214355","1.0993876457214355"
"6624","1.4737085103988647","1.4737085103988647","1.4737085103988647"
"6625","1.4723913669586182","1.4723913669586182","1.4723913669586182"
"6626","1.273682713508606","1.273682713508606","1.273682713508606"
"6627","1.4085328578948975","1.4085328578948975","1.4085328578948975"
"6628","1.2528694868087769","1.2528694868087769","1.2528694868087769"
"6629","1.2347562313079834","1.2347562313079834","1.2347562313079834"
"6630","1.571777582168579","1.571777582168579","1.571777582168579"
"6631","1.2681821584701538","1.2681821584701538","1.2681821584701538"
"6632","1.374807596206665","1.374807596206665","1.374807596206665"
"6633","1.2486571073532104","1.2486571073532104","1.2486571073532104"
"6634","1.3590840101242065","1.3590840101242065","1.3590840101242065"
"6635","1.1680291891098022","1.1680291891098022","1.1680291891098022"
"6636","1.3846683502197266","1.3846683502197266","1.3846683502197266"
"6637","1.0956612825393677","1.0956612825393677","1.0956612825393677"
"6638","1.4256629943847656","1.4256629943847656","1.4256629943847656"
"6639","1.4527688026428223","1.4527688026428223","1.4527688026428223"
"6640","1.1565141677856445","1.1565141677856445","1.1565141677856445"
"6641","1.4442566633224487","1.4442566633224487","1.4442566633224487"
"6642","1.4096144437789917","1.4096144437789917","1.4096144437789917"
"6643","1.3861255645751953","1.3861255645751953","1.3861255645751953"
"6644","1.2597723007202148","1.2597723007202148","1.2597723007202148"
"6645","1.154750108718872","1.154750108718872","1.154750108718872"
"6646","1.3275941610336304","1.3275941610336304","1.3275941610336304"
"6647","1.448082685470581","1.448082685470581","1.448082685470581"
"6648","1.031873106956482","1.031873106956482","1.031873106956482"
"6649","1.2656409740447998","1.2656409740447998","1.2656409740447998"
"6650","1.2268825769424438","1.2268825769424438","1.2268825769424438"
"6651","1.3097190856933594","1.3097190856933594","1.3097190856933594"
"6652","1.213185429573059","1.213185429573059","1.213185429573059"
"6653","1.1228324174880981","1.1228324174880981","1.1228324174880981"
"6654","1.4002289772033691","1.4002289772033691","1.4002289772033691"
"6655","1.2357666492462158","1.2357666492462158","1.2357666492462158"
"6656","1.3162298202514648","1.3162298202514648","1.3162298202514648"
"6657","0.9681351184844971","0.9681351184844971","0.9681351184844971"
"6658","1.0226271152496338","1.0226271152496338","1.0226271152496338"
"6659","1.1888554096221924","1.1888554096221924","1.1888554096221924"
"6660","1.5363080501556396","1.5363080501556396","1.5363080501556396"
"6661","1.2832187414169312","1.2832187414169312","1.2832187414169312"
"6662","1.239095687866211","1.239095687866211","1.239095687866211"
"6663","1.3683421611785889","1.3683421611785889","1.3683421611785889"
"6664","1.1586496829986572","1.1586496829986572","1.1586496829986572"
"6665","1.3276395797729492","1.3276395797729492","1.3276395797729492"
"6666","1.3235561847686768","1.3235561847686768","1.3235561847686768"
"6667","1.3537429571151733","1.3537429571151733","1.3537429571151733"
"6668","1.0090675354003906","1.0090675354003906","1.0090675354003906"
"6669","1.3567590713500977","1.3567590713500977","1.3567590713500977"
"6670","1.3271822929382324","1.3271822929382324","1.3271822929382324"
"6671","1.3951187133789062","1.3951187133789062","1.3951187133789062"
"6672","1.2809357643127441","1.2809357643127441","1.2809357643127441"
"6673","1.1508663892745972","1.1508663892745972","1.1508663892745972"
"6674","0.9832128882408142","0.9832128882408142","0.9832128882408142"
"6675","1.4438881874084473","1.4438881874084473","1.4438881874084473"
"6676","1.1349893808364868","1.1349893808364868","1.1349893808364868"
"6677","1.098560094833374","1.098560094833374","1.098560094833374"
"6678","1.434440016746521","1.434440016746521","1.434440016746521"
"6679","1.1959812641143799","1.1959812641143799","1.1959812641143799"
"6680","1.1269404888153076","1.1269404888153076","1.1269404888153076"
"6681","0.9776737093925476","0.9776737093925476","0.9776737093925476"
"6682","1.1971802711486816","1.1971802711486816","1.1971802711486816"
"6683","1.1028159856796265","1.1028159856796265","1.1028159856796265"
"6684","1.292287826538086","1.292287826538086","1.292287826538086"
"6685","1.340541124343872","1.340541124343872","1.340541124343872"
"6686","1.4496638774871826","1.4496638774871826","1.4496638774871826"
"6687","1.3392000198364258","1.3392000198364258","1.3392000198364258"
"6688","1.333139181137085","1.333139181137085","1.333139181137085"
"6689","1.172048807144165","1.172048807144165","1.172048807144165"
"6690","1.5292810201644897","1.5292810201644897","1.5292810201644897"
"6691","1.3523786067962646","1.3523786067962646","1.3523786067962646"
"6692","1.3983051776885986","1.3983051776885986","1.3983051776885986"
"6693","1.2770977020263672","1.2770977020263672","1.2770977020263672"
"6694","1.1188617944717407","1.1188617944717407","1.1188617944717407"
"6695","1.176107406616211","1.176107406616211","1.176107406616211"
"6696","1.3805899620056152","1.3805899620056152","1.3805899620056152"
"6697","1.5118297338485718","1.5118297338485718","1.5118297338485718"
"6698","1.467020034790039","1.467020034790039","1.467020034790039"
"6699","1.411827564239502","1.411827564239502","1.411827564239502"
"6700","1.1453505754470825","1.1453505754470825","1.1453505754470825"
"6701","1.28861403465271","1.28861403465271","1.28861403465271"
"6702","1.3655014038085938","1.3655014038085938","1.3655014038085938"
"6703","1.0757064819335938","1.0757064819335938","1.0757064819335938"
"6704","1.3227910995483398","1.3227910995483398","1.3227910995483398"
"6705","1.3322663307189941","1.3322663307189941","1.3322663307189941"
"6706","1.3792710304260254","1.3792710304260254","1.3792710304260254"
"6707","1.7138640880584717","1.7138640880584717","1.7138640880584717"
"6708","1.1559265851974487","1.1559265851974487","1.1559265851974487"
"6709","1.7305457592010498","1.7305457592010498","1.7305457592010498"
"6710","1.1562387943267822","1.1562387943267822","1.1562387943267822"
"6711","1.3627245426177979","1.3627245426177979","1.3627245426177979"
"6712","1.2062557935714722","1.2062557935714722","1.2062557935714722"
"6713","1.4444236755371094","1.4444236755371094","1.4444236755371094"
"6714","1.2240453958511353","1.2240453958511353","1.2240453958511353"
"6715","1.0836710929870605","1.0836710929870605","1.0836710929870605"
"6716","1.3704522848129272","1.3704522848129272","1.3704522848129272"
"6717","1.367638111114502","1.367638111114502","1.367638111114502"
"6718","1.5374195575714111","1.5374195575714111","1.5374195575714111"
"6719","1.6053600311279297","1.6053600311279297","1.6053600311279297"
"6720","1.42691969871521","1.42691969871521","1.42691969871521"
"6721","1.4149073362350464","1.4149073362350464","1.4149073362350464"
"6722","1.3919646739959717","1.3919646739959717","1.3919646739959717"
