"Step","03Blind - Episode_Reward/payload_2_target","03Blind - Episode_Reward/payload_2_target__MIN","03Blind - Episode_Reward/payload_2_target__MAX"
"5206","5.620284557342529","5.620284557342529","5.620284557342529"
"5207","5.13884162902832","5.13884162902832","5.13884162902832"
"5208","5.336897850036621","5.336897850036621","5.336897850036621"
"5209","5.364602088928223","5.364602088928223","5.364602088928223"
"5210","5.415286540985107","5.415286540985107","5.415286540985107"
"5211","5.736409664154053","5.736409664154053","5.736409664154053"
"5212","5.2816853523254395","5.2816853523254395","5.2816853523254395"
"5213","5.132739543914795","5.132739543914795","5.132739543914795"
"5214","5.622348785400391","5.622348785400391","5.622348785400391"
"5215","5.370684623718262","5.370684623718262","5.370684623718262"
"5216","5.725062370300293","5.725062370300293","5.725062370300293"
"5217","5.771323204040527","5.771323204040527","5.771323204040527"
"5218","5.1525115966796875","5.1525115966796875","5.1525115966796875"
"5219","5.32131290435791","5.32131290435791","5.32131290435791"
"5220","5.55465841293335","5.55465841293335","5.55465841293335"
"5221","5.057352066040039","5.057352066040039","5.057352066040039"
"5222","5.7816009521484375","5.7816009521484375","5.7816009521484375"
"5223","5.496636867523193","5.496636867523193","5.496636867523193"
"5224","5.492208480834961","5.492208480834961","5.492208480834961"
"5225","5.682729721069336","5.682729721069336","5.682729721069336"
"5226","5.445255279541016","5.445255279541016","5.445255279541016"
"5227","5.366941452026367","5.366941452026367","5.366941452026367"
"5228","5.609973907470703","5.609973907470703","5.609973907470703"
"5229","5.403040885925293","5.403040885925293","5.403040885925293"
"5230","5.409694671630859","5.409694671630859","5.409694671630859"
"5231","5.8352885246276855","5.8352885246276855","5.8352885246276855"
"5232","5.175118446350098","5.175118446350098","5.175118446350098"
"5233","5.9184889793396","5.9184889793396","5.9184889793396"
"5234","5.829070568084717","5.829070568084717","5.829070568084717"
"5235","5.678068161010742","5.678068161010742","5.678068161010742"
"5236","5.371940612792969","5.371940612792969","5.371940612792969"
"5237","5.473477840423584","5.473477840423584","5.473477840423584"
"5238","5.431195259094238","5.431195259094238","5.431195259094238"
"5239","5.792233943939209","5.792233943939209","5.792233943939209"
"5240","5.32968807220459","5.32968807220459","5.32968807220459"
"5241","5.3819379806518555","5.3819379806518555","5.3819379806518555"
"5242","5.954710960388184","5.954710960388184","5.954710960388184"
"5243","6.0553388595581055","6.0553388595581055","6.0553388595581055"
"5244","5.467654705047607","5.467654705047607","5.467654705047607"
"5245","5.859199047088623","5.859199047088623","5.859199047088623"
"5246","5.532033920288086","5.532033920288086","5.532033920288086"
"5247","5.6223907470703125","5.6223907470703125","5.6223907470703125"
"5248","5.753730773925781","5.753730773925781","5.753730773925781"
"5249","5.942817687988281","5.942817687988281","5.942817687988281"
"5250","5.720663070678711","5.720663070678711","5.720663070678711"
"5251","6.00575065612793","6.00575065612793","6.00575065612793"
"5252","5.881667613983154","5.881667613983154","5.881667613983154"
"5253","5.4322509765625","5.4322509765625","5.4322509765625"
"5254","5.919162750244141","5.919162750244141","5.919162750244141"
"5255","5.411128520965576","5.411128520965576","5.411128520965576"
"5256","6.069496154785156","6.069496154785156","6.069496154785156"
"5257","5.721858978271484","5.721858978271484","5.721858978271484"
"5258","6.2399139404296875","6.2399139404296875","6.2399139404296875"
"5259","5.830770492553711","5.830770492553711","5.830770492553711"
"5260","6.168403148651123","6.168403148651123","6.168403148651123"
"5261","6.071008205413818","6.071008205413818","6.071008205413818"
"5262","5.910921096801758","5.910921096801758","5.910921096801758"
"5263","5.942025661468506","5.942025661468506","5.942025661468506"
"5264","6.1596527099609375","6.1596527099609375","6.1596527099609375"
"5265","5.814783096313477","5.814783096313477","5.814783096313477"
"5266","5.7253642082214355","5.7253642082214355","5.7253642082214355"
"5267","5.477845668792725","5.477845668792725","5.477845668792725"
"5268","6.05057430267334","6.05057430267334","6.05057430267334"
"5269","5.788150787353516","5.788150787353516","5.788150787353516"
"5270","5.463393211364746","5.463393211364746","5.463393211364746"
"5271","5.93186092376709","5.93186092376709","5.93186092376709"
"5272","5.851230144500732","5.851230144500732","5.851230144500732"
"5273","5.849539756774902","5.849539756774902","5.849539756774902"
"5274","5.919772148132324","5.919772148132324","5.919772148132324"
"5275","6.019316673278809","6.019316673278809","6.019316673278809"
"5276","5.556983947753906","5.556983947753906","5.556983947753906"
"5277","6.135045528411865","6.135045528411865","6.135045528411865"
"5278","5.92778205871582","5.92778205871582","5.92778205871582"
"5279","6.176074981689453","6.176074981689453","6.176074981689453"
"5280","5.385154724121094","5.385154724121094","5.385154724121094"
"5281","5.910667419433594","5.910667419433594","5.910667419433594"
"5282","5.455749034881592","5.455749034881592","5.455749034881592"
"5283","5.632973670959473","5.632973670959473","5.632973670959473"
"5284","6.109691619873047","6.109691619873047","6.109691619873047"
"5285","6.350405693054199","6.350405693054199","6.350405693054199"
"5286","5.7545881271362305","5.7545881271362305","5.7545881271362305"
"5287","6.384082794189453","6.384082794189453","6.384082794189453"
"5288","5.74137020111084","5.74137020111084","5.74137020111084"
"5289","6.271396636962891","6.271396636962891","6.271396636962891"
"5290","6.045970916748047","6.045970916748047","6.045970916748047"
"5291","6.360297203063965","6.360297203063965","6.360297203063965"
"5292","5.972408294677734","5.972408294677734","5.972408294677734"
"5293","5.868344783782959","5.868344783782959","5.868344783782959"
"5294","6.285978317260742","6.285978317260742","6.285978317260742"
"5295","6.350570201873779","6.350570201873779","6.350570201873779"
"5296","5.758727073669434","5.758727073669434","5.758727073669434"
"5297","5.887192726135254","5.887192726135254","5.887192726135254"
"5298","5.958263397216797","5.958263397216797","5.958263397216797"
"5299","6.034219264984131","6.034219264984131","6.034219264984131"
"5300","5.677638053894043","5.677638053894043","5.677638053894043"
"5301","5.8626627922058105","5.8626627922058105","5.8626627922058105"
"5302","5.602555751800537","5.602555751800537","5.602555751800537"
"5303","5.982507228851318","5.982507228851318","5.982507228851318"
"5304","5.996177673339844","5.996177673339844","5.996177673339844"
"5305","5.777369976043701","5.777369976043701","5.777369976043701"
"5306","5.9141845703125","5.9141845703125","5.9141845703125"
"5307","6.150873184204102","6.150873184204102","6.150873184204102"
"5308","5.94854736328125","5.94854736328125","5.94854736328125"
"5309","5.827239990234375","5.827239990234375","5.827239990234375"
"5310","5.573821067810059","5.573821067810059","5.573821067810059"
"5311","5.573371887207031","5.573371887207031","5.573371887207031"
"5312","6.248031139373779","6.248031139373779","6.248031139373779"
"5313","6.158924102783203","6.158924102783203","6.158924102783203"
"5314","5.583483695983887","5.583483695983887","5.583483695983887"
"5315","5.806853771209717","5.806853771209717","5.806853771209717"
"5316","6.031129360198975","6.031129360198975","6.031129360198975"
"5317","6.132253170013428","6.132253170013428","6.132253170013428"
"5318","6.411012172698975","6.411012172698975","6.411012172698975"
"5319","5.7817230224609375","5.7817230224609375","5.7817230224609375"
"5320","6.257460594177246","6.257460594177246","6.257460594177246"
"5321","5.735437393188477","5.735437393188477","5.735437393188477"
"5322","6.142216682434082","6.142216682434082","6.142216682434082"
"5323","6.348991394042969","6.348991394042969","6.348991394042969"
"5324","5.733356475830078","5.733356475830078","5.733356475830078"
"5325","6.197901725769043","6.197901725769043","6.197901725769043"
"5326","6.002552032470703","6.002552032470703","6.002552032470703"
"5327","5.866819381713867","5.866819381713867","5.866819381713867"
"5328","6.28473424911499","6.28473424911499","6.28473424911499"
"5329","5.809744834899902","5.809744834899902","5.809744834899902"
"5330","6.265634059906006","6.265634059906006","6.265634059906006"
"5331","6.167568206787109","6.167568206787109","6.167568206787109"
"5332","6.11929988861084","6.11929988861084","6.11929988861084"
"5333","5.92117977142334","5.92117977142334","5.92117977142334"
"5334","6.11169958114624","6.11169958114624","6.11169958114624"
"5335","5.689015865325928","5.689015865325928","5.689015865325928"
"5336","6.035577297210693","6.035577297210693","6.035577297210693"
"5337","6.127535820007324","6.127535820007324","6.127535820007324"
"5338","6.194531440734863","6.194531440734863","6.194531440734863"
"5339","5.907536506652832","5.907536506652832","5.907536506652832"
"5340","6.151671409606934","6.151671409606934","6.151671409606934"
"5341","6.419587135314941","6.419587135314941","6.419587135314941"
"5342","5.765204429626465","5.765204429626465","5.765204429626465"
"5343","6.332884788513184","6.332884788513184","6.332884788513184"
"5344","6.015830993652344","6.015830993652344","6.015830993652344"
"5345","6.42551326751709","6.42551326751709","6.42551326751709"
"5346","6.330367088317871","6.330367088317871","6.330367088317871"
"5347","6.313549041748047","6.313549041748047","6.313549041748047"
"5348","6.326253890991211","6.326253890991211","6.326253890991211"
"5349","6.211300849914551","6.211300849914551","6.211300849914551"
"5350","6.022920608520508","6.022920608520508","6.022920608520508"
"5351","5.826234340667725","5.826234340667725","5.826234340667725"
"5352","6.4193220138549805","6.4193220138549805","6.4193220138549805"
"5353","6.102168560028076","6.102168560028076","6.102168560028076"
"5354","6.1493330001831055","6.1493330001831055","6.1493330001831055"
"5355","5.711390495300293","5.711390495300293","5.711390495300293"
"5356","6.195781707763672","6.195781707763672","6.195781707763672"
"5357","6.493978500366211","6.493978500366211","6.493978500366211"
"5358","6.059450149536133","6.059450149536133","6.059450149536133"
"5359","6.194684982299805","6.194684982299805","6.194684982299805"
"5360","6.2789130210876465","6.2789130210876465","6.2789130210876465"
"5361","6.190047264099121","6.190047264099121","6.190047264099121"
"5362","6.34291410446167","6.34291410446167","6.34291410446167"
"5363","6.198665142059326","6.198665142059326","6.198665142059326"
"5364","6.55586051940918","6.55586051940918","6.55586051940918"
"5365","6.333559036254883","6.333559036254883","6.333559036254883"
"5366","5.838872909545898","5.838872909545898","5.838872909545898"
"5367","6.149966239929199","6.149966239929199","6.149966239929199"
"5368","6.302506923675537","6.302506923675537","6.302506923675537"
"5369","6.1156511306762695","6.1156511306762695","6.1156511306762695"
"5370","6.206777095794678","6.206777095794678","6.206777095794678"
"5371","6.52989387512207","6.52989387512207","6.52989387512207"
"5372","5.987847805023193","5.987847805023193","5.987847805023193"
"5373","6.135498046875","6.135498046875","6.135498046875"
"5374","6.307547569274902","6.307547569274902","6.307547569274902"
"5375","5.901562690734863","5.901562690734863","5.901562690734863"
"5376","6.119128227233887","6.119128227233887","6.119128227233887"
"5377","6.464602470397949","6.464602470397949","6.464602470397949"
"5378","5.953547954559326","5.953547954559326","5.953547954559326"
"5379","6.363986968994141","6.363986968994141","6.363986968994141"
"5380","5.961772918701172","5.961772918701172","5.961772918701172"
"5381","6.109030723571777","6.109030723571777","6.109030723571777"
"5382","6.048113822937012","6.048113822937012","6.048113822937012"
"5383","6.23993444442749","6.23993444442749","6.23993444442749"
"5384","5.896517753601074","5.896517753601074","5.896517753601074"
"5385","6.586749076843262","6.586749076843262","6.586749076843262"
"5386","6.175693511962891","6.175693511962891","6.175693511962891"
"5387","6.106474876403809","6.106474876403809","6.106474876403809"
"5388","6.0529279708862305","6.0529279708862305","6.0529279708862305"
"5389","6.2488226890563965","6.2488226890563965","6.2488226890563965"
"5390","6.310832977294922","6.310832977294922","6.310832977294922"
"5391","6.036728858947754","6.036728858947754","6.036728858947754"
"5392","6.120858192443848","6.120858192443848","6.120858192443848"
"5393","6.239824295043945","6.239824295043945","6.239824295043945"
"5394","6.169740200042725","6.169740200042725","6.169740200042725"
"5395","6.163586616516113","6.163586616516113","6.163586616516113"
"5396","6.221368312835693","6.221368312835693","6.221368312835693"
"5397","6.128059387207031","6.128059387207031","6.128059387207031"
"5398","6.0880446434021","6.0880446434021","6.0880446434021"
"5399","5.896971702575684","5.896971702575684","5.896971702575684"
"5400","6.2809600830078125","6.2809600830078125","6.2809600830078125"
"5401","5.876114845275879","5.876114845275879","5.876114845275879"
"5402","6.291314125061035","6.291314125061035","6.291314125061035"
"5403","6.125148773193359","6.125148773193359","6.125148773193359"
"5404","6.300500869750977","6.300500869750977","6.300500869750977"
"5405","6.413987636566162","6.413987636566162","6.413987636566162"
"5406","6.255373954772949","6.255373954772949","6.255373954772949"
"5407","5.872331142425537","5.872331142425537","5.872331142425537"
"5408","6.156850337982178","6.156850337982178","6.156850337982178"
"5409","6.221564292907715","6.221564292907715","6.221564292907715"
"5410","6.017148494720459","6.017148494720459","6.017148494720459"
"5411","6.139954566955566","6.139954566955566","6.139954566955566"
"5412","5.953685283660889","5.953685283660889","5.953685283660889"
"5413","6.016679286956787","6.016679286956787","6.016679286956787"
"5414","6.308879852294922","6.308879852294922","6.308879852294922"
"5415","5.914470195770264","5.914470195770264","5.914470195770264"
"5416","5.941085338592529","5.941085338592529","5.941085338592529"
"5417","6.257918357849121","6.257918357849121","6.257918357849121"
"5418","5.990693092346191","5.990693092346191","5.990693092346191"
"5419","6.2210211753845215","6.2210211753845215","6.2210211753845215"
"5420","6.088717460632324","6.088717460632324","6.088717460632324"
"5421","6.08443546295166","6.08443546295166","6.08443546295166"
"5422","6.109396934509277","6.109396934509277","6.109396934509277"
"5423","6.208627223968506","6.208627223968506","6.208627223968506"
"5424","6.054407119750977","6.054407119750977","6.054407119750977"
"5425","5.778338432312012","5.778338432312012","5.778338432312012"
"5426","6.2454447746276855","6.2454447746276855","6.2454447746276855"
"5427","5.832072734832764","5.832072734832764","5.832072734832764"
"5428","5.906767845153809","5.906767845153809","5.906767845153809"
"5429","6.348720073699951","6.348720073699951","6.348720073699951"
"5430","6.313683986663818","6.313683986663818","6.313683986663818"
"5431","6.143331527709961","6.143331527709961","6.143331527709961"
"5432","6.303096771240234","6.303096771240234","6.303096771240234"
"5433","6.194541931152344","6.194541931152344","6.194541931152344"
"5434","6.325643062591553","6.325643062591553","6.325643062591553"
"5435","6.0646467208862305","6.0646467208862305","6.0646467208862305"
"5436","5.994584560394287","5.994584560394287","5.994584560394287"
"5437","6.429884910583496","6.429884910583496","6.429884910583496"
"5438","6.460414886474609","6.460414886474609","6.460414886474609"
"5439","5.964898109436035","5.964898109436035","5.964898109436035"
"5440","5.964943885803223","5.964943885803223","5.964943885803223"
"5441","6.1127119064331055","6.1127119064331055","6.1127119064331055"
"5442","6.41730260848999","6.41730260848999","6.41730260848999"
"5443","6.441570281982422","6.441570281982422","6.441570281982422"
"5444","6.2146148681640625","6.2146148681640625","6.2146148681640625"
"5445","6.160405158996582","6.160405158996582","6.160405158996582"
"5446","6.191618919372559","6.191618919372559","6.191618919372559"
"5447","6.134853363037109","6.134853363037109","6.134853363037109"
"5448","6.345126152038574","6.345126152038574","6.345126152038574"
"5449","6.092075347900391","6.092075347900391","6.092075347900391"
"5450","6.275529384613037","6.275529384613037","6.275529384613037"
"5451","6.173940181732178","6.173940181732178","6.173940181732178"
"5452","5.832239151000977","5.832239151000977","5.832239151000977"
"5453","6.1877970695495605","6.1877970695495605","6.1877970695495605"
"5454","6.587850093841553","6.587850093841553","6.587850093841553"
"5455","6.552520751953125","6.552520751953125","6.552520751953125"
"5456","6.053528785705566","6.053528785705566","6.053528785705566"
"5457","6.483790397644043","6.483790397644043","6.483790397644043"
"5458","6.127030849456787","6.127030849456787","6.127030849456787"
"5459","6.025452613830566","6.025452613830566","6.025452613830566"
"5460","6.333168983459473","6.333168983459473","6.333168983459473"
"5461","6.143470764160156","6.143470764160156","6.143470764160156"
"5462","6.184660911560059","6.184660911560059","6.184660911560059"
"5463","6.255195617675781","6.255195617675781","6.255195617675781"
"5464","6.258072853088379","6.258072853088379","6.258072853088379"
"5465","6.152381896972656","6.152381896972656","6.152381896972656"
"5466","6.155735015869141","6.155735015869141","6.155735015869141"
"5467","6.1886749267578125","6.1886749267578125","6.1886749267578125"
"5468","6.518256664276123","6.518256664276123","6.518256664276123"
"5469","5.955568313598633","5.955568313598633","5.955568313598633"
"5470","6.27548360824585","6.27548360824585","6.27548360824585"
"5471","6.649600028991699","6.649600028991699","6.649600028991699"
"5472","6.422595977783203","6.422595977783203","6.422595977783203"
"5473","6.464486598968506","6.464486598968506","6.464486598968506"
"5474","6.357420921325684","6.357420921325684","6.357420921325684"
"5475","6.493063926696777","6.493063926696777","6.493063926696777"
"5476","5.950329780578613","5.950329780578613","5.950329780578613"
"5477","6.5298919677734375","6.5298919677734375","6.5298919677734375"
"5478","6.4095916748046875","6.4095916748046875","6.4095916748046875"
"5479","6.477656841278076","6.477656841278076","6.477656841278076"
"5480","6.484198570251465","6.484198570251465","6.484198570251465"
"5481","6.505435943603516","6.505435943603516","6.505435943603516"
"5482","6.245115280151367","6.245115280151367","6.245115280151367"
"5483","6.187325477600098","6.187325477600098","6.187325477600098"
"5484","6.358809947967529","6.358809947967529","6.358809947967529"
"5485","6.314212799072266","6.314212799072266","6.314212799072266"
"5486","6.486869812011719","6.486869812011719","6.486869812011719"
"5487","6.346524715423584","6.346524715423584","6.346524715423584"
"5488","6.295261383056641","6.295261383056641","6.295261383056641"
"5489","6.452506065368652","6.452506065368652","6.452506065368652"
"5490","6.201383590698242","6.201383590698242","6.201383590698242"
"5491","6.392898082733154","6.392898082733154","6.392898082733154"
"5492","6.2853546142578125","6.2853546142578125","6.2853546142578125"
"5493","6.576995849609375","6.576995849609375","6.576995849609375"
"5494","6.133752822875977","6.133752822875977","6.133752822875977"
"5495","6.279153823852539","6.279153823852539","6.279153823852539"
"5496","6.422975063323975","6.422975063323975","6.422975063323975"
"5497","6.178211212158203","6.178211212158203","6.178211212158203"
"5498","6.197595119476318","6.197595119476318","6.197595119476318"
"5499","6.389379024505615","6.389379024505615","6.389379024505615"
"5500","6.209775447845459","6.209775447845459","6.209775447845459"
"5501","6.263847351074219","6.263847351074219","6.263847351074219"
"5502","6.035086631774902","6.035086631774902","6.035086631774902"
"5503","6.537895202636719","6.537895202636719","6.537895202636719"
"5504","6.25083065032959","6.25083065032959","6.25083065032959"
"5505","6.631095886230469","6.631095886230469","6.631095886230469"
"5506","6.620617866516113","6.620617866516113","6.620617866516113"
"5507","6.417630195617676","6.417630195617676","6.417630195617676"
"5508","6.527381896972656","6.527381896972656","6.527381896972656"
"5509","6.425546169281006","6.425546169281006","6.425546169281006"
"5510","6.404142379760742","6.404142379760742","6.404142379760742"
"5511","6.40394401550293","6.40394401550293","6.40394401550293"
"5512","6.298389434814453","6.298389434814453","6.298389434814453"
"5513","6.424350738525391","6.424350738525391","6.424350738525391"
"5514","6.4033918380737305","6.4033918380737305","6.4033918380737305"
"5515","6.636573791503906","6.636573791503906","6.636573791503906"
"5516","6.429023742675781","6.429023742675781","6.429023742675781"
"5517","6.09007453918457","6.09007453918457","6.09007453918457"
"5518","6.6073737144470215","6.6073737144470215","6.6073737144470215"
"5519","6.5817790031433105","6.5817790031433105","6.5817790031433105"
"5520","6.17708683013916","6.17708683013916","6.17708683013916"
"5521","6.396213531494141","6.396213531494141","6.396213531494141"
"5522","6.336764812469482","6.336764812469482","6.336764812469482"
"5523","6.448005676269531","6.448005676269531","6.448005676269531"
"5524","6.508871078491211","6.508871078491211","6.508871078491211"
"5525","6.219867706298828","6.219867706298828","6.219867706298828"
"5526","6.401940822601318","6.401940822601318","6.401940822601318"
"5527","6.320517539978027","6.320517539978027","6.320517539978027"
"5528","6.059722423553467","6.059722423553467","6.059722423553467"
"5529","6.055501461029053","6.055501461029053","6.055501461029053"
"5530","5.888934135437012","5.888934135437012","5.888934135437012"
"5531","6.301280975341797","6.301280975341797","6.301280975341797"
"5532","6.1716108322143555","6.1716108322143555","6.1716108322143555"
"5533","6.293562889099121","6.293562889099121","6.293562889099121"
"5534","6.161868572235107","6.161868572235107","6.161868572235107"
"5535","6.388965606689453","6.388965606689453","6.388965606689453"
"5536","6.3624396324157715","6.3624396324157715","6.3624396324157715"
"5537","6.4373579025268555","6.4373579025268555","6.4373579025268555"
"5538","6.503003120422363","6.503003120422363","6.503003120422363"
"5539","6.116065979003906","6.116065979003906","6.116065979003906"
"5540","6.483560085296631","6.483560085296631","6.483560085296631"
"5541","6.484333038330078","6.484333038330078","6.484333038330078"
"5542","6.576824188232422","6.576824188232422","6.576824188232422"
"5543","6.5649542808532715","6.5649542808532715","6.5649542808532715"
"5544","6.3606719970703125","6.3606719970703125","6.3606719970703125"
"5545","6.281007289886475","6.281007289886475","6.281007289886475"
"5546","6.514817714691162","6.514817714691162","6.514817714691162"
"5547","6.487212657928467","6.487212657928467","6.487212657928467"
"5548","6.403970241546631","6.403970241546631","6.403970241546631"
"5549","6.499488830566406","6.499488830566406","6.499488830566406"
"5550","6.466784477233887","6.466784477233887","6.466784477233887"
"5551","6.544026851654053","6.544026851654053","6.544026851654053"
"5552","6.2589545249938965","6.2589545249938965","6.2589545249938965"
"5553","6.466554164886475","6.466554164886475","6.466554164886475"
"5554","6.563820838928223","6.563820838928223","6.563820838928223"
"5555","6.428205490112305","6.428205490112305","6.428205490112305"
"5556","6.151125907897949","6.151125907897949","6.151125907897949"
"5557","6.4384870529174805","6.4384870529174805","6.4384870529174805"
"5558","6.507298946380615","6.507298946380615","6.507298946380615"
"5559","6.2858171463012695","6.2858171463012695","6.2858171463012695"
"5560","5.950736999511719","5.950736999511719","5.950736999511719"
"5561","6.275184154510498","6.275184154510498","6.275184154510498"
"5562","6.725417137145996","6.725417137145996","6.725417137145996"
"5563","6.293374538421631","6.293374538421631","6.293374538421631"
"5564","6.367099761962891","6.367099761962891","6.367099761962891"
"5565","6.268886089324951","6.268886089324951","6.268886089324951"
"5566","6.191024303436279","6.191024303436279","6.191024303436279"
"5567","6.137607574462891","6.137607574462891","6.137607574462891"
"5568","6.586069107055664","6.586069107055664","6.586069107055664"
"5569","6.357674598693848","6.357674598693848","6.357674598693848"
"5570","6.263294219970703","6.263294219970703","6.263294219970703"
"5571","6.3705854415893555","6.3705854415893555","6.3705854415893555"
"5572","6.112102508544922","6.112102508544922","6.112102508544922"
"5573","6.176953315734863","6.176953315734863","6.176953315734863"
"5574","6.372586727142334","6.372586727142334","6.372586727142334"
"5575","6.543784141540527","6.543784141540527","6.543784141540527"
"5576","6.605171203613281","6.605171203613281","6.605171203613281"
"5577","6.3497633934021","6.3497633934021","6.3497633934021"
"5578","6.619443893432617","6.619443893432617","6.619443893432617"
"5579","6.361578941345215","6.361578941345215","6.361578941345215"
"5580","6.484710693359375","6.484710693359375","6.484710693359375"
"5581","6.271319389343262","6.271319389343262","6.271319389343262"
"5582","6.364542007446289","6.364542007446289","6.364542007446289"
"5583","6.461142539978027","6.461142539978027","6.461142539978027"
"5584","6.438813209533691","6.438813209533691","6.438813209533691"
"5585","6.658278942108154","6.658278942108154","6.658278942108154"
"5586","6.079383850097656","6.079383850097656","6.079383850097656"
"5587","6.27097225189209","6.27097225189209","6.27097225189209"
"5588","6.567972183227539","6.567972183227539","6.567972183227539"
"5589","6.538714408874512","6.538714408874512","6.538714408874512"
"5590","6.480476379394531","6.480476379394531","6.480476379394531"
"5591","6.301583766937256","6.301583766937256","6.301583766937256"
"5592","6.6464972496032715","6.6464972496032715","6.6464972496032715"
"5593","6.388201713562012","6.388201713562012","6.388201713562012"
"5594","6.617476463317871","6.617476463317871","6.617476463317871"
"5595","6.470709800720215","6.470709800720215","6.470709800720215"
"5596","6.280085563659668","6.280085563659668","6.280085563659668"
"5597","6.209067344665527","6.209067344665527","6.209067344665527"
"5598","6.218863487243652","6.218863487243652","6.218863487243652"
"5599","6.415728569030762","6.415728569030762","6.415728569030762"
"5600","6.431086540222168","6.431086540222168","6.431086540222168"
"5601","6.1041975021362305","6.1041975021362305","6.1041975021362305"
"5602","6.468901634216309","6.468901634216309","6.468901634216309"
"5603","6.445520401000977","6.445520401000977","6.445520401000977"
"5604","6.605302333831787","6.605302333831787","6.605302333831787"
"5605","6.187469482421875","6.187469482421875","6.187469482421875"
"5606","6.106420516967773","6.106420516967773","6.106420516967773"
"5607","6.43262243270874","6.43262243270874","6.43262243270874"
"5608","6.423714637756348","6.423714637756348","6.423714637756348"
"5609","6.196940898895264","6.196940898895264","6.196940898895264"
"5610","6.2613677978515625","6.2613677978515625","6.2613677978515625"
"5611","6.223304748535156","6.223304748535156","6.223304748535156"
"5612","6.241138458251953","6.241138458251953","6.241138458251953"
"5613","6.350421905517578","6.350421905517578","6.350421905517578"
"5614","6.380229949951172","6.380229949951172","6.380229949951172"
"5615","6.32220458984375","6.32220458984375","6.32220458984375"
"5616","6.519376277923584","6.519376277923584","6.519376277923584"
"5617","6.393034934997559","6.393034934997559","6.393034934997559"
"5618","6.322038173675537","6.322038173675537","6.322038173675537"
"5619","6.04046630859375","6.04046630859375","6.04046630859375"
"5620","6.3713178634643555","6.3713178634643555","6.3713178634643555"
"5621","5.96375036239624","5.96375036239624","5.96375036239624"
"5622","6.146462917327881","6.146462917327881","6.146462917327881"
"5623","6.44710636138916","6.44710636138916","6.44710636138916"
"5624","6.412741661071777","6.412741661071777","6.412741661071777"
"5625","6.515525817871094","6.515525817871094","6.515525817871094"
"5626","6.143762111663818","6.143762111663818","6.143762111663818"
"5627","6.239895820617676","6.239895820617676","6.239895820617676"
"5628","6.572434902191162","6.572434902191162","6.572434902191162"
"5629","6.568065166473389","6.568065166473389","6.568065166473389"
"5630","6.593535423278809","6.593535423278809","6.593535423278809"
"5631","6.264225006103516","6.264225006103516","6.264225006103516"
"5632","6.456416606903076","6.456416606903076","6.456416606903076"
"5633","6.164742469787598","6.164742469787598","6.164742469787598"
"5634","6.348140239715576","6.348140239715576","6.348140239715576"
"5635","6.554067611694336","6.554067611694336","6.554067611694336"
"5636","6.455319881439209","6.455319881439209","6.455319881439209"
"5637","6.550498962402344","6.550498962402344","6.550498962402344"
"5638","6.065673828125","6.065673828125","6.065673828125"
"5639","6.1962385177612305","6.1962385177612305","6.1962385177612305"
"5640","6.060005187988281","6.060005187988281","6.060005187988281"
"5641","6.151849269866943","6.151849269866943","6.151849269866943"
"5642","6.555820465087891","6.555820465087891","6.555820465087891"
"5643","6.287346839904785","6.287346839904785","6.287346839904785"
"5644","6.204137802124023","6.204137802124023","6.204137802124023"
"5645","6.338391304016113","6.338391304016113","6.338391304016113"
"5646","6.383376598358154","6.383376598358154","6.383376598358154"
"5647","6.557451248168945","6.557451248168945","6.557451248168945"
"5648","6.345950603485107","6.345950603485107","6.345950603485107"
"5649","6.1809797286987305","6.1809797286987305","6.1809797286987305"
"5650","6.0738935470581055","6.0738935470581055","6.0738935470581055"
"5651","6.054261684417725","6.054261684417725","6.054261684417725"
"5652","5.880436897277832","5.880436897277832","5.880436897277832"
"5653","6.1214423179626465","6.1214423179626465","6.1214423179626465"
"5654","6.363710403442383","6.363710403442383","6.363710403442383"
"5655","6.182634353637695","6.182634353637695","6.182634353637695"
"5656","6.175716400146484","6.175716400146484","6.175716400146484"
"5657","6.319666862487793","6.319666862487793","6.319666862487793"
"5658","6.286222457885742","6.286222457885742","6.286222457885742"
"5659","6.424230098724365","6.424230098724365","6.424230098724365"
"5660","5.729866981506348","5.729866981506348","5.729866981506348"
"5661","5.719149589538574","5.719149589538574","5.719149589538574"
"5662","6.279977798461914","6.279977798461914","6.279977798461914"
"5663","6.059382438659668","6.059382438659668","6.059382438659668"
"5664","6.1710004806518555","6.1710004806518555","6.1710004806518555"
"5665","6.435647487640381","6.435647487640381","6.435647487640381"
"5666","6.293790340423584","6.293790340423584","6.293790340423584"
"5667","6.361423015594482","6.361423015594482","6.361423015594482"
"5668","6.440891265869141","6.440891265869141","6.440891265869141"
"5669","5.959733486175537","5.959733486175537","5.959733486175537"
"5670","6.405316352844238","6.405316352844238","6.405316352844238"
"5671","6.41696834564209","6.41696834564209","6.41696834564209"
"5672","6.154504299163818","6.154504299163818","6.154504299163818"
"5673","6.348859786987305","6.348859786987305","6.348859786987305"
"5674","6.475759029388428","6.475759029388428","6.475759029388428"
"5675","6.343962669372559","6.343962669372559","6.343962669372559"
"5676","6.493728160858154","6.493728160858154","6.493728160858154"
"5677","6.6536149978637695","6.6536149978637695","6.6536149978637695"
"5678","6.350301265716553","6.350301265716553","6.350301265716553"
"5679","6.425040245056152","6.425040245056152","6.425040245056152"
"5680","6.476526260375977","6.476526260375977","6.476526260375977"
