"Step","03Blind - Loss/value_function","03Blind - Loss/value_function__MIN","03Blind - Loss/value_function__MAX"
"1831","0.09494768381118775","0.09494768381118775","0.09494768381118775"
"1832","0.09397470206022263","0.09397470206022263","0.09397470206022263"
"1833","0.08645341508090496","0.08645341508090496","0.08645341508090496"
"1834","0.09501729756593705","0.09501729756593705","0.09501729756593705"
"1835","0.08563544973731041","0.08563544973731041","0.08563544973731041"
"1836","0.09006479419767857","0.09006479419767857","0.09006479419767857"
"1837","0.09947914369404316","0.09947914369404316","0.09947914369404316"
"1838","0.072439144551754","0.072439144551754","0.072439144551754"
"1839","0.07973530068993569","0.07973530068993569","0.07973530068993569"
"1840","0.07987185828387737","0.07987185828387737","0.07987185828387737"
"1841","0.10701330415904522","0.10701330415904522","0.10701330415904522"
"1842","0.08415654450654983","0.08415654450654983","0.08415654450654983"
"1843","0.08936546407639981","0.08936546407639981","0.08936546407639981"
"1844","0.11409645192325116","0.11409645192325116","0.11409645192325116"
"1845","0.11378683745861054","0.11378683745861054","0.11378683745861054"
"1846","0.09612942337989808","0.09612942337989808","0.09612942337989808"
"1847","0.10707829035818577","0.10707829035818577","0.10707829035818577"
"1848","0.16021327637135982","0.16021327637135982","0.16021327637135982"
"1849","0.1174491535872221","0.1174491535872221","0.1174491535872221"
"1850","0.16956919506192208","0.16956919506192208","0.16956919506192208"
"1851","0.17338076420128345","0.17338076420128345","0.17338076420128345"
"1852","0.09788637049496174","0.09788637049496174","0.09788637049496174"
"1853","0.0897641971707344","0.0897641971707344","0.0897641971707344"
"1854","0.08200996406376362","0.08200996406376362","0.08200996406376362"
"1855","0.08462777249515056","0.08462777249515056","0.08462777249515056"
"1856","0.09035556949675083","0.09035556949675083","0.09035556949675083"
"1857","0.1454179286956787","0.1454179286956787","0.1454179286956787"
"1858","0.10992968641221523","0.10992968641221523","0.10992968641221523"
"1859","0.0918125081807375","0.0918125081807375","0.0918125081807375"
"1860","0.08148180358111859","0.08148180358111859","0.08148180358111859"
"1861","0.08921641372144222","0.08921641372144222","0.08921641372144222"
"1862","0.08876887820661068","0.08876887820661068","0.08876887820661068"
"1863","0.08247097879648209","0.08247097879648209","0.08247097879648209"
"1864","0.13457527048885823","0.13457527048885823","0.13457527048885823"
"1865","0.07779934965074062","0.07779934965074062","0.07779934965074062"
"1866","0.09160856902599335","0.09160856902599335","0.09160856902599335"
"1867","0.09494709335267544","0.09494709335267544","0.09494709335267544"
"1868","0.07787079699337482","0.07787079699337482","0.07787079699337482"
"1869","0.10643011704087257","0.10643011704087257","0.10643011704087257"
"1870","0.08304804638028145","0.08304804638028145","0.08304804638028145"
"1871","0.07954036928713322","0.07954036928713322","0.07954036928713322"
"1872","0.10417866967618465","0.10417866967618465","0.10417866967618465"
"1873","0.08660168051719666","0.08660168051719666","0.08660168051719666"
"1874","0.09348513633012771","0.09348513633012771","0.09348513633012771"
"1875","0.1016145922243595","0.1016145922243595","0.1016145922243595"
"1876","0.06930797901004553","0.06930797901004553","0.06930797901004553"
"1877","0.06814568825066089","0.06814568825066089","0.06814568825066089"
"1878","0.07244304083287716","0.07244304083287716","0.07244304083287716"
"1879","0.06636847537010908","0.06636847537010908","0.06636847537010908"
"1880","0.06437444370239973","0.06437444370239973","0.06437444370239973"
"1881","0.06997639276087284","0.06997639276087284","0.06997639276087284"
"1882","0.07616476826369763","0.07616476826369763","0.07616476826369763"
"1883","0.07815415672957897","0.07815415672957897","0.07815415672957897"
"1884","0.07253108248114586","0.07253108248114586","0.07253108248114586"
"1885","0.05930874701589346","0.05930874701589346","0.05930874701589346"
"1886","0.06649036481976509","0.06649036481976509","0.06649036481976509"
"1887","0.07437738478183746","0.07437738478183746","0.07437738478183746"
"1888","0.07897015661001205","0.07897015661001205","0.07897015661001205"
"1889","0.06691291518509387","0.06691291518509387","0.06691291518509387"
"1890","0.06210341341793537","0.06210341341793537","0.06210341341793537"
"1891","0.06392981633543968","0.06392981633543968","0.06392981633543968"
"1892","0.07669743746519089","0.07669743746519089","0.07669743746519089"
"1893","0.06482628546655178","0.06482628546655178","0.06482628546655178"
"1894","0.068198911100626","0.068198911100626","0.068198911100626"
"1895","0.06177226398140192","0.06177226398140192","0.06177226398140192"
"1896","0.06396422069519758","0.06396422069519758","0.06396422069519758"
"1897","0.07397371679544448","0.07397371679544448","0.07397371679544448"
"1898","0.06819201670587063","0.06819201670587063","0.06819201670587063"
"1899","0.07869325932115316","0.07869325932115316","0.07869325932115316"
"1900","0.06805188301950693","0.06805188301950693","0.06805188301950693"
"1901","0.06425594631582499","0.06425594631582499","0.06425594631582499"
"1902","0.0703352453187108","0.0703352453187108","0.0703352453187108"
"1903","0.06050258781760931","0.06050258781760931","0.06050258781760931"
"1904","0.07322746030986309","0.07322746030986309","0.07322746030986309"
"1905","0.07293407991528511","0.07293407991528511","0.07293407991528511"
"1906","0.0803809180855751","0.0803809180855751","0.0803809180855751"
"1907","0.06914077736437321","0.06914077736437321","0.06914077736437321"
"1908","0.07705370709300041","0.07705370709300041","0.07705370709300041"
"1909","0.06053504776209593","0.06053504776209593","0.06053504776209593"
"1910","0.06200093124061823","0.06200093124061823","0.06200093124061823"
"1911","0.06685632523149251","0.06685632523149251","0.06685632523149251"
"1912","0.06916042361408473","0.06916042361408473","0.06916042361408473"
"1913","0.07107168026268482","0.07107168026268482","0.07107168026268482"
"1914","0.07377690374851227","0.07377690374851227","0.07377690374851227"
"1915","0.07875649780035018","0.07875649780035018","0.07875649780035018"
"1916","0.07676086239516736","0.07676086239516736","0.07676086239516736"
"1917","0.07794882841408253","0.07794882841408253","0.07794882841408253"
"1918","0.07828868329524993","0.07828868329524993","0.07828868329524993"
"1919","0.09755964241921902","0.09755964241921902","0.09755964241921902"
"1920","0.08433095514774322","0.08433095514774322","0.08433095514774322"
"1921","0.10799278654158115","0.10799278654158115","0.10799278654158115"
"1922","0.07312371283769607","0.07312371283769607","0.07312371283769607"
"1923","0.07927515916526318","0.07927515916526318","0.07927515916526318"
"1924","0.09173068888485432","0.09173068888485432","0.09173068888485432"
"1925","0.09806918427348137","0.09806918427348137","0.09806918427348137"
"1926","0.09350792281329631","0.09350792281329631","0.09350792281329631"
"1927","0.10306027233600616","0.10306027233600616","0.10306027233600616"
"1928","0.0932161059230566","0.0932161059230566","0.0932161059230566"
"1929","0.09750507026910782","0.09750507026910782","0.09750507026910782"
"1930","0.08718391247093678","0.08718391247093678","0.08718391247093678"
"1931","0.0865241888910532","0.0865241888910532","0.0865241888910532"
"1932","0.09577552154660225","0.09577552154660225","0.09577552154660225"
"1933","0.1142653327435255","0.1142653327435255","0.1142653327435255"
"1934","0.10842286124825477","0.10842286124825477","0.10842286124825477"
"1935","0.11841777265071869","0.11841777265071869","0.11841777265071869"
"1936","0.11256159655749798","0.11256159655749798","0.11256159655749798"
"1937","0.11052819266915322","0.11052819266915322","0.11052819266915322"
"1938","0.11205067448318004","0.11205067448318004","0.11205067448318004"
"1939","0.11037059426307679","0.11037059426307679","0.11037059426307679"
"1940","0.1322670817375183","0.1322670817375183","0.1322670817375183"
"1941","0.13524219281971456","0.13524219281971456","0.13524219281971456"
"1942","0.15636024475097657","0.15636024475097657","0.15636024475097657"
"1943","0.1718852125108242","0.1718852125108242","0.1718852125108242"
"1944","0.17532629147171974","0.17532629147171974","0.17532629147171974"
"1945","0.13543760478496553","0.13543760478496553","0.13543760478496553"
"1946","0.1521495424211025","0.1521495424211025","0.1521495424211025"
"1947","0.14947390779852868","0.14947390779852868","0.14947390779852868"
"1948","0.1469015099108219","0.1469015099108219","0.1469015099108219"
"1949","0.117173932492733","0.117173932492733","0.117173932492733"
"1950","0.15510633662343026","0.15510633662343026","0.15510633662343026"
"1951","0.13944959118962288","0.13944959118962288","0.13944959118962288"
"1952","0.13860693164169788","0.13860693164169788","0.13860693164169788"
"1953","0.12561779282987118","0.12561779282987118","0.12561779282987118"
"1954","0.11804427802562714","0.11804427802562714","0.11804427802562714"
"1955","0.15475112125277518","0.15475112125277518","0.15475112125277518"
"1956","0.15218815803527833","0.15218815803527833","0.15218815803527833"
"1957","0.14269763678312303","0.14269763678312303","0.14269763678312303"
"1958","0.13712399862706662","0.13712399862706662","0.13712399862706662"
"1959","0.11539890691637993","0.11539890691637993","0.11539890691637993"
"1960","0.1885844849050045","0.1885844849050045","0.1885844849050045"
"1961","0.15524668991565704","0.15524668991565704","0.15524668991565704"
"1962","0.12809295803308487","0.12809295803308487","0.12809295803308487"
"1963","0.14557013884186745","0.14557013884186745","0.14557013884186745"
"1964","0.15200866833329202","0.15200866833329202","0.15200866833329202"
"1965","0.14536149129271508","0.14536149129271508","0.14536149129271508"
"1966","0.13246936425566674","0.13246936425566674","0.13246936425566674"
"1967","0.14492962546646596","0.14492962546646596","0.14492962546646596"
"1968","0.1333982925862074","0.1333982925862074","0.1333982925862074"
"1969","0.16174378097057343","0.16174378097057343","0.16174378097057343"
"1970","0.1354736492037773","0.1354736492037773","0.1354736492037773"
"1971","0.16208157390356065","0.16208157390356065","0.16208157390356065"
"1972","0.17124344035983086","0.17124344035983086","0.17124344035983086"
"1973","0.13770899623632432","0.13770899623632432","0.13770899623632432"
"1974","0.17884522080421447","0.17884522080421447","0.17884522080421447"
"1975","0.1469380959868431","0.1469380959868431","0.1469380959868431"
"1976","0.13599590882658957","0.13599590882658957","0.13599590882658957"
"1977","0.15832449048757552","0.15832449048757552","0.15832449048757552"
"1978","0.21091995984315873","0.21091995984315873","0.21091995984315873"
"1979","0.20756235122680664","0.20756235122680664","0.20756235122680664"
"1980","0.15874395444989203","0.15874395444989203","0.15874395444989203"
"1981","0.14807373881340027","0.14807373881340027","0.14807373881340027"
"1982","0.1712750241160393","0.1712750241160393","0.1712750241160393"
"1983","0.16204326078295708","0.16204326078295708","0.16204326078295708"
"1984","0.17446668073534966","0.17446668073534966","0.17446668073534966"
"1985","0.13902572989463807","0.13902572989463807","0.13902572989463807"
"1986","0.20002507865428926","0.20002507865428926","0.20002507865428926"
"1987","0.17656479105353357","0.17656479105353357","0.17656479105353357"
"1988","0.14285183921456338","0.14285183921456338","0.14285183921456338"
"1989","0.23094753548502922","0.23094753548502922","0.23094753548502922"
"1990","0.16789109334349633","0.16789109334349633","0.16789109334349633"
"1991","0.13785215206444262","0.13785215206444262","0.13785215206444262"
"1992","0.16222819834947586","0.16222819834947586","0.16222819834947586"
"1993","0.1943104960024357","0.1943104960024357","0.1943104960024357"
"1994","0.1781087823212147","0.1781087823212147","0.1781087823212147"
"1995","0.16078711152076722","0.16078711152076722","0.16078711152076722"
"1996","0.1955029249191284","0.1955029249191284","0.1955029249191284"
"1997","0.20237176418304442","0.20237176418304442","0.20237176418304442"
"1998","0.22303492426872254","0.22303492426872254","0.22303492426872254"
"1999","0.17029155269265175","0.17029155269265175","0.17029155269265175"
"2000","0.15317790508270263","0.15317790508270263","0.15317790508270263"
"2001","0.24437483847141267","0.24437483847141267","0.24437483847141267"
"2002","0.18820765763521194","0.18820765763521194","0.18820765763521194"
"2003","0.19767099916934966","0.19767099916934966","0.19767099916934966"
"2004","0.15087584629654885","0.15087584629654885","0.15087584629654885"
"2005","0.19270618334412576","0.19270618334412576","0.19270618334412576"
"2006","0.14062544107437133","0.14062544107437133","0.14062544107437133"
"2007","0.1486303575336933","0.1486303575336933","0.1486303575336933"
"2008","0.21082294657826423","0.21082294657826423","0.21082294657826423"
"2009","0.17853398844599724","0.17853398844599724","0.17853398844599724"
"2010","0.22181360125541688","0.22181360125541688","0.22181360125541688"
"2011","0.21711589023470879","0.21711589023470879","0.21711589023470879"
"2012","0.18118831589818002","0.18118831589818002","0.18118831589818002"
"2013","0.17144183292984963","0.17144183292984963","0.17144183292984963"
"2014","0.16632028073072433","0.16632028073072433","0.16632028073072433"
"2015","0.2785217218101025","0.2785217218101025","0.2785217218101025"
"2016","0.20421165600419044","0.20421165600419044","0.20421165600419044"
"2017","0.1585349567234516","0.1585349567234516","0.1585349567234516"
"2018","0.18296285718679428","0.18296285718679428","0.18296285718679428"
"2019","0.14870856516063213","0.14870856516063213","0.14870856516063213"
"2020","0.19520244970917702","0.19520244970917702","0.19520244970917702"
"2021","0.18776532933115958","0.18776532933115958","0.18776532933115958"
"2022","0.1946791961789131","0.1946791961789131","0.1946791961789131"
"2023","0.17600302696228026","0.17600302696228026","0.17600302696228026"
"2024","0.2087092235684395","0.2087092235684395","0.2087092235684395"
"2025","0.18203650116920472","0.18203650116920472","0.18203650116920472"
"2026","0.17781433388590812","0.17781433388590812","0.17781433388590812"
"2027","0.20922114253044127","0.20922114253044127","0.20922114253044127"
"2028","0.1859619624912739","0.1859619624912739","0.1859619624912739"
"2029","0.1754870370030403","0.1754870370030403","0.1754870370030403"
"2030","0.2063551887869835","0.2063551887869835","0.2063551887869835"
"2031","0.2171866200864315","0.2171866200864315","0.2171866200864315"
"2032","0.1758219011127949","0.1758219011127949","0.1758219011127949"
"2033","0.1503547802567482","0.1503547802567482","0.1503547802567482"
"2034","0.15960448384284973","0.15960448384284973","0.15960448384284973"
"2035","0.17018324583768846","0.17018324583768846","0.17018324583768846"
"2036","0.17355563938617707","0.17355563938617707","0.17355563938617707"
"2037","0.2024799920618534","0.2024799920618534","0.2024799920618534"
"2038","0.19395772069692613","0.19395772069692613","0.19395772069692613"
"2039","0.17317552119493484","0.17317552119493484","0.17317552119493484"
"2040","0.18305640295147896","0.18305640295147896","0.18305640295147896"
"2041","0.1853763699531555","0.1853763699531555","0.1853763699531555"
"2042","0.16228162199258805","0.16228162199258805","0.16228162199258805"
"2043","0.20816193521022797","0.20816193521022797","0.20816193521022797"
"2044","0.20844654813408853","0.20844654813408853","0.20844654813408853"
"2045","0.2495559886097908","0.2495559886097908","0.2495559886097908"
"2046","0.18076358810067178","0.18076358810067178","0.18076358810067178"
"2047","0.18044769912958145","0.18044769912958145","0.18044769912958145"
"2048","0.25385165587067604","0.25385165587067604","0.25385165587067604"
"2049","0.18244482800364495","0.18244482800364495","0.18244482800364495"
"2050","0.1958467222750187","0.1958467222750187","0.1958467222750187"
"2051","0.21732488870620728","0.21732488870620728","0.21732488870620728"
"2052","0.21805369779467582","0.21805369779467582","0.21805369779467582"
"2053","0.20972420647740364","0.20972420647740364","0.20972420647740364"
"2054","0.21542466655373574","0.21542466655373574","0.21542466655373574"
"2055","0.20006191208958626","0.20006191208958626","0.20006191208958626"
"2056","0.1891210213303566","0.1891210213303566","0.1891210213303566"
"2057","0.2111594133079052","0.2111594133079052","0.2111594133079052"
"2058","0.18869675248861312","0.18869675248861312","0.18869675248861312"
"2059","0.1890135057270527","0.1890135057270527","0.1890135057270527"
"2060","0.25167120322585107","0.25167120322585107","0.25167120322585107"
"2061","0.18527909517288207","0.18527909517288207","0.18527909517288207"
"2062","0.23358681425452232","0.23358681425452232","0.23358681425452232"
"2063","0.21382496133446693","0.21382496133446693","0.21382496133446693"
"2064","0.18861110284924507","0.18861110284924507","0.18861110284924507"
"2065","0.20358321890234948","0.20358321890234948","0.20358321890234948"
"2066","0.25152082070708276","0.25152082070708276","0.25152082070708276"
"2067","0.21321659684181213","0.21321659684181213","0.21321659684181213"
"2068","0.21823466047644616","0.21823466047644616","0.21823466047644616"
"2069","0.21748869195580484","0.21748869195580484","0.21748869195580484"
"2070","0.23957619592547416","0.23957619592547416","0.23957619592547416"
"2071","0.2392312467098236","0.2392312467098236","0.2392312467098236"
"2072","0.21734624728560448","0.21734624728560448","0.21734624728560448"
"2073","0.184417075663805","0.184417075663805","0.184417075663805"
"2074","0.2104194261133671","0.2104194261133671","0.2104194261133671"
"2075","0.2112489402294159","0.2112489402294159","0.2112489402294159"
"2076","0.23919462338089942","0.23919462338089942","0.23919462338089942"
"2077","0.2737768679857254","0.2737768679857254","0.2737768679857254"
"2078","0.21964662820100783","0.21964662820100783","0.21964662820100783"
"2079","0.25751635134220124","0.25751635134220124","0.25751635134220124"
"2080","0.23373105749487877","0.23373105749487877","0.23373105749487877"
"2081","0.24497189819812776","0.24497189819812776","0.24497189819812776"
"2082","0.25681703090667723","0.25681703090667723","0.25681703090667723"
"2083","0.18276989907026292","0.18276989907026292","0.18276989907026292"
"2084","0.2025834135711193","0.2025834135711193","0.2025834135711193"
"2085","0.25848590582609177","0.25848590582609177","0.25848590582609177"
"2086","0.31887688785791396","0.31887688785791396","0.31887688785791396"
"2087","0.24519071877002716","0.24519071877002716","0.24519071877002716"
"2088","0.24649456441402434","0.24649456441402434","0.24649456441402434"
"2089","0.19272544011473655","0.19272544011473655","0.19272544011473655"
"2090","0.22632986456155776","0.22632986456155776","0.22632986456155776"
"2091","0.22771737053990365","0.22771737053990365","0.22771737053990365"
"2092","0.19703766331076622","0.19703766331076622","0.19703766331076622"
"2093","0.24001247808337212","0.24001247808337212","0.24001247808337212"
"2094","0.23044516816735267","0.23044516816735267","0.23044516816735267"
"2095","0.18650184124708175","0.18650184124708175","0.18650184124708175"
"2096","0.23387814164161683","0.23387814164161683","0.23387814164161683"
"2097","0.22295931428670884","0.22295931428670884","0.22295931428670884"
"2098","0.1748144656419754","0.1748144656419754","0.1748144656419754"
"2099","0.25255958884954455","0.25255958884954455","0.25255958884954455"
"2100","0.20848643481731416","0.20848643481731416","0.20848643481731416"
"2101","0.2204017236828804","0.2204017236828804","0.2204017236828804"
"2102","0.28611908853054047","0.28611908853054047","0.28611908853054047"
"2103","0.24919285476207734","0.24919285476207734","0.24919285476207734"
"2104","0.2397444911301136","0.2397444911301136","0.2397444911301136"
"2105","0.2439502127468586","0.2439502127468586","0.2439502127468586"
"2106","0.1879104308784008","0.1879104308784008","0.1879104308784008"
"2107","0.24540624618530274","0.24540624618530274","0.24540624618530274"
"2108","0.17042311802506446","0.17042311802506446","0.17042311802506446"
"2109","0.1791111037135124","0.1791111037135124","0.1791111037135124"
"2110","0.2024842917919159","0.2024842917919159","0.2024842917919159"
"2111","0.20867373645305634","0.20867373645305634","0.20867373645305634"
"2112","0.22246848568320274","0.22246848568320274","0.22246848568320274"
"2113","0.21427806541323663","0.21427806541323663","0.21427806541323663"
"2114","0.298275400698185","0.298275400698185","0.298275400698185"
"2115","0.18587526977062224","0.18587526977062224","0.18587526977062224"
"2116","0.17214688360691072","0.17214688360691072","0.17214688360691072"
"2117","0.21870004907250404","0.21870004907250404","0.21870004907250404"
"2118","0.1948467344045639","0.1948467344045639","0.1948467344045639"
"2119","0.20967643558979035","0.20967643558979035","0.20967643558979035"
"2120","0.208127923309803","0.208127923309803","0.208127923309803"
"2121","0.18561642244458199","0.18561642244458199","0.18561642244458199"
"2122","0.17044531404972077","0.17044531404972077","0.17044531404972077"
"2123","0.23448696956038476","0.23448696956038476","0.23448696956038476"
"2124","0.18424003422260285","0.18424003422260285","0.18424003422260285"
"2125","0.1678130254149437","0.1678130254149437","0.1678130254149437"
"2126","0.1766274094581604","0.1766274094581604","0.1766274094581604"
"2127","0.23007152155041694","0.23007152155041694","0.23007152155041694"
"2128","0.20451758950948715","0.20451758950948715","0.20451758950948715"
"2129","0.2194276876747608","0.2194276876747608","0.2194276876747608"
"2130","0.234677105396986","0.234677105396986","0.234677105396986"
"2131","0.1960873655974865","0.1960873655974865","0.1960873655974865"
"2132","0.28104970753192904","0.28104970753192904","0.28104970753192904"
"2133","0.1805141232907772","0.1805141232907772","0.1805141232907772"
"2134","0.22701126113533973","0.22701126113533973","0.22701126113533973"
"2135","0.18489251658320427","0.18489251658320427","0.18489251658320427"
"2136","0.2206203579902649","0.2206203579902649","0.2206203579902649"
"2137","0.17583205848932265","0.17583205848932265","0.17583205848932265"
"2138","0.24715741947293282","0.24715741947293282","0.24715741947293282"
"2139","0.19089979603886603","0.19089979603886603","0.19089979603886603"
"2140","0.19899647310376167","0.19899647310376167","0.19899647310376167"
"2141","0.2393483780324459","0.2393483780324459","0.2393483780324459"
"2142","0.21779862120747567","0.21779862120747567","0.21779862120747567"
"2143","0.22136968821287156","0.22136968821287156","0.22136968821287156"
"2144","0.24962239414453508","0.24962239414453508","0.24962239414453508"
"2145","0.1939668081700802","0.1939668081700802","0.1939668081700802"
"2146","0.24562202021479607","0.24562202021479607","0.24562202021479607"
"2147","0.25695315301418303","0.25695315301418303","0.25695315301418303"
"2148","0.20747430846095086","0.20747430846095086","0.20747430846095086"
"2149","0.20294184237718582","0.20294184237718582","0.20294184237718582"
"2150","0.19433127492666244","0.19433127492666244","0.19433127492666244"
"2151","0.2602215312421322","0.2602215312421322","0.2602215312421322"
"2152","0.18269131258130072","0.18269131258130072","0.18269131258130072"
"2153","0.21946867927908897","0.21946867927908897","0.21946867927908897"
"2154","0.18358419463038445","0.18358419463038445","0.18358419463038445"
"2155","0.189169792085886","0.189169792085886","0.189169792085886"
"2156","0.24195796996355057","0.24195796996355057","0.24195796996355057"
"2157","0.22292714267969133","0.22292714267969133","0.22292714267969133"
"2158","0.240010117739439","0.240010117739439","0.240010117739439"
"2159","0.24558936506509782","0.24558936506509782","0.24558936506509782"
"2160","0.18320597484707832","0.18320597484707832","0.18320597484707832"
"2161","0.18788817450404166","0.18788817450404166","0.18788817450404166"
"2162","0.19658967331051827","0.19658967331051827","0.19658967331051827"
"2163","0.24895921498537063","0.24895921498537063","0.24895921498537063"
"2164","0.20070425942540168","0.20070425942540168","0.20070425942540168"
"2165","0.22339708134531974","0.22339708134531974","0.22339708134531974"
"2166","0.22508212625980378","0.22508212625980378","0.22508212625980378"
"2167","0.22128607332706451","0.22128607332706451","0.22128607332706451"
"2168","0.20443867444992064","0.20443867444992064","0.20443867444992064"
"2169","0.20440585538744926","0.20440585538744926","0.20440585538744926"
"2170","0.2590824767947197","0.2590824767947197","0.2590824767947197"
"2171","0.20776015594601632","0.20776015594601632","0.20776015594601632"
"2172","0.23895013630390166","0.23895013630390166","0.23895013630390166"
"2173","0.22325543090701103","0.22325543090701103","0.22325543090701103"
"2174","0.24736205860972404","0.24736205860972404","0.24736205860972404"
"2175","0.22050200030207634","0.22050200030207634","0.22050200030207634"
"2176","0.22389950305223466","0.22389950305223466","0.22389950305223466"
"2177","0.25426277369260786","0.25426277369260786","0.25426277369260786"
"2178","0.23991895020008086","0.23991895020008086","0.23991895020008086"
"2179","0.2588645778596401","0.2588645778596401","0.2588645778596401"
"2180","0.2305287517607212","0.2305287517607212","0.2305287517607212"
"2181","0.2329393982887268","0.2329393982887268","0.2329393982887268"
"2182","0.31005968898534775","0.31005968898534775","0.31005968898534775"
"2183","0.19848585203289987","0.19848585203289987","0.19848585203289987"
"2184","0.25595408156514166","0.25595408156514166","0.25595408156514166"
"2185","0.22106511816382407","0.22106511816382407","0.22106511816382407"
"2186","0.1903585396707058","0.1903585396707058","0.1903585396707058"
"2187","0.19051490277051925","0.19051490277051925","0.19051490277051925"
"2188","0.2826729990541935","0.2826729990541935","0.2826729990541935"
"2189","0.2255268983542919","0.2255268983542919","0.2255268983542919"
"2190","0.2609127528965473","0.2609127528965473","0.2609127528965473"
"2191","0.21261460781097413","0.21261460781097413","0.21261460781097413"
"2192","0.1843847192823887","0.1843847192823887","0.1843847192823887"
"2193","0.21050716042518616","0.21050716042518616","0.21050716042518616"
"2194","0.2054820366203785","0.2054820366203785","0.2054820366203785"
"2195","0.21488210037350655","0.21488210037350655","0.21488210037350655"
"2196","0.178331346064806","0.178331346064806","0.178331346064806"
"2197","0.19706552773714064","0.19706552773714064","0.19706552773714064"
"2198","0.22522751837968827","0.22522751837968827","0.22522751837968827"
"2199","0.17314758896827698","0.17314758896827698","0.17314758896827698"
"2200","0.1927674911916256","0.1927674911916256","0.1927674911916256"
"2201","0.218865105509758","0.218865105509758","0.218865105509758"
"2202","0.1949559234082699","0.1949559234082699","0.1949559234082699"
"2203","0.1513445720076561","0.1513445720076561","0.1513445720076561"
"2204","0.18389880359172822","0.18389880359172822","0.18389880359172822"
"2205","0.23780262097716331","0.23780262097716331","0.23780262097716331"
"2206","0.2365193247795105","0.2365193247795105","0.2365193247795105"
"2207","0.20525723099708557","0.20525723099708557","0.20525723099708557"
"2208","0.25087204575538635","0.25087204575538635","0.25087204575538635"
"2209","0.19336892813444137","0.19336892813444137","0.19336892813444137"
"2210","0.2357437029480934","0.2357437029480934","0.2357437029480934"
"2211","0.23196674436330794","0.23196674436330794","0.23196674436330794"
"2212","0.19515142515301703","0.19515142515301703","0.19515142515301703"
"2213","0.28250312656164167","0.28250312656164167","0.28250312656164167"
"2214","0.23651862666010856","0.23651862666010856","0.23651862666010856"
"2215","0.20829322636127473","0.20829322636127473","0.20829322636127473"
"2216","0.23313694447278976","0.23313694447278976","0.23313694447278976"
"2217","0.20889005064964294","0.20889005064964294","0.20889005064964294"
"2218","0.17927701845765115","0.17927701845765115","0.17927701845765115"
"2219","0.18088802322745323","0.18088802322745323","0.18088802322745323"
"2220","0.22088779807090758","0.22088779807090758","0.22088779807090758"
"2221","0.25675170347094534","0.25675170347094534","0.25675170347094534"
"2222","0.21275007203221322","0.21275007203221322","0.21275007203221322"
"2223","0.26136804148554804","0.26136804148554804","0.26136804148554804"
"2224","0.2808269180357456","0.2808269180357456","0.2808269180357456"
"2225","0.2055915430188179","0.2055915430188179","0.2055915430188179"
"2226","0.19688789993524553","0.19688789993524553","0.19688789993524553"
"2227","0.18419316560029983","0.18419316560029983","0.18419316560029983"
"2228","0.17912838533520697","0.17912838533520697","0.17912838533520697"
"2229","0.23965936824679374","0.23965936824679374","0.23965936824679374"
"2230","0.23340502232313157","0.23340502232313157","0.23340502232313157"
"2231","0.24948024675250052","0.24948024675250052","0.24948024675250052"
"2232","0.19847049042582512","0.19847049042582512","0.19847049042582512"
"2233","0.18101499378681182","0.18101499378681182","0.18101499378681182"
"2234","0.17333662137389183","0.17333662137389183","0.17333662137389183"
"2235","0.18602519556879998","0.18602519556879998","0.18602519556879998"
"2236","0.2246687039732933","0.2246687039732933","0.2246687039732933"
"2237","0.22665346041321754","0.22665346041321754","0.22665346041321754"
"2238","0.2118664488196373","0.2118664488196373","0.2118664488196373"
"2239","0.291447963565588","0.291447963565588","0.291447963565588"
"2240","0.2206367313861847","0.2206367313861847","0.2206367313861847"
"2241","0.194663255661726","0.194663255661726","0.194663255661726"
"2242","0.27336798161268233","0.27336798161268233","0.27336798161268233"
"2243","0.19078286364674568","0.19078286364674568","0.19078286364674568"
"2244","0.21005805134773253","0.21005805134773253","0.21005805134773253"
"2245","0.17592566311359406","0.17592566311359406","0.17592566311359406"
"2246","0.2459145002067089","0.2459145002067089","0.2459145002067089"
"2247","0.2139353059232235","0.2139353059232235","0.2139353059232235"
"2248","0.1853128418326378","0.1853128418326378","0.1853128418326378"
"2249","0.20708217546343805","0.20708217546343805","0.20708217546343805"
"2250","0.17266630083322526","0.17266630083322526","0.17266630083322526"
"2251","0.23188598304986954","0.23188598304986954","0.23188598304986954"
"2252","0.24587928503751755","0.24587928503751755","0.24587928503751755"
"2253","0.25222157984972","0.25222157984972","0.25222157984972"
"2254","0.19737773686647414","0.19737773686647414","0.19737773686647414"
"2255","0.23311875388026237","0.23311875388026237","0.23311875388026237"
"2256","0.2266455627977848","0.2266455627977848","0.2266455627977848"
"2257","0.2224842019379139","0.2224842019379139","0.2224842019379139"
"2258","0.2632657870650291","0.2632657870650291","0.2632657870650291"
"2259","0.25516678020358086","0.25516678020358086","0.25516678020358086"
"2260","0.2857977733016014","0.2857977733016014","0.2857977733016014"
"2261","0.21827636957168578","0.21827636957168578","0.21827636957168578"
"2262","0.22086161077022554","0.22086161077022554","0.22086161077022554"
"2263","0.2167754203081131","0.2167754203081131","0.2167754203081131"
"2264","0.2066158153116703","0.2066158153116703","0.2066158153116703"
"2265","0.20992880165576935","0.20992880165576935","0.20992880165576935"
"2266","0.23272785693407058","0.23272785693407058","0.23272785693407058"
"2267","0.18471348136663437","0.18471348136663437","0.18471348136663437"
