"Step","03Blind - Episode_Reward/bot_2_payload","03Blind - Episode_Reward/bot_2_payload__MIN","03Blind - Episode_Reward/bot_2_payload__MAX"
"1341","2.5141029357910156","2.5141029357910156","2.5141029357910156"
"1342","2.485614538192749","2.485614538192749","2.485614538192749"
"1343","2.3751654624938965","2.3751654624938965","2.3751654624938965"
"1344","2.433582305908203","2.433582305908203","2.433582305908203"
"1345","2.508401870727539","2.508401870727539","2.508401870727539"
"1346","2.5150885581970215","2.5150885581970215","2.5150885581970215"
"1347","2.41719388961792","2.41719388961792","2.41719388961792"
"1348","2.383725166320801","2.383725166320801","2.383725166320801"
"1349","2.49068546295166","2.49068546295166","2.49068546295166"
"1350","2.459892988204956","2.459892988204956","2.459892988204956"
"1351","2.5004217624664307","2.5004217624664307","2.5004217624664307"
"1352","2.6109418869018555","2.6109418869018555","2.6109418869018555"
"1353","2.310520648956299","2.310520648956299","2.310520648956299"
"1354","2.4606337547302246","2.4606337547302246","2.4606337547302246"
"1355","2.549943447113037","2.549943447113037","2.549943447113037"
"1356","2.3444271087646484","2.3444271087646484","2.3444271087646484"
"1357","2.4739601612091064","2.4739601612091064","2.4739601612091064"
"1358","2.5631422996520996","2.5631422996520996","2.5631422996520996"
"1359","2.3294153213500977","2.3294153213500977","2.3294153213500977"
"1360","2.434065818786621","2.434065818786621","2.434065818786621"
"1361","2.256791830062866","2.256791830062866","2.256791830062866"
"1362","2.4000635147094727","2.4000635147094727","2.4000635147094727"
"1363","2.5079150199890137","2.5079150199890137","2.5079150199890137"
"1364","2.41839599609375","2.41839599609375","2.41839599609375"
"1365","2.2472639083862305","2.2472639083862305","2.2472639083862305"
"1366","2.4317502975463867","2.4317502975463867","2.4317502975463867"
"1367","2.3766303062438965","2.3766303062438965","2.3766303062438965"
"1368","2.5947842597961426","2.5947842597961426","2.5947842597961426"
"1369","2.543628692626953","2.543628692626953","2.543628692626953"
"1370","2.3741836547851562","2.3741836547851562","2.3741836547851562"
"1371","2.62304425239563","2.62304425239563","2.62304425239563"
"1372","2.522031307220459","2.522031307220459","2.522031307220459"
"1373","2.3400912284851074","2.3400912284851074","2.3400912284851074"
"1374","2.5904653072357178","2.5904653072357178","2.5904653072357178"
"1375","2.5866098403930664","2.5866098403930664","2.5866098403930664"
"1376","2.529191493988037","2.529191493988037","2.529191493988037"
"1377","2.5362932682037354","2.5362932682037354","2.5362932682037354"
"1378","2.661085605621338","2.661085605621338","2.661085605621338"
"1379","2.5801334381103516","2.5801334381103516","2.5801334381103516"
"1380","2.579862117767334","2.579862117767334","2.579862117767334"
"1381","2.5378997325897217","2.5378997325897217","2.5378997325897217"
"1382","2.5394277572631836","2.5394277572631836","2.5394277572631836"
"1383","2.519840955734253","2.519840955734253","2.519840955734253"
"1384","2.4534921646118164","2.4534921646118164","2.4534921646118164"
"1385","2.411970853805542","2.411970853805542","2.411970853805542"
"1386","2.2605910301208496","2.2605910301208496","2.2605910301208496"
"1387","2.5849013328552246","2.5849013328552246","2.5849013328552246"
"1388","2.6478917598724365","2.6478917598724365","2.6478917598724365"
"1389","2.5525872707366943","2.5525872707366943","2.5525872707366943"
"1390","2.3606204986572266","2.3606204986572266","2.3606204986572266"
"1391","2.6372859477996826","2.6372859477996826","2.6372859477996826"
"1392","2.6008262634277344","2.6008262634277344","2.6008262634277344"
"1393","2.6845526695251465","2.6845526695251465","2.6845526695251465"
"1394","2.4905807971954346","2.4905807971954346","2.4905807971954346"
"1395","2.691739797592163","2.691739797592163","2.691739797592163"
"1396","2.578679084777832","2.578679084777832","2.578679084777832"
"1397","2.614933967590332","2.614933967590332","2.614933967590332"
"1398","2.6186771392822266","2.6186771392822266","2.6186771392822266"
"1399","2.544948101043701","2.544948101043701","2.544948101043701"
"1400","2.4835667610168457","2.4835667610168457","2.4835667610168457"
"1401","2.529935836791992","2.529935836791992","2.529935836791992"
"1402","2.6287424564361572","2.6287424564361572","2.6287424564361572"
"1403","2.5203068256378174","2.5203068256378174","2.5203068256378174"
"1404","2.7003607749938965","2.7003607749938965","2.7003607749938965"
"1405","2.5939972400665283","2.5939972400665283","2.5939972400665283"
"1406","2.519047260284424","2.519047260284424","2.519047260284424"
"1407","2.636490821838379","2.636490821838379","2.636490821838379"
"1408","2.611783027648926","2.611783027648926","2.611783027648926"
"1409","2.2832207679748535","2.2832207679748535","2.2832207679748535"
"1410","2.516427516937256","2.516427516937256","2.516427516937256"
"1411","2.4673588275909424","2.4673588275909424","2.4673588275909424"
"1412","2.3952231407165527","2.3952231407165527","2.3952231407165527"
"1413","2.267824172973633","2.267824172973633","2.267824172973633"
"1414","2.576219320297241","2.576219320297241","2.576219320297241"
"1415","2.53076171875","2.53076171875","2.53076171875"
"1416","2.406036853790283","2.406036853790283","2.406036853790283"
"1417","2.5810422897338867","2.5810422897338867","2.5810422897338867"
"1418","2.5924155712127686","2.5924155712127686","2.5924155712127686"
"1419","2.54082989692688","2.54082989692688","2.54082989692688"
"1420","2.452782392501831","2.452782392501831","2.452782392501831"
"1421","2.5527820587158203","2.5527820587158203","2.5527820587158203"
"1422","2.5460948944091797","2.5460948944091797","2.5460948944091797"
"1423","2.6075284481048584","2.6075284481048584","2.6075284481048584"
"1424","2.4769744873046875","2.4769744873046875","2.4769744873046875"
"1425","2.4791369438171387","2.4791369438171387","2.4791369438171387"
"1426","2.501239776611328","2.501239776611328","2.501239776611328"
"1427","2.6608645915985107","2.6608645915985107","2.6608645915985107"
"1428","2.471297264099121","2.471297264099121","2.471297264099121"
"1429","2.5815651416778564","2.5815651416778564","2.5815651416778564"
"1430","2.692410469055176","2.692410469055176","2.692410469055176"
"1431","2.6856067180633545","2.6856067180633545","2.6856067180633545"
"1432","2.688114881515503","2.688114881515503","2.688114881515503"
"1433","2.7455854415893555","2.7455854415893555","2.7455854415893555"
"1434","2.5011940002441406","2.5011940002441406","2.5011940002441406"
"1435","2.757636785507202","2.757636785507202","2.757636785507202"
"1436","2.6166865825653076","2.6166865825653076","2.6166865825653076"
"1437","2.6495261192321777","2.6495261192321777","2.6495261192321777"
"1438","2.610398769378662","2.610398769378662","2.610398769378662"
"1439","2.5539841651916504","2.5539841651916504","2.5539841651916504"
"1440","2.7363688945770264","2.7363688945770264","2.7363688945770264"
"1441","2.751347303390503","2.751347303390503","2.751347303390503"
"1442","2.6088788509368896","2.6088788509368896","2.6088788509368896"
"1443","2.6346616744995117","2.6346616744995117","2.6346616744995117"
"1444","2.6676015853881836","2.6676015853881836","2.6676015853881836"
"1445","2.624955892562866","2.624955892562866","2.624955892562866"
"1446","2.5284996032714844","2.5284996032714844","2.5284996032714844"
"1447","2.73211669921875","2.73211669921875","2.73211669921875"
"1448","2.6523959636688232","2.6523959636688232","2.6523959636688232"
"1449","2.7101809978485107","2.7101809978485107","2.7101809978485107"
"1450","2.7721691131591797","2.7721691131591797","2.7721691131591797"
"1451","2.756133556365967","2.756133556365967","2.756133556365967"
"1452","2.6971893310546875","2.6971893310546875","2.6971893310546875"
"1453","2.6578872203826904","2.6578872203826904","2.6578872203826904"
"1454","2.615152359008789","2.615152359008789","2.615152359008789"
"1455","2.7954814434051514","2.7954814434051514","2.7954814434051514"
"1456","2.4858148097991943","2.4858148097991943","2.4858148097991943"
"1457","2.726301908493042","2.726301908493042","2.726301908493042"
"1458","2.519510269165039","2.519510269165039","2.519510269165039"
"1459","2.3201091289520264","2.3201091289520264","2.3201091289520264"
"1460","2.6412601470947266","2.6412601470947266","2.6412601470947266"
"1461","2.610819101333618","2.610819101333618","2.610819101333618"
"1462","2.7184386253356934","2.7184386253356934","2.7184386253356934"
"1463","2.7041079998016357","2.7041079998016357","2.7041079998016357"
"1464","2.598130226135254","2.598130226135254","2.598130226135254"
"1465","2.6115171909332275","2.6115171909332275","2.6115171909332275"
"1466","2.6142566204071045","2.6142566204071045","2.6142566204071045"
"1467","2.6036157608032227","2.6036157608032227","2.6036157608032227"
"1468","2.6157593727111816","2.6157593727111816","2.6157593727111816"
"1469","2.4719183444976807","2.4719183444976807","2.4719183444976807"
"1470","2.5214405059814453","2.5214405059814453","2.5214405059814453"
"1471","2.509084463119507","2.509084463119507","2.509084463119507"
"1472","2.650017261505127","2.650017261505127","2.650017261505127"
"1473","2.5255613327026367","2.5255613327026367","2.5255613327026367"
"1474","2.3951287269592285","2.3951287269592285","2.3951287269592285"
"1475","2.581442356109619","2.581442356109619","2.581442356109619"
"1476","2.4741897583007812","2.4741897583007812","2.4741897583007812"
"1477","2.677555799484253","2.677555799484253","2.677555799484253"
"1478","2.5876574516296387","2.5876574516296387","2.5876574516296387"
"1479","2.4805397987365723","2.4805397987365723","2.4805397987365723"
"1480","2.527256488800049","2.527256488800049","2.527256488800049"
"1481","2.73842716217041","2.73842716217041","2.73842716217041"
"1482","2.605933666229248","2.605933666229248","2.605933666229248"
"1483","2.6877455711364746","2.6877455711364746","2.6877455711364746"
"1484","2.526501178741455","2.526501178741455","2.526501178741455"
"1485","2.6111507415771484","2.6111507415771484","2.6111507415771484"
"1486","2.4545114040374756","2.4545114040374756","2.4545114040374756"
"1487","2.5274977684020996","2.5274977684020996","2.5274977684020996"
"1488","2.4535932540893555","2.4535932540893555","2.4535932540893555"
"1489","2.492832660675049","2.492832660675049","2.492832660675049"
"1490","2.514965295791626","2.514965295791626","2.514965295791626"
"1491","2.5597996711730957","2.5597996711730957","2.5597996711730957"
"1492","2.6349129676818848","2.6349129676818848","2.6349129676818848"
"1493","2.4757308959960938","2.4757308959960938","2.4757308959960938"
"1494","2.554342031478882","2.554342031478882","2.554342031478882"
"1495","2.4703927040100098","2.4703927040100098","2.4703927040100098"
"1496","2.4133408069610596","2.4133408069610596","2.4133408069610596"
"1497","2.4639346599578857","2.4639346599578857","2.4639346599578857"
"1498","2.619086265563965","2.619086265563965","2.619086265563965"
"1499","2.429412841796875","2.429412841796875","2.429412841796875"
"1500","2.5731663703918457","2.5731663703918457","2.5731663703918457"
"1501","2.5916974544525146","2.5916974544525146","2.5916974544525146"
"1502","2.608107805252075","2.608107805252075","2.608107805252075"
"1503","2.685082197189331","2.685082197189331","2.685082197189331"
"1504","2.5655741691589355","2.5655741691589355","2.5655741691589355"
"1505","2.631732702255249","2.631732702255249","2.631732702255249"
"1506","2.509955406188965","2.509955406188965","2.509955406188965"
"1507","2.6341795921325684","2.6341795921325684","2.6341795921325684"
"1508","2.529207229614258","2.529207229614258","2.529207229614258"
"1509","2.4359235763549805","2.4359235763549805","2.4359235763549805"
"1510","2.413682699203491","2.413682699203491","2.413682699203491"
"1511","2.7174086570739746","2.7174086570739746","2.7174086570739746"
"1512","2.665274143218994","2.665274143218994","2.665274143218994"
"1513","2.507115125656128","2.507115125656128","2.507115125656128"
"1514","2.6546244621276855","2.6546244621276855","2.6546244621276855"
"1515","2.789564847946167","2.789564847946167","2.789564847946167"
"1516","2.7030153274536133","2.7030153274536133","2.7030153274536133"
"1517","2.585458755493164","2.585458755493164","2.585458755493164"
"1518","2.4732751846313477","2.4732751846313477","2.4732751846313477"
"1519","2.5345613956451416","2.5345613956451416","2.5345613956451416"
"1520","2.8319458961486816","2.8319458961486816","2.8319458961486816"
"1521","2.6542208194732666","2.6542208194732666","2.6542208194732666"
"1522","2.369906425476074","2.369906425476074","2.369906425476074"
"1523","2.630244255065918","2.630244255065918","2.630244255065918"
"1524","2.668980360031128","2.668980360031128","2.668980360031128"
"1525","2.39310359954834","2.39310359954834","2.39310359954834"
"1526","2.5233819484710693","2.5233819484710693","2.5233819484710693"
"1527","2.5364112854003906","2.5364112854003906","2.5364112854003906"
"1528","2.421982526779175","2.421982526779175","2.421982526779175"
"1529","2.228980779647827","2.228980779647827","2.228980779647827"
"1530","2.5651540756225586","2.5651540756225586","2.5651540756225586"
"1531","2.368295192718506","2.368295192718506","2.368295192718506"
"1532","2.455900192260742","2.455900192260742","2.455900192260742"
"1533","2.5404775142669678","2.5404775142669678","2.5404775142669678"
"1534","2.4467692375183105","2.4467692375183105","2.4467692375183105"
"1535","2.480565071105957","2.480565071105957","2.480565071105957"
"1536","2.5229973793029785","2.5229973793029785","2.5229973793029785"
"1537","2.5170657634735107","2.5170657634735107","2.5170657634735107"
"1538","2.440812110900879","2.440812110900879","2.440812110900879"
"1539","2.457868814468384","2.457868814468384","2.457868814468384"
"1540","2.5868334770202637","2.5868334770202637","2.5868334770202637"
"1541","2.3663504123687744","2.3663504123687744","2.3663504123687744"
"1542","2.587265968322754","2.587265968322754","2.587265968322754"
"1543","2.5402445793151855","2.5402445793151855","2.5402445793151855"
"1544","2.52925443649292","2.52925443649292","2.52925443649292"
"1545","2.5069780349731445","2.5069780349731445","2.5069780349731445"
"1546","2.604184150695801","2.604184150695801","2.604184150695801"
"1547","2.5294830799102783","2.5294830799102783","2.5294830799102783"
"1548","2.572206497192383","2.572206497192383","2.572206497192383"
"1549","2.4937145709991455","2.4937145709991455","2.4937145709991455"
"1550","2.554539203643799","2.554539203643799","2.554539203643799"
"1551","2.503181219100952","2.503181219100952","2.503181219100952"
"1552","2.3680505752563477","2.3680505752563477","2.3680505752563477"
"1553","2.5575337409973145","2.5575337409973145","2.5575337409973145"
"1554","2.3317267894744873","2.3317267894744873","2.3317267894744873"
"1555","2.4158546924591064","2.4158546924591064","2.4158546924591064"
"1556","2.3916027545928955","2.3916027545928955","2.3916027545928955"
"1557","2.3943638801574707","2.3943638801574707","2.3943638801574707"
"1558","2.493074893951416","2.493074893951416","2.493074893951416"
"1559","2.4759387969970703","2.4759387969970703","2.4759387969970703"
"1560","2.1465067863464355","2.1465067863464355","2.1465067863464355"
"1561","2.3211607933044434","2.3211607933044434","2.3211607933044434"
"1562","2.318798065185547","2.318798065185547","2.318798065185547"
"1563","2.4364583492279053","2.4364583492279053","2.4364583492279053"
"1564","2.3548054695129395","2.3548054695129395","2.3548054695129395"
"1565","2.4816195964813232","2.4816195964813232","2.4816195964813232"
"1566","2.375187873840332","2.375187873840332","2.375187873840332"
"1567","2.3497753143310547","2.3497753143310547","2.3497753143310547"
"1568","2.3925163745880127","2.3925163745880127","2.3925163745880127"
"1569","2.5477654933929443","2.5477654933929443","2.5477654933929443"
"1570","2.5316147804260254","2.5316147804260254","2.5316147804260254"
"1571","2.392723798751831","2.392723798751831","2.392723798751831"
"1572","2.502047538757324","2.502047538757324","2.502047538757324"
"1573","2.6459455490112305","2.6459455490112305","2.6459455490112305"
"1574","2.67661190032959","2.67661190032959","2.67661190032959"
"1575","2.470303773880005","2.470303773880005","2.470303773880005"
"1576","2.496032238006592","2.496032238006592","2.496032238006592"
"1577","2.45188570022583","2.45188570022583","2.45188570022583"
"1578","2.7326724529266357","2.7326724529266357","2.7326724529266357"
"1579","2.4177088737487793","2.4177088737487793","2.4177088737487793"
"1580","2.5617361068725586","2.5617361068725586","2.5617361068725586"
"1581","2.386863946914673","2.386863946914673","2.386863946914673"
"1582","2.421959400177002","2.421959400177002","2.421959400177002"
"1583","2.489535093307495","2.489535093307495","2.489535093307495"
"1584","2.6161155700683594","2.6161155700683594","2.6161155700683594"
"1585","2.6820428371429443","2.6820428371429443","2.6820428371429443"
"1586","2.644498586654663","2.644498586654663","2.644498586654663"
"1587","2.4213922023773193","2.4213922023773193","2.4213922023773193"
"1588","2.5377016067504883","2.5377016067504883","2.5377016067504883"
"1589","2.507840394973755","2.507840394973755","2.507840394973755"
"1590","2.629838466644287","2.629838466644287","2.629838466644287"
"1591","2.517251491546631","2.517251491546631","2.517251491546631"
"1592","2.5595076084136963","2.5595076084136963","2.5595076084136963"
"1593","2.7329814434051514","2.7329814434051514","2.7329814434051514"
"1594","2.566934108734131","2.566934108734131","2.566934108734131"
"1595","2.635021209716797","2.635021209716797","2.635021209716797"
"1596","2.5538971424102783","2.5538971424102783","2.5538971424102783"
"1597","2.549410104751587","2.549410104751587","2.549410104751587"
"1598","2.520540237426758","2.520540237426758","2.520540237426758"
"1599","2.470055103302002","2.470055103302002","2.470055103302002"
"1600","2.4506278038024902","2.4506278038024902","2.4506278038024902"
"1601","2.498617172241211","2.498617172241211","2.498617172241211"
"1602","2.3388640880584717","2.3388640880584717","2.3388640880584717"
"1603","2.1179494857788086","2.1179494857788086","2.1179494857788086"
"1604","2.4758920669555664","2.4758920669555664","2.4758920669555664"
"1605","2.582873821258545","2.582873821258545","2.582873821258545"
"1606","2.5058305263519287","2.5058305263519287","2.5058305263519287"
"1607","2.343013286590576","2.343013286590576","2.343013286590576"
"1608","2.1262693405151367","2.1262693405151367","2.1262693405151367"
"1609","2.4429099559783936","2.4429099559783936","2.4429099559783936"
"1610","2.4922499656677246","2.4922499656677246","2.4922499656677246"
"1611","2.3577709197998047","2.3577709197998047","2.3577709197998047"
"1612","2.4942660331726074","2.4942660331726074","2.4942660331726074"
"1613","2.2857789993286133","2.2857789993286133","2.2857789993286133"
"1614","2.6214404106140137","2.6214404106140137","2.6214404106140137"
"1615","2.42352557182312","2.42352557182312","2.42352557182312"
"1616","2.3939409255981445","2.3939409255981445","2.3939409255981445"
"1617","2.5542774200439453","2.5542774200439453","2.5542774200439453"
"1618","2.343024969100952","2.343024969100952","2.343024969100952"
"1619","2.290757417678833","2.290757417678833","2.290757417678833"
"1620","2.3962249755859375","2.3962249755859375","2.3962249755859375"
"1621","2.4596662521362305","2.4596662521362305","2.4596662521362305"
"1622","2.5614824295043945","2.5614824295043945","2.5614824295043945"
"1623","2.3520750999450684","2.3520750999450684","2.3520750999450684"
"1624","2.5031540393829346","2.5031540393829346","2.5031540393829346"
"1625","2.7289435863494873","2.7289435863494873","2.7289435863494873"
"1626","2.3726210594177246","2.3726210594177246","2.3726210594177246"
"1627","2.4650611877441406","2.4650611877441406","2.4650611877441406"
"1628","2.463850975036621","2.463850975036621","2.463850975036621"
"1629","2.321747303009033","2.321747303009033","2.321747303009033"
"1630","2.6097235679626465","2.6097235679626465","2.6097235679626465"
"1631","2.3892784118652344","2.3892784118652344","2.3892784118652344"
"1632","2.448528289794922","2.448528289794922","2.448528289794922"
"1633","2.5403356552124023","2.5403356552124023","2.5403356552124023"
"1634","2.4541797637939453","2.4541797637939453","2.4541797637939453"
"1635","2.424391746520996","2.424391746520996","2.424391746520996"
"1636","2.2356338500976562","2.2356338500976562","2.2356338500976562"
"1637","2.446235179901123","2.446235179901123","2.446235179901123"
"1638","2.4231700897216797","2.4231700897216797","2.4231700897216797"
"1639","2.4980382919311523","2.4980382919311523","2.4980382919311523"
"1640","2.6238012313842773","2.6238012313842773","2.6238012313842773"
"1641","2.351285934448242","2.351285934448242","2.351285934448242"
"1642","2.6336517333984375","2.6336517333984375","2.6336517333984375"
"1643","2.3210625648498535","2.3210625648498535","2.3210625648498535"
"1644","2.5268845558166504","2.5268845558166504","2.5268845558166504"
"1645","2.428713321685791","2.428713321685791","2.428713321685791"
"1646","2.3582370281219482","2.3582370281219482","2.3582370281219482"
"1647","2.5563628673553467","2.5563628673553467","2.5563628673553467"
"1648","2.31760311126709","2.31760311126709","2.31760311126709"
"1649","2.544572353363037","2.544572353363037","2.544572353363037"
"1650","2.6808433532714844","2.6808433532714844","2.6808433532714844"
"1651","2.325740337371826","2.325740337371826","2.325740337371826"
"1652","2.4682068824768066","2.4682068824768066","2.4682068824768066"
"1653","2.4355342388153076","2.4355342388153076","2.4355342388153076"
"1654","2.3721988201141357","2.3721988201141357","2.3721988201141357"
"1655","2.614344358444214","2.614344358444214","2.614344358444214"
"1656","2.244248390197754","2.244248390197754","2.244248390197754"
"1657","2.29430890083313","2.29430890083313","2.29430890083313"
"1658","2.619412899017334","2.619412899017334","2.619412899017334"
"1659","2.5688273906707764","2.5688273906707764","2.5688273906707764"
"1660","2.4932479858398438","2.4932479858398438","2.4932479858398438"
"1661","2.643035411834717","2.643035411834717","2.643035411834717"
"1662","2.5345351696014404","2.5345351696014404","2.5345351696014404"
"1663","2.514188289642334","2.514188289642334","2.514188289642334"
"1664","2.5164670944213867","2.5164670944213867","2.5164670944213867"
"1665","2.5829262733459473","2.5829262733459473","2.5829262733459473"
"1666","2.5271401405334473","2.5271401405334473","2.5271401405334473"
"1667","2.635315418243408","2.635315418243408","2.635315418243408"
"1668","2.4029269218444824","2.4029269218444824","2.4029269218444824"
"1669","2.659050703048706","2.659050703048706","2.659050703048706"
"1670","2.512625217437744","2.512625217437744","2.512625217437744"
"1671","2.603245735168457","2.603245735168457","2.603245735168457"
"1672","2.596719264984131","2.596719264984131","2.596719264984131"
"1673","2.6275248527526855","2.6275248527526855","2.6275248527526855"
"1674","2.4174795150756836","2.4174795150756836","2.4174795150756836"
"1675","2.575690984725952","2.575690984725952","2.575690984725952"
"1676","2.658613443374634","2.658613443374634","2.658613443374634"
"1677","2.4693169593811035","2.4693169593811035","2.4693169593811035"
"1678","2.4747257232666016","2.4747257232666016","2.4747257232666016"
"1679","2.567042589187622","2.567042589187622","2.567042589187622"
"1680","2.521977424621582","2.521977424621582","2.521977424621582"
"1681","2.3931713104248047","2.3931713104248047","2.3931713104248047"
"1682","2.3975131511688232","2.3975131511688232","2.3975131511688232"
"1683","2.50224232673645","2.50224232673645","2.50224232673645"
"1684","2.3872454166412354","2.3872454166412354","2.3872454166412354"
"1685","2.4889070987701416","2.4889070987701416","2.4889070987701416"
"1686","2.5976181030273438","2.5976181030273438","2.5976181030273438"
"1687","2.645277976989746","2.645277976989746","2.645277976989746"
"1688","2.38288950920105","2.38288950920105","2.38288950920105"
"1689","2.50504207611084","2.50504207611084","2.50504207611084"
"1690","2.541731357574463","2.541731357574463","2.541731357574463"
"1691","2.6791834831237793","2.6791834831237793","2.6791834831237793"
"1692","2.6029043197631836","2.6029043197631836","2.6029043197631836"
"1693","2.656986713409424","2.656986713409424","2.656986713409424"
"1694","2.467609167098999","2.467609167098999","2.467609167098999"
"1695","2.5356850624084473","2.5356850624084473","2.5356850624084473"
"1696","2.522251844406128","2.522251844406128","2.522251844406128"
"1697","2.431729316711426","2.431729316711426","2.431729316711426"
"1698","2.5099520683288574","2.5099520683288574","2.5099520683288574"
"1699","2.572753429412842","2.572753429412842","2.572753429412842"
"1700","2.42287015914917","2.42287015914917","2.42287015914917"
"1701","2.5213027000427246","2.5213027000427246","2.5213027000427246"
"1702","2.482499122619629","2.482499122619629","2.482499122619629"
"1703","2.627685070037842","2.627685070037842","2.627685070037842"
"1704","2.6199262142181396","2.6199262142181396","2.6199262142181396"
"1705","2.606957197189331","2.606957197189331","2.606957197189331"
"1706","2.4689183235168457","2.4689183235168457","2.4689183235168457"
"1707","2.474526882171631","2.474526882171631","2.474526882171631"
"1708","2.51106595993042","2.51106595993042","2.51106595993042"
"1709","2.5868825912475586","2.5868825912475586","2.5868825912475586"
"1710","2.605450391769409","2.605450391769409","2.605450391769409"
"1711","2.813694715499878","2.813694715499878","2.813694715499878"
"1712","2.6601226329803467","2.6601226329803467","2.6601226329803467"
"1713","2.488266944885254","2.488266944885254","2.488266944885254"
"1714","2.6214542388916016","2.6214542388916016","2.6214542388916016"
"1715","2.629969596862793","2.629969596862793","2.629969596862793"
"1716","2.739596128463745","2.739596128463745","2.739596128463745"
"1717","2.6325645446777344","2.6325645446777344","2.6325645446777344"
"1718","2.672994613647461","2.672994613647461","2.672994613647461"
"1719","2.7766757011413574","2.7766757011413574","2.7766757011413574"
"1720","2.6581408977508545","2.6581408977508545","2.6581408977508545"
"1721","2.5701723098754883","2.5701723098754883","2.5701723098754883"
"1722","2.6666359901428223","2.6666359901428223","2.6666359901428223"
"1723","2.6713666915893555","2.6713666915893555","2.6713666915893555"
"1724","2.587808132171631","2.587808132171631","2.587808132171631"
"1725","2.394726514816284","2.394726514816284","2.394726514816284"
"1726","2.53682017326355","2.53682017326355","2.53682017326355"
"1727","2.5540225505828857","2.5540225505828857","2.5540225505828857"
"1728","2.6709518432617188","2.6709518432617188","2.6709518432617188"
"1729","2.6663119792938232","2.6663119792938232","2.6663119792938232"
"1730","2.6946399211883545","2.6946399211883545","2.6946399211883545"
"1731","2.6498847007751465","2.6498847007751465","2.6498847007751465"
"1732","2.5606327056884766","2.5606327056884766","2.5606327056884766"
"1733","2.676852226257324","2.676852226257324","2.676852226257324"
"1734","2.7195377349853516","2.7195377349853516","2.7195377349853516"
"1735","2.7753233909606934","2.7753233909606934","2.7753233909606934"
"1736","2.7935619354248047","2.7935619354248047","2.7935619354248047"
"1737","2.7109174728393555","2.7109174728393555","2.7109174728393555"
"1738","2.6362698078155518","2.6362698078155518","2.6362698078155518"
"1739","2.654837131500244","2.654837131500244","2.654837131500244"
"1740","2.451805591583252","2.451805591583252","2.451805591583252"
"1741","2.7118568420410156","2.7118568420410156","2.7118568420410156"
"1742","2.594151258468628","2.594151258468628","2.594151258468628"
"1743","2.6698665618896484","2.6698665618896484","2.6698665618896484"
"1744","2.783175230026245","2.783175230026245","2.783175230026245"
"1745","2.6265320777893066","2.6265320777893066","2.6265320777893066"
"1746","2.764503002166748","2.764503002166748","2.764503002166748"
"1747","2.685563564300537","2.685563564300537","2.685563564300537"
"1748","2.634462594985962","2.634462594985962","2.634462594985962"
"1749","2.5293149948120117","2.5293149948120117","2.5293149948120117"
"1750","2.5679454803466797","2.5679454803466797","2.5679454803466797"
"1751","2.5270493030548096","2.5270493030548096","2.5270493030548096"
"1752","2.741243362426758","2.741243362426758","2.741243362426758"
"1753","2.5857577323913574","2.5857577323913574","2.5857577323913574"
"1754","2.742757558822632","2.742757558822632","2.742757558822632"
"1755","2.6208434104919434","2.6208434104919434","2.6208434104919434"
"1756","2.5847365856170654","2.5847365856170654","2.5847365856170654"
"1757","2.5983293056488037","2.5983293056488037","2.5983293056488037"
"1758","2.6011390686035156","2.6011390686035156","2.6011390686035156"
"1759","2.659674882888794","2.659674882888794","2.659674882888794"
"1760","2.5285654067993164","2.5285654067993164","2.5285654067993164"
"1761","2.4905717372894287","2.4905717372894287","2.4905717372894287"
"1762","2.653740644454956","2.653740644454956","2.653740644454956"
"1763","2.572873115539551","2.572873115539551","2.572873115539551"
"1764","2.5303092002868652","2.5303092002868652","2.5303092002868652"
"1765","2.366934061050415","2.366934061050415","2.366934061050415"
"1766","2.779370069503784","2.779370069503784","2.779370069503784"
"1767","2.7585434913635254","2.7585434913635254","2.7585434913635254"
"1768","2.466110944747925","2.466110944747925","2.466110944747925"
"1769","2.5649924278259277","2.5649924278259277","2.5649924278259277"
"1770","2.8314967155456543","2.8314967155456543","2.8314967155456543"
"1771","2.6064107418060303","2.6064107418060303","2.6064107418060303"
"1772","2.964460849761963","2.964460849761963","2.964460849761963"
"1773","2.562816858291626","2.562816858291626","2.562816858291626"
"1774","2.776191234588623","2.776191234588623","2.776191234588623"
"1775","2.4777684211730957","2.4777684211730957","2.4777684211730957"
"1776","2.590433120727539","2.590433120727539","2.590433120727539"
"1777","2.7057807445526123","2.7057807445526123","2.7057807445526123"
"1778","2.6305811405181885","2.6305811405181885","2.6305811405181885"
"1779","2.6332106590270996","2.6332106590270996","2.6332106590270996"
"1780","2.4108266830444336","2.4108266830444336","2.4108266830444336"
"1781","2.4539804458618164","2.4539804458618164","2.4539804458618164"
"1782","2.881838321685791","2.881838321685791","2.881838321685791"
"1783","2.512993812561035","2.512993812561035","2.512993812561035"
"1784","2.645568609237671","2.645568609237671","2.645568609237671"
"1785","2.557882308959961","2.557882308959961","2.557882308959961"
"1786","2.649310827255249","2.649310827255249","2.649310827255249"
"1787","2.6334147453308105","2.6334147453308105","2.6334147453308105"
"1788","2.705125570297241","2.705125570297241","2.705125570297241"
"1789","2.580051898956299","2.580051898956299","2.580051898956299"
"1790","2.6398684978485107","2.6398684978485107","2.6398684978485107"
"1791","2.771089553833008","2.771089553833008","2.771089553833008"
"1792","2.5412068367004395","2.5412068367004395","2.5412068367004395"
"1793","2.562558889389038","2.562558889389038","2.562558889389038"
