"Step","exponentialNoMovement - Loss/value_function","exponentialNoMovement - Loss/value_function__MIN","exponentialNoMovement - Loss/value_function__MAX"
"1027","1.0523516714572907","1.0523516714572907","1.0523516714572907"
"1028","1.1499674916267395","1.1499674916267395","1.1499674916267395"
"1029","1.0609645873308182","1.0609645873308182","1.0609645873308182"
"1030","1.0466504395008087","1.0466504395008087","1.0466504395008087"
"1031","1.2268217861652375","1.2268217861652375","1.2268217861652375"
"1032","1.1587778329849243","1.1587778329849243","1.1587778329849243"
"1033","1.077285850048065","1.077285850048065","1.077285850048065"
"1034","0.9457108914852143","0.9457108914852143","0.9457108914852143"
"1035","1.1457079708576203","1.1457079708576203","1.1457079708576203"
"1036","1.0679131001234055","1.0679131001234055","1.0679131001234055"
"1037","1.0951782166957855","1.0951782166957855","1.0951782166957855"
"1038","0.9806710958480835","0.9806710958480835","0.9806710958480835"
"1039","1.09421306848526","1.09421306848526","1.09421306848526"
"1040","1.2238889276981353","1.2238889276981353","1.2238889276981353"
"1041","1.2157789409160613","1.2157789409160613","1.2157789409160613"
"1042","1.077474159002304","1.077474159002304","1.077474159002304"
"1043","1.2331100285053254","1.2331100285053254","1.2331100285053254"
"1044","1.077201521396637","1.077201521396637","1.077201521396637"
"1045","1.1600042760372162","1.1600042760372162","1.1600042760372162"
"1046","1.1604105412960053","1.1604105412960053","1.1604105412960053"
"1047","1.3915942549705504","1.3915942549705504","1.3915942549705504"
"1048","1.1498510360717773","1.1498510360717773","1.1498510360717773"
"1049","1.102338707447052","1.102338707447052","1.102338707447052"
"1050","1.1766444504261018","1.1766444504261018","1.1766444504261018"
"1051","1.1060951411724091","1.1060951411724091","1.1060951411724091"
"1052","1.0126584708690642","1.0126584708690642","1.0126584708690642"
"1053","1.0964137136936187","1.0964137136936187","1.0964137136936187"
"1054","1.1785127341747283","1.1785127341747283","1.1785127341747283"
"1055","1.096015852689743","1.096015852689743","1.096015852689743"
"1056","1.209198635816574","1.209198635816574","1.209198635816574"
"1057","1.1470333576202392","1.1470333576202392","1.1470333576202392"
"1058","1.1027638494968415","1.1027638494968415","1.1027638494968415"
"1059","1.1108636498451232","1.1108636498451232","1.1108636498451232"
"1060","1.2875803530216217","1.2875803530216217","1.2875803530216217"
"1061","1.2840471744537354","1.2840471744537354","1.2840471744537354"
"1062","1.0259413599967957","1.0259413599967957","1.0259413599967957"
"1063","1.1095422565937043","1.1095422565937043","1.1095422565937043"
"1064","0.9978784292936325","0.9978784292936325","0.9978784292936325"
"1065","0.9962062478065491","0.9962062478065491","0.9962062478065491"
"1066","1.1202595710754395","1.1202595710754395","1.1202595710754395"
"1067","1.2310537338256835","1.2310537338256835","1.2310537338256835"
"1068","1.187919980287552","1.187919980287552","1.187919980287552"
"1069","1.1179258108139039","1.1179258108139039","1.1179258108139039"
"1070","1.1100483596324922","1.1100483596324922","1.1100483596324922"
"1071","1.19994615316391","1.19994615316391","1.19994615316391"
"1072","1.2264356195926667","1.2264356195926667","1.2264356195926667"
"1073","1.3383270025253295","1.3383270025253295","1.3383270025253295"
"1074","1.1323614358901977","1.1323614358901977","1.1323614358901977"
"1075","1.1847681641578673","1.1847681641578673","1.1847681641578673"
"1076","1.279041188955307","1.279041188955307","1.279041188955307"
"1077","1.0727386116981505","1.0727386116981505","1.0727386116981505"
"1078","1.2360442459583283","1.2360442459583283","1.2360442459583283"
"1079","1.1766484737396241","1.1766484737396241","1.1766484737396241"
"1080","1.0004925787448884","1.0004925787448884","1.0004925787448884"
"1081","1.2342699646949769","1.2342699646949769","1.2342699646949769"
"1082","1.2432419955730438","1.2432419955730438","1.2432419955730438"
"1083","1.302766638994217","1.302766638994217","1.302766638994217"
"1084","1.2120858550071716","1.2120858550071716","1.2120858550071716"
"1085","1.254499888420105","1.254499888420105","1.254499888420105"
"1086","1.2352184236049653","1.2352184236049653","1.2352184236049653"
"1087","1.1250921964645386","1.1250921964645386","1.1250921964645386"
"1088","1.2152814328670503","1.2152814328670503","1.2152814328670503"
"1089","1.2895285308361053","1.2895285308361053","1.2895285308361053"
"1090","1.1663353443145752","1.1663353443145752","1.1663353443145752"
"1091","1.1881964027881622","1.1881964027881622","1.1881964027881622"
"1092","1.0896300137043","1.0896300137043","1.0896300137043"
"1093","1.0069900453090668","1.0069900453090668","1.0069900453090668"
"1094","1.0029191225767136","1.0029191225767136","1.0029191225767136"
"1095","1.168876051902771","1.168876051902771","1.168876051902771"
"1096","0.9918568462133408","0.9918568462133408","0.9918568462133408"
"1097","1.0508153200149537","1.0508153200149537","1.0508153200149537"
"1098","1.2426492750644684","1.2426492750644684","1.2426492750644684"
"1099","1.1323864936828614","1.1323864936828614","1.1323864936828614"
"1100","1.012618687748909","1.012618687748909","1.012618687748909"
"1101","1.0337256133556365","1.0337256133556365","1.0337256133556365"
"1102","1.2075887143611908","1.2075887143611908","1.2075887143611908"
"1103","1.0642511606216432","1.0642511606216432","1.0642511606216432"
"1104","0.9923977553844452","0.9923977553844452","0.9923977553844452"
"1105","1.2405073761940002","1.2405073761940002","1.2405073761940002"
"1106","1.045865660905838","1.045865660905838","1.045865660905838"
"1107","1.0697732746601105","1.0697732746601105","1.0697732746601105"
"1108","1.0361351907253264","1.0361351907253264","1.0361351907253264"
"1109","1.159379005432129","1.159379005432129","1.159379005432129"
"1110","1.0837397634983064","1.0837397634983064","1.0837397634983064"
"1111","1.0837497949600219","1.0837497949600219","1.0837497949600219"
"1112","1.051811870932579","1.051811870932579","1.051811870932579"
"1113","1.1126681923866273","1.1126681923866273","1.1126681923866273"
"1114","1.0467661231756211","1.0467661231756211","1.0467661231756211"
"1115","1.1613162338733674","1.1613162338733674","1.1613162338733674"
"1116","1.1201409339904784","1.1201409339904784","1.1201409339904784"
"1117","1.1045027315616607","1.1045027315616607","1.1045027315616607"
"1118","1.2409701466560363","1.2409701466560363","1.2409701466560363"
"1119","1.066123652458191","1.066123652458191","1.066123652458191"
"1120","1.2380667209625245","1.2380667209625245","1.2380667209625245"
"1121","1.0880372405052186","1.0880372405052186","1.0880372405052186"
"1122","1.154112833738327","1.154112833738327","1.154112833738327"
"1123","1.1496142625808716","1.1496142625808716","1.1496142625808716"
"1124","1.1399893522262574","1.1399893522262574","1.1399893522262574"
"1125","1.324469929933548","1.324469929933548","1.324469929933548"
"1126","1.2222761631011962","1.2222761631011962","1.2222761631011962"
"1127","1.144640076160431","1.144640076160431","1.144640076160431"
"1128","1.1330019414424897","1.1330019414424897","1.1330019414424897"
"1129","1.1627343952655793","1.1627343952655793","1.1627343952655793"
"1130","1.3441243946552277","1.3441243946552277","1.3441243946552277"
"1131","1.0521243929862976","1.0521243929862976","1.0521243929862976"
"1132","1.009567031264305","1.009567031264305","1.009567031264305"
"1133","1.24652179479599","1.24652179479599","1.24652179479599"
"1134","1.0751972436904906","1.0751972436904906","1.0751972436904906"
"1135","1.1950611412525176","1.1950611412525176","1.1950611412525176"
"1136","1.127754658460617","1.127754658460617","1.127754658460617"
"1137","1.1300687134265899","1.1300687134265899","1.1300687134265899"
"1138","0.988038182258606","0.988038182258606","0.988038182258606"
"1139","1.2597421824932098","1.2597421824932098","1.2597421824932098"
"1140","0.9927332133054734","0.9927332133054734","0.9927332133054734"
"1141","1.080783227086067","1.080783227086067","1.080783227086067"
"1142","1.2274877727031708","1.2274877727031708","1.2274877727031708"
"1143","1.0498228549957276","1.0498228549957276","1.0498228549957276"
"1144","1.1766595363616943","1.1766595363616943","1.1766595363616943"
"1145","1.1319914638996125","1.1319914638996125","1.1319914638996125"
"1146","1.094360888004303","1.094360888004303","1.094360888004303"
"1147","1.0853985607624055","1.0853985607624055","1.0853985607624055"
"1148","1.0863171815872192","1.0863171815872192","1.0863171815872192"
"1149","1.230052012205124","1.230052012205124","1.230052012205124"
"1150","1.0593606412410737","1.0593606412410737","1.0593606412410737"
"1151","1.0978679180145263","1.0978679180145263","1.0978679180145263"
"1152","1.1264292657375337","1.1264292657375337","1.1264292657375337"
"1153","1.1277171432971955","1.1277171432971955","1.1277171432971955"
"1154","0.9736159294843674","0.9736159294843674","0.9736159294843674"
"1155","1.0071244716644288","1.0071244716644288","1.0071244716644288"
"1156","1.1781731843948364","1.1781731843948364","1.1781731843948364"
"1157","1.1526707410812378","1.1526707410812378","1.1526707410812378"
"1158","1.1225984215736389","1.1225984215736389","1.1225984215736389"
"1159","1.0509879350662232","1.0509879350662232","1.0509879350662232"
"1160","1.1326110184192657","1.1326110184192657","1.1326110184192657"
"1161","1.1090669453144073","1.1090669453144073","1.1090669453144073"
"1162","0.9891938805580139","0.9891938805580139","0.9891938805580139"
"1163","1.1565139532089233","1.1565139532089233","1.1565139532089233"
"1164","1.116135150194168","1.116135150194168","1.116135150194168"
"1165","1.0661850422620773","1.0661850422620773","1.0661850422620773"
"1166","1.1487309634685516","1.1487309634685516","1.1487309634685516"
"1167","1.2806818783283234","1.2806818783283234","1.2806818783283234"
"1168","1.16249281167984","1.16249281167984","1.16249281167984"
"1169","1.143902450799942","1.143902450799942","1.143902450799942"
"1170","1.1611643016338349","1.1611643016338349","1.1611643016338349"
"1171","1.312205010652542","1.312205010652542","1.312205010652542"
"1172","1.443293672800064","1.443293672800064","1.443293672800064"
"1173","1.1219951391220093","1.1219951391220093","1.1219951391220093"
"1174","1.0722473978996276","1.0722473978996276","1.0722473978996276"
"1175","1.194979578256607","1.194979578256607","1.194979578256607"
"1176","1.0843392193317414","1.0843392193317414","1.0843392193317414"
"1177","1.0280377745628357","1.0280377745628357","1.0280377745628357"
"1178","1.1361787974834443","1.1361787974834443","1.1361787974834443"
"1179","1.1370670676231385","1.1370670676231385","1.1370670676231385"
"1180","1.08865587413311","1.08865587413311","1.08865587413311"
"1181","1.320900559425354","1.320900559425354","1.320900559425354"
"1182","1.147917425632477","1.147917425632477","1.147917425632477"
"1183","1.2490743100643158","1.2490743100643158","1.2490743100643158"
"1184","1.262637311220169","1.262637311220169","1.262637311220169"
"1185","1.2564034640789032","1.2564034640789032","1.2564034640789032"
"1186","1.0677436769008637","1.0677436769008637","1.0677436769008637"
"1187","1.4534347414970399","1.4534347414970399","1.4534347414970399"
"1188","1.2949363589286804","1.2949363589286804","1.2949363589286804"
"1189","1.0316930890083313","1.0316930890083313","1.0316930890083313"
"1190","1.1500319063663482","1.1500319063663482","1.1500319063663482"
"1191","1.1181842029094695","1.1181842029094695","1.1181842029094695"
"1192","1.048792040348053","1.048792040348053","1.048792040348053"
"1193","1.237870168685913","1.237870168685913","1.237870168685913"
"1194","1.171890139579773","1.171890139579773","1.171890139579773"
"1195","1.193113273382187","1.193113273382187","1.193113273382187"
"1196","1.2456698298454285","1.2456698298454285","1.2456698298454285"
"1197","1.3644822657108306","1.3644822657108306","1.3644822657108306"
"1198","1.3085982859134675","1.3085982859134675","1.3085982859134675"
"1199","1.2295098781585694","1.2295098781585694","1.2295098781585694"
"1200","1.0313715577125548","1.0313715577125548","1.0313715577125548"
"1201","1.155227780342102","1.155227780342102","1.155227780342102"
"1202","1.2825448393821717","1.2825448393821717","1.2825448393821717"
"1203","1.3416878759860993","1.3416878759860993","1.3416878759860993"
"1204","1.2104973495006561","1.2104973495006561","1.2104973495006561"
"1205","1.101484662294388","1.101484662294388","1.101484662294388"
"1206","1.2631995975971222","1.2631995975971222","1.2631995975971222"
"1207","1.1438830256462098","1.1438830256462098","1.1438830256462098"
"1208","1.3634424030780792","1.3634424030780792","1.3634424030780792"
"1209","1.3704813301563263","1.3704813301563263","1.3704813301563263"
"1210","1.0592226147651673","1.0592226147651673","1.0592226147651673"
"1211","1.0727601438760757","1.0727601438760757","1.0727601438760757"
"1212","1.2640515625476838","1.2640515625476838","1.2640515625476838"
"1213","1.199962669610977","1.199962669610977","1.199962669610977"
"1214","1.479548442363739","1.479548442363739","1.479548442363739"
"1215","1.1716208696365356","1.1716208696365356","1.1716208696365356"
"1216","1.1299116492271424","1.1299116492271424","1.1299116492271424"
"1217","1.170200675725937","1.170200675725937","1.170200675725937"
"1218","1.1969793140888214","1.1969793140888214","1.1969793140888214"
"1219","1.287826919555664","1.287826919555664","1.287826919555664"
"1220","1.2590763509273528","1.2590763509273528","1.2590763509273528"
"1221","1.132307666540146","1.132307666540146","1.132307666540146"
"1222","1.0952948033809662","1.0952948033809662","1.0952948033809662"
"1223","1.2103175461292266","1.2103175461292266","1.2103175461292266"
"1224","1.2531948328018188","1.2531948328018188","1.2531948328018188"
"1225","1.1667810916900634","1.1667810916900634","1.1667810916900634"
"1226","1.0862514853477478","1.0862514853477478","1.0862514853477478"
"1227","1.175332772731781","1.175332772731781","1.175332772731781"
"1228","1.0429385215044022","1.0429385215044022","1.0429385215044022"
"1229","1.122507792711258","1.122507792711258","1.122507792711258"
"1230","1.127074521780014","1.127074521780014","1.127074521780014"
"1231","1.1989665985107423","1.1989665985107423","1.1989665985107423"
"1232","1.0936147421598434","1.0936147421598434","1.0936147421598434"
"1233","1.0166557163000107","1.0166557163000107","1.0166557163000107"
"1234","1.0374380826950074","1.0374380826950074","1.0374380826950074"
"1235","1.1537361562252044","1.1537361562252044","1.1537361562252044"
"1236","1.0932994484901428","1.0932994484901428","1.0932994484901428"
"1237","1.0903610587120056","1.0903610587120056","1.0903610587120056"
"1238","1.1777122855186462","1.1777122855186462","1.1777122855186462"
"1239","1.1778701066970825","1.1778701066970825","1.1778701066970825"
"1240","1.2336315095424653","1.2336315095424653","1.2336315095424653"
"1241","1.1664790332317352","1.1664790332317352","1.1664790332317352"
"1242","1.0521265745162964","1.0521265745162964","1.0521265745162964"
"1243","1.1760956525802613","1.1760956525802613","1.1760956525802613"
"1244","1.145186758041382","1.145186758041382","1.145186758041382"
"1245","1.1106711149215698","1.1106711149215698","1.1106711149215698"
"1246","1.0830222010612487","1.0830222010612487","1.0830222010612487"
"1247","1.2512608170509338","1.2512608170509338","1.2512608170509338"
"1248","1.0872662484645843","1.0872662484645843","1.0872662484645843"
"1249","1.177786833047867","1.177786833047867","1.177786833047867"
"1250","1.3286170303821563","1.3286170303821563","1.3286170303821563"
"1251","1.1933263778686523","1.1933263778686523","1.1933263778686523"
"1252","1.015468743443489","1.015468743443489","1.015468743443489"
"1253","1.085085117816925","1.085085117816925","1.085085117816925"
"1254","1.2258248209953309","1.2258248209953309","1.2258248209953309"
"1255","1.3146003603935241","1.3146003603935241","1.3146003603935241"
"1256","1.2352819442749023","1.2352819442749023","1.2352819442749023"
"1257","1.080269491672516","1.080269491672516","1.080269491672516"
"1258","1.1200771152973175","1.1200771152973175","1.1200771152973175"
"1259","1.206276500225067","1.206276500225067","1.206276500225067"
"1260","1.2449893534183503","1.2449893534183503","1.2449893534183503"
"1261","1.0481065809726715","1.0481065809726715","1.0481065809726715"
"1262","1.3167007923126222","1.3167007923126222","1.3167007923126222"
"1263","1.1425825893878936","1.1425825893878936","1.1425825893878936"
"1264","1.1763589918613433","1.1763589918613433","1.1763589918613433"
"1265","1.1298904478549958","1.1298904478549958","1.1298904478549958"
"1266","1.3587401509284973","1.3587401509284973","1.3587401509284973"
"1267","1.09105287194252","1.09105287194252","1.09105287194252"
"1268","1.1184475779533387","1.1184475779533387","1.1184475779533387"
"1269","1.0672549039125443","1.0672549039125443","1.0672549039125443"
"1270","1.134482640028","1.134482640028","1.134482640028"
"1271","1.2612363159656526","1.2612363159656526","1.2612363159656526"
"1272","1.1219335228204728","1.1219335228204728","1.1219335228204728"
"1273","1.1167697131633758","1.1167697131633758","1.1167697131633758"
"1274","1.1120893895626067","1.1120893895626067","1.1120893895626067"
"1275","1.0603040993213653","1.0603040993213653","1.0603040993213653"
"1276","1.0651187896728516","1.0651187896728516","1.0651187896728516"
"1277","0.9447189420461655","0.9447189420461655","0.9447189420461655"
"1278","1.192165619134903","1.192165619134903","1.192165619134903"
"1279","1.0690613508224487","1.0690613508224487","1.0690613508224487"
"1280","1.1747760474681854","1.1747760474681854","1.1747760474681854"
"1281","1.22367884516716","1.22367884516716","1.22367884516716"
"1282","1.0080565363168716","1.0080565363168716","1.0080565363168716"
"1283","1.0734504222869874","1.0734504222869874","1.0734504222869874"
"1284","0.9838443994522095","0.9838443994522095","0.9838443994522095"
"1285","1.263850712776184","1.263850712776184","1.263850712776184"
"1286","1.0933169722557068","1.0933169722557068","1.0933169722557068"
"1287","1.0536025911569595","1.0536025911569595","1.0536025911569595"
"1288","1.107166737318039","1.107166737318039","1.107166737318039"
"1289","1.357736986875534","1.357736986875534","1.357736986875534"
"1290","1.02769415974617","1.02769415974617","1.02769415974617"
"1291","1.2032084584236145","1.2032084584236145","1.2032084584236145"
"1292","1.155315113067627","1.155315113067627","1.155315113067627"
"1293","1.1104268848896026","1.1104268848896026","1.1104268848896026"
"1294","1.1468461513519288","1.1468461513519288","1.1468461513519288"
"1295","1.2216663539409638","1.2216663539409638","1.2216663539409638"
"1296","1.2310934603214263","1.2310934603214263","1.2310934603214263"
"1297","1.3380229711532592","1.3380229711532592","1.3380229711532592"
"1298","1.173356831073761","1.173356831073761","1.173356831073761"
"1299","1.0577302902936936","1.0577302902936936","1.0577302902936936"
"1300","1.1963672876358031","1.1963672876358031","1.1963672876358031"
"1301","1.0482576847076417","1.0482576847076417","1.0482576847076417"
"1302","1.2016044974327087","1.2016044974327087","1.2016044974327087"
"1303","1.0071596056222916","1.0071596056222916","1.0071596056222916"
"1304","1.2712479412555695","1.2712479412555695","1.2712479412555695"
"1305","1.0691710084676742","1.0691710084676742","1.0691710084676742"
"1306","1.141352903842926","1.141352903842926","1.141352903842926"
"1307","1.1688191652297975","1.1688191652297975","1.1688191652297975"
"1308","1.3060441613197327","1.3060441613197327","1.3060441613197327"
"1309","1.2025148749351502","1.2025148749351502","1.2025148749351502"
"1310","1.037400358915329","1.037400358915329","1.037400358915329"
"1311","1.073566448688507","1.073566448688507","1.073566448688507"
"1312","1.1656966388225556","1.1656966388225556","1.1656966388225556"
"1313","1.1343249022960662","1.1343249022960662","1.1343249022960662"
"1314","0.9598468095064163","0.9598468095064163","0.9598468095064163"
"1315","1.1321123123168946","1.1321123123168946","1.1321123123168946"
"1316","1.1238068401813508","1.1238068401813508","1.1238068401813508"
"1317","1.0385493338108063","1.0385493338108063","1.0385493338108063"
"1318","1.2057474732398987","1.2057474732398987","1.2057474732398987"
"1319","1.2410503447055816","1.2410503447055816","1.2410503447055816"
"1320","1.2066768050193786","1.2066768050193786","1.2066768050193786"
"1321","1.2558146834373474","1.2558146834373474","1.2558146834373474"
"1322","1.1988794207572937","1.1988794207572937","1.1988794207572937"
"1323","1.0852955639362336","1.0852955639362336","1.0852955639362336"
"1324","1.1644078254699708","1.1644078254699708","1.1644078254699708"
"1325","1.188812106847763","1.188812106847763","1.188812106847763"
"1326","1.149618524312973","1.149618524312973","1.149618524312973"
"1327","1.2143945038318633","1.2143945038318633","1.2143945038318633"
"1328","1.161674302816391","1.161674302816391","1.161674302816391"
"1329","1.0145533353090286","1.0145533353090286","1.0145533353090286"
"1330","1.1891770601272582","1.1891770601272582","1.1891770601272582"
"1331","1.1427695155143738","1.1427695155143738","1.1427695155143738"
"1332","1.1294986367225648","1.1294986367225648","1.1294986367225648"
"1333","1.0573800146579742","1.0573800146579742","1.0573800146579742"
"1334","1.1726839900016786","1.1726839900016786","1.1726839900016786"
"1335","1.1698687255382538","1.1698687255382538","1.1698687255382538"
"1336","0.9870613574981689","0.9870613574981689","0.9870613574981689"
"1337","1.3441941142082214","1.3441941142082214","1.3441941142082214"
"1338","1.1299896240234375","1.1299896240234375","1.1299896240234375"
"1339","1.2242295920848847","1.2242295920848847","1.2242295920848847"
"1340","1.0773422718048096","1.0773422718048096","1.0773422718048096"
"1341","1.182972800731659","1.182972800731659","1.182972800731659"
"1342","1.2975975394248962","1.2975975394248962","1.2975975394248962"
"1343","1.1567309260368348","1.1567309260368348","1.1567309260368348"
"1344","1.1145010352134705","1.1145010352134705","1.1145010352134705"
"1345","1.2152258992195129","1.2152258992195129","1.2152258992195129"
"1346","1.2855850160121918","1.2855850160121918","1.2855850160121918"
"1347","1.2197190165519713","1.2197190165519713","1.2197190165519713"
"1348","1.1147448062896728","1.1147448062896728","1.1147448062896728"
"1349","1.2559627175331116","1.2559627175331116","1.2559627175331116"
"1350","1.104547655582428","1.104547655582428","1.104547655582428"
"1351","1.312847238779068","1.312847238779068","1.312847238779068"
"1352","1.1923146367073059","1.1923146367073059","1.1923146367073059"
"1353","1.2088368773460387","1.2088368773460387","1.2088368773460387"
"1354","1.1527975380420685","1.1527975380420685","1.1527975380420685"
"1355","1.1066927850246429","1.1066927850246429","1.1066927850246429"
"1356","1.1558529257774353","1.1558529257774353","1.1558529257774353"
"1357","1.1882833123207093","1.1882833123207093","1.1882833123207093"
"1358","1.1903313755989076","1.1903313755989076","1.1903313755989076"
"1359","1.0757244944572448","1.0757244944572448","1.0757244944572448"
"1360","1.180223172903061","1.180223172903061","1.180223172903061"
"1361","1.1091605246067047","1.1091605246067047","1.1091605246067047"
"1362","1.1706483066082","1.1706483066082","1.1706483066082"
"1363","1.1949745893478394","1.1949745893478394","1.1949745893478394"
"1364","1.1746524095535278","1.1746524095535278","1.1746524095535278"
"1365","1.244983011484146","1.244983011484146","1.244983011484146"
"1366","1.0934020042419434","1.0934020042419434","1.0934020042419434"
"1367","1.130758148431778","1.130758148431778","1.130758148431778"
"1368","1.3126388013362884","1.3126388013362884","1.3126388013362884"
"1369","1.2209696471691132","1.2209696471691132","1.2209696471691132"
"1370","1.0437055498361587","1.0437055498361587","1.0437055498361587"
"1371","1.0476460367441178","1.0476460367441178","1.0476460367441178"
"1372","1.1331057250499725","1.1331057250499725","1.1331057250499725"
"1373","1.1879921555519104","1.1879921555519104","1.1879921555519104"
"1374","1.1632162392139436","1.1632162392139436","1.1632162392139436"
"1375","1.1813980638980865","1.1813980638980865","1.1813980638980865"
"1376","1.2147874176502227","1.2147874176502227","1.2147874176502227"
"1377","1.1983694791793824","1.1983694791793824","1.1983694791793824"
"1378","1.264200222492218","1.264200222492218","1.264200222492218"
"1379","1.193140172958374","1.193140172958374","1.193140172958374"
"1380","1.106229043006897","1.106229043006897","1.106229043006897"
"1381","1.0690248608589172","1.0690248608589172","1.0690248608589172"
"1382","1.1481124103069305","1.1481124103069305","1.1481124103069305"
"1383","1.18476282954216","1.18476282954216","1.18476282954216"
"1384","1.3272671043872832","1.3272671043872832","1.3272671043872832"
"1385","1.1870688498020172","1.1870688498020172","1.1870688498020172"
"1386","1.0482177734375","1.0482177734375","1.0482177734375"
"1387","1.1435599029064178","1.1435599029064178","1.1435599029064178"
"1388","1.1686119973659514","1.1686119973659514","1.1686119973659514"
"1389","1.1784684479236602","1.1784684479236602","1.1784684479236602"
"1390","1.0289796233177184","1.0289796233177184","1.0289796233177184"
"1391","1.1851931035518646","1.1851931035518646","1.1851931035518646"
"1392","1.2714591205120087","1.2714591205120087","1.2714591205120087"
"1393","1.2269419491291047","1.2269419491291047","1.2269419491291047"
"1394","1.171893584728241","1.171893584728241","1.171893584728241"
"1395","1.280376124382019","1.280376124382019","1.280376124382019"
"1396","1.1425836324691772","1.1425836324691772","1.1425836324691772"
"1397","0.9987163335084915","0.9987163335084915","0.9987163335084915"
"1398","1.143908643722534","1.143908643722534","1.143908643722534"
"1399","1.2033440113067626","1.2033440113067626","1.2033440113067626"
"1400","1.060497522354126","1.060497522354126","1.060497522354126"
"1401","1.2948919773101806","1.2948919773101806","1.2948919773101806"
"1402","1.1332505524158478","1.1332505524158478","1.1332505524158478"
"1403","1.4092992305755616","1.4092992305755616","1.4092992305755616"
"1404","1.102055650949478","1.102055650949478","1.102055650949478"
"1405","1.038519036769867","1.038519036769867","1.038519036769867"
"1406","1.178824210166931","1.178824210166931","1.178824210166931"
"1407","1.105685955286026","1.105685955286026","1.105685955286026"
"1408","1.1372438013553618","1.1372438013553618","1.1372438013553618"
"1409","1.0650045573711395","1.0650045573711395","1.0650045573711395"
"1410","1.176836794614792","1.176836794614792","1.176836794614792"
"1411","1.321088832616806","1.321088832616806","1.321088832616806"
"1412","1.1456751883029939","1.1456751883029939","1.1456751883029939"
"1413","1.0247126281261445","1.0247126281261445","1.0247126281261445"
"1414","1.2716026782989502","1.2716026782989502","1.2716026782989502"
"1415","1.0774755835533143","1.0774755835533143","1.0774755835533143"
"1416","1.244839870929718","1.244839870929718","1.244839870929718"
"1417","1.0739944010972977","1.0739944010972977","1.0739944010972977"
"1418","1.3108361065387726","1.3108361065387726","1.3108361065387726"
"1419","1.203272932767868","1.203272932767868","1.203272932767868"
"1420","1.2022261798381806","1.2022261798381806","1.2022261798381806"
"1421","1.0593741834163666","1.0593741834163666","1.0593741834163666"
"1422","1.1620817363262177","1.1620817363262177","1.1620817363262177"
"1423","1.17025266289711","1.17025266289711","1.17025266289711"
"1424","1.2181379556655885","1.2181379556655885","1.2181379556655885"
"1425","1.2568086743354798","1.2568086743354798","1.2568086743354798"
"1426","1.0038345068693162","1.0038345068693162","1.0038345068693162"
"1427","1.0845765113830566","1.0845765113830566","1.0845765113830566"
"1428","1.0580889940261842","1.0580889940261842","1.0580889940261842"
"1429","1.1210964679718018","1.1210964679718018","1.1210964679718018"
"1430","1.1574784219264984","1.1574784219264984","1.1574784219264984"
"1431","1.1002764999866486","1.1002764999866486","1.1002764999866486"
"1432","1.1075600981712341","1.1075600981712341","1.1075600981712341"
"1433","1.1911336481571198","1.1911336481571198","1.1911336481571198"
"1434","1.1566546440124512","1.1566546440124512","1.1566546440124512"
"1435","1.0638935774564744","1.0638935774564744","1.0638935774564744"
"1436","1.095216739177704","1.095216739177704","1.095216739177704"
"1437","1.1095795929431915","1.1095795929431915","1.1095795929431915"
"1438","1.1293754577636719","1.1293754577636719","1.1293754577636719"
"1439","1.048196840286255","1.048196840286255","1.048196840286255"
"1440","1.0543916165828704","1.0543916165828704","1.0543916165828704"
"1441","1.030799987912178","1.030799987912178","1.030799987912178"
"1442","1.1715737342834474","1.1715737342834474","1.1715737342834474"
"1443","1.144453579187393","1.144453579187393","1.144453579187393"
"1444","1.128739833831787","1.128739833831787","1.128739833831787"
"1445","1.0700366020202636","1.0700366020202636","1.0700366020202636"
"1446","1.134977638721466","1.134977638721466","1.134977638721466"
"1447","1.081089550256729","1.081089550256729","1.081089550256729"
"1448","1.0654345780611039","1.0654345780611039","1.0654345780611039"
"1449","1.061237809062004","1.061237809062004","1.061237809062004"
"1450","1.0886277377605438","1.0886277377605438","1.0886277377605438"
"1451","1.1942681968212128","1.1942681968212128","1.1942681968212128"
"1452","1.2028498470783233","1.2028498470783233","1.2028498470783233"
"1453","1.093167507648468","1.093167507648468","1.093167507648468"
"1454","1.0304364830255508","1.0304364830255508","1.0304364830255508"
"1455","1.2179621577262878","1.2179621577262878","1.2179621577262878"
"1456","1.3087173402309418","1.3087173402309418","1.3087173402309418"
"1457","1.0983546376228333","1.0983546376228333","1.0983546376228333"
"1458","1.0656562238931655","1.0656562238931655","1.0656562238931655"
"1459","1.128543871641159","1.128543871641159","1.128543871641159"
"1460","1.1262693643569945","1.1262693643569945","1.1262693643569945"
"1461","1.0597783863544463","1.0597783863544463","1.0597783863544463"
"1462","1.0476900458335876","1.0476900458335876","1.0476900458335876"
"1463","0.9911528885364532","0.9911528885364532","0.9911528885364532"
"1464","1.1378672242164611","1.1378672242164611","1.1378672242164611"
"1465","1.146710205078125","1.146710205078125","1.146710205078125"
"1466","1.2597704827785492","1.2597704827785492","1.2597704827785492"
"1467","1.1751618027687072","1.1751618027687072","1.1751618027687072"
"1468","1.1069606781005858","1.1069606781005858","1.1069606781005858"
"1469","1.0338376492261887","1.0338376492261887","1.0338376492261887"
"1470","0.9900929987430572","0.9900929987430572","0.9900929987430572"
"1471","1.0993966102600097","1.0993966102600097","1.0993966102600097"
