"Step","exponentialNoMovement - Episode_Reward/oriRew","exponentialNoMovement - Episode_Reward/oriRew__MIN","exponentialNoMovement - Episode_Reward/oriRew__MAX"
"5686","7.150107383728027","7.150107383728027","7.150107383728027"
"5687","7.204952239990234","7.204952239990234","7.204952239990234"
"5688","7.025825500488281","7.025825500488281","7.025825500488281"
"5689","7.429704189300537","7.429704189300537","7.429704189300537"
"5690","7.3610992431640625","7.3610992431640625","7.3610992431640625"
"5691","6.851571083068848","6.851571083068848","6.851571083068848"
"5692","6.760466575622559","6.760466575622559","6.760466575622559"
"5693","6.6738996505737305","6.6738996505737305","6.6738996505737305"
"5694","7.344147682189941","7.344147682189941","7.344147682189941"
"5695","7.235517501831055","7.235517501831055","7.235517501831055"
"5696","7.073445796966553","7.073445796966553","7.073445796966553"
"5697","7.012595176696777","7.012595176696777","7.012595176696777"
"5698","6.986078262329102","6.986078262329102","6.986078262329102"
"5699","7.27032995223999","7.27032995223999","7.27032995223999"
"5700","6.817862510681152","6.817862510681152","6.817862510681152"
"5701","7.040480613708496","7.040480613708496","7.040480613708496"
"5702","7.3032331466674805","7.3032331466674805","7.3032331466674805"
"5703","7.124741554260254","7.124741554260254","7.124741554260254"
"5704","6.882772445678711","6.882772445678711","6.882772445678711"
"5705","6.927423000335693","6.927423000335693","6.927423000335693"
"5706","7.2670111656188965","7.2670111656188965","7.2670111656188965"
"5707","6.882108688354492","6.882108688354492","6.882108688354492"
"5708","7.143150329589844","7.143150329589844","7.143150329589844"
"5709","7.213021278381348","7.213021278381348","7.213021278381348"
"5710","7.324944972991943","7.324944972991943","7.324944972991943"
"5711","7.295966148376465","7.295966148376465","7.295966148376465"
"5712","6.964269161224365","6.964269161224365","6.964269161224365"
"5713","7.001893520355225","7.001893520355225","7.001893520355225"
"5714","7.202693939208984","7.202693939208984","7.202693939208984"
"5715","7.166276454925537","7.166276454925537","7.166276454925537"
"5716","7.41084098815918","7.41084098815918","7.41084098815918"
"5717","6.907478332519531","6.907478332519531","6.907478332519531"
"5718","6.946219444274902","6.946219444274902","6.946219444274902"
"5719","7.006440162658691","7.006440162658691","7.006440162658691"
"5720","7.432923793792725","7.432923793792725","7.432923793792725"
"5721","7.156859397888184","7.156859397888184","7.156859397888184"
"5722","7.048449516296387","7.048449516296387","7.048449516296387"
"5723","7.44819450378418","7.44819450378418","7.44819450378418"
"5724","7.249449729919434","7.249449729919434","7.249449729919434"
"5725","7.338676452636719","7.338676452636719","7.338676452636719"
"5726","7.166065216064453","7.166065216064453","7.166065216064453"
"5727","7.1828413009643555","7.1828413009643555","7.1828413009643555"
"5728","6.898085594177246","6.898085594177246","6.898085594177246"
"5729","6.7678937911987305","6.7678937911987305","6.7678937911987305"
"5730","7.441973686218262","7.441973686218262","7.441973686218262"
"5731","6.775691509246826","6.775691509246826","6.775691509246826"
"5732","7.108493804931641","7.108493804931641","7.108493804931641"
"5733","7.199217796325684","7.199217796325684","7.199217796325684"
"5734","6.937095642089844","6.937095642089844","6.937095642089844"
"5735","7.466370582580566","7.466370582580566","7.466370582580566"
"5736","7.3075361251831055","7.3075361251831055","7.3075361251831055"
"5737","7.258303642272949","7.258303642272949","7.258303642272949"
"5738","7.48337459564209","7.48337459564209","7.48337459564209"
"5739","7.376245021820068","7.376245021820068","7.376245021820068"
"5740","7.031789302825928","7.031789302825928","7.031789302825928"
"5741","7.190274715423584","7.190274715423584","7.190274715423584"
"5742","7.541384696960449","7.541384696960449","7.541384696960449"
"5743","7.307127952575684","7.307127952575684","7.307127952575684"
"5744","6.949098110198975","6.949098110198975","6.949098110198975"
"5745","7.233914375305176","7.233914375305176","7.233914375305176"
"5746","6.733346462249756","6.733346462249756","6.733346462249756"
"5747","6.971984386444092","6.971984386444092","6.971984386444092"
"5748","7.148263454437256","7.148263454437256","7.148263454437256"
"5749","7.52386474609375","7.52386474609375","7.52386474609375"
"5750","7.386366844177246","7.386366844177246","7.386366844177246"
"5751","7.541069030761719","7.541069030761719","7.541069030761719"
"5752","7.289782524108887","7.289782524108887","7.289782524108887"
"5753","7.004035949707031","7.004035949707031","7.004035949707031"
"5754","7.3527984619140625","7.3527984619140625","7.3527984619140625"
"5755","7.048543453216553","7.048543453216553","7.048543453216553"
"5756","6.9715704917907715","6.9715704917907715","6.9715704917907715"
"5757","6.998237609863281","6.998237609863281","6.998237609863281"
"5758","6.921060562133789","6.921060562133789","6.921060562133789"
"5759","6.676677703857422","6.676677703857422","6.676677703857422"
"5760","7.312398910522461","7.312398910522461","7.312398910522461"
"5761","7.3901472091674805","7.3901472091674805","7.3901472091674805"
"5762","7.3266448974609375","7.3266448974609375","7.3266448974609375"
"5763","7.349671840667725","7.349671840667725","7.349671840667725"
"5764","7.126720428466797","7.126720428466797","7.126720428466797"
"5765","7.023212432861328","7.023212432861328","7.023212432861328"
"5766","7.377941131591797","7.377941131591797","7.377941131591797"
"5767","7.118716239929199","7.118716239929199","7.118716239929199"
"5768","6.491518974304199","6.491518974304199","6.491518974304199"
"5769","7.148029327392578","7.148029327392578","7.148029327392578"
"5770","7.339156150817871","7.339156150817871","7.339156150817871"
"5771","7.1010894775390625","7.1010894775390625","7.1010894775390625"
"5772","6.725013256072998","6.725013256072998","6.725013256072998"
"5773","6.773160457611084","6.773160457611084","6.773160457611084"
"5774","7.307036876678467","7.307036876678467","7.307036876678467"
"5775","7.1164093017578125","7.1164093017578125","7.1164093017578125"
"5776","7.319826126098633","7.319826126098633","7.319826126098633"
"5777","7.157968521118164","7.157968521118164","7.157968521118164"
"5778","7.104020595550537","7.104020595550537","7.104020595550537"
"5779","7.072710990905762","7.072710990905762","7.072710990905762"
"5780","6.755037307739258","6.755037307739258","6.755037307739258"
"5781","7.2761549949646","7.2761549949646","7.2761549949646"
"5782","7.03756856918335","7.03756856918335","7.03756856918335"
"5783","7.243134498596191","7.243134498596191","7.243134498596191"
"5784","6.889614105224609","6.889614105224609","6.889614105224609"
"5785","7.032562255859375","7.032562255859375","7.032562255859375"
"5786","6.927087306976318","6.927087306976318","6.927087306976318"
"5787","7.202690124511719","7.202690124511719","7.202690124511719"
"5788","6.991616725921631","6.991616725921631","6.991616725921631"
"5789","7.05727481842041","7.05727481842041","7.05727481842041"
"5790","7.189582824707031","7.189582824707031","7.189582824707031"
"5791","7.26364278793335","7.26364278793335","7.26364278793335"
"5792","7.480903625488281","7.480903625488281","7.480903625488281"
"5793","7.127602577209473","7.127602577209473","7.127602577209473"
"5794","7.456733703613281","7.456733703613281","7.456733703613281"
"5795","7.14035177230835","7.14035177230835","7.14035177230835"
"5796","7.0809125900268555","7.0809125900268555","7.0809125900268555"
"5797","7.1369781494140625","7.1369781494140625","7.1369781494140625"
"5798","7.074998378753662","7.074998378753662","7.074998378753662"
"5799","7.090047359466553","7.090047359466553","7.090047359466553"
"5800","6.957259178161621","6.957259178161621","6.957259178161621"
"5801","7.156654357910156","7.156654357910156","7.156654357910156"
"5802","6.803704738616943","6.803704738616943","6.803704738616943"
"5803","6.857150077819824","6.857150077819824","6.857150077819824"
"5804","7.183219909667969","7.183219909667969","7.183219909667969"
"5805","7.1429853439331055","7.1429853439331055","7.1429853439331055"
"5806","7.258403778076172","7.258403778076172","7.258403778076172"
"5807","7.286637306213379","7.286637306213379","7.286637306213379"
"5808","6.987165451049805","6.987165451049805","6.987165451049805"
"5809","7.32697057723999","7.32697057723999","7.32697057723999"
"5810","6.921868801116943","6.921868801116943","6.921868801116943"
"5811","6.9088454246521","6.9088454246521","6.9088454246521"
"5812","7.458976745605469","7.458976745605469","7.458976745605469"
"5813","6.861804962158203","6.861804962158203","6.861804962158203"
"5814","6.9504804611206055","6.9504804611206055","6.9504804611206055"
"5815","6.6746320724487305","6.6746320724487305","6.6746320724487305"
"5816","7.108922958374023","7.108922958374023","7.108922958374023"
"5817","7.136315822601318","7.136315822601318","7.136315822601318"
"5818","7.170589447021484","7.170589447021484","7.170589447021484"
"5819","7.128448486328125","7.128448486328125","7.128448486328125"
"5820","7.03230619430542","7.03230619430542","7.03230619430542"
"5821","7.201516628265381","7.201516628265381","7.201516628265381"
"5822","7.037046432495117","7.037046432495117","7.037046432495117"
"5823","6.940052032470703","6.940052032470703","6.940052032470703"
"5824","7.304582595825195","7.304582595825195","7.304582595825195"
"5825","6.992363929748535","6.992363929748535","6.992363929748535"
"5826","7.3388671875","7.3388671875","7.3388671875"
"5827","7.1300048828125","7.1300048828125","7.1300048828125"
"5828","7.320218563079834","7.320218563079834","7.320218563079834"
"5829","7.063860893249512","7.063860893249512","7.063860893249512"
"5830","6.991872310638428","6.991872310638428","6.991872310638428"
"5831","6.7997541427612305","6.7997541427612305","6.7997541427612305"
"5832","7.253620147705078","7.253620147705078","7.253620147705078"
"5833","6.897159576416016","6.897159576416016","6.897159576416016"
"5834","6.794907569885254","6.794907569885254","6.794907569885254"
"5835","7.133659362792969","7.133659362792969","7.133659362792969"
"5836","7.126522064208984","7.126522064208984","7.126522064208984"
"5837","7.331240653991699","7.331240653991699","7.331240653991699"
"5838","7.251008987426758","7.251008987426758","7.251008987426758"
"5839","6.985644340515137","6.985644340515137","6.985644340515137"
"5840","7.419196128845215","7.419196128845215","7.419196128845215"
"5841","7.087765693664551","7.087765693664551","7.087765693664551"
"5842","7.030910491943359","7.030910491943359","7.030910491943359"
"5843","6.830829620361328","6.830829620361328","6.830829620361328"
"5844","7.1041412353515625","7.1041412353515625","7.1041412353515625"
"5845","6.841264247894287","6.841264247894287","6.841264247894287"
"5846","7.186274528503418","7.186274528503418","7.186274528503418"
"5847","7.32751989364624","7.32751989364624","7.32751989364624"
"5848","7.127208232879639","7.127208232879639","7.127208232879639"
"5849","7.277917861938477","7.277917861938477","7.277917861938477"
"5850","7.167975425720215","7.167975425720215","7.167975425720215"
"5851","6.837398529052734","6.837398529052734","6.837398529052734"
"5852","6.591608047485352","6.591608047485352","6.591608047485352"
"5853","7.2362284660339355","7.2362284660339355","7.2362284660339355"
"5854","7.255971431732178","7.255971431732178","7.255971431732178"
"5855","7.122447490692139","7.122447490692139","7.122447490692139"
"5856","6.818084716796875","6.818084716796875","6.818084716796875"
"5857","7.37384557723999","7.37384557723999","7.37384557723999"
"5858","7.089841365814209","7.089841365814209","7.089841365814209"
"5859","7.192042350769043","7.192042350769043","7.192042350769043"
"5860","7.146462440490723","7.146462440490723","7.146462440490723"
"5861","7.321295738220215","7.321295738220215","7.321295738220215"
"5862","7.108605861663818","7.108605861663818","7.108605861663818"
"5863","7.48569393157959","7.48569393157959","7.48569393157959"
"5864","7.3497161865234375","7.3497161865234375","7.3497161865234375"
"5865","7.252349853515625","7.252349853515625","7.252349853515625"
"5866","7.041744232177734","7.041744232177734","7.041744232177734"
"5867","6.904918193817139","6.904918193817139","6.904918193817139"
"5868","7.259917259216309","7.259917259216309","7.259917259216309"
"5869","6.970544338226318","6.970544338226318","6.970544338226318"
"5870","6.972434997558594","6.972434997558594","6.972434997558594"
"5871","7.118649959564209","7.118649959564209","7.118649959564209"
"5872","6.9312028884887695","6.9312028884887695","6.9312028884887695"
"5873","7.158029079437256","7.158029079437256","7.158029079437256"
"5874","6.940629482269287","6.940629482269287","6.940629482269287"
"5875","6.976019859313965","6.976019859313965","6.976019859313965"
"5876","7.161205291748047","7.161205291748047","7.161205291748047"
"5877","7.084592342376709","7.084592342376709","7.084592342376709"
"5878","7.15942907333374","7.15942907333374","7.15942907333374"
"5879","7.553089141845703","7.553089141845703","7.553089141845703"
"5880","7.309340476989746","7.309340476989746","7.309340476989746"
"5881","7.531390190124512","7.531390190124512","7.531390190124512"
"5882","6.888577938079834","6.888577938079834","6.888577938079834"
"5883","7.20898962020874","7.20898962020874","7.20898962020874"
"5884","7.04536771774292","7.04536771774292","7.04536771774292"
"5885","7.354496955871582","7.354496955871582","7.354496955871582"
"5886","7.313067436218262","7.313067436218262","7.313067436218262"
"5887","7.1342010498046875","7.1342010498046875","7.1342010498046875"
"5888","7.497664451599121","7.497664451599121","7.497664451599121"
"5889","6.74689245223999","6.74689245223999","6.74689245223999"
"5890","7.257838249206543","7.257838249206543","7.257838249206543"
"5891","7.388160705566406","7.388160705566406","7.388160705566406"
"5892","6.888251304626465","6.888251304626465","6.888251304626465"
"5893","7.297685146331787","7.297685146331787","7.297685146331787"
"5894","7.148707389831543","7.148707389831543","7.148707389831543"
"5895","7.157914638519287","7.157914638519287","7.157914638519287"
"5896","7.1277899742126465","7.1277899742126465","7.1277899742126465"
"5897","6.868077278137207","6.868077278137207","6.868077278137207"
"5898","6.9727606773376465","6.9727606773376465","6.9727606773376465"
"5899","7.120201110839844","7.120201110839844","7.120201110839844"
"5900","7.483428955078125","7.483428955078125","7.483428955078125"
"5901","7.352422714233398","7.352422714233398","7.352422714233398"
"5902","7.278232574462891","7.278232574462891","7.278232574462891"
"5903","7.485996246337891","7.485996246337891","7.485996246337891"
"5904","7.235030651092529","7.235030651092529","7.235030651092529"
"5905","6.788530349731445","6.788530349731445","6.788530349731445"
"5906","7.213616847991943","7.213616847991943","7.213616847991943"
"5907","7.302161693572998","7.302161693572998","7.302161693572998"
"5908","7.537372589111328","7.537372589111328","7.537372589111328"
"5909","7.068410396575928","7.068410396575928","7.068410396575928"
"5910","6.9022321701049805","6.9022321701049805","6.9022321701049805"
"5911","6.8264479637146","6.8264479637146","6.8264479637146"
"5912","7.3433637619018555","7.3433637619018555","7.3433637619018555"
"5913","6.924038887023926","6.924038887023926","6.924038887023926"
"5914","7.090290069580078","7.090290069580078","7.090290069580078"
"5915","7.193880081176758","7.193880081176758","7.193880081176758"
"5916","7.493932247161865","7.493932247161865","7.493932247161865"
"5917","7.14117431640625","7.14117431640625","7.14117431640625"
"5918","7.453386306762695","7.453386306762695","7.453386306762695"
"5919","7.071643829345703","7.071643829345703","7.071643829345703"
"5920","7.096232891082764","7.096232891082764","7.096232891082764"
"5921","7.334449768066406","7.334449768066406","7.334449768066406"
"5922","7.506530284881592","7.506530284881592","7.506530284881592"
"5923","7.510982036590576","7.510982036590576","7.510982036590576"
"5924","7.105813503265381","7.105813503265381","7.105813503265381"
"5925","7.107367515563965","7.107367515563965","7.107367515563965"
"5926","7.263319969177246","7.263319969177246","7.263319969177246"
"5927","7.381579399108887","7.381579399108887","7.381579399108887"
"5928","7.071349143981934","7.071349143981934","7.071349143981934"
"5929","7.110706329345703","7.110706329345703","7.110706329345703"
"5930","7.256808757781982","7.256808757781982","7.256808757781982"
"5931","6.7602128982543945","6.7602128982543945","6.7602128982543945"
"5932","7.200213432312012","7.200213432312012","7.200213432312012"
"5933","7.205554008483887","7.205554008483887","7.205554008483887"
"5934","6.734920501708984","6.734920501708984","6.734920501708984"
"5935","7.356448173522949","7.356448173522949","7.356448173522949"
"5936","7.042903900146484","7.042903900146484","7.042903900146484"
"5937","7.098807334899902","7.098807334899902","7.098807334899902"
"5938","7.095257759094238","7.095257759094238","7.095257759094238"
"5939","6.971230506896973","6.971230506896973","6.971230506896973"
"5940","7.0518951416015625","7.0518951416015625","7.0518951416015625"
"5941","7.11572265625","7.11572265625","7.11572265625"
"5942","6.999068737030029","6.999068737030029","6.999068737030029"
"5943","6.931466102600098","6.931466102600098","6.931466102600098"
"5944","7.059417724609375","7.059417724609375","7.059417724609375"
"5945","6.980874061584473","6.980874061584473","6.980874061584473"
"5946","7.140750885009766","7.140750885009766","7.140750885009766"
"5947","6.663607597351074","6.663607597351074","6.663607597351074"
"5948","7.041041374206543","7.041041374206543","7.041041374206543"
"5949","7.247134208679199","7.247134208679199","7.247134208679199"
"5950","7.176180839538574","7.176180839538574","7.176180839538574"
"5951","6.987998962402344","6.987998962402344","6.987998962402344"
"5952","7.211583137512207","7.211583137512207","7.211583137512207"
"5953","6.647634029388428","6.647634029388428","6.647634029388428"
"5954","7.131481170654297","7.131481170654297","7.131481170654297"
"5955","7.363944053649902","7.363944053649902","7.363944053649902"
"5956","6.86984920501709","6.86984920501709","6.86984920501709"
"5957","7.270364284515381","7.270364284515381","7.270364284515381"
"5958","7.180266857147217","7.180266857147217","7.180266857147217"
"5959","6.547563076019287","6.547563076019287","6.547563076019287"
"5960","7.196676254272461","7.196676254272461","7.196676254272461"
"5961","7.35221004486084","7.35221004486084","7.35221004486084"
"5962","7.469518184661865","7.469518184661865","7.469518184661865"
"5963","7.207210063934326","7.207210063934326","7.207210063934326"
"5964","7.2218217849731445","7.2218217849731445","7.2218217849731445"
"5965","7.036588191986084","7.036588191986084","7.036588191986084"
"5966","6.854369640350342","6.854369640350342","6.854369640350342"
"5967","7.030803203582764","7.030803203582764","7.030803203582764"
"5968","6.92902946472168","6.92902946472168","6.92902946472168"
"5969","6.800273895263672","6.800273895263672","6.800273895263672"
"5970","7.390035629272461","7.390035629272461","7.390035629272461"
"5971","7.134904861450195","7.134904861450195","7.134904861450195"
"5972","7.306841850280762","7.306841850280762","7.306841850280762"
"5973","7.426217079162598","7.426217079162598","7.426217079162598"
"5974","6.663802623748779","6.663802623748779","6.663802623748779"
"5975","7.245088577270508","7.245088577270508","7.245088577270508"
"5976","7.05597448348999","7.05597448348999","7.05597448348999"
"5977","6.920177459716797","6.920177459716797","6.920177459716797"
"5978","7.197993278503418","7.197993278503418","7.197993278503418"
"5979","6.627744197845459","6.627744197845459","6.627744197845459"
"5980","7.180102348327637","7.180102348327637","7.180102348327637"
"5981","6.916112899780273","6.916112899780273","6.916112899780273"
"5982","7.147125244140625","7.147125244140625","7.147125244140625"
"5983","7.135739803314209","7.135739803314209","7.135739803314209"
"5984","6.867324352264404","6.867324352264404","6.867324352264404"
"5985","7.338632583618164","7.338632583618164","7.338632583618164"
"5986","7.1418914794921875","7.1418914794921875","7.1418914794921875"
"5987","6.962721824645996","6.962721824645996","6.962721824645996"
"5988","7.053704738616943","7.053704738616943","7.053704738616943"
"5989","7.488246917724609","7.488246917724609","7.488246917724609"
"5990","6.911768913269043","6.911768913269043","6.911768913269043"
"5991","7.443653106689453","7.443653106689453","7.443653106689453"
"5992","7.370014190673828","7.370014190673828","7.370014190673828"
"5993","7.185912132263184","7.185912132263184","7.185912132263184"
"5994","7.549983501434326","7.549983501434326","7.549983501434326"
"5995","7.109902858734131","7.109902858734131","7.109902858734131"
"5996","6.950425624847412","6.950425624847412","6.950425624847412"
"5997","7.285365104675293","7.285365104675293","7.285365104675293"
"5998","7.37360143661499","7.37360143661499","7.37360143661499"
"5999","7.180700302124023","7.180700302124023","7.180700302124023"
"6000","7.339805603027344","7.339805603027344","7.339805603027344"
"6001","7.062044143676758","7.062044143676758","7.062044143676758"
"6002","7.304775238037109","7.304775238037109","7.304775238037109"
"6003","7.207663536071777","7.207663536071777","7.207663536071777"
"6004","7.326960563659668","7.326960563659668","7.326960563659668"
"6005","6.5334696769714355","6.5334696769714355","6.5334696769714355"
"6006","7.321104049682617","7.321104049682617","7.321104049682617"
"6007","6.947442054748535","6.947442054748535","6.947442054748535"
"6008","7.088771820068359","7.088771820068359","7.088771820068359"
"6009","7.0713629722595215","7.0713629722595215","7.0713629722595215"
"6010","7.318206310272217","7.318206310272217","7.318206310272217"
"6011","7.155646324157715","7.155646324157715","7.155646324157715"
"6012","7.0644659996032715","7.0644659996032715","7.0644659996032715"
"6013","6.873002529144287","6.873002529144287","6.873002529144287"
"6014","6.83983039855957","6.83983039855957","6.83983039855957"
"6015","6.847387313842773","6.847387313842773","6.847387313842773"
"6016","6.7788190841674805","6.7788190841674805","6.7788190841674805"
"6017","7.1035261154174805","7.1035261154174805","7.1035261154174805"
"6018","7.027089595794678","7.027089595794678","7.027089595794678"
"6019","7.135157585144043","7.135157585144043","7.135157585144043"
"6020","7.226885795593262","7.226885795593262","7.226885795593262"
"6021","6.907613277435303","6.907613277435303","6.907613277435303"
"6022","6.988241195678711","6.988241195678711","6.988241195678711"
"6023","7.328738212585449","7.328738212585449","7.328738212585449"
"6024","7.056865215301514","7.056865215301514","7.056865215301514"
"6025","7.137439727783203","7.137439727783203","7.137439727783203"
"6026","7.162761688232422","7.162761688232422","7.162761688232422"
"6027","7.172414302825928","7.172414302825928","7.172414302825928"
"6028","7.2383646965026855","7.2383646965026855","7.2383646965026855"
"6029","6.891901969909668","6.891901969909668","6.891901969909668"
"6030","6.990840911865234","6.990840911865234","6.990840911865234"
"6031","7.078248023986816","7.078248023986816","7.078248023986816"
"6032","7.165020942687988","7.165020942687988","7.165020942687988"
"6033","7.177573204040527","7.177573204040527","7.177573204040527"
"6034","7.147068977355957","7.147068977355957","7.147068977355957"
"6035","7.06689453125","7.06689453125","7.06689453125"
"6036","6.688867092132568","6.688867092132568","6.688867092132568"
"6037","7.376354217529297","7.376354217529297","7.376354217529297"
"6038","7.167510032653809","7.167510032653809","7.167510032653809"
"6039","6.984372615814209","6.984372615814209","6.984372615814209"
"6040","6.913690090179443","6.913690090179443","6.913690090179443"
"6041","7.218155860900879","7.218155860900879","7.218155860900879"
"6042","6.967614650726318","6.967614650726318","6.967614650726318"
"6043","6.561931610107422","6.561931610107422","6.561931610107422"
"6044","7.31837272644043","7.31837272644043","7.31837272644043"
"6045","7.181022644042969","7.181022644042969","7.181022644042969"
"6046","6.8931403160095215","6.8931403160095215","6.8931403160095215"
"6047","6.940821647644043","6.940821647644043","6.940821647644043"
"6048","7.245822906494141","7.245822906494141","7.245822906494141"
"6049","7.175210952758789","7.175210952758789","7.175210952758789"
"6050","7.244372367858887","7.244372367858887","7.244372367858887"
"6051","7.032312393188477","7.032312393188477","7.032312393188477"
"6052","6.916499137878418","6.916499137878418","6.916499137878418"
"6053","7.015864372253418","7.015864372253418","7.015864372253418"
"6054","7.1985015869140625","7.1985015869140625","7.1985015869140625"
"6055","7.271845817565918","7.271845817565918","7.271845817565918"
"6056","7.1086015701293945","7.1086015701293945","7.1086015701293945"
"6057","7.293034553527832","7.293034553527832","7.293034553527832"
"6058","7.1953325271606445","7.1953325271606445","7.1953325271606445"
"6059","7.126827239990234","7.126827239990234","7.126827239990234"
"6060","7.159419536590576","7.159419536590576","7.159419536590576"
"6061","7.491005897521973","7.491005897521973","7.491005897521973"
"6062","7.0298590660095215","7.0298590660095215","7.0298590660095215"
"6063","7.009904384613037","7.009904384613037","7.009904384613037"
"6064","7.361202239990234","7.361202239990234","7.361202239990234"
"6065","7.1818366050720215","7.1818366050720215","7.1818366050720215"
"6066","6.976841926574707","6.976841926574707","6.976841926574707"
"6067","6.965157985687256","6.965157985687256","6.965157985687256"
"6068","7.344429016113281","7.344429016113281","7.344429016113281"
"6069","7.346941947937012","7.346941947937012","7.346941947937012"
"6070","7.34332799911499","7.34332799911499","7.34332799911499"
"6071","7.017608642578125","7.017608642578125","7.017608642578125"
"6072","6.992548942565918","6.992548942565918","6.992548942565918"
"6073","7.251208782196045","7.251208782196045","7.251208782196045"
"6074","7.103227138519287","7.103227138519287","7.103227138519287"
"6075","7.355327606201172","7.355327606201172","7.355327606201172"
"6076","7.306865692138672","7.306865692138672","7.306865692138672"
"6077","7.1947021484375","7.1947021484375","7.1947021484375"
"6078","7.342612266540527","7.342612266540527","7.342612266540527"
"6079","7.081254482269287","7.081254482269287","7.081254482269287"
"6080","7.255858421325684","7.255858421325684","7.255858421325684"
"6081","7.258073806762695","7.258073806762695","7.258073806762695"
"6082","7.399814128875732","7.399814128875732","7.399814128875732"
"6083","7.382749080657959","7.382749080657959","7.382749080657959"
"6084","7.111726760864258","7.111726760864258","7.111726760864258"
"6085","7.287325859069824","7.287325859069824","7.287325859069824"
"6086","6.791599273681641","6.791599273681641","6.791599273681641"
"6087","6.972672939300537","6.972672939300537","6.972672939300537"
"6088","7.073337554931641","7.073337554931641","7.073337554931641"
"6089","7.193587779998779","7.193587779998779","7.193587779998779"
"6090","7.12197208404541","7.12197208404541","7.12197208404541"
"6091","7.2439680099487305","7.2439680099487305","7.2439680099487305"
"6092","7.225892543792725","7.225892543792725","7.225892543792725"
"6093","6.960954189300537","6.960954189300537","6.960954189300537"
"6094","7.543941497802734","7.543941497802734","7.543941497802734"
"6095","6.6006574630737305","6.6006574630737305","6.6006574630737305"
"6096","7.272212982177734","7.272212982177734","7.272212982177734"
"6097","7.1779890060424805","7.1779890060424805","7.1779890060424805"
"6098","7.336461067199707","7.336461067199707","7.336461067199707"
"6099","7.088780879974365","7.088780879974365","7.088780879974365"
"6100","7.089135646820068","7.089135646820068","7.089135646820068"
"6101","6.907464504241943","6.907464504241943","6.907464504241943"
"6102","6.865386009216309","6.865386009216309","6.865386009216309"
"6103","7.125270843505859","7.125270843505859","7.125270843505859"
"6104","7.153810501098633","7.153810501098633","7.153810501098633"
"6105","7.390006065368652","7.390006065368652","7.390006065368652"
"6106","7.17301082611084","7.17301082611084","7.17301082611084"
"6107","7.0531110763549805","7.0531110763549805","7.0531110763549805"
"6108","7.071788787841797","7.071788787841797","7.071788787841797"
"6109","7.1753129959106445","7.1753129959106445","7.1753129959106445"
"6110","7.388144493103027","7.388144493103027","7.388144493103027"
"6111","7.055247783660889","7.055247783660889","7.055247783660889"
"6112","7.427603721618652","7.427603721618652","7.427603721618652"
"6113","7.555154323577881","7.555154323577881","7.555154323577881"
"6114","7.279972076416016","7.279972076416016","7.279972076416016"
"6115","6.870970726013184","6.870970726013184","6.870970726013184"
"6116","7.272051811218262","7.272051811218262","7.272051811218262"
"6117","6.910964012145996","6.910964012145996","6.910964012145996"
"6118","7.057776927947998","7.057776927947998","7.057776927947998"
"6119","7.465264320373535","7.465264320373535","7.465264320373535"
"6120","6.963159084320068","6.963159084320068","6.963159084320068"
"6121","7.327827453613281","7.327827453613281","7.327827453613281"
"6122","6.952783107757568","6.952783107757568","6.952783107757568"
"6123","7.133004665374756","7.133004665374756","7.133004665374756"
"6124","7.129336357116699","7.129336357116699","7.129336357116699"
"6125","7.494677543640137","7.494677543640137","7.494677543640137"
"6126","7.116540431976318","7.116540431976318","7.116540431976318"
"6127","6.922351360321045","6.922351360321045","6.922351360321045"
"6128","6.838326930999756","6.838326930999756","6.838326930999756"
"6129","7.2362213134765625","7.2362213134765625","7.2362213134765625"
"6130","6.684520721435547","6.684520721435547","6.684520721435547"
"6131","7.02278995513916","7.02278995513916","7.02278995513916"
"6132","7.036075592041016","7.036075592041016","7.036075592041016"
"6133","7.047305107116699","7.047305107116699","7.047305107116699"
"6134","7.088988780975342","7.088988780975342","7.088988780975342"
"6135","6.708294868469238","6.708294868469238","6.708294868469238"
"6136","7.16481876373291","7.16481876373291","7.16481876373291"
"6137","7.092739105224609","7.092739105224609","7.092739105224609"
"6138","7.082287788391113","7.082287788391113","7.082287788391113"
"6139","6.445052146911621","6.445052146911621","6.445052146911621"
"6140","6.945697784423828","6.945697784423828","6.945697784423828"
"6141","7.146493434906006","7.146493434906006","7.146493434906006"
"6142","7.153192520141602","7.153192520141602","7.153192520141602"
"6143","7.077105522155762","7.077105522155762","7.077105522155762"
"6144","6.6074628829956055","6.6074628829956055","6.6074628829956055"
"6145","7.152409553527832","7.152409553527832","7.152409553527832"
"6146","7.339621543884277","7.339621543884277","7.339621543884277"
"6147","7.031663417816162","7.031663417816162","7.031663417816162"
"6148","7.179180145263672","7.179180145263672","7.179180145263672"
"6149","7.062892913818359","7.062892913818359","7.062892913818359"
"6150","7.383823394775391","7.383823394775391","7.383823394775391"
"6151","7.206277370452881","7.206277370452881","7.206277370452881"
"6152","7.018256187438965","7.018256187438965","7.018256187438965"
"6153","6.76102352142334","6.76102352142334","6.76102352142334"
"6154","6.955425262451172","6.955425262451172","6.955425262451172"
"6155","7.074059963226318","7.074059963226318","7.074059963226318"
"6156","7.055412292480469","7.055412292480469","7.055412292480469"
"6157","7.522928237915039","7.522928237915039","7.522928237915039"
"6158","7.22768497467041","7.22768497467041","7.22768497467041"
"6159","7.070268630981445","7.070268630981445","7.070268630981445"
