"Step","exponentialNoMovement - Metrics/targetPosition/error_heading","exponentialNoMovement - Metrics/targetPosition/error_heading__MIN","exponentialNoMovement - Metrics/targetPosition/error_heading__MAX"
"6132","0.2774099111557007","0.2774099111557007","0.2774099111557007"
"6133","0.5645389556884766","0.5645389556884766","0.5645389556884766"
"6134","0.5342018604278564","0.5342018604278564","0.5342018604278564"
"6135","0.43492016196250916","0.43492016196250916","0.43492016196250916"
"6136","0.44920119643211365","0.44920119643211365","0.44920119643211365"
"6137","0.4685933589935303","0.4685933589935303","0.4685933589935303"
"6138","0.8303240537643433","0.8303240537643433","0.8303240537643433"
"6139","0.45755454897880554","0.45755454897880554","0.45755454897880554"
"6140","0.5295099020004272","0.5295099020004272","0.5295099020004272"
"6141","0.5201217532157898","0.5201217532157898","0.5201217532157898"
"6142","0.5148651003837585","0.5148651003837585","0.5148651003837585"
"6143","0.3303655982017517","0.3303655982017517","0.3303655982017517"
"6144","0.6048414707183838","0.6048414707183838","0.6048414707183838"
"6145","0.5574753284454346","0.5574753284454346","0.5574753284454346"
"6146","0.44181764125823975","0.44181764125823975","0.44181764125823975"
"6147","0.4660624861717224","0.4660624861717224","0.4660624861717224"
"6148","0.3666943311691284","0.3666943311691284","0.3666943311691284"
"6149","0.3471458852291107","0.3471458852291107","0.3471458852291107"
"6150","0.4410175681114197","0.4410175681114197","0.4410175681114197"
"6151","0.4537113308906555","0.4537113308906555","0.4537113308906555"
"6152","0.47110646963119507","0.47110646963119507","0.47110646963119507"
"6153","0.4934021830558777","0.4934021830558777","0.4934021830558777"
"6154","0.6254025101661682","0.6254025101661682","0.6254025101661682"
"6155","0.4399518370628357","0.4399518370628357","0.4399518370628357"
"6156","0.5442923903465271","0.5442923903465271","0.5442923903465271"
"6157","0.45599278807640076","0.45599278807640076","0.45599278807640076"
"6158","0.5094916820526123","0.5094916820526123","0.5094916820526123"
"6159","0.5043566823005676","0.5043566823005676","0.5043566823005676"
"6160","0.4822724759578705","0.4822724759578705","0.4822724759578705"
"6161","0.6717483997344971","0.6717483997344971","0.6717483997344971"
"6162","0.3190467953681946","0.3190467953681946","0.3190467953681946"
"6163","0.4750680923461914","0.4750680923461914","0.4750680923461914"
"6164","0.49137505888938904","0.49137505888938904","0.49137505888938904"
"6165","0.5312386751174927","0.5312386751174927","0.5312386751174927"
"6166","0.5072808861732483","0.5072808861732483","0.5072808861732483"
"6167","0.4018227756023407","0.4018227756023407","0.4018227756023407"
"6168","0.5548887848854065","0.5548887848854065","0.5548887848854065"
"6169","0.5265084505081177","0.5265084505081177","0.5265084505081177"
"6170","0.48561573028564453","0.48561573028564453","0.48561573028564453"
"6171","0.5636871457099915","0.5636871457099915","0.5636871457099915"
"6172","0.6530197858810425","0.6530197858810425","0.6530197858810425"
"6173","0.5211639404296875","0.5211639404296875","0.5211639404296875"
"6174","0.5859951376914978","0.5859951376914978","0.5859951376914978"
"6175","0.43794959783554077","0.43794959783554077","0.43794959783554077"
"6176","0.45945239067077637","0.45945239067077637","0.45945239067077637"
"6177","0.4198201298713684","0.4198201298713684","0.4198201298713684"
"6178","0.34043025970458984","0.34043025970458984","0.34043025970458984"
"6179","0.40252524614334106","0.40252524614334106","0.40252524614334106"
"6180","0.38083788752555847","0.38083788752555847","0.38083788752555847"
"6181","0.492790549993515","0.492790549993515","0.492790549993515"
"6182","0.4298079013824463","0.4298079013824463","0.4298079013824463"
"6183","0.37735825777053833","0.37735825777053833","0.37735825777053833"
"6184","0.4225930869579315","0.4225930869579315","0.4225930869579315"
"6185","0.4452352523803711","0.4452352523803711","0.4452352523803711"
"6186","0.3690624237060547","0.3690624237060547","0.3690624237060547"
"6187","0.4229598939418793","0.4229598939418793","0.4229598939418793"
"6188","0.5681459903717041","0.5681459903717041","0.5681459903717041"
"6189","0.6389739513397217","0.6389739513397217","0.6389739513397217"
"6190","0.5200268626213074","0.5200268626213074","0.5200268626213074"
"6191","0.5029780864715576","0.5029780864715576","0.5029780864715576"
"6192","0.4190211296081543","0.4190211296081543","0.4190211296081543"
"6193","0.36995595693588257","0.36995595693588257","0.36995595693588257"
"6194","0.3862636983394623","0.3862636983394623","0.3862636983394623"
"6195","0.4285077452659607","0.4285077452659607","0.4285077452659607"
"6196","0.4773135781288147","0.4773135781288147","0.4773135781288147"
"6197","0.5610876083374023","0.5610876083374023","0.5610876083374023"
"6198","0.44117629528045654","0.44117629528045654","0.44117629528045654"
"6199","0.45588192343711853","0.45588192343711853","0.45588192343711853"
"6200","0.5273541212081909","0.5273541212081909","0.5273541212081909"
"6201","0.32820945978164673","0.32820945978164673","0.32820945978164673"
"6202","0.38788682222366333","0.38788682222366333","0.38788682222366333"
"6203","0.5711251497268677","0.5711251497268677","0.5711251497268677"
"6204","0.5587426424026489","0.5587426424026489","0.5587426424026489"
"6205","0.48281165957450867","0.48281165957450867","0.48281165957450867"
"6206","0.4636629521846771","0.4636629521846771","0.4636629521846771"
"6207","0.3855605125427246","0.3855605125427246","0.3855605125427246"
"6208","0.5418281555175781","0.5418281555175781","0.5418281555175781"
"6209","0.6081345081329346","0.6081345081329346","0.6081345081329346"
"6210","0.41988110542297363","0.41988110542297363","0.41988110542297363"
"6211","0.27439436316490173","0.27439436316490173","0.27439436316490173"
"6212","0.4607502818107605","0.4607502818107605","0.4607502818107605"
"6213","0.3162854313850403","0.3162854313850403","0.3162854313850403"
"6214","0.5144461393356323","0.5144461393356323","0.5144461393356323"
"6215","0.5655573606491089","0.5655573606491089","0.5655573606491089"
"6216","0.3895958662033081","0.3895958662033081","0.3895958662033081"
"6217","0.44683194160461426","0.44683194160461426","0.44683194160461426"
"6218","0.4585582911968231","0.4585582911968231","0.4585582911968231"
"6219","0.5653165578842163","0.5653165578842163","0.5653165578842163"
"6220","0.49567338824272156","0.49567338824272156","0.49567338824272156"
"6221","0.45264849066734314","0.45264849066734314","0.45264849066734314"
"6222","0.41017279028892517","0.41017279028892517","0.41017279028892517"
"6223","0.5815244913101196","0.5815244913101196","0.5815244913101196"
"6224","0.4043874740600586","0.4043874740600586","0.4043874740600586"
"6225","0.621917724609375","0.621917724609375","0.621917724609375"
"6226","0.4710018038749695","0.4710018038749695","0.4710018038749695"
"6227","0.4531235694885254","0.4531235694885254","0.4531235694885254"
"6228","0.32285842299461365","0.32285842299461365","0.32285842299461365"
"6229","0.41427502036094666","0.41427502036094666","0.41427502036094666"
"6230","0.5942784547805786","0.5942784547805786","0.5942784547805786"
"6231","0.48796749114990234","0.48796749114990234","0.48796749114990234"
"6232","0.45716461539268494","0.45716461539268494","0.45716461539268494"
"6233","0.3954015374183655","0.3954015374183655","0.3954015374183655"
"6234","0.4835662543773651","0.4835662543773651","0.4835662543773651"
"6235","0.4118581712245941","0.4118581712245941","0.4118581712245941"
"6236","0.673194169998169","0.673194169998169","0.673194169998169"
"6237","0.5036029815673828","0.5036029815673828","0.5036029815673828"
"6238","0.4531451463699341","0.4531451463699341","0.4531451463699341"
"6239","0.5497760772705078","0.5497760772705078","0.5497760772705078"
"6240","0.5159358382225037","0.5159358382225037","0.5159358382225037"
"6241","0.5969897508621216","0.5969897508621216","0.5969897508621216"
"6242","0.5997093319892883","0.5997093319892883","0.5997093319892883"
"6243","0.5116386413574219","0.5116386413574219","0.5116386413574219"
"6244","0.49109071493148804","0.49109071493148804","0.49109071493148804"
"6245","0.5700042247772217","0.5700042247772217","0.5700042247772217"
"6246","0.41831833124160767","0.41831833124160767","0.41831833124160767"
"6247","0.40012407302856445","0.40012407302856445","0.40012407302856445"
"6248","0.4881947934627533","0.4881947934627533","0.4881947934627533"
"6249","0.49169549345970154","0.49169549345970154","0.49169549345970154"
"6250","0.406826376914978","0.406826376914978","0.406826376914978"
"6251","0.5342105031013489","0.5342105031013489","0.5342105031013489"
"6252","0.5337051749229431","0.5337051749229431","0.5337051749229431"
"6253","0.4445962905883789","0.4445962905883789","0.4445962905883789"
"6254","0.3777264356613159","0.3777264356613159","0.3777264356613159"
"6255","0.39387059211730957","0.39387059211730957","0.39387059211730957"
"6256","0.4195992946624756","0.4195992946624756","0.4195992946624756"
"6257","0.3557504415512085","0.3557504415512085","0.3557504415512085"
"6258","0.47509855031967163","0.47509855031967163","0.47509855031967163"
"6259","0.4489503502845764","0.4489503502845764","0.4489503502845764"
"6260","0.2479500025510788","0.2479500025510788","0.2479500025510788"
"6261","0.3321138322353363","0.3321138322353363","0.3321138322353363"
"6262","0.5197229385375977","0.5197229385375977","0.5197229385375977"
"6263","0.4874856472015381","0.4874856472015381","0.4874856472015381"
"6264","0.4828755259513855","0.4828755259513855","0.4828755259513855"
"6265","0.36145108938217163","0.36145108938217163","0.36145108938217163"
"6266","0.3771488070487976","0.3771488070487976","0.3771488070487976"
"6267","0.4611295461654663","0.4611295461654663","0.4611295461654663"
"6268","0.33048397302627563","0.33048397302627563","0.33048397302627563"
"6269","0.5985068082809448","0.5985068082809448","0.5985068082809448"
"6270","0.3974032998085022","0.3974032998085022","0.3974032998085022"
"6271","0.566495418548584","0.566495418548584","0.566495418548584"
"6272","0.361930787563324","0.361930787563324","0.361930787563324"
"6273","0.4789406657218933","0.4789406657218933","0.4789406657218933"
"6274","0.7111427187919617","0.7111427187919617","0.7111427187919617"
"6275","0.6390488147735596","0.6390488147735596","0.6390488147735596"
"6276","0.31735098361968994","0.31735098361968994","0.31735098361968994"
"6277","0.5998005270957947","0.5998005270957947","0.5998005270957947"
"6278","0.43575915694236755","0.43575915694236755","0.43575915694236755"
"6279","0.41890645027160645","0.41890645027160645","0.41890645027160645"
"6280","0.431356281042099","0.431356281042099","0.431356281042099"
"6281","0.5088942050933838","0.5088942050933838","0.5088942050933838"
"6282","0.48564404249191284","0.48564404249191284","0.48564404249191284"
"6283","0.48954400420188904","0.48954400420188904","0.48954400420188904"
"6284","0.4138173758983612","0.4138173758983612","0.4138173758983612"
"6285","0.5036925077438354","0.5036925077438354","0.5036925077438354"
"6286","0.3962777554988861","0.3962777554988861","0.3962777554988861"
"6287","0.3724876344203949","0.3724876344203949","0.3724876344203949"
"6288","0.4421796202659607","0.4421796202659607","0.4421796202659607"
"6289","0.295041561126709","0.295041561126709","0.295041561126709"
"6290","0.5521101355552673","0.5521101355552673","0.5521101355552673"
"6291","0.5300579071044922","0.5300579071044922","0.5300579071044922"
"6292","0.36762624979019165","0.36762624979019165","0.36762624979019165"
"6293","0.36332735419273376","0.36332735419273376","0.36332735419273376"
"6294","0.6190861463546753","0.6190861463546753","0.6190861463546753"
"6295","0.38801106810569763","0.38801106810569763","0.38801106810569763"
"6296","0.48241204023361206","0.48241204023361206","0.48241204023361206"
"6297","0.4607165455818176","0.4607165455818176","0.4607165455818176"
"6298","0.35941967368125916","0.35941967368125916","0.35941967368125916"
"6299","0.5701398849487305","0.5701398849487305","0.5701398849487305"
"6300","0.4980027377605438","0.4980027377605438","0.4980027377605438"
"6301","0.3699200749397278","0.3699200749397278","0.3699200749397278"
"6302","0.534004271030426","0.534004271030426","0.534004271030426"
"6303","0.44817012548446655","0.44817012548446655","0.44817012548446655"
"6304","0.34009265899658203","0.34009265899658203","0.34009265899658203"
"6305","0.41478675603866577","0.41478675603866577","0.41478675603866577"
"6306","0.36540311574935913","0.36540311574935913","0.36540311574935913"
"6307","0.3902517259120941","0.3902517259120941","0.3902517259120941"
"6308","0.5636497735977173","0.5636497735977173","0.5636497735977173"
"6309","0.3190279006958008","0.3190279006958008","0.3190279006958008"
"6310","0.39135682582855225","0.39135682582855225","0.39135682582855225"
"6311","0.3464699387550354","0.3464699387550354","0.3464699387550354"
"6312","0.4350984990596771","0.4350984990596771","0.4350984990596771"
"6313","0.4687321186065674","0.4687321186065674","0.4687321186065674"
"6314","0.4425954818725586","0.4425954818725586","0.4425954818725586"
"6315","0.46691998839378357","0.46691998839378357","0.46691998839378357"
"6316","0.4415305554866791","0.4415305554866791","0.4415305554866791"
"6317","0.3278826177120209","0.3278826177120209","0.3278826177120209"
"6318","0.5075076818466187","0.5075076818466187","0.5075076818466187"
"6319","0.3379898965358734","0.3379898965358734","0.3379898965358734"
"6320","0.5974884033203125","0.5974884033203125","0.5974884033203125"
"6321","0.5156270265579224","0.5156270265579224","0.5156270265579224"
"6322","0.5100076794624329","0.5100076794624329","0.5100076794624329"
"6323","0.5073628425598145","0.5073628425598145","0.5073628425598145"
"6324","0.42397820949554443","0.42397820949554443","0.42397820949554443"
"6325","0.5088325142860413","0.5088325142860413","0.5088325142860413"
"6326","0.3404189944267273","0.3404189944267273","0.3404189944267273"
"6327","0.5363163948059082","0.5363163948059082","0.5363163948059082"
"6328","0.2970803678035736","0.2970803678035736","0.2970803678035736"
"6329","0.5295690298080444","0.5295690298080444","0.5295690298080444"
"6330","0.4364280104637146","0.4364280104637146","0.4364280104637146"
"6331","0.30654120445251465","0.30654120445251465","0.30654120445251465"
"6332","0.595318078994751","0.595318078994751","0.595318078994751"
"6333","0.5290447473526001","0.5290447473526001","0.5290447473526001"
"6334","0.5866910815238953","0.5866910815238953","0.5866910815238953"
"6335","0.404989093542099","0.404989093542099","0.404989093542099"
"6336","0.4246443510055542","0.4246443510055542","0.4246443510055542"
"6337","0.556848406791687","0.556848406791687","0.556848406791687"
"6338","0.39126020669937134","0.39126020669937134","0.39126020669937134"
"6339","0.46059924364089966","0.46059924364089966","0.46059924364089966"
"6340","0.4403858184814453","0.4403858184814453","0.4403858184814453"
"6341","0.31570786237716675","0.31570786237716675","0.31570786237716675"
"6342","0.4544466435909271","0.4544466435909271","0.4544466435909271"
"6343","0.48000937700271606","0.48000937700271606","0.48000937700271606"
"6344","0.444533109664917","0.444533109664917","0.444533109664917"
"6345","0.4726271331310272","0.4726271331310272","0.4726271331310272"
"6346","0.43494224548339844","0.43494224548339844","0.43494224548339844"
"6347","0.6163345575332642","0.6163345575332642","0.6163345575332642"
"6348","0.4158923029899597","0.4158923029899597","0.4158923029899597"
"6349","0.3669702708721161","0.3669702708721161","0.3669702708721161"
"6350","0.34476256370544434","0.34476256370544434","0.34476256370544434"
"6351","0.36826854944229126","0.36826854944229126","0.36826854944229126"
"6352","0.41627609729766846","0.41627609729766846","0.41627609729766846"
"6353","0.4908636510372162","0.4908636510372162","0.4908636510372162"
"6354","0.5545911192893982","0.5545911192893982","0.5545911192893982"
"6355","0.4064626693725586","0.4064626693725586","0.4064626693725586"
"6356","0.42223939299583435","0.42223939299583435","0.42223939299583435"
"6357","0.39834436774253845","0.39834436774253845","0.39834436774253845"
"6358","0.3820158839225769","0.3820158839225769","0.3820158839225769"
"6359","0.42821750044822693","0.42821750044822693","0.42821750044822693"
"6360","0.3538159728050232","0.3538159728050232","0.3538159728050232"
"6361","0.49027055501937866","0.49027055501937866","0.49027055501937866"
"6362","0.42331647872924805","0.42331647872924805","0.42331647872924805"
"6363","0.35473382472991943","0.35473382472991943","0.35473382472991943"
"6364","0.39264923334121704","0.39264923334121704","0.39264923334121704"
"6365","0.3571021258831024","0.3571021258831024","0.3571021258831024"
"6366","0.31137311458587646","0.31137311458587646","0.31137311458587646"
"6367","0.39768096804618835","0.39768096804618835","0.39768096804618835"
"6368","0.36538779735565186","0.36538779735565186","0.36538779735565186"
"6369","0.24524417519569397","0.24524417519569397","0.24524417519569397"
"6370","0.4381723403930664","0.4381723403930664","0.4381723403930664"
"6371","0.3557268977165222","0.3557268977165222","0.3557268977165222"
"6372","0.44741493463516235","0.44741493463516235","0.44741493463516235"
"6373","0.5374373197555542","0.5374373197555542","0.5374373197555542"
"6374","0.34864696860313416","0.34864696860313416","0.34864696860313416"
"6375","0.4201204776763916","0.4201204776763916","0.4201204776763916"
"6376","0.3792121410369873","0.3792121410369873","0.3792121410369873"
"6377","0.37218591570854187","0.37218591570854187","0.37218591570854187"
"6378","0.522322416305542","0.522322416305542","0.522322416305542"
"6379","0.394908607006073","0.394908607006073","0.394908607006073"
"6380","0.4458560645580292","0.4458560645580292","0.4458560645580292"
"6381","0.44091999530792236","0.44091999530792236","0.44091999530792236"
"6382","0.4023378789424896","0.4023378789424896","0.4023378789424896"
"6383","0.36018139123916626","0.36018139123916626","0.36018139123916626"
"6384","0.37307310104370117","0.37307310104370117","0.37307310104370117"
"6385","0.37072619795799255","0.37072619795799255","0.37072619795799255"
"6386","0.40658050775527954","0.40658050775527954","0.40658050775527954"
"6387","0.42093509435653687","0.42093509435653687","0.42093509435653687"
"6388","0.5667451024055481","0.5667451024055481","0.5667451024055481"
"6389","0.4666193723678589","0.4666193723678589","0.4666193723678589"
"6390","0.46997952461242676","0.46997952461242676","0.46997952461242676"
"6391","0.5061120986938477","0.5061120986938477","0.5061120986938477"
"6392","0.45388588309288025","0.45388588309288025","0.45388588309288025"
"6393","0.39514684677124023","0.39514684677124023","0.39514684677124023"
"6394","0.3520548343658447","0.3520548343658447","0.3520548343658447"
"6395","0.37277716398239136","0.37277716398239136","0.37277716398239136"
"6396","0.41265225410461426","0.41265225410461426","0.41265225410461426"
"6397","0.3506474196910858","0.3506474196910858","0.3506474196910858"
"6398","0.5179485082626343","0.5179485082626343","0.5179485082626343"
"6399","0.4669211804866791","0.4669211804866791","0.4669211804866791"
"6400","0.4037056565284729","0.4037056565284729","0.4037056565284729"
"6401","0.308215856552124","0.308215856552124","0.308215856552124"
"6402","0.33723554015159607","0.33723554015159607","0.33723554015159607"
"6403","0.5381591320037842","0.5381591320037842","0.5381591320037842"
"6404","0.34852585196495056","0.34852585196495056","0.34852585196495056"
"6405","0.40319642424583435","0.40319642424583435","0.40319642424583435"
"6406","0.3945200443267822","0.3945200443267822","0.3945200443267822"
"6407","0.38765811920166016","0.38765811920166016","0.38765811920166016"
"6408","0.40961265563964844","0.40961265563964844","0.40961265563964844"
"6409","0.5421806573867798","0.5421806573867798","0.5421806573867798"
"6410","0.314126193523407","0.314126193523407","0.314126193523407"
"6411","0.37652015686035156","0.37652015686035156","0.37652015686035156"
"6412","0.44426700472831726","0.44426700472831726","0.44426700472831726"
"6413","0.498729944229126","0.498729944229126","0.498729944229126"
"6414","0.3351397216320038","0.3351397216320038","0.3351397216320038"
"6415","0.2724659740924835","0.2724659740924835","0.2724659740924835"
"6416","0.3229694962501526","0.3229694962501526","0.3229694962501526"
"6417","0.3944270610809326","0.3944270610809326","0.3944270610809326"
"6418","0.5388708114624023","0.5388708114624023","0.5388708114624023"
"6419","0.3682771325111389","0.3682771325111389","0.3682771325111389"
"6420","0.3894210457801819","0.3894210457801819","0.3894210457801819"
"6421","0.5137119293212891","0.5137119293212891","0.5137119293212891"
"6422","0.3471353054046631","0.3471353054046631","0.3471353054046631"
"6423","0.407770574092865","0.407770574092865","0.407770574092865"
"6424","0.33462315797805786","0.33462315797805786","0.33462315797805786"
"6425","0.36772364377975464","0.36772364377975464","0.36772364377975464"
"6426","0.43318113684654236","0.43318113684654236","0.43318113684654236"
"6427","0.49706143140792847","0.49706143140792847","0.49706143140792847"
"6428","0.5086274147033691","0.5086274147033691","0.5086274147033691"
"6429","0.3872554898262024","0.3872554898262024","0.3872554898262024"
"6430","0.4772432744503021","0.4772432744503021","0.4772432744503021"
"6431","0.36850520968437195","0.36850520968437195","0.36850520968437195"
"6432","0.4919045567512512","0.4919045567512512","0.4919045567512512"
"6433","0.39955419301986694","0.39955419301986694","0.39955419301986694"
"6434","0.41091734170913696","0.41091734170913696","0.41091734170913696"
"6435","0.33566030859947205","0.33566030859947205","0.33566030859947205"
"6436","0.42135846614837646","0.42135846614837646","0.42135846614837646"
"6437","0.4451274275779724","0.4451274275779724","0.4451274275779724"
"6438","0.36764830350875854","0.36764830350875854","0.36764830350875854"
"6439","0.3666488528251648","0.3666488528251648","0.3666488528251648"
"6440","0.4807097613811493","0.4807097613811493","0.4807097613811493"
"6441","0.4344565272331238","0.4344565272331238","0.4344565272331238"
"6442","0.5142034888267517","0.5142034888267517","0.5142034888267517"
"6443","0.48146408796310425","0.48146408796310425","0.48146408796310425"
"6444","0.34952646493911743","0.34952646493911743","0.34952646493911743"
"6445","0.37232792377471924","0.37232792377471924","0.37232792377471924"
"6446","0.42186129093170166","0.42186129093170166","0.42186129093170166"
"6447","0.45135581493377686","0.45135581493377686","0.45135581493377686"
"6448","0.48577365279197693","0.48577365279197693","0.48577365279197693"
"6449","0.4533631205558777","0.4533631205558777","0.4533631205558777"
"6450","0.386544793844223","0.386544793844223","0.386544793844223"
"6451","0.3707146644592285","0.3707146644592285","0.3707146644592285"
"6452","0.4675043523311615","0.4675043523311615","0.4675043523311615"
"6453","0.424116849899292","0.424116849899292","0.424116849899292"
"6454","0.3716992735862732","0.3716992735862732","0.3716992735862732"
"6455","0.48053178191185","0.48053178191185","0.48053178191185"
"6456","0.3561258018016815","0.3561258018016815","0.3561258018016815"
"6457","0.4015626311302185","0.4015626311302185","0.4015626311302185"
"6458","0.3311082720756531","0.3311082720756531","0.3311082720756531"
"6459","0.4047199487686157","0.4047199487686157","0.4047199487686157"
"6460","0.31384581327438354","0.31384581327438354","0.31384581327438354"
"6461","0.36879128217697144","0.36879128217697144","0.36879128217697144"
"6462","0.4982592463493347","0.4982592463493347","0.4982592463493347"
"6463","0.5694262981414795","0.5694262981414795","0.5694262981414795"
"6464","0.36146149039268494","0.36146149039268494","0.36146149039268494"
"6465","0.5654275417327881","0.5654275417327881","0.5654275417327881"
"6466","0.45266246795654297","0.45266246795654297","0.45266246795654297"
"6467","0.39320868253707886","0.39320868253707886","0.39320868253707886"
"6468","0.4106961190700531","0.4106961190700531","0.4106961190700531"
"6469","0.43611693382263184","0.43611693382263184","0.43611693382263184"
"6470","0.40479224920272827","0.40479224920272827","0.40479224920272827"
"6471","0.5217825174331665","0.5217825174331665","0.5217825174331665"
"6472","0.4740845859050751","0.4740845859050751","0.4740845859050751"
"6473","0.2888076901435852","0.2888076901435852","0.2888076901435852"
"6474","0.38981136679649353","0.38981136679649353","0.38981136679649353"
"6475","0.4704362750053406","0.4704362750053406","0.4704362750053406"
"6476","0.48884424567222595","0.48884424567222595","0.48884424567222595"
"6477","0.4023009240627289","0.4023009240627289","0.4023009240627289"
"6478","0.2681666612625122","0.2681666612625122","0.2681666612625122"
"6479","0.40446898341178894","0.40446898341178894","0.40446898341178894"
"6480","0.5199183225631714","0.5199183225631714","0.5199183225631714"
"6481","0.3150743544101715","0.3150743544101715","0.3150743544101715"
"6482","0.4867320954799652","0.4867320954799652","0.4867320954799652"
"6483","0.40682458877563477","0.40682458877563477","0.40682458877563477"
"6484","0.4957188069820404","0.4957188069820404","0.4957188069820404"
"6485","0.46823644638061523","0.46823644638061523","0.46823644638061523"
"6486","0.4295137822628021","0.4295137822628021","0.4295137822628021"
"6487","0.49545818567276","0.49545818567276","0.49545818567276"
"6488","0.4702300429344177","0.4702300429344177","0.4702300429344177"
"6489","0.4941675662994385","0.4941675662994385","0.4941675662994385"
"6490","0.440507173538208","0.440507173538208","0.440507173538208"
"6491","0.5078621506690979","0.5078621506690979","0.5078621506690979"
"6492","0.37745723128318787","0.37745723128318787","0.37745723128318787"
"6493","0.3338952958583832","0.3338952958583832","0.3338952958583832"
"6494","0.43543756008148193","0.43543756008148193","0.43543756008148193"
"6495","0.3748462200164795","0.3748462200164795","0.3748462200164795"
"6496","0.42322051525115967","0.42322051525115967","0.42322051525115967"
"6497","0.5320993661880493","0.5320993661880493","0.5320993661880493"
"6498","0.3553406000137329","0.3553406000137329","0.3553406000137329"
"6499","0.5333346724510193","0.5333346724510193","0.5333346724510193"
"6500","0.44577014446258545","0.44577014446258545","0.44577014446258545"
"6501","0.4976232051849365","0.4976232051849365","0.4976232051849365"
"6502","0.49418991804122925","0.49418991804122925","0.49418991804122925"
"6503","0.4366362988948822","0.4366362988948822","0.4366362988948822"
"6504","0.5537652373313904","0.5537652373313904","0.5537652373313904"
"6505","0.43937206268310547","0.43937206268310547","0.43937206268310547"
"6506","0.4477499723434448","0.4477499723434448","0.4477499723434448"
"6507","0.6662534475326538","0.6662534475326538","0.6662534475326538"
"6508","0.5190967917442322","0.5190967917442322","0.5190967917442322"
"6509","0.33305299282073975","0.33305299282073975","0.33305299282073975"
"6510","0.4504374861717224","0.4504374861717224","0.4504374861717224"
"6511","0.3722318410873413","0.3722318410873413","0.3722318410873413"
"6512","0.35385894775390625","0.35385894775390625","0.35385894775390625"
"6513","0.3753244876861572","0.3753244876861572","0.3753244876861572"
"6514","0.47529375553131104","0.47529375553131104","0.47529375553131104"
"6515","0.34796977043151855","0.34796977043151855","0.34796977043151855"
"6516","0.3968352675437927","0.3968352675437927","0.3968352675437927"
"6517","0.42285817861557007","0.42285817861557007","0.42285817861557007"
"6518","0.52484130859375","0.52484130859375","0.52484130859375"
"6519","0.5139164924621582","0.5139164924621582","0.5139164924621582"
"6520","0.3820168375968933","0.3820168375968933","0.3820168375968933"
"6521","0.5137069225311279","0.5137069225311279","0.5137069225311279"
"6522","0.33616992831230164","0.33616992831230164","0.33616992831230164"
"6523","0.48234063386917114","0.48234063386917114","0.48234063386917114"
"6524","0.5376970767974854","0.5376970767974854","0.5376970767974854"
"6525","0.3423689603805542","0.3423689603805542","0.3423689603805542"
"6526","0.44196486473083496","0.44196486473083496","0.44196486473083496"
"6527","0.5064826011657715","0.5064826011657715","0.5064826011657715"
"6528","0.31131109595298767","0.31131109595298767","0.31131109595298767"
"6529","0.33656248450279236","0.33656248450279236","0.33656248450279236"
"6530","0.3955516219139099","0.3955516219139099","0.3955516219139099"
"6531","0.4099113345146179","0.4099113345146179","0.4099113345146179"
"6532","0.46527379751205444","0.46527379751205444","0.46527379751205444"
"6533","0.31207260489463806","0.31207260489463806","0.31207260489463806"
"6534","0.3972165584564209","0.3972165584564209","0.3972165584564209"
"6535","0.4766860902309418","0.4766860902309418","0.4766860902309418"
"6536","0.4651516079902649","0.4651516079902649","0.4651516079902649"
"6537","0.33603712916374207","0.33603712916374207","0.33603712916374207"
"6538","0.4646400213241577","0.4646400213241577","0.4646400213241577"
"6539","0.35146364569664","0.35146364569664","0.35146364569664"
"6540","0.4165646731853485","0.4165646731853485","0.4165646731853485"
"6541","0.32749849557876587","0.32749849557876587","0.32749849557876587"
"6542","0.3839447498321533","0.3839447498321533","0.3839447498321533"
"6543","0.3706933259963989","0.3706933259963989","0.3706933259963989"
"6544","0.3624599874019623","0.3624599874019623","0.3624599874019623"
"6545","0.4876698851585388","0.4876698851585388","0.4876698851585388"
"6546","0.5786759257316589","0.5786759257316589","0.5786759257316589"
"6547","0.5605329275131226","0.5605329275131226","0.5605329275131226"
"6548","0.366455078125","0.366455078125","0.366455078125"
"6549","0.265327513217926","0.265327513217926","0.265327513217926"
"6550","0.4190952181816101","0.4190952181816101","0.4190952181816101"
"6551","0.3999388813972473","0.3999388813972473","0.3999388813972473"
"6552","0.46482837200164795","0.46482837200164795","0.46482837200164795"
"6553","0.3475494086742401","0.3475494086742401","0.3475494086742401"
"6554","0.500411868095398","0.500411868095398","0.500411868095398"
"6555","0.2861793637275696","0.2861793637275696","0.2861793637275696"
"6556","0.4228845238685608","0.4228845238685608","0.4228845238685608"
"6557","0.38753074407577515","0.38753074407577515","0.38753074407577515"
"6558","0.4103949964046478","0.4103949964046478","0.4103949964046478"
"6559","0.3271777331829071","0.3271777331829071","0.3271777331829071"
"6560","0.5142601728439331","0.5142601728439331","0.5142601728439331"
"6561","0.35056543350219727","0.35056543350219727","0.35056543350219727"
"6562","0.3445465564727783","0.3445465564727783","0.3445465564727783"
"6563","0.5287953615188599","0.5287953615188599","0.5287953615188599"
"6564","0.4134793281555176","0.4134793281555176","0.4134793281555176"
"6565","0.6775256991386414","0.6775256991386414","0.6775256991386414"
"6566","0.42506974935531616","0.42506974935531616","0.42506974935531616"
"6567","0.46924901008605957","0.46924901008605957","0.46924901008605957"
"6568","0.37617504596710205","0.37617504596710205","0.37617504596710205"
