"Step","0.7CircleBlind - Metrics/targetPosition/error_pos_2d","0.7CircleBlind - Metrics/targetPosition/error_pos_2d__MIN","0.7CircleBlind - Metrics/targetPosition/error_pos_2d__MAX"
"2313","4.170514106750488","4.170514106750488","4.170514106750488"
"2314","4.319897651672363","4.319897651672363","4.319897651672363"
"2315","4.287629127502441","4.287629127502441","4.287629127502441"
"2316","4.2983551025390625","4.2983551025390625","4.2983551025390625"
"2317","4.260159492492676","4.260159492492676","4.260159492492676"
"2318","4.2516632080078125","4.2516632080078125","4.2516632080078125"
"2319","4.415959358215332","4.415959358215332","4.415959358215332"
"2320","4.310593605041504","4.310593605041504","4.310593605041504"
"2321","4.446728229522705","4.446728229522705","4.446728229522705"
"2322","4.214970111846924","4.214970111846924","4.214970111846924"
"2323","4.294009208679199","4.294009208679199","4.294009208679199"
"2324","4.292166709899902","4.292166709899902","4.292166709899902"
"2325","4.43383264541626","4.43383264541626","4.43383264541626"
"2326","4.186877250671387","4.186877250671387","4.186877250671387"
"2327","4.333200454711914","4.333200454711914","4.333200454711914"
"2328","4.32544469833374","4.32544469833374","4.32544469833374"
"2329","4.183262348175049","4.183262348175049","4.183262348175049"
"2330","4.247708320617676","4.247708320617676","4.247708320617676"
"2331","4.070524215698242","4.070524215698242","4.070524215698242"
"2332","4.229113578796387","4.229113578796387","4.229113578796387"
"2333","4.21897029876709","4.21897029876709","4.21897029876709"
"2334","4.139184951782227","4.139184951782227","4.139184951782227"
"2335","4.225879669189453","4.225879669189453","4.225879669189453"
"2336","4.258484840393066","4.258484840393066","4.258484840393066"
"2337","4.329570770263672","4.329570770263672","4.329570770263672"
"2338","4.327106475830078","4.327106475830078","4.327106475830078"
"2339","4.303786754608154","4.303786754608154","4.303786754608154"
"2340","4.149722576141357","4.149722576141357","4.149722576141357"
"2341","4.257201671600342","4.257201671600342","4.257201671600342"
"2342","4.1948981285095215","4.1948981285095215","4.1948981285095215"
"2343","4.38798713684082","4.38798713684082","4.38798713684082"
"2344","4.246280193328857","4.246280193328857","4.246280193328857"
"2345","4.1975860595703125","4.1975860595703125","4.1975860595703125"
"2346","4.309110164642334","4.309110164642334","4.309110164642334"
"2347","4.252967834472656","4.252967834472656","4.252967834472656"
"2348","4.200446128845215","4.200446128845215","4.200446128845215"
"2349","4.333211898803711","4.333211898803711","4.333211898803711"
"2350","4.3141608238220215","4.3141608238220215","4.3141608238220215"
"2351","4.166539192199707","4.166539192199707","4.166539192199707"
"2352","4.264673233032227","4.264673233032227","4.264673233032227"
"2353","4.322971343994141","4.322971343994141","4.322971343994141"
"2354","4.31739616394043","4.31739616394043","4.31739616394043"
"2355","4.386319160461426","4.386319160461426","4.386319160461426"
"2356","4.198905944824219","4.198905944824219","4.198905944824219"
"2357","4.2145676612854","4.2145676612854","4.2145676612854"
"2358","4.236665725708008","4.236665725708008","4.236665725708008"
"2359","4.069280624389648","4.069280624389648","4.069280624389648"
"2360","4.417260646820068","4.417260646820068","4.417260646820068"
"2361","4.292905330657959","4.292905330657959","4.292905330657959"
"2362","4.408336162567139","4.408336162567139","4.408336162567139"
"2363","4.228619575500488","4.228619575500488","4.228619575500488"
"2364","4.367406845092773","4.367406845092773","4.367406845092773"
"2365","4.3679094314575195","4.3679094314575195","4.3679094314575195"
"2366","4.420091152191162","4.420091152191162","4.420091152191162"
"2367","4.320736408233643","4.320736408233643","4.320736408233643"
"2368","4.192139625549316","4.192139625549316","4.192139625549316"
"2369","4.424170970916748","4.424170970916748","4.424170970916748"
"2370","4.220168590545654","4.220168590545654","4.220168590545654"
"2371","4.3197174072265625","4.3197174072265625","4.3197174072265625"
"2372","4.249965667724609","4.249965667724609","4.249965667724609"
"2373","4.312762260437012","4.312762260437012","4.312762260437012"
"2374","4.286078453063965","4.286078453063965","4.286078453063965"
"2375","4.3275861740112305","4.3275861740112305","4.3275861740112305"
"2376","4.195193290710449","4.195193290710449","4.195193290710449"
"2377","4.247451305389404","4.247451305389404","4.247451305389404"
"2378","4.389225006103516","4.389225006103516","4.389225006103516"
"2379","4.004397869110107","4.004397869110107","4.004397869110107"
"2380","4.243958473205566","4.243958473205566","4.243958473205566"
"2381","4.109958171844482","4.109958171844482","4.109958171844482"
"2382","4.268523693084717","4.268523693084717","4.268523693084717"
"2383","4.290945529937744","4.290945529937744","4.290945529937744"
"2384","4.401015758514404","4.401015758514404","4.401015758514404"
"2385","4.2315287590026855","4.2315287590026855","4.2315287590026855"
"2386","4.19549560546875","4.19549560546875","4.19549560546875"
"2387","4.425199031829834","4.425199031829834","4.425199031829834"
"2388","4.029913902282715","4.029913902282715","4.029913902282715"
"2389","4.315118789672852","4.315118789672852","4.315118789672852"
"2390","4.2295050621032715","4.2295050621032715","4.2295050621032715"
"2391","4.16522741317749","4.16522741317749","4.16522741317749"
"2392","4.210466384887695","4.210466384887695","4.210466384887695"
"2393","4.27983283996582","4.27983283996582","4.27983283996582"
"2394","4.3173699378967285","4.3173699378967285","4.3173699378967285"
"2395","4.185009002685547","4.185009002685547","4.185009002685547"
"2396","4.333845615386963","4.333845615386963","4.333845615386963"
"2397","4.046955108642578","4.046955108642578","4.046955108642578"
"2398","4.391921043395996","4.391921043395996","4.391921043395996"
"2399","4.262443542480469","4.262443542480469","4.262443542480469"
"2400","4.244722366333008","4.244722366333008","4.244722366333008"
"2401","4.340290069580078","4.340290069580078","4.340290069580078"
"2402","4.366178512573242","4.366178512573242","4.366178512573242"
"2403","4.081094264984131","4.081094264984131","4.081094264984131"
"2404","4.379451751708984","4.379451751708984","4.379451751708984"
"2405","4.296172142028809","4.296172142028809","4.296172142028809"
"2406","4.1541748046875","4.1541748046875","4.1541748046875"
"2407","4.15236759185791","4.15236759185791","4.15236759185791"
"2408","4.117485046386719","4.117485046386719","4.117485046386719"
"2409","4.201567649841309","4.201567649841309","4.201567649841309"
"2410","4.440609931945801","4.440609931945801","4.440609931945801"
"2411","4.148804664611816","4.148804664611816","4.148804664611816"
"2412","4.277295112609863","4.277295112609863","4.277295112609863"
"2413","4.285085678100586","4.285085678100586","4.285085678100586"
"2414","4.252998352050781","4.252998352050781","4.252998352050781"
"2415","4.294658660888672","4.294658660888672","4.294658660888672"
"2416","4.0940022468566895","4.0940022468566895","4.0940022468566895"
"2417","4.315918922424316","4.315918922424316","4.315918922424316"
"2418","4.259945392608643","4.259945392608643","4.259945392608643"
"2419","4.226738929748535","4.226738929748535","4.226738929748535"
"2420","4.27529764175415","4.27529764175415","4.27529764175415"
"2421","4.18787145614624","4.18787145614624","4.18787145614624"
"2422","4.22929573059082","4.22929573059082","4.22929573059082"
"2423","4.543895244598389","4.543895244598389","4.543895244598389"
"2424","4.3698649406433105","4.3698649406433105","4.3698649406433105"
"2425","4.231463432312012","4.231463432312012","4.231463432312012"
"2426","4.2478251457214355","4.2478251457214355","4.2478251457214355"
"2427","4.310540676116943","4.310540676116943","4.310540676116943"
"2428","4.338932037353516","4.338932037353516","4.338932037353516"
"2429","4.234968185424805","4.234968185424805","4.234968185424805"
"2430","4.401228904724121","4.401228904724121","4.401228904724121"
"2431","4.385904312133789","4.385904312133789","4.385904312133789"
"2432","4.384200096130371","4.384200096130371","4.384200096130371"
"2433","4.2556939125061035","4.2556939125061035","4.2556939125061035"
"2434","4.325545787811279","4.325545787811279","4.325545787811279"
"2435","4.3611650466918945","4.3611650466918945","4.3611650466918945"
"2436","4.3493499755859375","4.3493499755859375","4.3493499755859375"
"2437","4.423285484313965","4.423285484313965","4.423285484313965"
"2438","4.366595268249512","4.366595268249512","4.366595268249512"
"2439","4.242061138153076","4.242061138153076","4.242061138153076"
"2440","4.040828227996826","4.040828227996826","4.040828227996826"
"2441","4.262681007385254","4.262681007385254","4.262681007385254"
"2442","4.3999762535095215","4.3999762535095215","4.3999762535095215"
"2443","4.202310085296631","4.202310085296631","4.202310085296631"
"2444","4.269992351531982","4.269992351531982","4.269992351531982"
"2445","4.328334808349609","4.328334808349609","4.328334808349609"
"2446","4.24254035949707","4.24254035949707","4.24254035949707"
"2447","4.188541412353516","4.188541412353516","4.188541412353516"
"2448","4.275434494018555","4.275434494018555","4.275434494018555"
"2449","4.260496139526367","4.260496139526367","4.260496139526367"
"2450","4.217930793762207","4.217930793762207","4.217930793762207"
"2451","4.206835746765137","4.206835746765137","4.206835746765137"
"2452","4.114503383636475","4.114503383636475","4.114503383636475"
"2453","4.252270698547363","4.252270698547363","4.252270698547363"
"2454","4.4466094970703125","4.4466094970703125","4.4466094970703125"
"2455","4.171361446380615","4.171361446380615","4.171361446380615"
"2456","4.346985816955566","4.346985816955566","4.346985816955566"
"2457","4.420549392700195","4.420549392700195","4.420549392700195"
"2458","4.394423007965088","4.394423007965088","4.394423007965088"
"2459","4.228014945983887","4.228014945983887","4.228014945983887"
"2460","4.253817558288574","4.253817558288574","4.253817558288574"
"2461","4.333606719970703","4.333606719970703","4.333606719970703"
"2462","4.1122002601623535","4.1122002601623535","4.1122002601623535"
"2463","4.360723495483398","4.360723495483398","4.360723495483398"
"2464","4.231100082397461","4.231100082397461","4.231100082397461"
"2465","4.364603042602539","4.364603042602539","4.364603042602539"
"2466","4.273924827575684","4.273924827575684","4.273924827575684"
"2467","4.368122100830078","4.368122100830078","4.368122100830078"
"2468","4.336989402770996","4.336989402770996","4.336989402770996"
"2469","4.164806365966797","4.164806365966797","4.164806365966797"
"2470","4.237144947052002","4.237144947052002","4.237144947052002"
"2471","4.4677324295043945","4.4677324295043945","4.4677324295043945"
"2472","4.18425989151001","4.18425989151001","4.18425989151001"
"2473","4.241601467132568","4.241601467132568","4.241601467132568"
"2474","4.184088706970215","4.184088706970215","4.184088706970215"
"2475","4.38725471496582","4.38725471496582","4.38725471496582"
"2476","4.2628021240234375","4.2628021240234375","4.2628021240234375"
"2477","4.346974849700928","4.346974849700928","4.346974849700928"
"2478","4.219768047332764","4.219768047332764","4.219768047332764"
"2479","4.278146743774414","4.278146743774414","4.278146743774414"
"2480","4.197422504425049","4.197422504425049","4.197422504425049"
"2481","4.2768120765686035","4.2768120765686035","4.2768120765686035"
"2482","4.168186187744141","4.168186187744141","4.168186187744141"
"2483","4.38098669052124","4.38098669052124","4.38098669052124"
"2484","4.239996910095215","4.239996910095215","4.239996910095215"
"2485","4.269283771514893","4.269283771514893","4.269283771514893"
"2486","4.123563289642334","4.123563289642334","4.123563289642334"
"2487","4.255702495574951","4.255702495574951","4.255702495574951"
"2488","4.42793607711792","4.42793607711792","4.42793607711792"
"2489","4.4408111572265625","4.4408111572265625","4.4408111572265625"
"2490","4.296230316162109","4.296230316162109","4.296230316162109"
"2491","4.194666862487793","4.194666862487793","4.194666862487793"
"2492","4.257824420928955","4.257824420928955","4.257824420928955"
"2493","4.243261337280273","4.243261337280273","4.243261337280273"
"2494","4.34888219833374","4.34888219833374","4.34888219833374"
"2495","4.241074562072754","4.241074562072754","4.241074562072754"
"2496","4.251624584197998","4.251624584197998","4.251624584197998"
"2497","4.229291915893555","4.229291915893555","4.229291915893555"
"2498","4.420153617858887","4.420153617858887","4.420153617858887"
"2499","4.394840717315674","4.394840717315674","4.394840717315674"
"2500","4.376843452453613","4.376843452453613","4.376843452453613"
"2501","4.404165744781494","4.404165744781494","4.404165744781494"
"2502","4.115875244140625","4.115875244140625","4.115875244140625"
"2503","4.366966247558594","4.366966247558594","4.366966247558594"
"2504","4.201663017272949","4.201663017272949","4.201663017272949"
"2505","4.388524532318115","4.388524532318115","4.388524532318115"
"2506","4.370164394378662","4.370164394378662","4.370164394378662"
"2507","4.321994781494141","4.321994781494141","4.321994781494141"
"2508","4.298716068267822","4.298716068267822","4.298716068267822"
"2509","4.305531978607178","4.305531978607178","4.305531978607178"
"2510","4.496664524078369","4.496664524078369","4.496664524078369"
"2511","4.302714824676514","4.302714824676514","4.302714824676514"
"2512","4.222516059875488","4.222516059875488","4.222516059875488"
"2513","4.346480369567871","4.346480369567871","4.346480369567871"
"2514","4.237308025360107","4.237308025360107","4.237308025360107"
"2515","4.263995170593262","4.263995170593262","4.263995170593262"
"2516","4.255773544311523","4.255773544311523","4.255773544311523"
"2517","4.283915042877197","4.283915042877197","4.283915042877197"
"2518","4.3985819816589355","4.3985819816589355","4.3985819816589355"
"2519","4.321575164794922","4.321575164794922","4.321575164794922"
"2520","4.505632400512695","4.505632400512695","4.505632400512695"
"2521","4.358005523681641","4.358005523681641","4.358005523681641"
"2522","4.466958999633789","4.466958999633789","4.466958999633789"
"2523","4.3473968505859375","4.3473968505859375","4.3473968505859375"
"2524","4.395232677459717","4.395232677459717","4.395232677459717"
"2525","4.425967693328857","4.425967693328857","4.425967693328857"
"2526","4.35455322265625","4.35455322265625","4.35455322265625"
"2527","4.342337608337402","4.342337608337402","4.342337608337402"
"2528","4.2354350090026855","4.2354350090026855","4.2354350090026855"
"2529","4.44290828704834","4.44290828704834","4.44290828704834"
"2530","4.201154708862305","4.201154708862305","4.201154708862305"
"2531","4.140615940093994","4.140615940093994","4.140615940093994"
"2532","4.365189552307129","4.365189552307129","4.365189552307129"
"2533","4.263456344604492","4.263456344604492","4.263456344604492"
"2534","4.232001304626465","4.232001304626465","4.232001304626465"
"2535","4.343151092529297","4.343151092529297","4.343151092529297"
"2536","4.366452217102051","4.366452217102051","4.366452217102051"
"2537","4.197845935821533","4.197845935821533","4.197845935821533"
"2538","4.336147308349609","4.336147308349609","4.336147308349609"
"2539","4.368219375610352","4.368219375610352","4.368219375610352"
"2540","4.558971405029297","4.558971405029297","4.558971405029297"
"2541","4.344536304473877","4.344536304473877","4.344536304473877"
"2542","4.2760114669799805","4.2760114669799805","4.2760114669799805"
"2543","4.31826114654541","4.31826114654541","4.31826114654541"
"2544","4.132586479187012","4.132586479187012","4.132586479187012"
"2545","4.347334861755371","4.347334861755371","4.347334861755371"
"2546","4.218061447143555","4.218061447143555","4.218061447143555"
"2547","4.246254920959473","4.246254920959473","4.246254920959473"
"2548","4.5315775871276855","4.5315775871276855","4.5315775871276855"
"2549","4.366183280944824","4.366183280944824","4.366183280944824"
"2550","4.234149932861328","4.234149932861328","4.234149932861328"
"2551","4.53602409362793","4.53602409362793","4.53602409362793"
"2552","4.239032745361328","4.239032745361328","4.239032745361328"
"2553","4.239944934844971","4.239944934844971","4.239944934844971"
"2554","4.468845367431641","4.468845367431641","4.468845367431641"
"2555","4.348784446716309","4.348784446716309","4.348784446716309"
"2556","4.470242977142334","4.470242977142334","4.470242977142334"
"2557","4.235756874084473","4.235756874084473","4.235756874084473"
"2558","4.4506001472473145","4.4506001472473145","4.4506001472473145"
"2559","4.659907341003418","4.659907341003418","4.659907341003418"
"2560","4.40516996383667","4.40516996383667","4.40516996383667"
"2561","4.415494441986084","4.415494441986084","4.415494441986084"
"2562","4.411336421966553","4.411336421966553","4.411336421966553"
"2563","4.373858451843262","4.373858451843262","4.373858451843262"
"2564","4.435149669647217","4.435149669647217","4.435149669647217"
"2565","4.433908462524414","4.433908462524414","4.433908462524414"
"2566","4.343418121337891","4.343418121337891","4.343418121337891"
"2567","4.249324798583984","4.249324798583984","4.249324798583984"
"2568","4.514678001403809","4.514678001403809","4.514678001403809"
"2569","4.575082302093506","4.575082302093506","4.575082302093506"
"2570","4.369387626647949","4.369387626647949","4.369387626647949"
"2571","4.441802024841309","4.441802024841309","4.441802024841309"
"2572","4.382299900054932","4.382299900054932","4.382299900054932"
"2573","4.2524824142456055","4.2524824142456055","4.2524824142456055"
"2574","4.437424659729004","4.437424659729004","4.437424659729004"
"2575","4.327610969543457","4.327610969543457","4.327610969543457"
"2576","4.328755855560303","4.328755855560303","4.328755855560303"
"2577","4.1752777099609375","4.1752777099609375","4.1752777099609375"
"2578","4.283583641052246","4.283583641052246","4.283583641052246"
"2579","4.284865856170654","4.284865856170654","4.284865856170654"
"2580","4.359124183654785","4.359124183654785","4.359124183654785"
"2581","4.2770185470581055","4.2770185470581055","4.2770185470581055"
"2582","4.407722473144531","4.407722473144531","4.407722473144531"
"2583","4.330953121185303","4.330953121185303","4.330953121185303"
"2584","4.371106147766113","4.371106147766113","4.371106147766113"
"2585","4.336099624633789","4.336099624633789","4.336099624633789"
"2586","4.4241943359375","4.4241943359375","4.4241943359375"
"2587","4.414163589477539","4.414163589477539","4.414163589477539"
"2588","4.454390525817871","4.454390525817871","4.454390525817871"
"2589","4.3391008377075195","4.3391008377075195","4.3391008377075195"
"2590","4.2793402671813965","4.2793402671813965","4.2793402671813965"
"2591","4.1278910636901855","4.1278910636901855","4.1278910636901855"
"2592","4.296229839324951","4.296229839324951","4.296229839324951"
"2593","4.285918712615967","4.285918712615967","4.285918712615967"
"2594","4.3737006187438965","4.3737006187438965","4.3737006187438965"
"2595","4.2812957763671875","4.2812957763671875","4.2812957763671875"
"2596","4.17969274520874","4.17969274520874","4.17969274520874"
"2597","4.3638763427734375","4.3638763427734375","4.3638763427734375"
"2598","4.462339401245117","4.462339401245117","4.462339401245117"
"2599","4.346693992614746","4.346693992614746","4.346693992614746"
"2600","4.2803874015808105","4.2803874015808105","4.2803874015808105"
"2601","4.277334690093994","4.277334690093994","4.277334690093994"
"2602","4.276566028594971","4.276566028594971","4.276566028594971"
"2603","4.361741065979004","4.361741065979004","4.361741065979004"
"2604","4.441824913024902","4.441824913024902","4.441824913024902"
"2605","4.294955253601074","4.294955253601074","4.294955253601074"
"2606","4.168381214141846","4.168381214141846","4.168381214141846"
"2607","4.250218391418457","4.250218391418457","4.250218391418457"
"2608","4.395203590393066","4.395203590393066","4.395203590393066"
"2609","4.352844715118408","4.352844715118408","4.352844715118408"
"2610","4.26116943359375","4.26116943359375","4.26116943359375"
"2611","4.127049922943115","4.127049922943115","4.127049922943115"
"2612","4.405153274536133","4.405153274536133","4.405153274536133"
"2613","4.480277061462402","4.480277061462402","4.480277061462402"
"2614","4.512332439422607","4.512332439422607","4.512332439422607"
"2615","4.204293251037598","4.204293251037598","4.204293251037598"
"2616","4.396470069885254","4.396470069885254","4.396470069885254"
"2617","4.42056941986084","4.42056941986084","4.42056941986084"
"2618","4.2713189125061035","4.2713189125061035","4.2713189125061035"
"2619","4.365700721740723","4.365700721740723","4.365700721740723"
"2620","4.31646728515625","4.31646728515625","4.31646728515625"
"2621","4.25989294052124","4.25989294052124","4.25989294052124"
"2622","4.387044429779053","4.387044429779053","4.387044429779053"
"2623","4.222455978393555","4.222455978393555","4.222455978393555"
"2624","4.290604591369629","4.290604591369629","4.290604591369629"
"2625","4.2751336097717285","4.2751336097717285","4.2751336097717285"
"2626","4.085183620452881","4.085183620452881","4.085183620452881"
"2627","4.247230529785156","4.247230529785156","4.247230529785156"
"2628","4.276216983795166","4.276216983795166","4.276216983795166"
"2629","4.350142478942871","4.350142478942871","4.350142478942871"
"2630","4.519401550292969","4.519401550292969","4.519401550292969"
"2631","4.301938056945801","4.301938056945801","4.301938056945801"
"2632","4.412382125854492","4.412382125854492","4.412382125854492"
"2633","4.331586837768555","4.331586837768555","4.331586837768555"
"2634","4.353900909423828","4.353900909423828","4.353900909423828"
"2635","4.404636859893799","4.404636859893799","4.404636859893799"
"2636","4.36497688293457","4.36497688293457","4.36497688293457"
"2637","4.2536420822143555","4.2536420822143555","4.2536420822143555"
"2638","4.401261329650879","4.401261329650879","4.401261329650879"
"2639","4.374093055725098","4.374093055725098","4.374093055725098"
"2640","4.224114418029785","4.224114418029785","4.224114418029785"
"2641","4.465311050415039","4.465311050415039","4.465311050415039"
"2642","4.3682780265808105","4.3682780265808105","4.3682780265808105"
"2643","4.430842399597168","4.430842399597168","4.430842399597168"
"2644","4.481003761291504","4.481003761291504","4.481003761291504"
"2645","4.311807632446289","4.311807632446289","4.311807632446289"
"2646","4.4597272872924805","4.4597272872924805","4.4597272872924805"
"2647","4.444860458374023","4.444860458374023","4.444860458374023"
"2648","4.183259963989258","4.183259963989258","4.183259963989258"
"2649","4.274285316467285","4.274285316467285","4.274285316467285"
"2650","4.2833781242370605","4.2833781242370605","4.2833781242370605"
"2651","4.431702613830566","4.431702613830566","4.431702613830566"
"2652","4.222640037536621","4.222640037536621","4.222640037536621"
"2653","4.357571601867676","4.357571601867676","4.357571601867676"
"2654","4.424147605895996","4.424147605895996","4.424147605895996"
"2655","4.410167694091797","4.410167694091797","4.410167694091797"
"2656","4.377171516418457","4.377171516418457","4.377171516418457"
"2657","4.284785747528076","4.284785747528076","4.284785747528076"
"2658","4.271137237548828","4.271137237548828","4.271137237548828"
"2659","4.235723495483398","4.235723495483398","4.235723495483398"
"2660","4.300281524658203","4.300281524658203","4.300281524658203"
"2661","4.248080730438232","4.248080730438232","4.248080730438232"
"2662","4.401247978210449","4.401247978210449","4.401247978210449"
"2663","4.170717239379883","4.170717239379883","4.170717239379883"
"2664","4.337535858154297","4.337535858154297","4.337535858154297"
"2665","4.347759246826172","4.347759246826172","4.347759246826172"
"2666","4.463449478149414","4.463449478149414","4.463449478149414"
"2667","4.372840881347656","4.372840881347656","4.372840881347656"
"2668","4.3004150390625","4.3004150390625","4.3004150390625"
"2669","4.314967155456543","4.314967155456543","4.314967155456543"
"2670","4.2795209884643555","4.2795209884643555","4.2795209884643555"
"2671","4.3325934410095215","4.3325934410095215","4.3325934410095215"
"2672","4.298367977142334","4.298367977142334","4.298367977142334"
"2673","4.585253715515137","4.585253715515137","4.585253715515137"
"2674","4.361779689788818","4.361779689788818","4.361779689788818"
"2675","4.35109281539917","4.35109281539917","4.35109281539917"
"2676","4.160548210144043","4.160548210144043","4.160548210144043"
"2677","4.328106880187988","4.328106880187988","4.328106880187988"
"2678","4.126121520996094","4.126121520996094","4.126121520996094"
"2679","4.456131935119629","4.456131935119629","4.456131935119629"
"2680","4.2534942626953125","4.2534942626953125","4.2534942626953125"
"2681","4.56184196472168","4.56184196472168","4.56184196472168"
"2682","4.320173740386963","4.320173740386963","4.320173740386963"
"2683","4.494640350341797","4.494640350341797","4.494640350341797"
"2684","4.247422218322754","4.247422218322754","4.247422218322754"
"2685","4.506545066833496","4.506545066833496","4.506545066833496"
"2686","4.1874542236328125","4.1874542236328125","4.1874542236328125"
"2687","4.589262008666992","4.589262008666992","4.589262008666992"
"2688","4.212740898132324","4.212740898132324","4.212740898132324"
"2689","4.441859245300293","4.441859245300293","4.441859245300293"
"2690","4.262754917144775","4.262754917144775","4.262754917144775"
"2691","4.427728652954102","4.427728652954102","4.427728652954102"
"2692","4.16060733795166","4.16060733795166","4.16060733795166"
"2693","4.4219069480896","4.4219069480896","4.4219069480896"
"2694","4.344672203063965","4.344672203063965","4.344672203063965"
"2695","4.156085968017578","4.156085968017578","4.156085968017578"
"2696","4.26827335357666","4.26827335357666","4.26827335357666"
"2697","4.463581085205078","4.463581085205078","4.463581085205078"
"2698","4.406338691711426","4.406338691711426","4.406338691711426"
"2699","4.428752899169922","4.428752899169922","4.428752899169922"
"2700","4.418340682983398","4.418340682983398","4.418340682983398"
"2701","4.414597988128662","4.414597988128662","4.414597988128662"
"2702","4.341729640960693","4.341729640960693","4.341729640960693"
"2703","4.303911209106445","4.303911209106445","4.303911209106445"
"2704","4.288204669952393","4.288204669952393","4.288204669952393"
"2705","4.383349895477295","4.383349895477295","4.383349895477295"
"2706","4.330179214477539","4.330179214477539","4.330179214477539"
"2707","4.348959445953369","4.348959445953369","4.348959445953369"
"2708","4.334628582000732","4.334628582000732","4.334628582000732"
"2709","4.440715312957764","4.440715312957764","4.440715312957764"
"2710","4.312594413757324","4.312594413757324","4.312594413757324"
"2711","4.244831085205078","4.244831085205078","4.244831085205078"
"2712","4.393759250640869","4.393759250640869","4.393759250640869"
"2713","4.426066875457764","4.426066875457764","4.426066875457764"
"2714","4.454934120178223","4.454934120178223","4.454934120178223"
"2715","4.414745330810547","4.414745330810547","4.414745330810547"
"2716","4.421271800994873","4.421271800994873","4.421271800994873"
"2717","4.296790599822998","4.296790599822998","4.296790599822998"
"2718","4.438197135925293","4.438197135925293","4.438197135925293"
"2719","4.422480583190918","4.422480583190918","4.422480583190918"
"2720","4.324689865112305","4.324689865112305","4.324689865112305"
"2721","4.490226745605469","4.490226745605469","4.490226745605469"
"2722","4.294980525970459","4.294980525970459","4.294980525970459"
"2723","4.447375297546387","4.447375297546387","4.447375297546387"
"2724","4.352664947509766","4.352664947509766","4.352664947509766"
"2725","4.267199516296387","4.267199516296387","4.267199516296387"
"2726","4.409536361694336","4.409536361694336","4.409536361694336"
"2727","4.419698715209961","4.419698715209961","4.419698715209961"
"2728","4.392724990844727","4.392724990844727","4.392724990844727"
"2729","4.533073425292969","4.533073425292969","4.533073425292969"
"2730","4.412960052490234","4.412960052490234","4.412960052490234"
"2731","4.516093730926514","4.516093730926514","4.516093730926514"
"2732","4.309273719787598","4.309273719787598","4.309273719787598"
"2733","4.252388954162598","4.252388954162598","4.252388954162598"
"2734","4.341723918914795","4.341723918914795","4.341723918914795"
"2735","4.45931339263916","4.45931339263916","4.45931339263916"
"2736","4.293132305145264","4.293132305145264","4.293132305145264"
"2737","4.472241401672363","4.472241401672363","4.472241401672363"
"2738","4.2199273109436035","4.2199273109436035","4.2199273109436035"
"2739","4.405278205871582","4.405278205871582","4.405278205871582"
"2740","4.5399169921875","4.5399169921875","4.5399169921875"
"2741","4.373452186584473","4.373452186584473","4.373452186584473"
"2742","4.206459999084473","4.206459999084473","4.206459999084473"
"2743","4.446084499359131","4.446084499359131","4.446084499359131"
"2744","4.365677833557129","4.365677833557129","4.365677833557129"
"2745","4.475150108337402","4.475150108337402","4.475150108337402"
"2746","4.343715190887451","4.343715190887451","4.343715190887451"
"2747","4.487392425537109","4.487392425537109","4.487392425537109"
"2748","4.459567070007324","4.459567070007324","4.459567070007324"
"2749","4.452593803405762","4.452593803405762","4.452593803405762"
"2750","4.414880275726318","4.414880275726318","4.414880275726318"
"2751","4.370853900909424","4.370853900909424","4.370853900909424"
"2752","4.346440315246582","4.346440315246582","4.346440315246582"
"2753","4.396262168884277","4.396262168884277","4.396262168884277"
"2754","4.377277851104736","4.377277851104736","4.377277851104736"
"2755","4.388424873352051","4.388424873352051","4.388424873352051"
"2756","4.360274791717529","4.360274791717529","4.360274791717529"
"2757","4.359599590301514","4.359599590301514","4.359599590301514"
"2758","4.2606000900268555","4.2606000900268555","4.2606000900268555"
"2759","4.51038122177124","4.51038122177124","4.51038122177124"
"2760","4.347449779510498","4.347449779510498","4.347449779510498"
"2761","4.242414951324463","4.242414951324463","4.242414951324463"
"2762","4.465116500854492","4.465116500854492","4.465116500854492"
"2763","4.448622703552246","4.448622703552246","4.448622703552246"
"2764","4.420870780944824","4.420870780944824","4.420870780944824"
"2765","4.444288730621338","4.444288730621338","4.444288730621338"
"2766","4.337798595428467","4.337798595428467","4.337798595428467"
"2767","4.424320220947266","4.424320220947266","4.424320220947266"
"2768","4.290829658508301","4.290829658508301","4.290829658508301"
"2769","4.427718639373779","4.427718639373779","4.427718639373779"
"2770","4.485112190246582","4.485112190246582","4.485112190246582"
"2771","4.4947381019592285","4.4947381019592285","4.4947381019592285"
"2772","4.449654579162598","4.449654579162598","4.449654579162598"
"2773","4.4365434646606445","4.4365434646606445","4.4365434646606445"
"2774","4.439015865325928","4.439015865325928","4.439015865325928"
"2775","4.361503601074219","4.361503601074219","4.361503601074219"
"2776","4.506753444671631","4.506753444671631","4.506753444671631"
"2777","4.428197383880615","4.428197383880615","4.428197383880615"
"2778","4.335056304931641","4.335056304931641","4.335056304931641"
"2779","4.448212623596191","4.448212623596191","4.448212623596191"
"2780","4.167652130126953","4.167652130126953","4.167652130126953"
"2781","4.253833770751953","4.253833770751953","4.253833770751953"
"2782","4.251648902893066","4.251648902893066","4.251648902893066"
"2783","4.431879043579102","4.431879043579102","4.431879043579102"
"2784","4.551414489746094","4.551414489746094","4.551414489746094"
"2785","4.514895915985107","4.514895915985107","4.514895915985107"
