"Step","0.7CircleBlind - Loss/value_function","0.7CircleBlind - Loss/value_function__MIN","0.7CircleBlind - Loss/value_function__MAX"
"2530","0.04351654639467597","0.04351654639467597","0.04351654639467597"
"2531","0.04551965966820717","0.04551965966820717","0.04551965966820717"
"2532","0.03874491788446903","0.03874491788446903","0.03874491788446903"
"2533","0.032687833067029715","0.032687833067029715","0.032687833067029715"
"2534","0.059446446411311624","0.059446446411311624","0.059446446411311624"
"2535","0.053591524995863435","0.053591524995863435","0.053591524995863435"
"2536","0.05713454782962799","0.05713454782962799","0.05713454782962799"
"2537","0.06176010295748711","0.06176010295748711","0.06176010295748711"
"2538","0.049841816537082195","0.049841816537082195","0.049841816537082195"
"2539","0.050448819808661935","0.050448819808661935","0.050448819808661935"
"2540","0.05094287972897291","0.05094287972897291","0.05094287972897291"
"2541","0.048572049103677274","0.048572049103677274","0.048572049103677274"
"2542","0.055565815046429635","0.055565815046429635","0.055565815046429635"
"2543","0.039633793756365776","0.039633793756365776","0.039633793756365776"
"2544","0.05441957414150238","0.05441957414150238","0.05441957414150238"
"2545","0.05597394816577435","0.05597394816577435","0.05597394816577435"
"2546","0.06017530094832182","0.06017530094832182","0.06017530094832182"
"2547","0.04456935934722424","0.04456935934722424","0.04456935934722424"
"2548","0.044600339233875276","0.044600339233875276","0.044600339233875276"
"2549","0.06443044990301132","0.06443044990301132","0.06443044990301132"
"2550","0.053966831602156165","0.053966831602156165","0.053966831602156165"
"2551","0.03654155097901821","0.03654155097901821","0.03654155097901821"
"2552","0.047683436423540115","0.047683436423540115","0.047683436423540115"
"2553","0.04833756405860186","0.04833756405860186","0.04833756405860186"
"2554","0.03685253690928221","0.03685253690928221","0.03685253690928221"
"2555","0.05122461300343275","0.05122461300343275","0.05122461300343275"
"2556","0.06794472057372332","0.06794472057372332","0.06794472057372332"
"2557","0.03655110076069832","0.03655110076069832","0.03655110076069832"
"2558","0.058980119228363034","0.058980119228363034","0.058980119228363034"
"2559","0.050520609691739084","0.050520609691739084","0.050520609691739084"
"2560","0.04403819181025028","0.04403819181025028","0.04403819181025028"
"2561","0.05035654716193676","0.05035654716193676","0.05035654716193676"
"2562","0.05513876359909773","0.05513876359909773","0.05513876359909773"
"2563","0.0510395597666502","0.0510395597666502","0.0510395597666502"
"2564","0.03959393054246903","0.03959393054246903","0.03959393054246903"
"2565","0.032673139870166776","0.032673139870166776","0.032673139870166776"
"2566","0.051002465188503265","0.051002465188503265","0.051002465188503265"
"2567","0.04768097084015608","0.04768097084015608","0.04768097084015608"
"2568","0.0427054001018405","0.0427054001018405","0.0427054001018405"
"2569","0.039280762523412706","0.039280762523412706","0.039280762523412706"
"2570","0.03928509503602982","0.03928509503602982","0.03928509503602982"
"2571","0.03626987719908357","0.03626987719908357","0.03626987719908357"
"2572","0.029005364421755074","0.029005364421755074","0.029005364421755074"
"2573","0.04871979355812073","0.04871979355812073","0.04871979355812073"
"2574","0.046173586137592794","0.046173586137592794","0.046173586137592794"
"2575","0.034290863946080205","0.034290863946080205","0.034290863946080205"
"2576","0.04683891497552395","0.04683891497552395","0.04683891497552395"
"2577","0.052724015340209006","0.052724015340209006","0.052724015340209006"
"2578","0.06420060805976391","0.06420060805976391","0.06420060805976391"
"2579","0.044162537530064584","0.044162537530064584","0.044162537530064584"
"2580","0.046794875897467135","0.046794875897467135","0.046794875897467135"
"2581","0.04803949072957039","0.04803949072957039","0.04803949072957039"
"2582","0.046362369507551196","0.046362369507551196","0.046362369507551196"
"2583","0.03447527922689915","0.03447527922689915","0.03447527922689915"
"2584","0.03376144906505942","0.03376144906505942","0.03376144906505942"
"2585","0.037893854267895224","0.037893854267895224","0.037893854267895224"
"2586","0.034573988802731034","0.034573988802731034","0.034573988802731034"
"2587","0.038504179939627646","0.038504179939627646","0.038504179939627646"
"2588","0.04357454068958759","0.04357454068958759","0.04357454068958759"
"2589","0.047829479537904264","0.047829479537904264","0.047829479537904264"
"2590","0.038874161802232264","0.038874161802232264","0.038874161802232264"
"2591","0.046037272177636625","0.046037272177636625","0.046037272177636625"
"2592","0.0394515635445714","0.0394515635445714","0.0394515635445714"
"2593","0.0474088728427887","0.0474088728427887","0.0474088728427887"
"2594","0.05233392212539911","0.05233392212539911","0.05233392212539911"
"2595","0.04975840412080288","0.04975840412080288","0.04975840412080288"
"2596","0.042559349350631236","0.042559349350631236","0.042559349350631236"
"2597","0.04726053941994905","0.04726053941994905","0.04726053941994905"
"2598","0.033576172217726706","0.033576172217726706","0.033576172217726706"
"2599","0.038114679232239726","0.038114679232239726","0.038114679232239726"
"2600","0.04469585344195366","0.04469585344195366","0.04469585344195366"
"2601","0.04226652607321739","0.04226652607321739","0.04226652607321739"
"2602","0.040253319591283795","0.040253319591283795","0.040253319591283795"
"2603","0.031824621744453906","0.031824621744453906","0.031824621744453906"
"2604","0.027661150973290204","0.027661150973290204","0.027661150973290204"
"2605","0.029851764254271985","0.029851764254271985","0.029851764254271985"
"2606","0.042732106521725655","0.042732106521725655","0.042732106521725655"
"2607","0.043106139078736304","0.043106139078736304","0.043106139078736304"
"2608","0.03901347406208515","0.03901347406208515","0.03901347406208515"
"2609","0.05270888898521662","0.05270888898521662","0.05270888898521662"
"2610","0.04928471744060516","0.04928471744060516","0.04928471744060516"
"2611","0.045581984147429463","0.045581984147429463","0.045581984147429463"
"2612","0.05564031321555376","0.05564031321555376","0.05564031321555376"
"2613","0.052135806903243063","0.052135806903243063","0.052135806903243063"
"2614","0.04095213171094656","0.04095213171094656","0.04095213171094656"
"2615","0.040223919600248334","0.040223919600248334","0.040223919600248334"
"2616","0.03551281290128827","0.03551281290128827","0.03551281290128827"
"2617","0.04469508808106184","0.04469508808106184","0.04469508808106184"
"2618","0.03247920135036111","0.03247920135036111","0.03247920135036111"
"2619","0.032219664007425305","0.032219664007425305","0.032219664007425305"
"2620","0.05412258803844452","0.05412258803844452","0.05412258803844452"
"2621","0.04046041555702686","0.04046041555702686","0.04046041555702686"
"2622","0.03748685587197542","0.03748685587197542","0.03748685587197542"
"2623","0.03539131544530392","0.03539131544530392","0.03539131544530392"
"2624","0.028548628371208907","0.028548628371208907","0.028548628371208907"
"2625","0.031986418459564445","0.031986418459564445","0.031986418459564445"
"2626","0.050518208742141725","0.050518208742141725","0.050518208742141725"
"2627","0.03610035851597786","0.03610035851597786","0.03610035851597786"
"2628","0.030440975166857242","0.030440975166857242","0.030440975166857242"
"2629","0.0463188961148262","0.0463188961148262","0.0463188961148262"
"2630","0.02960233259946108","0.02960233259946108","0.02960233259946108"
"2631","0.03163142967969179","0.03163142967969179","0.03163142967969179"
"2632","0.03122187713161111","0.03122187713161111","0.03122187713161111"
"2633","0.052420558780431746","0.052420558780431746","0.052420558780431746"
"2634","0.03855512123554945","0.03855512123554945","0.03855512123554945"
"2635","0.055697733722627166","0.055697733722627166","0.055697733722627166"
"2636","0.04977620169520378","0.04977620169520378","0.04977620169520378"
"2637","0.058780490420758724","0.058780490420758724","0.058780490420758724"
"2638","0.03909395132213831","0.03909395132213831","0.03909395132213831"
"2639","0.04292738437652588","0.04292738437652588","0.04292738437652588"
"2640","0.05090051610022783","0.05090051610022783","0.05090051610022783"
"2641","0.04826363977044821","0.04826363977044821","0.04826363977044821"
"2642","0.05384136661887169","0.05384136661887169","0.05384136661887169"
"2643","0.04374514631927014","0.04374514631927014","0.04374514631927014"
"2644","0.03316224692389369","0.03316224692389369","0.03316224692389369"
"2645","0.026600614562630652","0.026600614562630652","0.026600614562630652"
"2646","0.03931052573025227","0.03931052573025227","0.03931052573025227"
"2647","0.03820314556360245","0.03820314556360245","0.03820314556360245"
"2648","0.03280957089737058","0.03280957089737058","0.03280957089737058"
"2649","0.03954562097787857","0.03954562097787857","0.03954562097787857"
"2650","0.03834474291652441","0.03834474291652441","0.03834474291652441"
"2651","0.04662117008119822","0.04662117008119822","0.04662117008119822"
"2652","0.035448016598820686","0.035448016598820686","0.035448016598820686"
"2653","0.029026341065764426","0.029026341065764426","0.029026341065764426"
"2654","0.03919671420007944","0.03919671420007944","0.03919671420007944"
"2655","0.025701990351080894","0.025701990351080894","0.025701990351080894"
"2656","0.04465687368065119","0.04465687368065119","0.04465687368065119"
"2657","0.03131353622302413","0.03131353622302413","0.03131353622302413"
"2658","0.05088700670748949","0.05088700670748949","0.05088700670748949"
"2659","0.03579712975770235","0.03579712975770235","0.03579712975770235"
"2660","0.04353195354342461","0.04353195354342461","0.04353195354342461"
"2661","0.029616429563611747","0.029616429563611747","0.029616429563611747"
"2662","0.036517206206917764","0.036517206206917764","0.036517206206917764"
"2663","0.0423462325707078","0.0423462325707078","0.0423462325707078"
"2664","0.03906503021717071","0.03906503021717071","0.03906503021717071"
"2665","0.034650226775556806","0.034650226775556806","0.034650226775556806"
"2666","0.03607125971466303","0.03607125971466303","0.03607125971466303"
"2667","0.0287224680185318","0.0287224680185318","0.0287224680185318"
"2668","0.03509507486596704","0.03509507486596704","0.03509507486596704"
"2669","0.031567078176885845","0.031567078176885845","0.031567078176885845"
"2670","0.02637828579172492","0.02637828579172492","0.02637828579172492"
"2671","0.03964281994849443","0.03964281994849443","0.03964281994849443"
"2672","0.04421944208443165","0.04421944208443165","0.04421944208443165"
"2673","0.03733670152723789","0.03733670152723789","0.03733670152723789"
"2674","0.03577532274648547","0.03577532274648547","0.03577532274648547"
"2675","0.050516686867922544","0.050516686867922544","0.050516686867922544"
"2676","0.03503019260242581","0.03503019260242581","0.03503019260242581"
"2677","0.049344306252896784","0.049344306252896784","0.049344306252896784"
"2678","0.02847902998328209","0.02847902998328209","0.02847902998328209"
"2679","0.03496767021715641","0.03496767021715641","0.03496767021715641"
"2680","0.03652187064290047","0.03652187064290047","0.03652187064290047"
"2681","0.04515990158542991","0.04515990158542991","0.04515990158542991"
"2682","0.027962169051170348","0.027962169051170348","0.027962169051170348"
"2683","0.028881039563566448","0.028881039563566448","0.028881039563566448"
"2684","0.03589334934949875","0.03589334934949875","0.03589334934949875"
"2685","0.036063675116747615","0.036063675116747615","0.036063675116747615"
"2686","0.041023717075586316","0.041023717075586316","0.041023717075586316"
"2687","0.038827221281826495","0.038827221281826495","0.038827221281826495"
"2688","0.03671422572806478","0.03671422572806478","0.03671422572806478"
"2689","0.03309630313888192","0.03309630313888192","0.03309630313888192"
"2690","0.027738098800182343","0.027738098800182343","0.027738098800182343"
"2691","0.024210416059941054","0.024210416059941054","0.024210416059941054"
"2692","0.03242754377424717","0.03242754377424717","0.03242754377424717"
"2693","0.031916963029652835","0.031916963029652835","0.031916963029652835"
"2694","0.030754058994352816","0.030754058994352816","0.030754058994352816"
"2695","0.03983709570020437","0.03983709570020437","0.03983709570020437"
"2696","0.038019816018640996","0.038019816018640996","0.038019816018640996"
"2697","0.03454695399850607","0.03454695399850607","0.03454695399850607"
"2698","0.03185332585126162","0.03185332585126162","0.03185332585126162"
"2699","0.035927274450659755","0.035927274450659755","0.035927274450659755"
"2700","0.04400023724883795","0.04400023724883795","0.04400023724883795"
"2701","0.03284583389759064","0.03284583389759064","0.03284583389759064"
"2702","0.03941371440887451","0.03941371440887451","0.03941371440887451"
"2703","0.03738511372357607","0.03738511372357607","0.03738511372357607"
"2704","0.038394571654498576","0.038394571654498576","0.038394571654498576"
"2705","0.034804746694862845","0.034804746694862845","0.034804746694862845"
"2706","0.04549149572849274","0.04549149572849274","0.04549149572849274"
"2707","0.045374170504510404","0.045374170504510404","0.045374170504510404"
"2708","0.03821737384423614","0.03821737384423614","0.03821737384423614"
"2709","0.03155451426282525","0.03155451426282525","0.03155451426282525"
"2710","0.04102289639413357","0.04102289639413357","0.04102289639413357"
"2711","0.028629042860120534","0.028629042860120534","0.028629042860120534"
"2712","0.04362733718007803","0.04362733718007803","0.04362733718007803"
"2713","0.032748269755393265","0.032748269755393265","0.032748269755393265"
"2714","0.03719524405896664","0.03719524405896664","0.03719524405896664"
"2715","0.030627571884542702","0.030627571884542702","0.030627571884542702"
"2716","0.03406773889437318","0.03406773889437318","0.03406773889437318"
"2717","0.03598209284245968","0.03598209284245968","0.03598209284245968"
"2718","0.059800374694168566","0.059800374694168566","0.059800374694168566"
"2719","0.06343869660049677","0.06343869660049677","0.06343869660049677"
"2720","0.03411316387355327","0.03411316387355327","0.03411316387355327"
"2721","0.04491448365151882","0.04491448365151882","0.04491448365151882"
"2722","0.04431592896580696","0.04431592896580696","0.04431592896580696"
"2723","0.03468115646392107","0.03468115646392107","0.03468115646392107"
"2724","0.03217178545892239","0.03217178545892239","0.03217178545892239"
"2725","0.035108700208365914","0.035108700208365914","0.035108700208365914"
"2726","0.03725728802382946","0.03725728802382946","0.03725728802382946"
"2727","0.03206728855147958","0.03206728855147958","0.03206728855147958"
"2728","0.03524594120681286","0.03524594120681286","0.03524594120681286"
"2729","0.0307552776299417","0.0307552776299417","0.0307552776299417"
"2730","0.03445894028991461","0.03445894028991461","0.03445894028991461"
"2731","0.052464997954666616","0.052464997954666616","0.052464997954666616"
"2732","0.03469219971448183","0.03469219971448183","0.03469219971448183"
"2733","0.026062453538179396","0.026062453538179396","0.026062453538179396"
"2734","0.028450638335198165","0.028450638335198165","0.028450638335198165"
"2735","0.025689071509987116","0.025689071509987116","0.025689071509987116"
"2736","0.04244426768273115","0.04244426768273115","0.04244426768273115"
"2737","0.029320614226162434","0.029320614226162434","0.029320614226162434"
"2738","0.030592574924230575","0.030592574924230575","0.030592574924230575"
"2739","0.033168962597846983","0.033168962597846983","0.033168962597846983"
"2740","0.03613132685422897","0.03613132685422897","0.03613132685422897"
"2741","0.024549143854528666","0.024549143854528666","0.024549143854528666"
"2742","0.04738421812653541","0.04738421812653541","0.04738421812653541"
"2743","0.03922484014183283","0.03922484014183283","0.03922484014183283"
"2744","0.03768465183675289","0.03768465183675289","0.03768465183675289"
"2745","0.03364039557054639","0.03364039557054639","0.03364039557054639"
"2746","0.03767168112099171","0.03767168112099171","0.03767168112099171"
"2747","0.035563632007688285","0.035563632007688285","0.035563632007688285"
"2748","0.04417755687609315","0.04417755687609315","0.04417755687609315"
"2749","0.03569506714120507","0.03569506714120507","0.03569506714120507"
"2750","0.030037588998675348","0.030037588998675348","0.030037588998675348"
"2751","0.03105408074334264","0.03105408074334264","0.03105408074334264"
"2752","0.03265394046902657","0.03265394046902657","0.03265394046902657"
"2753","0.030253797862678768","0.030253797862678768","0.030253797862678768"
"2754","0.028713328018784522","0.028713328018784522","0.028713328018784522"
"2755","0.02953394167125225","0.02953394167125225","0.02953394167125225"
"2756","0.03938931208103895","0.03938931208103895","0.03938931208103895"
"2757","0.06863172221928834","0.06863172221928834","0.06863172221928834"
"2758","0.03585196379572153","0.03585196379572153","0.03585196379572153"
"2759","0.029745651129633188","0.029745651129633188","0.029745651129633188"
"2760","0.04272341560572386","0.04272341560572386","0.04272341560572386"
"2761","0.03240734105929732","0.03240734105929732","0.03240734105929732"
"2762","0.03504193499684334","0.03504193499684334","0.03504193499684334"
"2763","0.047973057441413405","0.047973057441413405","0.047973057441413405"
"2764","0.033144353050738574","0.033144353050738574","0.033144353050738574"
"2765","0.03468396570533514","0.03468396570533514","0.03468396570533514"
"2766","0.04380665719509125","0.04380665719509125","0.04380665719509125"
"2767","0.03368287030607462","0.03368287030607462","0.03368287030607462"
"2768","0.03753891959786415","0.03753891959786415","0.03753891959786415"
"2769","0.038194133713841436","0.038194133713841436","0.038194133713841436"
"2770","0.02696927562355995","0.02696927562355995","0.02696927562355995"
"2771","0.03057302413508296","0.03057302413508296","0.03057302413508296"
"2772","0.02707203682512045","0.02707203682512045","0.02707203682512045"
"2773","0.026468445546925068","0.026468445546925068","0.026468445546925068"
"2774","0.03853569515049458","0.03853569515049458","0.03853569515049458"
"2775","0.033643297385424376","0.033643297385424376","0.033643297385424376"
"2776","0.03638150412589312","0.03638150412589312","0.03638150412589312"
"2777","0.04825176112353802","0.04825176112353802","0.04825176112353802"
"2778","0.03317486615851521","0.03317486615851521","0.03317486615851521"
"2779","0.02426561852917075","0.02426561852917075","0.02426561852917075"
"2780","0.029401797987520694","0.029401797987520694","0.029401797987520694"
"2781","0.037444320414215325","0.037444320414215325","0.037444320414215325"
"2782","0.030334013886749743","0.030334013886749743","0.030334013886749743"
"2783","0.025866085849702358","0.025866085849702358","0.025866085849702358"
"2784","0.03143275417387485","0.03143275417387485","0.03143275417387485"
"2785","0.034619441535323855","0.034619441535323855","0.034619441535323855"
"2786","0.03441736111417413","0.03441736111417413","0.03441736111417413"
"2787","0.029650722350925206","0.029650722350925206","0.029650722350925206"
"2788","0.030870338995009662","0.030870338995009662","0.030870338995009662"
"2789","0.029683093167841436","0.029683093167841436","0.029683093167841436"
"2790","0.028324469365179537","0.028324469365179537","0.028324469365179537"
"2791","0.03840483278036118","0.03840483278036118","0.03840483278036118"
"2792","0.03872650181874633","0.03872650181874633","0.03872650181874633"
"2793","0.028637508302927016","0.028637508302927016","0.028637508302927016"
"2794","0.03337536519393325","0.03337536519393325","0.03337536519393325"
"2795","0.03284528041258454","0.03284528041258454","0.03284528041258454"
"2796","0.028858959209173918","0.028858959209173918","0.028858959209173918"
"2797","0.03364853076636791","0.03364853076636791","0.03364853076636791"
"2798","0.04034990631043911","0.04034990631043911","0.04034990631043911"
"2799","0.027791555505245924","0.027791555505245924","0.027791555505245924"
"2800","0.03555523119866848","0.03555523119866848","0.03555523119866848"
"2801","0.046623758226633075","0.046623758226633075","0.046623758226633075"
"2802","0.026973867416381837","0.026973867416381837","0.026973867416381837"
"2803","0.027171537280082703","0.027171537280082703","0.027171537280082703"
"2804","0.031125449948012827","0.031125449948012827","0.031125449948012827"
"2805","0.022104713413864375","0.022104713413864375","0.022104713413864375"
"2806","0.03859744127839804","0.03859744127839804","0.03859744127839804"
"2807","0.04153033383190632","0.04153033383190632","0.04153033383190632"
"2808","0.040422126464545724","0.040422126464545724","0.040422126464545724"
"2809","0.03444590736180544","0.03444590736180544","0.03444590736180544"
"2810","0.03765623532235622","0.03765623532235622","0.03765623532235622"
"2811","0.03008239036425948","0.03008239036425948","0.03008239036425948"
"2812","0.032114225532859565","0.032114225532859565","0.032114225532859565"
"2813","0.03049151776358485","0.03049151776358485","0.03049151776358485"
"2814","0.03387074656784535","0.03387074656784535","0.03387074656784535"
"2815","0.03140604654327035","0.03140604654327035","0.03140604654327035"
"2816","0.022330631408840416","0.022330631408840416","0.022330631408840416"
"2817","0.02552092680707574","0.02552092680707574","0.02552092680707574"
"2818","0.022870614659041166","0.022870614659041166","0.022870614659041166"
"2819","0.02747682435438037","0.02747682435438037","0.02747682435438037"
"2820","0.02711293799802661","0.02711293799802661","0.02711293799802661"
"2821","0.03921259045600891","0.03921259045600891","0.03921259045600891"
"2822","0.04012776464223862","0.04012776464223862","0.04012776464223862"
"2823","0.049687487352639434","0.049687487352639434","0.049687487352639434"
"2824","0.03969844840466976","0.03969844840466976","0.03969844840466976"
"2825","0.030912309139966964","0.030912309139966964","0.030912309139966964"
"2826","0.04632885772734881","0.04632885772734881","0.04632885772734881"
"2827","0.032728859782218934","0.032728859782218934","0.032728859782218934"
"2828","0.03417495302855968","0.03417495302855968","0.03417495302855968"
"2829","0.03961385414004326","0.03961385414004326","0.03961385414004326"
"2830","0.025753977801650764","0.025753977801650764","0.025753977801650764"
"2831","0.026505114790052176","0.026505114790052176","0.026505114790052176"
"2832","0.033675992581993344","0.033675992581993344","0.033675992581993344"
"2833","0.043979120440781116","0.043979120440781116","0.043979120440781116"
"2834","0.054423163272440435","0.054423163272440435","0.054423163272440435"
"2835","0.06029909308999777","0.06029909308999777","0.06029909308999777"
"2836","0.05076654683798552","0.05076654683798552","0.05076654683798552"
"2837","0.05199563931673765","0.05199563931673765","0.05199563931673765"
"2838","0.04904885366559029","0.04904885366559029","0.04904885366559029"
"2839","0.04213620275259018","0.04213620275259018","0.04213620275259018"
"2840","0.03403743961825967","0.03403743961825967","0.03403743961825967"
"2841","0.04947638362646103","0.04947638362646103","0.04947638362646103"
"2842","0.0260917061008513","0.0260917061008513","0.0260917061008513"
"2843","0.046954316832125184","0.046954316832125184","0.046954316832125184"
"2844","0.04357145298272371","0.04357145298272371","0.04357145298272371"
"2845","0.04041166119277477","0.04041166119277477","0.04041166119277477"
"2846","0.030589302815496922","0.030589302815496922","0.030589302815496922"
"2847","0.04832074921578169","0.04832074921578169","0.04832074921578169"
"2848","0.04355598445981741","0.04355598445981741","0.04355598445981741"
"2849","0.05005203243345022","0.05005203243345022","0.05005203243345022"
"2850","0.03503767754882574","0.03503767754882574","0.03503767754882574"
"2851","0.03685703054070473","0.03685703054070473","0.03685703054070473"
"2852","0.03895378988236189","0.03895378988236189","0.03895378988236189"
"2853","0.035898450016975406","0.035898450016975406","0.035898450016975406"
"2854","0.0328552826307714","0.0328552826307714","0.0328552826307714"
"2855","0.047588150203228","0.047588150203228","0.047588150203228"
"2856","0.04256528876721859","0.04256528876721859","0.04256528876721859"
"2857","0.036650828644633295","0.036650828644633295","0.036650828644633295"
"2858","0.03060152241960168","0.03060152241960168","0.03060152241960168"
"2859","0.04565240684896708","0.04565240684896708","0.04565240684896708"
"2860","0.03795092077925801","0.03795092077925801","0.03795092077925801"
"2861","0.049936548247933386","0.049936548247933386","0.049936548247933386"
"2862","0.03639900032430887","0.03639900032430887","0.03639900032430887"
"2863","0.042345629446208476","0.042345629446208476","0.042345629446208476"
"2864","0.03783030901104212","0.03783030901104212","0.03783030901104212"
"2865","0.04203397314995527","0.04203397314995527","0.04203397314995527"
"2866","0.029198928363621236","0.029198928363621236","0.029198928363621236"
"2867","0.03716773157939315","0.03716773157939315","0.03716773157939315"
"2868","0.02962364861741662","0.02962364861741662","0.02962364861741662"
"2869","0.0424184825271368","0.0424184825271368","0.0424184825271368"
"2870","0.028704591654241086","0.028704591654241086","0.028704591654241086"
"2871","0.04638093989342451","0.04638093989342451","0.04638093989342451"
"2872","0.03882692139595747","0.03882692139595747","0.03882692139595747"
"2873","0.03915469739586115","0.03915469739586115","0.03915469739586115"
"2874","0.040437865629792215","0.040437865629792215","0.040437865629792215"
"2875","0.03873444944620132","0.03873444944620132","0.03873444944620132"
"2876","0.03601621352136135","0.03601621352136135","0.03601621352136135"
"2877","0.03922943864017725","0.03922943864017725","0.03922943864017725"
"2878","0.02947666496038437","0.02947666496038437","0.02947666496038437"
"2879","0.028547960612922908","0.028547960612922908","0.028547960612922908"
"2880","0.058094867318868634","0.058094867318868634","0.058094867318868634"
"2881","0.028955612052232026","0.028955612052232026","0.028955612052232026"
"2882","0.026075973734259607","0.026075973734259607","0.026075973734259607"
"2883","0.027284080628305674","0.027284080628305674","0.027284080628305674"
"2884","0.02716253502294421","0.02716253502294421","0.02716253502294421"
"2885","0.02332350770011544","0.02332350770011544","0.02332350770011544"
"2886","0.026137523353099823","0.026137523353099823","0.026137523353099823"
"2887","0.04770661070942879","0.04770661070942879","0.04770661070942879"
"2888","0.03000341495499015","0.03000341495499015","0.03000341495499015"
"2889","0.030071785021573306","0.030071785021573306","0.030071785021573306"
"2890","0.02376092756167054","0.02376092756167054","0.02376092756167054"
"2891","0.03453912017866969","0.03453912017866969","0.03453912017866969"
"2892","0.03208330040797591","0.03208330040797591","0.03208330040797591"
"2893","0.04061455707997084","0.04061455707997084","0.04061455707997084"
"2894","0.033004792779684065","0.033004792779684065","0.033004792779684065"
"2895","0.03396345572546124","0.03396345572546124","0.03396345572546124"
"2896","0.04517283532768488","0.04517283532768488","0.04517283532768488"
"2897","0.038046330027282235","0.038046330027282235","0.038046330027282235"
"2898","0.04663090445101261","0.04663090445101261","0.04663090445101261"
"2899","0.031797630712389946","0.031797630712389946","0.031797630712389946"
"2900","0.03155971821397543","0.03155971821397543","0.03155971821397543"
"2901","0.03152349041774869","0.03152349041774869","0.03152349041774869"
"2902","0.02787523651495576","0.02787523651495576","0.02787523651495576"
"2903","0.027180116903036834","0.027180116903036834","0.027180116903036834"
"2904","0.03120599202811718","0.03120599202811718","0.03120599202811718"
"2905","0.031224797107279302","0.031224797107279302","0.031224797107279302"
"2906","0.027425803989171983","0.027425803989171983","0.027425803989171983"
"2907","0.026131398044526577","0.026131398044526577","0.026131398044526577"
"2908","0.034220050927251576","0.034220050927251576","0.034220050927251576"
"2909","0.04008742989972234","0.04008742989972234","0.04008742989972234"
"2910","0.03482360653579235","0.03482360653579235","0.03482360653579235"
"2911","0.02386127971112728","0.02386127971112728","0.02386127971112728"
"2912","0.03450784161686897","0.03450784161686897","0.03450784161686897"
"2913","0.059394262917339805","0.059394262917339805","0.059394262917339805"
"2914","0.04935234095901251","0.04935234095901251","0.04935234095901251"
"2915","0.05459583308547735","0.05459583308547735","0.05459583308547735"
"2916","0.04775241799652576","0.04775241799652576","0.04775241799652576"
"2917","0.04149575810879469","0.04149575810879469","0.04149575810879469"
"2918","0.06296325195580721","0.06296325195580721","0.06296325195580721"
"2919","0.03286235658451915","0.03286235658451915","0.03286235658451915"
"2920","0.03472966244444251","0.03472966244444251","0.03472966244444251"
"2921","0.04860633984208107","0.04860633984208107","0.04860633984208107"
"2922","0.04088054094463587","0.04088054094463587","0.04088054094463587"
"2923","0.05900306385010481","0.05900306385010481","0.05900306385010481"
"2924","0.03252069326117635","0.03252069326117635","0.03252069326117635"
"2925","0.038959095068275926","0.038959095068275926","0.038959095068275926"
"2926","0.04695436768233776","0.04695436768233776","0.04695436768233776"
"2927","0.028455046005547047","0.028455046005547047","0.028455046005547047"
"2928","0.039469259046018126","0.039469259046018126","0.039469259046018126"
"2929","0.02518528550863266","0.02518528550863266","0.02518528550863266"
"2930","0.03432662021368742","0.03432662021368742","0.03432662021368742"
"2931","0.033991888631135225","0.033991888631135225","0.033991888631135225"
"2932","0.03068572785705328","0.03068572785705328","0.03068572785705328"
"2933","0.04189672432839871","0.04189672432839871","0.04189672432839871"
"2934","0.05728232730180025","0.05728232730180025","0.05728232730180025"
"2935","0.025301417522132396","0.025301417522132396","0.025301417522132396"
"2936","0.030394290387630463","0.030394290387630463","0.030394290387630463"
"2937","0.03547722725197673","0.03547722725197673","0.03547722725197673"
"2938","0.040357351303100586","0.040357351303100586","0.040357351303100586"
"2939","0.03808058239519596","0.03808058239519596","0.03808058239519596"
"2940","0.027008650824427605","0.027008650824427605","0.027008650824427605"
"2941","0.04312336985021829","0.04312336985021829","0.04312336985021829"
"2942","0.038443030416965486","0.038443030416965486","0.038443030416965486"
"2943","0.02849687272682786","0.02849687272682786","0.02849687272682786"
"2944","0.0390461765229702","0.0390461765229702","0.0390461765229702"
"2945","0.035733336210250856","0.035733336210250856","0.035733336210250856"
"2946","0.03650042088702321","0.03650042088702321","0.03650042088702321"
"2947","0.039915618114173414","0.039915618114173414","0.039915618114173414"
"2948","0.02932774033397436","0.02932774033397436","0.02932774033397436"
"2949","0.040497264824807644","0.040497264824807644","0.040497264824807644"
"2950","0.033294441271573307","0.033294441271573307","0.033294441271573307"
"2951","0.0268077933229506","0.0268077933229506","0.0268077933229506"
"2952","0.04120914433151483","0.04120914433151483","0.04120914433151483"
"2953","0.03942682892084122","0.03942682892084122","0.03942682892084122"
"2954","0.03141691647469998","0.03141691647469998","0.03141691647469998"
"2955","0.026915661804378033","0.026915661804378033","0.026915661804378033"
"2956","0.028358444292098283","0.028358444292098283","0.028358444292098283"
"2957","0.04696218557655811","0.04696218557655811","0.04696218557655811"
"2958","0.032213494554162024","0.032213494554162024","0.032213494554162024"
"2959","0.023327395040541887","0.023327395040541887","0.023327395040541887"
"2960","0.02832623925060034","0.02832623925060034","0.02832623925060034"
"2961","0.041572080180048945","0.041572080180048945","0.041572080180048945"
"2962","0.03430997999384999","0.03430997999384999","0.03430997999384999"
"2963","0.022921064123511314","0.022921064123511314","0.022921064123511314"
"2964","0.03065265603363514","0.03065265603363514","0.03065265603363514"
