"Step","0.4Blind - Episode_Reward/payload_2_target","0.4Blind - Episode_Reward/payload_2_target__MIN","0.4Blind - Episode_Reward/payload_2_target__MAX"
"3696","3.2099857330322266","3.2099857330322266","3.2099857330322266"
"3697","3.260896682739258","3.260896682739258","3.260896682739258"
"3698","2.804009437561035","2.804009437561035","2.804009437561035"
"3699","3.1759676933288574","3.1759676933288574","3.1759676933288574"
"3700","2.4183709621429443","2.4183709621429443","2.4183709621429443"
"3701","3.0655245780944824","3.0655245780944824","3.0655245780944824"
"3702","3.289069652557373","3.289069652557373","3.289069652557373"
"3703","3.3895106315612793","3.3895106315612793","3.3895106315612793"
"3704","2.6615853309631348","2.6615853309631348","2.6615853309631348"
"3705","3.1480278968811035","3.1480278968811035","3.1480278968811035"
"3706","2.6180171966552734","2.6180171966552734","2.6180171966552734"
"3707","3.021359920501709","3.021359920501709","3.021359920501709"
"3708","2.7985942363739014","2.7985942363739014","2.7985942363739014"
"3709","2.909658908843994","2.909658908843994","2.909658908843994"
"3710","2.734518051147461","2.734518051147461","2.734518051147461"
"3711","3.2165732383728027","3.2165732383728027","3.2165732383728027"
"3712","3.1318318843841553","3.1318318843841553","3.1318318843841553"
"3713","2.7392261028289795","2.7392261028289795","2.7392261028289795"
"3714","3.1251723766326904","3.1251723766326904","3.1251723766326904"
"3715","2.831047773361206","2.831047773361206","2.831047773361206"
"3716","3.0364599227905273","3.0364599227905273","3.0364599227905273"
"3717","2.7348172664642334","2.7348172664642334","2.7348172664642334"
"3718","3.244569778442383","3.244569778442383","3.244569778442383"
"3719","3.003267765045166","3.003267765045166","3.003267765045166"
"3720","2.7151713371276855","2.7151713371276855","2.7151713371276855"
"3721","2.703441619873047","2.703441619873047","2.703441619873047"
"3722","2.239514112472534","2.239514112472534","2.239514112472534"
"3723","3.169351577758789","3.169351577758789","3.169351577758789"
"3724","2.949202060699463","2.949202060699463","2.949202060699463"
"3725","2.8939099311828613","2.8939099311828613","2.8939099311828613"
"3726","3.035740852355957","3.035740852355957","3.035740852355957"
"3727","2.782850980758667","2.782850980758667","2.782850980758667"
"3728","3.0502610206604004","3.0502610206604004","3.0502610206604004"
"3729","3.1894402503967285","3.1894402503967285","3.1894402503967285"
"3730","2.397655487060547","2.397655487060547","2.397655487060547"
"3731","2.6082706451416016","2.6082706451416016","2.6082706451416016"
"3732","2.783332347869873","2.783332347869873","2.783332347869873"
"3733","2.407071113586426","2.407071113586426","2.407071113586426"
"3734","1.9116352796554565","1.9116352796554565","1.9116352796554565"
"3735","2.645932674407959","2.645932674407959","2.645932674407959"
"3736","3.4535586833953857","3.4535586833953857","3.4535586833953857"
"3737","3.039113759994507","3.039113759994507","3.039113759994507"
"3738","2.838346004486084","2.838346004486084","2.838346004486084"
"3739","2.8808906078338623","2.8808906078338623","2.8808906078338623"
"3740","2.9450292587280273","2.9450292587280273","2.9450292587280273"
"3741","3.1576685905456543","3.1576685905456543","3.1576685905456543"
"3742","3.534724712371826","3.534724712371826","3.534724712371826"
"3743","3.1309757232666016","3.1309757232666016","3.1309757232666016"
"3744","3.17427921295166","3.17427921295166","3.17427921295166"
"3745","2.9460554122924805","2.9460554122924805","2.9460554122924805"
"3746","3.55145263671875","3.55145263671875","3.55145263671875"
"3747","3.5995471477508545","3.5995471477508545","3.5995471477508545"
"3748","3.0953383445739746","3.0953383445739746","3.0953383445739746"
"3749","2.663093090057373","2.663093090057373","2.663093090057373"
"3750","3.484933614730835","3.484933614730835","3.484933614730835"
"3751","2.966970443725586","2.966970443725586","2.966970443725586"
"3752","2.801340103149414","2.801340103149414","2.801340103149414"
"3753","3.380952835083008","3.380952835083008","3.380952835083008"
"3754","2.967738151550293","2.967738151550293","2.967738151550293"
"3755","3.262287139892578","3.262287139892578","3.262287139892578"
"3756","2.8798322677612305","2.8798322677612305","2.8798322677612305"
"3757","2.859307050704956","2.859307050704956","2.859307050704956"
"3758","3.5184855461120605","3.5184855461120605","3.5184855461120605"
"3759","2.7936782836914062","2.7936782836914062","2.7936782836914062"
"3760","3.1567323207855225","3.1567323207855225","3.1567323207855225"
"3761","3.1635093688964844","3.1635093688964844","3.1635093688964844"
"3762","2.8677945137023926","2.8677945137023926","2.8677945137023926"
"3763","3.238759756088257","3.238759756088257","3.238759756088257"
"3764","3.445300817489624","3.445300817489624","3.445300817489624"
"3765","3.1864516735076904","3.1864516735076904","3.1864516735076904"
"3766","2.6916778087615967","2.6916778087615967","2.6916778087615967"
"3767","2.9747626781463623","2.9747626781463623","2.9747626781463623"
"3768","2.861488103866577","2.861488103866577","2.861488103866577"
"3769","3.282982587814331","3.282982587814331","3.282982587814331"
"3770","3.157256841659546","3.157256841659546","3.157256841659546"
"3771","2.9578635692596436","2.9578635692596436","2.9578635692596436"
"3772","3.3890585899353027","3.3890585899353027","3.3890585899353027"
"3773","3.055438995361328","3.055438995361328","3.055438995361328"
"3774","2.6032419204711914","2.6032419204711914","2.6032419204711914"
"3775","3.0434374809265137","3.0434374809265137","3.0434374809265137"
"3776","2.664140224456787","2.664140224456787","2.664140224456787"
"3777","3.498178005218506","3.498178005218506","3.498178005218506"
"3778","3.5907955169677734","3.5907955169677734","3.5907955169677734"
"3779","2.7697036266326904","2.7697036266326904","2.7697036266326904"
"3780","3.090970039367676","3.090970039367676","3.090970039367676"
"3781","3.5148837566375732","3.5148837566375732","3.5148837566375732"
"3782","2.8747034072875977","2.8747034072875977","2.8747034072875977"
"3783","3.540567398071289","3.540567398071289","3.540567398071289"
"3784","3.128080368041992","3.128080368041992","3.128080368041992"
"3785","2.975701093673706","2.975701093673706","2.975701093673706"
"3786","3.1825530529022217","3.1825530529022217","3.1825530529022217"
"3787","3.357177257537842","3.357177257537842","3.357177257537842"
"3788","2.840534210205078","2.840534210205078","2.840534210205078"
"3789","2.9450526237487793","2.9450526237487793","2.9450526237487793"
"3790","3.3907105922698975","3.3907105922698975","3.3907105922698975"
"3791","3.4347763061523438","3.4347763061523438","3.4347763061523438"
"3792","2.857501983642578","2.857501983642578","2.857501983642578"
"3793","2.9570937156677246","2.9570937156677246","2.9570937156677246"
"3794","3.0244483947753906","3.0244483947753906","3.0244483947753906"
"3795","3.2297322750091553","3.2297322750091553","3.2297322750091553"
"3796","2.666887044906616","2.666887044906616","2.666887044906616"
"3797","3.0874404907226562","3.0874404907226562","3.0874404907226562"
"3798","3.039243698120117","3.039243698120117","3.039243698120117"
"3799","3.042335271835327","3.042335271835327","3.042335271835327"
"3800","2.6728248596191406","2.6728248596191406","2.6728248596191406"
"3801","2.6650285720825195","2.6650285720825195","2.6650285720825195"
"3802","3.058654308319092","3.058654308319092","3.058654308319092"
"3803","3.11087965965271","3.11087965965271","3.11087965965271"
"3804","3.1511361598968506","3.1511361598968506","3.1511361598968506"
"3805","3.3979105949401855","3.3979105949401855","3.3979105949401855"
"3806","2.970615863800049","2.970615863800049","2.970615863800049"
"3807","2.7747745513916016","2.7747745513916016","2.7747745513916016"
"3808","3.5861568450927734","3.5861568450927734","3.5861568450927734"
"3809","3.024637222290039","3.024637222290039","3.024637222290039"
"3810","2.9555842876434326","2.9555842876434326","2.9555842876434326"
"3811","2.7355356216430664","2.7355356216430664","2.7355356216430664"
"3812","2.8520774841308594","2.8520774841308594","2.8520774841308594"
"3813","2.2752432823181152","2.2752432823181152","2.2752432823181152"
"3814","3.289292097091675","3.289292097091675","3.289292097091675"
"3815","3.1237196922302246","3.1237196922302246","3.1237196922302246"
"3816","3.2329916954040527","3.2329916954040527","3.2329916954040527"
"3817","2.796009063720703","2.796009063720703","2.796009063720703"
"3818","3.078523635864258","3.078523635864258","3.078523635864258"
"3819","3.1970889568328857","3.1970889568328857","3.1970889568328857"
"3820","3.363631010055542","3.363631010055542","3.363631010055542"
"3821","3.231947898864746","3.231947898864746","3.231947898864746"
"3822","3.2046117782592773","3.2046117782592773","3.2046117782592773"
"3823","3.1984965801239014","3.1984965801239014","3.1984965801239014"
"3824","3.0218405723571777","3.0218405723571777","3.0218405723571777"
"3825","3.3987698554992676","3.3987698554992676","3.3987698554992676"
"3826","3.1008565425872803","3.1008565425872803","3.1008565425872803"
"3827","3.2460193634033203","3.2460193634033203","3.2460193634033203"
"3828","2.7707438468933105","2.7707438468933105","2.7707438468933105"
"3829","2.81618070602417","2.81618070602417","2.81618070602417"
"3830","3.0781924724578857","3.0781924724578857","3.0781924724578857"
"3831","2.458449363708496","2.458449363708496","2.458449363708496"
"3832","2.941633939743042","2.941633939743042","2.941633939743042"
"3833","3.155028820037842","3.155028820037842","3.155028820037842"
"3834","3.127017021179199","3.127017021179199","3.127017021179199"
"3835","3.102396011352539","3.102396011352539","3.102396011352539"
"3836","2.6423656940460205","2.6423656940460205","2.6423656940460205"
"3837","3.3737094402313232","3.3737094402313232","3.3737094402313232"
"3838","3.280910015106201","3.280910015106201","3.280910015106201"
"3839","3.0765738487243652","3.0765738487243652","3.0765738487243652"
"3840","3.8000264167785645","3.8000264167785645","3.8000264167785645"
"3841","2.6763038635253906","2.6763038635253906","2.6763038635253906"
"3842","3.47074294090271","3.47074294090271","3.47074294090271"
"3843","3.3016910552978516","3.3016910552978516","3.3016910552978516"
"3844","3.3484416007995605","3.3484416007995605","3.3484416007995605"
"3845","2.655738353729248","2.655738353729248","2.655738353729248"
"3846","3.4120032787323","3.4120032787323","3.4120032787323"
"3847","3.307964324951172","3.307964324951172","3.307964324951172"
"3848","3.2568740844726562","3.2568740844726562","3.2568740844726562"
"3849","2.875523090362549","2.875523090362549","2.875523090362549"
"3850","3.1624858379364014","3.1624858379364014","3.1624858379364014"
"3851","2.8716304302215576","2.8716304302215576","2.8716304302215576"
"3852","2.819868803024292","2.819868803024292","2.819868803024292"
"3853","2.9176089763641357","2.9176089763641357","2.9176089763641357"
"3854","2.8737125396728516","2.8737125396728516","2.8737125396728516"
"3855","3.3088979721069336","3.3088979721069336","3.3088979721069336"
"3856","2.862352132797241","2.862352132797241","2.862352132797241"
"3857","3.1183230876922607","3.1183230876922607","3.1183230876922607"
"3858","3.4388885498046875","3.4388885498046875","3.4388885498046875"
"3859","3.258986234664917","3.258986234664917","3.258986234664917"
"3860","3.3510186672210693","3.3510186672210693","3.3510186672210693"
"3861","3.560622215270996","3.560622215270996","3.560622215270996"
"3862","3.182117462158203","3.182117462158203","3.182117462158203"
"3863","3.784421682357788","3.784421682357788","3.784421682357788"
"3864","3.365495204925537","3.365495204925537","3.365495204925537"
"3865","3.415820598602295","3.415820598602295","3.415820598602295"
"3866","3.4615323543548584","3.4615323543548584","3.4615323543548584"
"3867","3.524040699005127","3.524040699005127","3.524040699005127"
"3868","3.1975409984588623","3.1975409984588623","3.1975409984588623"
"3869","3.4112374782562256","3.4112374782562256","3.4112374782562256"
"3870","3.4010043144226074","3.4010043144226074","3.4010043144226074"
"3871","3.4636096954345703","3.4636096954345703","3.4636096954345703"
"3872","3.3730037212371826","3.3730037212371826","3.3730037212371826"
"3873","3.4641799926757812","3.4641799926757812","3.4641799926757812"
"3874","3.9576854705810547","3.9576854705810547","3.9576854705810547"
"3875","3.7379865646362305","3.7379865646362305","3.7379865646362305"
"3876","3.6131722927093506","3.6131722927093506","3.6131722927093506"
"3877","4.070652008056641","4.070652008056641","4.070652008056641"
"3878","3.539315938949585","3.539315938949585","3.539315938949585"
"3879","3.331244945526123","3.331244945526123","3.331244945526123"
"3880","2.8974292278289795","2.8974292278289795","2.8974292278289795"
"3881","4.009441375732422","4.009441375732422","4.009441375732422"
"3882","3.3924427032470703","3.3924427032470703","3.3924427032470703"
"3883","3.416267156600952","3.416267156600952","3.416267156600952"
"3884","3.5189578533172607","3.5189578533172607","3.5189578533172607"
"3885","3.5105056762695312","3.5105056762695312","3.5105056762695312"
"3886","3.18623423576355","3.18623423576355","3.18623423576355"
"3887","3.1031365394592285","3.1031365394592285","3.1031365394592285"
"3888","3.3531768321990967","3.3531768321990967","3.3531768321990967"
"3889","3.6899123191833496","3.6899123191833496","3.6899123191833496"
"3890","3.0037078857421875","3.0037078857421875","3.0037078857421875"
"3891","3.591675281524658","3.591675281524658","3.591675281524658"
"3892","4.060466289520264","4.060466289520264","4.060466289520264"
"3893","3.7125916481018066","3.7125916481018066","3.7125916481018066"
"3894","3.0762925148010254","3.0762925148010254","3.0762925148010254"
"3895","3.6144652366638184","3.6144652366638184","3.6144652366638184"
"3896","3.395988941192627","3.395988941192627","3.395988941192627"
"3897","3.680525541305542","3.680525541305542","3.680525541305542"
"3898","2.489750862121582","2.489750862121582","2.489750862121582"
"3899","3.1300058364868164","3.1300058364868164","3.1300058364868164"
"3900","3.9408798217773438","3.9408798217773438","3.9408798217773438"
"3901","2.8004112243652344","2.8004112243652344","2.8004112243652344"
"3902","3.625295639038086","3.625295639038086","3.625295639038086"
"3903","2.94758939743042","2.94758939743042","2.94758939743042"
"3904","4.001081943511963","4.001081943511963","4.001081943511963"
"3905","3.5499236583709717","3.5499236583709717","3.5499236583709717"
"3906","3.854800224304199","3.854800224304199","3.854800224304199"
"3907","3.418701171875","3.418701171875","3.418701171875"
"3908","3.8175323009490967","3.8175323009490967","3.8175323009490967"
"3909","3.4826717376708984","3.4826717376708984","3.4826717376708984"
"3910","3.882626533508301","3.882626533508301","3.882626533508301"
"3911","3.451277494430542","3.451277494430542","3.451277494430542"
"3912","3.129493474960327","3.129493474960327","3.129493474960327"
"3913","3.9634408950805664","3.9634408950805664","3.9634408950805664"
"3914","3.9664955139160156","3.9664955139160156","3.9664955139160156"
"3915","3.9668281078338623","3.9668281078338623","3.9668281078338623"
"3916","3.7443785667419434","3.7443785667419434","3.7443785667419434"
"3917","3.5406243801116943","3.5406243801116943","3.5406243801116943"
"3918","3.597093343734741","3.597093343734741","3.597093343734741"
"3919","3.4472873210906982","3.4472873210906982","3.4472873210906982"
"3920","3.4564223289489746","3.4564223289489746","3.4564223289489746"
"3921","3.939683437347412","3.939683437347412","3.939683437347412"
"3922","3.6388378143310547","3.6388378143310547","3.6388378143310547"
"3923","3.627776622772217","3.627776622772217","3.627776622772217"
"3924","3.4445667266845703","3.4445667266845703","3.4445667266845703"
"3925","3.1789908409118652","3.1789908409118652","3.1789908409118652"
"3926","3.69026517868042","3.69026517868042","3.69026517868042"
"3927","3.347480297088623","3.347480297088623","3.347480297088623"
"3928","3.387690305709839","3.387690305709839","3.387690305709839"
"3929","4.381064414978027","4.381064414978027","4.381064414978027"
"3930","3.5893850326538086","3.5893850326538086","3.5893850326538086"
"3931","3.5688228607177734","3.5688228607177734","3.5688228607177734"
"3932","4.10024356842041","4.10024356842041","4.10024356842041"
"3933","3.414423942565918","3.414423942565918","3.414423942565918"
"3934","3.8043665885925293","3.8043665885925293","3.8043665885925293"
"3935","3.686844825744629","3.686844825744629","3.686844825744629"
"3936","3.1272456645965576","3.1272456645965576","3.1272456645965576"
"3937","3.261384963989258","3.261384963989258","3.261384963989258"
"3938","3.1253538131713867","3.1253538131713867","3.1253538131713867"
"3939","2.827901840209961","2.827901840209961","2.827901840209961"
"3940","3.6087234020233154","3.6087234020233154","3.6087234020233154"
"3941","3.197557210922241","3.197557210922241","3.197557210922241"
"3942","2.7265806198120117","2.7265806198120117","2.7265806198120117"
"3943","3.204413890838623","3.204413890838623","3.204413890838623"
"3944","3.5239596366882324","3.5239596366882324","3.5239596366882324"
"3945","3.073113441467285","3.073113441467285","3.073113441467285"
"3946","3.0839672088623047","3.0839672088623047","3.0839672088623047"
"3947","3.01167368888855","3.01167368888855","3.01167368888855"
"3948","3.251328468322754","3.251328468322754","3.251328468322754"
"3949","3.8271851539611816","3.8271851539611816","3.8271851539611816"
"3950","3.6826961040496826","3.6826961040496826","3.6826961040496826"
"3951","3.2775962352752686","3.2775962352752686","3.2775962352752686"
"3952","2.8611831665039062","2.8611831665039062","2.8611831665039062"
"3953","2.9553427696228027","2.9553427696228027","2.9553427696228027"
"3954","3.174328565597534","3.174328565597534","3.174328565597534"
"3955","3.621941089630127","3.621941089630127","3.621941089630127"
"3956","3.391108274459839","3.391108274459839","3.391108274459839"
"3957","3.0228641033172607","3.0228641033172607","3.0228641033172607"
"3958","3.661031723022461","3.661031723022461","3.661031723022461"
"3959","3.4565200805664062","3.4565200805664062","3.4565200805664062"
"3960","3.848602294921875","3.848602294921875","3.848602294921875"
"3961","3.7135157585144043","3.7135157585144043","3.7135157585144043"
"3962","3.0678415298461914","3.0678415298461914","3.0678415298461914"
"3963","3.037388563156128","3.037388563156128","3.037388563156128"
"3964","3.6620700359344482","3.6620700359344482","3.6620700359344482"
"3965","3.0288186073303223","3.0288186073303223","3.0288186073303223"
"3966","3.081916570663452","3.081916570663452","3.081916570663452"
"3967","3.4437718391418457","3.4437718391418457","3.4437718391418457"
"3968","3.188076972961426","3.188076972961426","3.188076972961426"
"3969","3.2470309734344482","3.2470309734344482","3.2470309734344482"
"3970","3.108649730682373","3.108649730682373","3.108649730682373"
"3971","3.1226584911346436","3.1226584911346436","3.1226584911346436"
"3972","2.95660400390625","2.95660400390625","2.95660400390625"
"3973","2.9521234035491943","2.9521234035491943","2.9521234035491943"
"3974","2.85958194732666","2.85958194732666","2.85958194732666"
"3975","3.3647382259368896","3.3647382259368896","3.3647382259368896"
"3976","2.961681842803955","2.961681842803955","2.961681842803955"
"3977","3.079047679901123","3.079047679901123","3.079047679901123"
"3978","2.4931793212890625","2.4931793212890625","2.4931793212890625"
"3979","3.355954170227051","3.355954170227051","3.355954170227051"
"3980","2.895146131515503","2.895146131515503","2.895146131515503"
"3981","3.07936429977417","3.07936429977417","3.07936429977417"
"3982","2.72487211227417","2.72487211227417","2.72487211227417"
"3983","2.829244375228882","2.829244375228882","2.829244375228882"
"3984","3.3271026611328125","3.3271026611328125","3.3271026611328125"
"3985","3.1221156120300293","3.1221156120300293","3.1221156120300293"
"3986","3.9631032943725586","3.9631032943725586","3.9631032943725586"
"3987","2.9465222358703613","2.9465222358703613","2.9465222358703613"
"3988","2.7126224040985107","2.7126224040985107","2.7126224040985107"
"3989","3.1345109939575195","3.1345109939575195","3.1345109939575195"
"3990","2.9896762371063232","2.9896762371063232","2.9896762371063232"
"3991","3.087495803833008","3.087495803833008","3.087495803833008"
"3992","3.077927589416504","3.077927589416504","3.077927589416504"
"3993","2.931398391723633","2.931398391723633","2.931398391723633"
"3994","3.035672903060913","3.035672903060913","3.035672903060913"
"3995","3.5366153717041016","3.5366153717041016","3.5366153717041016"
"3996","3.2754523754119873","3.2754523754119873","3.2754523754119873"
"3997","3.0830438137054443","3.0830438137054443","3.0830438137054443"
"3998","3.0944066047668457","3.0944066047668457","3.0944066047668457"
"3999","3.029256820678711","3.029256820678711","3.029256820678711"
"4000","3.036362409591675","3.036362409591675","3.036362409591675"
"4001","2.8761565685272217","2.8761565685272217","2.8761565685272217"
"4002","2.546966552734375","2.546966552734375","2.546966552734375"
"4003","2.6801681518554688","2.6801681518554688","2.6801681518554688"
"4004","2.422450304031372","2.422450304031372","2.422450304031372"
"4005","3.1720950603485107","3.1720950603485107","3.1720950603485107"
"4006","2.812264919281006","2.812264919281006","2.812264919281006"
"4007","3.5480265617370605","3.5480265617370605","3.5480265617370605"
"4008","3.149299144744873","3.149299144744873","3.149299144744873"
"4009","3.139075994491577","3.139075994491577","3.139075994491577"
"4010","2.787749767303467","2.787749767303467","2.787749767303467"
"4011","2.7563204765319824","2.7563204765319824","2.7563204765319824"
"4012","3.1077537536621094","3.1077537536621094","3.1077537536621094"
"4013","3.5665507316589355","3.5665507316589355","3.5665507316589355"
"4014","3.093973159790039","3.093973159790039","3.093973159790039"
"4015","2.7056446075439453","2.7056446075439453","2.7056446075439453"
"4016","2.8524794578552246","2.8524794578552246","2.8524794578552246"
"4017","2.8141345977783203","2.8141345977783203","2.8141345977783203"
"4018","2.9489245414733887","2.9489245414733887","2.9489245414733887"
"4019","3.032193899154663","3.032193899154663","3.032193899154663"
"4020","2.8518943786621094","2.8518943786621094","2.8518943786621094"
"4021","3.0145602226257324","3.0145602226257324","3.0145602226257324"
"4022","3.0314078330993652","3.0314078330993652","3.0314078330993652"
"4023","3.049476146697998","3.049476146697998","3.049476146697998"
"4024","2.836724042892456","2.836724042892456","2.836724042892456"
"4025","3.177013397216797","3.177013397216797","3.177013397216797"
"4026","2.606598377227783","2.606598377227783","2.606598377227783"
"4027","3.488690137863159","3.488690137863159","3.488690137863159"
"4028","2.9814212322235107","2.9814212322235107","2.9814212322235107"
"4029","3.9050045013427734","3.9050045013427734","3.9050045013427734"
"4030","3.1604716777801514","3.1604716777801514","3.1604716777801514"
"4031","3.2469406127929688","3.2469406127929688","3.2469406127929688"
"4032","2.9641246795654297","2.9641246795654297","2.9641246795654297"
"4033","2.6578831672668457","2.6578831672668457","2.6578831672668457"
"4034","2.4563395977020264","2.4563395977020264","2.4563395977020264"
"4035","3.7295966148376465","3.7295966148376465","3.7295966148376465"
"4036","3.449143886566162","3.449143886566162","3.449143886566162"
"4037","3.367058515548706","3.367058515548706","3.367058515548706"
"4038","3.5027008056640625","3.5027008056640625","3.5027008056640625"
"4039","2.868978977203369","2.868978977203369","2.868978977203369"
"4040","2.4059982299804688","2.4059982299804688","2.4059982299804688"
"4041","2.6279211044311523","2.6279211044311523","2.6279211044311523"
"4042","2.5145010948181152","2.5145010948181152","2.5145010948181152"
"4043","2.0277440547943115","2.0277440547943115","2.0277440547943115"
"4044","2.9692440032958984","2.9692440032958984","2.9692440032958984"
"4045","3.155174970626831","3.155174970626831","3.155174970626831"
"4046","3.4860992431640625","3.4860992431640625","3.4860992431640625"
"4047","3.070950508117676","3.070950508117676","3.070950508117676"
"4048","2.7476534843444824","2.7476534843444824","2.7476534843444824"
"4049","3.8535146713256836","3.8535146713256836","3.8535146713256836"
"4050","3.2213025093078613","3.2213025093078613","3.2213025093078613"
"4051","2.6978092193603516","2.6978092193603516","2.6978092193603516"
"4052","2.9616189002990723","2.9616189002990723","2.9616189002990723"
"4053","3.0107626914978027","3.0107626914978027","3.0107626914978027"
"4054","2.971466064453125","2.971466064453125","2.971466064453125"
"4055","3.224452495574951","3.224452495574951","3.224452495574951"
"4056","2.7117934226989746","2.7117934226989746","2.7117934226989746"
"4057","3.295785903930664","3.295785903930664","3.295785903930664"
"4058","3.1100292205810547","3.1100292205810547","3.1100292205810547"
"4059","3.2068755626678467","3.2068755626678467","3.2068755626678467"
"4060","3.6937079429626465","3.6937079429626465","3.6937079429626465"
"4061","2.7683916091918945","2.7683916091918945","2.7683916091918945"
"4062","3.0283007621765137","3.0283007621765137","3.0283007621765137"
"4063","3.545287847518921","3.545287847518921","3.545287847518921"
"4064","2.9938628673553467","2.9938628673553467","2.9938628673553467"
"4065","3.448781728744507","3.448781728744507","3.448781728744507"
"4066","3.362243175506592","3.362243175506592","3.362243175506592"
"4067","2.675457000732422","2.675457000732422","2.675457000732422"
"4068","3.3789539337158203","3.3789539337158203","3.3789539337158203"
"4069","3.054565191268921","3.054565191268921","3.054565191268921"
"4070","2.8113934993743896","2.8113934993743896","2.8113934993743896"
"4071","3.3933048248291016","3.3933048248291016","3.3933048248291016"
"4072","3.1796605587005615","3.1796605587005615","3.1796605587005615"
"4073","3.3609867095947266","3.3609867095947266","3.3609867095947266"
"4074","2.9608571529388428","2.9608571529388428","2.9608571529388428"
"4075","3.055785894393921","3.055785894393921","3.055785894393921"
"4076","3.3667922019958496","3.3667922019958496","3.3667922019958496"
"4077","3.4783427715301514","3.4783427715301514","3.4783427715301514"
"4078","2.9672155380249023","2.9672155380249023","2.9672155380249023"
"4079","3.0865371227264404","3.0865371227264404","3.0865371227264404"
"4080","2.5353527069091797","2.5353527069091797","2.5353527069091797"
"4081","3.830747365951538","3.830747365951538","3.830747365951538"
"4082","2.8766894340515137","2.8766894340515137","2.8766894340515137"
"4083","3.2075366973876953","3.2075366973876953","3.2075366973876953"
"4084","3.242675304412842","3.242675304412842","3.242675304412842"
"4085","2.9651732444763184","2.9651732444763184","2.9651732444763184"
"4086","2.8476722240448","2.8476722240448","2.8476722240448"
"4087","2.785461187362671","2.785461187362671","2.785461187362671"
"4088","2.799774646759033","2.799774646759033","2.799774646759033"
"4089","2.5610435009002686","2.5610435009002686","2.5610435009002686"
"4090","3.046569585800171","3.046569585800171","3.046569585800171"
"4091","3.327744245529175","3.327744245529175","3.327744245529175"
"4092","3.761244297027588","3.761244297027588","3.761244297027588"
"4093","3.6484322547912598","3.6484322547912598","3.6484322547912598"
"4094","3.275294780731201","3.275294780731201","3.275294780731201"
"4095","3.5827174186706543","3.5827174186706543","3.5827174186706543"
"4096","3.1877410411834717","3.1877410411834717","3.1877410411834717"
"4097","3.0376391410827637","3.0376391410827637","3.0376391410827637"
"4098","2.950117826461792","2.950117826461792","2.950117826461792"
"4099","3.3648033142089844","3.3648033142089844","3.3648033142089844"
"4100","3.4697399139404297","3.4697399139404297","3.4697399139404297"
"4101","2.8439488410949707","2.8439488410949707","2.8439488410949707"
"4102","3.655139446258545","3.655139446258545","3.655139446258545"
"4103","2.856658458709717","2.856658458709717","2.856658458709717"
"4104","3.2421634197235107","3.2421634197235107","3.2421634197235107"
"4105","3.394930601119995","3.394930601119995","3.394930601119995"
"4106","3.1756656169891357","3.1756656169891357","3.1756656169891357"
"4107","3.5314464569091797","3.5314464569091797","3.5314464569091797"
"4108","2.9669389724731445","2.9669389724731445","2.9669389724731445"
"4109","3.1011486053466797","3.1011486053466797","3.1011486053466797"
"4110","3.0761563777923584","3.0761563777923584","3.0761563777923584"
"4111","2.9629628658294678","2.9629628658294678","2.9629628658294678"
"4112","2.8473896980285645","2.8473896980285645","2.8473896980285645"
"4113","3.4392824172973633","3.4392824172973633","3.4392824172973633"
"4114","3.2812490463256836","3.2812490463256836","3.2812490463256836"
"4115","3.0384650230407715","3.0384650230407715","3.0384650230407715"
"4116","3.2631778717041016","3.2631778717041016","3.2631778717041016"
"4117","3.351915121078491","3.351915121078491","3.351915121078491"
"4118","3.608234167098999","3.608234167098999","3.608234167098999"
"4119","3.375932216644287","3.375932216644287","3.375932216644287"
"4120","2.572542190551758","2.572542190551758","2.572542190551758"
"4121","2.5568084716796875","2.5568084716796875","2.5568084716796875"
"4122","2.8798861503601074","2.8798861503601074","2.8798861503601074"
"4123","3.024862766265869","3.024862766265869","3.024862766265869"
"4124","3.0504488945007324","3.0504488945007324","3.0504488945007324"
"4125","3.2808241844177246","3.2808241844177246","3.2808241844177246"
"4126","2.446138858795166","2.446138858795166","2.446138858795166"
"4127","2.7023227214813232","2.7023227214813232","2.7023227214813232"
"4128","3.0310981273651123","3.0310981273651123","3.0310981273651123"
"4129","2.5346405506134033","2.5346405506134033","2.5346405506134033"
"4130","3.5092055797576904","3.5092055797576904","3.5092055797576904"
"4131","2.567852020263672","2.567852020263672","2.567852020263672"
"4132","3.9423561096191406","3.9423561096191406","3.9423561096191406"
"4133","2.950439453125","2.950439453125","2.950439453125"
"4134","2.7490592002868652","2.7490592002868652","2.7490592002868652"
"4135","3.306999921798706","3.306999921798706","3.306999921798706"
"4136","3.46390438079834","3.46390438079834","3.46390438079834"
"4137","2.754018545150757","2.754018545150757","2.754018545150757"
"4138","3.4403128623962402","3.4403128623962402","3.4403128623962402"
"4139","2.7228879928588867","2.7228879928588867","2.7228879928588867"
"4140","3.2382969856262207","3.2382969856262207","3.2382969856262207"
"4141","3.7516627311706543","3.7516627311706543","3.7516627311706543"
"4142","3.023813009262085","3.023813009262085","3.023813009262085"
"4143","3.1690423488616943","3.1690423488616943","3.1690423488616943"
"4144","3.1163649559020996","3.1163649559020996","3.1163649559020996"
"4145","2.450329303741455","2.450329303741455","2.450329303741455"
"4146","3.722381591796875","3.722381591796875","3.722381591796875"
"4147","3.2703349590301514","3.2703349590301514","3.2703349590301514"
"4148","4.21906852722168","4.21906852722168","4.21906852722168"
