"Step","0.4Blind - Loss/value_function","0.4Blind - Loss/value_function__MIN","0.4Blind - Loss/value_function__MAX"
"2693","0.3483148515224457","0.3483148515224457","0.3483148515224457"
"2694","0.3599167883396149","0.3599167883396149","0.3599167883396149"
"2695","0.3830005809664726","0.3830005809664726","0.3830005809664726"
"2696","0.35165363997220994","0.35165363997220994","0.35165363997220994"
"2697","0.40009100586175916","0.40009100586175916","0.40009100586175916"
"2698","0.3536718711256981","0.3536718711256981","0.3536718711256981"
"2699","0.38704147189855576","0.38704147189855576","0.38704147189855576"
"2700","0.33552599251270293","0.33552599251270293","0.33552599251270293"
"2701","0.4176910504698753","0.4176910504698753","0.4176910504698753"
"2702","0.4527855455875397","0.4527855455875397","0.4527855455875397"
"2703","0.3633034393191338","0.3633034393191338","0.3633034393191338"
"2704","0.3254354804754257","0.3254354804754257","0.3254354804754257"
"2705","0.3517549827694893","0.3517549827694893","0.3517549827694893"
"2706","0.3174449473619461","0.3174449473619461","0.3174449473619461"
"2707","0.36722564697265625","0.36722564697265625","0.36722564697265625"
"2708","0.34482920318841936","0.34482920318841936","0.34482920318841936"
"2709","0.3590820267796516","0.3590820267796516","0.3590820267796516"
"2710","0.31312149316072463","0.31312149316072463","0.31312149316072463"
"2711","0.3289212271571159","0.3289212271571159","0.3289212271571159"
"2712","0.39906927943229675","0.39906927943229675","0.39906927943229675"
"2713","0.35818212330341337","0.35818212330341337","0.35818212330341337"
"2714","0.2998322620987892","0.2998322620987892","0.2998322620987892"
"2715","0.34273083955049516","0.34273083955049516","0.34273083955049516"
"2716","0.30165590196847913","0.30165590196847913","0.30165590196847913"
"2717","0.397211155295372","0.397211155295372","0.397211155295372"
"2718","0.3585420399904251","0.3585420399904251","0.3585420399904251"
"2719","0.4126230776309967","0.4126230776309967","0.4126230776309967"
"2720","0.3254395589232445","0.3254395589232445","0.3254395589232445"
"2721","0.31421169340610505","0.31421169340610505","0.31421169340610505"
"2722","0.3317355111241341","0.3317355111241341","0.3317355111241341"
"2723","0.29941415786743164","0.29941415786743164","0.29941415786743164"
"2724","0.30348763763904574","0.30348763763904574","0.30348763763904574"
"2725","0.33616338223218917","0.33616338223218917","0.33616338223218917"
"2726","0.38418134599924086","0.38418134599924086","0.38418134599924086"
"2727","0.28826041221618653","0.28826041221618653","0.28826041221618653"
"2728","0.3374719336628914","0.3374719336628914","0.3374719336628914"
"2729","0.2546219423413277","0.2546219423413277","0.2546219423413277"
"2730","0.2755071818828583","0.2755071818828583","0.2755071818828583"
"2731","0.3198730692267418","0.3198730692267418","0.3198730692267418"
"2732","0.3260102078318596","0.3260102078318596","0.3260102078318596"
"2733","0.330193980038166","0.330193980038166","0.330193980038166"
"2734","0.29444329887628556","0.29444329887628556","0.29444329887628556"
"2735","0.28607388138771056","0.28607388138771056","0.28607388138771056"
"2736","0.33242743015289306","0.33242743015289306","0.33242743015289306"
"2737","0.3264057204127312","0.3264057204127312","0.3264057204127312"
"2738","0.2542503200471401","0.2542503200471401","0.2542503200471401"
"2739","0.2665925219655037","0.2665925219655037","0.2665925219655037"
"2740","0.2766873508691788","0.2766873508691788","0.2766873508691788"
"2741","0.3276572942733765","0.3276572942733765","0.3276572942733765"
"2742","0.3110126882791519","0.3110126882791519","0.3110126882791519"
"2743","0.30603144615888594","0.30603144615888594","0.30603144615888594"
"2744","0.33233759105205535","0.33233759105205535","0.33233759105205535"
"2745","0.34323226362466813","0.34323226362466813","0.34323226362466813"
"2746","0.27334593534469603","0.27334593534469603","0.27334593534469603"
"2747","0.27504479289054873","0.27504479289054873","0.27504479289054873"
"2748","0.3087735757231712","0.3087735757231712","0.3087735757231712"
"2749","0.2695187501609325","0.2695187501609325","0.2695187501609325"
"2750","0.3006049573421478","0.3006049573421478","0.3006049573421478"
"2751","0.3046188116073608","0.3046188116073608","0.3046188116073608"
"2752","0.27666096687316893","0.27666096687316893","0.27666096687316893"
"2753","0.317904095351696","0.317904095351696","0.317904095351696"
"2754","0.3187017723917961","0.3187017723917961","0.3187017723917961"
"2755","0.34542533457279206","0.34542533457279206","0.34542533457279206"
"2756","0.30872966200113294","0.30872966200113294","0.30872966200113294"
"2757","0.2970183476805687","0.2970183476805687","0.2970183476805687"
"2758","0.29242015182971953","0.29242015182971953","0.29242015182971953"
"2759","0.2541036121547222","0.2541036121547222","0.2541036121547222"
"2760","0.23566806986927985","0.23566806986927985","0.23566806986927985"
"2761","0.2916351184248924","0.2916351184248924","0.2916351184248924"
"2762","0.3150440141558647","0.3150440141558647","0.3150440141558647"
"2763","0.28025122582912443","0.28025122582912443","0.28025122582912443"
"2764","0.356444351375103","0.356444351375103","0.356444351375103"
"2765","0.32898338288068774","0.32898338288068774","0.32898338288068774"
"2766","0.27831972688436507","0.27831972688436507","0.27831972688436507"
"2767","0.3269230663776398","0.3269230663776398","0.3269230663776398"
"2768","0.3063095033168793","0.3063095033168793","0.3063095033168793"
"2769","0.2583798959851265","0.2583798959851265","0.2583798959851265"
"2770","0.27559999376535416","0.27559999376535416","0.27559999376535416"
"2771","0.3457069590687752","0.3457069590687752","0.3457069590687752"
"2772","0.3291394680738449","0.3291394680738449","0.3291394680738449"
"2773","0.29444525092840196","0.29444525092840196","0.29444525092840196"
"2774","0.3077712953090668","0.3077712953090668","0.3077712953090668"
"2775","0.36250794380903245","0.36250794380903245","0.36250794380903245"
"2776","0.2789186328649521","0.2789186328649521","0.2789186328649521"
"2777","0.35406744480133057","0.35406744480133057","0.35406744480133057"
"2778","0.3115255057811737","0.3115255057811737","0.3115255057811737"
"2779","0.34974655508995056","0.34974655508995056","0.34974655508995056"
"2780","0.368710121512413","0.368710121512413","0.368710121512413"
"2781","0.2836943954229355","0.2836943954229355","0.2836943954229355"
"2782","0.34005303829908373","0.34005303829908373","0.34005303829908373"
"2783","0.32318115234375","0.32318115234375","0.32318115234375"
"2784","0.3096114233136177","0.3096114233136177","0.3096114233136177"
"2785","0.4006567493081093","0.4006567493081093","0.4006567493081093"
"2786","0.4017220735549927","0.4017220735549927","0.4017220735549927"
"2787","0.40507623851299285","0.40507623851299285","0.40507623851299285"
"2788","0.356781367957592","0.356781367957592","0.356781367957592"
"2789","0.3325549453496933","0.3325549453496933","0.3325549453496933"
"2790","0.33734890073537827","0.33734890073537827","0.33734890073537827"
"2791","0.31863684505224227","0.31863684505224227","0.31863684505224227"
"2792","0.3550285890698433","0.3550285890698433","0.3550285890698433"
"2793","0.3495056197047234","0.3495056197047234","0.3495056197047234"
"2794","0.33051917254924773","0.33051917254924773","0.33051917254924773"
"2795","0.40024943500757215","0.40024943500757215","0.40024943500757215"
"2796","0.39261350929737093","0.39261350929737093","0.39261350929737093"
"2797","0.39206897616386416","0.39206897616386416","0.39206897616386416"
"2798","0.4989038690924644","0.4989038690924644","0.4989038690924644"
"2799","0.3943033039569855","0.3943033039569855","0.3943033039569855"
"2800","0.4058430403470993","0.4058430403470993","0.4058430403470993"
"2801","0.40747388154268266","0.40747388154268266","0.40747388154268266"
"2802","0.5421577289700508","0.5421577289700508","0.5421577289700508"
"2803","0.39452824741601944","0.39452824741601944","0.39452824741601944"
"2804","0.40930949300527575","0.40930949300527575","0.40930949300527575"
"2805","0.33995845168828964","0.33995845168828964","0.33995845168828964"
"2806","0.40179132372140886","0.40179132372140886","0.40179132372140886"
"2807","0.4055967852473259","0.4055967852473259","0.4055967852473259"
"2808","0.4387156367301941","0.4387156367301941","0.4387156367301941"
"2809","0.3762540459632874","0.3762540459632874","0.3762540459632874"
"2810","0.4075032025575638","0.4075032025575638","0.4075032025575638"
"2811","0.3800584957003593","0.3800584957003593","0.3800584957003593"
"2812","0.38143470138311386","0.38143470138311386","0.38143470138311386"
"2813","0.3545898303389549","0.3545898303389549","0.3545898303389549"
"2814","0.3577506586909294","0.3577506586909294","0.3577506586909294"
"2815","0.43161855041980746","0.43161855041980746","0.43161855041980746"
"2816","0.4344070166349411","0.4344070166349411","0.4344070166349411"
"2817","0.43793491572141646","0.43793491572141646","0.43793491572141646"
"2818","0.4117215633392334","0.4117215633392334","0.4117215633392334"
"2819","0.35629061609506607","0.35629061609506607","0.35629061609506607"
"2820","0.41745293140411377","0.41745293140411377","0.41745293140411377"
"2821","0.48788897395133973","0.48788897395133973","0.48788897395133973"
"2822","0.3981625124812126","0.3981625124812126","0.3981625124812126"
"2823","0.46350566744804383","0.46350566744804383","0.46350566744804383"
"2824","0.636845438182354","0.636845438182354","0.636845438182354"
"2825","0.47117544859647753","0.47117544859647753","0.47117544859647753"
"2826","0.5368480250239372","0.5368480250239372","0.5368480250239372"
"2827","0.43492943942546847","0.43492943942546847","0.43492943942546847"
"2828","0.5162547051906585","0.5162547051906585","0.5162547051906585"
"2829","0.5682656750082969","0.5682656750082969","0.5682656750082969"
"2830","0.5421678319573402","0.5421678319573402","0.5421678319573402"
"2831","0.4844467520713806","0.4844467520713806","0.4844467520713806"
"2832","0.5810613662004471","0.5810613662004471","0.5810613662004471"
"2833","0.5370898649096489","0.5370898649096489","0.5370898649096489"
"2834","0.43396719694137575","0.43396719694137575","0.43396719694137575"
"2835","0.4513747751712799","0.4513747751712799","0.4513747751712799"
"2836","0.4333580121397972","0.4333580121397972","0.4333580121397972"
"2837","0.6244929939508438","0.6244929939508438","0.6244929939508438"
"2838","0.4773366391658783","0.4773366391658783","0.4773366391658783"
"2839","0.5618059992790222","0.5618059992790222","0.5618059992790222"
"2840","0.6751235127449036","0.6751235127449036","0.6751235127449036"
"2841","0.5339302107691765","0.5339302107691765","0.5339302107691765"
"2842","0.4269439220428467","0.4269439220428467","0.4269439220428467"
"2843","0.5208331689238548","0.5208331689238548","0.5208331689238548"
"2844","0.521040627360344","0.521040627360344","0.521040627360344"
"2845","0.4849931910634041","0.4849931910634041","0.4849931910634041"
"2846","0.5179305523633957","0.5179305523633957","0.5179305523633957"
"2847","0.5374278455972672","0.5374278455972672","0.5374278455972672"
"2848","0.4637289881706238","0.4637289881706238","0.4637289881706238"
"2849","0.5678710341453552","0.5678710341453552","0.5678710341453552"
"2850","0.6267789661884308","0.6267789661884308","0.6267789661884308"
"2851","0.5141309678554535","0.5141309678554535","0.5141309678554535"
"2852","0.5477713391184806","0.5477713391184806","0.5477713391184806"
"2853","0.5312980368733407","0.5312980368733407","0.5312980368733407"
"2854","0.5138586178421974","0.5138586178421974","0.5138586178421974"
"2855","0.446145723760128","0.446145723760128","0.446145723760128"
"2856","0.4779603272676468","0.4779603272676468","0.4779603272676468"
"2857","0.47989426255226136","0.47989426255226136","0.47989426255226136"
"2858","0.4851925611495972","0.4851925611495972","0.4851925611495972"
"2859","0.43863552063703537","0.43863552063703537","0.43863552063703537"
"2860","0.42656796127557756","0.42656796127557756","0.42656796127557756"
"2861","0.48057361990213393","0.48057361990213393","0.48057361990213393"
"2862","0.42376395165920255","0.42376395165920255","0.42376395165920255"
"2863","0.4482303515076637","0.4482303515076637","0.4482303515076637"
"2864","0.40280973315238955","0.40280973315238955","0.40280973315238955"
"2865","0.37661356329917905","0.37661356329917905","0.37661356329917905"
"2866","0.39997302889823916","0.39997302889823916","0.39997302889823916"
"2867","0.3872927978634834","0.3872927978634834","0.3872927978634834"
"2868","0.45342652052640914","0.45342652052640914","0.45342652052640914"
"2869","0.464679990708828","0.464679990708828","0.464679990708828"
"2870","0.43589994609355925","0.43589994609355925","0.43589994609355925"
"2871","0.3978248655796051","0.3978248655796051","0.3978248655796051"
"2872","0.3506032332777977","0.3506032332777977","0.3506032332777977"
"2873","0.3812041565775871","0.3812041565775871","0.3812041565775871"
"2874","0.3171176478266716","0.3171176478266716","0.3171176478266716"
"2875","0.3886750891804695","0.3886750891804695","0.3886750891804695"
"2876","0.36820355653762815","0.36820355653762815","0.36820355653762815"
"2877","0.4098298981785774","0.4098298981785774","0.4098298981785774"
"2878","0.3887037232518196","0.3887037232518196","0.3887037232518196"
"2879","0.30823195576667783","0.30823195576667783","0.30823195576667783"
"2880","0.3516997069120407","0.3516997069120407","0.3516997069120407"
"2881","0.36514033675193786","0.36514033675193786","0.36514033675193786"
"2882","0.3365065962076187","0.3365065962076187","0.3365065962076187"
"2883","0.37924048155546186","0.37924048155546186","0.37924048155546186"
"2884","0.3744554311037064","0.3744554311037064","0.3744554311037064"
"2885","0.3308900758624077","0.3308900758624077","0.3308900758624077"
"2886","0.363029970228672","0.363029970228672","0.363029970228672"
"2887","0.3755934700369835","0.3755934700369835","0.3755934700369835"
"2888","0.3525747761130333","0.3525747761130333","0.3525747761130333"
"2889","0.38016036003828046","0.38016036003828046","0.38016036003828046"
"2890","0.38321064561605456","0.38321064561605456","0.38321064561605456"
"2891","0.331895250082016","0.331895250082016","0.331895250082016"
"2892","0.3865318179130554","0.3865318179130554","0.3865318179130554"
"2893","0.33780166059732436","0.33780166059732436","0.33780166059732436"
"2894","0.31697687655687334","0.31697687655687334","0.31697687655687334"
"2895","0.32048339396715164","0.32048339396715164","0.32048339396715164"
"2896","0.3525273516774178","0.3525273516774178","0.3525273516774178"
"2897","0.4096942812204361","0.4096942812204361","0.4096942812204361"
"2898","0.3427173629403114","0.3427173629403114","0.3427173629403114"
"2899","0.3242960602045059","0.3242960602045059","0.3242960602045059"
"2900","0.35325359404087064","0.35325359404087064","0.35325359404087064"
"2901","0.3759787201881409","0.3759787201881409","0.3759787201881409"
"2902","0.4082136794924736","0.4082136794924736","0.4082136794924736"
"2903","0.38513977378606795","0.38513977378606795","0.38513977378606795"
"2904","0.33950819075107574","0.33950819075107574","0.33950819075107574"
"2905","0.36344594806432723","0.36344594806432723","0.36344594806432723"
"2906","0.3102006047964096","0.3102006047964096","0.3102006047964096"
"2907","0.3276576310396194","0.3276576310396194","0.3276576310396194"
"2908","0.3299941822886467","0.3299941822886467","0.3299941822886467"
"2909","0.34273284375667573","0.34273284375667573","0.34273284375667573"
"2910","0.4325601875782013","0.4325601875782013","0.4325601875782013"
"2911","0.2775844305753708","0.2775844305753708","0.2775844305753708"
"2912","0.32786530554294585","0.32786530554294585","0.32786530554294585"
"2913","0.3230435445904732","0.3230435445904732","0.3230435445904732"
"2914","0.3129821062088013","0.3129821062088013","0.3129821062088013"
"2915","0.30962320417165756","0.30962320417165756","0.30962320417165756"
"2916","0.3353937938809395","0.3353937938809395","0.3353937938809395"
"2917","0.32548676878213884","0.32548676878213884","0.32548676878213884"
"2918","0.3452799037098885","0.3452799037098885","0.3452799037098885"
"2919","0.3371096685528755","0.3371096685528755","0.3371096685528755"
"2920","0.37782375812530516","0.37782375812530516","0.37782375812530516"
"2921","0.3177504867315292","0.3177504867315292","0.3177504867315292"
"2922","0.37419618517160413","0.37419618517160413","0.37419618517160413"
"2923","0.36710080206394197","0.36710080206394197","0.36710080206394197"
"2924","0.3163204908370972","0.3163204908370972","0.3163204908370972"
"2925","0.36403798013925553","0.36403798013925553","0.36403798013925553"
"2926","0.31447499245405197","0.31447499245405197","0.31447499245405197"
"2927","0.3746674254536629","0.3746674254536629","0.3746674254536629"
"2928","0.3356111705303192","0.3356111705303192","0.3356111705303192"
"2929","0.34984216541051866","0.34984216541051866","0.34984216541051866"
"2930","0.35815333276987077","0.35815333276987077","0.35815333276987077"
"2931","0.3521144509315491","0.3521144509315491","0.3521144509315491"
"2932","0.36101410537958145","0.36101410537958145","0.36101410537958145"
"2933","0.3166225403547287","0.3166225403547287","0.3166225403547287"
"2934","0.3801267609000206","0.3801267609000206","0.3801267609000206"
"2935","0.3892021983861923","0.3892021983861923","0.3892021983861923"
"2936","0.36527560502290723","0.36527560502290723","0.36527560502290723"
"2937","0.3593891769647598","0.3593891769647598","0.3593891769647598"
"2938","0.29972284138202665","0.29972284138202665","0.29972284138202665"
"2939","0.3182836100459099","0.3182836100459099","0.3182836100459099"
"2940","0.3598824039101601","0.3598824039101601","0.3598824039101601"
"2941","0.43711831867694856","0.43711831867694856","0.43711831867694856"
"2942","0.4116241499781609","0.4116241499781609","0.4116241499781609"
"2943","0.37704807221889497","0.37704807221889497","0.37704807221889497"
"2944","0.3981041744351387","0.3981041744351387","0.3981041744351387"
"2945","0.31648264825344086","0.31648264825344086","0.31648264825344086"
"2946","0.3244237184524536","0.3244237184524536","0.3244237184524536"
"2947","0.3343752518296242","0.3343752518296242","0.3343752518296242"
"2948","0.36190544962883","0.36190544962883","0.36190544962883"
"2949","0.4434861406683922","0.4434861406683922","0.4434861406683922"
"2950","0.4183411434292793","0.4183411434292793","0.4183411434292793"
"2951","0.39347389340400696","0.39347389340400696","0.39347389340400696"
"2952","0.3344463750720024","0.3344463750720024","0.3344463750720024"
"2953","0.3190433636307716","0.3190433636307716","0.3190433636307716"
"2954","0.40485485047101977","0.40485485047101977","0.40485485047101977"
"2955","0.3618433028459549","0.3618433028459549","0.3618433028459549"
"2956","0.330997234582901","0.330997234582901","0.330997234582901"
"2957","0.37498012036085127","0.37498012036085127","0.37498012036085127"
"2958","0.3332524925470352","0.3332524925470352","0.3332524925470352"
"2959","0.36443687230348587","0.36443687230348587","0.36443687230348587"
"2960","0.33147837966680527","0.33147837966680527","0.33147837966680527"
"2961","0.39676317274570466","0.39676317274570466","0.39676317274570466"
"2962","0.39572469890117645","0.39572469890117645","0.39572469890117645"
"2963","0.38256736695766447","0.38256736695766447","0.38256736695766447"
"2964","0.4354711934924126","0.4354711934924126","0.4354711934924126"
"2965","0.4070805609226227","0.4070805609226227","0.4070805609226227"
"2966","0.3973211273550987","0.3973211273550987","0.3973211273550987"
"2967","0.385891692340374","0.385891692340374","0.385891692340374"
"2968","0.42550572007894516","0.42550572007894516","0.42550572007894516"
"2969","0.3717730090022087","0.3717730090022087","0.3717730090022087"
"2970","0.3892833173274994","0.3892833173274994","0.3892833173274994"
"2971","0.4231318667531013","0.4231318667531013","0.4231318667531013"
"2972","0.45425289422273635","0.45425289422273635","0.45425289422273635"
"2973","0.4243385210633278","0.4243385210633278","0.4243385210633278"
"2974","0.36347000002861024","0.36347000002861024","0.36347000002861024"
"2975","0.43585426509380343","0.43585426509380343","0.43585426509380343"
"2976","0.3706653580069542","0.3706653580069542","0.3706653580069542"
"2977","0.45212751179933547","0.45212751179933547","0.45212751179933547"
"2978","0.39543976783752444","0.39543976783752444","0.39543976783752444"
"2979","0.3999113321304321","0.3999113321304321","0.3999113321304321"
"2980","0.39084493815898896","0.39084493815898896","0.39084493815898896"
"2981","0.361569245159626","0.361569245159626","0.361569245159626"
"2982","0.42266311049461364","0.42266311049461364","0.42266311049461364"
"2983","0.41912943571805955","0.41912943571805955","0.41912943571805955"
"2984","0.4201090902090073","0.4201090902090073","0.4201090902090073"
"2985","0.35652961283922197","0.35652961283922197","0.35652961283922197"
"2986","0.3225279599428177","0.3225279599428177","0.3225279599428177"
"2987","0.3473182126879692","0.3473182126879692","0.3473182126879692"
"2988","0.35351200103759767","0.35351200103759767","0.35351200103759767"
"2989","0.36612350046634673","0.36612350046634673","0.36612350046634673"
"2990","0.4041755810379982","0.4041755810379982","0.4041755810379982"
"2991","0.35537347942590714","0.35537347942590714","0.35537347942590714"
"2992","0.3900281175971031","0.3900281175971031","0.3900281175971031"
"2993","0.3743048757314682","0.3743048757314682","0.3743048757314682"
"2994","0.3757735162973404","0.3757735162973404","0.3757735162973404"
"2995","0.35645107477903365","0.35645107477903365","0.35645107477903365"
"2996","0.4086142614483833","0.4086142614483833","0.4086142614483833"
"2997","0.31904639303684235","0.31904639303684235","0.31904639303684235"
"2998","0.3842976108193398","0.3842976108193398","0.3842976108193398"
"2999","0.32461911141872407","0.32461911141872407","0.32461911141872407"
"3000","0.35736130475997924","0.35736130475997924","0.35736130475997924"
"3001","0.3454006642103195","0.3454006642103195","0.3454006642103195"
"3002","0.35304854065179825","0.35304854065179825","0.35304854065179825"
"3003","0.3890739843249321","0.3890739843249321","0.3890739843249321"
"3004","0.3640126258134842","0.3640126258134842","0.3640126258134842"
"3005","0.3256264999508858","0.3256264999508858","0.3256264999508858"
"3006","0.3603496253490448","0.3603496253490448","0.3603496253490448"
"3007","0.3249923959374428","0.3249923959374428","0.3249923959374428"
"3008","0.3560198649764061","0.3560198649764061","0.3560198649764061"
"3009","0.3789804220199585","0.3789804220199585","0.3789804220199585"
"3010","0.41529488265514375","0.41529488265514375","0.41529488265514375"
"3011","0.3898090749979019","0.3898090749979019","0.3898090749979019"
"3012","0.38177778720855715","0.38177778720855715","0.38177778720855715"
"3013","0.3736871168017387","0.3736871168017387","0.3736871168017387"
"3014","0.3459689453244209","0.3459689453244209","0.3459689453244209"
"3015","0.3414105102419853","0.3414105102419853","0.3414105102419853"
"3016","0.35734388679265977","0.35734388679265977","0.35734388679265977"
"3017","0.4139462932944298","0.4139462932944298","0.4139462932944298"
"3018","0.5042849853634834","0.5042849853634834","0.5042849853634834"
"3019","0.38859790563583374","0.38859790563583374","0.38859790563583374"
"3020","0.38749354481697085","0.38749354481697085","0.38749354481697085"
"3021","0.34640669673681257","0.34640669673681257","0.34640669673681257"
"3022","0.3623433917760849","0.3623433917760849","0.3623433917760849"
"3023","0.34926684349775317","0.34926684349775317","0.34926684349775317"
"3024","0.34293175488710403","0.34293175488710403","0.34293175488710403"
"3025","0.3886065199971199","0.3886065199971199","0.3886065199971199"
"3026","0.3972585693001747","0.3972585693001747","0.3972585693001747"
"3027","0.4102227702736855","0.4102227702736855","0.4102227702736855"
"3028","0.47101719230413436","0.47101719230413436","0.47101719230413436"
"3029","0.3535552963614464","0.3535552963614464","0.3535552963614464"
"3030","0.3686526224017143","0.3686526224017143","0.3686526224017143"
"3031","0.3705494523048401","0.3705494523048401","0.3705494523048401"
"3032","0.4767444282770157","0.4767444282770157","0.4767444282770157"
"3033","0.40417790710926055","0.40417790710926055","0.40417790710926055"
"3034","0.3511604979634285","0.3511604979634285","0.3511604979634285"
"3035","0.33943268805742266","0.33943268805742266","0.33943268805742266"
"3036","0.36806139200925825","0.36806139200925825","0.36806139200925825"
"3037","0.3319021835923195","0.3319021835923195","0.3319021835923195"
"3038","0.32124243080616","0.32124243080616","0.32124243080616"
"3039","0.3390332669019699","0.3390332669019699","0.3390332669019699"
"3040","0.40293437242507935","0.40293437242507935","0.40293437242507935"
"3041","0.46137012392282484","0.46137012392282484","0.46137012392282484"
"3042","0.3237808898091316","0.3237808898091316","0.3237808898091316"
"3043","0.3817370802164078","0.3817370802164078","0.3817370802164078"
"3044","0.364950230717659","0.364950230717659","0.364950230717659"
"3045","0.4230914980173111","0.4230914980173111","0.4230914980173111"
"3046","0.3418778985738754","0.3418778985738754","0.3418778985738754"
"3047","0.4236631244421005","0.4236631244421005","0.4236631244421005"
"3048","0.3792172074317932","0.3792172074317932","0.3792172074317932"
"3049","0.36103655248880384","0.36103655248880384","0.36103655248880384"
"3050","0.36655540615320203","0.36655540615320203","0.36655540615320203"
"3051","0.33729566633701324","0.33729566633701324","0.33729566633701324"
"3052","0.38188137859106064","0.38188137859106064","0.38188137859106064"
"3053","0.34574655145406724","0.34574655145406724","0.34574655145406724"
"3054","0.4118021339178085","0.4118021339178085","0.4118021339178085"
"3055","0.3290618285536766","0.3290618285536766","0.3290618285536766"
"3056","0.38403438925743105","0.38403438925743105","0.38403438925743105"
"3057","0.2935907617211342","0.2935907617211342","0.2935907617211342"
"3058","0.3703214585781097","0.3703214585781097","0.3703214585781097"
"3059","0.3214436128735542","0.3214436128735542","0.3214436128735542"
"3060","0.32032440751791","0.32032440751791","0.32032440751791"
"3061","0.34088256806135175","0.34088256806135175","0.34088256806135175"
"3062","0.30016579777002333","0.30016579777002333","0.30016579777002333"
"3063","0.33830109536647796","0.33830109536647796","0.33830109536647796"
"3064","0.3000587925314903","0.3000587925314903","0.3000587925314903"
"3065","0.29005291759967805","0.29005291759967805","0.29005291759967805"
"3066","0.3404348477721214","0.3404348477721214","0.3404348477721214"
"3067","0.28706625401973723","0.28706625401973723","0.28706625401973723"
"3068","0.32160265892744067","0.32160265892744067","0.32160265892744067"
"3069","0.2852295055985451","0.2852295055985451","0.2852295055985451"
"3070","0.3305346220731735","0.3305346220731735","0.3305346220731735"
"3071","0.3946667745709419","0.3946667745709419","0.3946667745709419"
"3072","0.346168740093708","0.346168740093708","0.346168740093708"
"3073","0.3319151297211647","0.3319151297211647","0.3319151297211647"
"3074","0.3579555571079254","0.3579555571079254","0.3579555571079254"
"3075","0.3569102346897125","0.3569102346897125","0.3569102346897125"
"3076","0.38250046223402023","0.38250046223402023","0.38250046223402023"
"3077","0.37376306354999544","0.37376306354999544","0.37376306354999544"
"3078","0.36844727843999864","0.36844727843999864","0.36844727843999864"
"3079","0.4107381910085678","0.4107381910085678","0.4107381910085678"
"3080","0.34901082068681716","0.34901082068681716","0.34901082068681716"
"3081","0.3567321762442589","0.3567321762442589","0.3567321762442589"
"3082","0.3674042969942093","0.3674042969942093","0.3674042969942093"
"3083","0.38308069556951524","0.38308069556951524","0.38308069556951524"
"3084","0.44759796261787416","0.44759796261787416","0.44759796261787416"
"3085","0.3795939162373543","0.3795939162373543","0.3795939162373543"
"3086","0.33298169672489164","0.33298169672489164","0.33298169672489164"
"3087","0.3534361943602562","0.3534361943602562","0.3534361943602562"
"3088","0.36115220189094543","0.36115220189094543","0.36115220189094543"
"3089","0.3294670879840851","0.3294670879840851","0.3294670879840851"
"3090","0.36461232155561446","0.36461232155561446","0.36461232155561446"
"3091","0.3663312718272209","0.3663312718272209","0.3663312718272209"
"3092","0.39963412582874297","0.39963412582874297","0.39963412582874297"
"3093","0.3828747600317001","0.3828747600317001","0.3828747600317001"
"3094","0.40646289587020873","0.40646289587020873","0.40646289587020873"
"3095","0.37715475261211395","0.37715475261211395","0.37715475261211395"
"3096","0.3566212087869644","0.3566212087869644","0.3566212087869644"
"3097","0.44820744842290877","0.44820744842290877","0.44820744842290877"
"3098","0.3747322991490364","0.3747322991490364","0.3747322991490364"
"3099","0.36917210519313814","0.36917210519313814","0.36917210519313814"
"3100","0.40156752020120623","0.40156752020120623","0.40156752020120623"
"3101","0.37942663580179214","0.37942663580179214","0.37942663580179214"
"3102","0.3798116609454155","0.3798116609454155","0.3798116609454155"
"3103","0.375961734354496","0.375961734354496","0.375961734354496"
"3104","0.39507967978715897","0.39507967978715897","0.39507967978715897"
"3105","0.3868258446455002","0.3868258446455002","0.3868258446455002"
"3106","0.4242721006274223","0.4242721006274223","0.4242721006274223"
"3107","0.4231986507773399","0.4231986507773399","0.4231986507773399"
"3108","0.3551975801587105","0.3551975801587105","0.3551975801587105"
"3109","0.4384116008877754","0.4384116008877754","0.4384116008877754"
"3110","0.47125803530216215","0.47125803530216215","0.47125803530216215"
"3111","0.4480672925710678","0.4480672925710678","0.4480672925710678"
"3112","0.41304860413074496","0.41304860413074496","0.41304860413074496"
"3113","0.4537978932261467","0.4537978932261467","0.4537978932261467"
"3114","0.36126719117164613","0.36126719117164613","0.36126719117164613"
"3115","0.39462238997220994","0.39462238997220994","0.39462238997220994"
"3116","0.4290762558579445","0.4290762558579445","0.4290762558579445"
"3117","0.459482441842556","0.459482441842556","0.459482441842556"
"3118","0.3929774805903435","0.3929774805903435","0.3929774805903435"
"3119","0.3991834372282028","0.3991834372282028","0.3991834372282028"
"3120","0.4536423787474632","0.4536423787474632","0.4536423787474632"
"3121","0.4131022527813911","0.4131022527813911","0.4131022527813911"
"3122","0.44507372230291364","0.44507372230291364","0.44507372230291364"
"3123","0.362861356139183","0.362861356139183","0.362861356139183"
"3124","0.3893315389752388","0.3893315389752388","0.3893315389752388"
"3125","0.39639647156000135","0.39639647156000135","0.39639647156000135"
"3126","0.379432675242424","0.379432675242424","0.379432675242424"
"3127","0.3350357189774513","0.3350357189774513","0.3350357189774513"
"3128","0.3786407336592674","0.3786407336592674","0.3786407336592674"
"3129","0.37514128237962724","0.37514128237962724","0.37514128237962724"
"3130","0.36751660257577895","0.36751660257577895","0.36751660257577895"
