"Step","0.4Blind - Metrics/targetPosition/error_pos_2d","0.4Blind - Metrics/targetPosition/error_pos_2d__MIN","0.4Blind - Metrics/targetPosition/error_pos_2d__MAX"
"1220","4.305516719818115","4.305516719818115","4.305516719818115"
"1221","4.23771858215332","4.23771858215332","4.23771858215332"
"1222","4.306797981262207","4.306797981262207","4.306797981262207"
"1223","4.506130695343018","4.506130695343018","4.506130695343018"
"1224","4.312562942504883","4.312562942504883","4.312562942504883"
"1225","4.413819313049316","4.413819313049316","4.413819313049316"
"1226","4.531829833984375","4.531829833984375","4.531829833984375"
"1227","4.379924297332764","4.379924297332764","4.379924297332764"
"1228","4.1542816162109375","4.1542816162109375","4.1542816162109375"
"1229","4.453269004821777","4.453269004821777","4.453269004821777"
"1230","4.431058883666992","4.431058883666992","4.431058883666992"
"1231","4.456598281860352","4.456598281860352","4.456598281860352"
"1232","4.255500316619873","4.255500316619873","4.255500316619873"
"1233","4.363746643066406","4.363746643066406","4.363746643066406"
"1234","4.340856552124023","4.340856552124023","4.340856552124023"
"1235","4.221635818481445","4.221635818481445","4.221635818481445"
"1236","4.383984565734863","4.383984565734863","4.383984565734863"
"1237","4.245209693908691","4.245209693908691","4.245209693908691"
"1238","4.293035984039307","4.293035984039307","4.293035984039307"
"1239","4.1787943840026855","4.1787943840026855","4.1787943840026855"
"1240","4.447249412536621","4.447249412536621","4.447249412536621"
"1241","4.303309917449951","4.303309917449951","4.303309917449951"
"1242","4.003589153289795","4.003589153289795","4.003589153289795"
"1243","4.388267517089844","4.388267517089844","4.388267517089844"
"1244","4.4658894538879395","4.4658894538879395","4.4658894538879395"
"1245","4.17926025390625","4.17926025390625","4.17926025390625"
"1246","4.099573135375977","4.099573135375977","4.099573135375977"
"1247","4.2091898918151855","4.2091898918151855","4.2091898918151855"
"1248","4.510807991027832","4.510807991027832","4.510807991027832"
"1249","4.49049711227417","4.49049711227417","4.49049711227417"
"1250","4.417120456695557","4.417120456695557","4.417120456695557"
"1251","4.613682746887207","4.613682746887207","4.613682746887207"
"1252","4.393920421600342","4.393920421600342","4.393920421600342"
"1253","4.194905757904053","4.194905757904053","4.194905757904053"
"1254","4.505235195159912","4.505235195159912","4.505235195159912"
"1255","4.520442485809326","4.520442485809326","4.520442485809326"
"1256","4.447054862976074","4.447054862976074","4.447054862976074"
"1257","4.408994674682617","4.408994674682617","4.408994674682617"
"1258","4.439690113067627","4.439690113067627","4.439690113067627"
"1259","4.370038032531738","4.370038032531738","4.370038032531738"
"1260","4.435490131378174","4.435490131378174","4.435490131378174"
"1261","4.304022312164307","4.304022312164307","4.304022312164307"
"1262","4.328413009643555","4.328413009643555","4.328413009643555"
"1263","4.210634231567383","4.210634231567383","4.210634231567383"
"1264","4.282225608825684","4.282225608825684","4.282225608825684"
"1265","4.44088888168335","4.44088888168335","4.44088888168335"
"1266","4.229865074157715","4.229865074157715","4.229865074157715"
"1267","4.360824108123779","4.360824108123779","4.360824108123779"
"1268","4.524408340454102","4.524408340454102","4.524408340454102"
"1269","4.292947769165039","4.292947769165039","4.292947769165039"
"1270","4.173965930938721","4.173965930938721","4.173965930938721"
"1271","4.523414611816406","4.523414611816406","4.523414611816406"
"1272","4.315454483032227","4.315454483032227","4.315454483032227"
"1273","4.273885250091553","4.273885250091553","4.273885250091553"
"1274","4.448435306549072","4.448435306549072","4.448435306549072"
"1275","4.282658576965332","4.282658576965332","4.282658576965332"
"1276","4.365302085876465","4.365302085876465","4.365302085876465"
"1277","4.707099914550781","4.707099914550781","4.707099914550781"
"1278","4.3463239669799805","4.3463239669799805","4.3463239669799805"
"1279","4.1442131996154785","4.1442131996154785","4.1442131996154785"
"1280","4.609812259674072","4.609812259674072","4.609812259674072"
"1281","4.277133464813232","4.277133464813232","4.277133464813232"
"1282","4.57489013671875","4.57489013671875","4.57489013671875"
"1283","4.376128673553467","4.376128673553467","4.376128673553467"
"1284","4.312561988830566","4.312561988830566","4.312561988830566"
"1285","4.265864372253418","4.265864372253418","4.265864372253418"
"1286","4.508866310119629","4.508866310119629","4.508866310119629"
"1287","4.203228950500488","4.203228950500488","4.203228950500488"
"1288","4.606064319610596","4.606064319610596","4.606064319610596"
"1289","4.577808380126953","4.577808380126953","4.577808380126953"
"1290","4.299772262573242","4.299772262573242","4.299772262573242"
"1291","4.507986545562744","4.507986545562744","4.507986545562744"
"1292","4.68936824798584","4.68936824798584","4.68936824798584"
"1293","4.406513214111328","4.406513214111328","4.406513214111328"
"1294","4.539358139038086","4.539358139038086","4.539358139038086"
"1295","4.535542964935303","4.535542964935303","4.535542964935303"
"1296","4.465572357177734","4.465572357177734","4.465572357177734"
"1297","4.338759422302246","4.338759422302246","4.338759422302246"
"1298","4.4743852615356445","4.4743852615356445","4.4743852615356445"
"1299","4.469820499420166","4.469820499420166","4.469820499420166"
"1300","4.586511611938477","4.586511611938477","4.586511611938477"
"1301","4.447940826416016","4.447940826416016","4.447940826416016"
"1302","4.497760772705078","4.497760772705078","4.497760772705078"
"1303","4.458953380584717","4.458953380584717","4.458953380584717"
"1304","4.519044399261475","4.519044399261475","4.519044399261475"
"1305","4.497222900390625","4.497222900390625","4.497222900390625"
"1306","4.541515350341797","4.541515350341797","4.541515350341797"
"1307","4.469725608825684","4.469725608825684","4.469725608825684"
"1308","4.499101161956787","4.499101161956787","4.499101161956787"
"1309","4.6263346672058105","4.6263346672058105","4.6263346672058105"
"1310","4.417943000793457","4.417943000793457","4.417943000793457"
"1311","4.463369369506836","4.463369369506836","4.463369369506836"
"1312","4.284089088439941","4.284089088439941","4.284089088439941"
"1313","4.479536056518555","4.479536056518555","4.479536056518555"
"1314","4.481873989105225","4.481873989105225","4.481873989105225"
"1315","4.56701135635376","4.56701135635376","4.56701135635376"
"1316","4.327497482299805","4.327497482299805","4.327497482299805"
"1317","4.449504852294922","4.449504852294922","4.449504852294922"
"1318","4.2268781661987305","4.2268781661987305","4.2268781661987305"
"1319","4.454574108123779","4.454574108123779","4.454574108123779"
"1320","4.242383003234863","4.242383003234863","4.242383003234863"
"1321","4.210886478424072","4.210886478424072","4.210886478424072"
"1322","4.491924285888672","4.491924285888672","4.491924285888672"
"1323","4.617575645446777","4.617575645446777","4.617575645446777"
"1324","4.513167858123779","4.513167858123779","4.513167858123779"
"1325","4.450113296508789","4.450113296508789","4.450113296508789"
"1326","4.395895957946777","4.395895957946777","4.395895957946777"
"1327","4.505427360534668","4.505427360534668","4.505427360534668"
"1328","4.502293586730957","4.502293586730957","4.502293586730957"
"1329","4.523603439331055","4.523603439331055","4.523603439331055"
"1330","4.260578155517578","4.260578155517578","4.260578155517578"
"1331","4.423283100128174","4.423283100128174","4.423283100128174"
"1332","4.430128574371338","4.430128574371338","4.430128574371338"
"1333","4.3492279052734375","4.3492279052734375","4.3492279052734375"
"1334","4.371178150177002","4.371178150177002","4.371178150177002"
"1335","4.485936164855957","4.485936164855957","4.485936164855957"
"1336","4.383302211761475","4.383302211761475","4.383302211761475"
"1337","4.2315778732299805","4.2315778732299805","4.2315778732299805"
"1338","4.5196685791015625","4.5196685791015625","4.5196685791015625"
"1339","4.555323600769043","4.555323600769043","4.555323600769043"
"1340","4.34993314743042","4.34993314743042","4.34993314743042"
"1341","4.510781288146973","4.510781288146973","4.510781288146973"
"1342","4.4741716384887695","4.4741716384887695","4.4741716384887695"
"1343","4.51544189453125","4.51544189453125","4.51544189453125"
"1344","4.520790100097656","4.520790100097656","4.520790100097656"
"1345","4.543227672576904","4.543227672576904","4.543227672576904"
"1346","4.462939262390137","4.462939262390137","4.462939262390137"
"1347","4.3753662109375","4.3753662109375","4.3753662109375"
"1348","4.3622026443481445","4.3622026443481445","4.3622026443481445"
"1349","4.3861470222473145","4.3861470222473145","4.3861470222473145"
"1350","4.244268417358398","4.244268417358398","4.244268417358398"
"1351","4.557321071624756","4.557321071624756","4.557321071624756"
"1352","4.4050703048706055","4.4050703048706055","4.4050703048706055"
"1353","4.40426778793335","4.40426778793335","4.40426778793335"
"1354","4.507169246673584","4.507169246673584","4.507169246673584"
"1355","4.379677772521973","4.379677772521973","4.379677772521973"
"1356","4.414215087890625","4.414215087890625","4.414215087890625"
"1357","4.300571441650391","4.300571441650391","4.300571441650391"
"1358","4.441939353942871","4.441939353942871","4.441939353942871"
"1359","4.561896800994873","4.561896800994873","4.561896800994873"
"1360","4.529958724975586","4.529958724975586","4.529958724975586"
"1361","4.3378143310546875","4.3378143310546875","4.3378143310546875"
"1362","4.453266620635986","4.453266620635986","4.453266620635986"
"1363","4.292995452880859","4.292995452880859","4.292995452880859"
"1364","4.435257911682129","4.435257911682129","4.435257911682129"
"1365","4.396955966949463","4.396955966949463","4.396955966949463"
"1366","4.578583717346191","4.578583717346191","4.578583717346191"
"1367","4.58456563949585","4.58456563949585","4.58456563949585"
"1368","4.413119792938232","4.413119792938232","4.413119792938232"
"1369","4.2267351150512695","4.2267351150512695","4.2267351150512695"
"1370","4.324049949645996","4.324049949645996","4.324049949645996"
"1371","4.3519439697265625","4.3519439697265625","4.3519439697265625"
"1372","4.535785675048828","4.535785675048828","4.535785675048828"
"1373","4.3713884353637695","4.3713884353637695","4.3713884353637695"
"1374","4.33336067199707","4.33336067199707","4.33336067199707"
"1375","4.379900932312012","4.379900932312012","4.379900932312012"
"1376","4.359064102172852","4.359064102172852","4.359064102172852"
"1377","4.206693649291992","4.206693649291992","4.206693649291992"
"1378","4.378325939178467","4.378325939178467","4.378325939178467"
"1379","4.518073558807373","4.518073558807373","4.518073558807373"
"1380","4.429343223571777","4.429343223571777","4.429343223571777"
"1381","4.5252532958984375","4.5252532958984375","4.5252532958984375"
"1382","4.411091327667236","4.411091327667236","4.411091327667236"
"1383","4.455480575561523","4.455480575561523","4.455480575561523"
"1384","4.3806962966918945","4.3806962966918945","4.3806962966918945"
"1385","4.317265510559082","4.317265510559082","4.317265510559082"
"1386","4.289560317993164","4.289560317993164","4.289560317993164"
"1387","4.251699447631836","4.251699447631836","4.251699447631836"
"1388","4.426546096801758","4.426546096801758","4.426546096801758"
"1389","4.210874080657959","4.210874080657959","4.210874080657959"
"1390","4.49241828918457","4.49241828918457","4.49241828918457"
"1391","4.378191947937012","4.378191947937012","4.378191947937012"
"1392","4.218132972717285","4.218132972717285","4.218132972717285"
"1393","4.368968486785889","4.368968486785889","4.368968486785889"
"1394","4.365687847137451","4.365687847137451","4.365687847137451"
"1395","4.068260192871094","4.068260192871094","4.068260192871094"
"1396","4.509768009185791","4.509768009185791","4.509768009185791"
"1397","4.3035759925842285","4.3035759925842285","4.3035759925842285"
"1398","4.378510475158691","4.378510475158691","4.378510475158691"
"1399","4.284023284912109","4.284023284912109","4.284023284912109"
"1400","4.247366905212402","4.247366905212402","4.247366905212402"
"1401","4.446101188659668","4.446101188659668","4.446101188659668"
"1402","4.409057140350342","4.409057140350342","4.409057140350342"
"1403","4.371590614318848","4.371590614318848","4.371590614318848"
"1404","4.377434730529785","4.377434730529785","4.377434730529785"
"1405","4.2945075035095215","4.2945075035095215","4.2945075035095215"
"1406","4.422577857971191","4.422577857971191","4.422577857971191"
"1407","4.426811695098877","4.426811695098877","4.426811695098877"
"1408","4.58087682723999","4.58087682723999","4.58087682723999"
"1409","4.4350504875183105","4.4350504875183105","4.4350504875183105"
"1410","4.559088706970215","4.559088706970215","4.559088706970215"
"1411","4.181838035583496","4.181838035583496","4.181838035583496"
"1412","4.395930290222168","4.395930290222168","4.395930290222168"
"1413","4.238733291625977","4.238733291625977","4.238733291625977"
"1414","4.62586784362793","4.62586784362793","4.62586784362793"
"1415","4.285682678222656","4.285682678222656","4.285682678222656"
"1416","4.388992786407471","4.388992786407471","4.388992786407471"
"1417","4.411689758300781","4.411689758300781","4.411689758300781"
"1418","4.482246398925781","4.482246398925781","4.482246398925781"
"1419","4.3307905197143555","4.3307905197143555","4.3307905197143555"
"1420","4.382345676422119","4.382345676422119","4.382345676422119"
"1421","4.359976291656494","4.359976291656494","4.359976291656494"
"1422","4.266685485839844","4.266685485839844","4.266685485839844"
"1423","4.267604351043701","4.267604351043701","4.267604351043701"
"1424","4.427165985107422","4.427165985107422","4.427165985107422"
"1425","4.2925190925598145","4.2925190925598145","4.2925190925598145"
"1426","4.33425235748291","4.33425235748291","4.33425235748291"
"1427","4.462348937988281","4.462348937988281","4.462348937988281"
"1428","4.39224910736084","4.39224910736084","4.39224910736084"
"1429","4.228972911834717","4.228972911834717","4.228972911834717"
"1430","4.480478286743164","4.480478286743164","4.480478286743164"
"1431","4.471042633056641","4.471042633056641","4.471042633056641"
"1432","4.5290117263793945","4.5290117263793945","4.5290117263793945"
"1433","4.493762969970703","4.493762969970703","4.493762969970703"
"1434","4.396458625793457","4.396458625793457","4.396458625793457"
"1435","4.3318939208984375","4.3318939208984375","4.3318939208984375"
"1436","4.468804836273193","4.468804836273193","4.468804836273193"
"1437","4.452845096588135","4.452845096588135","4.452845096588135"
"1438","4.4197797775268555","4.4197797775268555","4.4197797775268555"
"1439","4.320544242858887","4.320544242858887","4.320544242858887"
"1440","4.667129993438721","4.667129993438721","4.667129993438721"
"1441","4.418739318847656","4.418739318847656","4.418739318847656"
"1442","4.203339576721191","4.203339576721191","4.203339576721191"
"1443","4.4642133712768555","4.4642133712768555","4.4642133712768555"
"1444","4.429422855377197","4.429422855377197","4.429422855377197"
"1445","4.424897193908691","4.424897193908691","4.424897193908691"
"1446","4.27670955657959","4.27670955657959","4.27670955657959"
"1447","4.294506549835205","4.294506549835205","4.294506549835205"
"1448","4.5904717445373535","4.5904717445373535","4.5904717445373535"
"1449","4.353455066680908","4.353455066680908","4.353455066680908"
"1450","4.368943691253662","4.368943691253662","4.368943691253662"
"1451","4.213591575622559","4.213591575622559","4.213591575622559"
"1452","4.552123069763184","4.552123069763184","4.552123069763184"
"1453","4.294830322265625","4.294830322265625","4.294830322265625"
"1454","4.340789794921875","4.340789794921875","4.340789794921875"
"1455","4.595022201538086","4.595022201538086","4.595022201538086"
"1456","4.456225395202637","4.456225395202637","4.456225395202637"
"1457","4.568273544311523","4.568273544311523","4.568273544311523"
"1458","4.44987678527832","4.44987678527832","4.44987678527832"
"1459","4.48045539855957","4.48045539855957","4.48045539855957"
"1460","4.503628730773926","4.503628730773926","4.503628730773926"
"1461","4.421334266662598","4.421334266662598","4.421334266662598"
"1462","4.5020222663879395","4.5020222663879395","4.5020222663879395"
"1463","4.4192047119140625","4.4192047119140625","4.4192047119140625"
"1464","4.389969825744629","4.389969825744629","4.389969825744629"
"1465","4.4577484130859375","4.4577484130859375","4.4577484130859375"
"1466","4.380454063415527","4.380454063415527","4.380454063415527"
"1467","4.553043365478516","4.553043365478516","4.553043365478516"
"1468","4.504458904266357","4.504458904266357","4.504458904266357"
"1469","4.466456413269043","4.466456413269043","4.466456413269043"
"1470","4.423665523529053","4.423665523529053","4.423665523529053"
"1471","4.397133827209473","4.397133827209473","4.397133827209473"
"1472","4.535001754760742","4.535001754760742","4.535001754760742"
"1473","4.455327987670898","4.455327987670898","4.455327987670898"
"1474","4.3361358642578125","4.3361358642578125","4.3361358642578125"
"1475","4.246215343475342","4.246215343475342","4.246215343475342"
"1476","4.385417938232422","4.385417938232422","4.385417938232422"
"1477","4.336442470550537","4.336442470550537","4.336442470550537"
"1478","4.430266380310059","4.430266380310059","4.430266380310059"
"1479","4.436073303222656","4.436073303222656","4.436073303222656"
"1480","4.554020404815674","4.554020404815674","4.554020404815674"
"1481","4.4514570236206055","4.4514570236206055","4.4514570236206055"
"1482","4.2104291915893555","4.2104291915893555","4.2104291915893555"
"1483","4.4327545166015625","4.4327545166015625","4.4327545166015625"
"1484","4.4602580070495605","4.4602580070495605","4.4602580070495605"
"1485","4.498096466064453","4.498096466064453","4.498096466064453"
"1486","4.567085266113281","4.567085266113281","4.567085266113281"
"1487","4.42518424987793","4.42518424987793","4.42518424987793"
"1488","4.517460823059082","4.517460823059082","4.517460823059082"
"1489","4.243896484375","4.243896484375","4.243896484375"
"1490","4.542372703552246","4.542372703552246","4.542372703552246"
"1491","4.673030853271484","4.673030853271484","4.673030853271484"
"1492","4.302852630615234","4.302852630615234","4.302852630615234"
"1493","4.574012279510498","4.574012279510498","4.574012279510498"
"1494","4.5237650871276855","4.5237650871276855","4.5237650871276855"
"1495","4.454354286193848","4.454354286193848","4.454354286193848"
"1496","4.420507907867432","4.420507907867432","4.420507907867432"
"1497","4.360677719116211","4.360677719116211","4.360677719116211"
"1498","4.216656684875488","4.216656684875488","4.216656684875488"
"1499","4.633085250854492","4.633085250854492","4.633085250854492"
"1500","4.4776763916015625","4.4776763916015625","4.4776763916015625"
"1501","4.476508140563965","4.476508140563965","4.476508140563965"
"1502","4.4093217849731445","4.4093217849731445","4.4093217849731445"
"1503","4.564741611480713","4.564741611480713","4.564741611480713"
"1504","4.395577907562256","4.395577907562256","4.395577907562256"
"1505","4.472225666046143","4.472225666046143","4.472225666046143"
"1506","4.354289531707764","4.354289531707764","4.354289531707764"
"1507","4.566261291503906","4.566261291503906","4.566261291503906"
"1508","4.311517238616943","4.311517238616943","4.311517238616943"
"1509","4.550652980804443","4.550652980804443","4.550652980804443"
"1510","4.311441421508789","4.311441421508789","4.311441421508789"
"1511","4.510750770568848","4.510750770568848","4.510750770568848"
"1512","4.494346618652344","4.494346618652344","4.494346618652344"
"1513","4.437115669250488","4.437115669250488","4.437115669250488"
"1514","4.484418869018555","4.484418869018555","4.484418869018555"
"1515","4.660911560058594","4.660911560058594","4.660911560058594"
"1516","4.537672519683838","4.537672519683838","4.537672519683838"
"1517","4.3828253746032715","4.3828253746032715","4.3828253746032715"
"1518","4.51657772064209","4.51657772064209","4.51657772064209"
"1519","4.472289562225342","4.472289562225342","4.472289562225342"
"1520","4.652838706970215","4.652838706970215","4.652838706970215"
"1521","4.333786487579346","4.333786487579346","4.333786487579346"
"1522","4.4024858474731445","4.4024858474731445","4.4024858474731445"
"1523","4.583195209503174","4.583195209503174","4.583195209503174"
"1524","4.5767011642456055","4.5767011642456055","4.5767011642456055"
"1525","4.496745586395264","4.496745586395264","4.496745586395264"
"1526","4.473380088806152","4.473380088806152","4.473380088806152"
"1527","4.46147346496582","4.46147346496582","4.46147346496582"
"1528","4.608608245849609","4.608608245849609","4.608608245849609"
"1529","4.471488952636719","4.471488952636719","4.471488952636719"
"1530","4.405753135681152","4.405753135681152","4.405753135681152"
"1531","4.612261772155762","4.612261772155762","4.612261772155762"
"1532","4.424314498901367","4.424314498901367","4.424314498901367"
"1533","4.367751598358154","4.367751598358154","4.367751598358154"
"1534","4.612185478210449","4.612185478210449","4.612185478210449"
"1535","4.615557670593262","4.615557670593262","4.615557670593262"
"1536","4.469913482666016","4.469913482666016","4.469913482666016"
"1537","4.616613864898682","4.616613864898682","4.616613864898682"
"1538","4.433650970458984","4.433650970458984","4.433650970458984"
"1539","4.44357967376709","4.44357967376709","4.44357967376709"
"1540","4.407586574554443","4.407586574554443","4.407586574554443"
"1541","4.658159255981445","4.658159255981445","4.658159255981445"
"1542","4.607385158538818","4.607385158538818","4.607385158538818"
"1543","4.510490417480469","4.510490417480469","4.510490417480469"
"1544","4.7587175369262695","4.7587175369262695","4.7587175369262695"
"1545","4.516425609588623","4.516425609588623","4.516425609588623"
"1546","4.499251365661621","4.499251365661621","4.499251365661621"
"1547","4.49898099899292","4.49898099899292","4.49898099899292"
"1548","4.589681625366211","4.589681625366211","4.589681625366211"
"1549","4.456812858581543","4.456812858581543","4.456812858581543"
"1550","4.55112361907959","4.55112361907959","4.55112361907959"
"1551","4.519205093383789","4.519205093383789","4.519205093383789"
"1552","4.419811248779297","4.419811248779297","4.419811248779297"
"1553","4.536213397979736","4.536213397979736","4.536213397979736"
"1554","4.497121334075928","4.497121334075928","4.497121334075928"
"1555","4.49409818649292","4.49409818649292","4.49409818649292"
"1556","4.469788074493408","4.469788074493408","4.469788074493408"
"1557","4.545684814453125","4.545684814453125","4.545684814453125"
"1558","4.447512149810791","4.447512149810791","4.447512149810791"
"1559","4.583751678466797","4.583751678466797","4.583751678466797"
"1560","4.437325477600098","4.437325477600098","4.437325477600098"
"1561","4.304463863372803","4.304463863372803","4.304463863372803"
"1562","4.665566444396973","4.665566444396973","4.665566444396973"
"1563","4.454426288604736","4.454426288604736","4.454426288604736"
"1564","4.297335624694824","4.297335624694824","4.297335624694824"
"1565","4.369576454162598","4.369576454162598","4.369576454162598"
"1566","4.593477725982666","4.593477725982666","4.593477725982666"
"1567","4.323153972625732","4.323153972625732","4.323153972625732"
"1568","4.294830322265625","4.294830322265625","4.294830322265625"
"1569","4.487764358520508","4.487764358520508","4.487764358520508"
"1570","4.722604751586914","4.722604751586914","4.722604751586914"
"1571","4.352761268615723","4.352761268615723","4.352761268615723"
"1572","4.649495601654053","4.649495601654053","4.649495601654053"
"1573","4.218777656555176","4.218777656555176","4.218777656555176"
"1574","4.6546430587768555","4.6546430587768555","4.6546430587768555"
"1575","4.624277114868164","4.624277114868164","4.624277114868164"
"1576","4.595073699951172","4.595073699951172","4.595073699951172"
"1577","4.463651657104492","4.463651657104492","4.463651657104492"
"1578","4.408832550048828","4.408832550048828","4.408832550048828"
"1579","4.643083572387695","4.643083572387695","4.643083572387695"
"1580","4.380354404449463","4.380354404449463","4.380354404449463"
"1581","4.498746395111084","4.498746395111084","4.498746395111084"
"1582","4.593789100646973","4.593789100646973","4.593789100646973"
"1583","4.46523904800415","4.46523904800415","4.46523904800415"
"1584","4.486327171325684","4.486327171325684","4.486327171325684"
"1585","4.549157619476318","4.549157619476318","4.549157619476318"
"1586","4.4553542137146","4.4553542137146","4.4553542137146"
"1587","4.565061569213867","4.565061569213867","4.565061569213867"
"1588","4.288218975067139","4.288218975067139","4.288218975067139"
"1589","4.384930610656738","4.384930610656738","4.384930610656738"
"1590","4.499959945678711","4.499959945678711","4.499959945678711"
"1591","4.398671627044678","4.398671627044678","4.398671627044678"
"1592","4.286026954650879","4.286026954650879","4.286026954650879"
"1593","4.262523174285889","4.262523174285889","4.262523174285889"
"1594","4.238424777984619","4.238424777984619","4.238424777984619"
"1595","4.425812721252441","4.425812721252441","4.425812721252441"
"1596","4.486850738525391","4.486850738525391","4.486850738525391"
"1597","4.489053249359131","4.489053249359131","4.489053249359131"
"1598","4.330405235290527","4.330405235290527","4.330405235290527"
"1599","4.460676193237305","4.460676193237305","4.460676193237305"
"1600","4.2945332527160645","4.2945332527160645","4.2945332527160645"
"1601","4.499417304992676","4.499417304992676","4.499417304992676"
"1602","4.371018886566162","4.371018886566162","4.371018886566162"
"1603","4.519921779632568","4.519921779632568","4.519921779632568"
"1604","4.778217315673828","4.778217315673828","4.778217315673828"
"1605","4.29621696472168","4.29621696472168","4.29621696472168"
"1606","4.532022476196289","4.532022476196289","4.532022476196289"
"1607","4.501574516296387","4.501574516296387","4.501574516296387"
"1608","4.324289321899414","4.324289321899414","4.324289321899414"
"1609","4.257205486297607","4.257205486297607","4.257205486297607"
"1610","4.540400981903076","4.540400981903076","4.540400981903076"
"1611","4.433204650878906","4.433204650878906","4.433204650878906"
"1612","4.204021453857422","4.204021453857422","4.204021453857422"
"1613","4.364200592041016","4.364200592041016","4.364200592041016"
"1614","4.233240127563477","4.233240127563477","4.233240127563477"
"1615","4.282332420349121","4.282332420349121","4.282332420349121"
"1616","4.31981897354126","4.31981897354126","4.31981897354126"
"1617","4.223545074462891","4.223545074462891","4.223545074462891"
"1618","4.5194292068481445","4.5194292068481445","4.5194292068481445"
"1619","4.232359886169434","4.232359886169434","4.232359886169434"
"1620","4.246409893035889","4.246409893035889","4.246409893035889"
"1621","4.298006057739258","4.298006057739258","4.298006057739258"
"1622","4.191954135894775","4.191954135894775","4.191954135894775"
"1623","4.238962173461914","4.238962173461914","4.238962173461914"
"1624","3.908637762069702","3.908637762069702","3.908637762069702"
"1625","4.300912857055664","4.300912857055664","4.300912857055664"
"1626","4.386478900909424","4.386478900909424","4.386478900909424"
"1627","4.18181037902832","4.18181037902832","4.18181037902832"
"1628","4.05334997177124","4.05334997177124","4.05334997177124"
"1629","4.325475692749023","4.325475692749023","4.325475692749023"
"1630","3.8748526573181152","3.8748526573181152","3.8748526573181152"
"1631","4.133230209350586","4.133230209350586","4.133230209350586"
"1632","4.047124862670898","4.047124862670898","4.047124862670898"
"1633","4.025308609008789","4.025308609008789","4.025308609008789"
"1634","3.7239787578582764","3.7239787578582764","3.7239787578582764"
"1635","4.137077808380127","4.137077808380127","4.137077808380127"
"1636","4.372705459594727","4.372705459594727","4.372705459594727"
"1637","4.04179048538208","4.04179048538208","4.04179048538208"
"1638","3.73836088180542","3.73836088180542","3.73836088180542"
"1639","3.7687315940856934","3.7687315940856934","3.7687315940856934"
"1640","3.8590505123138428","3.8590505123138428","3.8590505123138428"
"1641","3.751103162765503","3.751103162765503","3.751103162765503"
"1642","3.752755880355835","3.752755880355835","3.752755880355835"
"1643","3.788867712020874","3.788867712020874","3.788867712020874"
"1644","3.852531909942627","3.852531909942627","3.852531909942627"
"1645","3.685103178024292","3.685103178024292","3.685103178024292"
"1646","3.8177061080932617","3.8177061080932617","3.8177061080932617"
"1647","3.5265567302703857","3.5265567302703857","3.5265567302703857"
"1648","4.232010841369629","4.232010841369629","4.232010841369629"
"1649","3.6947021484375","3.6947021484375","3.6947021484375"
"1650","3.774292469024658","3.774292469024658","3.774292469024658"
"1651","3.5600154399871826","3.5600154399871826","3.5600154399871826"
"1652","3.662020444869995","3.662020444869995","3.662020444869995"
"1653","3.492243766784668","3.492243766784668","3.492243766784668"
"1654","3.6262948513031006","3.6262948513031006","3.6262948513031006"
"1655","3.290727138519287","3.290727138519287","3.290727138519287"
"1656","3.808805465698242","3.808805465698242","3.808805465698242"
"1657","3.4997241497039795","3.4997241497039795","3.4997241497039795"
"1658","3.865205764770508","3.865205764770508","3.865205764770508"
"1659","3.2140941619873047","3.2140941619873047","3.2140941619873047"
"1660","3.3116250038146973","3.3116250038146973","3.3116250038146973"
"1661","3.6126649379730225","3.6126649379730225","3.6126649379730225"
"1662","3.277243137359619","3.277243137359619","3.277243137359619"
"1663","3.6159658432006836","3.6159658432006836","3.6159658432006836"
"1664","3.2274441719055176","3.2274441719055176","3.2274441719055176"
"1665","3.27354097366333","3.27354097366333","3.27354097366333"
"1666","3.5305697917938232","3.5305697917938232","3.5305697917938232"
"1667","3.6264867782592773","3.6264867782592773","3.6264867782592773"
"1668","3.2067782878875732","3.2067782878875732","3.2067782878875732"
"1669","3.7184741497039795","3.7184741497039795","3.7184741497039795"
"1670","3.173872709274292","3.173872709274292","3.173872709274292"
"1671","3.313565969467163","3.313565969467163","3.313565969467163"
"1672","3.204937696456909","3.204937696456909","3.204937696456909"
"1673","3.243833541870117","3.243833541870117","3.243833541870117"
"1674","3.254422664642334","3.254422664642334","3.254422664642334"
"1675","3.439512252807617","3.439512252807617","3.439512252807617"
"1676","3.304429531097412","3.304429531097412","3.304429531097412"
"1677","3.0266129970550537","3.0266129970550537","3.0266129970550537"
"1678","3.1147923469543457","3.1147923469543457","3.1147923469543457"
"1679","3.307598829269409","3.307598829269409","3.307598829269409"
"1680","3.1841790676116943","3.1841790676116943","3.1841790676116943"
"1681","3.6778202056884766","3.6778202056884766","3.6778202056884766"
"1682","3.344527006149292","3.344527006149292","3.344527006149292"
"1683","3.260178327560425","3.260178327560425","3.260178327560425"
"1684","3.1565918922424316","3.1565918922424316","3.1565918922424316"
"1685","3.047468662261963","3.047468662261963","3.047468662261963"
"1686","2.9938387870788574","2.9938387870788574","2.9938387870788574"
"1687","3.165654182434082","3.165654182434082","3.165654182434082"
"1688","3.0482044219970703","3.0482044219970703","3.0482044219970703"
"1689","3.324709892272949","3.324709892272949","3.324709892272949"
"1690","3.168938636779785","3.168938636779785","3.168938636779785"
